elapsed_s,TP_FILTER_WORKLOAD_16BIT,TP_FILTER_WORKLOAD_32BIT,TP_QUADS_RECEIVED,TP_QUADS_OFFSET,TP_QUADS_SHADOW,TP_QUADS_ARRAY,TP_QUADS_GRADIENT,TP_QUADS_1D,TP_QUADS_2D,TP_QUADS_BUFFER,TP_QUADS_3D,TP_QUADS_CUBE
0.001104,0,0,0,0,0,0,0,0,0,0,0,0
0.003144,0,0,0,0,0,0,0,0,0,0,0,0
0.004816,0,0,0,0,0,0,0,0,0,0,0,0
0.006425,0,0,0,0,0,0,0,0,0,0,0,0
0.008076,0,0,0,0,0,0,0,0,0,0,0,0
0.009895,0,0,0,0,0,0,0,0,0,0,0,0
0.011514,0,0,0,0,0,0,0,0,0,0,0,0
0.013137,0,0,0,0,0,0,0,0,0,0,0,0
0.014723,0,0,0,0,0,0,0,0,0,0,0,0
0.016398,0,0,0,0,0,0,0,0,0,0,0,0
0.017984,0,0,0,0,0,0,0,0,0,0,0,0
0.019662,0,0,0,0,0,0,0,0,0,0,0,0
0.021208,0,0,0,0,0,0,0,0,0,0,0,0
0.022805,0,0,0,0,0,0,0,0,0,0,0,0
0.024389,0,0,0,0,0,0,0,0,0,0,0,0
0.025928,0,0,0,0,0,0,0,0,0,0,0,0
0.027469,0,0,0,0,0,0,0,0,0,0,0,0
0.029008,0,0,0,0,0,0,0,0,0,0,0,0
0.030604,0,0,0,0,0,0,0,0,0,0,0,0
0.032157,0,0,0,0,0,0,0,0,0,0,0,0
0.033757,0,0,0,0,0,0,0,0,0,0,0,0
0.035396,0,0,0,0,0,0,0,0,0,0,0,0
0.037082,0,0,0,0,0,0,0,0,0,0,0,0
0.038875,0,0,0,0,0,0,0,0,0,0,0,0
0.040539,0,0,0,0,0,0,0,0,0,0,0,0
0.042197,0,0,0,0,0,0,0,0,0,0,0,0
0.043846,0,0,0,0,0,0,0,0,0,0,0,0
0.045499,0,0,0,0,0,0,0,0,0,0,0,0
0.047120,0,0,0,0,0,0,0,0,0,0,0,0
0.048775,0,0,0,0,0,0,0,0,0,0,0,0
0.050430,0,0,0,0,0,0,0,0,0,0,0,0
0.052167,0,0,0,0,0,0,0,0,0,0,0,0
0.053765,0,0,0,0,0,0,0,0,0,0,0,0
0.055378,0,0,0,0,0,0,0,0,0,0,0,0
0.056970,0,0,0,0,0,0,0,0,0,0,0,0
0.058565,0,0,0,0,0,0,0,0,0,0,0,0
0.060205,0,0,0,0,0,0,0,0,0,0,0,0
0.061802,0,0,0,0,0,0,0,0,0,0,0,0
0.063230,0,0,0,0,0,0,0,0,0,0,0,0
0.064636,0,0,0,0,0,0,0,0,0,0,0,0
0.066090,0,0,0,0,0,0,0,0,0,0,0,0
0.067510,0,0,0,0,0,0,0,0,0,0,0,0
0.068938,0,0,0,0,0,0,0,0,0,0,0,0
0.070331,0,0,0,0,0,0,0,0,0,0,0,0
0.071776,0,0,0,0,0,0,0,0,0,0,0,0
0.073193,0,0,0,0,0,0,0,0,0,0,0,0
0.074591,0,0,0,0,0,0,0,0,0,0,0,0
0.076141,0,0,0,0,0,0,0,0,0,0,0,0
0.077759,0,0,0,0,0,0,0,0,0,0,0,0
0.079220,0,0,0,0,0,0,0,0,0,0,0,0
0.080630,0,0,0,0,0,0,0,0,0,0,0,0
0.082029,0,0,0,0,0,0,0,0,0,0,0,0
0.083431,0,0,0,0,0,0,0,0,0,0,0,0
0.084846,0,0,0,0,0,0,0,0,0,0,0,0
