elapsed_s,ALWAYSON
0.238650,29405
0.240186,29401
0.241714,29347
0.243259,29665
0.244788,29361
0.246317,29341
0.247846,29366
0.249375,29348
0.250905,29376
0.252446,31699
0.253979,27046
0.255530,30076
0.257059,29344
0.258587,29420
0.260121,29347
0.261648,29323
0.263178,29388
0.264720,29600
0.266247,29348
0.267777,29377
0.269306,29339
0.270837,30214
0.272409,29347
0.273936,29330
0.275480,29643
0.277009,29362
0.278537,31157
0.280034,26536
0.281533,29175
0.283064,29380
0.284592,29345
0.286008,26796
0.287535,29708
0.289063,29332
0.290590,29413
0.292123,29339
0.293650,29312
0.295180,29387
0.296722,29602
0.298249,29336
0.299779,29368
0.301308,29339
0.302838,30229
0.304411,29354
0.305938,29316
0.307482,29654
0.309010,29328
0.310537,29825
0.312091,29350
0.313619,29335
0.315150,29385
0.316679,29352
0.318217,29529
0.319789,30214
0.321318,29331
0.322848,29370
0.324375,29303
0.325913,29827
0.327332,26600
0.328844,29424
0.330373,29332
0.331901,29379
0.333432,29378
0.334965,30166
0.336529,29210
0.338049,29192
0.339464,26851
0.340966,29236
0.342495,29427
0.344030,29391
0.345559,29359
0.347091,29425
0.348621,29379
0.350163,29601
0.351737,30226
0.353268,29384
0.354800,29424
0.356330,29366
0.357859,29368
0.359391,29433
0.360936,29635
0.362465,29422
0.363994,29210
0.365514,29190
0.366898,27111
0.368443,29183
0.369971,29340
0.371515,29643
0.373044,29372
0.374572,29415
0.376107,29363
0.377633,29313
0.379163,29380
0.380692,29343
0.382231,29557
0.383804,30217
0.385334,29362
0.386865,29397
0.388394,29345
0.389921,29332
0.391452,29367
0.392992,29571
0.394496,29033
0.396032,29364
0.397559,29342
0.399091,29399
0.400621,29371
0.402148,29339
0.403692,29651
0.405223,29380
0.406800,30281
0.408330,29383
0.409859,29346
0.411390,29390
0.412919,29344
0.414339,26911
0.415718,26428
0.417217,29183
0.418748,29428
0.420278,29365
0.421807,29351
0.424010,44782
0.426105,37516
0.427491,26362
0.428857,26201
0.430220,26152
0.431622,26937
0.432986,26158
0.434347,27741
0.435911,28430
0.437398,28962
0.438849,27535
0.440342,28990
0.441860,29167
0.443258,26488
0.444756,29173
0.446295,29538
0.448430,41128
0.449960,29182
0.451359,26519
0.452857,29162
0.454263,26726
0.455770,29257
0.457314,29636
0.458846,29424
0.460377,29377
0.461905,29359
0.463483,30292
0.465013,29382
0.466542,34282
0.468214,26786
0.469588,26295
0.471086,29143
0.472608,29204
0.474128,29186
0.475528,26586
0.477030,29232
0.478572,29700
0.480109,29422
0.481638,29376
0.483172,29421
0.484702,29376
0.486231,29360
0.487761,29406
0.489306,29646
0.490839,29346
0.492361,29208
0.493881,29204
0.495329,28111
0.496869,29306
0.498397,29324
0.499870,27982
0.501374,29214
0.502906,29413
0.504437,29404
0.505967,29357
0.507499,29425
0.509029,29399
0.510572,29685
0.512109,29412
0.513638,29359
0.515170,29450
0.516701,29377
0.518230,29363
0.519762,29405
0.521306,29646
0.522838,29437
0.524369,29381
0.525898,29341
0.527473,30258
0.529005,29387
0.530533,31132
0.532033,26621
0.533406,26310
0.534904,29235
0.536435,29387
0.537965,29369
0.539498,29433
0.541029,29377
0.542570,29656
0.544100,29218
0.545619,29178
0.547018,26541
0.548519,29209
0.550048,29353
0.551578,29405
0.553121,29604
0.554649,29420
0.556178,29227
0.557700,29196
0.559145,27438
0.560647,29235
0.562176,29374
0.563721,29655
0.565252,29380
0.566784,29438
0.568315,29390
0.569845,29356
0.571377,29416
0.572908,29399
0.574449,29651
0.575985,29419
0.577514,29363
0.579046,29427
0.580577,29380
0.582540,115239
0.587996,26913
0.589378,47729
0.592002,29807
0.593378,25704
0.594773,26764
0.596097,25355
0.597416,25346
0.598753,25679
0.600073,25332
0.601392,25315
0.602712,25368
0.604032,25314
0.605349,25301
0.606667,25330
0.608120,28614
0.609678,29626
0.611211,29433
0.612741,29377
0.614270,29384
0.615802,29402
0.617333,29370
0.618864,29431
0.620408,29634
0.621937,29345
0.623510,30225
0.625042,29376
0.626570,29437
0.628105,29390
0.629634,29352
0.631180,29700
0.632711,29377
0.634240,29368
0.635771,29398
0.637302,29384
0.638834,30267
0.640409,29376
0.641951,29615
0.643483,29419
0.645013,29369
0.646542,31017
0.648032,26513
0.649399,26193
0.650778,26535
0.652155,26401
0.653520,26198
0.654894,27309
0.656310,26297
0.657806,29169
0.659339,29462
0.660871,29393
0.662414,30826
0.664008,29387
0.665536,29349
0.667068,29411
0.668598,29388
0.670128,29381
0.671703,30247
0.673248,29647
0.674781,29434
0.676312,29391
0.677842,29361
0.679374,29441
0.680905,29387
0.682435,29414
0.683980,29636
0.685510,29370
0.687178,32970
0.688632,26565
0.690132,29198
0.691663,29412
0.693194,29387
0.694738,29682
0.696271,29387
0.697800,29357
0.699332,29427
0.700862,29387
0.702393,29382
0.703987,30599
0.705530,29627
0.707063,29448
0.708594,29385
0.710124,29370
0.711655,29406
0.713185,29366
0.714766,30352
0.716309,29625
0.717838,29346
0.719413,30268
0.720945,29393
0.722474,29444
0.724009,29378
0.725538,29362
0.727083,29693
0.728615,29393
0.730144,29367
0.731676,29438
0.733209,29394
0.734742,29466
0.736276,29424
0.737818,29610
0.739351,29448
0.740883,29413
0.742413,30767
0.743892,26597
0.745393,29213
0.746926,29438
0.748469,29626
0.749999,29369
0.751574,30185
0.753097,29217
0.754618,29732
0.756171,29385
0.757701,29362
0.759247,29706
0.760779,29396
0.762308,29357
0.763839,29406
0.765370,29385
0.766903,30283
0.768478,29385
0.770021,29638
0.771554,29430
0.773084,29357
0.774612,29419
0.776146,29352
0.777673,29318
0.779202,29382
0.780745,29619
0.782273,29326
0.783846,30212
0.785376,29360
0.786907,29391
0.788435,29355
0.789963,29329
0.791507,29675
0.793037,29370
0.794566,29411
0.796099,29349
0.797626,29348
0.799202,30252
0.800732,29359
0.802273,29597
0.803803,29370
0.805333,29369
0.806863,29383
0.808391,29354
0.809920,29325
0.811450,29407
0.812993,29606
0.814520,29442
0.815974,27390
0.817472,29179
0.819003,29410
0.820534,29359
0.822062,29336
0.823604,29622
0.825133,29366
0.826762,31245
0.828291,29364
0.829818,29352
0.831393,30254
0.832924,29378
0.834465,29671
0.835999,29360
0.837527,29343
0.839058,29407
0.840588,29342
0.842116,29341
0.843645,29385
0.845189,29605
0.846961,34938
0.848537,29357
0.850064,29315
0.851591,29320
0.853119,29296
0.854685,31719
0.856179,26763
0.857555,26237
0.858940,27075
0.860467,29347
0.861995,29348
0.863571,30277
0.865102,29382
0.866645,29715
0.868180,29384
0.869709,29370
0.871242,29427
0.872772,29340
0.874300,29352
0.875831,29315
0.877365,29443
0.878975,31782
0.880545,29325
0.882070,29287
0.883598,29361
0.885126,29337
0.886654,29330
0.888196,29603
0.889722,29306
0.891251,30051
0.892695,26686
0.894070,26315
0.895610,30055
0.897142,29372
0.898684,30873
0.900155,26590
0.901527,26294
0.903026,29237
0.904555,29353
0.906084,29340
0.907614,29385
0.909157,29630
0.910686,30399
0.912271,29349
0.913796,29315
0.915328,29389
0.916857,29378
0.918266,26693
0.919784,29507
0.921314,29351
0.922845,29418
0.924375,29378
0.925904,29343
0.927479,30276
0.929010,29387
0.930429,27958
0.931989,29195
0.933517,29368
0.935049,29418
0.936579,29391
0.938109,29367
0.939640,29396
0.941184,29649
0.942790,30754
0.944317,29391
0.945846,29355
0.947378,29421
0.948910,29388
0.950438,29444
0.951987,29646
0.953515,29353
0.955048,29415
0.956578,29375
0.958106,29359
0.959681,30188
0.961205,29193
0.962850,31647
0.964378,29380
0.965907,29349
0.967439,29431
0.968970,29369
0.970497,29459
0.971908,26534
0.973294,26618
0.974664,26271
0.976036,26356
0.977403,26195
0.978849,27851
0.980219,26267
0.981586,26252
0.982955,26300
0.984332,26410
0.985827,29176
0.987360,29429
0.988896,29432
0.990422,29452
0.991959,29426
0.993489,29355
0.995036,29719
0.996567,29380
0.998096,29372
0.999627,29399
1.001158,29367
1.002687,33241
1.004292,26479
1.005668,26379
1.007043,29075
1.008589,27479
1.009985,26389
1.011351,25346
1.012694,26653
1.014060,26216
1.015429,26287
1.016804,26386
1.018296,29094
1.019758,31212
1.021667,32922
1.023037,27369
1.024453,26306
1.025820,26224
1.027203,26571
1.028572,26282
1.029939,26224
1.031436,29197
1.032967,29409
1.034497,29433
1.036410,36509
1.037816,26765
1.039234,27206
1.040605,26293
1.041972,26265
1.043343,26289
1.044709,26231
1.046205,29153
1.047735,29417
1.049281,29653
1.050812,29397
1.052342,29374
1.053872,29384
1.055458,32017
1.056954,26915
1.058337,26381
1.059849,29490
1.061382,29419
1.062916,29382
1.064442,29273
1.065966,29273
1.067368,26567
1.068869,29234
1.070412,30600
1.071998,29478
1.073528,29372
1.075068,29539
1.076597,29347
1.078005,26782
1.079514,29315
1.080938,26929
1.082442,29359
1.083981,29445
1.085512,29404
1.087047,30392
1.088628,29445
1.090161,29426
1.091708,29702
1.093242,29444
1.094777,29482
1.096311,29445
1.097843,29397
1.099271,27373
1.100800,29432
1.102345,29666
1.103923,30318
1.105458,29455
1.106994,29483
1.108528,29432
1.110059,29417
1.111593,29461
1.113141,29680
1.114672,29341
1.116076,26631
1.117579,29254
1.119158,30352
1.120693,29436
1.122224,29398
1.123771,29740
1.125306,29449
1.126842,29477
1.128375,29449
1.129908,29420
1.131443,29482
1.132977,29443
1.134521,29726
1.136059,29457
1.137591,29416
1.139127,29476
1.140661,29462
1.142193,29411
1.143726,29443
1.145274,29718
1.146809,29484
1.148343,29441
1.149876,29424
1.151456,30363
1.152990,29434
1.154522,29493
1.156074,29714
1.157606,29405
1.159141,29499
1.160675,29433
1.162207,29407
1.163740,29461
1.165274,29445
1.166822,30483
1.168391,29282
1.169914,29258
1.171318,26572
1.172820,29261
1.174350,29373
1.175882,29417
1.177426,29655
1.178961,29473
1.180493,29406
1.182023,29382
1.183601,30310
1.185134,29423
1.186666,30283
1.188255,29634
1.189786,29388
1.191320,29461
1.192852,29428
1.194384,29401
1.195969,30420
1.197500,29395
1.199046,30566
1.200624,29426
1.202155,29389
1.203687,29447
1.205220,29414
1.206755,29466
1.208287,29405
1.209832,29666
1.211365,29431
1.212897,29414
1.214427,29451
1.215964,29430
1.217494,29389
1.219028,29453
1.220449,26870
1.221949,29193
1.223480,29397
1.225009,29357
1.226537,31288
1.228044,26585
1.229414,26261
1.230920,29359
1.232448,29377
1.233979,29331
1.235509,29386
1.237037,29351
1.238565,29411
1.240134,30049
1.241552,26838
1.243055,29244
1.244584,29364
1.246112,29317
1.247684,30228
1.249215,29369
1.250746,29404
1.252289,29613
1.253818,29357
1.255349,29356
1.256756,26767
1.258263,29239
1.259795,29439
1.261328,29412
1.262874,30535
1.264450,29413
1.265981,29386
1.267514,29450
1.269047,29422
1.270577,29438
1.272107,29226
1.273640,29448
1.275132,28547
1.276646,29233
1.278176,29363
1.279750,30250
1.281282,29389
1.282814,29425
1.284359,29652
1.285888,29360
1.287420,29418
1.288951,29374
1.290479,29431
1.292013,29387
1.293544,29362
1.294968,27839
1.296518,29299
1.298050,29405
1.299583,29471
1.301117,29433
1.302649,29494
1.304186,29417
1.305731,29680
1.307266,29471
1.308799,29432
1.310331,29414
1.311909,30306
1.313443,29414
1.314977,29462
1.316523,29702
1.318055,29386
1.319587,29454
1.321121,29432
1.323031,36716
1.324438,26499
1.325805,26211
1.327224,27338
1.328725,29250
1.330258,29431
1.331792,29470
1.333327,29475
1.334863,29478
1.336397,29454
1.337943,29683
1.339478,29496
1.341013,29455
1.342546,29799
1.344104,29557
1.345637,29420
1.347173,29495
1.348597,26937
1.350101,29291
1.351636,29479
1.353170,29425
1.354754,30418
1.356288,29468
1.357822,29439
1.359414,30595
1.360949,29452
1.362482,29507
1.364020,29448
1.365552,29428
1.367088,29499
1.368623,29437
1.370168,29692
1.371702,29450
1.373237,29464
1.374773,29395
1.376297,29282
1.377821,29249
1.379224,26616
1.380738,29475
1.382270,29378
1.383802,29412
1.385334,29453
1.386870,29412
1.388395,29268
1.389918,29254
1.391388,28142
1.392782,26484
1.394277,29007
1.395676,26589
1.397179,29243
1.398765,30387
1.400637,36223
1.402069,26848
1.403442,26375
1.404943,29234
1.406474,29467
1.408011,29445
1.409543,29402
1.411077,29458
1.412624,29704
1.414155,29401
1.415688,29435
1.417221,29437
1.418756,29469
1.420289,29418
1.421820,29423
1.423412,30584
1.424947,29432
1.426478,29483
1.428015,29407
1.429545,29398
1.431079,29463
1.432612,29433
1.434158,29639
1.435690,29452
1.437223,29432
1.438758,29478
1.440292,29434
1.441823,29390
1.443357,29473
1.444904,29687
1.446435,29479
1.447972,29426
1.449504,29436
1.451039,29454
1.452571,29415
1.454102,29412
1.455692,30521
1.457103,26802
1.458612,29386
1.460151,29438
1.461684,29442
1.463220,29497
1.464755,29469
1.466301,29692
1.467836,29471
1.469371,29462
1.470908,30348
1.472485,29440
1.474017,29423
1.475553,29489
1.477101,29724
1.478635,29492
1.480167,29269
1.481690,29248
1.483118,27159
1.484625,29282
1.486158,29447
1.487750,30575
1.489285,29462
1.490823,29533
1.492357,29437
1.493890,29423
1.495425,29501
1.496960,29456
1.498381,26912
1.499889,29323
1.501423,29456
1.502957,30332
1.504537,29439
1.506069,29398
1.507602,29467
1.509032,27066
1.510537,29788
1.512098,29458
1.513630,29425
1.515166,29406
1.516691,29276
1.518214,29261
1.519679,28482
1.521227,29403
1.522761,29478
1.524295,29436
1.525826,29392
1.527360,29458
1.528893,29434
1.530438,29748
1.531974,30050
1.533417,26734
1.535053,35074
1.537117,36177
1.538875,32898
1.540349,30910
1.543986,67858
1.545364,26324
1.546797,27626
1.548255,28413
1.549784,29438
1.551215,27072
1.552572,25903
1.553897,25428
1.555220,25381
1.556542,25370
1.557862,25365
1.559183,25369
1.560504,25302
1.561822,25358
1.563164,25930
1.564507,25788
1.565848,25756
1.567328,29081
1.568897,29844
1.570449,31441
1.572092,30000
1.573667,30239
1.575232,30044
1.576794,29989
1.578355,29966
1.579782,26990
1.582776,83689
1.585553,27106
1.586952,26869
1.588347,26753
1.589740,26745
1.591135,26791
1.592662,29757
1.594223,31803
1.595765,27345
1.597294,29695
1.598890,30442
1.600305,27018
1.601698,26720
1.603227,29800
1.604787,29958
1.606229,27267
1.607628,26839
1.609021,26740
1.610411,26687
1.611857,27762
1.613247,26693
1.614776,29793
1.616337,29972
1.617910,30221
1.619473,30008
1.621034,29947
1.622593,30030
1.624158,29956
1.625717,29947
1.627280,30009
1.628855,30232
1.630414,30005
1.631980,30009
1.633541,29953
1.635103,29984
1.636662,29946
1.638222,29942
1.639662,27248
1.641194,29818
1.642756,30003
1.644317,29950
1.645875,29927
1.647487,30977
1.649049,29978
1.650623,30296
1.652189,29952
1.653747,29948
1.655309,29950
1.656879,31755
1.658397,27302
1.659951,29681
1.661490,29977
1.663054,29993
1.664614,30014
1.666175,29968
1.667738,30008
1.669301,29994
1.670865,30040
1.672441,30273
1.674003,29940
1.675566,30060
1.677129,30006
1.678691,34529
1.680361,27113
1.681758,26773
1.683163,26981
1.684691,29766
1.686252,29969
1.687814,29923
1.689368,29836
1.690926,29960
1.692485,29928
1.694056,30191
1.695666,30937
1.697228,29963
1.698791,29996
1.700351,29953
1.701910,29940
1.703472,30004
1.705047,30226
1.706607,30045
1.708173,29979
1.709733,29970
1.711346,30953
1.712905,29924
1.714464,30015
1.716042,30198
1.717600,30476
1.719192,30033
1.720754,29995
1.722315,29996
1.723879,30027
1.725442,29997
1.726890,28326
1.728474,29887
1.730035,29970
1.731598,30013
1.733160,30015
1.734815,32359
1.736279,27117
1.737685,26936
1.739217,29863
1.740780,30016
1.742341,29971
1.743953,30957
1.745516,29988
1.747081,30053
1.748659,30308
1.750221,29980
1.751784,30003
1.753346,30001
1.754910,30030
1.756473,30001
1.758034,29978
1.759660,31215
1.761223,30001
1.762788,30068
1.764352,30016
1.765913,29966
1.767478,30057
1.769040,29988
1.770616,30358
1.772184,30011
1.773745,29989
1.775360,31004
1.776924,29995
1.778485,30051
1.780050,29972
1.781493,27275
1.783025,29857
1.784587,29983
1.786147,29954
1.787710,30019
1.789273,29986
1.790837,30985
1.792463,30266
1.794023,29923
1.795584,30021
1.797147,29973
1.798798,32227
1.800253,26998
1.801647,26730
1.803185,30005
1.804747,29988
1.806308,29957
1.807919,30909
1.809479,29984
1.811042,30026
1.812604,29986
1.814180,30240
1.815742,30027
1.817306,29962
1.818868,30033
1.820430,29980
1.821991,29968
1.823603,30970
1.825179,30229
1.826743,30043
1.828305,29969
1.829864,29952
1.831425,29985
1.832988,29998
1.834548,30745
1.836031,27240
1.837558,29726
1.839088,29351
1.840652,30083
1.842212,29930
1.843772,29965
1.845333,29979
1.846911,30317
1.848473,29941
1.850031,29945
1.851592,29995
1.853167,30086
1.854790,30019
1.856204,27986
1.857740,29564
1.859275,29844
1.860836,29959
1.862394,29930
1.864014,31088
1.865574,29955
1.867136,29964
1.868707,30176
1.870263,29831
1.871872,30978
1.873433,29939
1.874995,29999
1.876557,29970
1.878116,29943
1.879691,30250
1.881252,29956
1.882814,30016
1.884375,29946
1.885934,29952
1.887547,30977
1.889108,29945
1.890681,32822
1.892262,27815
1.893684,26834
1.895081,26791
1.896608,29777
1.898170,29984
1.899732,29911
1.901299,30091
1.902897,31665
1.904507,30000
1.906069,29956
1.907629,30002
1.909192,30008
1.910757,30045
1.912334,30252
1.913894,29938
1.915456,30022
1.917017,29954
1.918577,30005
1.920143,30017
1.921702,29939
1.923279,30265
1.924838,29940
1.926398,31266
1.928057,30518
1.929616,29946
1.931179,30002
1.932739,29951
1.934311,30176
1.935920,30906
1.937481,29972
1.939044,30015
1.940605,29963
1.942164,29944
1.943726,29992
1.945171,27279
1.946699,33923
1.948342,27039
1.949872,29775
1.951486,30972
1.953047,29967
1.954604,29971
1.956183,30226
1.957742,29956
1.959306,30003
1.960865,29946
1.962425,30017
1.963990,29978
1.965549,29929
1.967173,31214
1.968735,29958
1.970295,29940
1.971854,29960
1.973415,29957
1.974977,29981
1.976537,29980
1.978111,30201
1.979671,29959
1.981231,29949
1.982794,30955
1.984403,29949
1.985962,29942
1.987394,27172
1.988811,27117
1.990337,29647
1.991759,26879
1.993282,29644
1.994935,31851
1.996497,29974
1.998059,29980
1.999556,28362
2.000084,4918
