elapsed_s,TSE_BE_CINVOCATION,TSE_BE_CPRIMITIVES,TSE_BE_2D_INPUT_PRIM,TSE_BE_2D_ALIVE_CYCLES
0.737031,0,0,0,0
0.738640,0,0,0,0
0.740193,0,0,0,0
0.741742,0,0,0,0
0.743297,0,0,0,0
0.744848,0,0,0,0
0.746445,0,0,0,0
0.747997,0,0,0,0
0.749562,0,0,0,0
0.751113,0,0,0,0
0.752665,0,0,0,0
0.754217,0,0,0,0
0.755814,0,0,0,0
0.757364,0,0,0,0
0.758915,0,0,0,0
0.760480,0,0,0,0
0.762033,0,0,0,0
0.763586,0,0,0,0
0.765135,0,0,0,0
0.766690,0,0,0,0
0.768231,0,0,0,0
0.769773,0,0,0,0
0.771313,0,0,0,0
0.772834,0,0,0,0
0.774386,0,0,0,0
0.775937,0,0,0,0
0.777486,0,0,0,0
0.779078,0,0,0,0
0.780629,0,0,0,0
0.782194,0,0,0,0
0.783744,0,0,0,0
0.785293,0,0,0,0
0.786887,0,0,0,0
0.788438,0,0,0,0
0.790052,0,0,0,0
0.791413,0,0,0,0
0.792815,0,0,0,0
0.794334,0,0,0,0
0.795885,0,0,0,0
0.797433,0,0,0,0
0.798984,0,0,0,0
0.800535,0,0,0,0
0.802085,0,0,0,0
0.803584,0,0,0,0
0.805110,0,0,0,0
0.806663,0,0,0,0
0.808215,0,0,0,0
0.809765,0,0,0,0
0.811322,0,0,0,0
0.812872,0,0,0,0
0.814438,0,0,0,0
0.815989,0,0,0,0
0.817539,0,0,0,0
0.819132,0,0,0,0
0.820683,0,0,0,0
0.822235,0,0,0,0
0.823787,0,0,0,0
0.825352,0,0,0,0
0.826946,0,0,0,0
0.828499,0,0,0,0
0.830052,0,0,0,0
0.831603,0,0,0,0
0.833152,0,0,0,0
0.834745,0,0,0,0
0.836308,0,0,0,0
0.837856,0,0,0,0
0.839410,0,0,0,0
0.840958,0,0,0,0
0.842554,0,0,0,0
0.844104,0,0,0,0
0.845652,0,0,0,0
0.847158,0,0,0,0
0.848676,0,0,0,0
0.850227,0,0,0,0
0.851821,0,0,0,0
0.853369,0,0,0,0
0.854918,0,0,0,0
0.856468,0,0,0,0
0.858032,0,0,0,0
0.859582,0,0,0,0
0.861130,0,0,0,0
0.862681,0,0,0,0
0.864231,0,0,0,0
0.865779,0,0,0,0
0.867333,0,0,0,0
0.868896,0,0,0,0
0.870448,0,0,0,0
0.871997,0,0,0,0
0.873545,0,0,0,0
0.875138,0,0,0,0
0.876688,0,0,0,0
0.878239,0,0,0,0
0.879802,0,0,0,0
0.881350,0,0,0,0
0.882943,0,0,0,0
0.884492,0,0,0,0
0.886044,0,0,0,0
0.887594,0,0,0,0
0.889143,0,0,0,0
0.890751,0,0,0,0
0.892301,0,0,0,0
0.893849,0,0,0,0
0.895403,0,0,0,0
0.896949,0,0,0,0
0.898544,0,0,0,0
0.900094,0,0,0,0
0.901656,0,0,0,0
0.903278,0,0,0,0
0.904827,0,0,0,0
0.906272,0,0,0,0
0.907840,0,0,0,0
0.909387,0,0,0,0
0.910937,0,0,0,0
0.912500,0,0,0,0
0.914049,0,0,0,0
0.915599,0,0,0,0
0.917148,0,0,0,0
0.918698,0,0,0,0
0.920246,0,0,0,0
0.921795,0,0,0,0
0.923364,0,0,0,0
0.924911,0,0,0,0
0.926462,0,0,0,0
0.928012,0,0,0,0
0.929560,0,0,0,0
0.931152,0,0,0,0
0.932702,0,0,0,0
0.934266,0,0,0,0
0.935816,0,0,0,0
0.937363,0,0,0,0
0.938956,0,0,0,0
0.940506,0,0,0,0
0.942056,0,0,0,0
0.943605,0,0,0,0
0.945166,0,0,0,0
0.946759,0,0,0,0
0.948309,0,0,0,0
0.949856,0,0,0,0
0.951409,0,0,0,0
0.952957,0,0,0,0
0.954552,0,0,0,0
0.956116,0,0,0,0
0.957664,0,0,0,0
0.959287,0,0,0,0
0.960835,0,0,0,0
0.962385,0,0,0,0
0.964008,0,0,0,0
0.965431,0,0,0,0
0.966839,0,0,0,0
0.968227,0,0,0,0
0.969613,0,0,0,0
0.971042,0,0,0,0
0.972448,0,0,0,0
0.973941,0,0,0,0
0.975536,0,0,0,0
0.977096,0,0,0,0
0.978692,0,0,0,0
0.980241,0,0,0,0
0.981790,0,0,0,0
0.983344,0,0,0,0
0.984893,0,0,0,0
0.986487,0,0,0,0
0.988051,0,0,0,0
0.989600,0,0,0,0
0.991149,0,0,0,0
0.992699,0,0,0,0
0.994251,0,0,0,0
0.995846,0,0,0,0
0.997394,0,0,0,0
0.998831,0,0,0,0
1.000226,0,0,0,0
1.001615,0,0,0,0
1.003251,0,0,0,0
1.004649,0,0,0,0
1.006040,0,0,0,0
1.007428,0,0,0,0
1.008953,0,0,0,0
1.010556,0,0,0,0
1.012105,0,0,0,0
1.013656,0,0,0,0
1.015269,0,0,0,0
1.016819,0,0,0,0
1.018372,0,0,0,0
1.019938,0,0,0,0
1.021487,0,0,0,0
1.023039,0,0,0,0
1.024581,0,0,0,0
1.026180,0,0,0,0
1.027761,0,0,0,0
1.029352,0,0,0,0
1.030792,0,0,0,0
1.032315,0,0,0,0
1.033866,0,0,0,0
1.035425,0,0,0,0
1.036975,0,0,0,0
1.038529,0,0,0,0
1.040081,0,0,0,0
1.041645,0,0,0,0
1.043273,0,0,0,0
1.044825,0,0,0,0
1.046379,0,0,0,0
1.047931,0,0,0,0
1.049481,0,0,0,0
1.051077,0,0,0,0
1.052642,0,0,0,0
1.054197,0,0,0,0
1.055750,0,0,0,0
1.057301,0,0,0,0
1.058897,0,0,0,0
1.060449,0,0,0,0
1.062067,0,0,0,0
1.063694,0,0,0,0
1.065247,0,0,0,0
1.066845,0,0,0,0
1.068397,0,0,0,0
1.069948,0,0,0,0
1.071545,0,0,0,0
1.073267,0,0,0,0
1.074878,0,0,0,0
1.076431,0,0,0,0
1.078047,0,0,0,0
1.079664,0,0,0,0
1.081215,0,0,0,0
1.082813,0,0,0,0
1.084366,0,0,0,0
1.085806,0,0,0,0
1.087330,0,0,0,0
1.088876,0,0,0,0
1.090356,0,0,0,0
1.091883,0,0,0,0
1.093435,0,0,0,0
1.094990,0,0,0,0
1.096558,0,0,0,0
1.098113,0,0,0,0
1.099708,0,0,0,0
1.101138,0,0,0,0
1.102668,0,0,0,0
1.104223,0,0,0,0
1.105777,0,0,0,0
1.107351,0,0,0,0
1.108940,0,0,0,0
1.110496,0,0,0,0
1.112051,0,0,0,0
1.113605,0,0,0,0
1.115203,0,0,0,0
1.116758,0,0,0,0
1.118329,0,0,0,0
1.119884,0,0,0,0
1.121438,0,0,0,0
1.123037,0,0,0,0
1.124592,0,0,0,0
1.126149,0,0,0,0
1.127704,0,0,0,0
1.129270,0,0,0,0
1.131007,0,0,0,0
1.132575,0,0,0,0
1.134056,0,0,0,0
1.135674,0,0,0,0
1.137104,0,0,0,0
1.139257,0,0,0,0
1.140668,0,0,0,0
1.142376,0,0,0,0
1.144013,0,0,0,0
1.145470,0,0,0,0
1.146924,0,0,0,0
1.148353,0,0,0,0
1.150297,0,0,0,0
1.151797,0,0,0,0
1.153165,0,0,0,0
1.154503,0,0,0,0
1.155882,0,0,0,0
1.157245,0,0,0,0
1.158604,0,0,0,0
1.159962,0,0,0,0
1.161321,0,0,0,0
1.162735,0,0,0,0
1.164118,0,0,0,0
1.165501,0,0,0,0
1.166887,0,0,0,0
1.168275,0,0,0,0
1.169663,0,0,0,0
1.171085,0,0,0,0
1.172602,0,0,0,0
1.174172,0,0,0,0
1.175726,0,0,0,0
1.177277,0,0,0,0
1.178878,0,0,0,0
1.180432,0,0,0,0
1.182070,0,0,0,0
1.183610,0,0,0,0
1.185012,0,0,0,0
1.186576,0,0,0,0
1.188129,0,0,0,0
1.189682,0,0,0,0
1.191329,0,0,0,0
1.192881,0,0,0,0
1.194482,0,0,0,0
1.196049,0,0,0,0
1.197601,0,0,0,0
1.199156,0,0,0,0
1.200710,0,0,0,0
1.202264,0,0,0,0
1.203741,0,0,0,0
1.205270,0,0,0,0
1.206838,0,0,0,0
1.208395,0,0,0,0
1.209948,0,0,0,0
1.211547,0,0,0,0
1.213100,0,0,0,0
1.214657,0,0,0,0
1.216212,0,0,0,0
1.217779,0,0,0,0
1.219340,0,0,0,0
1.220894,0,0,0,0
1.222452,0,0,0,0
1.224006,0,0,0,0
1.225559,0,0,0,0
1.227158,0,0,0,0
1.228726,0,0,0,0
1.230283,0,0,0,0
1.231838,0,0,0,0
1.233392,0,0,0,0
1.234991,0,0,0,0
1.236547,0,0,0,0
1.238104,0,0,0,0
1.239673,0,0,0,0
1.241227,0,0,0,0
1.242829,0,0,0,0
1.244385,0,0,0,0
1.245938,0,0,0,0
1.247361,0,0,0,0
1.248758,0,0,0,0
1.250332,0,0,0,0
1.251933,0,0,0,0
1.253488,0,0,0,0
1.255043,0,0,0,0
1.256599,0,0,0,0
1.258156,0,0,0,0
1.259756,0,0,0,0
1.261323,0,0,0,0
1.262879,0,0,0,0
1.264434,0,0,0,0
1.266054,0,0,0,0
1.267716,0,0,0,0
1.269270,0,0,0,0
1.270825,0,0,0,0
1.272394,0,0,0,0
1.273948,0,0,0,0
1.275549,0,0,0,0
1.277102,0,0,0,0
1.278659,0,0,0,0
1.280215,0,0,0,0
1.281769,0,0,0,0
1.283218,0,0,0,0
1.284742,0,0,0,0
1.286295,0,0,0,0
1.287848,0,0,0,0
1.289398,0,0,0,0
1.290992,0,0,0,0
1.292544,0,0,0,0
1.294118,0,0,0,0
1.295671,0,0,0,0
1.297221,0,0,0,0
1.298818,0,0,0,0
1.300369,0,0,0,0
1.301919,0,0,0,0
1.303476,0,0,0,0
1.304916,0,0,0,0
1.306484,0,0,0,0
1.308037,0,0,0,0
1.309589,0,0,0,0
1.311141,0,0,0,0
1.312694,0,0,0,0
1.314248,0,0,0,0
1.315859,0,0,0,0
1.317409,0,0,0,0
1.318963,0,0,0,0
1.320516,0,0,0,0
1.322070,0,0,0,0
1.323623,0,0,0,0
1.325175,0,0,0,0
1.326742,0,0,0,0
1.328294,0,0,0,0
1.329845,0,0,0,0
1.331404,0,0,0,0
1.332955,0,0,0,0
1.334509,0,0,0,0
1.336062,0,0,0,0
1.337625,0,0,0,0
1.339092,0,0,0,0
1.340613,0,0,0,0
1.342168,0,0,0,0
1.343711,0,0,0,0
1.345254,0,0,0,0
1.346715,0,0,0,0
1.348258,0,0,0,0
1.349648,0,0,0,0
1.351169,0,0,0,0
1.352593,0,0,0,0
1.354230,0,0,0,0
1.355828,0,0,0,0
1.357376,0,0,0,0
1.358815,0,0,0,0
1.360338,0,0,0,0
1.361895,0,0,0,0
1.363451,0,0,0,0
1.365004,0,0,0,0
1.366558,0,0,0,0
1.368111,0,0,0,0
1.369676,0,0,0,0
1.371289,0,0,0,0
1.372840,0,0,0,0
1.374394,0,0,0,0
1.375948,0,0,0,0
1.377500,0,0,0,0
1.379097,0,0,0,0
1.380664,0,0,0,0
1.382219,0,0,0,0
1.383772,0,0,0,0
1.385323,0,0,0,0
