elapsed_s,TSE_CLIP_CODE_WORKING_CYCLE_L1,TSE_CLIP_WORKING_CYCLE_L1,TSE_CLIP_CTRL_WORKING_CYCLE_L2,TSE_CLIP_VP_FMUL_WORKING_CYCLE_L2
0.535494,0,0,0,0
0.537012,0,0,0,0
0.538559,0,0,0,0
0.540112,0,0,0,0
0.541658,0,0,0,0
0.543263,0,0,0,0
0.544813,0,0,0,0
0.546359,0,0,0,0
0.547970,0,0,0,0
0.549516,0,0,0,0
0.551066,0,0,0,0
0.552614,0,0,0,0
0.554175,0,0,0,0
0.555722,0,0,0,0
0.557263,0,0,0,0
0.558988,0,0,0,0
0.560405,0,0,0,0
0.561800,0,0,0,0
0.563186,0,0,0,0
0.564714,0,0,0,0
0.566262,0,0,0,0
0.567855,0,0,0,0
0.569406,0,0,0,0
0.570956,0,0,0,0
0.572507,0,0,0,0
0.574055,0,0,0,0
0.575662,0,0,0,0
0.577213,0,0,0,0
0.578764,0,0,0,0
0.580314,0,0,0,0
0.581862,0,0,0,0
0.583457,0,0,0,0
0.585007,0,0,0,0
0.586569,0,0,0,0
0.588122,0,0,0,0
0.589670,0,0,0,0
0.591265,0,0,0,0
0.592816,0,0,0,0
0.594365,0,0,0,0
0.595865,0,0,0,0
0.597268,0,0,0,0
0.598789,0,0,0,0
0.600383,0,0,0,0
0.601932,0,0,0,0
0.603484,0,0,0,0
0.605035,0,0,0,0
0.606582,0,0,0,0
0.608153,0,0,0,0
0.609702,0,0,0,0
0.611253,0,0,0,0
0.612805,0,0,0,0
0.614352,0,0,0,0
0.615963,0,0,0,0
0.617513,0,0,0,0
0.619079,0,0,0,0
0.620630,0,0,0,0
0.622179,0,0,0,0
0.623772,0,0,0,0
0.625324,0,0,0,0
0.626875,0,0,0,0
0.628426,0,0,0,0
0.629988,0,0,0,0
0.631583,0,0,0,0
0.633132,0,0,0,0
0.634771,0,0,0,0
0.636294,0,0,0,0
0.637685,0,0,0,0
0.639247,0,0,0,0
0.640810,0,0,0,0
0.642358,0,0,0,0
0.643969,0,0,0,0
0.645519,0,0,0,0
0.647070,0,0,0,0
0.648621,0,0,0,0
0.650169,0,0,0,0
0.651733,0,0,0,0
0.653285,0,0,0,0
0.654836,0,0,0,0
0.656432,0,0,0,0
0.657982,0,0,0,0
0.659533,0,0,0,0
0.661084,0,0,0,0
0.662645,0,0,0,0
0.664239,0,0,0,0
0.665788,0,0,0,0
0.667339,0,0,0,0
0.668891,0,0,0,0
0.670440,0,0,0,0
0.671996,0,0,0,0
0.673558,0,0,0,0
0.675109,0,0,0,0
0.676658,0,0,0,0
0.678207,0,0,0,0
0.679800,0,0,0,0
0.681351,0,0,0,0
0.682903,0,0,0,0
0.684458,0,0,0,0
0.685999,0,0,0,0
0.687464,0,0,0,0
0.688988,0,0,0,0
0.690538,0,0,0,0
0.692093,0,0,0,0
0.693642,0,0,0,0
0.695251,0,0,0,0
0.696802,0,0,0,0
0.698352,0,0,0,0
0.699962,0,0,0,0
0.701513,0,0,0,0
0.703066,0,0,0,0
0.704617,0,0,0,0
0.706180,0,0,0,0
0.707729,0,0,0,0
0.709282,0,0,0,0
0.710834,0,0,0,0
0.712428,0,0,0,0
0.713978,0,0,0,0
0.715530,0,0,0,0
0.717094,0,0,0,0
0.718643,0,0,0,0
0.720241,0,0,0,0
0.721790,0,0,0,0
0.723342,0,0,0,0
0.724893,0,0,0,0
0.726443,0,0,0,0
0.728014,0,0,0,0
0.729562,0,0,0,0
0.731151,0,0,0,0
0.732703,0,0,0,0
0.734251,0,0,0,0
0.735803,0,0,0,0
0.737354,0,0,0,0
0.738919,0,0,0,0
0.740471,0,0,0,0
0.742019,0,0,0,0
0.743612,0,0,0,0
0.745163,0,0,0,0
0.746715,0,0,0,0
0.748257,0,0,0,0
0.749810,0,0,0,0
0.751264,0,0,0,0
0.752666,0,0,0,0
0.754247,0,0,0,0
0.755715,0,0,0,0
0.757200,0,0,0,0
0.758637,0,0,0,0
0.760180,0,0,0,0
0.762769,0,0,0,0
0.764157,0,0,0,0
0.765542,0,0,0,0
0.766928,0,0,0,0
0.768314,0,0,0,0
0.769698,0,0,0,0
0.771095,0,0,0,0
0.772480,0,0,0,0
0.773864,0,0,0,0
0.775286,0,0,0,0
0.776671,0,0,0,0
0.778056,0,0,0,0
0.779440,0,0,0,0
0.780953,0,0,0,0
0.782513,0,0,0,0
0.784088,0,0,0,0
0.785635,0,0,0,0
0.787185,0,0,0,0
0.788734,0,0,0,0
0.790280,0,0,0,0
0.791872,0,0,0,0
0.793434,0,0,0,0
0.794866,0,0,0,0
0.796391,0,0,0,0
0.797942,0,0,0,0
0.799537,0,0,0,0
0.801089,0,0,0,0
0.802637,0,0,0,0
0.804051,0,0,0,0
0.805444,0,0,0,0
0.806963,0,0,0,0
0.808558,0,0,0,0
0.810107,0,0,0,0
0.811658,0,0,0,0
0.813210,0,0,0,0
0.814775,0,0,0,0
0.816326,0,0,0,0
0.817874,0,0,0,0
0.819426,0,0,0,0
0.820978,0,0,0,0
0.822526,0,0,0,0
0.824120,0,0,0,0
0.825682,0,0,0,0
0.827232,0,0,0,0
0.828781,0,0,0,0
0.830329,0,0,0,0
0.831794,0,0,0,0
0.833315,0,0,0,0
