elapsed_s,TSE_BE_INPUT_NULL_PRIM,TSE_BE_TRIVAL_REJ_PRIM,TSE_BE_CLIPPED_PRIM,TSE_BE_ZERO_AREA_PRIM
0.805418,0,0,0,0
0.806857,0,0,0,0
0.808385,0,0,0,0
0.809935,0,0,0,0
0.811488,0,0,0,0
0.813040,0,0,0,0
0.814589,0,0,0,0
0.816011,0,0,0,0
0.817418,0,0,0,0
0.818986,0,0,0,0
0.820537,0,0,0,0
0.821915,0,0,0,0
0.823369,0,0,0,0
0.824785,0,0,0,0
0.826176,0,0,0,0
0.827577,0,0,0,0
0.828965,0,0,0,0
0.830351,0,0,0,0
0.831909,0,0,0,0
0.833460,0,0,0,0
0.835013,0,0,0,0
0.838465,0,0,0,0
0.839948,0,0,0,0
0.841344,0,0,0,0
0.842733,0,0,0,0
0.844122,0,0,0,0
0.845503,0,0,0,0
0.846884,0,0,0,0
0.848255,0,0,0,0
0.849720,0,0,0,0
0.851121,0,0,0,0
0.852512,0,0,0,0
0.853922,0,0,0,0
0.855552,0,0,0,0
0.857811,0,0,0,0
0.859202,0,0,0,0
0.860590,0,0,0,0
0.861986,0,0,0,0
0.863410,0,0,0,0
0.864797,0,0,0,0
0.866183,0,0,0,0
0.867701,0,0,0,0
0.869254,0,0,0,0
0.870804,0,0,0,0
0.872251,0,0,0,0
0.873776,0,0,0,0
0.875332,0,0,0,0
0.876888,0,0,0,0
0.878442,0,0,0,0
0.880041,0,0,0,0
0.881598,0,0,0,0
0.883168,0,0,0,0
0.884715,0,0,0,0
0.886259,0,0,0,0
0.887725,0,0,0,0
0.889247,0,0,0,0
0.890799,0,0,0,0
0.892357,0,0,0,0
0.893923,0,0,0,0
0.895522,0,0,0,0
0.897075,0,0,0,0
0.898627,0,0,0,0
0.900129,0,0,0,0
0.901556,0,0,0,0
0.903090,0,0,0,0
0.904704,0,0,0,0
0.906258,0,0,0,0
0.907813,0,0,0,0
0.909369,0,0,0,0
0.910922,0,0,0,0
0.912500,0,0,0,0
0.914053,0,0,0,0
0.915624,0,0,0,0
0.917179,0,0,0,0
0.918733,0,0,0,0
0.920293,0,0,0,0
0.921846,0,0,0,0
0.923402,0,0,0,0
0.924957,0,0,0,0
0.926400,0,0,0,0
0.927972,0,0,0,0
0.929528,0,0,0,0
0.931085,0,0,0,0
0.932641,0,0,0,0
0.934194,0,0,0,0
0.935793,0,0,0,0
0.937363,0,0,0,0
0.938917,0,0,0,0
0.940412,0,0,0,0
0.941807,0,0,0,0
0.943329,0,0,0,0
0.944884,0,0,0,0
0.946437,0,0,0,0
0.948005,0,0,0,0
0.949561,0,0,0,0
0.951117,0,0,0,0
0.952718,0,0,0,0
0.954272,0,0,0,0
0.955827,0,0,0,0
0.957383,0,0,0,0
0.959016,0,0,0,0
0.960679,0,0,0,0
0.962233,0,0,0,0
0.963789,0,0,0,0
0.965345,0,0,0,0
0.966899,0,0,0,0
0.968500,0,0,0,0
0.970067,0,0,0,0
0.971623,0,0,0,0
0.973180,0,0,0,0
0.974732,0,0,0,0
0.976292,0,0,0,0
0.977733,0,0,0,0
0.979134,0,0,0,0
0.980538,0,0,0,0
0.981928,0,0,0,0
0.983368,0,0,0,0
0.984759,0,0,0,0
0.986146,0,0,0,0
0.987671,0,0,0,0
0.989213,0,0,0,0
0.990773,0,0,0,0
0.992228,0,0,0,0
0.993753,0,0,0,0
0.995310,0,0,0,0
0.996865,0,0,0,0
0.998418,0,0,0,0
1.000017,0,0,0,0
1.001588,0,0,0,0
1.003144,0,0,0,0
1.004690,0,0,0,0
1.006234,0,0,0,0
1.007700,0,0,0,0
1.009260,0,0,0,0
1.010811,0,0,0,0
1.012381,0,0,0,0
1.013828,0,0,0,0
1.015403,0,0,0,0
1.016959,0,0,0,0
