elapsed_s,TSE_MVC_STALL_VPC,TSE_VPC_STARVE_TSE,TSE_WORKING_CYCLE_L0
0.508889,0,0,0
0.510313,0,0,0
0.511691,0,0,0
0.513070,0,0,0
0.514451,0,0,0
0.515831,0,0,0
0.517230,0,0,0
0.518610,0,0,0
0.519988,0,0,0
0.521370,0,0,0
0.522748,0,0,0
0.524126,0,0,0
0.525572,0,0,0
0.526951,0,0,0
0.528340,0,0,0
0.529722,0,0,0
0.531101,0,0,0
0.532481,0,0,0
0.533860,0,0,0
0.535367,0,0,0
0.536912,0,0,0
0.538456,0,0,0
0.540011,0,0,0
0.541599,0,0,0
0.543143,0,0,0
0.544689,0,0,0
0.546234,0,0,0
0.547777,0,0,0
0.549321,0,0,0
0.550880,0,0,0
0.552485,0,0,0
0.554112,0,0,0
0.555655,0,0,0
0.557280,0,0,0
0.558708,0,0,0
0.560103,0,0,0
0.561676,0,0,0
0.563220,0,0,0
0.564766,0,0,0
0.566312,0,0,0
0.567855,0,0,0
0.569401,0,0,0
0.570946,0,0,0
0.572506,0,0,0
0.574052,0,0,0
0.575596,0,0,0
0.577142,0,0,0
0.578687,0,0,0
0.580231,0,0,0
0.581780,0,0,0
0.583338,0,0,0
0.584884,0,0,0
0.586430,0,0,0
0.587974,0,0,0
0.589562,0,0,0
0.591108,0,0,0
0.592655,0,0,0
0.594213,0,0,0
0.595758,0,0,0
0.597303,0,0,0
0.598847,0,0,0
0.600391,0,0,0
0.601796,0,0,0
0.603178,0,0,0
0.604584,0,0,0
0.606140,0,0,0
0.607682,0,0,0
0.609227,0,0,0
0.610770,0,0,0
0.612311,0,0,0
0.613859,0,0,0
0.615414,0,0,0
0.616960,0,0,0
0.618503,0,0,0
0.620046,0,0,0
0.621633,0,0,0
0.623177,0,0,0
0.624722,0,0,0
0.626279,0,0,0
0.627821,0,0,0
0.629365,0,0,0
0.630908,0,0,0
0.632454,0,0,0
0.633997,0,0,0
0.635540,0,0,0
0.637142,0,0,0
0.638686,0,0,0
0.640227,0,0,0
0.641893,0,0,0
0.643437,0,0,0
0.644981,0,0,0
0.646525,0,0,0
0.648079,0,0,0
0.649598,0,0,0
0.650984,0,0,0
0.652366,0,0,0
0.653791,0,0,0
0.655170,0,0,0
0.656552,0,0,0
0.657939,0,0,0
0.659445,0,0,0
0.660990,0,0,0
0.662533,0,0,0
0.664076,0,0,0
0.665492,0,0,0
0.667003,0,0,0
0.668436,0,0,0
0.669949,0,0,0
0.671490,0,0,0
0.673032,0,0,0
0.674575,0,0,0
0.676116,0,0,0
0.677706,0,0,0
0.679135,0,0,0
0.680528,0,0,0
0.681917,0,0,0
0.683422,0,0,0
0.684879,0,0,0
0.686431,0,0,0
0.688743,0,0,0
0.690295,0,0,0
0.691857,0,0,0
0.693494,0,0,0
0.694976,0,0,0
0.696755,0,0,0
0.698225,0,0,0
0.699728,0,0,0
0.701125,0,0,0
0.702479,0,0,0
0.703848,0,0,0
0.705281,0,0,0
0.706736,0,0,0
0.708121,112158,384640,0
0.709772,48820,1310072,0
0.711265,0,0,0
0.712640,0,0,0
0.714129,6525,1689916,0
0.715735,0,0,0
0.717362,32919,489568,0
0.718549,86870,467070,0
0.719853,0,0,0
0.721244,135745,1690788,0
0.722479,32860,417499,0
0.723668,257069,553414,0
0.724955,0,0,0
0.726249,0,0,0
0.727541,0,0,0
0.728832,0,0,0
0.730184,0,0,0
0.731547,16697,954495,0
0.732723,0,0,0
0.734094,0,0,0
0.735428,0,0,0
0.736761,0,0,0
0.738096,0,0,0
0.739427,0,0,0
0.740758,0,0,0
0.742188,0,0,0
0.743570,0,0,0
0.744954,0,0,0
0.746340,0,0,0
0.747761,0,0,0
0.749228,0,0,0
0.750610,0,0,0
0.751990,0,0,0
0.753379,0,0,0
0.754760,0,0,0
0.756144,0,0,0
0.757737,0,0,0
0.759434,0,0,0
0.760837,0,0,0
0.762219,0,0,0
0.763648,0,0,0
0.765075,0,0,0
0.766456,0,0,0
0.767832,0,0,0
0.769212,0,0,0
0.770590,0,0,0
0.771974,0,0,0
0.773416,0,0,0
0.774832,0,0,0
0.776372,0,0,0
0.777783,0,0,0
0.779170,0,0,0
0.780682,0,0,0
0.782080,0,0,0
0.783465,0,0,0
0.784990,0,0,0
0.786432,0,0,0
0.787824,0,0,0
0.789295,0,0,0
0.790678,0,0,0
0.792057,0,0,0
0.793441,0,0,0
0.794820,0,0,0
0.796341,0,0,0
0.797936,0,0,0
0.799472,0,0,0
0.800946,0,0,0
0.802630,0,0,0
0.804119,0,0,0
0.805625,0,0,0
0.807013,0,0,0
0.808671,0,0,0
0.810065,0,0,0
0.811688,0,0,0
0.813115,0,0,0
0.814491,0,0,0
0.815865,0,0,0
0.817618,0,0,0
0.820515,0,0,0
0.821954,0,0,0
0.823300,0,0,0
0.824638,0,0,0
0.825971,0,0,0
0.827317,0,0,0
0.828650,0,0,0
0.830304,0,0,0
0.831721,0,0,0
0.833238,0,0,0
0.834785,0,0,0
0.836329,0,0,0
0.837896,0,0,0
0.839440,0,0,0
0.840988,0,0,0
0.842534,0,0,0
0.844079,0,0,0
0.845688,0,0,0
0.847234,0,0,0
0.848795,0,0,0
0.850341,0,0,0
0.851887,0,0,0
0.853476,0,0,0
0.855023,0,0,0
0.856570,0,0,0
0.858107,0,0,0
0.859534,0,0,0
0.860961,0,0,0
0.862472,0,0,0
0.864015,0,0,0
0.865560,0,0,0
0.867106,0,0,0
0.868652,0,0,0
0.870257,0,0,0
0.871801,0,0,0
0.873348,0,0,0
0.874893,0,0,0
0.876440,0,0,0
0.877986,0,0,0
0.879529,0,0,0
0.881090,0,0,0
0.882634,0,0,0
0.884178,0,0,0
0.885729,0,0,0
0.887272,0,0,0
0.888818,0,0,0
0.890364,0,0,0
0.891920,0,0,0
0.893533,0,0,0
0.894956,0,0,0
0.896362,0,0,0
0.897847,0,0,0
0.899305,0,0,0
0.900696,0,0,0
0.902126,0,0,0
0.903504,0,0,0
0.904919,0,0,0
0.907226,0,0,0
0.908678,0,0,0
0.910268,0,0,0
0.911811,0,0,0
0.913241,0,0,0
0.914758,0,0,0
0.916303,0,0,0
0.917854,0,0,0
0.919490,0,0,0
0.920954,0,0,0
0.922353,0,0,0
0.923753,0,0,0
0.925181,0,0,0
0.926563,0,0,0
0.927944,0,0,0
0.929468,0,0,0
0.931055,0,0,0
0.932448,0,0,0
0.933974,0,0,0
0.935521,0,0,0
0.937070,0,0,0
0.938615,0,0,0
0.940157,0,0,0
0.941709,0,0,0
0.943255,0,0,0
0.944818,0,0,0
0.946367,0,0,0
0.947914,0,0,0
0.949507,0,0,0
0.951055,0,0,0
0.952604,0,0,0
0.954153,0,0,0
0.955713,0,0,0
0.957306,0,0,0
0.958730,0,0,0
0.960253,0,0,0
0.961761,0,0,0
0.963181,0,0,0
0.964699,0,0,0
0.966180,0,0,0
0.967657,0,0,0
0.969048,0,0,0
0.970433,0,0,0
0.971817,0,0,0
0.973239,0,0,0
0.974623,0,0,0
0.976137,0,0,0
0.977705,0,0,0
0.979253,0,0,0
0.980804,0,0,0
0.982355,0,0,0
0.983903,0,0,0
0.985452,0,0,0
0.986994,0,0,0
0.988659,0,0,0
0.990253,0,0,0
0.991680,0,0,0
0.993074,0,0,0
0.994460,0,0,0
0.995845,0,0,0
0.997276,0,0,0
0.998673,0,0,0
1.000179,0,0,0
1.001732,0,0,0
1.003280,0,0,0
1.004875,0,0,0
1.006417,0,0,0
1.007957,0,0,0
1.009385,0,0,0
1.010895,0,0,0
1.012471,0,0,0
1.014020,0,0,0
1.015568,0,0,0
1.017119,0,0,0
1.018669,0,0,0
1.020230,0,0,0
1.021790,0,0,0
1.023377,0,0,0
1.024927,0,0,0
1.026476,0,0,0
1.028024,0,0,0
1.029618,0,0,0
1.031180,0,0,0
1.032731,0,0,0
1.034281,0,0,0
1.035829,0,0,0
1.037423,0,0,0
1.038974,0,0,0
1.040525,0,0,0
1.042088,0,0,0
1.043635,0,0,0
1.045231,0,0,0
1.046780,0,0,0
1.048328,0,0,0
1.049882,0,0,0
1.051431,0,0,0
1.054170,0,0,0
1.055549,0,0,0
1.056962,0,0,0
1.058353,0,0,0
1.059739,0,0,0
1.061161,0,0,0
1.062549,0,0,0
1.064015,0,0,0
1.065411,0,0,0
1.067131,0,0,0
1.068528,0,0,0
1.069952,0,0,0
1.071336,0,0,0
1.072968,0,0,0
1.075098,0,0,0
1.077565,0,0,0
1.079120,0,0,0
1.080648,0,0,0
1.082356,0,0,0
1.083846,0,0,0
1.085487,0,0,0
1.086957,0,0,0
1.088325,0,0,0
1.089748,0,0,0
1.091105,0,0,0
1.092557,0,0,0
1.093994,0,0,0
1.095387,0,0,0
1.096772,0,0,0
1.098147,0,0,0
1.099524,0,0,0
1.100939,0,0,0
1.102316,0,0,0
1.103693,0,0,0
1.105073,0,0,0
1.106466,0,0,0
1.107847,0,0,0
1.109266,0,0,0
1.110642,0,0,0
1.112018,0,0,0
1.113393,0,0,0
1.114901,0,0,0
1.116447,0,0,0
1.118004,0,0,0
1.119547,0,0,0
1.121092,0,0,0
1.122636,0,0,0
1.124179,0,0,0
1.125727,0,0,0
1.127271,0,0,0
1.128708,0,0,0
1.130223,0,0,0
1.131767,0,0,0
1.133355,0,0,0
1.134902,0,0,0
1.136447,0,0,0
1.137990,0,0,0
1.139547,0,0,0
1.141138,0,0,0
1.142682,0,0,0
1.144224,0,0,0
1.145772,0,0,0
1.147314,0,0,0
1.148903,0,0,0
1.150463,0,0,0
1.152006,0,0,0
1.153549,0,0,0
1.155092,0,0,0
1.156797,0,0,0
1.158252,0,0,0
1.159638,0,0,0
1.161035,0,0,0
1.162420,0,0,0
1.163803,0,0,0
1.165224,0,0,0
1.166736,0,0,0
1.168281,0,0,0
1.169832,0,0,0
1.171391,0,0,0
1.172983,0,0,0
1.174530,0,0,0
1.176075,0,0,0
1.177682,0,0,0
1.179229,0,0,0
1.180775,0,0,0
1.182212,0,0,0
1.183609,0,0,0
1.185127,0,0,0
1.186676,0,0,0
1.188224,0,0,0
1.189780,0,0,0
1.191327,0,0,0
1.192895,0,0,0
1.194440,0,0,0
1.195988,0,0,0
1.197582,0,0,0
1.199132,0,0,0
1.200681,0,0,0
1.202230,0,0,0
1.203792,0,0,0
1.205386,0,0,0
1.206938,0,0,0
1.208489,0,0,0
1.210038,0,0,0
1.211585,0,0,0
1.213180,0,0,0
1.214783,0,0,0
1.216323,0,0,0
1.218069,0,0,0
1.219457,0,0,0
1.221018,0,0,0
1.222566,0,0,0
1.224113,0,0,0
1.225753,0,0,0
1.227299,0,0,0
1.228892,0,0,0
1.230441,0,0,0
1.231988,0,0,0
1.233535,0,0,0
1.235083,0,0,0
1.236523,0,0,0
1.238041,0,0,0
1.239586,0,0,0
1.241005,0,0,0
1.242393,0,0,0
1.243778,0,0,0
1.245207,0,0,0
1.246604,0,0,0
1.248885,0,0,0
1.250501,0,0,0
1.251984,0,0,0
1.253407,0,0,0
1.254784,0,0,0
1.256159,0,0,0
1.257623,0,0,0
1.259006,0,0,0
1.260476,0,0,0
1.261870,0,0,0
1.263248,0,0,0
1.264633,0,0,0
1.266012,0,0,0
1.267517,0,0,0
1.268988,0,0,0
1.270500,0,0,0
1.272040,0,0,0
1.273455,0,0,0
1.274965,0,0,0
1.276604,0,0,0
1.278197,0,0,0
1.279757,0,0,0
1.281305,0,0,0
1.282852,0,0,0
1.284399,0,0,0
1.285963,0,0,0
1.287387,0,0,0
1.288908,0,0,0
1.290471,0,0,0
1.292018,0,0,0
1.293612,0,0,0
1.295053,0,0,0
1.296683,0,0,0
1.298200,0,0,0
1.299747,0,0,0
1.301353,0,0,0
1.302902,0,0,0
1.304452,0,0,0
1.306001,0,0,0
1.307548,0,0,0
1.309142,0,0,0
1.310692,0,0,0
1.312252,0,0,0
1.313845,0,0,0
1.315394,0,0,0
1.316988,0,0,0
1.318530,0,0,0
1.320069,0,0,0
1.321484,0,0,0
1.323012,0,0,0
1.324560,0,0,0
1.326152,0,0,0
1.327698,0,0,0
1.329246,0,0,0
1.330793,0,0,0
1.332338,0,0,0
1.333903,0,0,0
1.335449,0,0,0
1.336997,0,0,0
1.338544,0,0,0
1.340090,0,0,0
1.341589,0,0,0
1.343105,0,0,0
1.344665,0,0,0
1.346212,0,0,0
1.347758,0,0,0
1.349349,0,0,0
1.350896,0,0,0
1.352445,0,0,0
1.353992,0,0,0
1.355551,0,0,0
1.357143,0,0,0
1.358687,0,0,0
1.360122,0,0,0
1.361707,0,0,0
1.363254,0,0,0
1.364803,0,0,0
1.366365,0,0,0
1.367912,0,0,0
1.369459,0,0,0
1.371008,0,0,0
1.372558,0,0,0
1.374150,0,0,0
1.375696,0,0,0
1.377129,0,0,0
1.378770,0,0,0
1.380206,0,0,0
1.381719,0,0,0
1.384196,0,0,0
1.385698,0,0,0
1.387089,0,0,0
1.388488,0,0,0
1.389875,0,0,0
1.391260,0,0,0
1.392647,0,0,0
1.394128,0,0,0
1.395676,0,0,0
1.397272,0,0,0
1.398710,0,0,0
1.400228,0,0,0
1.401781,0,0,0
1.403328,0,0,0
1.404924,0,0,0
1.406473,0,0,0
1.408022,0,0,0
1.409454,0,0,0
1.410973,0,0,0
1.412523,0,0,0
1.414117,0,0,0
1.415666,0,0,0
1.417217,0,0,0
1.418766,0,0,0
1.420327,0,0,0
1.421877,0,0,0
1.423417,0,0,0
1.424922,0,0,0
1.426444,0,0,0
1.427991,0,0,0
1.429584,0,0,0
1.431147,0,0,0
1.432696,0,0,0
1.434237,0,0,0
1.435776,0,0,0
1.437236,0,0,0
1.438755,0,0,0
1.440302,0,0,0
1.441869,0,0,0
1.443417,0,0,0
1.445013,0,0,0
1.446562,0,0,0
1.448111,0,0,0
1.449726,0,0,0
1.451274,0,0,0
1.452717,0,0,0
1.454322,0,0,0
1.455907,0,0,0
1.457491,0,0,0
1.459078,0,0,0
1.460666,0,0,0
1.462303,0,0,0
1.463900,0,0,0
1.465486,0,0,0
1.467069,0,0,0
1.468657,0,0,0
1.470293,0,0,0
1.471876,0,0,0
1.473461,0,0,0
1.475060,0,0,0
1.476648,0,0,0
1.478285,0,0,0
1.479868,0,0,0
1.481453,0,0,0
1.483038,0,0,0
1.484625,0,0,0
1.486226,0,0,0
1.487811,0,0,0
1.489395,0,0,0
1.490980,0,0,0
1.492567,0,0,0
1.494203,0,0,0
1.495787,0,0,0
1.497386,0,0,0
1.498962,0,0,0
1.500655,0,0,0
1.502077,0,0,0
1.503497,0,0,0
1.505050,0,0,0
1.506636,0,0,0
1.508233,0,0,0
1.509822,0,0,0
1.511406,0,0,0
1.512994,0,0,0
1.514580,0,0,0
1.516164,0,0,0
1.517756,0,0,0
1.519354,0,0,0
1.520941,0,0,0
1.522525,0,0,0
1.524108,0,0,0
1.525789,0,0,0
1.527365,0,0,0
1.528810,0,0,0
1.530369,0,0,0
1.531944,0,0,0
1.533440,0,0,0
1.535037,0,0,0
1.536621,0,0,0
1.538205,0,0,0
1.539787,0,0,0
1.541435,0,0,0
1.543018,0,0,0
1.544605,0,0,0
1.546188,0,0,0
1.547771,0,0,0
1.549405,0,0,0
1.550990,0,0,0
1.552589,0,0,0
1.554171,0,0,0
1.555734,0,0,0
1.557367,0,0,0
1.558949,0,0,0
1.560403,0,0,0
1.562036,0,0,0
1.563499,0,0,0
1.565105,0,0,0
1.566691,0,0,0
1.568287,0,0,0
1.569894,0,0,0
1.571314,0,0,0
1.572913,0,0,0
1.574512,0,0,0
1.576091,0,0,0
1.577772,0,0,0
1.579846,0,0,0
1.581330,0,0,0
1.582749,0,0,0
1.584165,0,0,0
1.585597,0,0,0
1.587011,0,0,0
1.588564,0,0,0
1.590201,0,0,0
1.591785,0,0,0
1.593371,0,0,0
1.594957,0,0,0
1.596559,0,0,0
1.598196,0,0,0
1.599781,0,0,0
1.601365,0,0,0
1.602950,0,0,0
1.604537,0,0,0
1.606174,0,0,0
1.607639,0,0,0
1.609194,0,0,0
1.610766,0,0,0
1.612312,0,0,0
1.613863,0,0,0
1.615412,0,0,0
1.616960,0,0,0
1.618396,0,0,0
1.619921,0,0,0
1.621557,0,0,0
1.623144,0,0,0
1.624732,0,0,0
1.626308,0,0,0
1.627883,0,0,0
1.629347,0,0,0
1.630766,0,0,0
1.632177,0,0,0
1.633634,0,0,0
1.635047,0,0,0
1.636464,0,0,0
1.637924,0,0,0
1.639484,0,0,0
1.641069,0,0,0
1.642655,0,0,0
1.644063,0,0,0
1.645536,0,0,0
1.646955,0,0,0
1.648370,0,0,0
1.649800,0,0,0
1.651215,0,0,0
1.652877,0,0,0
1.654464,0,0,0
1.656048,0,0,0
1.657702,0,0,0
1.659288,0,0,0
1.660937,0,0,0
1.662524,0,0,0
1.664110,0,0,0
1.665794,0,0,0
1.667379,0,0,0
1.669017,0,0,0
1.670603,0,0,0
1.672070,0,0,0
1.673490,0,0,0
1.675045,0,0,0
1.676633,0,0,0
1.678221,0,0,0
1.679805,0,0,0
1.681390,0,0,0
1.682989,0,0,0
1.684577,0,0,0
1.686213,0,0,0
1.687796,0,0,0
1.689382,0,0,0
1.690959,0,0,0
1.692605,0,0,0
1.694127,0,0,0
1.695563,0,0,0
1.697023,0,0,0
1.698441,0,0,0
1.699917,0,0,0
1.701428,0,0,0
1.704380,0,0,0
1.705799,0,0,0
1.707213,0,0,0
1.708629,0,0,0
1.710086,0,0,0
1.711501,0,0,0
1.712915,0,0,0
1.714330,0,0,0
1.715767,0,0,0
1.717222,0,0,0
1.718637,0,0,0
1.720050,0,0,0
1.721467,0,0,0
1.722881,0,0,0
1.724295,0,0,0
1.725849,0,0,0
1.727454,0,0,0
1.729042,0,0,0
1.730630,0,0,0
1.732213,0,0,0
1.733801,0,0,0
1.735376,0,0,0
1.736874,0,0,0
1.738439,0,0,0
1.740022,0,0,0
1.741656,0,0,0
1.743242,0,0,0
1.744827,0,0,0
1.746300,0,0,0
1.747718,0,0,0
1.749331,0,0,0
1.750917,0,0,0
1.752503,0,0,0
1.754088,0,0,0
1.755671,0,0,0
1.757307,0,0,0
1.758890,0,0,0
1.760357,0,0,0
1.761923,0,0,0
1.763508,0,0,0
1.765145,0,0,0
1.766734,0,0,0
1.768333,0,0,0
1.769942,0,0,0
1.771484,0,0,0
1.772950,0,0,0
1.774379,0,0,0
1.775794,0,0,0
1.777210,0,0,0
1.778625,0,0,0
1.780175,0,0,0
1.781850,0,0,0
1.783271,0,0,0
1.784686,0,0,0
1.786112,0,0,0
1.787526,0,0,0
1.788984,0,0,0
1.790398,0,0,0
1.791830,0,0,0
1.793246,0,0,0
1.794785,0,0,0
1.796283,0,0,0
1.797716,0,0,0
1.799271,0,0,0
1.800858,0,0,0
1.802458,0,0,0
1.804042,0,0,0
1.805543,0,0,0
1.807098,0,0,0
1.808683,0,0,0
1.810223,0,0,0
1.811651,0,0,0
1.813132,0,0,0
1.814549,0,0,0
1.815964,0,0,0
1.817382,0,0,0
1.818933,0,0,0
1.820520,0,0,0
1.822157,0,0,0
1.823624,0,0,0
1.825182,0,0,0
1.826768,0,0,0
1.828353,0,0,0
1.829945,0,0,0
1.831530,0,0,0
1.833117,0,0,0
1.834595,0,0,0
1.836150,0,0,0
1.837738,0,0,0
1.839315,0,0,0
1.840833,0,0,0
1.842390,0,0,0
1.843974,0,0,0
1.845622,0,0,0
1.847209,0,0,0
1.848797,0,0,0
1.850383,0,0,0
1.851968,0,0,0
1.853604,0,0,0
1.855190,0,0,0
1.856792,0,0,0
1.858377,0,0,0
1.859963,0,0,0
1.861599,0,0,0
1.863186,0,0,0
1.864774,0,0,0
1.866361,0,0,0
1.867960,0,0,0
1.869596,0,0,0
1.871184,0,0,0
1.872772,0,0,0
1.874357,0,0,0
1.875942,0,0,0
1.877578,0,0,0
1.879179,0,0,0
1.880766,0,0,0
1.882352,0,0,0
1.883936,0,0,0
1.885572,0,0,0
1.887158,0,0,0
1.888747,0,0,0
1.890216,0,0,0
1.891770,0,0,0
1.893226,0,0,0
1.894782,0,0,0
1.896367,0,0,0
1.898027,0,0,0
1.899612,0,0,0
1.901262,0,0,0
1.902849,0,0,0
1.904509,0,0,0
1.906162,0,0,0
1.907747,0,0,0
1.909381,0,0,0
