elapsed_s,TSE_CLIP_VP_FMUL_0_WORKING_CYCLE_L3,TSE_CLIP_VP_FMUL_1_WORKING_CYCLE_L3,TSE_CLIP_VP_FMUL_2_WORKING_CYCLE_L3,TSE_CLIP_VP_FMUL_3_WORKING_CYCLE_L3
0.691364,0,0,0,0
0.692773,0,0,0,0
0.694205,0,0,0,0
0.695601,0,0,0,0
0.697045,0,0,0,0
0.698517,0,0,0,0
0.699901,0,0,0,0
0.701286,0,0,0,0
0.702708,0,0,0,0
0.704092,0,0,0,0
0.705478,0,0,0,0
0.706870,0,0,0,0
0.708258,0,0,0,0
0.709823,0,0,0,0
0.711374,0,0,0,0
0.712924,0,0,0,0
0.714475,0,0,0,0
0.716026,0,0,0,0
0.717592,0,0,0,0
0.719189,0,0,0,0
0.720739,0,0,0,0
0.722290,0,0,0,0
0.723841,0,0,0,0
0.725394,0,0,0,0
0.726945,0,0,0,0
0.728508,0,0,0,0
0.730060,0,0,0,0
0.731611,0,0,0,0
0.733161,0,0,0,0
0.734715,0,0,0,0
0.736300,0,0,0,0
0.737852,0,0,0,0
0.739408,0,0,0,0
0.740948,0,0,0,0
0.742411,0,0,0,0
0.743933,0,0,0,0
0.745485,0,0,0,0
0.747036,0,0,0,0
0.748586,0,0,0,0
0.750197,0,0,0,0
0.751748,0,0,0,0
0.753298,0,0,0,0
0.754893,0,0,0,0
0.756442,0,0,0,0
0.758038,0,0,0,0
0.759591,0,0,0,0
0.761154,0,0,0,0
0.762709,0,0,0,0
0.764257,0,0,0,0
0.765855,0,0,0,0
0.767407,0,0,0,0
0.768957,0,0,0,0
0.770508,0,0,0,0
0.772074,0,0,0,0
0.773627,0,0,0,0
0.775222,0,0,0,0
0.776771,0,0,0,0
0.778322,0,0,0,0
0.779873,0,0,0,0
0.781424,0,0,0,0
0.783031,0,0,0,0
0.784581,0,0,0,0
0.786131,0,0,0,0
0.787682,0,0,0,0
0.789231,0,0,0,0
0.790788,0,0,0,0
0.792338,0,0,0,0
0.793903,0,0,0,0
0.795454,0,0,0,0
0.797002,0,0,0,0
0.798508,0,0,0,0
0.800029,0,0,0,0
0.801581,0,0,0,0
0.803133,0,0,0,0
0.805774,0,0,0,0
0.807179,0,0,0,0
0.808570,0,0,0,0
0.809962,0,0,0,0
0.811350,0,0,0,0
0.812738,0,0,0,0
0.814162,0,0,0,0
0.815689,0,0,0,0
0.817239,0,0,0,0
0.818795,0,0,0,0
0.820345,0,0,0,0
0.821941,0,0,0,0
0.823493,0,0,0,0
0.825042,0,0,0,0
0.826683,0,0,0,0
0.828232,0,0,0,0
0.829830,0,0,0,0
0.831380,0,0,0,0
0.832928,0,0,0,0
0.834478,0,0,0,0
0.836027,0,0,0,0
0.837591,0,0,0,0
0.839187,0,0,0,0
0.840735,0,0,0,0
0.842284,0,0,0,0
0.843833,0,0,0,0
0.845384,0,0,0,0
0.846933,0,0,0,0
0.848495,0,0,0,0
0.850046,0,0,0,0
0.851595,0,0,0,0
0.853143,0,0,0,0
0.854697,0,0,0,0
0.856245,0,0,0,0
0.857797,0,0,0,0
0.859235,0,0,0,0
0.860754,0,0,0,0
0.862349,0,0,0,0
0.863899,0,0,0,0
0.865450,0,0,0,0
0.866999,0,0,0,0
0.868547,0,0,0,0
0.870155,0,0,0,0
0.871705,0,0,0,0
0.873253,0,0,0,0
0.874807,0,0,0,0
0.876356,0,0,0,0
0.877951,0,0,0,0
0.879502,0,0,0,0
0.881063,0,0,0,0
0.882617,0,0,0,0
0.884164,0,0,0,0
0.885716,0,0,0,0
0.887265,0,0,0,0
0.888814,0,0,0,0
0.890363,0,0,0,0
0.891927,0,0,0,0
0.893478,0,0,0,0
0.895071,0,0,0,0
0.896619,0,0,0,0
0.898170,0,0,0,0
0.899721,0,0,0,0
0.901269,0,0,0,0
0.902837,0,0,0,0
0.904386,0,0,0,0
0.905937,0,0,0,0
0.907486,0,0,0,0
0.908913,0,0,0,0
0.910482,0,0,0,0
0.912035,0,0,0,0
0.913479,0,0,0,0
0.915005,0,0,0,0
0.916558,0,0,0,0
0.918158,0,0,0,0
0.919714,0,0,0,0
0.921267,0,0,0,0
0.922826,0,0,0,0
0.924392,0,0,0,0
0.925993,0,0,0,0
0.927549,0,0,0,0
0.929102,0,0,0,0
0.930660,0,0,0,0
0.932214,0,0,0,0
0.933815,0,0,0,0
0.935384,0,0,0,0
0.936937,0,0,0,0
0.938491,0,0,0,0
0.940046,0,0,0,0
0.941602,0,0,0,0
0.943202,0,0,0,0
0.944755,0,0,0,0
0.946323,0,0,0,0
0.947878,0,0,0,0
0.949434,0,0,0,0
0.951033,0,0,0,0
0.952587,0,0,0,0
0.954143,0,0,0,0
0.955697,0,0,0,0
0.957263,0,0,0,0
0.958825,0,0,0,0
0.960378,0,0,0,0
0.961933,0,0,0,0
0.963487,0,0,0,0
0.965039,0,0,0,0
0.966560,0,0,0,0
0.967965,0,0,0,0
0.969492,0,0,0,0
0.971047,0,0,0,0
0.972600,0,0,0,0
0.974201,0,0,0,0
0.975755,0,0,0,0
0.977309,0,0,0,0
0.978921,0,0,0,0
0.980475,0,0,0,0
0.982077,0,0,0,0
0.983632,0,0,0,0
0.985186,0,0,0,0
0.986785,0,0,0,0
0.988339,0,0,0,0
0.989952,0,0,0,0
0.991507,0,0,0,0
0.993060,0,0,0,0
0.994619,0,0,0,0
0.996171,0,0,0,0
0.997804,0,0,0,0
0.999369,0,0,0,0
1.000935,0,0,0,0
1.002491,0,0,0,0
1.004046,0,0,0,0
1.005604,0,0,0,0
1.007209,0,0,0,0
1.008762,0,0,0,0
1.010316,0,0,0,0
1.011900,0,0,0,0
1.013454,0,0,0,0
1.015056,0,0,0,0
1.016609,0,0,0,0
1.018166,0,0,0,0
1.019721,0,0,0,0
1.021274,0,0,0,0
1.022848,0,0,0,0
1.024402,0,0,0,0
1.025959,0,0,0,0
1.027505,0,0,0,0
1.029050,0,0,0,0
1.030585,0,0,0,0
1.032130,0,0,0,0
1.033567,0,0,0,0
1.035092,0,0,0,0
1.036645,0,0,0,0
1.038243,0,0,0,0
1.039800,0,0,0,0
1.041421,0,0,0,0
1.043040,0,0,0,0
1.044606,0,0,0,0
1.046207,0,0,0,0
1.047763,0,0,0,0
1.049316,0,0,0,0
1.050912,0,0,0,0
1.052465,0,0,0,0
1.054066,0,0,0,0
1.055635,0,0,0,0
1.057190,0,0,0,0
1.058742,0,0,0,0
1.060286,0,0,0,0
1.061707,0,0,0,0
1.063230,0,0,0,0
1.064782,0,0,0,0
1.066349,0,0,0,0
1.068188,0,0,0,0
1.069715,0,0,0,0
1.071266,0,0,0,0
1.072911,0,0,0,0
1.074464,0,0,0,0
1.076017,0,0,0,0
1.077586,0,0,0,0
1.079185,0,0,0,0
1.080735,0,0,0,0
1.082287,0,0,0,0
1.083841,0,0,0,0
1.085394,0,0,0,0
1.086947,0,0,0,0
1.088387,0,0,0,0
1.089909,0,0,0,0
1.091459,0,0,0,0
1.093006,0,0,0,0
1.094510,0,0,0,0
1.096029,0,0,0,0
1.097579,0,0,0,0
1.099005,0,0,0,0
1.100400,0,0,0,0
1.101869,0,0,0,0
1.103268,0,0,0,0
1.104657,0,0,0,0
1.106045,0,0,0,0
1.107430,0,0,0,0
1.108822,0,0,0,0
1.110261,0,0,0,0
1.111774,0,0,0,0
1.113198,0,0,0,0
1.114746,0,0,0,0
