elapsed_s,TSE_BE_FACENESS_CULLED_PRIM,TSE_BE_ZERO_PIXEL_PRIM,TSE_BE_OUTPUT_NULL_PRIM,TSE_BE_OUTPUT_VISIBLE_PRIM
1.080070,0,0,0,0
1.081636,0,0,0,0
1.083145,0,0,0,0
1.084540,0,0,0,0
1.086062,0,0,0,0
1.087615,0,0,0,0
1.089165,0,0,0,0
1.090761,0,0,0,0
1.092329,0,0,0,0
1.093884,0,0,0,0
1.095438,0,0,0,0
1.096990,0,0,0,0
1.098438,0,0,0,0
1.100001,0,0,0,0
1.101553,0,0,0,0
1.103124,0,0,0,0
1.104675,0,0,0,0
1.106280,0,0,0,0
1.107833,0,0,0,0
1.109422,0,0,0,0
1.110981,0,0,0,0
1.112531,0,0,0,0
1.114145,0,0,0,0
1.115698,0,0,0,0
1.117249,0,0,0,0
1.118802,0,0,0,0
1.120354,0,0,0,0
1.121909,0,0,0,0
1.123507,0,0,0,0
1.125073,0,0,0,0
1.126626,0,0,0,0
1.128179,0,0,0,0
1.129734,0,0,0,0
1.131287,0,0,0,0
1.132839,0,0,0,0
1.134393,0,0,0,0
1.135960,0,0,0,0
1.137512,0,0,0,0
1.139071,0,0,0,0
1.140623,0,0,0,0
1.142178,0,0,0,0
1.143731,0,0,0,0
1.145282,0,0,0,0
