elapsed_s,TP_DIVERGENT_QUADS_RECEIVED,TP_PRT_NON_RESIDENT_EVENTS,TP_OUTPUT_PIXELS_POINT,TP_OUTPUT_PIXELS_BILINEAR,TP_OUTPUT_PIXELS_MIP,TP_OUTPUT_PIXELS_ANISO,TP_OUTPUT_PIXELS_ZERO_LOD,TP_FLAG_CACHE_REQUESTS,TP_FLAG_CACHE_MISSES,TP_L1_5_L2_REQUESTS,TP_2D_OUTPUT_PIXELS,TP_2D_OUTPUT_PIXELS_POINT
0.154664,0,0,0,0,0,0,0,0,0,0,0,0
0.156044,0,0,0,0,0,0,0,0,0,0,0,0
0.157468,0,0,0,0,0,0,0,0,0,0,0,0
0.158849,0,0,0,0,0,0,0,0,0,0,0,0
0.160230,0,0,0,0,0,0,0,0,0,0,0,0
0.161610,0,0,0,0,0,0,0,0,0,0,0,0
0.163001,0,0,0,0,0,0,0,0,0,0,0,0
0.164380,0,0,0,0,0,0,0,0,0,0,0,0
0.165760,0,0,0,0,0,0,0,0,0,0,0,0
0.167142,0,0,0,0,0,0,0,0,0,0,0,0
0.168522,0,0,0,0,0,0,0,0,0,0,0,0
0.169902,0,0,0,0,0,0,0,0,0,0,0,0
0.171282,0,0,0,0,0,0,0,0,0,0,0,0
0.172790,0,0,0,0,0,0,0,0,0,0,0,0
0.174413,0,0,0,0,0,0,0,0,0,0,0,0
0.175892,0,0,0,0,0,0,0,0,0,0,0,0
0.177460,0,0,0,0,0,0,0,0,0,0,0,0
0.179057,0,0,0,0,0,0,0,0,0,0,0,0
0.180653,0,0,0,0,0,0,0,0,0,0,0,0
0.182247,0,0,0,0,0,0,0,0,0,0,0,0
0.183946,0,0,0,0,0,0,0,0,0,0,0,0
0.185553,0,0,0,0,0,0,0,0,0,0,0,0
0.187152,0,0,0,0,0,0,0,0,0,0,0,0
0.188838,0,0,0,0,0,0,0,0,0,0,0,0
0.190433,0,0,0,0,0,0,0,0,0,0,0,0
0.192001,0,0,0,0,0,0,0,0,0,0,0,0
0.193571,0,0,0,0,0,0,0,0,0,0,0,0
0.195162,0,0,0,0,0,0,0,0,0,0,0,0
0.196623,0,0,0,0,0,0,0,0,0,0,0,0
0.198055,0,0,0,0,0,0,0,0,0,0,0,0
0.199487,0,0,0,0,0,0,0,0,0,0,0,0
0.200917,0,0,0,0,0,0,0,0,0,0,0,0
0.202345,0,0,0,0,0,0,0,0,0,0,0,0
0.203907,0,0,0,0,0,0,0,0,0,0,0,0
0.205503,0,0,0,0,0,0,0,0,0,0,0,0
0.207113,0,0,0,0,0,0,0,0,0,0,0,0
0.208709,0,0,0,0,0,0,0,0,0,0,0,0
0.210302,0,0,0,0,0,0,0,0,0,0,0,0
0.211902,0,0,0,0,0,0,0,0,0,0,0,0
0.213496,0,0,0,0,0,0,0,0,0,0,0,0
0.215092,0,0,0,0,0,0,0,0,0,0,0,0
0.216686,0,0,0,0,0,0,0,0,0,0,0,0
0.218301,0,0,0,0,0,0,0,0,0,0,0,0
0.219929,0,0,0,0,0,0,0,0,0,0,0,0
0.221419,0,0,0,0,0,0,0,0,0,0,0,0
0.222806,0,0,0,0,0,0,0,0,0,0,0,0
0.224190,0,0,0,0,0,0,0,0,0,0,0,0
0.225572,0,0,0,0,0,0,0,0,0,0,0,0
0.226954,0,0,0,0,0,0,0,0,0,0,0,0
0.228359,0,0,0,0,0,0,0,0,0,0,0,0
0.229740,0,0,0,0,0,0,0,0,0,0,0,0
0.231122,0,0,0,0,0,0,0,0,0,0,0,0
0.232501,0,0,0,0,0,0,0,0,0,0,0,0
