elapsed_s,VPC_US_STREAMOUT_TRANSACTION,VPC_US_NUM_GMEM_READ_SO,VPC_US_STARVE_CYCLES_UCHE_RD,VPC_US_STALL_CYCLES_PRG_END_VPCUS,VPC_US_STARVE_CYCLES_REORDER,VPC_US_BOTTLENECK
0.135936,0,0,0,0,1266330,0
0.137341,0,0,0,0,1423059,0
0.138845,0,0,0,0,1256043,0
0.140241,0,0,0,0,1253316,0
0.141632,0,0,0,0,1249398,0
0.143023,0,0,0,0,1247286,0
0.144415,0,0,0,0,1249878,0
0.145806,0,0,0,0,1280151,0
0.147200,0,0,0,0,1214790,0
0.148601,0,0,0,0,1266672,0
0.150006,0,0,0,0,1230255,0
0.151405,0,0,0,0,1208802,0
0.152798,0,0,0,0,1263399,0
0.154195,0,0,0,0,1260342,0
0.155590,0,0,0,0,1258209,0
0.157113,0,0,0,0,1296333,0
0.158673,0,0,0,0,1311558,0
0.160126,0,0,0,0,1288602,0
0.161659,0,0,0,0,1302444,0
0.163269,0,0,0,0,1299822,0
0.164832,0,0,0,0,1300029,0
0.166391,0,0,0,0,1297899,0
0.167910,0,0,0,0,1384635,0
0.169343,0,0,0,0,1233753,0
0.170755,0,0,0,0,1297758,0
0.172154,0,0,0,0,1294440,0
0.173550,0,0,0,0,1264542,0
0.174948,0,0,0,0,1262433,0
0.176344,0,0,0,0,1288644,0
0.177870,0,0,0,0,1326684,0
0.179319,0,0,0,0,1289043,0
0.180877,0,0,0,0,1296789,0
0.182450,0,0,0,0,1311237,0
0.184017,0,0,0,0,1293951,0
0.185576,0,0,0,0,1288170,0
0.187009,0,0,0,0,1269174,0
0.188542,0,0,0,0,1325187,0
0.189979,0,0,0,0,1273782,0
0.191519,0,0,0,0,1303848,0
0.193095,0,0,0,0,1298499,0
0.194657,0,0,0,0,1469184,0
0.196273,0,0,0,0,1298895,0
0.197834,0,0,0,0,1297998,0
0.199400,0,0,0,0,1305411,0
0.200965,0,0,0,0,1299918,0
0.202527,0,0,0,0,1317924,0
0.204110,0,0,0,0,1333695,0
0.205674,0,0,0,0,1304610,0
0.207240,0,0,0,0,1303419,0
0.208805,0,0,0,0,1305912,0
0.210367,0,0,0,0,1298652,0
0.211803,0,0,0,0,1264362,0
0.213335,0,0,0,0,1302921,0
0.214913,0,0,0,0,1302243,0
0.216477,0,0,0,0,1294977,0
0.218039,0,0,0,0,1301412,0
0.219603,0,0,0,0,1301568,0
0.221167,0,0,0,0,1297350,0
0.222798,0,0,0,0,1742508,0
0.224414,0,0,0,0,1266480,0
0.225828,0,0,0,0,1235835,0
0.227404,0,0,0,0,1273005,0
0.228969,0,0,0,0,1298586,0
0.230532,0,0,0,0,1318383,0
0.232100,0,0,0,0,1304208,0
0.233663,0,0,0,0,1333104,0
0.235228,0,0,0,0,1337550,0
0.236807,0,0,0,0,1298955,0
0.238370,0,0,0,0,1302024,0
0.239804,0,0,0,0,1298283,0
0.241349,0,0,0,0,1302294,0
0.242958,0,0,0,0,1306755,0
0.244523,0,0,0,0,1304463,0
0.246085,0,0,0,0,1301151,0
0.247661,0,0,0,0,1303266,0
0.249227,0,0,0,0,1336017,0
0.250794,0,0,0,0,1741347,0
0.252370,0,0,0,0,1730838,0
0.253924,0,0,0,0,1321464,0
0.255429,0,0,0,0,1289238,0
0.256836,0,0,0,0,1245849,0
0.258250,0,0,0,0,1260987,0
0.259699,0,0,0,0,1262082,0
0.261098,0,0,0,0,1266915,0
0.262495,0,0,0,0,1277076,0
0.264025,0,0,0,0,1305732,0
0.265588,0,0,0,0,1303422,0
0.267152,0,0,0,0,1307667,0
0.268763,0,0,0,0,1301088,0
0.270324,0,0,0,0,1299042,0
0.271887,0,0,0,0,1302330,0
0.273450,0,0,0,0,1310346,0
0.274945,0,0,0,0,1277343,0
0.276484,0,0,0,0,1301361,0
0.278045,0,0,0,0,1331148,0
0.279622,0,0,0,0,1287294,0
0.281176,0,0,0,0,1283403,0
0.283119,0,0,0,0,1285671,0
0.284676,0,0,0,0,1298811,0
0.286237,0,0,0,0,1298538,0
0.287800,0,0,0,0,1294467,0
0.289361,0,0,0,0,1325361,0
0.290979,0,0,0,0,1300710,0
0.292543,0,0,0,0,1298382,0
0.294104,0,0,0,0,1297911,0
0.295665,0,0,0,0,1303065,0
0.297228,0,0,0,0,1299420,0
0.298792,0,0,0,0,1297131,0
0.300229,0,0,0,0,1265874,0
0.301653,0,0,0,0,1267221,0
0.303189,0,0,0,0,1306524,0
0.304754,0,0,0,0,1303617,0
0.306317,0,0,0,0,1330767,0
0.307883,0,0,0,0,1301499,0
0.309447,0,0,0,0,1303326,0
0.311014,0,0,0,0,1292202,0
0.312458,0,0,0,0,1165851,0
0.313983,0,0,0,0,1231380,0
0.315414,0,0,0,0,1205499,0
0.316941,0,0,0,0,1228767,0
0.318493,0,0,0,0,1491213,0
0.320123,0,0,0,0,1240554,0
0.321684,0,0,0,0,1272138,0
0.323304,0,0,0,0,1246890,0
0.324869,0,0,0,0,1241532,0
0.326431,0,0,0,0,1452507,0
0.327933,0,0,0,0,1205508,0
0.329464,0,0,0,0,1238472,0
0.331030,0,0,0,0,1246869,0
0.332593,0,0,0,0,1237740,0
0.334165,0,0,0,0,1238355,0
0.335729,0,0,0,0,1242273,0
0.337292,0,0,0,0,1239276,0
0.338898,0,0,0,0,1242981,0
0.340462,0,0,0,0,1239987,0
0.342023,0,0,0,0,1245162,0
0.343588,0,0,0,0,1242828,0
0.345164,0,0,0,0,1242681,0
0.346803,0,0,0,0,1487469,0
0.348432,0,0,0,0,1240449,0
0.349993,0,0,0,0,1239321,0
0.351557,0,0,0,0,1248567,0
0.353120,0,0,0,0,1229229,0
0.354682,0,0,0,0,1193253,0
0.356115,0,0,0,0,1195503,0
0.357516,0,0,0,0,1159896,0
0.359046,0,0,0,0,1241037,0
0.360609,0,0,0,0,1239678,0
0.362170,0,0,0,0,1249989,0
0.363733,0,0,0,0,1244820,0
0.365295,0,0,0,0,1244661,0
0.366872,0,0,0,0,1245507,0
0.368434,0,0,0,0,1237707,0
0.369996,0,0,0,0,1238145,0
0.371603,0,0,0,0,1246218,0
0.373167,0,0,0,0,1231116,0
0.374819,0,0,0,0,1164438,0
0.376228,0,0,0,0,1208049,0
0.377639,0,0,0,0,1200447,0
0.379171,0,0,0,0,1240881,0
0.380734,0,0,0,0,1238670,0
0.382294,0,0,0,0,1243074,0
0.383856,0,0,0,0,1246275,0
0.385421,0,0,0,0,1248324,0
0.387029,0,0,0,0,1245660,0
0.388606,0,0,0,0,1243050,0
0.390169,0,0,0,0,1238271,0
0.391731,0,0,0,0,1247037,0
0.393295,0,0,0,0,1239075,0
0.394859,0,0,0,0,1222686,0
0.396420,0,0,0,0,1242675,0
0.397981,0,0,0,0,1271613,0
0.399565,0,0,0,0,1251297,0
0.401131,0,0,0,0,1240785,0
0.402693,0,0,0,0,1356069,0
0.404162,0,0,0,0,1208292,0
0.405564,0,0,0,0,1137660,0
0.407092,0,0,0,0,1243215,0
0.408654,0,0,0,0,1238541,0
0.410225,0,0,0,0,1244964,0
0.411787,0,0,0,0,1244688,0
0.413349,0,0,0,0,1236777,0
0.414912,0,0,0,0,1244778,0
0.416475,0,0,0,0,1239897,0
0.418036,0,0,0,0,1239369,0
0.419599,0,0,0,0,1270443,0
0.421173,0,0,0,0,1245135,0
0.422819,0,0,0,0,1260387,0
0.424260,0,0,0,0,1234494,0
0.425660,0,0,0,0,1233279,0
0.427190,0,0,0,0,1243077,0
0.428753,0,0,0,0,1264926,0
0.430313,0,0,0,0,1238634,0
0.431886,0,0,0,0,1241601,0
0.433449,0,0,0,0,1244727,0
0.435056,0,0,0,0,1232475,0
0.436618,0,0,0,0,1238718,0
0.438178,0,0,0,0,1240767,0
0.439740,0,0,0,0,1246059,0
0.441303,0,0,0,0,1240656,0
0.442879,0,0,0,0,1244412,0
0.444441,0,0,0,0,1241445,0
0.446002,0,0,0,0,1240782,0
0.447566,0,0,0,0,1238550,0
0.449126,0,0,0,0,1234851,0
0.450699,0,0,0,0,1247808,0
0.452141,0,0,0,0,1216605,0
0.453557,0,0,0,0,1199325,0
0.454961,0,0,0,0,1186782,0
0.456492,0,0,0,0,1241007,0
0.458053,0,0,0,0,1242060,0
0.459652,0,0,0,0,1219515,0
0.461215,0,0,0,0,1242012,0
0.462779,0,0,0,0,1243209,0
0.464354,0,0,0,0,1241223,0
0.465914,0,0,0,0,1241184,0
0.467522,0,0,0,0,1245510,0
0.469085,0,0,0,0,1239144,0
0.471833,0,0,0,0,1400604,0
0.473322,0,0,0,0,1215549,0
0.474745,0,0,0,0,1222914,0
0.476152,0,0,0,0,1392090,0
0.477622,0,0,0,0,1129143,0
0.479032,0,0,0,0,1251765,0
0.480437,0,0,0,0,1164279,0
0.481835,0,0,0,0,1212987,0
0.483278,0,0,0,0,1213845,0
0.484677,0,0,0,0,1210806,0
0.486085,0,0,0,0,1182561,0
0.487485,0,0,0,0,1150305,0
0.488882,0,0,0,0,1209816,0
0.490279,0,0,0,0,1213941,0
0.491678,0,0,0,0,1209009,0
0.493075,0,0,0,0,1211022,0
0.494471,0,0,0,0,1210236,0
0.496000,0,0,0,0,1248117,0
0.497449,0,0,0,0,1212336,0
0.498901,0,0,0,0,1215882,0
0.500304,0,0,0,0,1147995,0
0.501702,0,0,0,0,1210629,0
0.503102,0,0,0,0,1134357,0
0.504495,0,0,0,0,1200252,0
0.506013,0,0,0,0,1222392,0
0.507455,0,0,0,0,1217679,0
0.509034,0,0,0,0,1239165,0
0.510597,0,0,0,0,1259553,0
0.512166,0,0,0,0,1246362,0
0.513729,0,0,0,0,1229064,0
0.515340,0,0,0,0,1214151,0
0.516895,0,0,0,0,1231344,0
0.518459,0,0,0,0,1357413,0
0.519939,0,0,0,0,1213926,0
0.521473,0,0,0,0,1242108,0
0.523039,0,0,0,0,1248264,0
0.524604,0,0,0,0,1247601,0
0.526167,0,0,0,0,1242141,0
0.527730,0,0,0,0,1273749,0
0.529434,0,0,0,0,1789809,0
0.532206,0,0,0,0,1256985,0
0.533637,0,0,0,0,1218951,0
0.535043,0,0,0,0,1177257,0
0.536444,0,0,0,0,1144107,0
0.537842,0,0,0,0,1209111,0
0.539258,0,0,0,0,1208085,0
0.540657,0,0,0,0,1421442,0
0.542244,0,0,0,0,1244949,0
0.543808,0,0,0,0,1250238,0
0.545373,0,0,0,0,1245387,0
0.546983,0,0,0,0,1246803,0
0.548548,0,0,0,0,1247748,0
0.550123,0,0,0,0,1244631,0
0.551687,0,0,0,0,1247151,0
0.553250,0,0,0,0,1242516,0
0.554817,0,0,0,0,1249833,0
0.556381,0,0,0,0,1244169,0
0.557943,0,0,0,0,1240932,0
0.559509,0,0,0,0,1251960,0
0.561086,0,0,0,0,1241394,0
0.562649,0,0,0,0,1403667,0
0.564263,0,0,0,0,1248705,0
0.565826,0,0,0,0,1245312,0
0.567392,0,0,0,0,1248054,0
0.568957,0,0,0,0,1245726,0
0.570521,0,0,0,0,1257708,0
0.572103,0,0,0,0,1239918,0
0.573666,0,0,0,0,1271601,0
0.575232,0,0,0,0,1251540,0
0.576797,0,0,0,0,1246182,0
0.578360,0,0,0,0,1249770,0
0.579795,0,0,0,0,1212798,0
0.581330,0,0,0,0,1241616,0
0.582907,0,0,0,0,1247250,0
0.584470,0,0,0,0,1242477,0
0.586032,0,0,0,0,1241904,0
0.587596,0,0,0,0,1252944,0
0.589162,0,0,0,0,1244673,0
0.590789,0,0,0,0,1246053,0
0.592351,0,0,0,0,1243251,0
0.593926,0,0,0,0,1246821,0
0.595535,0,0,0,0,1250172,0
0.597101,0,0,0,0,1222215,0
0.598664,0,0,0,0,1255341,0
0.600226,0,0,0,0,1230426,0
0.601779,0,0,0,0,1232583,0
0.603208,0,0,0,0,1237359,0
0.604751,0,0,0,0,1246755,0
0.606312,0,0,0,0,1242240,0
0.607875,0,0,0,0,1240197,0
0.609436,0,0,0,0,1240965,0
0.611000,0,0,0,0,1251663,0
0.612563,0,0,0,0,1238259,0
0.614123,0,0,0,0,1241547,0
0.615699,0,0,0,0,1243710,0
0.617262,0,0,0,0,1242954,0
0.618827,0,0,0,0,1244016,0
0.620390,0,0,0,0,1249146,0
0.621951,0,0,0,0,1239384,0
0.623515,0,0,0,0,1246968,0
0.625078,0,0,0,0,1243392,0
0.626650,0,0,0,0,1392501,0
0.628261,0,0,0,0,1239864,0
0.629824,0,0,0,0,1239738,0
0.631389,0,0,0,0,1244034,0
0.632952,0,0,0,0,1240746,0
0.634512,0,0,0,0,1254633,0
0.636078,0,0,0,0,1240134,0
0.637527,0,0,0,0,1196634,0
0.639063,0,0,0,0,1191192,0
0.640625,0,0,0,0,1191435,0
0.642186,0,0,0,0,1192884,0
0.643756,0,0,0,0,1191123,0
0.645318,0,0,0,0,1189425,0
0.646883,0,0,0,0,1191021,0
0.648459,0,0,0,0,1193241,0
0.650020,0,0,0,0,1195194,0
0.651585,0,0,0,0,1193082,0
0.653154,0,0,0,0,1186317,0
0.654714,0,0,0,0,1475160,0
0.656346,0,0,0,0,1164183,0
0.657747,0,0,0,0,1158885,0
0.659330,0,0,0,0,1192722,0
0.660893,0,0,0,0,1193265,0
0.662455,0,0,0,0,1201275,0
0.664022,0,0,0,0,1194267,0
0.665583,0,0,0,0,1188423,0
0.667147,0,0,0,0,1196490,0
0.668710,0,0,0,0,1194300,0
0.670284,0,0,0,0,1189692,0
0.671847,0,0,0,0,1187583,0
0.673406,0,0,0,0,1187673,0
0.675040,0,0,0,0,1178169,0
0.676580,0,0,0,0,1191402,0
0.678142,0,0,0,0,1195683,0
0.679704,0,0,0,0,1191294,0
0.681279,0,0,0,0,1194381,0
0.682843,0,0,0,0,1195107,0
0.684406,0,0,0,0,1193631,0
0.685969,0,0,0,0,1191477,0
0.687534,0,0,0,0,1195944,0
0.689096,0,0,0,0,1190970,0
0.690657,0,0,0,0,1334520,0
0.692282,0,0,0,0,1192032,0
0.693880,0,0,0,0,1189419,0
0.695444,0,0,0,0,1193463,0
0.697007,0,0,0,0,1186704,0
0.698569,0,0,0,0,1021503,0
0.699960,0,0,0,0,1206687,0
0.701363,0,0,0,0,1157409,0
0.702901,0,0,0,0,1192029,0
0.704465,0,0,0,0,1190904,0
0.706027,0,0,0,0,1192194,0
0.707591,0,0,0,0,1190832,0
0.709033,0,0,0,0,1170783,0
0.710570,0,0,0,0,1347441,0
0.712189,0,0,0,0,1197324,0
0.713765,0,0,0,0,1193829,0
0.715331,0,0,0,0,1195416,0
0.716897,0,0,0,0,1193886,0
0.718460,0,0,0,0,1212189,0
0.720029,0,0,0,0,1195587,0
0.721591,0,0,0,0,1194660,0
0.723201,0,0,0,0,1200975,0
0.724780,0,0,0,0,1197939,0
0.726343,0,0,0,0,1194132,0
0.727908,0,0,0,0,1193640,0
0.729473,0,0,0,0,1192944,0
0.731040,0,0,0,0,1201035,0
0.732605,0,0,0,0,1196052,0
0.734169,0,0,0,0,1195452,0
0.735745,0,0,0,0,1190676,0
0.737310,0,0,0,0,1192230,0
0.738921,0,0,0,0,1199184,0
0.740487,0,0,0,0,1192179,0
0.742050,0,0,0,0,1199745,0
0.743616,0,0,0,0,1194414,0
0.745182,0,0,0,0,1193913,0
0.746762,0,0,0,0,1198161,0
0.748327,0,0,0,0,1195839,0
0.749890,0,0,0,0,1195926,0
0.751458,0,0,0,0,1197963,0
0.753024,0,0,0,0,1196808,0
0.754588,0,0,0,0,1346952,0
0.756204,0,0,0,0,1196103,0
0.757779,0,0,0,0,1200075,0
0.759346,0,0,0,0,1201176,0
0.760911,0,0,0,0,1191978,0
0.762474,0,0,0,0,1203816,0
0.764042,0,0,0,0,1196358,0
0.765605,0,0,0,0,1195140,0
0.767171,0,0,0,0,1202331,0
0.768749,0,0,0,0,1197093,0
0.770312,0,0,0,0,1193175,0
0.771877,0,0,0,0,1196487,0
0.773443,0,0,0,0,1192989,0
0.775010,0,0,0,0,1202601,0
0.776577,0,0,0,0,1198776,0
0.778141,0,0,0,0,1188264,0
0.779719,0,0,0,0,1196847,0
0.781285,0,0,0,0,1195317,0
0.782851,0,0,0,0,1196775,0
0.784417,0,0,0,0,1196448,0
0.785981,0,0,0,0,1193646,0
0.787551,0,0,0,0,1194027,0
0.789114,0,0,0,0,1194726,0
0.790690,0,0,0,0,1255173,0
0.792145,0,0,0,0,1156371,0
0.793543,0,0,0,0,1147737,0
0.794938,0,0,0,0,1138203,0
0.796463,0,0,0,0,1200297,0
0.798027,0,0,0,0,1197480,0
0.799589,0,0,0,0,1200771,0
0.801163,0,0,0,0,1193682,0
0.802820,0,0,0,0,1192731,0
0.804380,0,0,0,0,1190610,0
0.805940,0,0,0,0,1192608,0
0.807503,0,0,0,0,1185567,0
0.809044,0,0,0,0,1362087,0
0.810520,0,0,0,0,1467543,0
0.812030,0,0,0,0,1168134,0
0.813430,0,0,0,0,1160694,0
0.814828,0,0,0,0,1166193,0
0.816227,0,0,0,0,1149360,0
0.817617,0,0,0,0,1149258,0
0.819012,0,0,0,0,1159116,0
0.820539,0,0,0,0,1188159,0
0.822100,0,0,0,0,1193325,0
0.823683,0,0,0,0,1196214,0
0.825246,0,0,0,0,1193013,0
0.826810,0,0,0,0,1198803,0
0.828374,0,0,0,0,1188438,0
0.829935,0,0,0,0,1192599,0
0.831499,0,0,0,0,1193415,0
0.833062,0,0,0,0,1193610,0
0.834636,0,0,0,0,1342365,0
0.836250,0,0,0,0,1193490,0
0.837812,0,0,0,0,1188150,0
0.839375,0,0,0,0,1194282,0
0.840938,0,0,0,0,1189059,0
0.842499,0,0,0,0,1202712,0
0.844064,0,0,0,0,1187952,0
0.845638,0,0,0,0,1189980,0
0.847203,0,0,0,0,1191834,0
0.848766,0,0,0,0,1194003,0
0.850327,0,0,0,0,1187685,0
0.851890,0,0,0,0,1188684,0
0.853453,0,0,0,0,1193109,0
0.855019,0,0,0,0,1194894,0
0.856594,0,0,0,0,1194696,0
0.858155,0,0,0,0,1190202,0
0.859717,0,0,0,0,1186299,0
0.861279,0,0,0,0,1188258,0
0.862843,0,0,0,0,1192929,0
0.864406,0,0,0,0,1190169,0
0.865967,0,0,0,0,1189122,0
0.867543,0,0,0,0,1198221,0
0.869107,0,0,0,0,1195278,0
0.870669,0,0,0,0,1205613,0
0.872237,0,0,0,0,1188885,0
0.873797,0,0,0,0,1192041,0
0.875341,0,0,0,0,1235604,0
0.876792,0,0,0,0,1177359,0
0.878214,0,0,0,0,1160628,0
0.879743,0,0,0,0,1196385,0
0.881360,0,0,0,0,1358373,0
0.882899,0,0,0,0,1168944,0
0.884396,0,0,0,0,1168479,0
0.885799,0,0,0,0,1159857,0
0.887199,0,0,0,0,1158093,0
0.888616,0,0,0,0,1160043,0
0.890013,0,0,0,0,1160172,0
0.891542,0,0,0,0,1193748,0
0.893105,0,0,0,0,1188291,0
0.894667,0,0,0,0,1203636,0
0.896235,0,0,0,0,1190871,0
0.897797,0,0,0,0,1194036,0
0.899417,0,0,0,0,1192797,0
0.900979,0,0,0,0,1188129,0
0.902540,0,0,0,0,1199019,0
0.904105,0,0,0,0,1189710,0
0.905665,0,0,0,0,1189299,0
0.907229,0,0,0,0,1196040,0
0.908792,0,0,0,0,1189008,0
0.910365,0,0,0,0,1189914,0
0.911800,0,0,0,0,1163817,0
0.913333,0,0,0,0,1189668,0
0.914941,0,0,0,0,1196187,0
0.916505,0,0,0,0,1185549,0
0.918064,0,0,0,0,1190991,0
0.919627,0,0,0,0,1194051,0
0.921203,0,0,0,0,1200795,0
0.922782,0,0,0,0,1216617,0
0.924345,0,0,0,0,1192746,0
0.925906,0,0,0,0,1190244,0
0.927470,0,0,0,0,1194840,0
0.929070,0,0,0,0,1189098,0
0.930632,0,0,0,0,1402554,0
0.932270,0,0,0,0,1190478,0
0.933831,0,0,0,0,1191009,0
0.935395,0,0,0,0,1193970,0
0.936957,0,0,0,0,1190046,0
0.938518,0,0,0,0,1201746,0
0.939982,0,0,0,0,1829913,0
0.941749,0,0,0,0,1167477,0
0.943166,0,0,0,0,1162449,0
0.944566,0,0,0,0,1157451,0
0.945962,0,0,0,0,1164504,0
0.947405,0,0,0,0,1161129,0
0.948802,0,0,0,0,1159266,0
0.950198,0,0,0,0,1157973,0
0.951713,0,0,0,0,1199232,0
0.953278,0,0,0,0,1192029,0
0.954802,0,0,0,0,967707,0
0.956286,0,0,0,0,1110258,0
0.957849,0,0,0,0,1109259,0
0.959414,0,0,0,0,1108950,0
0.960977,0,0,0,0,1107387,0
0.962539,0,0,0,0,1241856,0
0.964152,0,0,0,0,1110639,0
0.965727,0,0,0,0,1108524,0
0.967293,0,0,0,0,1109070,0
0.968857,0,0,0,0,1107030,0
0.970419,0,0,0,0,1296822,0
0.972065,0,0,0,0,1112865,0
0.973627,0,0,0,0,1109061,0
0.975193,0,0,0,0,1110750,0
0.976642,0,0,0,0,1080570,0
0.978175,0,0,0,0,1111746,0
0.979741,0,0,0,0,1113246,0
0.981306,0,0,0,0,1111560,0
0.982872,0,0,0,0,1114671,0
0.984437,0,0,0,0,1107837,0
0.985999,0,0,0,0,1110183,0
0.987464,0,0,0,0,1098222,0
0.989024,0,0,0,0,1112394,0
0.990587,0,0,0,0,1117872,0
0.993054,0,0,0,0,1230867,0
0.994531,0,0,0,0,1301943,0
0.996019,0,0,0,0,1082700,0
0.997421,0,0,0,0,1081005,0
0.998835,0,0,0,0,1084650,0
1.000234,0,0,0,0,1086090,0
1.001634,0,0,0,0,1079541,0
1.003034,0,0,0,0,1083216,0
1.004563,0,0,0,0,1112727,0
1.006128,0,0,0,0,1112397,0
1.007694,0,0,0,0,1110711,0
1.009272,0,0,0,0,1112730,0
1.010882,0,0,0,0,1116435,0
1.012449,0,0,0,0,1111590,0
1.014013,0,0,0,0,1109814,0
1.015580,0,0,0,0,1100469,0
1.017137,0,0,0,0,1099191,0
1.018693,0,0,0,0,1317927,0
1.020371,0,0,0,0,1123338,0
1.021864,0,0,0,0,1083210,0
1.023400,0,0,0,0,1115199,0
1.024964,0,0,0,0,1107459,0
1.026526,0,0,0,0,1238286,0
1.028139,0,0,0,0,1106511,0
1.029700,0,0,0,0,1109721,0
1.031158,0,0,0,0,1078098,0
1.032695,0,0,0,0,1113798,0
1.034260,0,0,0,0,1110120,0
1.035828,0,0,0,0,1114218,0
1.037396,0,0,0,0,1112148,0
1.038965,0,0,0,0,1114512,0
1.040532,0,0,0,0,1111269,0
1.042109,0,0,0,0,1111425,0
1.043678,0,0,0,0,1112676,0
1.045246,0,0,0,0,1115793,0
1.046815,0,0,0,0,1114989,0
1.048381,0,0,0,0,1110189,0
1.049947,0,0,0,0,1116666,0
1.051516,0,0,0,0,1116819,0
1.053098,0,0,0,0,1106913,0
1.054662,0,0,0,0,1123545,0
1.056235,0,0,0,0,1109364,0
1.057796,0,0,0,0,1112910,0
1.059409,0,0,0,0,1115895,0
1.060979,0,0,0,0,1110195,0
1.062543,0,0,0,0,1122453,0
1.064127,0,0,0,0,1110726,0
1.065692,0,0,0,0,1108911,0
1.067261,0,0,0,0,1111806,0
1.068829,0,0,0,0,1112115,0
1.070394,0,0,0,0,1109181,0
1.071908,0,0,0,0,1078572,0
1.073444,0,0,0,0,1110708,0
1.075067,0,0,0,0,1111089,0
1.076512,0,0,0,0,1093167,0
1.078055,0,0,0,0,1115079,0
1.079625,0,0,0,0,1113831,0
1.081195,0,0,0,0,1112043,0
1.082765,0,0,0,0,1114551,0
1.084334,0,0,0,0,1112562,0
1.085788,0,0,0,0,1081461,0
1.087330,0,0,0,0,1116315,0
1.088900,0,0,0,0,1112286,0
1.090468,0,0,0,0,1242054,0
1.092086,0,0,0,0,1109868,0
1.093653,0,0,0,0,1116504,0
1.095225,0,0,0,0,1113675,0
1.096808,0,0,0,0,1116183,0
1.098377,0,0,0,0,1113219,0
1.100017,0,0,0,0,1114029,0
1.101586,0,0,0,0,1110390,0
1.103157,0,0,0,0,1117479,0
1.104726,0,0,0,0,1112748,0
1.106294,0,0,0,0,1112037,0
