elapsed_s,HLSQ_STALL_CYCLES_UCHE,HLSQ_RESERVED_7,HLSQ_RESERVED_8,HLSQ_RESERVED_9,HLSQ_COMPUTE_DRAWCALLS,HLSQ_FS_DATA_WAIT_PROGRAMMING
0.001110,0,0,0,0,0,0
0.002783,0,0,0,0,0,0
0.004586,0,0,0,0,0,0
0.006106,0,0,0,0,0,0
0.007650,0,0,0,0,0,0
0.009142,0,0,0,0,0,0
0.010620,0,0,0,0,0,0
0.012091,0,0,0,0,0,0
0.013686,0,0,0,0,0,0
0.015131,0,0,0,0,0,0
0.016715,0,0,0,0,0,0
0.018185,0,0,0,0,0,0
0.019652,0,0,0,0,0,0
0.021119,0,0,0,0,0,0
0.022562,0,0,0,0,0,0
0.024008,0,0,0,0,0,0
0.025453,0,0,0,0,0,0
0.026897,0,0,0,0,0,0
0.028467,0,0,0,0,0,0
0.029969,0,0,0,0,0,0
0.031488,0,0,0,0,0,0
0.032921,0,0,0,0,0,0
0.034370,0,0,0,0,0,0
0.035848,0,0,0,0,0,0
0.037276,0,0,0,0,0,0
0.038705,0,0,0,0,0,0
0.040144,0,0,0,0,0,0
0.041724,0,0,0,0,0,0
0.043154,0,0,0,0,0,0
0.044609,0,0,0,0,0,0
0.046059,0,0,0,0,0,0
0.047555,0,0,0,0,0,0
0.049057,0,0,0,0,0,0
0.050563,0,0,0,0,0,0
0.052125,0,0,0,0,0,0
0.053630,0,0,0,0,0,0
0.055135,0,0,0,0,0,0
0.056644,0,0,0,0,0,0
0.058149,0,0,0,0,0,0
0.059645,0,0,0,0,0,0
0.061036,0,0,0,0,0,0
0.062408,0,0,0,0,0,0
0.063804,0,0,0,0,0,0
0.065156,0,0,0,0,0,0
0.066513,0,0,0,0,0,0
0.067926,0,0,0,0,0,0
0.069472,0,0,0,0,0,0
0.070895,0,0,0,0,0,0
0.072380,0,0,0,0,0,0
0.073739,0,0,0,0,0,0
0.075100,0,0,0,0,0,0
0.076571,0,0,0,0,0,0
0.078059,0,0,0,0,0,0
0.079787,0,0,0,0,0,0
0.081188,0,0,0,0,0,0
0.082607,0,0,0,0,0,0
0.084004,0,0,0,0,0,0
0.085403,0,0,0,0,0,0
0.086799,0,0,0,0,0,0
0.088200,0,0,0,0,0,0
0.089642,0,0,0,0,0,0
0.091039,4,0,0,0,3,495
0.092423,0,0,0,0,1,225
0.093781,0,0,0,0,0,0
0.095137,0,0,0,0,0,0
0.096494,0,0,0,0,0,0
0.097848,0,0,0,0,0,0
0.099203,0,0,0,0,0,0
0.100558,0,0,0,0,0,0
0.101912,0,0,0,0,0,0
0.103269,0,0,0,0,0,0
0.104705,0,0,0,0,0,0
0.106107,0,0,0,0,0,0
0.107631,0,0,0,0,0,0
0.109060,0,0,0,0,0,0
0.110432,0,0,0,0,0,0
0.111786,0,0,0,0,0,0
0.113135,0,0,0,0,0,0
0.114544,0,0,0,0,0,0
0.115893,0,0,0,0,0,0
0.117240,0,0,0,0,0,0
0.118588,0,0,0,0,0,0
0.119950,0,0,0,0,0,0
0.121300,0,0,0,0,0,0
0.122649,0,0,0,0,0,0
0.123999,0,0,0,0,0,0
0.125381,0,0,0,0,0,0
0.126783,0,0,0,0,0,0
0.128179,0,0,0,0,0,0
0.129717,0,0,0,0,0,0
0.131281,0,0,0,0,0,0
0.132843,0,0,0,0,0,0
0.134405,0,0,0,0,0,0
0.135857,0,0,0,0,0,0
0.137262,0,0,0,0,0,0
0.138661,0,0,0,0,0,0
0.140061,0,0,0,0,0,0
0.141503,0,0,0,0,0,0
0.142901,0,0,0,0,0,0
0.144490,0,0,0,0,0,0
0.146062,0,0,0,0,0,0
0.147628,0,0,0,0,0,0
0.149180,0,0,0,0,0,0
0.150732,0,0,0,0,0,0
0.152162,0,0,0,0,0,0
0.153693,0,0,0,0,0,0
0.155255,0,0,0,0,0,0
0.156874,0,0,0,0,0,0
0.158434,0,0,0,0,0,0
0.159996,0,0,0,0,0,0
0.161557,0,0,0,0,0,0
0.163115,0,0,0,0,0,0
0.164680,0,0,0,0,0,0
0.166241,0,0,0,0,0,0
0.167816,0,0,0,0,0,0
0.169379,0,0,0,0,0,0
0.170938,0,0,0,0,0,0
0.172503,0,0,0,0,0,0
0.174108,0,0,0,0,0,0
0.175671,0,0,0,0,0,0
0.177231,0,0,0,0,0,0
0.178804,0,0,0,0,0,0
0.180372,0,0,0,0,0,0
0.181936,0,0,0,0,0,0
0.183502,0,0,0,0,0,0
0.185065,0,0,0,0,0,0
0.186625,0,0,0,0,0,0
0.188188,0,0,0,0,0,0
0.189763,0,0,0,0,0,0
0.191327,0,0,0,0,0,0
0.192891,0,0,0,0,0,0
0.194451,0,0,0,0,0,0
0.196014,0,0,0,0,0,0
0.197578,0,0,0,0,0,0
0.199137,0,0,0,0,0,0
0.200574,0,0,0,0,0,0
0.201978,0,0,0,0,0,0
0.203505,0,0,0,0,0,0
0.205003,0,0,0,0,0,0
0.206442,0,0,0,0,0,0
0.207838,0,0,0,0,0,0
0.209185,0,0,0,0,0,0
0.210550,0,0,0,0,0,0
0.211971,0,0,0,0,0,0
0.213429,0,0,0,0,0,0
0.214795,0,0,0,0,0,0
0.216193,0,0,0,0,0,0
0.217536,0,0,0,0,0,0
0.218876,0,0,0,0,0,0
0.220374,0,0,0,0,0,0
0.221790,0,0,0,0,0,0
0.223113,0,0,0,0,0,0
0.224435,0,0,0,0,0,0
0.225755,0,0,0,0,0,0
0.227074,0,0,0,0,0,0
0.228403,0,0,0,0,0,0
