elapsed_s,HLSQ_BV_STALL_CYCLES,HLSQ_VSBR_DEREF_CYCLES,HLSQ_FS_DEREF_CYCLES,HLSQ_LPAC_DEREF_CYCLES,HLSQ_BV_DEREF_CYCLES,HLSQ_VSBR_S2W_CYCLES
0.334193,0,0,0,0,0,0
0.335726,0,0,0,0,0,0
0.337285,0,0,0,0,0,0
0.338958,0,0,0,0,0,0
0.340519,0,0,0,0,0,0
0.342082,0,0,0,0,0,0
0.343643,0,0,0,0,0,0
0.345216,0,0,0,0,0,0
0.346782,0,0,0,0,0,0
0.348341,0,0,0,0,0,0
0.349905,0,0,0,0,0,0
0.351467,0,0,0,0,0,0
0.353026,0,0,0,0,0,0
0.354592,0,0,0,0,0,0
0.356209,0,0,0,0,0,0
0.357769,0,0,0,0,0,0
0.359202,0,0,0,0,0,0
0.360733,0,0,0,0,0,0
0.362298,0,0,0,0,0,0
0.363860,0,0,0,0,0,0
0.365425,0,0,0,0,0,0
0.366999,0,0,0,0,0,0
0.368561,0,0,0,0,0,0
0.370128,0,0,0,0,0,0
0.371694,0,0,0,0,0,0
0.373256,0,0,0,0,0,0
0.374685,0,0,0,0,0,0
0.376088,0,0,0,0,0,0
0.377629,0,0,0,0,0,0
0.379191,0,0,0,0,0,0
0.380753,0,0,0,0,0,0
0.382317,0,0,0,0,0,0
0.383881,0,0,0,0,0,0
0.385446,0,0,0,0,0,0
0.387053,0,0,0,0,0,0
0.388628,0,0,0,0,0,0
0.390090,0,0,0,0,0,0
0.391526,0,0,0,0,0,0
0.392887,0,0,0,0,0,0
0.394236,0,0,0,0,0,0
0.395588,0,0,0,0,0,0
0.396934,0,0,0,0,0,0
0.398326,0,0,0,0,0,0
0.399699,0,0,0,0,0,0
0.401045,0,0,0,0,0,0
0.402395,0,0,0,0,0,0
0.403795,0,0,0,0,0,0
0.405112,0,0,0,0,0,0
0.406489,0,0,0,0,0,0
0.407803,0,0,0,0,0,0
0.409118,0,0,0,0,0,0
0.410541,0,0,0,0,0,0
0.411861,0,0,0,0,0,0
0.413179,0,0,0,0,0,0
0.414527,0,0,0,0,0,0
0.415850,0,0,0,0,0,0
0.417168,0,0,0,0,0,0
0.418653,0,0,0,0,0,0
0.420025,0,0,0,0,0,0
0.421387,0,0,0,0,0,0
0.422692,0,0,0,0,0,0
0.423994,0,0,0,0,0,0
0.425333,0,0,0,0,0,0
0.426641,0,0,0,0,0,0
0.427944,0,0,0,0,0,0
0.429247,0,0,0,0,0,0
0.430550,0,0,0,0,0,0
0.431861,0,0,0,0,0,0
0.433163,0,0,0,0,0,0
0.434482,0,0,0,0,0,0
0.435815,0,0,0,0,0,0
0.437184,0,0,0,0,0,0
0.438556,0,0,0,0,0,0
0.439924,0,0,0,0,0,0
0.441185,0,0,0,0,0,0
0.442555,0,0,0,0,0,0
0.443816,0,0,0,0,0,0
0.445076,0,0,0,0,0,0
0.446505,0,0,0,0,0,0
0.447937,0,0,0,0,0,0
0.449312,0,0,0,0,0,0
0.450682,0,0,0,0,0,0
0.451958,0,0,0,0,0,0
0.453331,0,0,0,0,0,0
0.454701,0,0,0,0,0,0
0.456070,0,0,0,0,0,0
0.457487,0,0,0,0,0,0
0.458906,1,16,20,0,4,0
0.460059,0,0,0,0,0,0
0.461427,0,0,0,0,0,0
0.462687,0,0,0,0,0,0
0.464057,0,0,0,0,0,0
0.465473,0,0,0,0,0,0
0.466855,0,0,0,0,0,0
0.468223,0,0,0,0,0,0
0.469520,0,0,0,0,0,0
0.470943,0,0,0,0,0,0
0.472338,0,0,0,0,0,0
0.473892,12,107,371,0,36,0
0.475678,0,0,0,0,0,0
0.477090,0,0,0,0,0,0
0.478505,0,0,0,0,0,0
0.479901,0,0,0,0,0,0
0.481394,0,0,0,0,0,0
0.483299,0,0,0,0,0,0
0.484912,0,0,0,0,0,0
0.486308,0,0,0,0,0,0
0.487704,0,0,0,0,0,0
0.489095,0,0,0,0,0,0
0.490509,0,0,0,0,0,0
0.491899,0,0,0,0,0,0
0.493289,0,0,0,0,0,0
0.494807,0,0,0,0,0,0
0.496195,0,0,0,0,0,0
0.497581,0,0,0,0,0,0
0.498969,0,0,0,0,0,0
0.500357,0,0,0,0,0,0
0.502006,0,0,0,0,0,0
0.503398,0,0,0,0,0,0
0.504788,0,0,0,0,0,0
0.506188,0,0,0,0,0,0
0.507582,0,0,0,0,0,0
0.508972,0,0,0,0,0,0
0.510363,0,0,0,0,0,0
0.511988,0,0,0,0,0,0
0.513387,0,0,0,0,0,0
0.514783,0,0,0,0,0,0
0.516354,0,0,0,0,0,0
0.517918,0,0,0,0,0,0
0.519480,0,0,0,0,0,0
0.521040,0,0,0,0,0,0
0.522604,0,0,0,0,0,0
0.524088,0,0,0,0,0,0
0.525495,0,0,0,0,0,0
0.527034,0,0,0,0,0,0
0.528595,0,0,0,0,0,0
0.530156,0,0,0,0,0,0
0.531595,0,0,0,0,0,0
0.533132,0,0,0,0,0,0
0.534720,0,0,0,0,0,0
0.536281,0,0,0,0,0,0
0.537733,0,0,0,0,0,0
0.539266,0,0,0,0,0,0
0.540827,0,0,0,0,0,0
0.542388,0,0,0,0,0,0
0.543949,0,0,0,0,0,0
0.545513,0,0,0,0,0,0
0.547119,0,0,0,0,0,0
0.548694,0,0,0,0,0,0
0.550256,0,0,0,0,0,0
0.551818,0,0,0,0,0,0
0.553381,0,0,0,0,0,0
0.554944,0,0,0,0,0,0
0.556503,0,0,0,0,0,0
0.558066,0,0,0,0,0,0
0.559640,0,0,0,0,0,0
0.561201,0,0,0,0,0,0
0.562766,0,0,0,0,0,0
0.564297,0,0,0,0,0,0
0.565704,0,0,0,0,0,0
0.567231,0,0,0,0,0,0
0.568790,0,0,0,0,0,0
0.570363,0,0,0,0,0,0
0.571924,0,0,0,0,0,0
0.573529,0,0,0,0,0,0
0.575089,0,0,0,0,0,0
0.576649,0,0,0,0,0,0
0.578210,0,0,0,0,0,0
0.579773,0,0,0,0,0,0
0.581221,0,0,0,0,0,0
0.582754,0,0,0,0,0,0
0.584309,0,0,0,0,0,0
0.586262,0,0,0,0,0,0
0.587632,0,0,0,0,0,0
0.589034,0,0,0,0,0,0
0.590476,0,0,0,0,0,0
0.591876,0,0,0,0,0,0
0.593264,0,0,0,0,0,0
0.594744,0,0,0,0,0,0
0.596176,0,0,0,0,0,0
0.597563,0,0,0,0,0,0
0.598954,0,0,0,0,0,0
0.600341,0,0,0,0,0,0
0.601730,0,0,0,0,0,0
0.603132,0,0,0,0,0,0
0.604520,0,0,0,0,0,0
0.605906,0,0,0,0,0,0
0.607295,0,0,0,0,0,0
0.608681,0,0,0,0,0,0
0.610070,0,0,0,0,0,0
0.611507,0,0,0,0,0,0
0.612871,0,0,0,0,0,0
0.614242,0,0,0,0,0,0
0.615605,0,0,0,0,0,0
0.616967,0,0,0,0,0,0
0.618330,0,0,0,0,0,0
0.619693,0,0,0,0,0,0
0.621057,0,0,0,0,0,0
0.622434,0,0,0,0,0,0
0.623796,0,0,0,0,0,0
0.625165,0,0,0,0,0,0
0.626575,0,0,0,0,0,0
0.627977,0,0,0,0,0,0
0.629329,0,0,0,0,0,0
0.630678,0,0,0,0,0,0
0.632029,0,0,0,0,0,0
0.633384,0,0,0,0,0,0
0.634866,0,0,0,0,0,0
0.636219,0,0,0,0,0,0
0.637567,0,0,0,0,0,0
0.638916,0,0,0,0,0,0
0.640263,0,0,0,0,0,0
0.641613,0,0,0,0,0,0
0.642992,0,0,0,0,0,0
0.644411,0,0,0,0,0,0
0.645828,0,0,0,0,0,0
0.647252,0,0,0,0,0,0
0.648668,0,0,0,0,0,0
0.650086,0,0,0,0,0,0
0.651527,0,0,0,0,0,0
0.652958,0,0,0,0,0,0
0.654370,0,0,0,0,0,0
0.655742,0,0,0,0,0,0
0.657111,0,0,0,0,0,0
0.658399,0,0,0,0,0,0
0.659782,0,0,0,0,0,0
0.661154,0,0,0,0,0,0
0.662488,0,0,0,0,0,0
0.663838,0,0,0,0,0,0
0.665185,0,0,0,0,0,0
0.666557,1,16,20,0,4,0
0.667912,0,0,0,0,0,0
0.669284,0,0,0,0,0,0
0.670638,0,0,0,0,0,0
0.671986,0,0,0,0,0,0
0.673337,0,0,0,0,0,0
0.674684,0,0,0,0,0,0
0.676151,12,74,325,0,36,0
0.677420,0,33,38,0,0,0
0.678824,0,0,0,0,0,0
0.680237,0,0,0,0,0,0
0.681805,0,0,0,0,0,0
0.683865,0,0,0,0,0,0
0.685262,0,0,0,0,0,0
0.687300,0,0,0,0,0,0
0.688801,0,0,0,0,0,0
0.690310,0,0,0,0,0,0
0.692136,0,0,0,0,0,0
0.693588,0,0,0,0,0,0
0.695430,0,0,0,0,0,0
0.697716,0,0,0,0,0,0
0.699485,0,0,0,0,0,0
0.700983,0,0,0,0,0,0
0.702910,0,0,0,0,0,0
0.704304,0,0,0,0,0,0
0.706535,0,0,0,0,0,0
0.707928,0,0,0,0,0,0
0.709477,0,0,0,0,0,0
0.710886,0,0,0,0,0,0
0.712256,0,0,0,0,0,0
0.713612,0,0,0,0,0,0
0.714964,0,0,0,0,0,0
0.716313,0,0,0,0,0,0
0.717664,0,0,0,0,0,0
0.719055,0,0,0,0,0,0
0.720404,0,0,0,0,0,0
0.721757,0,0,0,0,0,0
0.723250,0,0,0,0,0,0
0.724823,0,0,0,0,0,0
0.726386,0,0,0,0,0,0
0.727948,0,0,0,0,0,0
0.729511,0,0,0,0,0,0
0.731080,0,0,0,0,0,0
0.732615,0,0,0,0,0,0
0.734043,0,0,0,0,0,0
0.735445,0,0,0,0,0,0
0.736842,0,0,0,0,0,0
0.738238,0,0,0,0,0,0
0.739641,0,0,0,0,0,0
0.741172,0,0,0,0,0,0
0.742738,0,0,0,0,0,0
0.744311,0,0,0,0,0,0
0.745873,0,0,0,0,0,0
0.747434,0,0,0,0,0,0
0.748993,0,0,0,0,0,0
0.750519,0,0,0,0,0,0
0.752049,0,0,0,0,0,0
0.753612,0,0,0,0,0,0
0.755103,0,0,0,0,0,0
0.756635,0,0,0,0,0,0
0.758196,0,0,0,0,0,0
0.759753,0,0,0,0,0,0
0.761270,0,0,0,0,0,0
0.762904,0,0,0,0,0,0
0.764466,0,0,0,0,0,0
0.766043,0,0,0,0,0,0
0.767608,0,0,0,0,0,0
0.769170,0,0,0,0,0,0
0.770738,0,0,0,0,0,0
0.772346,0,0,0,0,0,0
0.773911,0,0,0,0,0,0
0.775475,0,0,0,0,0,0
0.777051,0,0,0,0,0,0
0.778613,0,0,0,0,0,0
0.780165,0,0,0,0,0,0
0.781594,0,0,0,0,0,0
0.783126,0,0,0,0,0,0
0.784688,0,0,0,0,0,0
0.786251,0,0,0,0,0,0
0.787827,0,0,0,0,0,0
0.789268,0,0,0,0,0,0
0.790840,0,0,0,0,0,0
0.792245,0,0,0,0,0,0
0.793640,0,0,0,0,0,0
0.795030,0,0,0,0,0,0
0.796420,0,0,0,0,0,0
0.797820,0,0,0,0,0,0
0.799211,0,0,0,0,0,0
0.800599,0,0,0,0,0,0
0.801988,0,0,0,0,0,0
0.803435,0,0,0,0,0,0
0.804800,0,0,0,0,0,0
0.806164,0,0,0,0,0,0
0.807527,0,0,0,0,0,0
0.808898,0,0,0,0,0,0
0.810263,0,0,0,0,0,0
0.811626,0,0,0,0,0,0
0.812990,0,0,0,0,0,0
0.814354,0,0,0,0,0,0
0.815718,0,0,0,0,0,0
0.817081,0,0,0,0,0,0
0.818455,0,0,0,0,0,0
0.819861,0,0,0,0,0,0
0.821210,0,0,0,0,0,0
0.822592,0,0,0,0,0,0
0.823940,0,0,0,0,0,0
0.825289,0,0,0,0,0,0
0.826686,0,0,0,0,0,0
0.828034,0,0,0,0,0,0
0.829526,0,0,0,0,0,0
0.830886,0,0,0,0,0,0
0.832235,0,0,0,0,0,0
0.833583,0,0,0,0,0,0
0.834961,0,0,0,0,0,0
0.836380,0,0,0,0,0,0
0.837798,0,0,0,0,0,0
0.839216,0,0,0,0,0,0
0.840634,0,0,0,0,0,0
0.842057,0,0,0,0,0,0
0.843475,0,0,0,0,0,0
0.844893,0,0,0,0,0,0
0.846311,0,0,0,0,0,0
0.847627,0,0,0,0,0,0
0.848896,0,0,0,0,0,0
0.850266,0,0,0,0,0,0
0.851651,0,0,0,0,0,0
0.853024,0,0,0,0,0,0
0.854404,0,0,0,0,0,0
0.855752,0,0,0,0,0,0
0.857148,0,0,0,0,0,0
0.858505,0,0,0,0,0,0
0.859868,1,16,20,0,4,0
0.861094,0,0,0,0,0,0
0.862497,0,0,0,0,0,0
0.863858,0,0,0,0,0,0
0.865207,0,0,0,0,0,0
0.866557,0,0,0,0,0,0
0.867993,0,0,0,0,0,0
0.869687,0,0,0,0,0,0
0.871752,12,107,369,0,36,0
0.873164,0,0,0,0,0,0
0.874628,0,0,0,0,0,0
0.876025,0,0,0,0,0,0
0.877598,0,0,0,0,0,0
0.879033,0,0,0,0,0,0
0.880434,0,0,0,0,0,0
0.881829,0,0,0,0,0,0
0.883751,0,0,0,0,0,0
0.885153,0,0,0,0,0,0
0.887688,0,0,0,0,0,0
0.889079,0,0,0,0,0,0
0.890529,0,0,0,0,0,0
0.893282,0,0,0,0,0,0
0.895781,0,0,0,0,0,0
0.897187,0,0,0,0,0,0
0.898718,0,0,0,0,0,0
0.900164,0,0,0,0,0,0
0.901691,0,0,0,0,0,0
0.903097,0,0,0,0,0,0
0.904452,0,0,0,0,0,0
0.905805,0,0,0,0,0,0
0.907172,0,0,0,0,0,0
0.908523,0,0,0,0,0,0
0.909878,0,0,0,0,0,0
0.911228,0,0,0,0,0,0
0.912577,0,0,0,0,0,0
0.913928,0,0,0,0,0,0
0.915414,0,0,0,0,0,0
0.916988,0,0,0,0,0,0
0.918547,0,0,0,0,0,0
0.919950,0,0,0,0,0,0
0.921350,0,0,0,0,0,0
0.922748,0,0,0,0,0,0
0.924144,0,0,0,0,0,0
0.925542,0,0,0,0,0,0
0.926938,0,0,0,0,0,0
0.928462,0,0,0,0,0,0
0.930037,0,0,0,0,0,0
0.931666,0,0,0,0,0,0
0.933246,0,0,0,0,0,0
0.934663,0,0,0,0,0,0
0.936058,0,0,0,0,0,0
0.937467,0,0,0,0,0,0
0.938860,0,0,0,0,0,0
0.940261,0,0,0,0,0,0
0.941723,0,0,0,0,0,0
0.943125,0,0,0,0,0,0
0.944519,0,0,0,0,0,0
0.946046,0,0,0,0,0,0
0.947652,0,0,0,0,0,0
0.949212,0,0,0,0,0,0
0.950792,0,0,0,0,0,0
0.952352,0,0,0,0,0,0
0.953915,0,0,0,0,0,0
0.955465,0,0,0,0,0,0
0.957066,0,0,0,0,0,0
0.958632,0,0,0,0,0,0
0.960193,0,0,0,0,0,0
0.961769,0,0,0,0,0,0
0.963375,0,0,0,0,0,0
0.964938,0,0,0,0,0,0
0.966371,0,0,0,0,0,0
0.967903,0,0,0,0,0,0
0.969468,0,0,0,0,0,0
0.971030,0,0,0,0,0,0
0.972479,0,0,0,0,0,0
0.974013,0,0,0,0,0,0
0.975465,0,0,0,0,0,0
0.977021,0,0,0,0,0,0
0.978590,0,0,0,0,0,0
0.980199,0,0,0,0,0,0
0.981764,0,0,0,0,0,0
0.983341,0,0,0,0,0,0
0.984902,0,0,0,0,0,0
0.986466,0,0,0,0,0,0
0.988029,0,0,0,0,0,0
0.989595,0,0,0,0,0,0
0.991158,0,0,0,0,0,0
0.992720,0,0,0,0,0,0
0.994167,0,0,0,0,0,0
0.995743,0,0,0,0,0,0
0.997383,0,0,0,0,0,0
0.998943,0,0,0,0,0,0
1.000504,0,0,0,0,0,0
1.002070,0,0,0,0,0,0
1.003632,0,0,0,0,0,0
1.005209,0,0,0,0,0,0
1.006770,0,0,0,0,0,0
1.008323,0,0,0,0,0,0
1.009752,0,0,0,0,0,0
1.011326,0,0,0,0,0,0
1.012886,0,0,0,0,0,0
1.014447,0,0,0,0,0,0
1.016022,0,0,0,0,0,0
1.017584,0,0,0,0,0,0
1.019146,0,0,0,0,0,0
1.020706,0,0,0,0,0,0
1.022268,0,0,0,0,0,0
1.023830,0,0,0,0,0,0
1.025394,0,0,0,0,0,0
1.027013,0,0,0,0,0,0
1.028572,0,0,0,0,0,0
1.030008,0,0,0,0,0,0
1.031542,0,0,0,0,0,0
1.033104,0,0,0,0,0,0
1.034673,0,0,0,0,0,0
1.036235,0,0,0,0,0,0
1.037814,0,0,0,0,0,0
1.039379,0,0,0,0,0,0
1.040941,0,0,0,0,0,0
1.042455,0,0,0,0,0,0
1.043988,0,0,0,0,0,0
1.045554,0,0,0,0,0,0
1.047118,0,0,0,0,0,0
1.048692,0,0,0,0,0,0
1.050258,0,0,0,0,0,0
1.051821,0,0,0,0,0,0
1.053383,0,0,0,0,0,0
1.054945,0,0,0,0,0,0
1.056508,0,0,0,0,0,0
1.058073,0,0,0,0,0,0
1.059650,0,0,0,0,0,0
1.061211,0,0,0,0,0,0
1.062778,0,0,0,0,0,0
1.064340,0,0,0,0,0,0
1.065904,0,0,0,0,0,0
1.067468,0,0,0,0,0,0
1.069030,0,0,0,0,0,0
1.070612,0,0,0,0,0,0
1.072174,0,0,0,0,0,0
1.073739,0,0,0,0,0,0
1.075346,0,0,0,0,0,0
1.076909,0,0,0,0,0,0
1.078474,0,0,0,0,0,0
1.080037,0,0,0,0,0,0
1.081616,0,0,0,0,0,0
1.083180,0,0,0,0,0,0
1.084742,0,0,0,0,0,0
1.086305,0,0,0,0,0,0
1.087870,0,0,0,0,0,0
1.089435,0,0,0,0,0,0
1.091042,0,0,0,0,0,0
1.092620,0,0,0,0,0,0
1.094183,0,0,0,0,0,0
1.095747,0,0,0,0,0,0
1.097411,0,0,0,0,0,0
1.098898,0,0,0,0,0,0
1.100298,0,0,0,0,0,0
1.101830,0,0,0,0,0,0
1.103405,0,0,0,0,0,0
1.104967,0,0,0,0,0,0
1.106584,0,0,0,0,0,0
1.108190,0,0,0,0,0,0
1.109755,0,0,0,0,0,0
1.111311,0,0,0,0,0,0
1.112863,0,0,0,0,0,0
1.114304,0,0,0,0,0,0
1.115834,0,0,0,0,0,0
1.117850,0,0,0,0,0,0
1.120752,0,0,0,0,0,0
1.122163,0,0,0,0,0,0
1.123731,0,0,0,0,0,0
1.125180,0,0,0,0,0,0
1.126720,0,0,0,0,0,0
1.128279,0,0,0,0,0,0
1.129841,0,0,0,0,0,0
1.131396,0,0,0,0,0,0
1.132830,0,0,0,0,0,0
1.134238,0,0,0,0,0,0
1.135781,0,0,0,0,0,0
1.137345,0,0,0,0,0,0
1.138950,0,0,0,0,0,0
1.140510,0,0,0,0,0,0
1.142075,0,0,0,0,0,0
1.143638,0,0,0,0,0,0
1.145198,0,0,0,0,0,0
1.146779,0,0,0,0,0,0
1.148339,0,0,0,0,0,0
1.149999,0,0,0,0,0,0
1.151988,0,0,0,0,0,0
1.153421,0,0,0,0,0,0
1.154876,0,0,0,0,0,0
1.156274,0,0,0,0,0,0
1.158315,0,0,0,0,0,0
1.159841,0,0,0,0,0,0
1.161237,0,0,0,0,0,0
1.162634,0,0,0,0,0,0
1.164029,0,0,0,0,0,0
1.165423,0,0,0,0,0,0
1.166818,0,0,0,0,0,0
1.168349,0,0,0,0,0,0
1.169913,0,0,0,0,0,0
1.171518,0,0,0,0,0,0
1.173077,0,0,0,0,0,0
1.174584,0,0,0,0,0,0
1.175985,0,0,0,0,0,0
1.177514,0,0,0,0,0,0
1.179086,0,0,0,0,0,0
1.180645,0,0,0,0,0,0
1.182206,0,0,0,0,0,0
1.183767,0,0,0,0,0,0
1.185331,0,0,0,0,0,0
1.186935,0,0,0,0,0,0
1.188495,0,0,0,0,0,0
1.190071,0,0,0,0,0,0
