elapsed_s,HLSQ_FS_S2W_CYCLES,HLSQ_LPAC_S2W_CYCLES,HLSQ_BV_S2W_CYCLES,HLSQ_VSBR_WAIT_FS_S2W,HLSQ_FS_WAIT_VS_S2W,HLSQ_LPAC_WAIT_VS_S2W
0.352499,0,0,0,0,0,0
0.354067,0,0,0,0,0,0
0.355629,0,0,0,0,0,0
0.357194,0,0,0,0,0,0
0.358770,0,0,0,0,0,0
0.360333,0,0,0,0,0,0
0.361900,0,0,0,0,0,0
0.363506,0,0,0,0,0,0
0.365072,0,0,0,0,0,0
0.366636,0,0,0,0,0,0
0.368197,0,0,0,0,0,0
0.369649,0,0,0,0,0,0
0.371183,0,0,0,0,0,0
0.372748,0,0,0,0,0,0
0.374312,0,0,0,0,0,0
0.375874,0,0,0,0,0,0
0.377438,0,0,0,0,0,0
0.378981,0,0,0,0,0,0
0.380490,0,0,0,0,0,0
0.381899,0,0,0,0,0,0
0.383294,0,0,0,0,0,0
0.384772,0,0,0,0,0,0
0.386129,0,0,0,0,0,0
0.387859,0,0,0,0,0,0
0.389446,0,0,0,0,0,0
0.391159,0,0,0,0,0,0
0.392804,0,0,0,0,0,0
0.394254,0,0,0,0,0,0
0.395650,0,0,0,0,0,0
0.397042,0,0,0,0,0,0
0.398433,0,0,0,0,0,0
0.399821,0,0,0,0,0,0
0.401220,0,0,0,0,0,0
0.402704,0,0,0,0,0,0
0.404092,0,0,0,0,0,0
0.405480,0,0,0,0,0,0
0.406868,0,0,0,0,0,0
0.408256,0,0,0,0,0,0
0.409717,0,0,0,0,0,0
0.411158,0,0,0,0,0,0
0.412530,0,0,0,0,0,0
0.413970,0,0,0,0,0,0
0.415333,0,0,0,0,0,0
0.416701,0,0,0,0,0,0
0.418064,0,0,0,0,0,0
0.419426,0,0,0,0,0,0
0.420930,0,0,0,0,0,0
0.422295,0,0,0,0,0,0
0.423666,0,0,0,0,0,0
0.425031,0,0,0,0,0,0
0.426433,0,0,0,0,0,0
0.427784,0,0,0,0,0,0
0.429134,0,0,0,0,0,0
0.430483,0,0,0,0,0,0
0.431833,0,0,0,0,0,0
0.433182,0,0,0,0,0,0
0.434536,0,0,0,0,0,0
0.435885,0,0,0,0,0,0
0.437256,0,0,0,0,0,0
0.438598,0,0,0,0,0,0
0.439906,0,0,0,0,0,0
0.441262,0,0,0,0,0,0
0.442602,0,0,0,0,0,0
0.443889,0,0,0,0,0,0
0.445235,0,0,0,0,0,0
0.446520,0,0,0,0,0,0
0.447804,0,0,0,0,0,0
0.449139,0,0,0,0,0,0
0.450424,0,0,0,0,0,0
0.451708,0,0,0,0,0,0
0.453041,0,0,0,0,0,0
0.454325,0,0,0,0,0,0
0.455613,0,0,0,0,0,0
0.456955,0,0,0,0,0,0
0.458252,0,0,0,0,0,0
0.459676,0,0,0,0,0,0
0.461052,0,0,0,0,0,0
0.462356,0,0,0,0,0,0
0.463727,0,0,0,0,0,0
0.465145,0,0,0,0,0,0
0.466517,0,0,0,0,0,0
0.467887,0,0,0,0,0,0
0.469307,0,0,0,0,0,0
0.470674,0,0,0,0,0,0
0.472091,0,0,0,0,0,0
0.473640,0,0,0,0,0,0
0.475024,0,0,0,0,0,0
0.476393,0,0,0,0,0,0
0.477765,0,0,0,0,0,0
0.479134,0,0,0,0,0,0
0.480503,0,0,0,0,0,0
0.481922,0,0,0,0,0,0
0.483394,0,0,0,0,0,0
0.484772,642,0,0,0,8,0
0.485918,486,0,0,0,15,0
0.487286,0,0,0,0,0,0
0.488714,0,0,0,0,0,0
0.490099,0,0,0,0,0,0
0.491362,0,0,0,0,0,0
0.492770,0,0,0,0,0,0
0.494186,0,0,0,0,0,0
0.495621,0,0,0,0,0,0
0.497017,0,0,0,0,0,0
0.498414,0,0,0,0,0,0
0.500830,0,0,0,0,0,0
0.505794,0,0,0,0,0,0
0.507212,0,0,0,0,0,0
0.508604,0,0,0,0,0,0
0.510021,0,0,0,0,0,0
0.511389,0,0,0,0,0,0
0.512740,0,0,0,0,0,0
0.514090,0,0,0,0,0,0
0.515436,0,0,0,0,0,0
0.516782,0,0,0,0,0,0
0.518130,0,0,0,0,0,0
0.519478,0,0,0,0,0,0
0.520844,0,0,0,0,0,0
0.522211,0,0,0,0,0,0
0.523830,0,0,0,0,0,0
0.525224,0,0,0,0,0,0
0.526617,0,0,0,0,0,0
0.528007,0,0,0,0,0,0
0.529401,0,0,0,0,0,0
0.530797,0,0,0,0,0,0
0.532203,0,0,0,0,0,0
0.533601,0,0,0,0,0,0
0.534996,0,0,0,0,0,0
0.536391,0,0,0,0,0,0
0.537789,0,0,0,0,0,0
0.539185,0,0,0,0,0,0
0.540582,0,0,0,0,0,0
0.542107,0,0,0,0,0,0
0.543556,0,0,0,0,0,0
0.545089,0,0,0,0,0,0
0.546651,0,0,0,0,0,0
0.548210,0,0,0,0,0,0
0.549643,0,0,0,0,0,0
0.551173,0,0,0,0,0,0
0.552736,0,0,0,0,0,0
0.554230,0,0,0,0,0,0
0.555762,0,0,0,0,0,0
0.557327,0,0,0,0,0,0
0.558889,0,0,0,0,0,0
0.560450,0,0,0,0,0,0
0.562017,0,0,0,0,0,0
0.563576,0,0,0,0,0,0
0.565154,0,0,0,0,0,0
0.566716,0,0,0,0,0,0
0.568320,0,0,0,0,0,0
0.569886,0,0,0,0,0,0
0.571491,0,0,0,0,0,0
0.573055,0,0,0,0,0,0
0.574618,0,0,0,0,0,0
0.576192,0,0,0,0,0,0
0.577754,0,0,0,0,0,0
0.579316,0,0,0,0,0,0
0.580879,0,0,0,0,0,0
0.582441,0,0,0,0,0,0
0.584001,0,0,0,0,0,0
0.585564,0,0,0,0,0,0
0.587139,0,0,0,0,0,0
0.588705,0,0,0,0,0,0
0.590267,0,0,0,0,0,0
0.591829,0,0,0,0,0,0
0.593280,0,0,0,0,0,0
0.594834,0,0,0,0,0,0
0.596395,0,0,0,0,0,0
0.597980,0,0,0,0,0,0
0.600137,0,0,0,0,0,0
0.601545,0,0,0,0,0,0
0.602983,0,0,0,0,0,0
0.604372,0,0,0,0,0,0
0.605769,0,0,0,0,0,0
0.607156,0,0,0,0,0,0
0.608558,0,0,0,0,0,0
0.609988,0,0,0,0,0,0
0.611377,0,0,0,0,0,0
0.612764,0,0,0,0,0,0
0.614153,0,0,0,0,0,0
0.615542,0,0,0,0,0,0
0.616930,0,0,0,0,0,0
0.618367,0,0,0,0,0,0
0.619739,0,0,0,0,0,0
0.621104,0,0,0,0,0,0
0.622470,0,0,0,0,0,0
0.623834,0,0,0,0,0,0
0.625197,0,0,0,0,0,0
0.626561,0,0,0,0,0,0
0.627925,0,0,0,0,0,0
0.629287,0,0,0,0,0,0
0.630657,0,0,0,0,0,0
0.632020,0,0,0,0,0,0
0.633385,0,0,0,0,0,0
0.634787,0,0,0,0,0,0
0.636209,0,0,0,0,0,0
0.637644,0,0,0,0,0,0
0.639060,0,0,0,0,0,0
0.640478,0,0,0,0,0,0
0.641903,0,0,0,0,0,0
0.643321,0,0,0,0,0,0
0.644738,0,0,0,0,0,0
0.646156,0,0,0,0,0,0
0.647572,0,0,0,0,0,0
0.648996,0,0,0,0,0,0
0.650422,0,0,0,0,0,0
0.651742,0,0,0,0,0,0
0.653165,0,0,0,0,0,0
0.654582,0,0,0,0,0,0
0.655999,0,0,0,0,0,0
0.657418,0,0,0,0,0,0
0.658837,0,0,0,0,0,0
0.660254,0,0,0,0,0,0
0.661689,0,0,0,0,0,0
0.662891,0,0,0,0,0,0
0.664316,0,0,0,0,0,0
0.665735,0,0,0,0,0,0
0.667154,0,0,0,0,0,0
0.668572,0,0,0,0,0,0
0.670030,0,0,0,0,0,0
0.671405,0,0,0,0,0,0
0.672767,0,0,0,0,0,0
0.674121,0,0,0,0,0,0
0.675491,1128,0,0,0,23,0
0.676729,0,0,0,0,0,0
0.678086,0,0,0,0,0,0
0.679442,0,0,0,0,0,0
0.680796,0,0,0,0,0,0
0.682174,0,0,0,0,0,0
0.683683,0,0,0,0,0,0
0.685125,0,0,0,0,0,0
0.686539,0,0,0,0,0,0
0.687943,0,0,0,0,0,0
0.689339,0,0,0,0,0,0
0.690730,0,0,0,0,0,0
0.692121,0,0,0,0,0,0
0.693632,0,0,0,0,0,0
0.695479,0,0,0,0,0,0
0.697832,0,0,0,0,0,0
0.699692,0,0,0,0,0,0
0.701092,0,0,0,0,0,0
0.702492,0,0,0,0,0,0
0.703883,0,0,0,0,0,0
0.705274,0,0,0,0,0,0
0.706665,0,0,0,0,0,0
0.708065,0,0,0,0,0,0
0.709459,0,0,0,0,0,0
0.710856,0,0,0,0,0,0
0.712252,0,0,0,0,0,0
0.713819,0,0,0,0,0,0
0.715429,0,0,0,0,0,0
0.716966,0,0,0,0,0,0
0.718384,0,0,0,0,0,0
0.719776,0,0,0,0,0,0
0.721170,0,0,0,0,0,0
0.722696,0,0,0,0,0,0
0.724255,0,0,0,0,0,0
0.725872,0,0,0,0,0,0
0.727431,0,0,0,0,0,0
0.729007,0,0,0,0,0,0
0.730612,0,0,0,0,0,0
0.732182,0,0,0,0,0,0
0.733744,0,0,0,0,0,0
0.735306,0,0,0,0,0,0
0.736869,0,0,0,0,0,0
0.738431,0,0,0,0,0,0
0.740005,0,0,0,0,0,0
0.741567,0,0,0,0,0,0
0.743129,0,0,0,0,0,0
0.744692,0,0,0,0,0,0
0.746298,0,0,0,0,0,0
0.747857,0,0,0,0,0,0
0.749421,0,0,0,0,0,0
0.750997,0,0,0,0,0,0
0.752557,0,0,0,0,0,0
0.754270,0,0,0,0,0,0
0.755831,0,0,0,0,0,0
0.757276,0,0,0,0,0,0
0.758866,0,0,0,0,0,0
0.760426,0,0,0,0,0,0
0.761879,0,0,0,0,0,0
0.763452,0,0,0,0,0,0
0.765014,0,0,0,0,0,0
0.766575,0,0,0,0,0,0
0.768134,0,0,0,0,0,0
0.769696,0,0,0,0,0,0
0.771256,0,0,0,0,0,0
0.772833,0,0,0,0,0,0
0.774394,0,0,0,0,0,0
0.775955,0,0,0,0,0,0
0.777517,0,0,0,0,0,0
0.779079,0,0,0,0,0,0
0.780642,0,0,0,0,0,0
0.782204,0,0,0,0,0,0
0.783778,0,0,0,0,0,0
0.785342,0,0,0,0,0,0
0.786901,0,0,0,0,0,0
0.788340,0,0,0,0,0,0
0.789763,0,0,0,0,0,0
0.791163,0,0,0,0,0,0
0.792557,0,0,0,0,0,0
0.794016,0,0,0,0,0,0
0.795446,0,0,0,0,0,0
0.796949,0,0,0,0,0,0
0.798348,0,0,0,0,0,0
0.799737,0,0,0,0,0,0
0.801128,0,0,0,0,0,0
0.802518,0,0,0,0,0,0
0.803906,0,0,0,0,0,0
0.805305,0,0,0,0,0,0
0.806692,0,0,0,0,0,0
0.808079,0,0,0,0,0,0
0.809467,0,0,0,0,0,0
0.810905,0,0,0,0,0,0
0.812270,0,0,0,0,0,0
0.813634,0,0,0,0,0,0
0.814998,0,0,0,0,0,0
0.816369,0,0,0,0,0,0
0.817762,0,0,0,0,0,0
0.819125,0,0,0,0,0,0
0.820488,0,0,0,0,0,0
0.821868,0,0,0,0,0,0
0.823232,0,0,0,0,0,0
0.824631,0,0,0,0,0,0
0.826068,0,0,0,0,0,0
0.827461,0,0,0,0,0,0
0.828811,0,0,0,0,0,0
0.830160,0,0,0,0,0,0
0.831510,0,0,0,0,0,0
0.832861,0,0,0,0,0,0
0.834210,0,0,0,0,0,0
0.835559,0,0,0,0,0,0
0.836906,0,0,0,0,0,0
0.838260,0,0,0,0,0,0
0.839608,0,0,0,0,0,0
0.840957,0,0,0,0,0,0
0.842335,0,0,0,0,0,0
0.843754,0,0,0,0,0,0
0.845171,0,0,0,0,0,0
0.846589,0,0,0,0,0,0
0.848006,0,0,0,0,0,0
0.849430,0,0,0,0,0,0
0.850853,0,0,0,0,0,0
0.852272,0,0,0,0,0,0
0.853715,0,0,0,0,0,0
0.855140,0,0,0,0,0,0
0.856559,0,0,0,0,0,0
0.857976,0,0,0,0,0,0
0.859303,0,0,0,0,0,0
0.860748,0,0,0,0,0,0
0.862138,0,0,0,0,0,0
0.863527,0,0,0,0,0,0
0.865019,0,0,0,0,0,0
0.867846,0,0,0,0,0,0
0.869342,0,0,0,0,0,0
0.870738,0,0,0,0,0,0
0.872138,0,0,0,0,0,0
0.873801,0,0,0,0,0,0
0.875194,0,0,0,0,0,0
0.876672,1128,0,0,0,23,0
0.878072,0,0,0,0,0,0
0.879471,0,0,0,0,0,0
0.880867,0,0,0,0,0,0
0.882277,0,0,0,0,0,0
0.883673,0,0,0,0,0,0
0.885072,0,0,0,0,0,0
0.886477,0,0,0,0,0,0
0.887870,0,0,0,0,0,0
0.889395,0,0,0,0,0,0
0.890833,0,0,0,0,0,0
0.892223,0,0,0,0,0,0
0.896633,0,0,0,0,0,0
0.898027,0,0,0,0,0,0
0.899417,0,0,0,0,0,0
0.900906,0,0,0,0,0,0
0.904005,0,0,0,0,0,0
0.905412,0,0,0,0,0,0
0.906850,0,0,0,0,0,0
0.908240,0,0,0,0,0,0
0.909631,0,0,0,0,0,0
0.911025,0,0,0,0,0,0
0.912415,0,0,0,0,0,0
0.913914,0,0,0,0,0,0
0.915310,0,0,0,0,0,0
0.916705,0,0,0,0,0,0
0.918095,0,0,0,0,0,0
0.919463,0,0,0,0,0,0
0.920818,0,0,0,0,0,0
0.922190,0,0,0,0,0,0
0.923589,0,0,0,0,0,0
0.924997,0,0,0,0,0,0
0.926525,0,0,0,0,0,0
0.928086,0,0,0,0,0,0
0.929649,0,0,0,0,0,0
0.931212,0,0,0,0,0,0
0.932776,0,0,0,0,0,0
0.934340,0,0,0,0,0,0
0.935915,0,0,0,0,0,0
0.937477,0,0,0,0,0,0
0.939042,0,0,0,0,0,0
0.940605,0,0,0,0,0,0
0.942169,0,0,0,0,0,0
0.943729,0,0,0,0,0,0
0.945293,0,0,0,0,0,0
0.946859,0,0,0,0,0,0
0.948411,0,0,0,0,0,0
0.950094,0,0,0,0,0,0
0.951497,0,0,0,0,0,0
0.953026,0,0,0,0,0,0
0.954630,0,0,0,0,0,0
0.956191,0,0,0,0,0,0
0.957762,0,0,0,0,0,0
0.959267,0,0,0,0,0,0
0.960749,0,0,0,0,0,0
0.962151,0,0,0,0,0,0
0.963547,0,0,0,0,0,0
0.964946,0,0,0,0,0,0
0.966341,0,0,0,0,0,0
0.967748,0,0,0,0,0,0
0.969352,0,0,0,0,0,0
0.970956,0,0,0,0,0,0
0.972515,0,0,0,0,0,0
0.974080,0,0,0,0,0,0
0.975639,0,0,0,0,0,0
0.977200,0,0,0,0,0,0
0.978650,0,0,0,0,0,0
0.980179,0,0,0,0,0,0
0.981739,0,0,0,0,0,0
0.983177,0,0,0,0,0,0
0.984712,0,0,0,0,0,0
0.986321,0,0,0,0,0,0
0.987880,0,0,0,0,0,0
0.989452,0,0,0,0,0,0
0.991013,0,0,0,0,0,0
0.992659,0,0,0,0,0,0
0.994098,0,0,0,0,0,0
0.995497,0,0,0,0,0,0
0.997024,0,0,0,0,0,0
0.998582,0,0,0,0,0,0
1.000025,0,0,0,0,0,0
1.001453,0,0,0,0,0,0
1.003012,0,0,0,0,0,0
1.004629,0,0,0,0,0,0
1.006181,0,0,0,0,0,0
1.007734,0,0,0,0,0,0
1.009164,0,0,0,0,0,0
1.010708,0,0,0,0,0,0
1.012267,0,0,0,0,0,0
1.013882,0,0,0,0,0,0
1.015441,0,0,0,0,0,0
1.017003,0,0,0,0,0,0
1.018608,0,0,0,0,0,0
1.020169,0,0,0,0,0,0
1.021613,0,0,0,0,0,0
1.023144,0,0,0,0,0,0
1.024708,0,0,0,0,0,0
1.026270,0,0,0,0,0,0
1.027828,0,0,0,0,0,0
1.029390,0,0,0,0,0,0
1.030950,0,0,0,0,0,0
1.032522,0,0,0,0,0,0
1.034084,0,0,0,0,0,0
1.035644,0,0,0,0,0,0
1.037207,0,0,0,0,0,0
1.038768,0,0,0,0,0,0
1.040328,0,0,0,0,0,0
1.041892,0,0,0,0,0,0
1.043465,0,0,0,0,0,0
1.045027,0,0,0,0,0,0
1.046588,0,0,0,0,0,0
1.048147,0,0,0,0,0,0
1.049708,0,0,0,0,0,0
1.051270,0,0,0,0,0,0
1.052833,0,0,0,0,0,0
1.054409,0,0,0,0,0,0
1.055968,0,0,0,0,0,0
1.057529,0,0,0,0,0,0
1.059090,0,0,0,0,0,0
1.060652,0,0,0,0,0,0
1.062214,0,0,0,0,0,0
1.063774,0,0,0,0,0,0
1.065349,0,0,0,0,0,0
1.066955,0,0,0,0,0,0
1.069808,0,0,0,0,0,0
1.071224,0,0,0,0,0,0
1.072812,0,0,0,0,0,0
1.074373,0,0,0,0,0,0
1.075944,0,0,0,0,0,0
1.077506,0,0,0,0,0,0
1.079065,0,0,0,0,0,0
1.080628,0,0,0,0,0,0
1.082230,0,0,0,0,0,0
1.083787,0,0,0,0,0,0
1.085221,0,0,0,0,0,0
1.086645,0,0,0,0,0,0
1.088046,0,0,0,0,0,0
1.089446,0,0,0,0,0,0
1.090846,0,0,0,0,0,0
1.092242,0,0,0,0,0,0
1.093640,0,0,0,0,0,0
1.095037,0,0,0,0,0,0
1.096562,0,0,0,0,0,0
1.098066,0,0,0,0,0,0
1.099513,0,0,0,0,0,0
1.100915,0,0,0,0,0,0
1.102313,0,0,0,0,0,0
1.103710,0,0,0,0,0,0
1.105314,0,0,0,0,0,0
1.106809,0,0,0,0,0,0
1.108238,0,0,0,0,0,0
1.109987,0,0,0,0,0,0
1.111380,0,0,0,0,0,0
1.112775,0,0,0,0,0,0
1.114207,0,0,0,0,0,0
1.115733,0,0,0,0,0,0
1.117296,0,0,0,0,0,0
1.118871,0,0,0,0,0,0
1.120429,0,0,0,0,0,0
1.121995,0,0,0,0,0,0
1.123553,0,0,0,0,0,0
1.125117,0,0,0,0,0,0
1.126678,0,0,0,0,0,0
1.128238,0,0,0,0,0,0
1.129990,0,0,0,0,0,0
1.131468,0,0,0,0,0,0
1.132871,0,0,0,0,0,0
1.134269,0,0,0,0,0,0
1.135667,0,0,0,0,0,0
1.137066,0,0,0,0,0,0
1.138462,0,0,0,0,0,0
1.139872,0,0,0,0,0,0
1.141403,0,0,0,0,0,0
1.142965,0,0,0,0,0,0
1.144527,0,0,0,0,0,0
1.146018,0,0,0,0,0,0
1.147439,0,0,0,0,0,0
1.148841,0,0,0,0,0,0
1.150251,0,0,0,0,0,0
1.151650,0,0,0,0,0,0
1.153087,0,0,0,0,0,0
1.154615,0,0,0,0,0,0
1.156176,0,0,0,0,0,0
1.157737,0,0,0,0,0,0
1.159300,0,0,0,0,0,0
1.160878,0,0,0,0,0,0
1.162484,0,0,0,0,0,0
1.164046,0,0,0,0,0,0
1.165607,0,0,0,0,0,0
1.167170,0,0,0,0,0,0
1.168734,0,0,0,0,0,0
1.170288,0,0,0,0,0,0
1.171854,0,0,0,0,0,0
1.173288,0,0,0,0,0,0
1.174825,0,0,0,0,0,0
1.176385,0,0,0,0,0,0
1.177949,0,0,0,0,0,0
1.179554,0,0,0,0,0,0
1.181117,0,0,0,0,0,0
