elapsed_s,CP_PM4_DATA,CP_PM4_HEADERS,CP_VBIF_READ_BEATS,CP_VBIF_WRITE_BEATS,CP_SQE_INSTR_COUNTER,CP_CLUSTER_FE_US_FULL,CP_CLUSTER_FE_S_FULL,CP_CLUSTER_SP_VS_FULL,CP_CLUSTER_VPC_US_FULL,CP_CLUSTER_VPC_VS_FULL,CP_CLUSTER_GRAS_FULL,CP_CLUSTER_SP_PS_FULL,CP_CLUSTER_VPC_PS_FULL,CP_CLUSTER_PS_FULL
0.051060,0,0,36,1,222,0,0,0,0,0,0,0,0,0
0.052595,0,0,36,1,222,0,0,0,0,0,0,0,0,0
0.054127,0,0,36,1,222,0,0,0,0,0,0,0,0,0
0.055598,0,0,36,1,221,0,0,0,0,0,0,0,0,0
0.057422,0,0,36,1,222,0,0,0,0,0,0,0,0,0
0.058973,0,0,36,1,223,0,0,0,0,0,0,0,0,0
0.060500,0,0,36,1,223,0,0,0,0,0,0,0,0,0
0.062040,0,0,36,1,223,0,0,0,0,0,0,0,0,0
0.063544,0,0,34,1,213,0,0,0,0,0,0,0,0,0
0.065047,0,0,36,1,217,0,0,0,0,0,0,0,0,0
0.066590,0,0,36,1,217,0,0,0,0,0,0,0,0,0
0.068275,0,0,36,1,213,0,0,0,0,0,0,0,0,0
0.070119,0,0,36,1,223,0,0,0,0,0,0,0,0,0
0.071822,32,41,424,27,3845,0,0,0,0,0,0,0,0,0
0.073515,0,0,35,1,217,0,0,0,0,0,0,0,0,0
0.075099,0,0,34,1,217,0,0,0,0,0,0,0,0,0
0.076683,0,0,34,1,213,0,0,0,0,0,0,0,0,0
0.078754,0,0,34,1,213,0,0,0,0,0,0,0,0,0
0.080309,0,0,36,1,218,0,0,0,0,0,0,0,0,0
0.081852,0,0,36,1,221,0,0,0,0,0,0,0,0,0
0.083335,0,0,36,1,222,0,0,0,0,0,0,0,0,0
0.084814,0,0,36,1,213,0,0,0,0,0,0,0,0,0
0.086308,0,0,34,1,213,0,0,0,0,0,0,0,0,0
0.087844,1,21,395,12,8475,0,0,0,0,0,0,0,0,0
0.089965,309,336,333,0,1051721,0,0,0,0,0,0,0,0,0
0.091446,13,15,47,13,63620,0,0,0,0,0,0,0,0,0
0.092983,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.094610,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.096115,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.097743,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.100155,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.101773,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.103276,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.104872,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.106633,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.108211,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.109712,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.111209,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.112708,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.115474,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.118724,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.120208,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.121888,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.123713,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.125267,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.126766,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.128244,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.129835,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.131323,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.132819,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.134309,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.135907,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.137792,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.139273,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.140767,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.142512,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.144052,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.145527,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.146958,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.148390,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.149827,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.151290,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.152794,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.154443,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.155951,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.157448,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.158991,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.160728,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.162240,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.163741,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.165238,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.166813,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.168305,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.170322,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.171934,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.173449,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.174940,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.176560,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.178030,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.179554,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.181408,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.182965,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.184541,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.186041,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.187525,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.189051,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.190786,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.192355,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.193904,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.195839,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.197420,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.199210,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.200763,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.202385,0,0,36,1,261,0,0,0,0,0,0,0,0,0
0.203887,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.205391,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.206966,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.208549,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.210047,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.211600,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.213383,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.214872,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.216376,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.217805,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.219278,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.220793,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.222280,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.223731,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.225189,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.226865,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.228883,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.230606,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.232193,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.233749,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.235243,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.236736,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.238300,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.239986,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.241548,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.243161,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.244658,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.246154,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.247649,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.249190,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.253085,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.254775,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.256457,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.257995,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.259471,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.261467,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.262964,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.264510,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.266010,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.267507,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.269161,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.270808,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.272328,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.273872,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.275531,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.277019,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.278769,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.280508,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.282169,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.283779,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.285520,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.287047,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.288576,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.289971,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.291553,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.292966,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.294491,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.295906,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.297370,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.298814,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.300270,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.301808,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.303254,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.304852,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.306419,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.308321,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.309912,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.311902,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.313571,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.315150,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.316643,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.318194,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.319764,0,0,36,1,259,0,0,0,0,0,0,0,0,0
0.321420,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.323531,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.325022,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.326693,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.328254,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.329795,0,0,36,1,239,0,0,0,0,0,0,0,0,0
0.331387,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.332976,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.334551,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.336046,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.337665,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.339320,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.340823,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.342319,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.343815,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.345485,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.347005,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.348522,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.350060,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.351796,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.353329,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.354910,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.356432,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.357878,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.359342,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.360822,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.362212,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.363617,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.365070,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.366593,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.368042,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.369567,0,0,34,1,239,0,0,0,0,0,0,0,0,0
0.371785,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.373556,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.375051,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.376606,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.378106,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.379880,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.381390,0,0,34,1,245,0,0,0,0,0,0,0,0,0
0.382889,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.384438,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.385963,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.388698,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.390365,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.391812,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.393415,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.394942,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.396595,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.398227,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.399689,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.401245,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.402910,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.404567,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.406232,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.407728,0,0,36,1,297,0,0,0,0,0,0,0,0,0
0.409235,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.410820,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.412376,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.413881,0,0,36,1,241,0,0,0,0,0,0,0,0,0
0.415508,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.417045,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.419147,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.420655,0,0,36,1,241,0,0,0,0,0,0,0,0,0
0.422158,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.423672,0,0,34,1,237,0,0,0,0,0,0,0,0,0
0.425516,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.427640,0,0,36,1,241,0,0,0,0,0,0,0,0,0
0.429136,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.430644,0,0,36,1,243,0,0,0,0,0,0,0,0,0
0.432302,0,0,36,1,239,0,0,0,0,0,0,0,0,0
0.433802,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.435267,0,0,36,1,241,0,0,0,0,0,0,0,0,0
0.436708,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.438151,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.439595,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.441663,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.443238,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.444755,0,0,36,1,243,0,0,0,0,0,0,0,0,0
0.446248,0,0,36,1,243,0,0,0,0,0,0,0,0,0
0.448368,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.449856,0,0,36,1,243,0,0,0,0,0,0,0,0,0
0.451435,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.452971,0,0,36,1,263,0,0,0,0,0,0,0,0,0
0.455044,0,0,36,1,241,0,0,0,0,0,0,0,0,0
0.456692,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.458408,0,0,36,1,243,0,0,0,0,0,0,0,0,0
0.459906,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.461418,0,0,36,1,239,0,0,0,0,0,0,0,0,0
0.462914,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.464510,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.466196,0,0,36,1,243,0,0,0,0,0,0,0,0,0
0.467701,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.469200,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.470704,0,0,36,1,243,0,0,0,0,0,0,0,0,0
0.472129,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.473707,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.475223,0,0,36,1,241,0,0,0,0,0,0,0,0,0
0.476787,0,0,36,1,241,0,0,0,0,0,0,0,0,0
0.478287,0,0,34,1,237,0,0,0,0,0,0,0,0,0
0.479853,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.481752,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.483673,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.485176,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.486856,0,0,36,1,241,0,0,0,0,0,0,0,0,0
0.488493,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.489993,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.491672,0,0,36,1,329,0,0,0,0,0,0,0,0,0
0.493204,0,0,36,1,257,0,0,0,0,0,0,0,0,0
0.494672,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.496177,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.497732,0,0,36,1,241,0,0,0,0,0,0,0,0,0
0.499257,0,0,36,1,241,0,0,0,0,0,0,0,0,0
0.500770,0,0,36,1,277,0,0,0,0,0,0,0,0,0
0.502318,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.503767,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.505265,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.506718,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.508231,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.509693,0,0,36,1,243,0,0,0,0,0,0,0,0,0
0.511155,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.512708,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.514225,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.515714,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.517337,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.518958,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.520525,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.522026,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.523525,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.525020,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.526515,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.528021,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.529510,0,0,36,1,241,0,0,0,0,0,0,0,0,0
0.531053,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.533636,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.535137,0,0,34,1,237,0,0,0,0,0,0,0,0,0
0.536742,0,0,36,1,241,0,0,0,0,0,0,0,0,0
0.538239,0,0,36,1,241,0,0,0,0,0,0,0,0,0
0.539918,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.541714,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.543222,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.544794,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.546288,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.547959,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.549460,0,0,36,1,241,0,0,0,0,0,0,0,0,0
0.550996,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.552600,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.554095,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.555590,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.557366,0,0,36,1,261,0,0,0,0,0,0,0,0,0
0.558869,0,0,36,1,241,0,0,0,0,0,0,0,0,0
0.560361,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.562456,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.564410,0,0,36,1,241,0,0,0,0,0,0,0,0,0
0.566096,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.567922,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.569770,0,0,36,1,241,0,0,0,0,0,0,0,0,0
0.571372,0,0,36,1,241,0,0,0,0,0,0,0,0,0
0.572869,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.574471,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.575962,0,0,36,1,243,0,0,0,0,0,0,0,0,0
0.577904,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.579648,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.581467,0,0,34,1,237,0,0,0,0,0,0,0,0,0
0.582987,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.584565,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.586061,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.587588,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.589140,0,0,36,1,241,0,0,0,0,0,0,0,0,0
0.590591,0,0,36,1,241,0,0,0,0,0,0,0,0,0
0.592129,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.593767,0,0,36,1,241,0,0,0,0,0,0,0,0,0
0.595458,0,0,36,1,241,0,0,0,0,0,0,0,0,0
0.597046,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.598618,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.600110,0,0,36,1,241,0,0,0,0,0,0,0,0,0
0.601654,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.603192,0,0,36,1,243,0,0,0,0,0,0,0,0,0
0.604824,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.606337,0,0,36,1,241,0,0,0,0,0,0,0,0,0
0.607830,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.609373,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.610883,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.612383,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.614066,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.615713,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.617540,0,0,36,1,241,0,0,0,0,0,0,0,0,0
0.619048,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.620551,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.622097,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.623659,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.625570,0,0,36,1,241,0,0,0,0,0,0,0,0,0
0.627384,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.629075,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.630714,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.632330,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.633836,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.635517,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.637356,0,0,36,1,241,0,0,0,0,0,0,0,0,0
0.639049,0,0,36,1,241,0,0,0,0,0,0,0,0,0
0.640616,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.642055,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.643500,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.644948,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.646434,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.648043,0,0,36,1,243,0,0,0,0,0,0,0,0,0
0.649560,0,0,36,1,241,0,0,0,0,0,0,0,0,0
0.651318,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.652818,0,0,36,1,241,0,0,0,0,0,0,0,0,0
0.654314,0,0,36,1,241,0,0,0,0,0,0,0,0,0
0.655901,0,0,36,1,245,0,0,0,0,0,0,0,0,0
