elapsed_s,HLSQ_NEVER_COUNT,HLSQ_BUSY_CYCLES,HLSQ_STALL_CYCLES_SP_STATE,HLSQ_STALL_CYCLES_SP_FS_STAGE,HLSQ_UCHE_LATENCY_CYCLES,HLSQ_UCHE_LATENCY_COUNT
0.001093,0,104,0,0,0,0
0.002561,0,104,0,0,0,0
0.004042,0,104,0,0,0,0
0.005480,0,104,0,0,0,0
0.006913,0,104,0,0,0,0
0.008392,0,104,0,0,0,0
0.009838,0,104,0,0,0,0
0.011271,0,104,0,0,0,0
0.012758,0,104,0,0,0,0
0.014168,0,104,0,0,0,0
0.015577,0,104,0,0,0,0
0.017005,0,104,0,0,0,0
0.018390,0,104,0,0,0,0
0.019864,0,104,0,0,0,0
0.021280,0,104,0,0,0,0
0.022663,0,104,0,0,0,0
0.024095,0,104,0,0,0,0
0.025496,0,104,0,0,0,0
0.026881,0,104,0,0,0,0
0.028338,0,104,0,0,0,0
0.029704,0,104,0,0,0,0
0.031068,0,104,0,0,0,0
0.032455,0,104,0,0,0,0
0.033815,0,104,0,0,0,0
0.035178,0,104,0,0,0,0
0.036562,0,104,0,0,0,0
0.037986,0,104,0,0,0,0
0.039342,0,104,0,0,0,0
0.040691,0,104,0,0,0,0
0.042039,0,104,0,0,0,0
0.043397,0,104,0,0,0,0
0.044744,0,104,0,0,0,0
0.046099,0,104,0,0,0,0
0.047454,0,104,0,0,0,0
0.048757,0,104,0,0,0,0
0.050061,0,104,0,0,0,0
0.051365,0,104,0,0,0,0
0.052690,0,104,0,0,0,0
0.053997,0,104,0,0,0,0
0.055321,0,104,0,0,0,0
0.056791,0,104,0,0,0,0
0.058244,0,104,0,0,0,0
0.059647,0,104,0,0,0,0
0.061003,0,104,0,0,0,0
0.062352,0,104,0,0,0,0
0.063703,0,104,0,0,0,0
0.065080,0,104,0,0,0,0
0.066446,0,104,0,0,0,0
0.068622,0,104,0,0,0,0
0.070051,0,104,0,0,0,0
0.071452,0,104,0,0,0,0
0.072867,0,104,0,0,0,0
0.074277,0,104,0,0,0,0
0.076131,0,1802,0,0,0,0
0.077882,0,104,0,0,0,0
0.079451,0,104,0,0,0,0
0.080847,0,104,0,0,0,0
0.082245,0,104,0,0,0,0
0.084543,0,104,0,0,0,0
0.085948,0,224402,0,0,1649,6
0.087237,0,1021445,0,0,0,0
0.088487,0,1017662,0,0,0,0
0.089737,0,1021572,0,0,0,0
0.090986,0,1030072,0,0,0,0
0.092330,0,1076345,0,0,0,0
0.093581,0,982037,0,0,0,0
0.094831,0,1021768,0,0,0,0
0.096082,0,1022367,0,0,0,0
0.097332,0,1005828,0,0,0,0
0.098587,0,1006114,0,0,0,0
0.099888,0,1065456,0,0,0,0
0.101144,0,998747,0,0,0,0
0.102406,0,1034753,0,0,0,0
0.103662,0,1005111,0,0,0,0
0.104917,0,1008843,0,0,0,0
0.106171,0,1027800,0,0,0,0
0.107428,0,1029451,0,0,0,0
0.108721,0,1029401,0,0,0,0
0.109973,0,1001968,0,0,0,0
0.111229,0,1009169,0,0,0,0
0.112482,0,1026151,0,0,0,0
0.113735,0,996883,0,0,0,0
0.114986,0,1014204,0,0,0,0
0.116277,0,1047235,0,0,0,0
0.117530,0,1001443,0,0,0,0
0.118782,0,1028139,0,0,0,0
0.120037,0,1000232,0,0,0,0
0.121291,0,1012767,0,0,0,0
0.122544,0,1027593,0,0,0,0
0.123831,0,1022337,0,0,0,0
