elapsed_s,RAS_SLICE_BLOCK_EMPTY,RAS_SAMPLE_MASK_GEN_LANE_0_WORKING_CC_L2,RAS_SAMPLE_MASK_GEN_LANE_1_WORKING_CC_L2,RAS_SAMPLE_MASK_GEN_LANE_2_WORKING_CC_L2
1.474833,0,0,0,0
1.476385,0,0,0,0
1.477825,0,0,0,0
1.479225,0,0,0,0
1.480750,0,0,0,0
1.482357,0,0,0,0
1.483910,0,0,0,0
1.485467,0,0,0,0
1.487022,0,0,0,0
1.488588,0,0,0,0
1.490017,0,0,0,0
1.491540,0,0,0,0
1.493096,0,0,0,0
1.494651,0,0,0,0
1.496205,0,0,0,0
1.497761,0,0,0,0
1.499330,0,0,0,0
1.500883,0,0,0,0
1.502443,0,0,0,0
1.503996,0,0,0,0
1.505598,0,0,0,0
1.507154,0,0,0,0
1.508706,0,0,0,0
1.510280,0,0,0,0
1.511832,0,0,0,0
1.513389,0,0,0,0
1.514943,0,0,0,0
1.516497,0,0,0,0
1.518051,0,0,0,0
1.519606,0,0,0,0
1.521174,0,0,0,0
1.522731,0,0,0,0
1.524284,0,0,0,0
1.525839,0,0,0,0
1.527394,0,0,0,0
1.529031,0,0,0,0
1.530435,0,0,0,0
1.531838,0,0,0,0
1.533362,0,0,0,0
1.534909,0,0,0,0
1.536453,0,0,0,0
1.537919,0,0,0,0
1.539477,0,0,0,0
1.541031,0,0,0,0
1.542598,0,0,0,0
1.544150,0,0,0,0
1.545704,0,0,0,0
1.547257,0,0,0,0
1.548810,0,0,0,0
1.550367,0,0,0,0
1.551918,0,0,0,0
1.553528,0,0,0,0
1.555081,0,0,0,0
1.556633,0,0,0,0
