elapsed_s,RAS_FULLY_COVERED_SUPER_TILES,RAS_FULLY_COVERED_8X4_TILES,RAS_PRIM_KILLED_INVISILBE,RAS_SUPERTILE_GEN_ACTIVE_CYCLES
0.474620,0,0,0,0
0.476184,0,0,0,0
0.477733,0,0,0,0
0.479289,0,0,0,0
0.480839,0,0,0,0
0.482392,0,0,0,0
0.483942,0,0,0,0
0.485491,0,0,0,0
0.487056,0,0,0,0
0.488607,0,0,0,0
0.490160,0,0,0,0
0.491703,0,0,0,0
0.493243,0,0,0,0
0.494704,0,0,0,0
0.496289,0,0,0,0
0.497852,0,0,0,0
0.499404,0,0,0,0
0.500954,0,0,0,0
0.507145,0,0,0,0
0.508572,0,0,0,0
0.510092,0,0,0,0
0.511520,0,0,0,0
0.512902,0,0,0,0
0.514285,0,0,0,0
0.515671,0,0,0,0
0.517055,0,0,0,0
0.518442,0,0,0,0
0.519848,0,0,0,0
0.521233,0,0,0,0
0.522620,0,0,0,0
0.524005,0,0,0,0
0.525390,0,0,0,0
0.526813,0,0,0,0
0.528199,0,0,0,0
0.529584,0,0,0,0
0.530985,0,0,0,0
0.532370,0,0,0,0
0.533754,0,0,0,0
0.535139,0,0,0,0
0.536649,0,0,0,0
0.538462,0,0,0,0
0.539997,0,0,0,0
0.541426,0,0,0,0
0.542985,0,0,0,0
0.544535,0,0,0,0
0.546085,0,0,0,0
0.547635,0,0,0,0
0.549184,0,0,0,0
0.550734,0,0,0,0
0.552187,0,0,0,0
0.553579,0,0,0,0
0.555094,0,0,0,0
0.556643,0,0,0,0
0.558194,0,0,0,0
0.559788,0,0,0,0
0.561335,0,0,0,0
0.562897,0,0,0,0
0.564447,0,0,0,0
0.565999,0,0,0,0
0.567548,0,0,0,0
0.569096,0,0,0,0
0.570646,0,0,0,0
0.572195,0,0,0,0
0.573632,0,0,0,0
0.575218,0,0,0,0
0.576644,0,0,0,0
0.578177,0,0,0,0
0.579733,0,0,0,0
0.581282,0,0,0,0
0.582834,0,0,0,0
0.584399,0,0,0,0
0.586013,0,0,0,0
0.587411,0,0,0,0
0.588803,0,0,0,0
0.590322,0,0,0,0
0.591872,0,0,0,0
0.593420,0,0,0,0
0.594982,0,0,0,0
0.596532,0,0,0,0
0.598082,0,0,0,0
0.599631,0,0,0,0
0.601179,0,0,0,0
0.602729,0,0,0,0
0.604277,0,0,0,0
0.605837,0,0,0,0
0.607392,0,0,0,0
0.608939,0,0,0,0
0.610490,0,0,0,0
0.612039,0,0,0,0
0.613585,0,0,0,0
0.615133,0,0,0,0
0.616696,0,0,0,0
0.618247,0,0,0,0
0.619796,0,0,0,0
0.621344,0,0,0,0
0.622936,0,0,0,0
0.624486,0,0,0,0
0.626037,0,0,0,0
0.627600,0,0,0,0
0.629147,0,0,0,0
0.630698,0,0,0,0
0.632247,0,0,0,0
0.633794,0,0,0,0
0.635176,0,0,0,0
0.636567,0,0,0,0
0.638093,0,0,0,0
0.639685,0,0,0,0
0.641234,0,0,0,0
0.642784,0,0,0,0
0.644333,0,0,0,0
0.645882,0,0,0,0
0.647434,0,0,0,0
0.648994,0,0,0,0
0.650545,0,0,0,0
0.652094,0,0,0,0
0.653640,0,0,0,0
0.655252,0,0,0,0
0.656800,0,0,0,0
0.658351,0,0,0,0
0.659912,0,0,0,0
0.661458,0,0,0,0
0.663005,0,0,0,0
0.664554,0,0,0,0
0.666103,0,0,0,0
0.667650,0,0,0,0
0.669200,0,0,0,0
0.670814,0,0,0,0
0.672366,0,0,0,0
0.673916,0,0,0,0
0.675290,0,0,0,0
0.676680,0,0,0,0
0.678199,0,0,0,0
0.679751,0,0,0,0
0.681313,0,0,0,0
0.682865,0,0,0,0
0.684417,0,0,0,0
0.686023,0,0,0,0
0.687572,0,0,0,0
0.689122,0,0,0,0
0.690676,0,0,0,0
0.692242,0,0,0,0
0.693792,0,0,0,0
0.695365,0,0,0,0
0.696916,0,0,0,0
0.698470,0,0,0,0
0.700021,0,0,0,0
0.701570,0,0,0,0
0.703008,0,0,0,0
0.704529,0,0,0,0
0.706081,0,0,0,0
0.707633,0,0,0,0
0.709182,0,0,0,0
0.710734,0,0,0,0
0.712283,0,0,0,0
0.713844,0,0,0,0
0.715400,0,0,0,0
0.716949,0,0,0,0
0.718544,0,0,0,0
0.720095,0,0,0,0
0.721644,0,0,0,0
0.723270,0,0,0,0
0.724832,0,0,0,0
0.726385,0,0,0,0
0.727935,0,0,0,0
0.729520,0,0,0,0
0.731071,0,0,0,0
0.732622,0,0,0,0
0.734173,0,0,0,0
0.735781,0,0,0,0
0.737330,0,0,0,0
0.738880,0,0,0,0
0.740432,0,0,0,0
0.741983,0,0,0,0
0.743535,0,0,0,0
0.745084,0,0,0,0
0.746649,0,0,0,0
0.748200,0,0,0,0
0.749749,0,0,0,0
0.751304,0,0,0,0
0.752854,0,0,0,0
0.754406,0,0,0,0
0.755957,0,0,0,0
0.757520,0,0,0,0
0.759070,0,0,0,0
0.760621,0,0,0,0
0.762171,0,0,0,0
0.763720,0,0,0,0
0.765267,0,0,0,0
0.766861,0,0,0,0
0.768425,0,0,0,0
0.769976,0,0,0,0
0.771527,0,0,0,0
0.773074,0,0,0,0
0.774625,0,0,0,0
0.776173,0,0,0,0
0.777600,0,0,0,0
0.779011,0,0,0,0
0.780531,0,0,0,0
0.782085,0,0,0,0
0.783680,0,0,0,0
0.785231,0,0,0,0
0.786785,0,0,0,0
0.788336,0,0,0,0
0.789900,0,0,0,0
0.791264,0,0,0,0
0.792656,0,0,0,0
0.794174,0,0,0,0
0.795725,0,0,0,0
0.797273,0,0,0,0
0.798868,0,0,0,0
0.800435,0,0,0,0
0.801987,0,0,0,0
0.803540,0,0,0,0
0.805089,0,0,0,0
0.806642,0,0,0,0
0.808194,0,0,0,0
0.809743,0,0,0,0
0.811311,0,0,0,0
0.812861,0,0,0,0
0.814459,0,0,0,0
0.816011,0,0,0,0
0.817560,0,0,0,0
0.819112,0,0,0,0
0.820662,0,0,0,0
0.822227,0,0,0,0
0.823778,0,0,0,0
0.825326,0,0,0,0
0.826877,0,0,0,0
0.828427,0,0,0,0
0.829979,0,0,0,0
0.831530,0,0,0,0
0.833092,0,0,0,0
0.834643,0,0,0,0
0.836194,0,0,0,0
0.837742,0,0,0,0
0.839297,0,0,0,0
0.840845,0,0,0,0
0.842397,0,0,0,0
0.843961,0,0,0,0
0.845509,0,0,0,0
0.847060,0,0,0,0
0.848612,0,0,0,0
0.850163,0,0,0,0
0.851713,0,0,0,0
0.853261,0,0,0,0
0.854825,0,0,0,0
0.856376,0,0,0,0
0.857924,0,0,0,0
0.859404,0,0,0,0
0.860793,0,0,0,0
0.862311,0,0,0,0
0.863862,0,0,0,0
0.865424,0,0,0,0
0.866974,0,0,0,0
0.868525,0,0,0,0
0.870077,0,0,0,0
0.871628,0,0,0,0
0.873178,0,0,0,0
0.874729,0,0,0,0
0.876292,0,0,0,0
0.877840,0,0,0,0
0.879396,0,0,0,0
0.880945,0,0,0,0
0.882495,0,0,0,0
0.884046,0,0,0,0
0.885595,0,0,0,0
0.887220,0,0,0,0
0.888770,0,0,0,0
0.890321,0,0,0,0
0.891870,0,0,0,0
0.893418,0,0,0,0
0.895009,0,0,0,0
0.896440,0,0,0,0
0.897854,0,0,0,0
0.899377,0,0,0,0
0.900927,0,0,0,0
0.902480,0,0,0,0
0.904031,0,0,0,0
0.905580,0,0,0,0
0.907131,0,0,0,0
0.908702,0,0,0,0
0.910256,0,0,0,0
0.911854,0,0,0,0
0.913404,0,0,0,0
0.914956,0,0,0,0
0.916507,0,0,0,0
0.918061,0,0,0,0
0.919626,0,0,0,0
0.921178,0,0,0,0
0.922730,0,0,0,0
0.924281,0,0,0,0
0.925850,0,0,0,0
0.927311,0,0,0,0
0.928670,0,0,0,0
0.930075,0,0,0,0
0.931467,0,0,0,0
0.932855,0,0,0,0
0.934243,0,0,0,0
0.935630,0,0,0,0
0.937390,0,0,0,0
0.938814,0,0,0,0
0.940213,0,0,0,0
0.941602,0,0,0,0
0.943026,0,0,0,0
0.944414,0,0,0,0
0.945800,0,0,0,0
0.947302,0,0,0,0
0.948853,0,0,0,0
0.950419,0,0,0,0
0.951860,0,0,0,0
0.953404,0,0,0,0
0.954957,0,0,0,0
0.956510,0,0,0,0
0.958065,0,0,0,0
0.959662,0,0,0,0
0.961226,0,0,0,0
0.962780,0,0,0,0
0.964332,0,0,0,0
0.965883,0,0,0,0
0.967334,0,0,0,0
0.968736,0,0,0,0
0.970259,0,0,0,0
0.971815,0,0,0,0
0.973357,0,0,0,0
0.974817,0,0,0,0
0.976225,0,0,0,0
0.977646,0,0,0,0
0.979232,0,0,0,0
0.980783,0,0,0,0
0.982228,0,0,0,0
0.983754,0,0,0,0
0.985309,0,0,0,0
0.986863,0,0,0,0
0.988419,0,0,0,0
0.989976,0,0,0,0
0.991533,0,0,0,0
0.993102,0,0,0,0
0.994659,0,0,0,0
0.996215,0,0,0,0
0.997770,0,0,0,0
0.999328,0,0,0,0
1.000882,0,0,0,0
1.002440,0,0,0,0
1.004001,0,0,0,0
1.005547,0,0,0,0
1.006967,0,0,0,0
1.008548,0,0,0,0
1.010123,0,0,0,0
1.011679,0,0,0,0
1.013233,0,0,0,0
1.014800,0,0,0,0
1.016355,0,0,0,0
1.017907,0,0,0,0
1.019276,0,0,0,0
1.020668,0,0,0,0
1.022191,0,0,0,0
1.023792,0,0,0,0
1.025358,0,0,0,0
1.026913,0,0,0,0
1.028468,0,0,0,0
1.030025,0,0,0,0
1.031579,0,0,0,0
1.033132,0,0,0,0
1.034687,0,0,0,0
1.036128,0,0,0,0
1.037652,0,0,0,0
1.039299,0,0,0,0
1.040852,0,0,0,0
1.042408,0,0,0,0
1.043963,0,0,0,0
1.045515,0,0,0,0
1.047084,0,0,0,0
1.048640,0,0,0,0
1.050195,0,0,0,0
1.051751,0,0,0,0
1.053303,0,0,0,0
1.054901,0,0,0,0
1.056456,0,0,0,0
1.058025,0,0,0,0
1.059579,0,0,0,0
1.061132,0,0,0,0
1.062688,0,0,0,0
1.064243,0,0,0,0
1.065795,0,0,0,0
1.067352,0,0,0,0
1.068916,0,0,0,0
1.070384,0,0,0,0
1.071907,0,0,0,0
1.073453,0,0,0,0
1.074876,0,0,0,0
1.076401,0,0,0,0
1.078010,0,0,0,0
1.079576,0,0,0,0
1.081129,0,0,0,0
1.082686,0,0,0,0
1.084240,0,0,0,0
1.085795,0,0,0,0
1.087394,0,0,0,0
1.088949,0,0,0,0
1.090520,0,0,0,0
1.092075,0,0,0,0
1.093629,0,0,0,0
1.095238,0,0,0,0
1.096793,0,0,0,0
1.098349,0,0,0,0
1.099932,0,0,0,0
1.101490,0,0,0,0
1.102958,0,0,0,0
1.104485,0,0,0,0
1.106041,0,0,0,0
1.107594,0,0,0,0
1.109146,0,0,0,0
1.110701,0,0,0,0
1.112268,0,0,0,0
1.113821,0,0,0,0
1.115378,0,0,0,0
1.116930,0,0,0,0
1.118529,0,0,0,0
1.120082,0,0,0,0
1.121634,0,0,0,0
1.123138,0,0,0,0
1.124661,0,0,0,0
1.126215,0,0,0,0
1.127769,0,0,0,0
1.129321,0,0,0,0
1.130872,0,0,0,0
1.132425,0,0,0,0
1.133990,0,0,0,0
1.135542,0,0,0,0
1.137094,0,0,0,0
1.138649,0,0,0,0
1.140203,0,0,0,0
1.141754,0,0,0,0
1.143312,0,0,0,0
1.144878,0,0,0,0
1.146433,0,0,0,0
1.147986,0,0,0,0
1.149539,0,0,0,0
1.151136,0,0,0,0
1.152687,0,0,0,0
1.154114,0,0,0,0
1.155652,0,0,0,0
1.157205,0,0,0,0
1.158762,0,0,0,0
1.160317,0,0,0,0
1.161869,0,0,0,0
1.163428,0,0,0,0
1.164982,0,0,0,0
1.166524,0,0,0,0
1.168075,0,0,0,0
1.169628,0,0,0,0
1.171238,0,0,0,0
1.172793,0,0,0,0
1.174348,0,0,0,0
1.175900,0,0,0,0
1.177514,0,0,0,0
1.179047,0,0,0,0
1.180598,0,0,0,0
1.182151,0,0,0,0
1.183747,0,0,0,0
1.185297,0,0,0,0
1.186848,0,0,0,0
1.188421,0,0,0,0
1.189974,0,0,0,0
1.191525,0,0,0,0
1.193075,0,0,0,0
1.194628,0,0,0,0
1.196179,0,0,0,0
1.197729,0,0,0,0
1.199174,0,0,0,0
1.200695,0,0,0,0
1.202249,0,0,0,0
1.203801,0,0,0,0
1.205351,0,0,0,0
1.206903,0,0,0,0
1.208455,0,0,0,0
1.210020,0,0,0,0
1.211573,0,0,0,0
1.213123,0,0,0,0
1.214733,0,0,0,0
1.216284,0,0,0,0
1.217835,0,0,0,0
1.219391,0,0,0,0
1.220956,0,0,0,0
1.222510,0,0,0,0
1.224049,0,0,0,0
1.226039,0,0,0,0
1.227543,0,0,0,0
1.229094,0,0,0,0
1.230691,0,0,0,0
1.232281,0,0,0,0
1.233842,0,0,0,0
1.235924,0,0,0,0
1.237319,0,0,0,0
1.238701,0,0,0,0
1.240083,0,0,0,0
1.241465,0,0,0,0
1.242858,0,0,0,0
1.244241,0,0,0,0
1.245620,0,0,0,0
1.247170,0,0,0,0
1.248712,0,0,0,0
1.250130,0,0,0,0
1.251642,0,0,0,0
1.253076,0,0,0,0
1.254468,0,0,0,0
1.255991,0,0,0,0
1.257939,0,0,0,0
1.259791,0,0,0,0
1.261208,0,0,0,0
1.262649,0,0,0,0
1.264052,0,0,0,0
1.265443,0,0,0,0
1.266834,0,0,0,0
1.268331,0,0,0,0
1.269885,0,0,0,0
1.271445,0,0,0,0
1.272999,0,0,0,0
1.274570,0,0,0,0
1.276125,0,0,0,0
1.277679,0,0,0,0
1.279234,0,0,0,0
1.280781,0,0,0,0
1.282311,0,0,0,0
1.283746,0,0,0,0
1.285156,0,0,0,0
1.286552,0,0,0,0
1.287943,0,0,0,0
1.289334,0,0,0,0
1.290726,0,0,0,0
1.292246,0,0,0,0
1.293800,0,0,0,0
1.295375,0,0,0,0
1.296930,0,0,0,0
1.298487,0,0,0,0
1.300042,0,0,0,0
1.301594,0,0,0,0
1.303018,0,0,0,0
1.304541,0,0,0,0
1.305985,0,0,0,0
1.307511,0,0,0,0
1.309063,0,0,0,0
1.310663,0,0,0,0
1.312218,0,0,0,0
1.313771,0,0,0,0
1.315326,0,0,0,0
1.316892,0,0,0,0
1.318448,0,0,0,0
1.320003,0,0,0,0
1.321555,0,0,0,0
1.323109,0,0,0,0
1.324615,0,0,0,0
1.326150,0,0,0,0
1.327765,0,0,0,0
1.329320,0,0,0,0
1.330787,0,0,0,0
1.332332,0,0,0,0
1.333887,0,0,0,0
1.335446,0,0,0,0
1.337000,0,0,0,0
1.338463,0,0,0,0
1.340015,0,0,0,0
1.341568,0,0,0,0
1.343169,0,0,0,0
1.344727,0,0,0,0
1.346284,0,0,0,0
1.347839,0,0,0,0
1.349407,0,0,0,0
1.350964,0,0,0,0
1.352520,0,0,0,0
1.354077,0,0,0,0
1.355633,0,0,0,0
1.357188,0,0,0,0
1.358790,0,0,0,0
1.360360,0,0,0,0
1.361914,0,0,0,0
1.363342,0,0,0,0
1.364737,0,0,0,0
1.366260,0,0,0,0
1.367816,0,0,0,0
1.369370,0,0,0,0
1.370938,0,0,0,0
1.372486,0,0,0,0
1.374063,0,0,0,0
1.375658,0,0,0,0
1.377209,0,0,0,0
1.379006,0,0,0,0
1.382314,0,0,0,0
1.383822,0,0,0,0
1.385220,0,0,0,0
1.386615,0,0,0,0
1.388006,0,0,0,0
1.389396,0,0,0,0
1.390832,0,0,0,0
1.392362,0,0,0,0
1.393917,0,0,0,0
1.395516,0,0,0,0
1.397071,0,0,0,0
1.398629,0,0,0,0
1.400185,0,0,0,0
1.401740,0,0,0,0
1.403312,0,0,0,0
1.404866,0,0,0,0
1.406467,0,0,0,0
1.408024,0,0,0,0
1.409579,0,0,0,0
1.411134,0,0,0,0
1.412690,0,0,0,0
1.414261,0,0,0,0
1.415817,0,0,0,0
1.417371,0,0,0,0
1.418927,0,0,0,0
1.420483,0,0,0,0
1.422040,0,0,0,0
1.423582,0,0,0,0
1.424989,0,0,0,0
1.426514,0,0,0,0
1.428070,0,0,0,0
1.429624,0,0,0,0
1.431240,0,0,0,0
1.432795,0,0,0,0
1.434353,0,0,0,0
1.435921,0,0,0,0
1.437476,0,0,0,0
1.439077,0,0,0,0
1.440634,0,0,0,0
1.442190,0,0,0,0
1.443746,0,0,0,0
1.445302,0,0,0,0
1.446743,0,0,0,0
1.448270,0,0,0,0
1.449825,0,0,0,0
1.451386,0,0,0,0
1.452940,0,0,0,0
1.454542,0,0,0,0
1.456097,0,0,0,0
1.457672,0,0,0,0
1.459233,0,0,0,0
1.460787,0,0,0,0
1.462344,0,0,0,0
1.463900,0,0,0,0
1.465455,0,0,0,0
1.467010,0,0,0,0
1.468452,0,0,0,0
1.469981,0,0,0,0
1.471538,0,0,0,0
1.473131,0,0,0,0
1.474689,0,0,0,0
1.476245,0,0,0,0
1.477800,0,0,0,0
1.479375,0,0,0,0
1.480930,0,0,0,0
1.482487,0,0,0,0
1.484033,0,0,0,0
1.485579,0,0,0,0
1.487006,0,0,0,0
1.488532,0,0,0,0
1.490102,0,0,0,0
1.491659,0,0,0,0
1.493213,0,0,0,0
1.494770,0,0,0,0
1.496326,0,0,0,0
1.497880,0,0,0,0
1.499442,0,0,0,0
1.501008,0,0,0,0
1.502610,0,0,0,0
1.504167,0,0,0,0
1.505721,0,0,0,0
1.507280,0,0,0,0
1.508836,0,0,0,0
1.510394,0,0,0,0
1.511963,0,0,0,0
1.513517,0,0,0,0
1.515073,0,0,0,0
1.516620,0,0,0,0
1.518181,0,0,0,0
1.519778,0,0,0,0
1.521372,0,0,0,0
1.522815,0,0,0,0
1.524380,0,0,0,0
1.525976,0,0,0,0
1.527570,0,0,0,0
1.529161,0,0,0,0
1.530758,0,0,0,0
1.532351,0,0,0,0
1.534040,0,0,0,0
1.535688,0,0,0,0
1.537250,0,0,0,0
1.538843,0,0,0,0
1.540437,0,0,0,0
1.542032,0,0,0,0
1.543626,0,0,0,0
1.545231,0,0,0,0
1.546827,0,0,0,0
1.548421,0,0,0,0
1.550016,0,0,0,0
1.551480,0,0,0,0
1.553047,0,0,0,0
1.554642,0,0,0,0
1.556252,0,0,0,0
1.557920,0,0,0,0
1.559512,0,0,0,0
1.561104,0,0,0,0
1.562700,0,0,0,0
1.564293,0,0,0,0
1.565886,0,0,0,0
1.567499,0,0,0,0
1.569092,0,0,0,0
1.570687,0,0,0,0
1.572281,0,0,0,0
1.573873,0,0,0,0
1.575470,0,0,0,0
1.577062,0,0,0,0
1.578539,0,0,0,0
1.580110,0,0,0,0
1.581704,0,0,0,0
1.583303,0,0,0,0
1.584892,0,0,0,0
1.586484,0,0,0,0
1.588080,0,0,0,0
1.589689,0,0,0,0
1.591288,0,0,0,0
1.592878,0,0,0,0
1.594473,0,0,0,0
1.596066,0,0,0,0
1.597657,0,0,0,0
1.599256,0,0,0,0
1.600860,0,0,0,0
1.602456,0,0,0,0
1.604050,0,0,0,0
1.605639,0,0,0,0
1.607334,0,0,0,0
1.608924,0,0,0,0
1.610518,0,0,0,0
1.612125,0,0,0,0
1.613717,0,0,0,0
1.615314,0,0,0,0
1.616904,0,0,0,0
1.618497,0,0,0,0
1.620087,0,0,0,0
1.621680,0,0,0,0
1.623291,0,0,0,0
1.624885,0,0,0,0
1.626478,0,0,0,0
1.628073,0,0,0,0
