elapsed_s,HLSQ_FS_S2W_CYCLES,HLSQ_LPAC_S2W_CYCLES,HLSQ_BV_S2W_CYCLES,HLSQ_VSBR_WAIT_FS_S2W,HLSQ_FS_WAIT_VS_S2W,HLSQ_LPAC_WAIT_VS_S2W
0.588499,0,0,0,0,0,0
0.590059,0,0,0,0,0,0
0.591484,0,0,0,0,0,0
0.592896,0,0,0,0,0,0
0.594428,0,0,0,0,0,0
0.596034,0,0,0,0,0,0
0.597593,0,0,0,0,0,0
0.599155,0,0,0,0,0,0
0.600715,0,0,0,0,0,0
0.602279,0,0,0,0,0,0
0.603854,0,0,0,0,0,0
0.605414,0,0,0,0,0,0
0.606975,0,0,0,0,0,0
0.608536,0,0,0,0,0,0
0.610162,0,0,0,0,0,0
0.611680,0,0,0,0,0,0
0.613239,0,0,0,0,0,0
0.614815,0,0,0,0,0,0
0.616377,0,0,0,0,0,0
0.617937,0,0,0,0,0,0
0.619500,0,0,0,0,0,0
0.621058,0,0,0,0,0,0
0.622621,0,0,0,0,0,0
0.624182,0,0,0,0,0,0
0.625754,0,0,0,0,0,0
0.627373,0,0,0,0,0,0
0.628925,0,0,0,0,0,0
0.630400,0,0,0,0,0,0
0.631939,0,0,0,0,0,0
0.633499,0,0,0,0,0,0
0.635062,0,0,0,0,0,0
0.636637,0,0,0,0,0,0
0.638200,0,0,0,0,0,0
0.639762,0,0,0,0,0,0
0.641322,0,0,0,0,0,0
0.642929,0,0,0,0,0,0
0.644491,0,0,0,0,0,0
0.646050,0,0,0,0,0,0
0.647565,0,0,0,0,0,0
0.648967,0,0,0,0,0,0
0.650497,0,0,0,0,0,0
0.652058,0,0,0,0,0,0
0.653618,0,0,0,0,0,0
0.655180,0,0,0,0,0,0
0.656742,0,0,0,0,0,0
0.658318,0,0,0,0,0,0
0.659883,0,0,0,0,0,0
0.661443,0,0,0,0,0,0
0.663006,0,0,0,0,0,0
0.664557,0,0,0,0,0,0
0.666202,0,0,0,0,0,0
0.667787,0,0,0,0,0,0
0.669390,0,0,0,0,0,0
0.670952,0,0,0,0,0,0
0.672511,0,0,0,0,0,0
0.674070,0,0,0,0,0,0
0.675464,0,0,0,0,0,0
0.676994,0,0,0,0,0,0
0.678556,0,0,0,0,0,0
0.680129,0,0,0,0,0,0
0.681687,0,0,0,0,0,0
0.683247,0,0,0,0,0,0
0.684807,0,0,0,0,0,0
0.686368,0,0,0,0,0,0
0.687928,0,0,0,0,0,0
0.689487,0,0,0,0,0,0
0.691103,0,0,0,0,0,0
0.692665,0,0,0,0,0,0
0.694227,0,0,0,0,0,0
0.695788,0,0,0,0,0,0
0.697346,0,0,0,0,0,0
0.698909,0,0,0,0,0,0
0.700468,0,0,0,0,0,0
0.702040,0,0,0,0,0,0
0.703606,0,0,0,0,0,0
0.705164,0,0,0,0,0,0
0.706662,0,0,0,0,0,0
0.708221,0,0,0,0,0,0
