elapsed_s,HLSQ_LPAC_S2W_CYCLES_SP,HLSQ_BV_S2W_CYCLES_SP,HLSQ_L2STC_REQ_HLSQ,HLSQ_L2STC_REQ_HLSQ_HIT,HLSQ_L2STC_REQ_SP,HLSQ_L2STC_REQ_SP_HIT
0.117523,0,0,0,0,0,0
0.119000,0,0,0,0,0,0
0.120476,0,0,0,0,0,0
0.121870,0,0,0,0,0,0
0.123358,0,0,0,0,0,0
0.124809,0,0,0,0,0,0
0.126282,0,0,0,0,0,0
0.127877,0,0,0,0,0,0
0.129255,0,0,0,0,0,0
0.130668,0,0,0,0,0,0
0.132043,0,0,0,0,0,0
0.133410,0,0,0,0,0,0
0.134777,0,0,0,0,0,0
0.136169,0,0,0,0,0,0
0.137541,0,0,0,0,0,0
0.138914,0,0,0,0,0,0
0.140280,0,0,0,0,0,0
0.141643,0,0,0,0,0,0
0.143056,0,0,0,0,0,0
0.144447,0,0,0,0,0,0
0.145837,0,0,0,0,0,0
0.147230,0,0,0,0,0,0
0.148628,0,0,0,0,0,0
0.150024,0,0,0,0,0,0
0.151423,0,0,0,0,0,0
0.152947,0,0,0,0,0,0
0.154401,0,0,0,0,0,0
0.155935,0,0,0,0,0,0
0.157496,0,0,0,0,0,0
0.159106,0,0,0,0,0,0
0.160668,0,0,0,0,0,0
0.162230,0,0,0,0,0,0
0.163933,0,0,0,0,0,0
0.165384,0,0,0,0,0,0
0.166816,0,0,0,0,0,0
0.168377,0,0,0,0,0,0
0.169940,0,0,0,0,0,0
0.171443,0,0,0,0,0,0
0.172975,0,0,0,0,0,0
0.174540,0,0,0,0,0,0
0.176163,0,0,0,0,0,0
0.177726,0,0,0,0,0,0
0.179289,0,0,0,0,0,0
0.180854,0,0,0,0,0,0
0.182419,0,0,0,0,0,0
0.183983,0,0,0,0,0,0
0.185546,0,0,0,0,0,0
0.187123,0,0,0,0,0,0
0.188687,0,0,0,0,0,0
0.190317,0,0,0,0,0,0
0.191990,0,0,0,0,0,0
0.193553,0,0,0,0,0,0
0.195117,0,0,0,0,0,0
0.196681,0,0,0,0,0,0
0.198312,0,0,0,0,0,0
0.199874,0,0,0,0,0,0
0.201436,0,0,0,0,0,0
0.203001,0,0,0,0,0,0
0.204566,0,0,0,0,0,0
0.206130,0,0,0,0,0,0
0.207698,0,0,0,0,0,0
0.209273,0,0,0,0,0,0
0.210839,0,0,0,0,0,0
0.212393,0,0,0,0,0,0
0.213946,0,0,0,0,0,0
0.215814,0,0,0,0,0,0
0.217507,0,0,0,0,0,0
0.218973,0,0,0,0,0,0
0.220387,0,0,0,0,0,0
0.221785,0,0,0,0,0,0
0.223225,0,0,0,0,0,0
0.224623,0,0,0,0,0,0
0.226019,0,0,0,0,0,0
0.227880,0,0,0,0,0,0
0.229456,0,0,0,0,0,0
0.231035,0,0,0,0,0,0
0.232597,0,0,0,0,0,0
0.234159,0,0,0,0,0,0
0.235726,0,0,0,0,0,0
0.237288,0,0,0,0,0,0
0.238897,0,0,0,0,0,0
0.240460,0,0,0,0,0,0
0.242034,0,0,0,0,0,0
0.243601,0,0,0,0,0,0
0.245162,0,0,0,0,0,0
0.246725,0,0,0,0,0,0
0.248289,0,0,0,0,0,0
0.249851,0,0,0,0,0,0
0.251414,0,0,0,0,0,0
0.253055,0,0,0,0,0,0
0.254700,0,0,0,0,0,0
0.256308,0,0,0,0,0,0
0.258092,0,0,0,0,0,0
0.259564,0,0,0,0,0,0
0.262373,0,0,0,0,0,0
0.264108,0,0,0,0,0,0
0.265626,0,0,0,0,0,0
0.267055,0,0,0,0,0,0
0.268578,0,0,0,0,0,0
0.270131,0,0,0,0,0,0
0.271605,0,0,0,0,0,0
0.273010,0,0,0,0,0,0
0.274420,0,0,0,0,0,0
0.275836,0,0,0,0,0,0
0.277226,0,0,0,0,0,0
0.278622,0,0,0,0,0,0
0.280021,0,0,0,0,0,0
0.281418,0,0,0,0,0,0
0.282818,0,0,0,0,0,0
0.284215,0,0,0,0,0,0
0.285622,0,0,0,0,0,0
0.287103,0,0,0,0,0,0
0.288500,0,0,0,0,0,0
0.289903,0,0,0,0,0,0
0.291306,0,0,0,0,0,0
0.292704,0,0,0,0,0,0
0.294101,0,0,0,0,0,0
0.295597,0,0,0,0,0,0
0.297003,0,0,0,0,0,0
0.298531,0,0,0,0,0,0
0.300096,0,0,0,0,0,0
0.301658,0,0,0,0,0,0
0.303265,0,0,0,0,0,0
0.304708,0,0,0,0,0,0
0.306300,0,0,0,0,0,0
0.307874,0,0,0,0,0,0
0.309437,0,0,0,0,0,0
0.311002,0,0,0,0,0,0
0.312565,0,0,0,0,0,0
0.314126,0,0,0,0,0,0
0.315694,0,0,0,0,0,0
0.317256,0,0,0,0,0,0
0.318878,0,0,0,0,0,0
0.320441,0,0,0,0,0,0
0.322003,0,0,0,0,0,0
0.323570,0,0,0,0,0,0
0.325132,0,0,0,0,0,0
0.326697,0,0,0,0,0,0
0.328260,0,0,0,0,0,0
0.329836,0,0,0,0,0,0
0.331399,0,0,0,0,0,0
0.332963,0,0,0,0,0,0
0.334528,0,0,0,0,0,0
0.336137,0,0,0,0,0,0
0.337698,0,0,0,0,0,0
0.339261,0,0,0,0,0,0
0.340838,0,0,0,0,0,0
0.342403,0,0,0,0,0,0
0.343966,0,0,0,0,0,0
0.345528,0,0,0,0,0,0
0.347093,0,0,0,0,0,0
0.348655,0,0,0,0,0,0
0.350217,0,0,0,0,0,0
0.351782,0,0,0,0,0,0
0.353314,0,0,0,0,0,0
0.354878,0,0,0,0,0,0
0.356441,0,0,0,0,0,0
0.358003,0,0,0,0,0,0
0.359570,0,0,0,0,0,0
0.361132,0,0,0,0,0,0
0.362710,0,0,0,0,0,0
0.364274,0,0,0,0,0,0
0.365836,0,0,0,0,0,0
0.367443,0,0,0,0,0,0
0.369007,0,0,0,0,0,0
0.370572,0,0,0,0,0,0
0.372127,0,0,0,0,0,0
0.373693,0,0,0,0,0,0
0.375123,0,0,0,0,0,0
0.376654,0,0,0,0,0,0
0.378216,0,0,0,0,0,0
0.379777,0,0,0,0,0,0
0.381338,0,0,0,0,0,0
0.382945,0,0,0,0,0,0
0.384522,0,0,0,0,0,0
0.386084,0,0,0,0,0,0
0.387702,0,0,0,0,0,0
0.389265,0,0,0,0,0,0
0.390829,0,0,0,0,0,0
0.392393,0,0,0,0,0,0
0.393955,0,0,0,0,0,0
0.395480,0,0,0,0,0,0
0.397012,0,0,0,0,0,0
0.398577,0,0,0,0,0,0
0.400185,0,0,0,0,0,0
0.401748,0,0,0,0,0,0
0.403310,0,0,0,0,0,0
0.404865,0,0,0,0,0,0
0.406491,0,0,0,0,0,0
0.408055,0,0,0,0,0,0
0.409617,0,0,0,0,0,0
0.411180,0,0,0,0,0,0
0.412743,0,0,0,0,0,0
0.414308,0,0,0,0,0,0
0.415872,0,0,0,0,0,0
0.417446,0,0,0,0,0,0
0.419011,0,0,0,0,0,0
0.420573,0,0,0,0,0,0
0.422135,0,0,0,0,0,0
0.423702,0,0,0,0,0,0
0.425264,0,0,0,0,0,0
0.426829,0,0,0,0,0,0
0.428405,0,0,0,0,0,0
0.429967,0,0,0,0,0,0
0.431535,0,0,0,0,0,0
0.433097,0,0,0,0,0,0
0.434661,0,0,0,0,0,0
0.436225,0,0,0,0,0,0
0.437785,0,0,0,0,0,0
0.439358,0,0,0,0,0,0
0.440921,0,0,0,0,0,0
0.442484,0,0,0,0,0,0
0.444046,0,0,0,0,0,0
0.445608,0,0,0,0,0,0
0.447211,0,0,0,0,0,0
0.448775,0,0,0,0,0,0
0.450352,0,0,0,0,0,0
0.451916,0,0,0,0,0,0
0.453477,0,0,0,0,0,0
0.455042,0,0,0,0,0,0
0.456606,0,0,0,0,0,0
0.458168,0,0,0,0,0,0
0.459735,0,0,0,0,0,0
0.461309,0,0,0,0,0,0
0.462919,0,0,0,0,0,0
0.464483,0,0,0,0,0,0
0.466045,0,0,0,0,0,0
0.467608,0,0,0,0,0,0
0.469161,0,0,0,0,0,0
0.470679,0,0,0,0,0,0
0.472237,0,0,0,0,0,0
0.473775,0,0,0,0,0,0
0.475302,0,0,0,0,0,0
0.476823,0,0,0,0,0,0
0.478350,0,0,0,0,0,0
0.481066,0,0,0,0,0,0
0.482611,0,0,0,0,0,0
0.484173,0,0,0,0,0,0
0.485734,0,0,0,0,0,0
0.487190,0,0,0,0,0,0
0.489502,0,0,0,0,0,0
0.490908,0,0,0,0,0,0
0.492308,0,0,0,0,0,0
0.493715,0,0,0,0,0,0
0.495156,0,0,0,0,0,0
0.496554,0,0,0,0,0,0
0.498080,0,0,0,0,0,0
0.499697,0,0,0,0,0,0
0.501258,0,0,0,0,0,0
0.502821,0,0,0,0,0,0
0.504360,0,0,0,0,0,0
0.505767,0,0,0,0,0,0
0.507169,0,0,0,0,0,0
0.508567,0,0,0,0,0,0
0.509964,0,0,0,0,0,0
0.511432,0,0,0,0,0,0
0.512828,0,0,0,0,0,0
0.514223,0,0,0,0,0,0
0.515629,0,0,0,0,0,0
0.517025,0,0,0,0,0,0
0.518424,0,0,0,0,0,0
0.519819,0,0,0,0,0,0
0.521342,0,0,0,0,0,0
0.522905,0,0,0,0,0,0
0.524556,0,0,0,0,0,0
0.526075,0,0,0,0,0,0
0.527559,0,0,0,0,0,0
0.529088,0,0,0,0,0,0
0.530651,0,0,0,0,0,0
0.532215,0,0,0,0,0,0
0.533778,0,0,0,0,0,0
0.535340,0,0,0,0,0,0
0.536918,0,0,0,0,0,0
0.538483,0,0,0,0,0,0
0.540047,0,0,0,0,0,0
0.541611,0,0,0,0,0,0
0.543218,0,0,0,0,0,0
0.544782,0,0,0,0,0,0
0.546346,0,0,0,0,0,0
0.547924,0,0,0,0,0,0
0.549486,0,0,0,0,0,0
0.551050,0,0,0,0,0,0
0.552614,0,0,0,0,0,0
0.554177,0,0,0,0,0,0
0.555744,0,0,0,0,0,0
0.557306,0,0,0,0,0,0
0.558927,0,0,0,0,0,0
0.560490,0,0,0,0,0,0
0.562052,0,0,0,0,0,0
0.563614,0,0,0,0,0,0
0.565166,0,0,0,0,0,0
0.566636,0,0,0,0,0,0
0.568171,0,0,0,0,0,0
0.569746,0,0,0,0,0,0
0.571310,0,0,0,0,0,0
0.572873,0,0,0,0,0,0
0.574438,0,0,0,0,0,0
0.576047,0,0,0,0,0,0
0.577609,0,0,0,0,0,0
0.579172,0,0,0,0,0,0
0.580740,0,0,0,0,0,0
0.582407,0,0,0,0,0,0
0.583968,0,0,0,0,0,0
0.585529,0,0,0,0,0,0
0.587094,0,0,0,0,0,0
0.588658,0,0,0,0,0,0
0.590315,0,0,0,0,0,0
0.591929,0,0,0,0,0,0
0.593491,0,0,0,0,0,0
0.595055,0,0,0,0,0,0
0.596619,0,0,0,0,0,0
0.598181,0,0,0,0,0,0
0.599749,0,0,0,0,0,0
0.601310,0,0,0,0,0,0
0.602888,0,0,0,0,0,0
0.604452,0,0,0,0,0,0
0.606015,0,0,0,0,0,0
0.607584,0,0,0,0,0,0
0.609145,0,0,0,0,0,0
0.610710,0,0,0,0,0,0
0.612273,0,0,0,0,0,0
0.613850,0,0,0,0,0,0
0.615414,0,0,0,0,0,0
0.616978,0,0,0,0,0,0
0.618542,0,0,0,0,0,0
0.620106,0,0,0,0,0,0
0.621666,0,0,0,0,0,0
0.623273,0,0,0,0,0,0
0.624852,0,0,0,0,0,0
0.626417,0,0,0,0,0,0
0.627971,0,0,0,0,0,0
0.629523,0,0,0,0,0,0
0.630956,0,0,0,0,0,0
0.632553,0,0,0,0,0,0
0.634115,0,0,0,0,0,0
0.635694,0,0,0,0,0,0
0.637257,0,0,0,0,0,0
0.638865,0,0,0,0,0,0
0.640428,0,0,0,0,0,0
0.641991,0,0,0,0,0,0
0.643557,0,0,0,0,0,0
0.645119,0,0,0,0,0,0
0.646697,0,0,0,0,0,0
0.648260,0,0,0,0,0,0
0.649822,0,0,0,0,0,0
0.651385,0,0,0,0,0,0
0.652948,0,0,0,0,0,0
0.654513,0,0,0,0,0,0
0.656122,0,0,0,0,0,0
0.657698,0,0,0,0,0,0
0.659262,0,0,0,0,0,0
0.660825,0,0,0,0,0,0
0.662389,0,0,0,0,0,0
0.663952,0,0,0,0,0,0
0.665514,0,0,0,0,0,0
0.667079,0,0,0,0,0,0
0.668645,0,0,0,0,0,0
0.670197,0,0,0,0,0,0
0.671636,0,0,0,0,0,0
0.673040,0,0,0,0,0,0
0.674568,0,0,0,0,0,0
0.676008,0,0,0,0,0,0
0.677542,0,0,0,0,0,0
0.678993,0,0,0,0,0,0
0.680526,0,0,0,0,0,0
0.682088,0,0,0,0,0,0
0.683701,0,0,0,0,0,0
0.685253,0,0,0,0,0,0
0.686725,0,0,0,0,0,0
0.688257,0,0,0,0,0,0
0.689832,0,0,0,0,0,0
0.691396,0,0,0,0,0,0
0.692958,0,0,0,0,0,0
0.694524,0,0,0,0,0,0
0.696086,0,0,0,0,0,0
0.697647,0,0,0,0,0,0
0.699211,0,0,0,0,0,0
0.700787,0,0,0,0,0,0
0.702352,0,0,0,0,0,0
0.703958,0,0,0,0,0,0
0.705411,0,0,0,0,0,0
0.706970,0,0,0,0,0,0
0.708534,0,0,0,0,0,0
0.710095,0,0,0,0,0,0
0.711675,0,0,0,0,0,0
0.713237,0,0,0,0,0,0
0.714801,0,0,0,0,0,0
0.716364,0,0,0,0,0,0
0.717926,0,0,0,0,0,0
0.719582,0,0,0,0,0,0
0.721144,0,0,0,0,0,0
0.722722,0,0,0,0,0,0
0.724285,0,0,0,0,0,0
0.725846,0,0,0,0,0,0
0.727409,0,0,0,0,0,0
0.728971,0,0,0,0,0,0
0.730535,0,0,0,0,0,0
0.732098,0,0,0,0,0,0
0.733672,0,0,0,0,0,0
0.735276,0,0,0,0,0,0
0.736840,0,0,0,0,0,0
0.738404,0,0,0,0,0,0
0.739966,0,0,0,0,0,0
0.741527,0,0,0,0,0,0
0.743090,0,0,0,0,0,0
0.744667,0,0,0,0,0,0
0.746229,0,0,0,0,0,0
0.747945,0,0,0,0,0,0
0.749493,0,0,0,0,0,0
0.750961,0,0,0,0,0,0
0.752424,0,0,0,0,0,0
0.753823,0,0,0,0,0,0
0.755233,0,0,0,0,0,0
0.756632,0,0,0,0,0,0
0.758030,0,0,0,0,0,0
0.759557,0,0,0,0,0,0
0.761118,0,0,0,0,0,0
0.762682,0,0,0,0,0,0
0.764245,0,0,0,0,0,0
0.765819,0,0,0,0,0,0
0.767426,0,0,0,0,0,0
0.768988,0,0,0,0,0,0
0.770552,0,0,0,0,0,0
0.772175,0,0,0,0,0,0
0.773639,0,0,0,0,0,0
0.775048,0,0,0,0,0,0
0.776461,0,0,0,0,0,0
0.777860,0,0,0,0,0,0
0.779260,0,0,0,0,0,0
0.780659,0,0,0,0,0,0
0.782132,0,0,0,0,0,0
0.783701,0,0,0,0,0,0
0.785262,0,0,0,0,0,0
0.786842,0,0,0,0,0,0
0.788396,0,0,0,0,0,0
0.789948,0,0,0,0,0,0
0.791894,0,0,0,0,0,0
0.793453,0,0,0,0,0,0
0.795016,0,0,0,0,0,0
0.796577,0,0,0,0,0,0
0.798149,0,0,0,0,0,0
0.799715,0,0,0,0,0,0
0.801275,0,0,0,0,0,0
0.802838,0,0,0,0,0,0
0.804399,0,0,0,0,0,0
0.805959,0,0,0,0,0,0
0.807523,0,0,0,0,0,0
0.809096,0,0,0,0,0,0
0.810660,0,0,0,0,0,0
0.812220,0,0,0,0,0,0
0.813780,0,0,0,0,0,0
0.815386,0,0,0,0,0,0
0.816948,0,0,0,0,0,0
0.818510,0,0,0,0,0,0
0.820085,0,0,0,0,0,0
0.821645,0,0,0,0,0,0
0.823206,0,0,0,0,0,0
0.824768,0,0,0,0,0,0
0.826331,0,0,0,0,0,0
0.827892,0,0,0,0,0,0
0.829452,0,0,0,0,0,0
0.831071,0,0,0,0,0,0
0.832633,0,0,0,0,0,0
0.834192,0,0,0,0,0,0
0.835617,0,0,0,0,0,0
0.837020,0,0,0,0,0,0
0.838548,0,0,0,0,0,0
0.840109,0,0,0,0,0,0
0.841681,0,0,0,0,0,0
0.843241,0,0,0,0,0,0
0.844801,0,0,0,0,0,0
0.846294,0,0,0,0,0,0
0.847828,0,0,0,0,0,0
0.849389,0,0,0,0,0,0
0.850951,0,0,0,0,0,0
0.852525,0,0,0,0,0,0
0.854086,0,0,0,0,0,0
0.855669,0,0,0,0,0,0
0.857229,0,0,0,0,0,0
0.858792,0,0,0,0,0,0
0.860354,0,0,0,0,0,0
0.861914,0,0,0,0,0,0
0.863547,0,0,0,0,0,0
0.865108,0,0,0,0,0,0
0.866671,0,0,0,0,0,0
0.868234,0,0,0,0,0,0
0.869794,0,0,0,0,0,0
0.871356,0,0,0,0,0,0
0.872918,0,0,0,0,0,0
0.874494,0,0,0,0,0,0
0.876057,0,0,0,0,0,0
0.877619,0,0,0,0,0,0
0.879223,0,0,0,0,0,0
0.880786,0,0,0,0,0,0
0.882348,0,0,0,0,0,0
0.884204,0,0,0,0,0,0
0.885783,0,0,0,0,0,0
0.887347,0,0,0,0,0,0
0.888911,0,0,0,0,0,0
0.890473,0,0,0,0,0,0
0.892026,0,0,0,0,0,0
0.893613,0,0,0,0,0,0
0.895087,0,0,0,0,0,0
0.896627,0,0,0,0,0,0
0.898188,0,0,0,0,0,0
0.899751,0,0,0,0,0,0
0.901310,0,0,0,0,0,0
0.902871,0,0,0,0,0,0
0.904431,0,0,0,0,0,0
0.905867,0,0,0,0,0,0
0.907415,0,0,0,0,0,0
0.908978,0,0,0,0,0,0
0.910543,0,0,0,0,0,0
0.912151,0,0,0,0,0,0
0.913713,0,0,0,0,0,0
0.915272,0,0,0,0,0,0
0.916833,0,0,0,0,0,0
0.918411,0,0,0,0,0,0
0.919974,0,0,0,0,0,0
0.921536,0,0,0,0,0,0
0.923101,0,0,0,0,0,0
0.924663,0,0,0,0,0,0
0.926224,0,0,0,0,0,0
0.927804,0,0,0,0,0,0
0.929378,0,0,0,0,0,0
0.930942,0,0,0,0,0,0
0.932505,0,0,0,0,0,0
0.934067,0,0,0,0,0,0
0.935512,0,0,0,0,0,0
0.936912,0,0,0,0,0,0
0.938442,0,0,0,0,0,0
0.940018,0,0,0,0,0,0
0.941579,0,0,0,0,0,0
0.943185,0,0,0,0,0,0
0.944748,0,0,0,0,0,0
0.946314,0,0,0,0,0,0
0.947877,0,0,0,0,0,0
0.949438,0,0,0,0,0,0
0.951017,0,0,0,0,0,0
0.952581,0,0,0,0,0,0
0.954142,0,0,0,0,0,0
0.955712,0,0,0,0,0,0
0.957273,0,0,0,0,0,0
0.958882,0,0,0,0,0,0
0.960446,0,0,0,0,0,0
0.962022,0,0,0,0,0,0
0.963590,0,0,0,0,0,0
0.965152,0,0,0,0,0,0
0.966717,0,0,0,0,0,0
0.968280,0,0,0,0,0,0
0.969842,0,0,0,0,0,0
0.971404,0,0,0,0,0,0
0.972981,0,0,0,0,0,0
0.974545,0,0,0,0,0,0
0.976153,0,0,0,0,0,0
0.977715,0,0,0,0,0,0
0.979278,0,0,0,0,0,0
0.980841,0,0,0,0,0,0
0.982487,0,0,0,0,0,0
0.983937,0,0,0,0,0,0
0.985345,0,0,0,0,0,0
0.986749,0,0,0,0,0,0
0.988149,0,0,0,0,0,0
0.989546,0,0,0,0,0,0
0.990993,0,0,0,0,0,0
0.992392,0,0,0,0,0,0
0.993872,0,0,0,0,0,0
0.995383,0,0,0,0,0,0
0.996911,0,0,0,0,0,0
0.998500,0,0,0,0,0,0
1.000063,0,0,0,0,0,0
1.001625,0,0,0,0,0,0
1.003190,0,0,0,0,0,0
1.004754,0,0,0,0,0,0
1.006333,0,0,0,0,0,0
1.007897,0,0,0,0,0,0
1.009460,0,0,0,0,0,0
1.011026,0,0,0,0,0,0
1.012590,0,0,0,0,0,0
1.014151,0,0,0,0,0,0
1.015720,0,0,0,0,0,0
1.017296,0,0,0,0,0,0
1.018862,0,0,0,0,0,0
1.020427,0,0,0,0,0,0
1.021989,0,0,0,0,0,0
1.023557,0,0,0,0,0,0
1.025120,0,0,0,0,0,0
1.026686,0,0,0,0,0,0
1.028265,0,0,0,0,0,0
1.029827,0,0,0,0,0,0
1.031391,0,0,0,0,0,0
1.032955,0,0,0,0,0,0
1.034520,0,0,0,0,0,0
1.036084,0,0,0,0,0,0
1.037647,0,0,0,0,0,0
1.039138,0,0,0,0,0,0
1.040672,0,0,0,0,0,0
1.042235,0,0,0,0,0,0
1.043853,0,0,0,0,0,0
1.045417,0,0,0,0,0,0
1.046983,0,0,0,0,0,0
1.048548,0,0,0,0,0,0
1.050125,0,0,0,0,0,0
1.051694,0,0,0,0,0,0
1.053258,0,0,0,0,0,0
1.054867,0,0,0,0,0,0
1.056432,0,0,0,0,0,0
1.057996,0,0,0,0,0,0
1.059563,0,0,0,0,0,0
1.061140,0,0,0,0,0,0
1.062705,0,0,0,0,0,0
1.064270,0,0,0,0,0,0
1.065834,0,0,0,0,0,0
1.067398,0,0,0,0,0,0
1.068964,0,0,0,0,0,0
1.070530,0,0,0,0,0,0
1.072153,0,0,0,0,0,0
1.073717,0,0,0,0,0,0
1.075282,0,0,0,0,0,0
1.076846,0,0,0,0,0,0
1.078412,0,0,0,0,0,0
1.079977,0,0,0,0,0,0
1.081541,0,0,0,0,0,0
1.083117,0,0,0,0,0,0
1.084681,0,0,0,0,0,0
1.086338,0,0,0,0,0,0
1.087845,0,0,0,0,0,0
1.089251,0,0,0,0,0,0
1.090783,0,0,0,0,0,0
1.092347,0,0,0,0,0,0
1.093799,0,0,0,0,0,0
1.095336,0,0,0,0,0,0
1.096905,0,0,0,0,0,0
1.098475,0,0,0,0,0,0
1.100034,0,0,0,0,0,0
1.101591,0,0,0,0,0,0
1.103067,0,0,0,0,0,0
1.104613,0,0,0,0,0,0
1.106052,0,0,0,0,0,0
1.107598,0,0,0,0,0,0
1.109164,0,0,0,0,0,0
1.110734,0,0,0,0,0,0
1.112301,0,0,0,0,0,0
1.113868,0,0,0,0,0,0
1.115501,0,0,0,0,0,0
1.117070,0,0,0,0,0,0
1.118640,0,0,0,0,0,0
1.120208,0,0,0,0,0,0
1.121775,0,0,0,0,0,0
1.123343,0,0,0,0,0,0
1.124912,0,0,0,0,0,0
1.126495,0,0,0,0,0,0
1.128062,0,0,0,0,0,0
1.129628,0,0,0,0,0,0
1.131196,0,0,0,0,0,0
1.132764,0,0,0,0,0,0
1.134334,0,0,0,0,0,0
1.135902,0,0,0,0,0,0
1.137482,0,0,0,0,0,0
1.138938,0,0,0,0,0,0
1.140426,0,0,0,0,0,0
1.141975,0,0,0,0,0,0
1.143613,0,0,0,0,0,0
1.145218,0,0,0,0,0,0
1.146789,0,0,0,0,0,0
1.149842,0,0,0,0,0,0
1.151233,0,0,0,0,0,0
1.152677,0,0,0,0,0,0
1.154075,0,0,0,0,0,0
1.155525,0,0,0,0,0,0
1.156932,0,0,0,0,0,0
1.158391,0,0,0,0,0,0
1.159787,0,0,0,0,0,0
1.161180,0,0,0,0,0,0
1.162575,0,0,0,0,0,0
1.163971,0,0,0,0,0,0
1.165366,0,0,0,0,0,0
1.166801,0,0,0,0,0,0
1.168317,0,0,0,0,0,0
1.169896,0,0,0,0,0,0
1.171603,0,0,0,0,0,0
1.173162,0,0,0,0,0,0
1.174599,0,0,0,0,0,0
1.176136,0,0,0,0,0,0
1.177702,0,0,0,0,0,0
1.179270,0,0,0,0,0,0
1.180851,0,0,0,0,0,0
1.182420,0,0,0,0,0,0
1.184035,0,0,0,0,0,0
1.185601,0,0,0,0,0,0
1.187169,0,0,0,0,0,0
1.188737,0,0,0,0,0,0
1.190306,0,0,0,0,0,0
1.191889,0,0,0,0,0,0
1.193455,0,0,0,0,0,0
1.195025,0,0,0,0,0,0
1.196620,0,0,0,0,0,0
1.198179,0,0,0,0,0,0
1.199644,0,0,0,0,0,0
1.201180,0,0,0,0,0,0
1.202762,0,0,0,0,0,0
1.204330,0,0,0,0,0,0
1.205895,0,0,0,0,0,0
1.207513,0,0,0,0,0,0
1.209082,0,0,0,0,0,0
1.210650,0,0,0,0,0,0
1.212219,0,0,0,0,0,0
1.213798,0,0,0,0,0,0
1.215410,0,0,0,0,0,0
1.216979,0,0,0,0,0,0
1.218548,0,0,0,0,0,0
1.220117,0,0,0,0,0,0
1.221683,0,0,0,0,0,0
1.223250,0,0,0,0,0,0
1.224833,0,0,0,0,0,0
1.226404,0,0,0,0,0,0
1.227973,0,0,0,0,0,0
1.229539,0,0,0,0,0,0
1.231152,0,0,0,0,0,0
1.232720,0,0,0,0,0,0
1.234290,0,0,0,0,0,0
1.235873,0,0,0,0,0,0
1.237439,0,0,0,0,0,0
1.239008,0,0,0,0,0,0
1.240577,0,0,0,0,0,0
