elapsed_s,HLSQ_STALL_CYCLES_UCHE,HLSQ_RESERVED_7,HLSQ_RESERVED_8,HLSQ_RESERVED_9,HLSQ_COMPUTE_DRAWCALLS,HLSQ_FS_DATA_WAIT_PROGRAMMING
0.001353,0,0,0,0,0,0
0.002967,0,0,0,0,0,0
0.004417,0,0,0,0,0,0
0.005902,0,0,0,0,0,0
0.007339,0,0,0,0,0,0
0.008771,0,0,0,0,0,0
0.010309,0,0,0,0,0,0
0.011882,0,0,0,0,0,0
0.013329,0,0,0,0,0,0
0.014799,0,0,0,0,0,0
0.016626,0,0,0,0,0,0
0.018043,0,0,0,0,0,0
0.019441,0,0,0,0,0,0
0.020882,0,0,0,0,0,0
0.022370,0,0,0,0,0,0
0.023746,0,0,0,0,0,0
0.025156,0,0,0,0,0,0
0.026521,0,0,0,0,0,0
0.027882,0,0,0,0,0,0
0.029292,0,0,0,0,0,0
0.030695,0,0,0,0,0,0
0.032008,0,0,0,0,0,0
0.033359,0,0,0,0,0,0
0.034634,0,0,0,0,0,0
0.036009,0,0,0,0,0,0
0.037322,0,0,0,0,0,0
0.038600,0,0,0,0,0,0
0.039864,0,0,0,0,0,0
0.041198,0,0,0,0,0,0
0.042556,0,0,0,0,0,0
0.043918,0,0,0,0,0,0
0.045271,0,0,0,0,0,0
0.046725,0,0,0,0,0,0
0.048130,0,0,0,0,0,0
0.050975,0,0,0,0,0,0
0.052730,0,0,0,0,0,0
0.054295,0,0,0,0,0,0
0.055716,0,0,0,0,0,0
0.057195,0,0,0,0,0,0
0.058668,0,0,0,0,0,0
0.060037,0,0,0,0,0,0
0.061388,0,0,0,0,0,0
0.062994,0,0,0,0,0,0
0.064411,0,0,0,0,0,0
0.066985,0,0,0,0,0,0
0.068381,0,0,0,0,0,0
0.069815,0,0,0,0,0,0
0.071247,4,0,0,0,2,2880
0.072628,0,0,0,0,24,5832
0.074010,0,0,0,0,35,8763
0.075674,0,0,0,0,24,6012
