elapsed_s,LRZ_NEVER_COUNT,LRZ_BUSY_CYCLES,LRZ_STARVE_CYCLES_RAS
0.171662,0,0,1854942
0.173207,0,0,1871296
0.174751,0,0,1866933
0.176291,0,0,1867469
0.177891,0,0,1937611
0.179434,0,0,1867658
0.180978,0,0,1871758
0.182522,0,0,1867836
0.184063,0,0,1867016
0.185606,0,0,1870115
0.187150,15,0,1869014
0.188706,0,0,1878610
0.190122,0,0,1695836
0.191508,0,0,1674939
0.193020,0,0,1913247
0.194608,0,0,1868262
0.196150,0,0,1866963
0.197693,0,0,1870099
0.199250,0,0,1884612
0.200795,0,0,1871885
0.202339,0,0,1868571
0.203880,0,0,1864945
0.205423,0,0,1871734
0.206966,0,0,1866341
0.208507,0,0,1872208
0.210067,0,0,1884761
0.211609,0,0,1866041
0.213169,0,0,1892450
0.214714,0,0,1866732
0.216254,0,0,1867151
0.219443,0,0,3876429
0.220902,0,0,1737331
0.222300,0,0,1683460
0.223684,0,0,1673892
0.225069,0,0,1730503
0.226495,0,0,1674257
0.227877,0,0,1754940
0.229457,0,0,1860462
0.231016,0,0,1887377
0.232559,0,0,1992897
0.234082,0,0,1695525
0.235470,0,0,1678610
0.236857,0,0,1674105
0.238234,0,0,1666940
0.239609,0,0,1664464
0.241001,0,0,1741868
0.242425,0,0,1670742
0.243932,0,0,1854676
0.245477,0,0,1871387
0.247021,0,0,1868669
0.248561,0,0,1899102
0.250131,0,0,1869161
0.251685,0,0,1882323
0.253230,0,0,1870490
0.254695,0,0,1831091
0.256289,0,0,1873022
0.257877,0,0,1923741
0.259420,0,0,1866687
0.260964,0,0,1870586
0.262437,0,0,1787238
0.263981,0,0,1866675
0.265526,0,0,1872610
0.267070,0,0,1869434
0.268612,0,0,1872179
0.270159,0,0,1866886
0.271700,0,0,1867320
0.273302,0,0,1941204
0.274846,0,0,1867712
0.276387,0,0,1866133
0.277804,0,0,1690356
0.279317,0,0,1858401
0.280908,0,0,1928174
0.282452,4,0,1868914
0.284007,0,0,1883529
0.285553,0,0,1870484
0.287095,0,0,1868433
0.288637,0,0,1871581
0.290184,0,0,1867837
0.291724,0,0,1864726
0.293141,0,0,1694685
0.294665,0,0,1865088
0.296200,0,0,1858420
0.297616,0,0,1695374
0.299132,0,0,1861068
0.300675,0,0,1872362
0.302218,0,0,1859472
0.303753,0,0,1858988
0.305298,0,0,2079550
0.306962,0,0,1826232
0.308389,0,0,1686719
0.309841,0,0,1803452
0.311269,0,0,1686321
0.312655,0,0,1714389
0.316179,0,0,4873513
0.318120,0,0,1720580
0.319490,0,0,1651471
0.320883,0,0,1726268
0.322303,0,0,1671807
0.323682,15,0,1669975
0.325064,0,0,1674121
0.326444,0,0,1671282
0.327824,0,0,1669843
0.329215,0,0,1684869
0.330594,0,0,1669943
0.331973,0,0,1670282
0.333353,0,0,1672397
0.334733,0,0,1670521
0.336112,0,0,1669376
0.337529,0,0,1716205
0.338908,0,0,1670816
0.340303,0,0,1689375
0.341684,0,0,1823458
0.343195,0,0,1682558
0.344579,0,0,1700218
0.346111,0,0,1854575
0.347652,0,0,1867223
0.349198,0,0,1871923
0.350754,0,0,1884716
0.352296,0,0,1867368
0.353882,0,0,1922791
0.355427,0,0,1868138
0.356972,0,0,1872114
0.358515,4,0,1868334
0.360057,4,0,1868666
0.361615,0,0,1884937
0.363095,0,0,1795731
0.364640,0,0,1872481
0.366184,0,0,1861041
0.367718,0,0,1857676
0.369174,0,0,1744873
0.370691,0,0,1861094
0.372248,0,0,1886790
0.373793,0,0,1871873
0.375339,0,0,1870516
0.376886,0,0,1874278
0.378432,0,0,1870972
0.379976,0,0,1870375
0.381523,0,0,1874877
0.383082,14,0,1886469
0.384625,0,0,1875069
0.386177,0,0,1872262
0.387719,0,0,1866397
0.389263,0,0,1870587
0.390806,0,0,1866353
0.392347,0,0,1867760
0.393777,0,0,1705255
0.395290,0,0,1858107
0.396834,0,0,1870281
0.398376,0,0,1868577
0.399918,0,0,1867128
0.401508,24,0,1926597
0.403053,0,0,1870060
0.404609,0,0,1889910
0.406157,0,0,1869382
0.407699,0,0,1866793
0.409244,0,0,1871504
0.410787,0,0,1867598
0.412328,0,0,1867395
0.413873,0,0,1870969
0.415429,0,0,1883258
0.416974,0,0,1926477
0.418563,0,0,1868369
0.420104,0,0,1868647
0.421649,0,0,1869790
0.423192,0,0,1868623
0.424816,0,0,2042167
0.426307,0,0,1706106
0.427822,0,0,1858201
0.429367,0,0,1871762
0.430910,0,0,1868281
0.432452,0,0,1872114
0.434000,0,0,1872142
0.435544,0,0,1867316
0.437103,0,0,1888758
0.438646,0,0,1868532
0.440189,0,0,1868244
0.441732,0,0,1869397
0.443276,0,0,1868332
0.444820,0,0,1871224
0.446364,0,0,1869523
0.447918,0,0,1882289
0.449507,0,0,1923341
0.451050,0,0,1868323
0.452591,0,0,1872793
0.454139,0,0,1869350
0.455682,0,0,1868239
0.457227,0,0,1871343
0.458784,3,0,1885714
0.460326,0,0,1866912
0.461869,0,0,1891537
0.463433,0,0,1872281
0.464980,0,0,1929313
0.466571,0,0,1870708
0.468115,0,0,1868652
0.469672,0,0,1888011
0.471218,0,0,1872774
0.472766,0,0,1875213
0.474313,0,0,1872517
0.475857,0,0,1869578
0.477405,0,0,1873429
0.478949,0,0,1869907
0.480505,0,0,1890820
0.482056,0,0,1873468
0.483601,0,0,1868947
0.485147,0,0,1873536
0.486693,0,0,1870421
0.488236,0,0,1869221
0.489779,0,0,1870118
0.491339,0,0,1887523
0.492882,0,0,1863339
0.494417,0,0,1858455
0.495950,0,0,1857192
0.497406,0,0,1812315
0.498983,0,0,1865549
0.500525,3,0,1871121
0.502085,0,0,1885390
0.503627,0,0,1867608
0.505082,0,0,1760344
0.506624,0,0,1869794
0.508167,0,0,1867564
0.509710,0,0,1870066
0.511255,0,0,1870142
0.512813,0,0,1888442
0.514357,0,0,1868626
0.515900,0,0,1866352
0.517444,0,0,1870711
0.518986,0,0,1869776
0.520530,0,0,1873471
0.522079,0,0,1870369
0.523634,0,0,1882964
0.525178,0,0,1871585
0.526722,0,0,1869259
0.528265,0,0,1867808
0.529852,0,0,1923570
0.531397,0,0,1868720
0.532942,0,0,1872515
0.534501,0,0,1888571
0.536044,0,0,1869045
0.537589,0,0,1871222
0.539134,0,0,1870305
0.540677,0,0,1868315
0.542220,0,0,1900300
0.543670,0,0,1705920
0.545081,0,0,1752560
0.546637,0,0,1859669
0.548181,0,0,1869209
0.549726,0,0,1873118
0.551272,0,0,1871261
0.552819,0,0,1874195
0.554365,0,0,1871270
0.555923,0,0,1886414
0.557470,0,0,1874410
0.559016,0,0,1870570
0.560559,0,0,1974580
0.562109,0,0,1746808
0.563495,0,0,1675994
0.565009,0,0,1863370
0.566577,0,0,1896197
0.568120,0,0,1870033
0.569667,0,0,1873018
0.571212,0,0,1872085
0.572760,0,0,1874660
0.574307,0,0,1872282
0.575850,0,0,1868511
0.577455,0,0,1945125
0.579001,0,0,1870973
0.580580,24,0,1917627
0.582129,0,0,1870810
0.583674,0,0,1870494
0.585221,5,0,1873129
0.586767,0,0,1872752
0.588325,0,0,1886599
0.589870,0,0,1871324
0.591415,0,0,1870918
0.592962,0,0,1929041
0.594553,0,0,1870786
0.596097,0,0,1871024
0.597643,0,0,1872618
0.599202,0,0,1887363
0.600829,0,0,1936549
0.602220,0,0,1692953
0.603734,0,0,1858936
0.605281,0,0,1874637
0.606827,0,0,1870086
0.608370,13,0,1868665
0.609927,0,0,1886113
0.611472,0,0,1870547
0.613019,0,0,1875228
0.614565,0,0,1871086
0.616109,0,0,1869762
0.617654,0,0,1872260
0.619200,0,0,1870760
0.620761,0,0,1885680
0.622297,0,0,1860677
0.623833,0,0,1858901
0.625287,0,0,1739603
0.626801,0,0,1859133
0.628343,23,0,1867779
0.629887,0,0,1870179
0.631445,0,0,1885917
0.632991,0,0,1872456
0.634535,0,0,1869335
0.636077,0,0,1867760
0.637621,0,0,1870615
0.639165,0,0,1869468
0.640708,0,0,1946899
0.642316,0,0,1843432
0.643701,0,0,1673063
0.645212,0,0,1860152
0.646756,0,0,1870130
0.648300,0,0,1868659
0.649844,0,0,1870387
0.651388,0,0,1870177
0.652947,0,0,1887760
0.654491,0,0,1868486
0.656033,0,0,1868109
0.657623,0,0,1927011
0.659167,0,0,1869608
0.660710,0,0,1904075
0.662285,0,0,1870629
0.663839,0,0,1882389
0.665384,0,0,1870127
0.667386,0,0,2426897
0.668933,0,0,1872454
0.670477,0,0,1869307
0.672019,0,0,1866859
0.673608,0,0,1926879
0.675167,0,0,1885252
0.676708,0,0,1917514
0.678293,0,0,1868702
0.679834,0,0,1866224
0.681379,0,0,1870807
0.682922,0,0,1869302
0.684464,0,0,1872213
0.686024,4,0,1883933
0.687566,15,0,1867305
0.689111,0,0,1871848
0.690654,0,0,1868403
0.692197,0,0,1867752
0.693740,0,0,1869648
0.695284,0,0,1869836
0.696843,0,0,1886733
0.698385,0,0,1866857
0.699926,0,0,1866877
0.701470,0,0,1871099
0.703013,0,0,1868139
0.704555,0,0,1869553
0.706101,4,0,1870693
0.707657,0,0,1883965
0.709202,0,0,1870690
0.710745,0,0,1868855
0.712287,0,0,1867124
0.713830,0,0,1869647
0.715374,0,0,1867754
0.716917,0,0,1870425
0.718472,0,0,1882723
0.720014,0,0,1866929
0.721602,0,0,1924373
0.723145,0,0,1868674
0.724687,0,0,1850657
0.726094,0,0,1695494
0.727480,13,0,1674801
0.729001,0,0,1871456
0.730545,0,0,1868916
0.732087,0,0,1867172
0.733631,0,0,1869628
0.735174,0,0,1868196
0.736716,0,0,1932680
0.738312,0,0,1868642
0.739868,0,0,1883498
0.741413,0,0,1868734
0.742964,0,0,1966772
0.744459,0,0,1714467
0.745861,0,0,1681962
0.747372,0,0,1857468
0.748919,0,0,1873451
0.750353,0,0,1710802
0.751869,0,0,1860379
0.753460,0,0,1928411
0.755005,0,0,1871135
0.756549,0,0,1874796
0.758098,0,0,1869704
0.759642,0,0,1869644
0.761203,0,0,1891262
0.762747,0,0,1870078
0.764292,0,0,1869723
0.765837,0,0,1871600
0.767483,0,0,1970620
0.768892,0,0,1762510
0.770330,0,0,1680797
0.771726,0,0,1691501
0.773113,0,0,1677979
0.774496,0,0,1675272
0.775878,0,0,1672426
0.777389,0,0,1859827
0.778935,0,0,1870127
0.780477,0,0,1874537
0.782040,0,0,1886824
0.783584,0,0,1869522
0.785130,0,0,1874780
0.786677,0,0,1870562
0.788220,0,0,1869049
0.789765,0,0,1871460
0.791310,0,0,1871072
0.792870,0,0,1890094
0.794416,0,0,1870953
0.795959,0,0,1869227
0.797506,0,0,1873761
0.799052,0,0,1871099
0.800595,0,0,1874246
0.802145,0,0,1871341
0.803701,0,0,1884135
0.805247,0,0,1874879
0.806793,0,0,1871881
0.808337,0,0,1868227
0.809881,0,0,1870933
0.811427,0,0,1872177
0.812974,0,0,1868611
0.814524,0,0,1875751
0.816060,0,0,1860005
0.817515,0,0,1741157
0.819030,0,0,1861632
0.820574,0,0,1934971
0.822175,0,0,1873218
0.823718,0,0,1869520
0.825280,0,0,1891951
0.826825,0,0,1870226
0.828370,0,0,1870274
0.829915,0,0,1871906
0.831460,0,0,1870048
0.833006,0,0,1928176
0.834596,0,0,1870606
0.836154,0,0,1886602
0.837699,0,0,1871323
0.839244,0,0,1870114
0.840790,0,0,1874072
0.842336,0,0,1869841
0.843879,0,0,1870291
0.845427,0,0,1874149
0.846985,0,0,1886358
0.848528,0,0,1873329
0.850078,0,0,1872567
0.851622,0,0,1869291
0.853168,0,0,1873761
0.854713,0,0,1870760
0.856256,0,0,1867451
0.857814,0,0,1887950
0.859358,4,0,1867535
0.860902,0,0,1870804
0.862446,0,0,1870492
0.863990,0,0,1868388
0.865578,0,0,1925988
0.867123,0,0,1868381
0.868678,0,0,1885052
0.870222,0,0,1867743
0.871764,0,0,1866089
0.873306,5,0,1869589
0.874849,5,0,1868266
0.876391,0,0,1865984
0.877807,0,0,1690127
0.879330,0,0,1871597
0.880911,0,0,1966471
0.882498,0,0,1868841
0.884040,0,0,1866929
0.885585,0,0,1872681
0.887129,0,0,1868792
0.888672,0,0,1872249
0.890231,0,0,1884088
0.891773,0,0,1866094
0.893316,0,0,1870970
0.894860,0,0,1869308
0.896402,0,0,1866344
0.898007,0,0,1944121
0.899550,0,0,1869097
0.901108,0,0,1887672
0.902652,0,0,1868577
0.904194,0,0,1867738
0.905738,0,0,1871126
0.907282,0,0,1869055
0.908828,0,0,1872014
0.910371,0,0,1867790
0.911926,0,0,1883355
0.913515,0,0,1924664
0.915058,0,0,1867626
0.916599,0,0,1872921
0.918147,0,0,1868794
0.919690,0,0,1867951
0.921234,0,0,1871145
0.922792,0,0,1885762
0.924333,0,0,1866639
0.925877,0,0,1870710
0.927421,0,0,1868148
0.928966,0,0,1925795
0.930554,0,0,1869402
0.932096,0,0,1867075
0.933653,0,0,1885908
0.935197,0,0,1868451
0.936820,0,0,1931661
0.938208,0,0,1690973
0.939593,0,0,1674482
0.941105,0,0,1856492
0.942645,0,0,1866586
0.944078,0,0,1716933
0.945644,0,0,1917821
0.947190,0,0,1871730
0.948901,0,0,2071234
0.950320,0,0,1690621
0.951707,0,0,1680658
0.953095,0,0,1680064
0.954491,0,0,1689810
0.955872,0,0,1672754
0.957255,0,0,1675216
0.958637,0,0,1673857
0.960018,0,0,1670377
0.961575,0,0,1915987
0.963016,0,0,1742382
0.964557,0,0,1902249
0.966130,0,0,1871430
0.967673,0,0,1868733
0.969219,0,0,1871557
0.970763,0,0,1869460
0.972306,0,0,1868770
0.973849,5,0,1870903
0.975395,0,0,1868855
0.977025,0,0,1919671
0.978407,0,0,1714169
0.979804,0,0,1680480
0.981191,0,0,1679896
0.982575,0,0,1673644
0.983956,0,0,1673139
0.985339,0,0,1674585
0.986848,0,0,1855627
0.988403,0,0,1884888
0.990016,0,0,1952508
0.991561,0,0,1869180
0.993106,0,0,1872114
0.994650,0,0,1870753
0.996194,0,0,1869402
0.997739,0,0,1871342
0.999298,0,0,1886653
1.000844,0,0,1873579
1.002390,0,0,1870257
1.003933,0,0,1869611
1.005480,0,0,1868686
1.007017,0,0,1860845
1.008552,0,0,1818241
1.009962,0,0,1761850
1.011509,0,0,1863777
1.013054,0,0,1871339
1.014597,0,0,1869192
1.016139,0,0,1865646
1.017682,0,0,1869338
1.019224,0,0,1867387
1.020784,0,0,1890599
1.022328,0,0,1868801
1.023870,0,0,1866025
1.025457,0,0,1924225
1.027001,0,0,1868549
1.028543,0,0,1872311
1.030090,0,0,1868530
1.031645,0,0,1885324
1.033191,0,0,1869955
1.034849,0,0,2011891
1.036395,0,0,1870235
1.038016,0,0,1962203
1.039560,0,0,1871399
1.041107,0,0,1873973
1.042666,0,0,1887767
1.044210,0,0,1869305
1.045756,0,0,1872291
1.047301,0,0,1870153
1.048848,0,0,1874855
1.050393,0,0,1869857
1.051936,0,0,1867428
1.053494,0,0,1889282
1.055040,0,0,1870174
1.056582,0,0,1873651
1.058132,0,0,1872404
1.059676,0,0,1869082
1.061222,0,0,1873840
1.062768,0,0,1870178
1.064324,0,0,1884951
1.065869,0,0,1872186
1.067415,0,0,1871951
1.068962,0,0,1867972
1.070498,0,0,1859942
1.072033,0,0,1858533
1.073489,0,0,1741242
1.074889,0,0,1541712
1.076392,0,0,1626317
1.077931,0,0,1644621
1.079475,0,0,1645474
1.081021,0,0,1647707
1.082565,0,0,1645292
1.084107,0,0,1643184
1.085542,0,0,1341043
1.087060,0,0,1434134
1.088601,0,0,1444417
1.090152,0,0,1442197
1.091694,0,0,1438642
1.093240,0,0,1443151
1.094784,0,0,1440350
1.096341,0,0,1451768
1.097885,0,0,1439339
1.099307,0,0,1311145
1.100827,0,0,1435697
1.102374,0,0,1442276
1.103918,0,0,1440705
1.105510,0,0,1485504
1.107069,0,0,1453748
1.108613,0,0,1444402
1.110163,0,0,1441658
1.111707,0,0,1440519
1.113255,0,0,1443405
1.114800,0,0,1441381
1.116344,0,0,1440424
1.117776,0,0,1315505
1.119291,0,0,1433572
1.120838,0,0,1485996
1.122430,0,0,1442467
1.123974,0,0,1439730
1.125521,0,0,1443359
1.127067,0,0,1441814
1.128625,0,0,1457643
1.130174,0,0,1441838
1.131719,0,0,1440397
1.133266,0,0,1439006
1.134803,0,0,1433672
1.136338,0,0,1431493
1.137793,0,0,1341750
1.139193,0,0,1155523
1.140706,0,0,1232887
1.142245,0,0,1244306
1.143789,0,0,1410198
1.145418,0,0,1132242
1.146937,0,0,1241259
1.148485,0,0,1250015
1.150050,0,0,1258392
1.151598,0,0,1246475
1.153191,0,0,1285153
1.154741,0,0,1248413
1.156289,0,0,1247208
1.157838,0,0,1247874
1.159390,0,0,1250338
1.160953,0,0,1260797
1.162502,0,0,1247777
1.164050,0,0,1247525
1.165599,0,0,1248196
1.167148,0,0,1248308
1.168696,0,0,1260018
1.170137,0,0,1131713
1.171537,0,0,1125402
1.173054,0,0,1241403
1.174602,0,0,1248115
1.176149,0,0,1245697
1.177698,0,0,1248995
1.179281,0,0,1274968
1.180831,0,0,1249991
1.182394,0,0,1258782
1.183941,0,0,1247080
1.185537,0,0,1285177
1.187084,0,0,1247272
1.188631,0,0,1250582
1.190184,0,0,1247477
1.191730,0,0,1246424
1.193171,0,0,1143537
1.194691,0,0,1242188
1.196238,0,0,1246448
1.197787,0,0,1247910
1.199335,0,0,1248173
1.200886,0,0,1284889
1.202479,0,0,1248094
1.204040,0,0,1258170
1.205591,0,0,1249308
1.207139,0,0,1248081
1.208686,0,0,1301801
1.210177,0,0,1128049
1.211564,0,0,1116151
1.213080,0,0,1241137
1.214640,0,0,1257845
1.216188,0,0,1246584
1.217780,0,0,1283965
1.219329,0,0,1246890
1.220879,0,0,1249229
1.222427,0,0,1248222
1.223975,0,0,1246716
1.225539,0,0,1259655
1.227087,0,0,1247261
1.228632,0,0,1250524
1.230186,0,0,1247823
1.231733,0,0,1246000
1.233327,0,0,1285393
1.234876,0,0,1247086
1.236435,0,0,1307238
1.238074,0,0,1270521
1.239621,0,0,1245715
1.241170,0,0,1250091
1.242719,0,0,1247095
1.244265,0,0,1245899
1.245813,0,0,1248508
1.247376,0,0,1258147
1.248925,0,0,1285759
1.250520,0,0,1248103
1.252067,0,0,1246371
1.253614,0,0,1247644
1.255163,0,0,1248022
1.256710,0,0,1461542
1.258410,0,0,1138569
1.259801,0,0,1118205
1.261318,0,0,1238075
1.262859,0,0,1241201
1.264398,0,0,1239857
1.266074,0,0,1355405
1.267622,0,0,1245781
1.269185,0,0,1259904
1.270732,0,0,1246525
1.272278,0,0,1245241
1.273823,0,0,1245423
1.275370,0,0,1246208
1.276917,0,0,1247148
1.278464,0,0,1246368
1.280022,0,0,1255707
1.281615,0,0,1283384
1.283161,0,0,1245844
1.284706,0,0,1263512
1.286275,0,0,1245769
1.287820,0,0,1245096
1.289368,0,0,1247940
1.290927,0,0,1256641
1.292473,0,0,1248081
1.294024,0,0,1246282
1.295568,0,0,1244545
1.297117,0,0,1248260
1.298664,0,0,1246983
1.300210,0,0,1245320
1.301770,0,0,1258288
1.303317,0,0,1245973
1.304866,0,0,1248276
1.306413,0,0,1246406
1.307958,0,0,1244706
1.309506,0,0,1247964
1.311053,0,0,1246178
1.312610,0,0,1258503
1.314162,0,0,1247466
1.315707,0,0,1244759
1.317255,0,0,1247423
1.318801,0,0,1245965
1.320346,0,0,1244825
1.321894,0,0,1247823
1.323454,0,0,1256870
1.325002,0,0,1247607
1.326549,0,0,1245906
1.328094,0,0,1245284
1.329684,0,0,1279223
1.331227,0,0,1243583
1.332772,0,0,1246434
1.334331,0,0,1256868
1.335876,0,0,1244080
1.337423,0,0,1246071
1.338967,0,0,1243357
1.340510,0,0,1248353
1.342059,0,0,1244512
1.343602,0,0,1243599
1.345041,0,0,1184367
1.346611,0,0,1243161
1.348159,0,0,1247087
1.349709,0,0,1248801
1.351258,0,0,1248062
1.352808,0,0,1249230
1.354357,0,0,1248069
1.355793,0,0,1386584
1.357313,0,0,1641754
1.358857,0,0,1645317
1.360400,0,0,1643910
1.361925,0,0,1600640
1.363434,0,0,1629012
1.364972,0,0,1675969
1.366430,0,0,1495550
1.367810,0,0,1468592
1.369190,0,0,1473641
1.370700,0,0,1634008
1.372242,0,0,1644479
1.373786,0,0,1645585
1.375779,0,0,2210166
1.377428,0,0,1654352
1.378822,0,0,1479384
1.380205,0,0,1473015
1.381601,0,0,1492424
1.382988,0,0,1475689
1.384371,0,0,1472487
1.385755,0,0,1475003
1.387341,0,0,1715153
1.388900,0,0,1663983
1.390447,0,0,1647443
1.391992,0,0,1644844
1.393581,0,0,1695882
1.395127,0,0,1646547
1.396670,0,0,1649735
1.398219,0,0,1646490
1.399777,0,0,1660858
1.401324,0,0,1649339
1.402870,0,0,1646093
1.404414,0,0,1646627
1.405909,0,0,1570863
1.407424,0,0,1636168
1.408970,0,0,1696094
1.410450,0,0,1342953
1.411965,0,0,1432302
1.413512,0,0,1444650
1.415059,0,0,1441640
1.416603,0,0,1445711
1.418154,0,0,1441642
1.419699,0,0,1441029
1.421259,0,0,1456244
1.422805,0,0,1441372
1.424349,0,0,1439648
1.425938,0,0,1483923
1.427485,0,0,1441992
1.429033,0,0,1439687
1.430569,0,0,1433110
1.432118,0,0,1445710
1.433532,0,0,1299964
1.435044,0,0,1431096
1.436585,0,0,1458049
1.438149,0,0,1439008
1.439691,0,0,1438419
1.441281,0,0,1484905
1.442840,0,0,1453469
1.444383,0,0,1438433
1.445801,0,0,1303109
1.447314,0,0,1431118
1.448860,0,0,1443081
1.450405,0,0,1440727
1.451949,0,0,1440285
1.453507,0,0,1453641
1.455052,0,0,1440187
1.456594,0,0,1442875
1.458144,0,0,1441785
1.459686,0,0,1438617
1.461231,0,0,1442762
1.462776,0,0,1440223
1.464209,0,0,1161077
1.465726,0,0,1240704
1.467274,0,0,1246112
1.468822,0,0,1248735
1.470369,0,0,1245790
1.471915,0,0,1246398
1.473509,0,0,1283898
1.475070,0,0,1258044
1.476616,0,0,1249655
1.478168,0,0,1246538
1.479749,0,0,1274033
1.481298,0,0,1249224
1.482845,0,0,1246182
1.484392,0,0,1245897
1.485886,0,0,1412921
1.488061,0,0,1539434
1.489563,0,0,1196342
1.491318,0,0,1429578
1.492901,0,0,1282130
1.494328,0,0,1240049
1.496904,0,0,1980575
1.498326,0,0,1133437
1.499725,0,0,1126675
1.501118,0,0,1120030
1.502633,0,0,1238275
1.504179,0,0,1245800
1.505772,0,0,1284630
1.507334,0,0,1256795
1.508881,0,0,1247679
1.510429,0,0,1246872
1.511974,0,0,1245145
1.514345,0,0,1913420
1.515770,0,0,1130470
1.517158,0,0,1114206
1.518553,0,0,1123386
1.519934,0,0,1111907
1.521355,0,0,1170700
1.522772,0,0,1172479
1.524349,0,0,1235826
1.525896,0,0,1246855
1.527442,0,0,1245529
1.529004,0,0,1258848
1.530563,0,0,1267972
1.532003,0,0,1134870
1.533398,0,0,1120035
1.534913,0,0,1239342
1.536460,0,0,1248468
1.538124,0,0,1340372
1.539559,0,0,1137767
1.540951,0,0,1120317
1.542336,0,0,1114830
1.543717,0,0,1112895
1.545104,0,0,1122179
1.546494,0,0,1116279
1.548006,0,0,1237343
1.549556,0,0,1248973
1.551382,0,0,1479781
1.552911,0,0,1244856
1.554348,0,0,1119593
1.555863,0,0,1238880
1.557413,0,0,1249771
1.558962,0,0,1247368
1.560509,0,0,1251432
1.562076,0,0,1258683
1.563624,0,0,1246756
1.565174,0,0,1250176
1.566723,0,0,1247785
1.568271,0,0,1247309
1.569865,0,0,1284126
1.571414,0,0,1247789
1.572978,0,0,1261560
1.574527,0,0,1247465
1.576074,0,0,1247273
1.577623,0,0,1248530
1.579173,0,0,1248499
1.580721,0,0,1369761
1.582297,0,0,1131681
1.583697,0,0,1125892
1.585258,0,0,1276356
1.586808,0,0,1247812
1.588354,0,0,1246836
1.589903,0,0,1248404
1.591452,0,0,1247595
1.593004,0,0,1251352
1.594567,0,0,1259309
1.596114,0,0,1246921
1.597664,0,0,1248130
1.599213,0,0,1248705
1.600764,0,0,1250691
1.602314,0,0,1248100
1.603862,0,0,1247352
1.605426,0,0,1260558
1.606974,0,0,1247339
1.608522,0,0,1250722
1.610075,0,0,1247915
1.611622,0,0,1247147
1.613173,0,0,1249881
1.614792,0,0,1306366
1.616354,0,0,1257220
1.617948,0,0,1284144
1.619497,0,0,1247629
1.621047,0,0,1249629
1.622595,0,0,1248439
1.624144,0,0,1247499
1.625693,0,0,1247721
1.627256,0,0,1259299
1.628806,0,0,1249580
1.630355,0,0,1248606
