elapsed_s,TSE_NON_CLIP_WORKING_CYCLES,TSE_NULL_WORKING_CYCLES,TSE_OUT_PRIM_WORKING_CYCLES,TSE_INPUT_VERTEX_WORKING_CYCLES
0.913868,0,0,0,0
0.915255,0,0,0,0
0.916645,0,0,0,0
0.918071,0,0,0,0
0.919458,0,0,0,0
0.920860,0,0,0,0
0.922246,0,0,0,0
0.923634,0,0,0,0
0.925021,0,0,0,0
0.926536,0,0,0,0
0.928091,0,0,0,0
0.929644,0,0,0,0
0.931206,0,0,0,0
0.932764,0,0,0,0
0.934360,0,0,0,0
0.935915,0,0,0,0
0.937467,0,0,0,0
0.939019,0,0,0,0
0.940671,0,0,0,0
0.942233,0,0,0,0
0.943788,0,0,0,0
0.945341,0,0,0,0
0.946890,0,0,0,0
0.948444,0,0,0,0
0.949998,0,0,0,0
0.951552,0,0,0,0
0.953117,0,0,0,0
0.954668,0,0,0,0
0.956221,0,0,0,0
0.957773,0,0,0,0
0.959406,0,0,0,0
0.960981,0,0,0,0
0.962372,0,0,0,0
0.963902,0,0,0,0
0.965499,0,0,0,0
0.967049,0,0,0,0
0.968606,0,0,0,0
0.970157,0,0,0,0
0.971713,0,0,0,0
0.973256,0,0,0,0
0.974688,0,0,0,0
0.976077,0,0,0,0
0.977617,0,0,0,0
0.979139,0,0,0,0
0.980608,0,0,0,0
0.982099,0,0,0,0
0.983653,0,0,0,0
0.985092,0,0,0,0
0.986612,0,0,0,0
0.988164,0,0,0,0
0.989715,0,0,0,0
0.991266,0,0,0,0
0.992858,0,0,0,0
0.994407,0,0,0,0
0.995972,0,0,0,0
0.997568,0,0,0,0
0.999117,0,0,0,0
1.000673,0,0,0,0
1.002223,0,0,0,0
1.003776,0,0,0,0
1.005328,0,0,0,0
1.006890,0,0,0,0
1.008441,0,0,0,0
1.009865,0,0,0,0
1.011389,0,0,0,0
1.012984,0,0,0,0
1.014535,0,0,0,0
1.016087,0,0,0,0
1.017651,0,0,0,0
1.019200,0,0,0,0
1.020757,0,0,0,0
1.022306,0,0,0,0
1.023858,0,0,0,0
1.025411,0,0,0,0
1.026959,0,0,0,0
1.028587,0,0,0,0
1.030184,0,0,0,0
1.031737,0,0,0,0
1.033289,0,0,0,0
1.034837,0,0,0,0
1.036389,0,0,0,0
1.037941,0,0,0,0
1.039506,0,0,0,0
1.041058,0,0,0,0
1.042607,0,0,0,0
1.044159,0,0,0,0
1.045708,0,0,0,0
1.047204,0,0,0,0
1.048759,0,0,0,0
1.050322,0,0,0,0
1.051875,0,0,0,0
1.053424,0,0,0,0
1.054852,0,0,0,0
1.056380,0,0,0,0
1.057933,0,0,0,0
1.059488,0,0,0,0
1.061096,0,0,0,0
1.062650,0,0,0,0
1.064203,0,0,0,0
1.065755,0,0,0,0
1.067390,0,0,0,0
1.068777,0,0,0,0
1.070170,0,0,0,0
1.071699,0,0,0,0
1.073305,0,0,0,0
1.074804,0,0,0,0
1.076207,0,0,0,0
1.077641,0,0,0,0
1.079029,0,0,0,0
1.080474,0,0,0,0
1.081873,0,0,0,0
1.083647,0,0,0,0
1.085204,0,0,0,0
1.086755,0,0,0,0
1.088308,0,0,0,0
1.089901,0,0,0,0
1.091921,0,0,0,0
1.093914,0,0,0,0
1.096519,0,0,0,0
1.097919,0,0,0,0
1.099404,0,0,0,0
1.100799,0,0,0,0
1.102180,0,0,0,0
1.103571,0,0,0,0
1.105095,0,0,0,0
1.106627,0,0,0,0
1.108050,0,0,0,0
1.109489,0,0,0,0
1.110873,0,0,0,0
1.112254,0,0,0,0
1.113653,0,0,0,0
1.115033,0,0,0,0
1.116516,0,0,0,0
1.118032,0,0,0,0
1.119459,0,0,0,0
1.120982,0,0,0,0
1.122533,0,0,0,0
1.124099,0,0,0,0
1.125696,0,0,0,0
1.127249,0,0,0,0
1.128807,0,0,0,0
1.130358,0,0,0,0
1.131913,0,0,0,0
1.133466,0,0,0,0
1.135031,0,0,0,0
1.136588,0,0,0,0
1.138140,0,0,0,0
1.139694,0,0,0,0
1.141290,0,0,0,0
1.142841,0,0,0,0
1.144396,0,0,0,0
1.145961,0,0,0,0
1.147514,0,0,0,0
1.149068,0,0,0,0
1.150622,0,0,0,0
1.152174,0,0,0,0
1.153716,0,0,0,0
1.155257,0,0,0,0
1.156708,0,0,0,0
1.158145,0,0,0,0
1.159664,0,0,0,0
1.161216,0,0,0,0
1.162766,0,0,0,0
1.164318,0,0,0,0
1.165870,0,0,0,0
1.167436,0,0,0,0
1.168989,0,0,0,0
1.170538,0,0,0,0
1.172772,0,0,0,0
1.174216,0,0,0,0
1.175607,0,0,0,0
1.176994,0,0,0,0
1.178396,0,0,0,0
1.179784,0,0,0,0
1.181136,0,0,0,0
1.182652,0,0,0,0
1.184207,0,0,0,0
1.185760,0,0,0,0
1.187378,0,0,0,0
1.189049,0,0,0,0
1.190601,0,0,0,0
1.192156,0,0,0,0
1.193709,0,0,0,0
1.195261,0,0,0,0
1.196815,0,0,0,0
1.198365,0,0,0,0
1.199934,0,0,0,0
1.201477,0,0,0,0
1.203018,0,0,0,0
1.204580,0,0,0,0
1.206143,0,0,0,0
1.207695,0,0,0,0
1.209247,0,0,0,0
1.210809,0,0,0,0
1.212360,0,0,0,0
1.213910,0,0,0,0
1.215463,0,0,0,0
1.217013,0,0,0,0
1.218561,0,0,0,0
1.220115,0,0,0,0
1.221680,0,0,0,0
1.223227,0,0,0,0
1.224782,0,0,0,0
1.226331,0,0,0,0
1.227884,0,0,0,0
1.229437,0,0,0,0
1.230986,0,0,0,0
1.232711,0,0,0,0
1.234262,0,0,0,0
1.235814,0,0,0,0
1.237411,0,0,0,0
1.238960,0,0,0,0
1.240507,0,0,0,0
1.242057,0,0,0,0
1.243627,0,0,0,0
1.245175,0,0,0,0
1.246724,0,0,0,0
1.248274,0,0,0,0
1.249826,0,0,0,0
1.251377,0,0,0,0
1.252970,0,0,0,0
1.254540,0,0,0,0
1.256060,0,0,0,0
1.257462,0,0,0,0
1.258979,0,0,0,0
1.260478,0,0,0,0
1.261998,0,0,0,0
1.263551,0,0,0,0
1.265113,0,0,0,0
1.266664,0,0,0,0
1.268214,0,0,0,0
1.269765,0,0,0,0
1.271370,0,0,0,0
1.272917,0,0,0,0
1.274466,0,0,0,0
1.276032,0,0,0,0
1.277584,0,0,0,0
1.279133,0,0,0,0
1.280710,0,0,0,0
1.282259,0,0,0,0
1.283810,0,0,0,0
1.285402,0,0,0,0
1.286864,0,0,0,0
1.288394,0,0,0,0
1.289947,0,0,0,0
1.291502,0,0,0,0
1.293054,0,0,0,0
1.294607,0,0,0,0
1.296162,0,0,0,0
1.297603,0,0,0,0
1.299126,0,0,0,0
1.300683,0,0,0,0
1.302280,0,0,0,0
1.303836,0,0,0,0
1.305380,0,0,0,0
1.306921,0,0,0,0
1.308353,0,0,0,0
1.309876,0,0,0,0
1.311429,0,0,0,0
1.312978,0,0,0,0
1.314400,0,0,0,0
1.315925,0,0,0,0
1.317522,0,0,0,0
1.319087,0,0,0,0
1.320645,0,0,0,0
1.322197,0,0,0,0
1.323752,0,0,0,0
1.325306,0,0,0,0
1.326858,0,0,0,0
1.328412,0,0,0,0
1.329977,0,0,0,0
1.331533,0,0,0,0
1.333130,0,0,0,0
1.334682,0,0,0,0
1.336235,0,0,0,0
1.337789,0,0,0,0
1.339345,0,0,0,0
1.340913,0,0,0,0
1.342465,0,0,0,0
1.344020,0,0,0,0
1.345574,0,0,0,0
1.347126,0,0,0,0
1.348684,0,0,0,0
1.350280,0,0,0,0
1.351848,0,0,0,0
1.353403,0,0,0,0
1.354954,0,0,0,0
1.356376,0,0,0,0
1.357898,0,0,0,0
1.359454,0,0,0,0
1.361008,0,0,0,0
1.362571,0,0,0,0
1.364124,0,0,0,0
1.365678,0,0,0,0
1.367230,0,0,0,0
1.368788,0,0,0,0
1.370341,0,0,0,0
1.371895,0,0,0,0
1.373463,0,0,0,0
1.375015,0,0,0,0
1.376655,0,0,0,0
1.378208,0,0,0,0
1.379764,0,0,0,0
1.381362,0,0,0,0
1.382914,0,0,0,0
1.384479,0,0,0,0
1.386033,0,0,0,0
1.387587,0,0,0,0
1.389142,0,0,0,0
1.390693,0,0,0,0
1.392246,0,0,0,0
1.393799,0,0,0,0
1.395370,0,0,0,0
1.396967,0,0,0,0
1.398517,0,0,0,0
1.400072,0,0,0,0
1.401626,0,0,0,0
1.403178,0,0,0,0
1.404737,0,0,0,0
1.406303,0,0,0,0
1.407859,0,0,0,0
1.409402,0,0,0,0
1.410942,0,0,0,0
1.412362,0,0,0,0
1.413885,0,0,0,0
1.415438,0,0,0,0
1.417004,0,0,0,0
1.418556,0,0,0,0
1.420015,0,0,0,0
1.421403,0,0,0,0
1.422911,0,0,0,0
1.424456,0,0,0,0
1.426007,0,0,0,0
1.427573,0,0,0,0
1.429168,0,0,0,0
1.430719,0,0,0,0
1.432270,0,0,0,0
1.433822,0,0,0,0
1.435376,0,0,0,0
1.436928,0,0,0,0
1.438491,0,0,0,0
1.440044,0,0,0,0
1.441596,0,0,0,0
1.443146,0,0,0,0
1.444716,0,0,0,0
1.446312,0,0,0,0
1.447907,0,0,0,0
1.449354,0,0,0,0
1.450878,0,0,0,0
1.452429,0,0,0,0
1.453973,0,0,0,0
1.455646,0,0,0,0
1.457001,0,0,0,0
1.458521,0,0,0,0
1.459963,0,0,0,0
1.461530,0,0,0,0
1.463081,0,0,0,0
1.464637,0,0,0,0
1.466188,0,0,0,0
1.467742,0,0,0,0
1.469294,0,0,0,0
1.470859,0,0,0,0
1.472412,0,0,0,0
1.473965,0,0,0,0
1.475519,0,0,0,0
1.477116,0,0,0,0
1.478667,0,0,0,0
1.480220,0,0,0,0
1.481788,0,0,0,0
1.483344,0,0,0,0
1.484897,0,0,0,0
1.486448,0,0,0,0
1.487896,0,0,0,0
1.489449,0,0,0,0
1.491001,0,0,0,0
1.492633,0,0,0,0
1.494231,0,0,0,0
1.495786,0,0,0,0
1.497338,0,0,0,0
1.498890,0,0,0,0
1.500445,0,0,0,0
1.501998,0,0,0,0
1.503567,0,0,0,0
1.505121,0,0,0,0
1.506671,0,0,0,0
1.508224,0,0,0,0
1.509778,0,0,0,0
1.511415,0,0,0,0
1.512780,0,0,0,0
1.514175,0,0,0,0
1.515560,0,0,0,0
1.517075,0,0,0,0
1.518624,0,0,0,0
1.520175,0,0,0,0
1.521725,0,0,0,0
1.523275,0,0,0,0
1.524651,0,0,0,0
1.526084,0,0,0,0
1.527602,0,0,0,0
1.529153,0,0,0,0
1.530701,0,0,0,0
1.532252,0,0,0,0
1.533803,0,0,0,0
1.535369,0,0,0,0
1.536920,0,0,0,0
1.538469,0,0,0,0
1.540022,0,0,0,0
1.541617,0,0,0,0
1.543166,0,0,0,0
1.544721,0,0,0,0
1.546283,0,0,0,0
1.547837,0,0,0,0
1.549388,0,0,0,0
1.550937,0,0,0,0
1.552487,0,0,0,0
1.554038,0,0,0,0
1.555590,0,0,0,0
1.557197,0,0,0,0
1.558747,0,0,0,0
1.560297,0,0,0,0
1.561848,0,0,0,0
1.563401,0,0,0,0
1.564952,0,0,0,0
1.566500,0,0,0,0
1.568068,0,0,0,0
1.569619,0,0,0,0
1.571170,0,0,0,0
1.572726,0,0,0,0
