elapsed_s,TSE_MVC_STALL_VPC,TSE_VPC_STARVE_TSE,TSE_WORKING_CYCLE_L0
0.469012,0,0,0
0.470428,0,0,0
0.471798,0,0,0
0.473180,0,0,0
0.474644,0,0,0
0.476015,0,0,0
0.477451,0,0,0
0.479002,0,0,0
0.480383,0,0,0
0.481757,0,0,0
0.483132,0,0,0
0.484515,0,0,0
0.485890,0,0,0
0.487264,0,0,0
0.488764,0,0,0
0.490179,0,0,0
0.491695,0,0,0
0.493310,0,0,0
0.494975,0,0,0
0.496519,0,0,0
0.498066,0,0,0
0.499611,0,0,0
0.501155,0,0,0
0.502705,0,0,0
0.504249,0,0,0
0.505811,0,0,0
0.507356,0,0,0
0.508900,0,0,0
0.510513,0,0,0
0.512104,0,0,0
0.513651,0,0,0
0.515196,0,0,0
0.516753,0,0,0
0.518299,0,0,0
0.519843,0,0,0
0.521391,0,0,0
0.522937,0,0,0
0.524480,0,0,0
0.526007,0,0,0
0.527676,0,0,0
0.529276,0,0,0
0.530818,0,0,0
0.532362,0,0,0
0.533910,0,0,0
0.535456,0,0,0
0.536999,0,0,0
0.538438,0,0,0
0.539954,0,0,0
0.541502,0,0,0
0.543090,0,0,0
0.544634,0,0,0
0.546179,0,0,0
0.547724,0,0,0
0.549156,0,0,0
0.550676,0,0,0
0.552222,0,0,0
0.553769,0,0,0
0.555315,0,0,0
0.556858,0,0,0
0.558404,0,0,0
0.559961,0,0,0
0.561508,0,0,0
0.563051,0,0,0
0.565321,0,0,0
0.566686,0,0,0
0.568064,0,0,0
0.569441,0,0,0
0.570825,0,0,0
0.572197,0,0,0
0.573570,0,0,0
0.574988,0,0,0
0.576360,0,0,0
0.577732,0,0,0
0.579106,0,0,0
0.580478,0,0,0
0.581859,0,0,0
0.583231,0,0,0
0.584602,0,0,0
0.585973,0,0,0
0.587345,0,0,0
0.588716,0,0,0
0.590087,0,0,0
0.591508,0,0,0
0.592865,0,0,0
0.594213,0,0,0
0.595561,0,0,0
0.596908,0,0,0
0.598256,0,0,0
0.599605,0,0,0
0.600953,0,0,0
0.602392,0,0,0
0.603747,0,0,0
0.605097,0,0,0
0.606548,0,0,0
0.607929,0,0,0
0.609292,0,0,0
0.610900,0,0,0
0.612239,0,0,0
0.613574,0,0,0
0.614915,0,0,0
0.616249,0,0,0
0.617583,0,0,0
0.618917,0,0,0
0.620250,0,0,0
0.621585,0,0,0
0.622947,0,0,0
0.624354,0,0,0
0.625766,0,0,0
0.627171,0,0,0
0.628577,0,0,0
0.629982,0,0,0
0.631395,0,0,0
0.632820,0,0,0
0.634229,0,0,0
0.635527,0,0,0
0.636935,0,0,0
0.638323,0,0,0
0.639747,0,0,0
0.641155,0,0,0
0.642735,0,0,0
0.644118,0,0,0
0.645556,180,684,0
0.647214,0,0,0
0.648964,0,0,0
0.651181,0,0,0
0.652560,0,0,0
0.653937,0,0,0
0.655358,0,0,0
0.656754,2790,4383,0
0.658451,0,0,0
0.659834,0,0,0
0.661213,0,0,0
0.662565,0,0,0
0.663944,0,0,0
0.665331,0,0,0
0.666709,0,0,0
0.668090,0,0,0
0.669480,0,0,0
0.670862,0,0,0
0.672236,0,0,0
0.673609,0,0,0
0.674979,0,0,0
0.676349,0,0,0
0.677720,0,0,0
0.679101,0,0,0
0.680476,0,0,0
0.681850,0,0,0
0.683224,0,0,0
0.684994,0,0,0
0.686431,0,0,0
0.687804,0,0,0
0.689187,0,0,0
0.690653,0,0,0
