elapsed_s,TSE_NEVER_COUNT,TSE_BE_BUSY_CYCLES,TSE_BE_CLIPPING_CYCLES,TSE_BE_STALL_CYCLES_RAS
0.583016,0,0,0,0
0.584637,0,0,0,0
0.586184,0,0,0,0
0.587736,0,0,0,0
0.589287,0,0,0,0
0.590837,0,0,0,0
0.592387,0,0,0,0
0.593949,0,0,0,0
0.596233,0,0,0,0
0.597662,0,0,0,0
0.599054,0,0,0,0
0.600602,0,0,0,0
0.601983,0,0,0,0
0.603401,0,0,0,0
0.604788,0,0,0,0
0.606165,0,0,0,0
0.607543,0,0,0,0
0.608963,0,0,0,0
0.610343,0,0,0,0
0.611721,0,0,0,0
0.613099,0,0,0,0
0.614475,0,0,0,0
0.615860,0,0,0,0
0.617238,0,0,0,0
0.618613,0,0,0,0
0.619990,0,0,0,0
0.621372,0,0,0,0
0.622749,0,0,0,0
0.624126,0,0,0,0
0.625557,0,0,0,0
0.626920,0,0,0,0
0.628273,0,0,0,0
0.629626,0,0,0,0
0.630978,0,0,0,0
0.632333,0,0,0,0
0.633688,0,0,0,0
0.635040,0,0,0,0
0.636393,0,0,0,0
0.637755,0,0,0,0
0.639110,0,0,0,0
0.640518,0,0,0,0
0.641909,0,0,0,0
0.643251,0,0,0,0
0.644589,0,0,0,0
0.645928,0,0,0,0
0.647265,0,0,0,0
0.648795,0,0,0,0
0.650133,0,0,0,0
0.651472,0,0,0,0
0.652810,0,0,0,0
0.654149,0,0,0,0
0.655595,0,0,0,0
0.656989,0,0,0,0
0.658400,0,0,0,0
0.659816,0,0,0,0
0.661226,0,0,0,0
0.662635,0,0,0,0
0.664044,0,0,0,0
0.665460,0,0,0,0
0.666871,0,0,0,0
0.668282,0,0,0,0
0.669692,0,0,0,0
0.671108,0,0,0,0
0.672478,0,0,0,0
0.673859,0,0,0,0
0.675221,0,0,0,0
0.676600,0,0,0,0
0.677984,0,0,0,0
0.679591,0,483,0,24
0.680895,0,0,0,0
0.682298,0,0,0,0
0.683680,0,0,0,0
0.685061,0,0,0,0
0.686445,0,0,0,0
0.687929,0,0,0,0
0.689689,0,1971,0,78
0.690933,0,1167,0,42
0.692330,0,0,0,0
0.693716,0,0,0,0
0.695100,0,0,0,0
0.696551,0,0,0,0
0.697935,0,0,0,0
0.699319,0,0,0,0
0.700737,0,0,0,0
0.702158,0,0,0,0
0.707464,0,0,0,0
0.708853,0,0,0,0
0.710233,0,0,0,0
0.711649,0,0,0,0
0.715571,0,0,0,0
0.717018,0,0,0,0
0.718748,0,0,0,0
0.720132,0,0,0,0
0.721559,0,0,0,0
0.722937,0,0,0,0
