elapsed_s,TSE_BE_CLIP_PLANES,TSE_BE_EMPTY_BBOX_KILLED_PRIM,TSE_BE_ST1_VP_PARAMS_CACHE_MISS,TSE_BE_ST2_VPORT_VP_PARAMS_CACHE_MISS
1.393148,0,0,0,0
1.394698,0,0,0,0
1.396251,0,0,0,0
1.397803,0,0,0,0
1.399352,0,0,0,0
1.400963,0,0,0,0
1.402526,0,0,0,0
1.404080,0,0,0,0
1.405675,0,0,0,0
1.407225,0,0,0,0
1.408777,0,0,0,0
1.410328,0,0,0,0
1.411882,0,0,0,0
1.413447,0,0,0,0
1.414996,0,0,0,0
1.416548,0,0,0,0
1.417976,0,0,0,0
1.419499,0,0,0,0
1.421054,0,0,0,0
1.422649,0,0,0,0
1.424215,0,0,0,0
1.425767,0,0,0,0
1.427317,0,0,0,0
1.428880,0,0,0,0
1.430329,0,0,0,0
1.431733,0,0,0,0
1.433122,0,0,0,0
1.434521,0,0,0,0
1.435911,0,0,0,0
1.437340,0,0,0,0
1.438727,0,0,0,0
1.440279,0,0,0,0
1.441829,0,0,0,0
1.443378,0,0,0,0
1.444893,0,0,0,0
1.446411,0,0,0,0
1.447965,0,0,0,0
1.449516,0,0,0,0
1.451065,0,0,0,0
1.452614,0,0,0,0
1.454164,0,0,0,0
1.455631,0,0,0,0
1.457179,0,0,0,0
1.458727,0,0,0,0
1.460280,0,0,0,0
1.461830,0,0,0,0
1.463379,0,0,0,0
1.465020,0,0,0,0
1.466838,0,0,0,0
1.468393,0,0,0,0
1.469986,0,0,0,0
1.471562,0,0,0,0
1.473119,0,0,0,0
1.474668,0,0,0,0
1.476221,0,0,0,0
1.477785,0,0,0,0
1.479335,0,0,0,0
1.480756,0,0,0,0
1.482276,0,0,0,0
1.483830,0,0,0,0
1.485424,0,0,0,0
1.486974,0,0,0,0
1.488539,0,0,0,0
1.490092,0,0,0,0
1.491642,0,0,0,0
1.493117,0,0,0,0
1.494507,0,0,0,0
1.496027,0,0,0,0
1.497579,0,0,0,0
1.499142,0,0,0,0
1.500694,0,0,0,0
1.502248,0,0,0,0
1.503800,0,0,0,0
1.505230,0,0,0,0
1.506755,0,0,0,0
1.508309,0,0,0,0
1.509875,0,0,0,0
1.511426,0,0,0,0
1.512985,0,0,0,0
1.514534,0,0,0,0
1.516088,0,0,0,0
1.517684,0,0,0,0
1.519234,0,0,0,0
1.520799,0,0,0,0
1.522350,0,0,0,0
1.523905,0,0,0,0
1.525457,0,0,0,0
1.527008,0,0,0,0
1.528561,0,0,0,0
1.530115,0,0,0,0
1.531762,0,0,0,0
1.533129,0,0,0,0
1.534564,0,0,0,0
1.536029,0,0,0,0
1.537581,0,0,0,0
1.539133,0,0,0,0
1.540686,0,0,0,0
1.542250,0,0,0,0
1.543805,0,0,0,0
