elapsed_s,TSE_BE_CINVOCATION,TSE_BE_CPRIMITIVES,TSE_BE_2D_INPUT_PRIM,TSE_BE_2D_ALIVE_CYCLES
0.780552,0,0,0,0
0.781929,0,0,0,0
0.783400,0,0,0,0
0.784815,0,0,0,0
0.786191,0,0,0,0
0.787575,0,0,0,0
0.789002,0,0,0,0
0.790364,0,0,0,0
0.791722,0,0,0,0
0.793078,0,0,0,0
0.794432,0,0,0,0
0.795785,0,0,0,0
0.797140,0,0,0,0
0.798492,0,0,0,0
0.799846,0,0,0,0
0.801207,0,0,0,0
0.802560,0,0,0,0
0.803915,0,0,0,0
0.805305,0,0,0,0
0.806748,0,0,0,0
0.808178,0,0,0,0
0.809541,0,0,0,0
0.810950,0,0,0,0
0.812313,0,0,0,0
0.813729,0,0,0,0
0.815104,0,0,0,0
0.816440,0,0,0,0
0.817883,0,0,0,0
0.819524,0,0,0,0
0.820916,0,0,0,0
0.822255,0,0,0,0
0.823600,0,0,0,0
0.825018,0,0,6,0
0.826246,0,0,0,0
0.827669,0,0,0,0
0.829044,0,0,0,0
0.830304,0,0,0,0
0.831662,0,0,0,0
0.832914,0,0,0,0
0.834196,0,0,0,0
0.835342,0,0,0,0
0.836724,0,0,0,0
0.838085,0,0,0,0
0.839452,0,0,0,0
0.840854,0,0,0,0
0.842037,0,0,0,0
0.843400,0,0,0,0
0.844765,0,0,0,0
0.846126,0,0,0,0
0.847551,0,0,0,0
0.848926,0,0,0,0
0.850287,0,0,0,0
0.851649,0,0,0,0
0.853021,0,0,0,0
0.854309,0,0,0,0
0.855610,0,0,0,0
0.856897,0,0,0,0
0.858182,0,0,0,0
0.859527,0,0,0,0
0.860832,0,0,0,0
0.862124,0,0,0,0
0.863457,0,0,0,0
0.864742,0,0,0,0
0.866033,0,0,0,0
0.867368,0,0,0,0
0.868653,0,0,0,0
0.870099,0,0,0,0
0.871484,0,0,0,0
0.872866,0,0,0,0
0.874246,0,0,0,0
0.875631,0,0,0,0
0.877161,0,0,0,0
0.878553,0,0,0,0
0.879942,0,0,0,0
0.881329,0,0,0,0
0.882710,0,0,0,0
0.884090,0,0,0,0
0.885522,0,0,0,0
0.887029,0,0,0,0
0.888429,0,0,0,0
0.889823,0,0,0,0
0.891211,0,0,0,0
0.892864,0,0,0,0
0.894255,0,0,0,0
0.895644,0,0,0,0
0.897024,0,0,0,0
0.898403,0,0,0,0
0.899794,0,0,0,0
0.901221,0,0,0,0
0.902605,0,0,0,0
0.903991,0,0,0,0
0.905375,0,0,0,0
0.906759,0,0,0,0
0.908141,0,0,0,0
0.909879,0,0,0,0
0.911306,0,0,0,0
0.912764,0,0,0,0
0.914151,0,0,0,0
0.915534,0,0,0,0
0.916956,0,0,0,0
0.918338,0,0,0,0
0.919746,0,0,0,0
0.921207,0,0,0,0
0.922710,0,0,0,0
0.924177,0,0,0,0
0.925572,0,0,0,0
0.927802,0,0,0,0
0.929184,0,0,0,0
0.930565,0,0,0,0
0.931943,0,0,0,0
0.933389,0,0,0,0
0.934770,0,0,0,0
0.936152,0,0,0,0
0.937537,0,0,0,0
0.938921,0,0,0,0
0.940307,0,0,0,0
0.943409,0,0,0,0
0.948370,0,0,0,0
0.949912,0,0,0,0
0.951304,0,0,0,0
0.952649,0,0,0,0
0.953989,0,0,0,0
0.955330,0,0,0,0
0.956670,0,0,0,0
0.958007,0,0,0,0
0.959372,0,0,0,0
0.960710,0,0,0,0
0.962048,0,0,0,0
0.963387,0,0,0,0
0.964859,0,0,0,0
0.966422,0,0,0,0
0.967976,0,0,0,0
0.969527,0,0,0,0
0.971090,0,0,0,0
0.972647,0,0,0,0
0.974198,0,0,0,0
0.975752,0,0,0,0
0.977527,0,0,0,0
0.978977,0,0,0,0
0.980376,0,0,0,0
0.981818,0,0,0,0
0.983208,0,0,0,0
0.984595,0,0,0,0
0.985981,0,0,0,0
0.987583,0,0,0,0
0.989132,0,0,0,0
0.990682,0,0,0,0
0.992247,0,0,0,0
0.993797,0,0,0,0
0.995351,0,0,0,0
0.996947,0,0,0,0
0.998497,0,0,0,0
1.000049,0,0,0,0
1.001591,0,0,0,0
1.003145,0,0,0,0
1.004564,0,0,0,0
1.006082,0,0,0,0
1.007635,0,0,0,0
1.009188,0,0,0,0
1.010738,0,0,0,0
1.012291,0,0,0,0
1.013857,0,0,0,0
1.015410,0,0,0,0
1.016953,0,0,0,0
1.018493,0,0,0,0
1.019911,0,0,0,0
1.021431,0,0,0,0
1.024316,0,0,0,0
1.026283,0,0,0,0
1.027754,0,0,0,0
1.029228,0,0,0,0
1.030624,0,0,0,0
1.032009,0,0,0,0
1.033391,0,0,0,0
1.034770,0,0,0,0
1.036150,0,0,0,0
1.037541,0,0,0,0
1.038919,0,0,0,0
1.040382,0,0,0,0
1.041804,0,0,0,0
1.043207,0,0,0,0
1.044602,0,0,0,0
1.046035,0,0,0,0
1.047423,0,0,0,0
1.048817,0,0,0,0
1.050201,0,0,0,0
1.051587,0,0,0,0
1.052970,0,0,0,0
1.054354,0,0,0,0
1.055869,0,0,0,0
1.057419,0,0,0,0
1.058979,0,0,0,0
1.060534,0,0,0,0
1.062122,0,0,0,0
1.063674,0,0,0,0
1.065225,0,0,0,0
1.066774,0,0,0,0
1.068324,0,0,0,0
1.069887,0,0,0,0
1.071439,0,0,0,0
1.072989,0,0,0,0
1.074537,0,0,0,0
1.076087,0,0,0,0
1.077638,0,0,0,0
1.079281,0,0,0,0
1.080703,0,0,0,0
1.082113,0,0,0,0
1.084207,0,0,0,0
1.085597,0,0,0,0
1.086984,0,0,0,0
1.088372,0,0,0,0
1.089757,0,0,0,0
1.091344,0,0,0,0
1.092940,0,0,0,0
1.094491,0,0,0,0
1.096043,0,0,0,0
1.097595,0,0,0,0
1.099145,0,0,0,0
1.100739,0,0,0,0
1.102302,0,0,0,0
1.103856,0,0,0,0
1.105398,0,0,0,0
1.106939,0,0,0,0
1.108518,0,0,0,0
1.110112,0,0,0,0
1.111663,0,0,0,0
1.113229,0,0,0,0
1.114778,0,0,0,0
1.116328,0,0,0,0
1.117879,0,0,0,0
1.119430,0,0,0,0
1.120981,0,0,0,0
1.122530,0,0,0,0
1.124093,0,0,0,0
1.125645,0,0,0,0
1.127277,0,0,0,0
1.128800,0,0,0,0
1.130189,0,0,0,0
1.131707,0,0,0,0
1.133257,0,0,0,0
1.134695,0,0,0,0
1.136085,0,0,0,0
1.137506,0,0,0,0
1.138892,0,0,0,0
1.140332,0,0,0,0
1.141759,0,0,0,0
1.143147,0,0,0,0
1.144572,0,0,0,0
1.145966,0,0,0,0
1.147353,0,0,0,0
1.148736,0,0,0,0
1.150134,0,0,0,0
1.151526,0,0,0,0
1.153041,0,0,0,0
1.154590,0,0,0,0
1.156153,0,0,0,0
1.157706,0,0,0,0
1.159259,0,0,0,0
1.160812,0,0,0,0
1.162362,0,0,0,0
1.163915,0,0,0,0
1.165467,0,0,0,0
1.166905,0,0,0,0
1.168383,0,0,0,0
1.169892,0,0,0,0
1.171346,0,0,0,0
1.172865,0,0,0,0
1.174323,0,0,0,0
1.175876,0,0,0,0
1.177316,0,0,0,0
1.178835,0,0,0,0
1.180446,0,0,0,0
1.181988,0,0,0,0
1.183405,0,0,0,0
1.184925,0,0,0,0
1.186477,0,0,0,0
1.188467,0,0,0,0
1.189934,0,0,0,0
1.191329,0,0,0,0
1.192717,0,0,0,0
1.194104,0,0,0,0
1.195492,0,0,0,0
1.196878,0,0,0,0
1.198274,0,0,0,0
1.199791,0,0,0,0
1.201344,0,0,0,0
1.202894,0,0,0,0
1.204449,0,0,0,0
1.206045,0,0,0,0
1.207599,0,0,0,0
1.209155,0,0,0,0
1.210695,0,0,0,0
1.212113,0,0,0,0
1.213633,0,0,0,0
1.215236,0,0,0,0
1.216656,0,0,0,0
1.218176,0,0,0,0
1.219742,0,0,0,0
1.221338,0,0,0,0
1.222888,0,0,0,0
1.224440,0,0,0,0
1.225980,0,0,0,0
1.227400,0,0,0,0
1.228922,0,0,0,0
1.230485,0,0,0,0
1.232039,0,0,0,0
1.233590,0,0,0,0
1.235141,0,0,0,0
1.236505,0,0,0,0
1.237940,0,0,0,0
1.239459,0,0,0,0
1.241025,0,0,0,0
1.242575,0,0,0,0
1.244127,0,0,0,0
1.245680,0,0,0,0
1.247232,0,0,0,0
1.248784,0,0,0,0
1.250335,0,0,0,0
1.251901,0,0,0,0
1.253496,0,0,0,0
1.255046,0,0,0,0
1.256603,0,0,0,0
1.258155,0,0,0,0
1.259709,0,0,0,0
1.261261,0,0,0,0
1.262824,0,0,0,0
1.264249,0,0,0,0
1.265771,0,0,0,0
1.267324,0,0,0,0
1.268919,0,0,0,0
1.270470,0,0,0,0
1.272024,0,0,0,0
1.273590,0,0,0,0
1.275137,0,0,0,0
1.276500,0,0,0,0
1.277890,0,0,0,0
1.279410,0,0,0,0
1.280960,0,0,0,0
1.282510,0,0,0,0
1.284072,0,0,0,0
1.285624,0,0,0,0
1.287242,0,0,0,0
1.288859,0,0,0,0
1.290409,0,0,0,0
1.291963,0,0,0,0
1.293506,0,0,0,0
1.295059,0,0,0,0
1.296641,0,0,0,0
1.298191,0,0,0,0
1.299744,0,0,0,0
1.301172,0,0,0,0
1.302694,0,0,0,0
1.304246,0,0,0,0
1.305810,0,0,0,0
1.307365,0,0,0,0
1.308919,0,0,0,0
1.310469,0,0,0,0
1.312023,0,0,0,0
1.313566,0,0,0,0
1.315106,0,0,0,0
1.316752,0,0,0,0
1.318301,0,0,0,0
1.319852,0,0,0,0
1.321276,0,0,0,0
1.322794,0,0,0,0
1.324343,0,0,0,0
1.325894,0,0,0,0
1.327458,0,0,0,0
1.329009,0,0,0,0
1.330556,0,0,0,0
1.332106,0,0,0,0
1.333656,0,0,0,0
1.335207,0,0,0,0
1.336756,0,0,0,0
1.338317,0,0,0,0
1.339869,0,0,0,0
1.341418,0,0,0,0
1.342967,0,0,0,0
1.344520,0,0,0,0
1.346069,0,0,0,0
1.347620,0,0,0,0
1.349224,0,0,0,0
1.350702,0,0,0,0
1.352230,0,0,0,0
1.353782,0,0,0,0
1.355337,0,0,0,0
1.356890,0,0,0,0
1.358441,0,0,0,0
1.360006,0,0,0,0
1.361559,0,0,0,0
1.363109,0,0,0,0
1.364667,0,0,0,0
1.366218,0,0,0,0
1.367773,0,0,0,0
1.369325,0,0,0,0
1.370890,0,0,0,0
1.372446,0,0,0,0
1.373996,0,0,0,0
1.375551,0,0,0,0
1.377104,0,0,0,0
1.378655,0,0,0,0
1.380207,0,0,0,0
1.381774,0,0,0,0
1.383329,0,0,0,0
1.384882,0,0,0,0
1.386434,0,0,0,0
1.387988,0,0,0,0
1.389543,0,0,0,0
1.391093,0,0,0,0
1.392663,0,0,0,0
1.394213,0,0,0,0
1.395768,0,0,0,0
1.397366,0,0,0,0
1.398918,0,0,0,0
1.400474,0,0,0,0
1.402025,0,0,0,0
1.403592,0,0,0,0
1.405146,0,0,0,0
1.406696,0,0,0,0
1.408249,0,0,0,0
1.409802,0,0,0,0
1.411356,0,0,0,0
1.412952,0,0,0,0
1.414516,0,0,0,0
1.416069,0,0,0,0
1.417611,0,0,0,0
1.419151,0,0,0,0
1.420834,0,0,0,0
1.422224,0,0,0,0
1.423743,0,0,0,0
1.425307,0,0,0,0
1.426857,0,0,0,0
1.428464,0,0,0,0
1.430058,0,0,0,0
1.431649,0,0,0,0
1.433201,0,0,0,0
1.434752,0,0,0,0
1.436317,0,0,0,0
1.437869,0,0,0,0
1.439422,0,0,0,0
1.440974,0,0,0,0
1.442524,0,0,0,0
1.444076,0,0,0,0
1.445628,0,0,0,0
1.447257,0,0,0,0
1.448871,0,0,0,0
1.450420,0,0,0,0
1.451973,0,0,0,0
1.453525,0,0,0,0
1.455074,0,0,0,0
1.456630,0,0,0,0
1.458192,0,0,0,0
1.459747,0,0,0,0
1.461342,0,0,0,0
1.462892,0,0,0,0
1.464447,0,0,0,0
1.465997,0,0,0,0
1.467550,0,0,0,0
1.469116,0,0,0,0
1.470667,0,0,0,0
1.472219,0,0,0,0
1.473771,0,0,0,0
1.475324,0,0,0,0
1.476918,0,0,0,0
1.478469,0,0,0,0
1.480035,0,0,0,0
1.481586,0,0,0,0
1.483136,0,0,0,0
1.484754,0,0,0,0
1.486149,0,0,0,0
1.487669,0,0,0,0
1.489222,0,0,0,0
1.490660,0,0,0,0
1.492186,0,0,0,0
1.493739,0,0,0,0
1.495294,0,0,0,0
1.496848,0,0,0,0
1.498399,0,0,0,0
1.499953,0,0,0,0
1.501527,0,0,0,0
1.503078,0,0,0,0
1.504637,0,0,0,0
1.506188,0,0,0,0
1.507743,0,0,0,0
1.509340,0,0,0,0
1.510891,0,0,0,0
1.512461,0,0,0,0
1.514012,0,0,0,0
1.515566,0,0,0,0
1.517109,0,0,0,0
1.518650,0,0,0,0
1.520083,0,0,0,0
1.521496,0,0,0,0
1.523062,0,0,0,0
1.525505,0,0,0,0
1.527061,0,0,0,0
1.528435,0,0,0,0
1.529825,0,0,0,0
1.531699,0,0,0,0
1.533158,0,0,0,0
1.534545,0,0,0,0
1.535930,0,0,0,0
1.537448,0,0,0,0
1.538997,0,0,0,0
1.540550,0,0,0,0
1.542146,0,0,0,0
1.543713,0,0,0,0
1.545264,0,0,0,0
1.546814,0,0,0,0
1.548362,0,0,0,0
1.549921,0,0,0,0
1.551431,0,0,0,0
1.552835,0,0,0,0
1.554373,0,0,0,0
1.555927,0,0,0,0
1.557527,0,0,0,0
1.559076,0,0,0,0
1.560631,0,0,0,0
1.562180,0,0,0,0
1.563733,0,0,0,0
1.565302,0,0,0,0
