elapsed_s,RBBM_NEVER_COUNT,RBBM_US_ALWAYS_COUNT,RBBM_US_ALWAYS_ON,RBBM_US_STATUS_MASKED
0.130691,0,403473,3450,2516
0.132078,0,420296,3598,2504
0.133464,0,413544,3540,2507
0.134844,0,415809,3557,2503
0.136223,0,412104,3533,2519
0.137623,0,470839,4031,2504
0.139055,0,415591,3555,2506
0.140437,0,419627,3592,2499
0.141823,0,417369,3572,2504
0.143207,0,416583,3565,2508
0.144590,0,1874830,16291,2564
0.147374,0,724590,6253,2507
0.149054,0,418850,3585,2503
0.150443,0,397578,3400,2508
0.151823,0,413357,3536,2513
0.153205,0,415352,3553,2503
0.154586,0,413421,3537,2512
0.155965,0,414136,3544,2514
0.157345,0,413854,3540,2503
0.158725,0,419395,3589,2696
0.160128,0,407335,3448,2502
0.161543,0,415607,3556,2563
0.162924,0,412929,3532,2500
0.164304,0,413196,3537,2512
0.165684,0,423504,3626,2508
0.167065,0,424809,3636,2514
0.168444,0,430066,3684,2516
0.169896,0,441699,3784,2504
0.171291,0,406827,3478,2512
0.172679,0,418124,3579,2690
0.174065,0,416627,3565,2503
0.175450,0,415219,3553,2498
0.176838,0,454545,3896,2652
0.178257,0,416509,3564,2508
0.179769,0,429571,3679,2620
0.181323,0,431614,3697,2507
0.182887,0,430927,3690,2510
0.184437,0,437129,3742,2504
0.185992,0,433602,3691,2515
0.187428,0,544251,4736,2521
0.188961,0,424601,3599,2510
0.190352,0,419958,3594,2504
0.191738,0,414385,3546,2507
0.193190,0,414722,3548,2532
0.194572,0,413512,3537,2509
0.195952,0,412673,3530,2501
0.197333,0,415287,3554,2498
0.198845,0,428858,3672,2506
0.200397,0,432261,3701,2508
0.201948,0,428075,3665,2501
0.203508,0,428679,3671,2505
0.205059,0,430045,3681,2512
0.206607,0,439260,3764,2672
0.208153,0,428722,3670,2551
0.209792,0,430650,3687,2503
0.211341,0,429177,3675,2499
0.212891,0,429205,3676,2508
0.214331,0,420565,3598,2502
0.215852,0,427232,3657,2506
0.217444,0,429850,3680,2502
0.218992,0,439718,3766,2509
0.220539,0,434841,3724,2504
0.222091,0,426969,3656,2500
0.223637,0,428991,3672,2673
0.225194,0,436282,3736,2507
0.226737,0,429470,3678,2503
0.228283,0,429563,3677,2499
0.229844,0,437737,3749,2516
0.231281,0,424175,3631,2571
0.232808,0,476612,4089,2499
0.234399,0,427619,3660,2514
0.235959,0,389916,3332,2530
0.237474,0,431338,3692,2504
0.239025,0,431771,3698,2510
0.240573,0,434668,3722,2504
0.242130,0,430662,3688,2559
0.243680,0,429251,3675,2507
0.245231,0,430915,3689,2497
0.246796,0,430611,3687,2503
0.248345,0,513221,4408,2509
0.249860,0,418527,3582,2566
0.251378,0,431002,3691,2529
0.252929,0,429051,3674,2505
0.254479,0,429518,3677,2508
0.256025,0,428958,3673,2503
0.257631,0,430534,3685,2507
0.259180,0,429380,3675,2498
0.260731,0,428471,3668,2508
0.262280,0,428646,3669,2509
0.263827,0,429191,3674,2513
0.265422,0,431051,3690,2505
0.266972,0,429751,3680,2517
0.268533,0,435924,3733,2502
0.270085,0,430769,3688,2646
0.271633,0,426412,3650,2512
0.273227,0,430039,3681,2506
0.274777,0,429887,3680,2513
0.276324,0,430248,3684,2502
0.277821,0,498521,4280,2661
0.279347,0,429364,3675,2504
0.280896,0,483570,4149,2506
0.282493,0,430648,3687,2694
0.284040,0,430651,3688,2504
0.285589,0,429773,3680,2508
0.287138,0,430301,3684,2556
0.288689,0,429354,3677,2503
0.290292,0,429549,3676,2526
0.291840,0,440820,3776,2512
0.293391,0,430120,3682,2508
0.294940,0,430325,3684,2499
0.296487,0,433661,3715,2502
0.298041,0,430920,3691,2517
0.299589,0,429968,3681,2504
0.301154,0,429949,3681,2525
0.302703,0,429418,3677,2530
0.304250,0,429478,3678,2502
0.305842,0,430560,3687,2504
0.307391,0,429496,3678,2628
0.308942,0,430087,3683,2512
0.310490,0,429345,3675,2498
0.312051,0,429618,3678,2501
0.313643,0,429578,3678,2590
0.315192,0,427689,3663,2515
0.316742,0,428577,3668,2509
0.318291,0,430622,3687,2501
0.319839,0,429007,3672,2500
0.321433,0,429203,3675,2512
0.322994,0,430555,3686,2515
0.324543,0,434068,3718,2511
0.326095,0,427607,3660,2502
0.327692,0,433494,3713,2501
0.329289,0,432632,3705,2497
0.330840,0,432037,3700,2656
0.332388,0,436539,3738,2636
0.333833,0,401390,3675,2424
0.335354,0,421547,3781,2471
0.336906,0,459070,4123,2483
0.338501,0,411776,3691,2421
0.340050,0,413123,3704,2501
0.341879,0,412294,3696,2538
0.343290,0,404193,3620,2471
0.344683,0,483361,4344,2466
0.346176,0,400560,3588,2467
0.347608,0,411841,3690,2430
0.349000,0,387088,3464,2432
0.350388,0,401530,3597,2417
0.351774,0,400176,3585,2423
0.353202,0,400072,3585,2470
0.354716,0,411356,3686,2472
0.356283,0,410234,3677,2429
0.357703,0,396247,3549,2638
0.359221,0,420273,3768,2600
0.360771,0,456877,4102,2422
0.362363,0,421090,3775,2502
0.363897,0,411485,3687,2432
0.365321,0,400918,3592,2472
0.366726,0,400361,3587,2465
0.368114,0,399976,3581,2421
0.369544,0,398889,3573,2461
0.370931,0,378049,3384,2422
0.372316,0,387845,3472,2510
0.373817,0,409505,3669,2458
0.375364,0,408183,3658,2467
0.376812,0,427125,3831,2463
0.378235,0,391883,3509,2431
0.379624,0,378985,3390,2468
0.381015,0,380779,3407,2434
0.382402,0,400487,3586,2502
0.383789,0,401771,3599,2508
0.385219,0,402019,3602,2463
0.386735,0,412546,3697,2425
0.388298,0,412916,3701,2571
0.389794,0,396959,3555,2459
0.391306,0,407407,3651,2592
0.392802,0,459533,4128,2429
0.394398,0,411051,3683,2428
0.395946,0,412544,3697,2486
0.397496,0,412912,3700,2489
0.399060,0,411493,3687,2424
0.400610,0,433264,3887,2467
0.402182,0,411709,3690,2468
0.403731,0,410137,3675,2471
0.405281,0,412610,3699,2461
0.406832,0,411828,3691,2429
0.408888,0,586259,5284,2591
0.410470,0,415264,3724,2468
0.411880,0,503518,4529,2466
0.413393,0,391362,3504,2468
0.414879,0,500893,4506,2432
0.416399,0,604308,5451,2420
0.418084,0,625336,5643,2501
0.419852,0,838920,7596,2521
0.421742,0,483993,4350,2434
0.423289,0,677012,6119,2434
0.425016,0,401512,3590,2508
0.426413,0,399383,3590,2537
0.428416,0,534063,4796,2562
0.429949,0,436959,3920,2424
0.431332,0,392339,3513,2428
0.432672,0,385073,3447,2426
0.434021,0,374646,3348,2417
0.435318,0,374078,3347,2467
0.436614,0,373513,3342,2546
0.437910,0,375832,3361,2493
0.439205,0,375315,3357,2462
0.440500,0,374073,3353,2455
0.441813,0,406699,3643,2490
0.443217,0,397107,3556,2420
0.444600,0,404015,3620,2424
0.445990,0,378408,3386,2461
0.447377,0,400757,3589,2469
0.448765,0,445420,3998,2429
0.450193,0,411524,3688,2475
0.451708,0,411953,3692,2461
0.453131,0,412345,3696,2420
0.454538,0,400216,3583,2468
0.455926,0,383111,3428,2494
0.457358,0,411769,3690,2419
0.458746,0,400792,3590,2469
0.460132,0,400333,3587,2453
0.461518,0,400314,3586,2467
0.463033,0,423033,3793,2473
0.464583,0,460118,4133,2462
0.466193,0,413891,3709,2538
0.467742,0,422534,3789,2422
0.469295,0,414463,3713,2466
0.470847,0,423398,3798,2467
0.472398,0,417825,3746,2424
0.473954,0,411708,3689,2462
0.475503,0,421610,3780,2510
0.477070,0,413680,3707,2424
0.478621,0,412223,3694,2420
0.480171,0,411744,3690,2461
0.481764,0,413955,3710,2468
0.483316,0,412510,3696,2614
0.484869,0,413915,3711,2531
0.486420,0,412417,3697,2585
0.487984,0,413068,3702,2586
0.489579,0,412434,3697,2459
0.491131,0,412428,3695,2426
0.492683,0,414948,3720,2429
0.494236,0,412268,3695,2425
0.495786,0,413235,3703,2470
0.497382,0,425095,3812,2466
0.498947,0,411258,3684,2421
0.500497,0,415116,3722,2465
0.502046,0,407987,3656,2405
0.503587,0,408300,3657,2482
0.505075,0,403040,3611,2464
0.506598,0,411763,3691,2422
0.508147,0,412894,3700,2461
0.509711,0,411842,3691,2462
0.511262,0,413238,3704,2462
0.512815,0,459910,4131,2599
0.514411,0,411995,3693,2463
0.515960,0,415813,3728,2464
0.517511,0,413467,3707,2492
0.519062,0,411472,3688,2468
0.520693,0,525883,4733,2426
0.522351,0,413806,3710,2419
0.523901,0,412813,3698,2582
0.525351,0,407091,3646,2473
0.526896,0,414170,3712,2428
0.528446,0,417797,3744,2479
0.530004,0,408373,3660,2467
0.531566,0,413051,3702,2434
0.533120,0,422134,3786,2422
0.534671,0,414258,3713,2464
0.536219,0,412569,3697,2462
0.537813,0,413319,3705,2418
0.539364,0,410445,3679,2422
0.540916,0,413023,3701,2414
0.542479,0,412777,3700,2458
0.544027,0,420229,3767,2529
0.545620,0,413285,3705,2494
0.547170,0,411492,3687,2470
0.548720,0,412450,3698,2424
0.550270,0,412133,3694,2421
0.551817,0,412220,3694,2632
0.553426,0,412851,3700,2430
0.554975,0,411230,3685,2427
0.556522,0,415937,3729,2565
0.558074,0,411794,3691,2474
0.559622,0,410753,3680,2582
0.561216,0,412029,3692,2422
0.562765,0,412064,3694,2470
0.564326,0,410201,4382,2504
0.565823,0,477331,3585,2467
0.567341,0,413896,3709,2469
0.568892,0,459284,4125,2469
0.570487,0,421371,3778,2498
0.572035,0,412464,3696,2464
0.573585,0,410604,3680,2471
0.575148,0,412861,3701,2468
0.576699,0,412991,3701,2422
0.578248,0,412047,3692,2462
0.579795,0,410849,3681,2573
0.581346,0,413297,3705,2460
0.582895,0,411668,3690,2464
0.584444,0,416055,3729,2461
0.586012,0,412493,3697,2425
0.587560,0,409446,3668,2420
0.589109,0,410960,3683,2466
0.590658,0,413044,3703,2420
0.592206,0,412168,3693,2423
0.593799,0,412439,3697,2461
0.595349,0,409866,3673,2418
0.596912,0,413218,3704,2464
0.598461,0,410403,3678,2461
0.600010,0,410875,3682,2470
0.601602,0,411754,3689,2564
0.603152,0,409917,3673,2436
0.604702,0,411163,3685,2572
0.606252,0,410891,3682,2507
0.607812,0,420194,3767,2491
0.609406,0,421468,3779,2401
0.610955,0,411144,3685,2548
0.612502,0,415726,3726,2465
0.614054,0,494119,4444,2536
0.615588,0,407323,3650,2626
0.616991,0,437147,3922,2419
0.618564,0,410494,3678,2468
0.620113,0,412416,3697,2469
0.621663,0,412977,3700,2461
0.623212,0,410615,3680,2495
0.624763,0,455357,4088,2467
0.626262,0,399208,3575,2423
0.627653,0,376346,3366,2459
0.629049,0,393000,3519,2469
0.630436,0,384147,3437,2470
0.631821,0,395960,3546,2427
0.633246,0,402018,3602,2420
0.634637,0,400390,3585,2463
0.636151,0,412424,3696,2421
0.637702,0,411375,3687,2464
0.639266,0,412535,3696,2472
0.640819,0,457660,4111,2465
0.642413,0,411252,3687,2511
0.643962,0,414238,3713,2428
0.645513,0,413115,3702,2420
0.647065,0,412465,3697,2466
0.648614,0,365005,3263,2423
0.650200,0,414149,3713,2400
0.651750,0,412242,3695,2422
0.653303,0,413988,3710,2427
0.654855,0,412175,3694,2472
0.656440,0,405622,3636,2460
0.657998,0,412537,3695,2432
0.659547,0,414058,3711,2430
0.660991,0,399356,3904,2431
0.662513,0,397472,3865,2431
0.664062,0,396295,3854,2430
0.665656,0,396913,3859,2457
0.667208,0,396293,3852,2434
0.668761,0,396180,3854,2437
0.670312,0,398037,3870,2427
0.671876,0,395976,3849,2433
0.673473,0,396227,3854,2390
0.675024,0,396728,3857,2426
0.676573,0,401397,3904,2393
0.678128,0,394755,3837,2438
0.679677,0,397274,3863,2429
0.681273,0,397434,3865,2431
0.682838,0,395821,3849,2397
0.684387,0,400039,3890,2394
0.685942,0,396134,3851,2428
0.687492,0,396669,3858,2389
0.689088,0,398932,3880,2431
0.690641,0,396262,3853,2436
0.692190,0,396820,3859,2430
0.693754,0,392069,3813,2393
0.695305,0,398268,3872,2482
0.697102,0,346703,3361,2392
0.698493,0,347583,3369,2424
0.699863,0,386363,3755,2431
0.701253,0,387738,3777,2434
0.702650,0,389422,3777,2429
0.704047,0,384166,3732,2428
0.705478,0,386026,3752,2398
0.706866,0,387302,3764,2508
0.708252,0,387199,3764,2430
0.711186,0,385549,3747,2413
0.712573,0,389103,3781,2427
0.713998,0,386389,3756,2392
0.715403,0,385530,3746,2390
0.716791,0,386551,3758,2432
0.718177,0,385337,3745,2433
0.719562,0,385399,3746,2492
0.720949,0,418747,4075,2395
0.722368,0,384557,3737,2428
0.723753,0,385987,3752,2429
0.725141,0,386882,3760,2453
0.726543,0,386233,3754,2432
0.727930,0,385289,3743,2534
0.729352,0,383332,3725,2397
0.730859,0,393069,3821,2426
0.732400,0,430836,4196,2393
0.734012,0,422469,4113,2526
0.735560,0,397994,3870,2430
0.737168,0,395424,3844,2433
0.738717,0,394662,3837,2429
0.740266,0,396613,3857,2501
0.741817,0,397173,3863,2428
0.743368,0,396221,3853,2491
0.744920,0,440449,4293,2430
0.746515,0,394800,3838,2430
0.748076,0,396733,3857,2431
0.749626,0,395758,3848,2432
0.751175,0,396091,3851,2429
0.752727,0,436743,4256,2433
0.754320,0,395932,3849,2428
0.755868,0,396155,3852,2394
0.757420,0,394658,3836,2438
0.758860,0,387495,3766,2429
0.760380,0,399315,3881,2453
0.761934,0,396413,3855,2431
0.763482,0,395679,3848,2387
0.765032,0,395627,3848,2434
0.766582,0,396982,3862,2426
0.768130,0,395884,3849,2426
0.769737,0,396183,3853,2437
0.771286,0,394645,3836,2392
0.772836,0,396542,3855,2434
0.774385,0,395426,3846,2393
0.775932,0,396926,3859,2388
0.777526,0,395391,3844,2421
0.779074,0,396149,3851,2432
0.780717,0,443118,4319,2438
0.782188,0,386612,3757,2440
0.783578,0,383571,3727,2427
0.785138,0,395471,3844,2427
0.786687,0,393885,3830,2393
0.788234,0,394884,3840,2388
0.789782,0,395355,3844,2391
0.791344,0,395311,3842,2427
0.792895,0,438612,4273,2432
0.794488,0,396825,3859,2392
0.796036,0,394734,3839,2428
0.797585,0,396207,3852,2429
0.799134,0,397658,3867,2429
0.800685,0,396256,3852,2426
0.802289,0,395705,3848,2432
0.803837,0,394834,3838,2432
0.805388,0,396715,3857,2438
0.806937,0,395701,3848,2459
0.808485,0,400838,3898,2486
0.810041,0,395837,3850,2389
0.811588,0,395099,3841,2430
0.813152,0,395626,3846,2580
0.814710,0,453587,4422,2465
0.816199,0,393064,3823,2426
0.817646,0,386127,3752,2391
0.819168,0,399397,3885,2430
0.820721,0,396518,3856,2434
0.822273,0,395907,3849,2401
0.823836,0,396612,3856,2542
0.825433,0,396883,3859,2391
0.826983,0,396812,3860,2428
0.828532,0,402307,3913,2435
0.830088,0,395804,3848,2389
0.831637,0,397070,3861,2433
0.833233,0,393716,3828,2518
0.834789,0,392810,3817,2438
0.836330,0,392657,5137,2528
0.837889,0,517376,3736,2394
0.839406,0,394419,3835,2432
0.840838,0,428989,4178,2391
0.842402,0,396456,3855,2435
0.843951,0,395442,3846,2430
0.845515,0,397203,3861,2434
0.847066,0,396946,3861,2437
0.848615,0,353721,3431,2435
0.850201,0,396943,3860,2430
0.851749,0,395972,3851,2391
0.853301,0,391274,3805,2393
0.854869,0,426192,4149,2453
0.856349,0,475041,4636,2429
0.857903,0,993176,9778,2390
0.859866,0,414158,4032,2430
0.861306,0,399853,3896,2538
0.862670,0,391036,3794,2414
0.864748,0,456326,4463,2436
0.866255,0,388909,3762,2430
0.867653,0,372197,3613,2427
0.869016,0,367781,3570,2432
0.870394,0,402779,3919,2428
0.871807,0,377663,3667,2399
0.873422,0,350278,3404,2432
0.875354,0,385710,3744,2436
0.876779,0,414150,4032,2385
0.878202,0,381302,3705,2433
0.879580,0,380337,3695,2412
0.880957,0,426510,4149,2475
0.882404,0,368131,3575,2427
0.883758,0,368084,3574,2429
0.885112,0,367764,3569,2428
0.886466,0,366476,3558,2445
0.887906,0,367295,3566,2391
0.889303,0,350607,3395,2433
0.890628,0,350627,3399,2449
0.891956,0,351292,3407,2446
0.893304,0,370790,3608,2444
0.894658,0,380031,3699,2495
0.896051,0,376966,3647,2429
0.897409,0,356056,3490,2392
0.898715,0,366757,3536,2432
0.900078,0,400274,3886,2487
0.901452,0,350601,3392,2447
0.902747,0,348242,3378,2553
0.904067,0,346448,3358,2604
0.905390,0,346579,3361,2419
0.906752,0,347297,3367,2391
0.908123,0,352215,3416,2621
0.909452,0,336210,3256,2433
0.910771,0,433645,4226,2429
0.912185,0,343262,3327,2447
0.913523,0,351767,3431,2431
0.914908,0,392459,3813,2432
0.916316,0,389201,3776,2427
0.917745,0,404617,3937,2433
0.919151,0,382756,3720,2438
0.920531,0,360667,3501,2360
0.921901,0,384257,3734,2404
0.923290,0,385268,3744,2501
0.924764,0,386635,3758,2426
0.926153,0,386136,3753,2430
0.927668,0,396245,3853,2400
0.929264,0,396948,3859,2444
0.930814,0,396850,3858,2435
0.932377,0,401051,3900,2420
0.933932,0,397780,3868,2429
0.935482,0,396248,3853,2423
0.937033,0,393029,3821,2540
0.938575,0,392646,3817,2435
0.940115,0,389862,3788,2404
0.941533,0,385269,3744,2437
0.943062,0,396629,3858,2428
0.944610,0,449745,4386,2431
0.946215,0,396667,3856,2430
0.947762,0,396192,3853,2585
0.949313,0,395690,3848,2390
0.950862,0,394284,3833,2432
0.952409,0,399540,3886,2387
0.953979,0,397217,3877,2398
0.955536,0,399762,3874,2429
0.957096,0,395792,3849,2389
0.958645,0,394808,3840,2432
0.960191,0,396783,3858,2393
0.961792,0,395749,3849,2425
0.963340,0,394941,3841,2425
0.964903,0,394958,3841,2428
0.966450,0,400175,3909,2389
0.968006,0,399619,3869,2431
0.969474,0,386316,3755,2391
0.970995,0,395393,3844,2428
0.972543,0,400669,3896,2422
0.974098,0,395371,3844,2390
0.975660,0,396203,3852,2383
0.977254,0,397121,3862,2393
0.978804,0,396398,3853,2428
0.980352,0,399872,3888,2429
0.981906,0,395412,3845,2439
0.983453,0,396371,3856,2391
0.985004,0,397113,3861,2428
0.986443,0,357482,3753,2266
0.987821,0,360576,3758,2258
0.989343,0,369408,3853,2255
0.990893,0,369435,3854,2263
0.992441,0,373193,3893,2257
0.993997,0,369107,3849,2251
0.995545,0,368254,3842,2357
0.997126,0,367173,3829,2273
0.998674,0,368428,3843,2373
1.000223,0,368146,3841,2257
1.001817,0,369336,3853,2259
1.003367,0,369197,3852,2386
1.004919,0,368947,3850,2260
1.006470,0,368235,3840,2266
1.008032,0,367973,3839,2261
1.009627,0,370001,3859,2257
1.011178,0,369434,3853,2263
1.012730,0,366485,3822,2256
1.014272,0,365464,3811,2258
1.015695,0,360885,3764,2249
1.017130,0,361328,3765,2418
1.018661,0,369177,3851,2259
1.020212,0,369588,3855,2261
1.021763,0,369889,3859,2252
1.023315,0,369225,3852,2257
1.024869,0,410744,4297,2259
1.026466,0,370526,3864,2391
1.028017,0,368444,3844,2360
1.029455,0,359647,3750,2373
1.030977,0,371436,3874,2377
1.032528,0,374136,3905,2371
1.034086,0,370431,3864,2383
1.035639,0,371131,3873,2380
1.037192,0,369342,3853,2373
1.038745,0,370035,3860,2377
1.040310,0,369543,3855,2564
1.041926,0,365125,3808,2381
1.043468,0,368095,3839,2477
1.044891,0,361913,3774,2376
1.046412,0,367376,3831,2372
1.047962,0,369018,3851,2483
1.049558,0,369576,3854,2378
1.051123,0,369484,3854,2371
1.052677,0,369829,3858,2379
1.054230,0,369809,3857,2373
1.055781,0,370461,3865,2374
1.057377,0,371280,3873,2378
1.058930,0,368863,3847,2379
1.060481,0,373795,3900,2377
1.062051,0,369139,3850,2372
1.063603,0,370403,3863,2374
1.065202,0,370729,3868,2371
1.066755,0,370174,3861,2381
1.068307,0,369127,3851,2481
1.069810,0,358890,3740,2372
1.071330,0,368257,3842,2371
1.072896,0,410458,4291,2374
1.074492,0,368669,3844,2370
1.076043,0,370035,3861,2373
1.077596,0,369737,3858,2377
1.079148,0,370682,3867,2459
1.080703,0,370745,3868,2371
1.082255,0,371212,3872,2376
1.083696,0,359937,3755,2537
1.085224,0,371393,3875,2537
1.086780,0,370317,3862,2532
1.088334,0,425159,4447,2524
1.089982,0,371569,3876,2575
1.091536,0,369214,3851,2533
1.093093,0,372136,3882,2563
1.094664,0,371485,3875,2527
1.096218,0,372557,3887,2536
1.097818,0,372258,3884,2535
1.099373,0,370114,3861,2667
1.100931,0,370790,3869,2527
1.102532,0,369652,3855,2525
1.104085,0,370953,3871,2538
1.105699,0,370420,3863,2531
1.107254,0,370769,3868,2534
1.108812,0,371425,3875,2526
1.110368,0,370928,3870,2534
1.111922,0,371438,3875,2537
1.113523,0,371939,3880,2529
1.115080,0,369920,3859,2537
1.116730,0,428948,4488,2529
1.118350,0,370510,3866,2533
1.119904,0,369958,3859,2537
1.121505,0,370826,3868,2581
1.123060,0,369426,3854,2535
1.124614,0,330412,3437,2615
1.126193,0,370480,3865,2539
1.127759,0,371137,3871,2821
1.129361,0,371217,3872,2526
1.130917,0,369770,3858,2532
1.132471,0,391479,4089,2540
1.134050,0,370080,3861,2537
1.135603,0,369251,3851,2531
1.137204,0,371260,3873,2527
1.138647,0,358710,3739,2583
1.140171,0,371069,3871,2594
1.141726,0,370226,3863,2560
1.143282,0,369499,3854,2580
1.144839,0,405159,4235,2588
1.146429,0,368176,3839,2579
1.147974,0,364469,3801,2587
1.149409,0,359818,3752,2585
1.150931,0,368028,3838,2589
1.152483,0,373806,3900,2578
1.154043,0,369009,3849,2585
1.155596,0,368042,3837,2573
1.157151,0,368741,3847,2579
1.158705,0,370346,3863,2585
1.160272,0,369347,3852,2651
1.161738,0,359821,3752,2626
1.163262,0,369474,3853,2576
1.164818,0,369628,3856,2589
1.166373,0,369658,3856,2588
1.167925,0,368094,3840,2576
1.169524,0,370060,3860,2586
1.171091,0,368936,3849,2738
1.172711,0,428291,4481,2577
1.174330,0,367155,3829,2697
1.175883,0,365656,3813,2592
1.177482,0,371705,3878,2628
1.179037,0,369257,3851,2585
1.180589,0,409064,4277,2579
1.182198,0,369162,3850,2582
1.183751,0,369529,3855,2588
1.185351,0,369852,3858,2589
1.186906,0,370436,3864,2580
1.188459,0,391092,4085,2590
1.190038,0,368699,3846,2584
1.191591,0,369760,3857,2647
1.193204,0,370323,3863,2588
1.194758,0,369787,3858,2585
1.196311,0,369515,3853,2596
1.197927,0,369255,3851,2588
1.199480,0,369944,3859,2588
1.201079,0,369751,3857,2586
1.202634,0,368828,3848,2587
1.204200,0,368218,3841,2642
1.205754,0,369448,3854,2583
1.207309,0,367800,3835,2583
1.208863,0,410172,4289,2592
1.210462,0,368783,3847,2586
1.212015,0,369131,3850,2588
1.213569,0,368015,3838,2587
1.215134,0,368012,3839,2597
1.216564,0,369411,3853,2578
1.218099,0,369753,3857,2586
1.219652,0,369064,3850,2680
1.221208,0,370369,3864,2584
1.222763,0,369400,3854,2594
1.224318,0,370172,3861,2598
1.225821,0,426041,4459,2592
1.227345,0,370249,3864,2701
1.228902,0,371046,3869,2592
1.230457,0,370476,3864,2580
1.232011,0,370638,3867,2586
1.233611,0,370960,3870,2595
1.235166,0,370240,3862,2652
1.236737,0,371039,3871,2641
1.238293,0,370403,3864,2586
1.239849,0,369298,3851,2581
1.241449,0,369927,3859,2586
1.243003,0,369631,3858,2586
1.244556,0,376451,3926,2579
1.246116,0,370683,3868,2584
1.247683,0,369483,3854,2579
1.249283,0,367055,3828,2588
1.250829,0,365787,3815,2590
1.252372,0,423571,4431,2588
1.254014,0,393613,4111,2584
1.255565,0,368116,3838,2577
1.257236,0,360738,3761,2589
1.258629,0,732361,7724,2653
1.260566,0,398357,4162,2579
1.262015,0,361813,3772,2583
1.263411,0,360871,3762,2585
1.264805,0,399499,4176,2629
1.266239,0,361387,3768,2585
1.267629,0,360802,3762,2585
1.269037,0,343012,3896,2154
1.270554,0,364252,4110,2146
1.272076,0,330751,3771,2145
1.273516,0,334873,3770,2146
1.274908,0,333821,3757,2145
1.276297,0,333352,3752,2146
1.277686,0,332704,3745,2139
1.279092,0,317694,3571,2137
1.280588,0,332393,3741,2207
1.282005,0,334652,3768,2148
1.283397,0,332508,3742,2144
1.284916,0,341197,3843,2144
1.286467,0,342572,3858,2141
1.288017,0,342886,3862,2148
1.289625,0,343482,3869,2139
1.291177,0,343108,3864,2140
1.292731,0,343207,3867,2139
1.294282,0,342880,3862,2143
1.295831,0,342554,3859,2144
1.297428,0,343396,3867,2142
1.298980,0,340636,3836,2148
1.300419,0,338031,3807,2250
1.301946,0,341858,3851,2254
1.303496,0,341669,3848,2256
1.305093,0,338755,3815,2255
1.306637,0,338326,3811,2255
1.308179,0,338291,3809,2257
