elapsed_s,RBBM_S_RAS_BUSY
0.001094,0
0.002540,0
0.003981,0
0.005370,0
0.006760,0
0.008148,0
0.009564,0
0.011018,0
0.012393,0
0.013761,0
0.015126,0
0.016495,0
0.017859,0
0.019260,0
0.020635,0
0.022000,0
0.023366,0
0.024733,0
0.026098,0
0.027515,0
0.028837,0
0.030153,0
0.031549,0
0.032822,0
0.034092,0
0.035399,0
0.036667,0
0.037935,0
0.039199,0
0.040442,0
0.041688,0
0.042945,0
0.044187,0
0.045429,0
0.048262,0
0.049725,0
0.051222,0
0.052764,0
0.054057,0
0.055352,0
0.056670,0
0.058100,0
0.059445,0
0.060765,0
0.062083,0
0.063461,0
0.064891,0
0.066334,0
0.067766,0
0.069084,0
0.070415,0
0.071711,0
0.073005,0
0.074302,0
0.075594,0
0.076886,0
0.078179,0
0.079552,0
0.080949,0
0.082396,0
0.083628,0
0.084851,0
0.086277,0
0.087544,0
0.088767,0
0.090013,0
0.091281,0
0.092505,0
0.093727,0
0.094950,0
0.096178,0
0.097635,0
0.099067,0
0.100555,0
0.101970,0
0.103336,0
0.104704,0
0.106068,0
0.107555,0
0.108928,0
0.110294,0
0.111851,0
0.113254,0
0.114618,0
0.116018,0
0.117380,0
0.120333,0
0.121726,0
0.123227,0
0.124603,0
0.125930,0
0.127300,0
0.128621,0
0.129964,0
0.131339,0
0.134113,0
0.135516,0
0.136872,0
0.138383,0
0.139922,0
0.141224,0
0.142566,0
0.143849,0
0.145130,0
0.146460,0
0.147828,0
0.149487,0
0.150852,0
0.152227,0
0.153853,0
0.155351,0
0.156725,0
0.158100,0
0.159474,0
0.160846,0
0.162215,0
0.163599,0
0.164968,0
0.166340,0
0.167711,0
0.169088,0
0.170459,0
0.172011,0
0.173760,0
0.175129,0
0.176493,0
0.182773,0
0.184180,0
0.185550,0
0.186953,0
0.188446,0
0.189820,0
0.191147,0
0.192474,0
0.193797,0
0.195155,0
0.196533,0
0.197902,0
0.199615,0
0.200979,0
0.202415,0
0.203780,0
0.205143,0
0.206517,0
0.208014,0
0.209543,0
0.211143,0
0.212602,0
0.213971,0
0.215339,0
0.216720,0
0.218091,0
0.219499,0
0.220869,0
0.222368,0
0.223901,0
0.225433,0
0.227023,0
0.228553,0
0.230083,0
0.231621,0
0.233153,0
0.234689,0
0.236212,0
0.237748,0
0.239150,0
0.240652,0
0.242182,0
0.243720,0
0.245251,0
0.246785,0
0.248332,0
0.249862,0
0.251438,0
0.252971,0
0.254505,0
0.256037,0
0.257567,0
0.259159,0
0.260693,0
0.262224,0
0.263761,0
0.265291,0
0.266867,0
0.268401,0
0.269945,0
0.271477,0
0.273010,0
0.274544,0
0.276079,0
0.277609,0
0.279142,0
0.280688,0
0.282219,0
0.283757,0
0.285287,0
0.286821,0
0.288354,0
0.289885,0
0.291306,0
0.292812,0
0.294346,0
0.295878,0
0.297410,0
0.298988,0
0.300520,0
0.302063,0
0.303888,0
0.305422,0
0.307000,0
0.308524,0
0.310047,0
0.311682,0
0.313217,0
0.314621,0
0.316165,0
0.317696,0
0.319230,0
0.320764,0
0.322296,0
0.324035,0
0.325567,0
0.327101,0
0.328634,0
0.330167,0
0.331706,0
0.333236,0
0.334784,0
0.336316,0
0.337849,0
0.339425,0
0.340958,0
0.342493,0
0.344027,0
0.345571,0
0.347149,0
0.348683,0
0.350214,0
0.351752,0
0.353283,0
0.354861,0
0.356409,0
0.358117,0
0.360517,0
0.361914,0
0.363335,0
0.364710,0
0.366080,0
0.367473,0
0.368843,0
0.370211,0
0.371620,0
0.372991,0
0.374363,0
0.375733,0
0.377102,0
0.378490,0
0.379894,0
0.381390,0
0.382926,0
0.384458,0
0.385989,0
0.387594,0
0.389141,0
0.390676,0
0.392209,0
0.393742,0
0.395318,0
0.396852,0
0.398385,0
0.399932,0
0.401464,0
0.403042,0
0.404575,0
0.406107,0
0.407641,0
0.409163,0
0.410676,0
0.412218,0
