elapsed_s,RAS_STGEN_BOTTLENECK_CYCLES,RAS_MTGEN_BOTTLENECK_CYCLES,RAS_TGEN_BOTTLENECK_CYCLES
0.621702,0,0,0
0.623213,0,0,0
0.624758,0,0,0
0.626315,0,0,0
0.627862,0,0,0
0.629408,0,0,0
0.630954,0,0,0
0.632383,0,0,0
0.633904,0,0,0
0.635451,0,0,0
0.637010,0,0,0
0.638555,0,0,0
0.640101,0,0,0
0.641645,0,0,0
0.643192,0,0,0
0.644738,0,0,0
0.646282,0,0,0
0.647842,0,0,0
0.649386,0,0,0
0.650930,0,0,0
0.652514,0,0,0
0.653901,0,0,0
0.655413,0,0,0
0.656959,0,0,0
0.658515,0,0,0
0.660061,0,0,0
0.661606,0,0,0
0.663154,0,0,0
0.664700,0,0,0
0.666244,0,0,0
0.667834,0,0,0
0.669394,0,0,0
0.670939,0,0,0
0.672525,0,0,0
0.674069,0,0,0
0.675616,0,0,0
0.677158,0,0,0
0.678698,0,0,0
0.680250,0,0,0
0.681785,0,0,0
0.683289,0,0,0
0.684878,0,0,0
0.686421,0,0,0
0.687966,0,0,0
0.689461,0,0,0
0.690885,0,0,0
0.692275,0,0,0
0.693659,0,0,0
0.695040,0,0,0
0.696424,0,0,0
0.697918,0,0,0
0.699463,0,0,0
0.701023,0,0,0
0.702567,0,0,0
0.704110,0,0,0
0.705654,0,0,0
0.707708,0,0,0
0.709351,0,0,0
0.710831,0,0,0
0.712273,0,0,0
0.713651,0,0,0
0.715070,0,0,0
0.716739,0,0,0
0.718116,0,0,0
0.719492,0,0,0
0.720867,0,0,0
0.722242,0,0,0
0.723626,0,0,0
0.725002,0,0,0
0.726376,0,0,0
0.727751,0,0,0
0.729126,0,0,0
0.730501,0,0,0
0.731917,0,0,0
0.733427,0,0,0
0.734986,0,0,0
0.736537,0,0,0
0.738081,0,0,0
0.739629,0,0,0
0.741174,0,0,0
0.742718,0,0,0
0.744264,0,0,0
0.745813,0,0,0
0.747457,0,0,0
0.749058,0,0,0
0.750602,0,0,0
0.752148,0,0,0
0.753686,0,0,0
0.755253,0,0,0
0.756809,0,0,0
0.758351,0,0,0
0.759897,0,0,0
0.761441,0,0,0
0.762983,0,0,0
0.764409,0,0,0
0.765927,0,0,0
0.767486,0,0,0
0.769296,0,0,0
0.770818,0,0,0
0.772377,0,0,0
0.773890,0,0,0
0.775436,0,0,0
0.776855,0,0,0
0.778453,0,0,0
0.779911,0,0,0
0.781424,0,0,0
0.782966,0,0,0
0.784513,0,0,0
0.786056,0,0,0
0.787600,0,0,0
0.789157,0,0,0
0.790699,0,0,0
0.792242,0,0,0
0.793786,0,0,0
0.795460,0,0,0
0.796937,0,0,0
0.798322,0,0,0
0.799843,0,0,0
0.801387,0,0,0
0.802929,0,0,0
0.804472,0,0,0
0.806014,0,0,0
0.807559,0,0,0
0.809103,0,0,0
0.810658,0,0,0
0.812245,0,0,0
0.813788,0,0,0
0.815332,0,0,0
0.816914,0,0,0
0.818453,0,0,0
0.819873,0,0,0
0.821406,0,0,0
0.822949,0,0,0
0.824499,0,0,0
0.826043,0,0,0
0.827631,0,0,0
0.829176,0,0,0
0.830717,0,0,0
0.832148,0,0,0
0.833663,0,0,0
0.835209,0,0,0
0.836754,0,0,0
0.838297,0,0,0
0.839842,0,0,0
0.841383,0,0,0
0.842937,0,0,0
0.844320,0,0,0
0.845837,0,0,0
0.847383,0,0,0
0.848928,0,0,0
0.850471,0,0,0
0.852015,0,0,0
0.853574,0,0,0
0.855172,0,0,0
0.856716,0,0,0
0.858261,0,0,0
0.859852,0,0,0
0.861398,0,0,0
0.862942,0,0,0
0.864540,0,0,0
0.866083,0,0,0
0.867629,0,0,0
0.869175,0,0,0
0.870719,0,0,0
0.872264,0,0,0
0.873811,0,0,0
0.875369,0,0,0
0.876960,0,0,0
0.878504,0,0,0
0.880049,0,0,0
0.881587,0,0,0
0.883244,0,0,0
0.884649,0,0,0
0.886044,0,0,0
0.887558,0,0,0
0.889101,0,0,0
0.890643,0,0,0
0.892523,0,0,0
0.893911,0,0,0
0.895423,0,0,0
0.896856,0,0,0
0.898371,0,0,0
0.899916,0,0,0
0.901460,0,0,0
0.903001,0,0,0
0.904765,0,0,0
0.906282,0,0,0
0.907784,0,0,0
0.909323,0,0,0
0.910743,0,0,0
0.912263,0,0,0
0.913810,0,0,0
0.915359,0,0,0
0.916906,0,0,0
0.918465,0,0,0
0.920012,0,0,0
0.921558,0,0,0
0.923185,0,0,0
0.924714,0,0,0
0.926101,0,0,0
0.927616,0,0,0
0.929174,0,0,0
0.930720,0,0,0
0.932266,0,0,0
0.933813,0,0,0
0.935361,0,0,0
0.936899,0,0,0
0.938434,0,0,0
0.939864,0,0,0
0.941521,0,0,0
0.942945,0,0,0
0.944460,0,0,0
0.946005,0,0,0
0.947552,0,0,0
0.949098,0,0,0
0.950656,0,0,0
0.952201,0,0,0
0.953746,0,0,0
0.955294,0,0,0
0.956890,0,0,0
0.958434,0,0,0
0.959980,0,0,0
0.961538,0,0,0
0.963080,0,0,0
0.964458,0,0,0
0.966064,0,0,0
0.967480,0,0,0
0.968870,0,0,0
0.970382,0,0,0
0.971985,0,0,0
0.973532,0,0,0
0.975075,0,0,0
0.976675,0,0,0
0.978227,0,0,0
0.979774,0,0,0
0.981319,0,0,0
0.982877,0,0,0
0.984422,0,0,0
0.985959,0,0,0
0.987373,0,0,0
0.988930,0,0,0
0.990474,0,0,0
0.992901,0,0,0
0.994307,0,0,0
0.995698,0,0,0
0.997888,0,0,0
0.999278,0,0,0
1.000662,0,0,0
1.002045,0,0,0
1.003430,0,0,0
1.004866,0,0,0
1.006247,0,0,0
1.007635,0,0,0
1.009018,0,0,0
1.010401,0,0,0
1.011785,0,0,0
1.013169,0,0,0
1.014550,0,0,0
1.016071,0,0,0
1.017624,0,0,0
1.019172,0,0,0
1.020761,0,0,0
1.022285,0,0,0
1.023836,0,0,0
1.025386,0,0,0
1.026950,0,0,0
1.028505,0,0,0
1.030053,0,0,0
1.031604,0,0,0
1.033145,0,0,0
1.034684,0,0,0
1.036144,0,0,0
1.037709,0,0,0
1.039259,0,0,0
1.040809,0,0,0
1.042357,0,0,0
1.043908,0,0,0
1.045448,0,0,0
1.046988,0,0,0
1.048485,0,0,0
1.050004,0,0,0
1.051599,0,0,0
1.053149,0,0,0
1.054697,0,0,0
1.056246,0,0,0
1.057797,0,0,0
1.059362,0,0,0
1.060913,0,0,0
1.062462,0,0,0
1.064012,0,0,0
1.065562,0,0,0
1.067292,0,0,0
1.068881,0,0,0
1.070443,0,0,0
1.071993,0,0,0
1.073544,0,0,0
1.075148,0,0,0
1.076696,0,0,0
1.078244,0,0,0
1.079795,0,0,0
1.081359,0,0,0
1.082907,0,0,0
1.084463,0,0,0
1.086011,0,0,0
1.087563,0,0,0
1.089104,0,0,0
1.090641,0,0,0
1.092074,0,0,0
1.093598,0,0,0
1.095154,0,0,0
1.096705,0,0,0
1.098255,0,0,0
1.099850,0,0,0
1.101400,0,0,0
1.102963,0,0,0
1.104517,0,0,0
1.106065,0,0,0
1.107617,0,0,0
1.109166,0,0,0
1.110714,0,0,0
1.112262,0,0,0
1.113824,0,0,0
1.115374,0,0,0
1.116967,0,0,0
1.118514,0,0,0
1.120062,0,0,0
1.121611,0,0,0
1.123162,0,0,0
1.124725,0,0,0
1.126272,0,0,0
1.127823,0,0,0
1.129372,0,0,0
1.130918,0,0,0
1.132471,0,0,0
1.134018,0,0,0
1.135583,0,0,0
1.137132,0,0,0
1.138679,0,0,0
1.140227,0,0,0
1.141776,0,0,0
1.143326,0,0,0
1.144873,0,0,0
1.146432,0,0,0
1.148026,0,0,0
1.149574,0,0,0
1.151125,0,0,0
1.152673,0,0,0
1.154221,0,0,0
1.155771,0,0,0
1.157333,0,0,0
1.158880,0,0,0
1.160432,0,0,0
1.161980,0,0,0
1.163575,0,0,0
1.165121,0,0,0
1.166665,0,0,0
1.168223,0,0,0
1.169771,0,0,0
1.171320,0,0,0
1.172868,0,0,0
1.174414,0,0,0
1.175961,0,0,0
1.177509,0,0,0
1.178941,0,0,0
1.180459,0,0,0
1.182015,0,0,0
1.183461,0,0,0
1.184858,0,0,0
1.186368,0,0,0
1.187917,0,0,0
1.189483,0,0,0
1.191027,0,0,0
1.192571,0,0,0
1.194108,0,0,0
1.195565,0,0,0
1.197079,0,0,0
1.198621,0,0,0
1.200178,0,0,0
1.201722,0,0,0
1.203268,0,0,0
1.204813,0,0,0
1.206354,0,0,0
1.207897,0,0,0
1.209441,0,0,0
1.210873,0,0,0
1.212393,0,0,0
1.213936,0,0,0
1.215482,0,0,0
1.217027,0,0,0
1.218572,0,0,0
1.220350,0,0,0
1.221912,0,0,0
1.223459,0,0,0
1.225004,0,0,0
1.226546,0,0,0
1.228135,0,0,0
1.229679,0,0,0
1.231225,0,0,0
1.232784,0,0,0
1.234326,0,0,0
1.235756,0,0,0
1.237319,0,0,0
1.238859,0,0,0
1.240347,0,0,0
1.241854,0,0,0
1.243279,0,0,0
1.244830,0,0,0
1.247277,0,0,0
1.248716,0,0,0
1.250098,0,0,0
1.251478,0,0,0
1.252989,0,0,0
1.254547,0,0,0
1.255970,0,0,0
1.257481,0,0,0
1.259017,0,0,0
1.260522,0,0,0
1.262065,0,0,0
1.263611,0,0,0
1.265046,0,0,0
1.266563,0,0,0
1.268110,0,0,0
1.269658,0,0,0
1.271207,0,0,0
1.272752,0,0,0
1.274295,0,0,0
1.275900,0,0,0
1.277448,0,0,0
1.278992,0,0,0
1.280543,0,0,0
1.282205,0,0,0
1.283756,0,0,0
1.285305,0,0,0
1.286866,0,0,0
1.288419,0,0,0
1.289966,0,0,0
1.291560,0,0,0
1.293108,0,0,0
1.294654,0,0,0
1.296203,0,0,0
1.297758,0,0,0
1.299420,0,0,0
1.300967,0,0,0
1.302513,0,0,0
1.304062,0,0,0
1.305610,0,0,0
1.307161,0,0,0
1.308765,0,0,0
1.310311,0,0,0
1.311860,0,0,0
1.313407,0,0,0
1.314954,0,0,0
1.316505,0,0,0
1.318051,0,0,0
1.319488,0,0,0
1.321007,0,0,0
1.322552,0,0,0
1.324144,0,0,0
1.325692,0,0,0
1.327240,0,0,0
1.328788,0,0,0
1.330347,0,0,0
1.331896,0,0,0
1.333443,0,0,0
1.334989,0,0,0
1.336541,0,0,0
1.338086,0,0,0
1.339680,0,0,0
1.341241,0,0,0
1.342788,0,0,0
1.344284,0,0,0
1.345801,0,0,0
1.347349,0,0,0
1.348897,0,0,0
1.350443,0,0,0
1.352003,0,0,0
1.353551,0,0,0
1.355152,0,0,0
1.356836,0,0,0
1.358386,0,0,0
1.359938,0,0,0
1.361488,0,0,0
1.363049,0,0,0
1.364642,0,0,0
1.366190,0,0,0
1.367741,0,0,0
1.369291,0,0,0
1.370838,0,0,0
1.372393,0,0,0
1.373954,0,0,0
1.375506,0,0,0
1.377055,0,0,0
1.378602,0,0,0
1.380152,0,0,0
1.381701,0,0,0
1.383252,0,0,0
1.384806,0,0,0
1.386343,0,0,0
1.387807,0,0,0
1.389328,0,0,0
1.391395,0,0,0
1.392869,0,0,0
1.394262,0,0,0
1.395661,0,0,0
1.397042,0,0,0
1.398421,0,0,0
1.399799,0,0,0
1.401304,0,0,0
1.402843,0,0,0
1.404478,0,0,0
1.406038,0,0,0
1.407588,0,0,0
1.409135,0,0,0
1.410681,0,0,0
1.412228,0,0,0
1.413777,0,0,0
1.415325,0,0,0
1.416886,0,0,0
1.418432,0,0,0
1.420024,0,0,0
1.421449,0,0,0
1.422973,0,0,0
1.424526,0,0,0
1.426075,0,0,0
1.427639,0,0,0
1.429188,0,0,0
1.430736,0,0,0
1.432285,0,0,0
1.433836,0,0,0
1.435388,0,0,0
1.436983,0,0,0
1.438544,0,0,0
1.440095,0,0,0
1.441645,0,0,0
1.443197,0,0,0
1.444747,0,0,0
1.446295,0,0,0
1.447847,0,0,0
1.449400,0,0,0
1.450940,0,0,0
1.452412,0,0,0
1.453843,0,0,0
1.455247,0,0,0
1.456630,0,0,0
1.458165,0,0,0
1.459568,0,0,0
1.461861,0,0,0
1.463376,0,0,0
1.464924,0,0,0
1.466470,0,0,0
1.468063,0,0,0
1.469611,0,0,0
1.471181,0,0,0
1.472730,0,0,0
1.474277,0,0,0
1.475826,0,0,0
1.477375,0,0,0
1.478936,0,0,0
1.480528,0,0,0
1.481962,0,0,0
1.483485,0,0,0
1.485034,0,0,0
1.486581,0,0,0
1.488130,0,0,0
1.489679,0,0,0
1.491230,0,0,0
1.492793,0,0,0
1.494340,0,0,0
1.495892,0,0,0
1.497443,0,0,0
1.498990,0,0,0
1.500545,0,0,0
1.502093,0,0,0
1.503658,0,0,0
1.505199,0,0,0
1.506738,0,0,0
1.508155,0,0,0
1.509673,0,0,0
1.511223,0,0,0
1.512770,0,0,0
1.514328,0,0,0
1.515923,0,0,0
1.517472,0,0,0
1.519018,0,0,0
1.520570,0,0,0
1.522115,0,0,0
1.523664,0,0,0
1.525225,0,0,0
1.526772,0,0,0
1.528380,0,0,0
1.529927,0,0,0
1.531475,0,0,0
1.533025,0,0,0
1.534571,0,0,0
1.536008,0,0,0
1.537562,0,0,0
1.539147,0,0,0
1.540732,0,0,0
1.542315,0,0,0
1.543900,0,0,0
1.545477,0,0,0
1.547078,0,0,0
1.549025,0,0,0
1.550512,0,0,0
1.552064,0,0,0
1.553648,0,0,0
1.555234,0,0,0
1.556831,0,0,0
1.563171,0,0,0
1.564641,0,0,0
1.566073,0,0,0
1.567486,0,0,0
1.568917,0,0,0
1.570324,0,0,0
1.571735,0,0,0
1.573148,0,0,0
1.574560,0,0,0
1.575997,0,0,0
1.577412,0,0,0
1.578825,0,0,0
1.580362,0,0,0
1.581776,0,0,0
1.583193,0,0,0
1.584606,0,0,0
1.586019,0,0,0
1.587434,0,0,0
1.588984,0,0,0
1.590590,0,0,0
1.592175,0,0,0
1.593763,0,0,0
1.595349,0,0,0
1.596985,0,0,0
1.598568,0,0,0
1.600153,0,0,0
1.601753,0,0,0
1.603339,0,0,0
1.604925,0,0,0
1.606508,0,0,0
1.608093,0,0,0
1.609671,0,0,0
1.611360,0,0,0
1.612830,0,0,0
1.614246,0,0,0
1.615797,0,0,0
1.617380,0,0,0
1.618962,0,0,0
1.620548,0,0,0
1.622181,0,0,0
1.623655,0,0,0
1.625044,0,0,0
1.626512,0,0,0
1.628111,0,0,0
1.629521,0,0,0
1.630934,0,0,0
1.633215,0,0,0
1.634811,0,0,0
1.636293,0,0,0
1.637704,0,0,0
1.639116,0,0,0
1.640527,0,0,0
1.641912,0,0,0
1.643283,0,0,0
1.644754,0,0,0
1.646295,0,0,0
1.647874,0,0,0
1.649347,0,0,0
1.650800,0,0,0
1.652431,0,0,0
1.653917,0,0,0
1.655350,0,0,0
1.656768,0,0,0
1.658181,0,0,0
1.659645,0,0,0
1.661059,0,0,0
1.662644,0,0,0
1.664230,0,0,0
1.665829,0,0,0
1.667416,0,0,0
1.669000,0,0,0
1.670583,0,0,0
1.672168,0,0,0
1.673753,0,0,0
1.675339,0,0,0
1.676990,0,0,0
1.678574,0,0,0
1.680158,0,0,0
1.681744,0,0,0
1.683330,0,0,0
1.684915,0,0,0
1.686499,0,0,0
1.687966,0,0,0
1.689523,0,0,0
1.691200,0,0,0
1.692813,0,0,0
1.694233,0,0,0
1.695785,0,0,0
1.697371,0,0,0
1.698835,0,0,0
1.700395,0,0,0
1.701979,0,0,0
1.703566,0,0,0
1.705152,0,0,0
1.706737,0,0,0
1.708400,0,0,0
1.709999,0,0,0
1.711586,0,0,0
1.713164,0,0,0
1.714740,0,0,0
1.716425,0,0,0
1.718010,0,0,0
1.719597,0,0,0
1.721197,0,0,0
1.722780,0,0,0
1.724463,0,0,0
1.726048,0,0,0
1.727635,0,0,0
1.729221,0,0,0
1.730805,0,0,0
1.732409,0,0,0
1.733994,0,0,0
1.735582,0,0,0
1.737167,0,0,0
1.738750,0,0,0
1.740286,0,0,0
1.741841,0,0,0
1.743442,0,0,0
1.745029,0,0,0
1.746612,0,0,0
1.748197,0,0,0
1.749784,0,0,0
1.751371,0,0,0
1.752956,0,0,0
1.754422,0,0,0
1.756029,0,0,0
1.757613,0,0,0
1.759201,0,0,0
1.760787,0,0,0
1.762371,0,0,0
1.763959,0,0,0
1.765559,0,0,0
1.767145,0,0,0
1.768722,0,0,0
1.770297,0,0,0
1.771791,0,0,0
1.773345,0,0,0
1.774928,0,0,0
1.776539,0,0,0
1.778123,0,0,0
1.779711,0,0,0
1.781296,0,0,0
1.782880,0,0,0
1.784470,0,0,0
1.786054,0,0,0
1.787703,0,0,0
1.789288,0,0,0
1.790871,0,0,0
1.792462,0,0,0
1.794046,0,0,0
1.795633,0,0,0
1.797218,0,0,0
1.798815,0,0,0
1.800405,0,0,0
1.801990,0,0,0
1.803626,0,0,0
1.805211,0,0,0
1.806795,0,0,0
1.808472,0,0,0
1.810069,0,0,0
1.811655,0,0,0
1.813241,0,0,0
1.814822,0,0,0
1.816285,0,0,0
1.817705,0,0,0
1.819177,0,0,0
1.820650,0,0,0
1.822068,0,0,0
1.823489,0,0,0
1.824936,0,0,0
1.826355,0,0,0
1.827741,0,0,0
1.829159,0,0,0
1.830568,0,0,0
1.831997,0,0,0
1.833405,0,0,0
1.834813,0,0,0
1.836328,0,0,0
1.837870,0,0,0
1.839323,0,0,0
1.840872,0,0,0
1.842461,0,0,0
1.843907,0,0,0
1.845454,0,0,0
1.847029,0,0,0
1.848411,0,0,0
1.850556,0,0,0
1.852839,0,0,0
1.854261,0,0,0
1.855678,0,0,0
1.857095,0,0,0
1.858510,0,0,0
1.859926,0,0,0
1.861476,0,0,0
1.863072,0,0,0
1.864716,0,0,0
1.866299,0,0,0
1.867938,0,0,0
1.869516,0,0,0
1.871165,0,0,0
1.872553,0,0,0
1.873984,0,0,0
1.875538,0,0,0
1.877125,0,0,0
1.878708,0,0,0
1.880290,0,0,0
1.881876,0,0,0
1.883463,0,0,0
1.885063,0,0,0
1.886647,0,0,0
1.888232,0,0,0
1.889818,0,0,0
1.891406,0,0,0
1.892991,0,0,0
1.894575,0,0,0
1.896174,0,0,0
1.897760,0,0,0
1.899346,0,0,0
1.900982,0,0,0
