elapsed_s,TSE_CLIP_VP_FADD_1_WORKING_CYCLE_L3,TSE_CLIP_VP_FADD_2_WORKING_CYCLE_L3,TSE_CLIP_VP_RCP_WORKING_CYCLE_L2,TSE_VP_TRANSFORM_WORKING_CYCLE_L1
1.424313,0,0,0,0
1.425869,0,0,0,0
1.427428,0,0,0,0
1.428984,0,0,0,0
1.430552,0,0,0,0
1.432152,0,0,0,0
1.433708,0,0,0,0
1.435266,0,0,0,0
1.436822,0,0,0,0
1.438377,0,0,0,0
1.439934,0,0,0,0
1.441504,0,0,0,0
1.443058,0,0,0,0
1.444618,0,0,0,0
1.446172,0,0,0,0
1.447772,0,0,0,0
1.449329,0,0,0,0
1.450883,0,0,0,0
1.452403,0,0,0,0
1.453929,0,0,0,0
1.455487,0,0,0,0
1.457043,0,0,0,0
1.458597,0,0,0,0
1.460154,0,0,0,0
1.461710,0,0,0,0
1.463280,0,0,0,0
1.464881,0,0,0,0
1.466435,0,0,0,0
1.467993,0,0,0,0
1.469549,0,0,0,0
1.471103,0,0,0,0
1.472664,0,0,0,0
1.474107,0,0,0,0
1.475633,0,0,0,0
1.477228,0,0,0,0
1.478782,0,0,0,0
1.480383,0,0,0,0
1.481940,0,0,0,0
1.483497,0,0,0,0
1.485067,0,0,0,0
1.486621,0,0,0,0
1.488177,0,0,0,0
1.489734,0,0,0,0
1.491292,0,0,0,0
1.492848,0,0,0,0
1.494402,0,0,0,0
1.496015,0,0,0,0
1.497573,0,0,0,0
1.499128,0,0,0,0
1.500566,0,0,0,0
1.501960,0,0,0,0
1.503484,0,0,0,0
1.505040,0,0,0,0
1.506607,0,0,0,0
1.508163,0,0,0,0
1.509720,0,0,0,0
1.511275,0,0,0,0
1.512862,0,0,0,0
1.514407,0,0,0,0
1.515825,0,0,0,0
1.517355,0,0,0,0
1.518897,0,0,0,0
1.520491,0,0,0,0
1.522076,0,0,0,0
1.523632,0,0,0,0
1.525186,0,0,0,0
1.526736,0,0,0,0
1.528225,0,0,0,0
1.529782,0,0,0,0
1.531374,0,0,0,0
1.532966,0,0,0,0
1.534556,0,0,0,0
1.536150,0,0,0,0
1.537743,0,0,0,0
1.539352,0,0,0,0
1.540947,0,0,0,0
