elapsed_s,TSE_SETUP_CTRL_WORKING_CYCLE_L2,TSE_SETUP_FDP3_WORKING_CYCLE_L2,TSE_SETUP_FDP3_0_WORKING_CYCLE_L3,TSE_SETUP_FDP3_1_WORKING_CYCLE_L3
0.394355,0,0,0,0
0.395904,0,0,0,0
0.397452,0,0,0,0
0.398920,0,0,0,0
0.400311,0,0,0,0
0.401829,0,0,0,0
0.403380,0,0,0,0
0.404928,0,0,0,0
0.406478,0,0,0,0
0.408027,0,0,0,0
0.409588,0,0,0,0
0.411138,0,0,0,0
0.412686,0,0,0,0
0.414238,0,0,0,0
0.415787,0,0,0,0
0.417335,0,0,0,0
0.418889,0,0,0,0
0.420451,0,0,0,0
0.422002,0,0,0,0
0.423548,0,0,0,0
0.425056,0,0,0,0
0.426582,0,0,0,0
0.428133,0,0,0,0
0.429686,0,0,0,0
0.431248,0,0,0,0
0.432798,0,0,0,0
0.434395,0,0,0,0
0.435947,0,0,0,0
0.437496,0,0,0,0
0.439052,0,0,0,0
0.440601,0,0,0,0
0.442167,0,0,0,0
0.443718,0,0,0,0
0.445267,0,0,0,0
0.446892,0,0,0,0
0.448442,0,0,0,0
0.449995,0,0,0,0
0.451546,0,0,0,0
0.453109,0,0,0,0
0.454660,0,0,0,0
0.456212,0,0,0,0
0.457764,0,0,0,0
0.459315,0,0,0,0
0.460864,0,0,0,0
0.462417,0,0,0,0
0.463981,0,0,0,0
0.465530,0,0,0,0
0.467087,0,0,0,0
0.468635,0,0,0,0
0.470188,0,0,0,0
0.471738,0,0,0,0
0.473287,0,0,0,0
0.474913,0,0,0,0
0.476463,0,0,0,0
0.478016,0,0,0,0
0.479568,0,0,0,0
0.481118,0,0,0,0
0.482712,0,0,0,0
0.484264,0,0,0,0
0.485709,0,0,0,0
0.487230,0,0,0,0
0.488780,0,0,0,0
0.490333,0,0,0,0
0.491885,0,0,0,0
0.493435,0,0,0,0
0.494988,0,0,0,0
0.496548,0,0,0,0
0.498143,0,0,0,0
0.499695,0,0,0,0
0.501245,0,0,0,0
0.502797,0,0,0,0
0.504339,0,0,0,0
0.505927,0,0,0,0
0.507486,0,0,0,0
0.509070,0,0,0,0
0.510620,0,0,0,0
0.512171,0,0,0,0
0.513724,0,0,0,0
0.515320,0,0,0,0
0.516870,0,0,0,0
0.518436,0,0,0,0
0.519988,0,0,0,0
0.521537,0,0,0,0
0.523091,0,0,0,0
0.524639,0,0,0,0
0.526427,0,0,0,0
0.528835,0,0,0,0
0.530277,0,0,0,0
0.531666,0,0,0,0
0.533052,0,0,0,0
0.534442,0,0,0,0
0.535828,0,0,0,0
0.537214,0,0,0,0
0.538729,0,0,0,0
0.540294,0,0,0,0
0.541847,0,0,0,0
0.543397,0,0,0,0
0.544946,0,0,0,0
0.546541,0,0,0,0
0.548093,0,0,0,0
0.549647,0,0,0,0
0.551212,0,0,0,0
0.552762,0,0,0,0
0.554315,0,0,0,0
0.555867,0,0,0,0
0.557417,0,0,0,0
0.558971,0,0,0,0
0.560521,0,0,0,0
0.562130,0,0,0,0
0.563681,0,0,0,0
0.565230,0,0,0,0
0.566781,0,0,0,0
0.568332,0,0,0,0
0.569884,0,0,0,0
0.571435,0,0,0,0
0.572998,0,0,0,0
0.574549,0,0,0,0
0.576092,0,0,0,0
0.577698,0,0,0,0
0.579238,0,0,0,0
0.580629,0,0,0,0
0.582146,0,0,0,0
0.583708,0,0,0,0
0.585256,0,0,0,0
0.586804,0,0,0,0
0.588354,0,0,0,0
0.589904,0,0,0,0
0.591453,0,0,0,0
0.593001,0,0,0,0
0.594606,0,0,0,0
0.596156,0,0,0,0
0.597708,0,0,0,0
0.599257,0,0,0,0
0.600804,0,0,0,0
0.602355,0,0,0,0
0.603903,0,0,0,0
0.605463,0,0,0,0
0.607017,0,0,0,0
0.608565,0,0,0,0
0.610159,0,0,0,0
0.611710,0,0,0,0
0.613257,0,0,0,0
0.614678,0,0,0,0
0.616207,0,0,0,0
0.617758,0,0,0,0
0.619307,0,0,0,0
0.620854,0,0,0,0
0.622405,0,0,0,0
0.623952,0,0,0,0
0.625413,0,0,0,0
0.626963,0,0,0,0
0.628512,0,0,0,0
0.630065,0,0,0,0
0.631615,0,0,0,0
0.633165,0,0,0,0
0.634715,0,0,0,0
0.636267,0,0,0,0
0.637833,0,0,0,0
0.639383,0,0,0,0
0.640932,0,0,0,0
0.642525,0,0,0,0
0.644077,0,0,0,0
0.645708,0,0,0,0
0.647164,0,0,0,0
0.648565,0,0,0,0
0.650085,0,0,0,0
0.651637,0,0,0,0
0.653186,0,0,0,0
0.654737,0,0,0,0
0.656288,0,0,0,0
0.658137,0,0,0,0
0.659554,0,0,0,0
0.660945,0,0,0,0
0.662335,0,0,0,0
0.663724,0,0,0,0
0.665111,0,0,0,0
0.666627,0,0,0,0
0.668178,0,0,0,0
0.669743,0,0,0,0
0.671294,0,0,0,0
0.672844,0,0,0,0
0.674439,0,0,0,0
0.675991,0,0,0,0
0.677540,0,0,0,0
0.679096,0,0,0,0
0.680659,0,0,0,0
0.682212,0,0,0,0
0.683763,0,0,0,0
0.685312,0,0,0,0
0.686826,0,0,0,0
0.688345,0,0,0,0
0.689898,0,0,0,0
0.691506,0,0,0,0
0.693055,0,0,0,0
0.694606,0,0,0,0
0.696148,0,0,0,0
0.697782,0,0,0,0
0.699207,0,0,0,0
0.700597,0,0,0,0
0.701999,0,0,0,0
0.703386,0,0,0,0
0.704771,0,0,0,0
0.706199,0,0,0,0
0.707673,0,0,0,0
0.709220,0,0,0,0
0.710769,0,0,0,0
0.712333,0,0,0,0
0.713883,0,0,0,0
0.715470,0,0,0,0
0.717017,0,0,0,0
0.718567,0,0,0,0
0.720116,0,0,0,0
0.721667,0,0,0,0
0.723271,0,0,0,0
0.724818,0,0,0,0
0.726369,0,0,0,0
0.727919,0,0,0,0
0.729467,0,0,0,0
0.731021,0,0,0,0
0.732570,0,0,0,0
0.734134,0,0,0,0
0.735682,0,0,0,0
0.737229,0,0,0,0
0.738822,0,0,0,0
0.740385,0,0,0,0
0.742147,0,0,0,0
0.743516,0,0,0,0
0.744929,0,0,0,0
0.746619,0,0,0,0
0.748112,0,0,0,0
0.750512,0,0,0,0
0.751925,0,0,0,0
0.753355,0,0,0,0
0.754913,0,0,0,0
0.756326,0,0,0,0
0.757716,0,0,0,0
0.759112,0,0,0,0
0.760492,0,0,0,0
0.761877,0,0,0,0
0.763264,0,0,0,0
0.764650,0,0,0,0
0.766038,0,0,0,0
0.767433,0,0,0,0
0.768819,0,0,0,0
0.770249,0,0,0,0
0.771636,0,0,0,0
0.773022,0,0,0,0
0.774409,0,0,0,0
0.775794,0,0,0,0
0.777308,0,0,0,0
0.778947,0,0,0,0
0.780495,0,0,0,0
0.782045,0,0,0,0
0.783595,0,0,0,0
0.785143,0,0,0,0
0.786735,0,0,0,0
0.788287,0,0,0,0
0.789850,0,0,0,0
0.791390,0,0,0,0
0.792930,0,0,0,0
0.794350,0,0,0,0
0.795868,0,0,0,0
0.797414,0,0,0,0
0.798966,0,0,0,0
0.800402,0,0,0,0
0.801926,0,0,0,0
0.803519,0,0,0,0
0.805066,0,0,0,0
0.806615,0,0,0,0
0.808162,0,0,0,0
0.809712,0,0,0,0
0.811158,0,0,0,0
0.812681,0,0,0,0
0.814231,0,0,0,0
0.815779,0,0,0,0
0.817326,0,0,0,0
0.818968,0,0,0,0
0.820516,0,0,0,0
0.822079,0,0,0,0
0.823626,0,0,0,0
0.825172,0,0,0,0
0.826608,0,0,0,0
0.828132,0,0,0,0
0.829681,0,0,0,0
0.831229,0,0,0,0
0.832789,0,0,0,0
0.834258,0,0,0,0
0.835799,0,0,0,0
0.837345,0,0,0,0
0.838897,0,0,0,0
0.840443,0,0,0,0
0.841992,0,0,0,0
0.843552,0,0,0,0
0.845099,0,0,0,0
0.846646,0,0,0,0
0.848194,0,0,0,0
0.849743,0,0,0,0
0.851335,0,0,0,0
0.852881,0,0,0,0
0.854443,0,0,0,0
0.855991,0,0,0,0
0.857536,0,0,0,0
0.859105,0,0,0,0
0.860651,0,0,0,0
0.862202,0,0,0,0
0.863750,0,0,0,0
0.865186,0,0,0,0
0.866752,0,0,0,0
0.868303,0,0,0,0
0.869855,0,0,0,0
0.871415,0,0,0,0
0.872866,0,0,0,0
0.874262,0,0,0,0
0.875795,0,0,0,0
0.877344,0,0,0,0
0.878898,0,0,0,0
0.880447,0,0,0,0
0.882000,0,0,0,0
0.883551,0,0,0,0
0.885101,0,0,0,0
0.886666,0,0,0,0
0.888218,0,0,0,0
0.889770,0,0,0,0
0.891322,0,0,0,0
0.892872,0,0,0,0
0.894425,0,0,0,0
0.895976,0,0,0,0
0.897538,0,0,0,0
0.899093,0,0,0,0
0.900516,0,0,0,0
0.902043,0,0,0,0
0.903597,0,0,0,0
0.905149,0,0,0,0
0.906702,0,0,0,0
0.908270,0,0,0,0
0.909826,0,0,0,0
0.911380,0,0,0,0
0.912932,0,0,0,0
0.914530,0,0,0,0
0.916083,0,0,0,0
0.917639,0,0,0,0
0.919075,0,0,0,0
0.920590,0,0,0,0
0.922060,0,0,0,0
0.923591,0,0,0,0
0.925143,0,0,0,0
0.926697,0,0,0,0
0.928251,0,0,0,0
0.929820,0,0,0,0
0.931418,0,0,0,0
0.932971,0,0,0,0
0.934525,0,0,0,0
0.936079,0,0,0,0
0.937700,0,0,0,0
0.939320,0,0,0,0
0.940885,0,0,0,0
0.942441,0,0,0,0
0.943996,0,0,0,0
0.945549,0,0,0,0
0.947108,0,0,0,0
0.948661,0,0,0,0
0.950216,0,0,0,0
0.951784,0,0,0,0
0.953338,0,0,0,0
0.954896,0,0,0,0
0.956448,0,0,0,0
0.958004,0,0,0,0
0.959548,0,0,0,0
0.961092,0,0,0,0
0.962570,0,0,0,0
0.964095,0,0,0,0
0.965651,0,0,0,0
0.967205,0,0,0,0
0.968758,0,0,0,0
0.970314,0,0,0,0
0.971869,0,0,0,0
0.973434,0,0,0,0
0.974993,0,0,0,0
0.976544,0,0,0,0
0.978144,0,0,0,0
0.979699,0,0,0,0
0.981251,0,0,0,0
0.982804,0,0,0,0
0.984371,0,0,0,0
0.985963,0,0,0,0
0.987600,0,0,0,0
0.989150,0,0,0,0
0.990704,0,0,0,0
0.992258,0,0,0,0
0.993812,0,0,0,0
0.995428,0,0,0,0
0.996977,0,0,0,0
0.998537,0,0,0,0
1.000087,0,0,0,0
1.001642,0,0,0,0
1.003192,0,0,0,0
1.004741,0,0,0,0
1.006306,0,0,0,0
1.007859,0,0,0,0
1.009410,0,0,0,0
1.010969,0,0,0,0
1.012521,0,0,0,0
1.014076,0,0,0,0
1.015622,0,0,0,0
1.017179,0,0,0,0
1.018599,0,0,0,0
1.020181,0,0,0,0
1.021751,0,0,0,0
1.023306,0,0,0,0
1.024856,0,0,0,0
1.026314,0,0,0,0
1.027853,0,0,0,0
1.029404,0,0,0,0
1.031430,0,0,0,0
1.033040,0,0,0,0
1.034438,0,0,0,0
1.035839,0,0,0,0
1.037540,0,0,0,0
1.038946,0,0,0,0
1.040335,0,0,0,0
1.041725,0,0,0,0
1.043115,0,0,0,0
1.044504,0,0,0,0
1.045893,0,0,0,0
1.047466,0,0,0,0
1.049016,0,0,0,0
1.050582,0,0,0,0
1.052159,0,0,0,0
1.053757,0,0,0,0
1.055194,0,0,0,0
1.056589,0,0,0,0
1.057982,0,0,0,0
1.059374,0,0,0,0
1.060777,0,0,0,0
1.062169,0,0,0,0
1.063680,0,0,0,0
1.065223,0,0,0,0
1.066645,0,0,0,0
1.068169,0,0,0,0
1.069724,0,0,0,0
1.071290,0,0,0,0
1.072841,0,0,0,0
1.074442,0,0,0,0
1.075996,0,0,0,0
1.077548,0,0,0,0
1.079106,0,0,0,0
1.080658,0,0,0,0
1.082097,0,0,0,0
1.083487,0,0,0,0
1.084911,0,0,0,0
1.086295,0,0,0,0
1.087681,0,0,0,0
1.089066,0,0,0,0
1.090453,0,0,0,0
1.091967,0,0,0,0
1.093527,0,0,0,0
1.095080,0,0,0,0
1.096625,0,0,0,0
1.098175,0,0,0,0
1.099723,0,0,0,0
1.101269,0,0,0,0
1.102879,0,0,0,0
1.104440,0,0,0,0
1.105990,0,0,0,0
1.107539,0,0,0,0
1.109085,0,0,0,0
1.110633,0,0,0,0
1.112182,0,0,0,0
1.113732,0,0,0,0
1.115292,0,0,0,0
1.116839,0,0,0,0
1.118388,0,0,0,0
1.119835,0,0,0,0
1.121229,0,0,0,0
1.122789,0,0,0,0
1.124339,0,0,0,0
1.125904,0,0,0,0
1.127455,0,0,0,0
1.129005,0,0,0,0
1.130555,0,0,0,0
1.132105,0,0,0,0
1.133658,0,0,0,0
1.135209,0,0,0,0
1.136646,0,0,0,0
1.138213,0,0,0,0
1.139765,0,0,0,0
1.141314,0,0,0,0
1.142839,0,0,0,0
1.144360,0,0,0,0
1.145913,0,0,0,0
1.147476,0,0,0,0
1.149024,0,0,0,0
1.150576,0,0,0,0
1.152127,0,0,0,0
1.153679,0,0,0,0
1.155230,0,0,0,0
1.156778,0,0,0,0
1.158344,0,0,0,0
1.159895,0,0,0,0
1.161444,0,0,0,0
1.163021,0,0,0,0
1.164570,0,0,0,0
1.166123,0,0,0,0
1.167665,0,0,0,0
1.169218,0,0,0,0
1.170640,0,0,0,0
1.172161,0,0,0,0
1.173712,0,0,0,0
1.175261,0,0,0,0
1.176809,0,0,0,0
1.178360,0,0,0,0
1.179924,0,0,0,0
1.181471,0,0,0,0
1.183026,0,0,0,0
1.184573,0,0,0,0
1.186167,0,0,0,0
1.187716,0,0,0,0
1.189265,0,0,0,0
1.190767,0,0,0,0
1.192291,0,0,0,0
1.193845,0,0,0,0
1.195398,0,0,0,0
1.196949,0,0,0,0
1.198502,0,0,0,0
1.200055,0,0,0,0
1.201675,0,0,0,0
1.203224,0,0,0,0
1.204775,0,0,0,0
1.206330,0,0,0,0
1.207882,0,0,0,0
1.209433,0,0,0,0
1.210990,0,0,0,0
1.212553,0,0,0,0
1.214109,0,0,0,0
1.215661,0,0,0,0
1.217212,0,0,0,0
1.218809,0,0,0,0
1.220362,0,0,0,0
1.221917,0,0,0,0
1.223484,0,0,0,0
1.225036,0,0,0,0
1.226611,0,0,0,0
1.227987,0,0,0,0
1.229391,0,0,0,0
1.230915,0,0,0,0
1.232468,0,0,0,0
1.234079,0,0,0,0
1.235634,0,0,0,0
1.237187,0,0,0,0
1.238741,0,0,0,0
1.240295,0,0,0,0
1.241926,0,0,0,0
1.243481,0,0,0,0
1.244920,0,0,0,0
1.246449,0,0,0,0
1.248002,0,0,0,0
1.249554,0,0,0,0
1.251115,0,0,0,0
1.252666,0,0,0,0
1.254102,0,0,0,0
1.255925,0,0,0,0
1.257483,0,0,0,0
1.259043,0,0,0,0
1.260596,0,0,0,0
1.262151,0,0,0,0
1.263705,0,0,0,0
1.265258,0,0,0,0
1.266895,0,0,0,0
1.268448,0,0,0,0
1.270004,0,0,0,0
1.271550,0,0,0,0
1.273093,0,0,0,0
1.274517,0,0,0,0
1.276041,0,0,0,0
1.277607,0,0,0,0
1.279214,0,0,0,0
1.280767,0,0,0,0
1.282366,0,0,0,0
1.283921,0,0,0,0
1.285473,0,0,0,0
1.287032,0,0,0,0
1.288597,0,0,0,0
1.290153,0,0,0,0
1.291707,0,0,0,0
1.293160,0,0,0,0
1.294713,0,0,0,0
1.296267,0,0,0,0
1.297822,0,0,0,0
1.299433,0,0,0,0
1.300985,0,0,0,0
1.302538,0,0,0,0
1.304084,0,0,0,0
1.305923,0,0,0,0
1.307389,0,0,0,0
1.308783,0,0,0,0
1.310313,0,0,0,0
1.311868,0,0,0,0
1.313420,0,0,0,0
1.314979,0,0,0,0
1.316530,0,0,0,0
1.318086,0,0,0,0
1.319639,0,0,0,0
1.321205,0,0,0,0
1.322758,0,0,0,0
1.324312,0,0,0,0
1.325868,0,0,0,0
1.327422,0,0,0,0
1.328974,0,0,0,0
1.330571,0,0,0,0
1.332139,0,0,0,0
1.333695,0,0,0,0
1.335249,0,0,0,0
1.336802,0,0,0,0
1.338357,0,0,0,0
1.339912,0,0,0,0
1.341465,0,0,0,0
1.343036,0,0,0,0
1.344588,0,0,0,0
1.346187,0,0,0,0
1.347741,0,0,0,0
1.349293,0,0,0,0
1.350794,0,0,0,0
1.352318,0,0,0,0
1.353762,0,0,0,0
1.355289,0,0,0,0
1.356841,0,0,0,0
1.358398,0,0,0,0
1.359953,0,0,0,0
1.361507,0,0,0,0
1.363067,0,0,0,0
1.364641,0,0,0,0
1.366197,0,0,0,0
1.367752,0,0,0,0
1.369304,0,0,0,0
1.370920,0,0,0,0
1.372472,0,0,0,0
1.374027,0,0,0,0
1.375584,0,0,0,0
1.377127,0,0,0,0
1.378593,0,0,0,0
1.380116,0,0,0,0
1.381671,0,0,0,0
1.383224,0,0,0,0
1.384775,0,0,0,0
1.386343,0,0,0,0
1.387896,0,0,0,0
1.389448,0,0,0,0
1.390907,0,0,0,0
1.392299,0,0,0,0
1.393820,0,0,0,0
1.395417,0,0,0,0
1.396981,0,0,0,0
1.398533,0,0,0,0
1.400086,0,0,0,0
1.401640,0,0,0,0
1.403193,0,0,0,0
1.404744,0,0,0,0
1.406297,0,0,0,0
1.407738,0,0,0,0
1.409262,0,0,0,0
1.410729,0,0,0,0
1.412252,0,0,0,0
1.413806,0,0,0,0
1.415357,0,0,0,0
1.416908,0,0,0,0
1.418474,0,0,0,0
1.420027,0,0,0,0
1.421579,0,0,0,0
1.422945,0,0,0,0
1.424337,0,0,0,0
1.425857,0,0,0,0
1.427363,0,0,0,0
1.428906,0,0,0,0
1.430462,0,0,0,0
1.432017,0,0,0,0
1.433569,0,0,0,0
1.435064,0,0,0,0
1.436458,0,0,0,0
1.437982,0,0,0,0
1.439548,0,0,0,0
1.441101,0,0,0,0
1.442699,0,0,0,0
1.444254,0,0,0,0
1.445810,0,0,0,0
1.447364,0,0,0,0
1.448917,0,0,0,0
1.450483,0,0,0,0
1.452038,0,0,0,0
1.453590,0,0,0,0
1.455165,0,0,0,0
1.456752,0,0,0,0
1.458351,0,0,0,0
1.459907,0,0,0,0
1.461351,0,0,0,0
1.462920,0,0,0,0
1.464509,0,0,0,0
1.466098,0,0,0,0
1.467685,0,0,0,0
1.469275,0,0,0,0
1.470965,0,0,0,0
1.472565,0,0,0,0
1.474205,0,0,0,0
1.475798,0,0,0,0
1.477391,0,0,0,0
1.478984,0,0,0,0
1.480567,0,0,0,0
1.482024,0,0,0,0
1.483600,0,0,0,0
1.485192,0,0,0,0
1.486787,0,0,0,0
1.488381,0,0,0,0
1.489977,0,0,0,0
1.491570,0,0,0,0
1.493162,0,0,0,0
1.494768,0,0,0,0
1.496362,0,0,0,0
1.497957,0,0,0,0
1.499551,0,0,0,0
1.501143,0,0,0,0
1.502737,0,0,0,0
1.504330,0,0,0,0
1.505940,0,0,0,0
1.507585,0,0,0,0
1.509176,0,0,0,0
1.510770,0,0,0,0
1.512363,0,0,0,0
1.513957,0,0,0,0
1.515551,0,0,0,0
1.517157,0,0,0,0
1.518750,0,0,0,0
1.520345,0,0,0,0
1.521940,0,0,0,0
1.523583,0,0,0,0
1.525175,0,0,0,0
1.526769,0,0,0,0
1.528369,0,0,0,0
1.529834,0,0,0,0
1.531471,0,0,0,0
1.533064,0,0,0,0
1.534658,0,0,0,0
1.536253,0,0,0,0
1.537849,0,0,0,0
1.539508,0,0,0,0
1.541100,0,0,0,0
1.542694,0,0,0,0
1.544288,0,0,0,0
1.547894,0,0,0,0
1.549381,0,0,0,0
1.550817,0,0,0,0
1.552248,0,0,0,0
1.553674,0,0,0,0
1.555098,0,0,0,0
1.556522,0,0,0,0
1.558083,0,0,0,0
1.559691,0,0,0,0
1.561283,0,0,0,0
1.562974,0,0,0,0
1.564566,0,0,0,0
1.566032,0,0,0,0
1.567597,0,0,0,0
1.569189,0,0,0,0
1.570663,0,0,0,0
1.572229,0,0,0,0
1.573825,0,0,0,0
1.575419,0,0,0,0
1.577012,0,0,0,0
1.578604,0,0,0,0
1.580198,0,0,0,0
1.581807,0,0,0,0
1.583391,0,0,0,0
1.584976,0,0,0,0
1.586477,0,0,0,0
1.588050,0,0,0,0
1.589532,0,0,0,0
1.590972,0,0,0,0
1.592412,0,0,0,0
1.593976,0,0,0,0
1.595569,0,0,0,0
1.597161,0,0,0,0
1.598753,0,0,0,0
1.600339,0,0,0,0
1.601791,0,0,0,0
1.603415,0,0,0,0
1.605005,0,0,0,0
1.606596,0,0,0,0
1.608188,0,0,0,0
1.609781,0,0,0,0
1.611372,0,0,0,0
1.612962,0,0,0,0
