elapsed_s,TSE_SETUP_FMUL_3_WORKING_CYCLE_L3,TSE_SETUP_FMUL_4_WORKING_CYCLE_L3,TSE_SETUP_FMUL_5_WORKING_CYCLE_L3,TSE_EDGE_SETUP_WORKING_CYCLE_L1
1.531531,0,0,0,0
1.532923,0,0,0,0
1.534353,0,0,0,0
1.535744,0,0,0,0
1.537262,0,0,0,0
1.538816,0,0,0,0
1.540363,0,0,0,0
1.542193,0,0,0,0
1.543675,0,0,0,0
1.545071,0,0,0,0
1.546461,0,0,0,0
1.547853,0,0,0,0
1.549243,0,0,0,0
1.550666,0,0,0,0
1.552195,0,0,0,0
1.553817,0,0,0,0
1.555436,0,0,0,0
1.556989,0,0,0,0
1.558590,0,0,0,0
1.560144,0,0,0,0
1.561697,0,0,0,0
1.563305,0,0,0,0
1.564858,0,0,0,0
1.566458,0,0,0,0
1.568012,0,0,0,0
1.569567,0,0,0,0
1.571150,0,0,0,0
1.572702,0,0,0,0
1.574316,0,0,0,0
1.575871,0,0,0,0
1.577424,0,0,0,0
1.579038,0,0,0,0
1.580584,0,0,0,0
1.582058,0,0,0,0
1.583628,0,0,0,0
1.585196,0,0,0,0
1.586749,0,0,0,0
1.588304,0,0,0,0
1.589860,0,0,0,0
1.591461,0,0,0,0
1.593014,0,0,0,0
1.594570,0,0,0,0
1.596140,0,0,0,0
1.597692,0,0,0,0
1.599293,0,0,0,0
1.600846,0,0,0,0
1.602402,0,0,0,0
