elapsed_s,PC_RESERVED_56,PC_RESERVED_57,PC_RESERVED_58,PC_RESERVED_59,PC_S_BUSY_CYCLES,PC_S_WORKING_CYCLES,PC_S_STALL_CYCLES_VFD,PC_S_STALL_CYCLES_VPC_FE
0.001115,0,0,0,0,0,0,0,0
0.002684,0,0,0,0,0,0,0,0
0.004230,0,0,0,0,0,0,0,0
0.005777,0,0,0,0,0,0,0,0
0.007318,0,0,0,0,0,0,0,0
0.008935,0,0,0,0,0,0,0,0
0.010482,0,0,0,0,0,0,0,0
0.012026,0,0,0,0,0,0,0,0
0.013570,0,0,0,0,0,0,0,0
0.015110,0,0,0,0,0,0,0,0
0.016779,0,0,0,0,0,0,0,0
0.018387,0,0,0,0,0,0,0,0
0.019907,0,0,0,0,0,0,0,0
0.021381,0,0,0,0,0,0,0,0
0.022851,0,0,0,0,0,0,0,0
0.024370,0,0,0,0,0,0,0,0
0.025874,0,0,0,0,0,0,0,0
0.027347,0,0,0,0,0,0,0,0
0.028822,0,0,0,0,0,0,0,0
0.030306,0,0,0,0,0,0,0,0
0.031914,0,0,0,0,0,0,0,0
0.033328,0,0,0,0,0,0,0,0
0.034738,0,0,0,0,0,0,0,0
0.036199,0,0,0,0,0,0,0,0
0.037610,0,0,0,0,0,0,0,0
0.039021,0,0,0,0,0,0,0,0
0.040736,0,0,0,0,0,0,0,0
0.042156,0,0,0,0,0,0,0,0
0.043566,0,0,0,0,0,0,0,0
0.044977,0,0,0,0,0,0,0,0
0.046389,0,0,0,0,0,0,0,0
0.047808,0,0,0,0,0,0,0,0
0.049187,0,0,0,0,0,0,0,0
0.050566,0,0,0,0,0,0,0,0
0.052023,0,0,0,0,0,0,0,0
0.053359,0,0,0,0,0,0,0,0
0.054691,0,0,0,0,0,0,0,0
0.056024,0,0,0,0,0,0,0,0
0.057365,0,0,0,0,0,0,0,0
0.058710,0,0,0,0,0,0,0,0
0.060051,0,0,0,0,0,0,0,0
0.061390,0,0,0,0,0,0,0,0
0.062739,0,0,0,0,0,0,0,0
0.064122,0,0,0,0,0,0,0,0
0.065497,0,0,0,0,0,0,0,0
0.066859,0,0,0,0,876,1074,0,0
0.068519,0,0,0,0,0,0,0,0
0.069885,0,0,0,0,0,0,0,0
0.071244,0,0,0,0,0,0,0,0
0.072701,0,0,0,0,0,0,0,0
0.074111,0,0,0,0,0,0,0,0
0.075493,0,0,0,0,0,0,0,0
0.076863,0,0,0,0,0,0,0,0
0.078233,0,0,0,0,738,954,0,0
0.079451,0,0,0,0,1920,2385,78,0
0.080672,0,0,0,0,1911,2379,78,0
0.081889,0,0,0,0,1911,2379,78,0
0.083106,0,0,0,0,1911,2379,78,0
0.084322,0,0,0,0,1911,2379,78,0
0.085539,0,0,0,0,1911,2379,84,0
0.086756,0,0,0,0,1911,2484,78,0
0.087972,0,0,0,0,2010,2379,78,0
0.089187,0,0,0,0,1812,2379,78,0
0.090404,0,0,0,0,1911,2379,78,0
0.091625,0,0,0,0,2010,2379,78,0
0.092843,0,0,0,0,1911,2379,78,0
0.094061,0,0,0,0,1911,2379,78,0
0.095279,0,0,0,0,1911,2379,78,0
0.096552,0,0,0,0,1959,2457,78,0
0.097770,0,0,0,0,1911,2379,78,0
0.098988,0,0,0,0,1911,2379,78,0
0.100207,0,0,0,0,1911,2379,78,0
0.101424,0,0,0,0,1911,2379,84,0
0.102662,0,0,0,0,1479,1818,42,0
0.104230,0,0,0,0,0,0,0,0
0.105611,0,0,0,0,0,0,0,0
0.106980,0,0,0,0,0,0,0,0
0.108348,0,0,0,0,0,0,0,0
0.109717,0,0,0,0,0,0,0,0
0.111083,0,0,0,0,0,0,0,0
0.112566,0,0,0,0,0,0,0,0
0.113945,0,0,0,0,0,0,0,0
0.115310,0,0,0,0,0,0,0,0
0.116672,0,0,0,0,0,0,0,0
0.118029,0,0,0,0,0,0,0,0
0.119391,0,0,0,0,0,0,0,0
0.120748,0,0,0,0,0,0,0,0
0.122107,0,0,0,0,0,0,0,0
0.123466,0,0,0,0,0,0,0,0
0.124921,0,0,0,0,0,0,0,0
0.126330,0,0,0,0,0,0,0,0
0.127732,0,0,0,0,0,0,0,0
0.129134,0,0,0,0,0,0,0,0
0.130532,0,0,0,0,0,0,0,0
0.131932,0,0,0,0,0,0,0,0
0.133337,0,0,0,0,0,0,0,0
0.134739,0,0,0,0,0,0,0,0
0.136158,0,0,0,0,0,0,0,0
0.137561,0,0,0,0,0,0,0,0
0.138959,0,0,0,0,0,0,0,0
0.140597,0,0,0,0,0,0,0,0
0.142123,0,0,0,0,0,0,0,0
0.143568,0,0,0,0,0,0,0,0
0.145163,0,0,0,0,0,0,0,0
0.146748,0,0,0,0,0,0,0,0
0.148320,0,0,0,0,0,0,0,0
0.149890,0,0,0,0,0,0,0,0
0.151893,0,0,0,0,0,0,0,0
0.153465,0,0,0,0,0,0,0,0
0.155036,0,0,0,0,0,0,0,0
0.156558,0,0,0,0,0,0,0,0
0.157982,0,0,0,0,0,0,0,0
0.159524,0,0,0,0,0,0,0,0
0.161140,0,0,0,0,0,0,0,0
0.162711,0,0,0,0,0,0,0,0
0.164283,0,0,0,0,0,0,0,0
0.165854,0,0,0,0,0,0,0,0
0.167428,0,0,0,0,0,0,0,0
0.169016,0,0,0,0,0,0,0,0
0.170586,0,0,0,0,0,0,0,0
0.172159,0,0,0,0,0,0,0,0
0.173729,0,0,0,0,0,0,0,0
0.175297,0,0,0,0,0,0,0,0
0.176874,0,0,0,0,0,0,0,0
0.178443,0,0,0,0,0,0,0,0
0.180030,0,0,0,0,0,0,0,0
0.181601,0,0,0,0,0,0,0,0
0.183170,0,0,0,0,0,0,0,0
0.184746,0,0,0,0,0,0,0,0
0.186313,0,0,0,0,0,0,0,0
0.187885,0,0,0,0,0,0,0,0
0.189455,0,0,0,0,0,0,0,0
0.191037,0,0,0,0,0,0,0,0
0.192670,0,0,0,0,0,0,0,0
