elapsed_s,PC_S_DS_INVOCATIONS,PC_S_VS_INVOCATIONS,PC_S_GS_INVOCATIONS,PC_S_DS_PRIMITIVES,PC_S_TESS_BUSY_CYCLES,PC_S_TESS_WORKING_CYCLES,PC_S_TESS_STALL_CYCLES_PC,PC_S_TESS_STARVE_CYCLES_PC
0.806137,0,0,0,0,0,0,0,4166136
0.807482,0,0,0,0,0,0,0,4082574
0.808754,0,0,0,0,0,0,0,4005843
0.810026,0,0,0,0,0,0,0,4004406
0.811298,0,0,0,0,0,0,0,4015617
0.812574,0,0,0,0,0,0,0,4020411
0.813850,0,0,0,0,0,0,0,4016274
0.815169,0,0,0,0,0,0,0,4157880
0.816445,0,0,0,0,0,0,0,4017978
0.817720,0,0,0,0,0,0,0,4015953
0.818997,0,0,0,0,0,0,0,4021914
0.820272,0,0,0,0,0,0,0,4018107
0.821547,0,0,0,0,0,0,0,4016799
0.822858,0,0,0,0,0,0,0,4128471
0.824133,0,0,0,0,0,0,0,4016373
0.825417,0,0,0,0,0,0,0,4044066
