elapsed_s,PC_US_MESH_DRAWS,PC_US_MESH_DEAD_DRAWS,PC_US_MESH_MVIS_EN_DRAWS,PC_US_MESH_DEAD_PRIM,PC_US_MESH_LIVE_PRIM,PC_US_MESH_PA_EN_PRIM,PC_US_STARVE_CYCLES_FOR_MVIS_STREAM,PC_US_STARVE_CYCLES_PREDRAW
0.261297,0,0,0,0,0,0,0,0
0.262888,0,0,0,0,0,0,0,0
0.264454,0,0,0,0,0,0,0,0
0.266152,0,0,0,0,0,0,0,0
0.267570,0,0,0,0,0,0,0,0
0.268980,0,0,0,0,0,0,0,0
0.270391,0,0,0,0,0,0,0,0
0.271814,0,0,0,0,0,0,0,0
0.273222,0,0,0,0,0,0,0,0
0.274631,0,0,0,0,0,0,0,0
0.276039,0,0,0,0,0,0,0,0
0.277446,0,0,0,0,0,0,0,0
0.278855,0,0,0,0,0,0,0,0
0.280391,0,0,0,0,0,0,0,0
0.281853,0,0,0,0,0,0,0,0
0.283312,0,0,0,0,0,0,0,0
0.284720,0,0,0,0,0,0,0,0
0.286130,0,0,0,0,0,0,0,0
0.287539,0,0,0,0,0,0,0,0
0.288946,0,0,0,0,0,0,0,0
0.290484,0,0,0,0,0,0,0,0
0.292070,0,0,0,0,0,0,0,0
0.293643,0,0,0,0,0,0,0,0
0.295216,0,0,0,0,0,0,0,0
0.296787,0,0,0,0,0,0,0,0
0.298403,0,0,0,0,0,0,0,0
0.299967,0,0,0,0,0,0,0,0
0.301529,0,0,0,0,0,0,0,0
0.303018,0,0,0,0,0,0,0,0
0.304432,0,0,0,0,0,0,0,0
0.305971,0,0,0,0,0,0,0,0
0.307543,0,0,0,0,0,0,0,0
0.309112,0,0,0,0,0,0,0,0
0.310683,0,0,0,0,0,0,0,0
0.312247,0,0,0,0,0,0,0,0
0.313705,0,0,0,0,0,0,0,0
0.315246,0,0,0,0,0,0,0,0
0.316815,0,0,0,0,0,0,0,0
0.318386,0,0,0,0,0,0,0,0
0.319955,0,0,0,0,0,0,0,0
0.321523,0,0,0,0,0,0,0,0
0.323097,0,0,0,0,0,0,0,0
0.324680,0,0,0,0,0,0,0,0
0.326252,0,0,0,0,0,0,0,0
0.327822,0,0,0,0,0,0,0,0
0.329389,0,0,0,0,0,0,0,0
0.330963,0,0,0,0,0,0,0,0
0.332445,0,0,0,0,0,0,0,0
0.333868,0,0,0,0,0,0,0,0
0.335416,0,0,0,0,0,0,0,0
0.336862,0,0,0,0,0,0,0,0
0.338408,0,0,0,0,0,0,0,0
0.339980,0,0,0,0,0,0,0,0
0.341551,0,0,0,0,0,0,0,0
0.343122,0,0,0,0,0,0,0,0
0.344684,0,0,0,0,0,0,0,0
0.346180,0,0,0,0,0,0,0,0
0.347786,0,0,0,0,0,0,0,0
0.349356,0,0,0,0,0,0,0,0
0.350934,0,0,0,0,0,0,0,0
0.352505,0,0,0,0,0,0,0,0
0.354079,0,0,0,0,0,0,0,0
0.355651,0,0,0,0,0,0,0,0
0.357236,0,0,0,0,0,0,0,0
0.358810,0,0,0,0,0,0,0,0
0.360381,0,0,0,0,0,0,0,0
0.361955,0,0,0,0,0,0,0,0
0.363527,0,0,0,0,0,0,0,0
0.365098,0,0,0,0,0,0,0,0
0.366670,0,0,0,0,0,0,0,0
0.368256,0,0,0,0,0,0,0,0
0.369830,0,0,0,0,0,0,0,0
0.371402,0,0,0,0,0,0,0,0
0.372973,0,0,0,0,0,0,0,0
0.374547,0,0,0,0,0,0,0,0
0.376119,0,0,0,0,0,0,0,0
0.377693,0,0,0,0,0,0,0,0
0.379195,0,0,0,0,0,0,0,0
0.380737,0,0,0,0,0,0,0,0
0.382311,0,0,0,0,0,0,0,0
0.383882,0,0,0,0,0,0,0,0
0.385453,0,0,0,0,0,0,0,0
0.387098,0,0,0,0,0,0,0,0
0.388512,0,0,0,0,0,0,0,0
0.390061,0,0,0,0,0,0,0,0
0.391634,0,0,0,0,0,0,0,0
0.393204,0,0,0,0,0,0,0,0
0.394820,0,0,0,0,0,0,0,0
0.396393,0,0,0,0,0,0,0,0
0.397967,0,0,0,0,0,0,0,0
0.399539,0,0,0,0,0,0,0,0
0.401123,0,0,0,0,0,0,0,0
0.402695,0,0,0,0,0,0,0,0
0.404268,0,0,0,0,0,0,0,0
0.405842,0,0,0,0,0,0,0,0
0.407414,0,0,0,0,0,0,0,0
0.409355,0,0,0,0,0,0,0,0
0.410788,0,0,0,0,0,0,0,0
0.412217,0,0,0,0,0,0,0,0
0.413629,0,0,0,0,0,0,0,0
0.415037,0,0,0,0,0,0,0,0
0.416446,0,0,0,0,0,0,0,0
0.417855,0,0,0,0,0,0,0,0
0.419392,0,0,0,0,0,0,0,0
0.420962,0,0,0,0,0,0,0,0
0.422547,0,0,0,0,0,0,0,0
0.424120,0,0,0,0,0,0,0,0
0.425694,0,0,0,0,0,0,0,0
0.427265,0,0,0,0,0,0,0,0
0.428836,0,0,0,0,0,0,0,0
0.430411,0,0,0,0,0,0,0,0
0.431983,0,0,0,0,0,0,0,0
0.433567,0,0,0,0,0,0,0,0
0.435019,0,0,0,0,0,0,0,0
0.436433,0,0,0,0,0,0,0,0
0.437973,0,0,0,0,0,0,0,0
0.439545,0,0,0,0,0,0,0,0
0.441117,0,0,0,0,0,0,0,0
0.442731,0,0,0,0,0,0,0,0
0.444318,0,0,0,0,0,0,0,0
0.445892,0,0,0,0,0,0,0,0
0.447465,0,0,0,0,0,0,0,0
0.449035,0,0,0,0,0,0,0,0
0.450607,0,0,0,0,0,0,0,0
0.452180,0,0,0,0,0,0,0,0
0.453754,0,0,0,0,0,0,0,0
0.455339,0,0,0,0,0,0,0,0
0.456908,0,0,0,0,0,0,0,0
0.458522,0,0,0,0,0,0,0,0
0.460095,0,0,0,0,0,0,0,0
0.461667,0,0,0,0,0,0,0,0
0.463240,0,0,0,0,0,0,0,0
0.464809,0,0,0,0,0,0,0,0
0.466395,0,0,0,0,0,0,0,0
0.467967,0,0,0,0,0,0,0,0
0.469536,0,0,0,0,0,0,0,0
0.471112,0,0,0,0,0,0,0,0
0.472682,0,0,0,0,0,0,0,0
0.474298,0,0,0,0,0,0,0,0
0.475871,0,0,0,0,0,0,0,0
0.477453,0,0,0,0,0,0,0,0
0.478998,0,0,0,0,0,0,0,0
0.480409,0,0,0,0,0,0,0,0
0.481947,0,0,0,0,0,0,0,0
0.483558,0,0,0,0,0,0,0,0
0.485127,0,0,0,0,0,0,0,0
0.486699,0,0,0,0,0,0,0,0
0.488282,0,0,0,0,0,0,0,0
0.489855,0,0,0,0,0,0,0,0
0.491472,0,0,0,0,0,0,0,0
0.493041,0,0,0,0,0,0,0,0
0.494612,0,0,0,0,0,0,0,0
0.496184,0,0,0,0,0,0,0,0
0.497756,0,0,0,0,0,0,0,0
0.499342,0,0,0,0,0,0,0,0
0.500911,0,0,0,0,0,0,0,0
0.502481,0,0,0,0,0,0,0,0
0.504052,0,0,0,0,0,0,0,0
0.505688,0,0,0,0,0,0,0,0
0.507421,0,0,0,0,0,0,0,0
0.508869,0,0,0,0,0,0,0,0
0.510303,0,0,0,0,0,0,0,0
0.511716,0,0,0,0,0,0,0,0
0.513124,0,0,0,0,0,0,0,0
0.514535,0,0,0,0,0,0,0,0
0.515941,0,0,0,0,0,0,0,0
0.517476,0,0,0,0,0,0,0,0
0.519050,0,0,0,0,0,0,0,0
0.520631,0,0,0,0,0,0,0,0
0.522253,0,0,0,0,0,0,0,0
0.523825,0,0,0,0,0,0,0,0
0.525394,0,0,0,0,0,0,0,0
0.526968,0,0,0,0,0,0,0,0
0.528537,0,0,0,0,0,0,0,0
0.530110,0,0,0,0,0,0,0,0
0.531701,0,0,0,0,0,0,0,0
0.533208,0,0,0,0,0,0,0,0
0.534632,0,0,0,0,0,0,0,0
0.536171,0,0,0,0,0,0,0,0
0.537743,0,0,0,0,0,0,0,0
0.539360,0,0,0,0,0,0,0,0
0.540930,0,0,0,0,0,0,0,0
0.542516,0,0,0,0,0,0,0,0
0.544089,0,0,0,0,0,0,0,0
0.545663,0,0,0,0,0,0,0,0
0.547235,0,0,0,0,0,0,0,0
0.548806,0,0,0,0,0,0,0,0
0.550378,0,0,0,0,0,0,0,0
0.551946,0,0,0,0,0,0,0,0
0.553528,0,0,0,0,0,0,0,0
0.555189,0,0,0,0,0,0,0,0
0.556736,0,0,0,0,0,0,0,0
0.558310,0,0,0,0,0,0,0,0
0.559881,0,0,0,0,0,0,0,0
0.561450,0,0,0,0,0,0,0,0
0.563096,0,0,0,0,0,0,0,0
0.564519,0,0,0,0,0,0,0,0
0.566059,0,0,0,0,0,0,0,0
0.567631,0,0,0,0,0,0,0,0
0.569201,0,0,0,0,0,0,0,0
0.570816,0,0,0,0,0,0,0,0
0.572389,0,0,0,0,0,0,0,0
0.573962,0,0,0,0,0,0,0,0
0.575547,0,0,0,0,0,0,0,0
0.577116,0,0,0,0,0,0,0,0
0.578689,0,0,0,0,0,0,0,0
0.580261,0,0,0,0,0,0,0,0
0.581834,0,0,0,0,0,0,0,0
0.583405,0,0,0,0,0,0,0,0
0.584976,0,0,0,0,0,0,0,0
0.586603,0,0,0,0,0,0,0,0
0.588176,0,0,0,0,0,0,0,0
0.589749,0,0,0,0,0,0,0,0
0.591321,0,0,0,0,0,0,0,0
0.592891,0,0,0,0,0,0,0,0
0.594462,0,0,0,0,0,0,0,0
0.596033,0,0,0,0,0,0,0,0
0.597685,0,0,0,0,0,0,0,0
0.599323,0,0,0,0,0,0,0,0
0.600893,0,0,0,0,0,0,0,0
0.602509,0,0,0,0,0,0,0,0
0.604082,0,0,0,0,0,0,0,0
0.605655,0,0,0,0,0,0,0,0
0.607227,0,0,0,0,0,0,0,0
0.608812,0,0,0,0,0,0,0,0
0.610386,0,0,0,0,0,0,0,0
0.611958,0,0,0,0,0,0,0,0
0.613528,0,0,0,0,0,0,0,0
0.615105,0,0,0,0,0,0,0,0
0.616676,0,0,0,0,0,0,0,0
0.618293,0,0,0,0,0,0,0,0
0.619879,0,0,0,0,0,0,0,0
0.621450,0,0,0,0,0,0,0,0
0.622990,0,0,0,0,0,0,0,0
0.624532,0,0,0,0,0,0,0,0
0.626105,0,0,0,0,0,0,0,0
0.627677,0,0,0,0,0,0,0,0
0.629246,0,0,0,0,0,0,0,0
0.630881,0,0,0,0,0,0,0,0
0.632453,0,0,0,0,0,0,0,0
0.634071,0,0,0,0,0,0,0,0
0.635645,0,0,0,0,0,0,0,0
0.637216,0,0,0,0,0,0,0,0
0.638788,0,0,0,0,0,0,0,0
0.640360,0,0,0,0,0,0,0,0
0.641948,0,0,0,0,0,0,0,0
0.643520,0,0,0,0,0,0,0,0
0.645090,0,0,0,0,0,0,0,0
0.646663,0,0,0,0,0,0,0,0
0.648235,0,0,0,0,0,0,0,0
0.649809,0,0,0,0,0,0,0,0
0.651424,0,0,0,0,0,0,0,0
0.653009,0,0,0,0,0,0,0,0
0.654581,0,0,0,0,0,0,0,0
0.656153,0,0,0,0,0,0,0,0
0.657724,0,0,0,0,0,0,0,0
0.659295,0,0,0,0,0,0,0,0
0.660864,0,0,0,0,0,0,0,0
0.662437,0,0,0,0,0,0,0,0
0.664020,0,0,0,0,0,0,0,0
0.665589,0,0,0,0,0,0,0,0
0.667360,0,0,0,0,0,0,0,0
0.668930,0,0,0,0,0,0,0,0
0.670500,0,0,0,0,0,0,0,0
0.672072,0,0,0,0,0,0,0,0
0.673645,0,0,0,0,0,0,0,0
0.675230,0,0,0,0,0,0,0,0
0.676798,0,0,0,0,0,0,0,0
0.678371,0,0,0,0,0,0,0,0
0.679941,0,0,0,0,0,0,0,0
0.681510,0,0,0,0,0,0,0,0
0.683087,0,0,0,0,0,0,0,0
0.684655,0,0,0,0,0,0,0,0
0.686241,0,0,0,0,0,0,0,0
0.687812,0,0,0,0,0,0,0,0
0.689381,0,0,0,0,0,0,0,0
0.690954,0,0,0,0,0,0,0,0
0.692523,0,0,0,0,0,0,0,0
0.694096,0,0,0,0,0,0,0,0
0.695667,0,0,0,0,0,0,0,0
0.697248,0,0,0,0,0,0,0,0
0.698882,0,0,0,0,0,0,0,0
0.700452,0,0,0,0,0,0,0,0
0.702023,0,0,0,0,0,0,0,0
0.703595,0,0,0,0,0,0,0,0
0.705165,0,0,0,0,0,0,0,0
0.706735,0,0,0,0,0,0,0,0
0.708197,0,0,0,0,0,0,0,0
0.709741,0,0,0,0,0,0,0,0
0.711311,0,0,0,0,0,0,0,0
0.712881,0,0,0,0,0,0,0,0
0.714497,0,0,0,0,0,0,0,0
0.716068,0,0,0,0,0,0,0,0
0.717640,0,0,0,0,0,0,0,0
0.719226,0,0,0,0,0,0,0,0
0.720796,0,0,0,0,0,0,0,0
0.722369,0,0,0,0,0,0,0,0
0.723939,0,0,0,0,0,0,0,0
0.725509,0,0,0,0,0,0,0,0
0.727085,0,0,0,0,0,0,0,0
0.728655,0,0,0,0,0,0,0,0
0.730281,0,0,0,0,0,0,0,0
0.731851,0,0,0,0,0,0,0,0
0.733300,0,0,0,0,0,0,0,0
0.734795,0,0,0,0,0,0,0,0
0.736334,0,0,0,0,0,0,0,0
0.737907,0,0,0,0,0,0,0,0
0.739479,0,0,0,0,0,0,0,0
0.741098,0,0,0,0,0,0,0,0
0.742671,0,0,0,0,0,0,0,0
0.744245,0,0,0,0,0,0,0,0
0.745819,0,0,0,0,0,0,0,0
0.747393,0,0,0,0,0,0,0,0
0.748964,0,0,0,0,0,0,0,0
0.750535,0,0,0,0,0,0,0,0
0.752122,0,0,0,0,0,0,0,0
0.753696,0,0,0,0,0,0,0,0
0.755269,0,0,0,0,0,0,0,0
0.756838,0,0,0,0,0,0,0,0
0.758412,0,0,0,0,0,0,0,0
0.759974,0,0,0,0,0,0,0,0
0.761440,0,0,0,0,0,0,0,0
0.762938,0,0,0,0,0,0,0,0
0.764346,0,0,0,0,0,0,0,0
0.765810,0,0,0,0,0,0,0,0
0.767246,0,0,0,0,0,0,0,0
0.768919,0,0,0,0,0,0,0,0
0.770504,0,0,0,0,0,0,0,0
0.772294,0,0,0,0,0,0,0,0
0.774875,0,0,0,0,0,0,0,0
0.776298,0,0,0,0,0,0,0,0
0.777734,0,0,0,0,0,0,0,0
0.779635,0,0,0,0,0,0,0,0
0.781040,0,0,0,0,0,0,0,0
0.782439,0,0,0,0,0,0,0,0
0.783839,0,0,0,0,0,0,0,0
0.785249,0,0,0,0,0,0,0,0
0.786647,0,0,0,0,0,0,0,0
0.788057,0,0,0,0,0,0,0,0
0.789459,0,0,0,0,0,0,0,0
0.790892,0,0,0,0,0,0,0,0
0.792293,0,0,0,0,0,0,0,0
0.793704,0,0,0,0,0,0,0,0
0.795114,0,0,0,0,0,0,0,0
0.796597,0,0,0,0,0,0,0,0
0.798013,0,0,0,0,0,0,0,0
0.799421,0,0,0,0,0,0,0,0
0.800829,0,0,0,0,0,0,0,0
0.802239,0,0,0,0,0,0,0,0
0.803647,0,0,0,0,0,0,0,0
0.805054,0,0,0,0,0,0,0,0
0.806590,0,0,0,0,0,0,0,0
0.808182,0,0,0,0,0,0,0,0
0.809756,0,0,0,0,0,0,0,0
0.811371,0,0,0,0,0,0,0,0
0.812942,0,0,0,0,0,0,0,0
0.814515,0,0,0,0,0,0,0,0
0.816086,0,0,0,0,0,0,0,0
0.817660,0,0,0,0,0,0,0,0
0.819248,0,0,0,0,0,0,0,0
0.820818,0,0,0,0,0,0,0,0
0.822392,0,0,0,0,0,0,0,0
0.823956,0,0,0,0,0,0,0,0
0.825518,0,0,0,0,0,0,0,0
0.827141,0,0,0,0,0,0,0,0
0.828570,0,0,0,0,0,0,0,0
0.829995,0,0,0,0,0,0,0,0
0.831406,0,0,0,0,0,0,0,0
0.832814,0,0,0,0,0,0,0,0
0.834225,0,0,0,0,0,0,0,0
0.835729,0,0,0,0,0,0,0,0
0.837299,0,0,0,0,0,0,0,0
0.838923,0,0,0,0,0,0,0,0
0.840507,0,0,0,0,0,0,0,0
0.842125,0,0,0,0,0,0,0,0
0.843698,0,0,0,0,0,0,0,0
0.845268,0,0,0,0,0,0,0,0
0.846897,0,0,0,0,0,0,0,0
0.848467,0,0,0,0,0,0,0,0
0.850041,0,0,0,0,0,0,0,0
0.851626,0,0,0,0,0,0,0,0
0.853197,0,0,0,0,0,0,0,0
0.854769,0,0,0,0,0,0,0,0
0.856332,0,0,0,0,0,0,0,0
0.857774,0,0,0,0,0,0,0,0
0.859394,0,0,0,0,0,0,0,0
0.860965,0,0,0,0,0,0,0,0
0.862550,0,0,0,0,0,0,0,0
0.864121,0,0,0,0,0,0,0,0
0.865693,0,0,0,0,0,0,0,0
0.867264,0,0,0,0,0,0,0,0
0.868833,0,0,0,0,0,0,0,0
0.870407,0,0,0,0,0,0,0,0
0.871979,0,0,0,0,0,0,0,0
0.873560,0,0,0,0,0,0,0,0
0.875001,0,0,0,0,0,0,0,0
0.876414,0,0,0,0,0,0,0,0
0.877952,0,0,0,0,0,0,0,0
0.879523,0,0,0,0,0,0,0,0
0.881093,0,0,0,0,0,0,0,0
0.882663,0,0,0,0,0,0,0,0
0.884248,0,0,0,0,0,0,0,0
0.885820,0,0,0,0,0,0,0,0
0.887392,0,0,0,0,0,0,0,0
0.888963,0,0,0,0,0,0,0,0
0.890578,0,0,0,0,0,0,0,0
0.892151,0,0,0,0,0,0,0,0
0.893724,0,0,0,0,0,0,0,0
0.895310,0,0,0,0,0,0,0,0
0.896880,0,0,0,0,0,0,0,0
0.898453,0,0,0,0,0,0,0,0
0.900024,0,0,0,0,0,0,0,0
0.901593,0,0,0,0,0,0,0,0
0.903184,0,0,0,0,0,0,0,0
0.904754,0,0,0,0,0,0,0,0
0.906383,0,0,0,0,0,0,0,0
0.907954,0,0,0,0,0,0,0,0
0.909523,0,0,0,0,0,0,0,0
0.911099,0,0,0,0,0,0,0,0
0.912668,0,0,0,0,0,0,0,0
0.914241,0,0,0,0,0,0,0,0
0.915813,0,0,0,0,0,0,0,0
0.917396,0,0,0,0,0,0,0,0
0.918972,0,0,0,0,0,0,0,0
0.920542,0,0,0,0,0,0,0,0
0.922159,0,0,0,0,0,0,0,0
0.923731,0,0,0,0,0,0,0,0
0.925301,0,0,0,0,0,0,0,0
0.926834,0,0,0,0,0,0,0,0
0.928382,0,0,0,0,0,0,0,0
0.929955,0,0,0,0,0,0,0,0
0.931522,0,0,0,0,0,0,0,0
0.932993,0,0,0,0,0,0,0,0
0.934541,0,0,0,0,0,0,0,0
0.936113,0,0,0,0,0,0,0,0
0.937797,0,0,0,0,0,0,0,0
0.939428,0,0,0,0,0,0,0,0
0.941000,0,0,0,0,0,0,0,0
0.942572,0,0,0,0,0,0,0,0
0.944145,0,0,0,0,0,0,0,0
0.945718,0,0,0,0,0,0,0,0
0.947290,0,0,0,0,0,0,0,0
0.948860,0,0,0,0,0,0,0,0
0.950445,0,0,0,0,0,0,0,0
0.952009,0,0,0,0,0,0,0,0
0.953571,0,0,0,0,0,0,0,0
0.955009,0,0,0,0,0,0,0,0
0.956425,0,0,0,0,0,0,0,0
0.957964,0,0,0,0,0,0,0,0
0.959548,0,0,0,0,0,0,0,0
0.962436,0,0,0,0,0,0,0,0
0.963854,0,0,0,0,0,0,0,0
0.965259,0,0,0,0,0,0,0,0
0.966662,0,0,0,0,0,0,0,0
0.968065,0,0,0,0,0,0,0,0
0.969467,0,0,0,0,0,0,0,0
0.971020,0,0,0,0,0,0,0,0
