elapsed_s,TSE_FE_ILLEGAL_BOUNDING_BOX_PRIM,TSE_FE_VP_OUT_IS_NAN,TSE_FE_EXCLUDED_PRIM,TSE_FE_EARLY_CULL_CLIPPED_PRIM
0.135912,0,0,0,0
0.137294,0,0,0,0
0.138679,0,0,0,0
0.140064,0,0,0,0
0.141577,0,0,0,0
0.143015,0,0,0,0
0.144408,0,0,0,0
0.145841,0,0,0,0
0.147227,0,0,0,0
0.148614,0,0,0,0
0.149999,0,0,0,0
0.151854,0,0,0,0
0.153378,0,0,0,0
0.154940,0,0,0,0
0.156668,0,0,0,0
0.158036,0,0,0,0
0.159431,0,0,0,0
0.160991,0,0,0,0
0.162539,0,0,0,0
0.163976,0,0,0,0
0.165497,0,0,0,0
0.167046,0,0,0,0
0.168596,0,0,0,0
0.170145,0,0,0,0
0.171692,0,0,0,0
0.173242,0,0,0,0
0.174803,0,0,0,0
0.176351,0,0,0,0
0.177947,0,0,0,0
0.179493,0,0,0,0
0.181042,0,0,0,0
0.182591,0,0,0,0
0.184138,0,0,0,0
0.185705,0,0,0,0
0.187252,0,0,0,0
0.188801,0,0,0,0
0.190356,0,0,0,0
0.191903,0,0,0,0
0.193496,0,0,0,0
0.195045,0,0,0,0
0.196608,0,0,0,0
0.198157,0,0,0,0
0.199703,0,0,0,0
0.201252,0,0,0,0
0.202799,0,0,0,0
0.204226,0,0,0,0
0.205752,0,0,0,0
0.207188,0,0,0,0
0.208709,0,0,0,0
0.210305,0,0,0,0
0.211855,0,0,0,0
0.213734,0,0,0,0
0.215217,0,0,0,0
0.217348,0,0,0,0
0.218751,0,0,0,0
0.220142,0,0,0,0
0.221534,0,0,0,0
0.222921,0,0,0,0
0.224309,0,0,0,0
0.225828,0,0,0,0
0.227250,0,0,0,0
0.228785,0,0,0,0
0.230334,0,0,0,0
0.231881,0,0,0,0
0.233431,0,0,0,0
0.234981,0,0,0,0
0.236532,0,0,0,0
0.238082,0,0,0,0
0.239642,0,0,0,0
0.241236,0,0,0,0
0.242786,0,0,0,0
0.244334,0,0,0,0
0.245890,0,0,0,0
0.247437,0,0,0,0
0.248989,0,0,0,0
0.250552,0,0,0,0
0.252100,0,0,0,0
0.253738,0,0,0,0
0.255287,0,0,0,0
0.256882,0,0,0,0
0.258433,0,0,0,0
0.259980,0,0,0,0
0.261542,0,0,0,0
0.263083,0,0,0,0
0.264634,0,0,0,0
0.266182,0,0,0,0
0.267730,0,0,0,0
0.269280,0,0,0,0
0.270829,0,0,0,0
0.272390,0,0,0,0
0.273965,0,0,0,0
0.275513,0,0,0,0
0.277064,0,0,0,0
0.278615,0,0,0,0
0.280163,0,0,0,0
0.281716,0,0,0,0
0.283275,0,0,0,0
0.284825,0,0,0,0
0.286374,0,0,0,0
0.287920,0,0,0,0
0.289511,0,0,0,0
0.291060,0,0,0,0
0.292607,0,0,0,0
0.294168,0,0,0,0
0.295714,0,0,0,0
0.297262,0,0,0,0
0.298810,0,0,0,0
0.300356,0,0,0,0
0.301976,0,0,0,0
0.303522,0,0,0,0
0.305128,0,0,0,0
0.306676,0,0,0,0
0.308222,0,0,0,0
0.309772,0,0,0,0
0.311318,0,0,0,0
0.312868,0,0,0,0
0.314416,0,0,0,0
0.315976,0,0,0,0
0.317524,0,0,0,0
0.319072,0,0,0,0
0.320621,0,0,0,0
0.322171,0,0,0,0
0.323717,0,0,0,0
0.325264,0,0,0,0
0.326826,0,0,0,0
0.328372,0,0,0,0
0.329881,0,0,0,0
0.331271,0,0,0,0
0.332787,0,0,0,0
0.334334,0,0,0,0
0.335881,0,0,0,0
0.337483,0,0,0,0
0.339032,0,0,0,0
0.340583,0,0,0,0
0.342131,0,0,0,0
0.343678,0,0,0,0
0.345228,0,0,0,0
0.346775,0,0,0,0
0.348334,0,0,0,0
0.349887,0,0,0,0
0.351434,0,0,0,0
0.353028,0,0,0,0
0.354576,0,0,0,0
0.356122,0,0,0,0
0.357633,0,0,0,0
0.359170,0,0,0,0
0.360720,0,0,0,0
0.362317,0,0,0,0
0.363865,0,0,0,0
0.365413,0,0,0,0
0.366962,0,0,0,0
0.368511,0,0,0,0
0.370118,0,0,0,0
0.371665,0,0,0,0
0.373216,0,0,0,0
0.374764,0,0,0,0
0.376311,0,0,0,0
0.377866,0,0,0,0
0.379413,0,0,0,0
0.380975,0,0,0,0
0.382525,0,0,0,0
0.384072,0,0,0,0
0.385697,0,0,0,0
0.387244,0,0,0,0
0.388795,0,0,0,0
0.390344,0,0,0,0
0.391904,0,0,0,0
0.393453,0,0,0,0
0.395002,0,0,0,0
0.396551,0,0,0,0
0.398101,0,0,0,0
0.399647,0,0,0,0
0.401241,0,0,0,0
0.402805,0,0,0,0
0.404353,0,0,0,0
0.405946,0,0,0,0
0.407493,0,0,0,0
0.409042,0,0,0,0
0.410592,0,0,0,0
0.412140,0,0,0,0
0.413706,0,0,0,0
0.415253,0,0,0,0
0.416848,0,0,0,0
0.418396,0,0,0,0
0.419942,0,0,0,0
0.421491,0,0,0,0
0.423040,0,0,0,0
0.424731,0,0,0,0
0.426256,0,0,0,0
0.427803,0,0,0,0
0.429351,0,0,0,0
0.430899,0,0,0,0
0.432449,0,0,0,0
0.433997,0,0,0,0
0.435557,0,0,0,0
0.437107,0,0,0,0
0.438656,0,0,0,0
0.440202,0,0,0,0
0.441754,0,0,0,0
0.443301,0,0,0,0
0.444850,0,0,0,0
0.446409,0,0,0,0
0.447956,0,0,0,0
0.449548,0,0,0,0
0.451096,0,0,0,0
0.452645,0,0,0,0
0.454193,0,0,0,0
0.455739,0,0,0,0
0.457301,0,0,0,0
0.458848,0,0,0,0
0.460476,0,0,0,0
0.461871,0,0,0,0
0.463260,0,0,0,0
0.464775,0,0,0,0
0.466324,0,0,0,0
0.467884,0,0,0,0
0.469432,0,0,0,0
0.470980,0,0,0,0
0.472528,0,0,0,0
0.474076,0,0,0,0
0.475623,0,0,0,0
0.477173,0,0,0,0
0.478734,0,0,0,0
0.480281,0,0,0,0
0.481835,0,0,0,0
0.483381,0,0,0,0
0.484931,0,0,0,0
0.486478,0,0,0,0
0.488025,0,0,0,0
0.489461,0,0,0,0
0.490863,0,0,0,0
0.492249,0,0,0,0
0.493640,0,0,0,0
0.495037,0,0,0,0
0.496461,0,0,0,0
0.497850,0,0,0,0
0.499236,0,0,0,0
0.500765,0,0,0,0
0.502315,0,0,0,0
0.503867,0,0,0,0
0.505416,0,0,0,0
0.506967,0,0,0,0
0.508518,0,0,0,0
0.510069,0,0,0,0
0.511629,0,0,0,0
0.513225,0,0,0,0
0.514776,0,0,0,0
0.516325,0,0,0,0
0.517873,0,0,0,0
0.519414,0,0,0,0
0.520834,0,0,0,0
0.522427,0,0,0,0
0.523975,0,0,0,0
0.525523,0,0,0,0
0.527073,0,0,0,0
0.528623,0,0,0,0
0.530173,0,0,0,0
0.531721,0,0,0,0
0.533283,0,0,0,0
0.534832,0,0,0,0
0.536379,0,0,0,0
0.538078,0,0,0,0
0.539626,0,0,0,0
0.541176,0,0,0,0
0.542725,0,0,0,0
0.544285,0,0,0,0
0.545840,0,0,0,0
0.547387,0,0,0,0
0.548938,0,0,0,0
0.550487,0,0,0,0
0.552035,0,0,0,0
0.553583,0,0,0,0
0.555147,0,0,0,0
0.556697,0,0,0,0
0.558124,0,0,0,0
0.559649,0,0,0,0
0.561244,0,0,0,0
0.562794,0,0,0,0
0.564343,0,0,0,0
0.565910,0,0,0,0
0.567459,0,0,0,0
0.569011,0,0,0,0
0.570560,0,0,0,0
0.572109,0,0,0,0
0.573747,0,0,0,0
0.575296,0,0,0,0
0.576902,0,0,0,0
0.578452,0,0,0,0
0.580001,0,0,0,0
0.581550,0,0,0,0
0.583092,0,0,0,0
0.584610,0,0,0,0
0.586160,0,0,0,0
0.587719,0,0,0,0
0.589265,0,0,0,0
0.590812,0,0,0,0
0.592359,0,0,0,0
0.593952,0,0,0,0
0.595499,0,0,0,0
0.597049,0,0,0,0
0.598610,0,0,0,0
0.600156,0,0,0,0
0.601708,0,0,0,0
0.603254,0,0,0,0
0.604805,0,0,0,0
0.606353,0,0,0,0
0.607900,0,0,0,0
0.609503,0,0,0,0
0.611053,0,0,0,0
0.612602,0,0,0,0
0.614149,0,0,0,0
0.615713,0,0,0,0
0.617266,0,0,0,0
0.618816,0,0,0,0
0.620377,0,0,0,0
0.621864,0,0,0,0
0.623381,0,0,0,0
0.624976,0,0,0,0
0.626525,0,0,0,0
0.628073,0,0,0,0
0.629674,0,0,0,0
0.631234,0,0,0,0
0.632784,0,0,0,0
0.634334,0,0,0,0
0.635881,0,0,0,0
0.637430,0,0,0,0
0.638980,0,0,0,0
0.640530,0,0,0,0
0.642139,0,0,0,0
0.643687,0,0,0,0
0.645238,0,0,0,0
0.646787,0,0,0,0
0.648334,0,0,0,0
0.649888,0,0,0,0
0.651434,0,0,0,0
0.652998,0,0,0,0
0.654547,0,0,0,0
0.656094,0,0,0,0
0.657706,0,0,0,0
0.659254,0,0,0,0
0.660804,0,0,0,0
0.662353,0,0,0,0
0.663914,0,0,0,0
0.665463,0,0,0,0
0.667012,0,0,0,0
0.668561,0,0,0,0
0.670111,0,0,0,0
0.671659,0,0,0,0
0.673150,0,0,0,0
0.674714,0,0,0,0
0.676261,0,0,0,0
0.677812,0,0,0,0
0.679357,0,0,0,0
0.680781,0,0,0,0
0.682301,0,0,0,0
0.683850,0,0,0,0
0.685414,0,0,0,0
0.686964,0,0,0,0
0.688516,0,0,0,0
0.690111,0,0,0,0
0.691659,0,0,0,0
0.693212,0,0,0,0
0.694762,0,0,0,0
0.696325,0,0,0,0
0.697880,0,0,0,0
0.699428,0,0,0,0
0.700980,0,0,0,0
0.702531,0,0,0,0
0.704080,0,0,0,0
0.705579,0,0,0,0
0.707108,0,0,0,0
0.708660,0,0,0,0
0.710201,0,0,0,0
0.711741,0,0,0,0
0.713167,0,0,0,0
0.714688,0,0,0,0
0.716236,0,0,0,0
0.717852,0,0,0,0
0.719398,0,0,0,0
0.720992,0,0,0,0
0.722542,0,0,0,0
0.724089,0,0,0,0
0.725695,0,0,0,0
0.727241,0,0,0,0
0.728804,0,0,0,0
0.730353,0,0,0,0
0.731900,0,0,0,0
0.733448,0,0,0,0
0.735033,0,0,0,0
0.736582,0,0,0,0
0.738174,0,0,0,0
0.739735,0,0,0,0
0.741284,0,0,0,0
0.742833,0,0,0,0
0.744380,0,0,0,0
0.746152,0,0,0,0
0.747582,0,0,0,0
0.749042,0,0,0,0
0.750459,0,0,0,0
0.752181,0,0,0,0
0.753633,0,0,0,0
0.755474,0,0,0,0
0.757611,0,0,0,0
0.759044,0,0,0,0
0.760557,0,0,0,0
0.762014,0,0,0,0
0.763614,0,0,0,0
0.765741,0,0,0,0
0.767225,0,0,0,0
0.768875,0,0,0,0
0.770281,0,0,0,0
0.771645,0,0,0,0
0.773012,0,0,0,0
0.774368,0,0,0,0
0.775725,0,0,0,0
0.777082,0,0,0,0
0.778438,0,0,0,0
0.779795,0,0,0,0
0.781152,0,0,0,0
0.782508,0,0,0,0
0.783878,0,0,0,0
0.785278,0,0,0,0
0.786667,0,0,0,0
0.788053,0,0,0,0
0.789442,0,0,0,0
0.790830,0,0,0,0
0.792217,0,0,0,0
0.793606,0,0,0,0
0.795132,0,0,0,0
0.796687,0,0,0,0
0.798239,0,0,0,0
0.799789,0,0,0,0
0.801384,0,0,0,0
0.802937,0,0,0,0
0.804490,0,0,0,0
0.806056,0,0,0,0
0.807607,0,0,0,0
0.809159,0,0,0,0
0.810711,0,0,0,0
0.812261,0,0,0,0
0.813817,0,0,0,0
0.815367,0,0,0,0
0.816978,0,0,0,0
0.818529,0,0,0,0
0.820079,0,0,0,0
0.821693,0,0,0,0
0.823243,0,0,0,0
0.824796,0,0,0,0
0.826349,0,0,0,0
0.827910,0,0,0,0
0.829462,0,0,0,0
0.831013,0,0,0,0
0.832566,0,0,0,0
0.834161,0,0,0,0
0.835712,0,0,0,0
0.837264,0,0,0,0
0.838828,0,0,0,0
0.840379,0,0,0,0
0.841948,0,0,0,0
0.843340,0,0,0,0
0.844860,0,0,0,0
0.846411,0,0,0,0
0.847961,0,0,0,0
0.849569,0,0,0,0
0.851121,0,0,0,0
0.852675,0,0,0,0
0.854227,0,0,0,0
0.855778,0,0,0,0
0.857329,0,0,0,0
0.858880,0,0,0,0
0.860448,0,0,0,0
0.862001,0,0,0,0
0.863550,0,0,0,0
0.865147,0,0,0,0
0.866690,0,0,0,0
0.868230,0,0,0,0
0.869678,0,0,0,0
0.871083,0,0,0,0
0.872604,0,0,0,0
0.874156,0,0,0,0
0.875706,0,0,0,0
0.877257,0,0,0,0
0.878809,0,0,0,0
0.880358,0,0,0,0
0.881876,0,0,0,0
0.883268,0,0,0,0
0.884788,0,0,0,0
0.886338,0,0,0,0
0.887887,0,0,0,0
0.889438,0,0,0,0
0.890988,0,0,0,0
0.892553,0,0,0,0
0.894103,0,0,0,0
0.895652,0,0,0,0
0.897247,0,0,0,0
0.898798,0,0,0,0
0.900348,0,0,0,0
0.901943,0,0,0,0
0.903505,0,0,0,0
0.905056,0,0,0,0
0.906608,0,0,0,0
0.908158,0,0,0,0
0.909713,0,0,0,0
0.911260,0,0,0,0
0.912855,0,0,0,0
0.914420,0,0,0,0
0.915969,0,0,0,0
0.917519,0,0,0,0
0.919069,0,0,0,0
0.920620,0,0,0,0
0.922170,0,0,0,0
0.923719,0,0,0,0
0.925282,0,0,0,0
0.926833,0,0,0,0
0.928381,0,0,0,0
0.929863,0,0,0,0
0.931253,0,0,0,0
0.932771,0,0,0,0
0.934322,0,0,0,0
0.935884,0,0,0,0
0.937435,0,0,0,0
0.938986,0,0,0,0
0.940537,0,0,0,0
0.942088,0,0,0,0
0.943637,0,0,0,0
0.945233,0,0,0,0
0.946797,0,0,0,0
0.948345,0,0,0,0
0.949898,0,0,0,0
0.951446,0,0,0,0
0.952998,0,0,0,0
0.954548,0,0,0,0
0.956097,0,0,0,0
0.957734,0,0,0,0
0.959160,0,0,0,0
0.960685,0,0,0,0
0.962280,0,0,0,0
0.963828,0,0,0,0
0.965378,0,0,0,0
0.966926,0,0,0,0
0.968365,0,0,0,0
0.969888,0,0,0,0
0.971305,0,0,0,0
0.972712,0,0,0,0
0.974256,0,0,0,0
0.975806,0,0,0,0
0.977403,0,0,0,0
0.978967,0,0,0,0
0.980523,0,0,0,0
0.982074,0,0,0,0
0.983623,0,0,0,0
0.985175,0,0,0,0
0.986725,0,0,0,0
0.988274,0,0,0,0
0.989841,0,0,0,0
0.991390,0,0,0,0
0.992986,0,0,0,0
0.994535,0,0,0,0
0.996084,0,0,0,0
0.997701,0,0,0,0
0.999250,0,0,0,0
1.000813,0,0,0,0
1.002365,0,0,0,0
1.003938,0,0,0,0
1.005487,0,0,0,0
1.007037,0,0,0,0
1.008587,0,0,0,0
1.010180,0,0,0,0
1.011740,0,0,0,0
1.013290,0,0,0,0
1.014838,0,0,0,0
1.016386,0,0,0,0
1.017964,0,0,0,0
1.019350,0,0,0,0
1.020733,0,0,0,0
1.022254,0,0,0,0
1.023710,0,0,0,0
1.025147,0,0,0,0
1.026667,0,0,0,0
1.028217,0,0,0,0
1.029767,0,0,0,0
1.031307,0,0,0,0
1.032739,0,0,0,0
1.034290,0,0,0,0
1.035837,0,0,0,0
1.037386,0,0,0,0
1.038936,0,0,0,0
1.040488,0,0,0,0
1.042037,0,0,0,0
1.043598,0,0,0,0
1.045150,0,0,0,0
1.046699,0,0,0,0
1.048246,0,0,0,0
1.049798,0,0,0,0
1.052721,0,0,0,0
1.057660,0,0,0,0
1.059045,0,0,0,0
1.060475,0,0,0,0
1.061820,0,0,0,0
1.063159,0,0,0,0
1.064498,0,0,0,0
1.065837,0,0,0,0
1.067174,0,0,0,0
1.068526,0,0,0,0
1.069866,0,0,0,0
1.071203,0,0,0,0
1.072543,0,0,0,0
1.074082,0,0,0,0
1.075623,0,0,0,0
1.077043,0,0,0,0
1.078563,0,0,0,0
1.080003,0,0,0,0
1.081680,0,0,0,0
1.083266,0,0,0,0
1.084671,0,0,0,0
1.086062,0,0,0,0
1.087451,0,0,0,0
1.088884,0,0,0,0
1.090292,0,0,0,0
1.091809,0,0,0,0
1.093362,0,0,0,0
1.094905,0,0,0,0
1.096550,0,0,0,0
1.097949,0,0,0,0
1.099342,0,0,0,0
1.100869,0,0,0,0
1.102419,0,0,0,0
1.103966,0,0,0,0
1.105558,0,0,0,0
1.107150,0,0,0,0
1.108701,0,0,0,0
1.110252,0,0,0,0
1.111813,0,0,0,0
1.113363,0,0,0,0
1.114912,0,0,0,0
1.116464,0,0,0,0
1.118015,0,0,0,0
1.119564,0,0,0,0
1.121159,0,0,0,0
1.122722,0,0,0,0
1.124271,0,0,0,0
1.125825,0,0,0,0
1.127373,0,0,0,0
1.128924,0,0,0,0
1.130475,0,0,0,0
1.132021,0,0,0,0
1.133456,0,0,0,0
1.135159,0,0,0,0
1.136737,0,0,0,0
1.138279,0,0,0,0
1.139671,0,0,0,0
1.141061,0,0,0,0
1.142449,0,0,0,0
1.143845,0,0,0,0
1.145236,0,0,0,0
1.146810,0,0,0,0
1.148361,0,0,0,0
1.149956,0,0,0,0
1.151508,0,0,0,0
1.153107,0,0,0,0
1.154674,0,0,0,0
1.156226,0,0,0,0
1.157778,0,0,0,0
1.159519,0,0,0,0
1.161078,0,0,0,0
1.162631,0,0,0,0
1.164183,0,0,0,0
1.165752,0,0,0,0
1.167666,0,0,0,0
1.169731,0,0,0,0
1.171160,0,0,0,0
1.172588,0,0,0,0
1.173975,0,0,0,0
1.175359,0,0,0,0
1.176787,0,0,0,0
1.178299,0,0,0,0
1.179843,0,0,0,0
1.181265,0,0,0,0
1.182790,0,0,0,0
1.184343,0,0,0,0
1.185895,0,0,0,0
1.187453,0,0,0,0
1.188874,0,0,0,0
1.190395,0,0,0,0
1.191947,0,0,0,0
1.193499,0,0,0,0
1.195053,0,0,0,0
1.196607,0,0,0,0
1.198048,0,0,0,0
1.199571,0,0,0,0
1.201170,0,0,0,0
1.202723,0,0,0,0
1.204274,0,0,0,0
1.205831,0,0,0,0
1.207382,0,0,0,0
1.208951,0,0,0,0
1.210503,0,0,0,0
1.212055,0,0,0,0
1.213671,0,0,0,0
1.215224,0,0,0,0
1.216779,0,0,0,0
1.218333,0,0,0,0
1.219898,0,0,0,0
1.221451,0,0,0,0
1.223003,0,0,0,0
1.224557,0,0,0,0
1.226110,0,0,0,0
1.227661,0,0,0,0
1.229215,0,0,0,0
1.230781,0,0,0,0
1.232332,0,0,0,0
1.233890,0,0,0,0
1.235442,0,0,0,0
1.237118,0,0,0,0
1.238472,0,0,0,0
1.240234,0,0,0,0
1.241638,0,0,0,0
1.243028,0,0,0,0
1.244419,0,0,0,0
1.245826,0,0,0,0
1.247214,0,0,0,0
1.248734,0,0,0,0
1.250333,0,0,0,0
1.251906,0,0,0,0
1.253459,0,0,0,0
1.255012,0,0,0,0
1.256564,0,0,0,0
1.258115,0,0,0,0
1.259679,0,0,0,0
1.261126,0,0,0,0
1.262669,0,0,0,0
1.264223,0,0,0,0
1.265780,0,0,0,0
1.267333,0,0,0,0
1.268889,0,0,0,0
1.270444,0,0,0,0
1.271998,0,0,0,0
1.273565,0,0,0,0
1.275119,0,0,0,0
1.276675,0,0,0,0
1.278230,0,0,0,0
1.279783,0,0,0,0
1.281382,0,0,0,0
1.282928,0,0,0,0
1.284643,0,0,0,0
1.286104,0,0,0,0
1.287496,0,0,0,0
1.288884,0,0,0,0
1.290269,0,0,0,0
1.291652,0,0,0,0
1.293037,0,0,0,0
1.294543,0,0,0,0
1.296095,0,0,0,0
1.297703,0,0,0,0
1.299255,0,0,0,0
1.300809,0,0,0,0
1.302361,0,0,0,0
1.303915,0,0,0,0
1.305481,0,0,0,0
1.307033,0,0,0,0
1.308588,0,0,0,0
1.310142,0,0,0,0
1.311693,0,0,0,0
1.313292,0,0,0,0
1.314846,0,0,0,0
1.316475,0,0,0,0
1.317982,0,0,0,0
1.319533,0,0,0,0
1.321088,0,0,0,0
1.322642,0,0,0,0
1.324194,0,0,0,0
1.325752,0,0,0,0
1.327317,0,0,0,0
1.328916,0,0,0,0
1.330470,0,0,0,0
1.332022,0,0,0,0
1.333576,0,0,0,0
1.335129,0,0,0,0
1.336685,0,0,0,0
1.338253,0,0,0,0
1.339805,0,0,0,0
1.341359,0,0,0,0
1.342814,0,0,0,0
1.344342,0,0,0,0
1.345898,0,0,0,0
1.347449,0,0,0,0
1.348911,0,0,0,0
1.350438,0,0,0,0
1.351986,0,0,0,0
1.353536,0,0,0,0
1.355087,0,0,0,0
1.356638,0,0,0,0
1.358186,0,0,0,0
1.359630,0,0,0,0
1.361150,0,0,0,0
1.362545,0,0,0,0
1.364058,0,0,0,0
1.365679,0,0,0,0
1.367229,0,0,0,0
1.368781,0,0,0,0
1.370343,0,0,0,0
1.371892,0,0,0,0
1.373442,0,0,0,0
1.374991,0,0,0,0
1.376543,0,0,0,0
1.378138,0,0,0,0
1.379686,0,0,0,0
1.381249,0,0,0,0
1.382800,0,0,0,0
1.384348,0,0,0,0
1.385941,0,0,0,0
1.387498,0,0,0,0
1.388954,0,0,0,0
1.390377,0,0,0,0
1.391912,0,0,0,0
1.393509,0,0,0,0
1.395061,0,0,0,0
1.396615,0,0,0,0
1.398166,0,0,0,0
1.399718,0,0,0,0
1.401269,0,0,0,0
1.402834,0,0,0,0
1.404384,0,0,0,0
1.405955,0,0,0,0
1.407505,0,0,0,0
1.409104,0,0,0,0
1.410654,0,0,0,0
1.412206,0,0,0,0
1.413650,0,0,0,0
1.415175,0,0,0,0
1.416731,0,0,0,0
1.418287,0,0,0,0
1.419840,0,0,0,0
1.421395,0,0,0,0
1.422949,0,0,0,0
1.424518,0,0,0,0
1.426119,0,0,0,0
1.427673,0,0,0,0
1.429230,0,0,0,0
1.430785,0,0,0,0
1.432337,0,0,0,0
1.433896,0,0,0,0
1.435463,0,0,0,0
1.437025,0,0,0,0
1.438580,0,0,0,0
1.440133,0,0,0,0
1.441693,0,0,0,0
1.443247,0,0,0,0
1.444803,0,0,0,0
1.446372,0,0,0,0
1.447926,0,0,0,0
1.449481,0,0,0,0
1.451036,0,0,0,0
1.452591,0,0,0,0
1.454146,0,0,0,0
1.455701,0,0,0,0
1.457312,0,0,0,0
1.458866,0,0,0,0
1.460423,0,0,0,0
1.461979,0,0,0,0
1.463533,0,0,0,0
1.465089,0,0,0,0
1.466645,0,0,0,0
1.468086,0,0,0,0
1.469683,0,0,0,0
1.471237,0,0,0,0
1.472793,0,0,0,0
1.474348,0,0,0,0
1.475902,0,0,0,0
1.477457,0,0,0,0
1.479062,0,0,0,0
1.480619,0,0,0,0
1.482173,0,0,0,0
1.483727,0,0,0,0
1.485282,0,0,0,0
1.486837,0,0,0,0
1.488390,0,0,0,0
1.490132,0,0,0,0
1.491675,0,0,0,0
1.493099,0,0,0,0
1.494621,0,0,0,0
1.496173,0,0,0,0
1.497615,0,0,0,0
1.499011,0,0,0,0
1.500546,0,0,0,0
1.502101,0,0,0,0
1.503653,0,0,0,0
1.505252,0,0,0,0
1.506808,0,0,0,0
1.508360,0,0,0,0
1.509858,0,0,0,0
1.511261,0,0,0,0
1.512783,0,0,0,0
1.514335,0,0,0,0
1.515888,0,0,0,0
1.517440,0,0,0,0
1.518993,0,0,0,0
1.520548,0,0,0,0
1.522162,0,0,0,0
1.523714,0,0,0,0
1.525268,0,0,0,0
1.526823,0,0,0,0
1.528375,0,0,0,0
1.529849,0,0,0,0
1.531242,0,0,0,0
1.532773,0,0,0,0
1.534326,0,0,0,0
1.535877,0,0,0,0
1.537474,0,0,0,0
1.539028,0,0,0,0
1.540582,0,0,0,0
1.543340,0,0,0,0
1.545293,0,0,0,0
1.547576,0,0,0,0
1.549362,0,0,0,0
1.551209,0,0,0,0
1.553023,0,0,0,0
1.554420,0,0,0,0
1.555812,0,0,0,0
1.557268,0,0,0,0
1.558649,0,0,0,0
1.559940,0,0,0,0
1.561316,0,0,0,0
1.562533,0,0,0,0
1.563849,0,0,0,0
1.565212,0,0,0,0
1.566539,0,0,0,0
1.567855,0,0,0,0
1.569177,0,0,0,0
1.570520,0,0,0,0
1.571861,0,0,0,0
1.573203,0,0,0,0
1.574544,0,0,0,0
1.575886,0,0,0,0
1.577366,0,0,0,0
1.578774,0,0,0,0
1.580161,0,0,0,0
1.581602,0,0,0,0
1.582994,0,0,0,0
1.584383,0,0,0,0
1.585802,0,0,0,0
1.587197,0,0,0,0
1.588602,0,0,0,0
1.589993,0,0,0,0
1.591388,0,0,0,0
1.592819,0,0,0,0
1.594396,0,0,0,0
1.595818,0,0,0,0
1.597210,0,0,0,0
1.598619,0,0,0,0
1.600015,0,0,0,0
1.601454,0,0,0,0
1.602850,0,0,0,0
1.604244,0,0,0,0
1.605751,0,0,0,0
1.607134,0,0,0,0
1.608519,0,0,0,0
1.610092,0,0,0,0
1.611503,0,0,0,0
1.612916,0,0,0,0
1.614310,0,0,0,0
1.615706,0,0,0,0
1.617143,0,0,0,0
1.618534,0,0,0,0
1.619921,0,0,0,0
1.621320,0,0,0,0
