elapsed_s,TSE_FE_EMPTY_BBOX_KILLED_PRIM,TSE_FE_ST1_VP_PARAMS_CACHE_MISS,TSE_FE_ST2_VPORT_VP_PARAMS_CACHE_MISS,TSE_FE_ST2_SCISSOR_VP_PARAMS_CACHE_MISS
0.001095,0,0,0,0
0.002545,0,0,0,0
0.003963,0,0,0,0
0.005380,0,0,0,0
0.006795,0,0,0,0
0.008214,0,0,0,0
0.009827,0,0,0,0
0.011260,0,0,0,0
0.012677,0,0,0,0
0.014092,0,0,0,0
0.015509,0,0,0,0
0.017028,0,0,0,0
0.018458,0,0,0,0
0.019877,0,0,0,0
0.021303,0,0,0,0
0.022718,0,0,0,0
0.024131,0,0,0,0
0.025587,0,0,0,0
0.027002,0,0,0,0
0.028416,0,0,0,0
0.030027,0,0,0,0
0.031453,0,0,0,0
0.032867,0,0,0,0
0.034281,0,0,0,0
0.035694,0,0,0,0
0.037107,0,0,0,0
0.038521,0,0,0,0
0.039932,0,0,0,0
0.041866,0,0,0,0
0.043271,0,0,0,0
0.044734,0,0,0,0
0.046124,0,0,0,0
0.047515,0,0,0,0
0.048918,0,0,0,0
0.050329,0,0,0,0
0.051724,0,0,0,0
0.053118,0,0,0,0
0.054522,0,0,0,0
0.055914,0,0,0,0
0.057353,0,0,0,0
0.058732,0,0,0,0
0.060107,0,0,0,0
0.061483,0,0,0,0
0.062859,0,0,0,0
0.064235,0,0,0,0
0.065617,0,0,0,0
0.066992,0,0,0,0
0.068368,0,0,0,0
0.069757,0,0,0,0
0.071135,0,0,0,0
0.072513,0,0,0,0
0.074310,0,0,0,0
0.075660,0,0,0,0
0.076997,0,0,0,0
0.078337,0,0,0,0
0.079676,0,0,0,0
0.081015,0,0,0,0
0.082354,0,0,0,0
0.083695,0,0,0,0
0.084999,0,0,0,0
0.086310,0,0,0,0
0.087568,0,0,0,0
0.088872,0,0,0,0
0.090142,0,0,0,0
0.091506,0,0,0,0
0.092869,0,0,0,0
0.094233,0,0,0,0
0.095488,0,0,0,0
0.096797,0,0,0,0
0.098054,0,0,0,0
0.099416,0,0,0,0
0.100671,0,0,0,0
0.101959,0,0,0,0
0.103249,0,0,0,0
0.104584,0,0,0,0
0.105873,0,0,0,0
0.107217,0,0,0,0
0.108648,0,0,0,0
0.110022,0,0,0,0
0.111422,0,0,0,0
0.112794,0,0,0,0
0.114244,0,0,0,0
0.115457,0,0,0,0
0.116658,0,0,0,0
0.117854,0,0,0,0
0.119048,0,0,0,0
0.120438,0,0,0,0
0.121682,0,0,0,0
0.123070,0,0,0,0
0.124349,0,0,0,0
0.125599,0,0,0,0
0.126842,0,0,0,0
0.128081,0,0,0,0
0.129324,0,0,0,0
0.130567,0,0,0,0
0.131911,0,0,0,0
0.133128,0,0,0,0
0.134502,0,0,0,0
0.135874,0,0,0,0
0.137323,0,0,0,0
0.138620,0,0,0,0
0.139930,0,0,0,0
0.141276,0,0,0,0
0.142618,0,0,0,0
0.143965,0,0,0,0
0.145306,0,0,0,0
0.146647,0,0,0,0
0.147987,0,0,0,0
0.149327,0,0,0,0
0.150667,0,0,0,0
0.152007,0,0,0,0
0.153503,0,0,0,0
0.154834,0,0,0,0
0.156159,0,0,0,0
0.157483,0,0,0,0
0.158808,0,0,0,0
0.160132,0,0,0,0
0.161458,0,0,0,0
0.162785,0,0,0,0
0.164109,0,0,0,0
0.165439,0,0,0,0
0.166878,0,0,0,0
0.168203,0,0,0,0
0.169533,0,0,0,0
0.170953,0,0,0,0
0.172391,0,0,0,0
0.173765,0,0,0,0
0.175116,0,0,0,0
0.176469,0,0,0,0
0.177815,0,0,0,0
0.179156,0,0,0,0
0.180498,0,0,0,0
0.181907,0,0,0,0
0.183329,0,0,0,0
0.184779,0,0,0,0
0.186333,0,0,0,0
0.187886,0,0,0,0
0.189303,0,0,0,0
0.190821,0,0,0,0
0.192369,0,0,0,0
0.193920,0,0,0,0
0.195467,0,0,0,0
0.197016,0,0,0,0
0.198577,0,0,0,0
0.200123,0,0,0,0
0.201714,0,0,0,0
0.203263,0,0,0,0
0.204812,0,0,0,0
0.206359,0,0,0,0
0.207903,0,0,0,0
0.209399,0,0,0,0
0.210801,0,0,0,0
0.212189,0,0,0,0
0.213575,0,0,0,0
0.214963,0,0,0,0
0.216349,0,0,0,0
0.217779,0,0,0,0
0.219293,0,0,0,0
0.220735,0,0,0,0
0.222257,0,0,0,0
0.223805,0,0,0,0
0.225355,0,0,0,0
0.226905,0,0,0,0
0.228454,0,0,0,0
0.230008,0,0,0,0
0.231568,0,0,0,0
0.233162,0,0,0,0
0.234713,0,0,0,0
0.236261,0,0,0,0
0.237901,0,0,0,0
0.239449,0,0,0,0
0.241000,0,0,0,0
0.242563,0,0,0,0
0.244112,0,0,0,0
0.245660,0,0,0,0
0.247210,0,0,0,0
0.248762,0,0,0,0
0.250356,0,0,0,0
0.251904,0,0,0,0
0.253340,0,0,0,0
0.254861,0,0,0,0
0.256409,0,0,0,0
0.257963,0,0,0,0
0.259510,0,0,0,0
0.261061,0,0,0,0
0.262611,0,0,0,0
0.264172,0,0,0,0
0.265765,0,0,0,0
0.267314,0,0,0,0
0.268866,0,0,0,0
0.270409,0,0,0,0
0.271953,0,0,0,0
0.273372,0,0,0,0
0.275039,0,0,0,0
0.276463,0,0,0,0
0.277860,0,0,0,0
0.279247,0,0,0,0
0.280633,0,0,0,0
0.282019,0,0,0,0
0.283404,0,0,0,0
0.284934,0,0,0,0
0.286480,0,0,0,0
0.288030,0,0,0,0
0.289580,0,0,0,0
0.291123,0,0,0,0
0.292668,0,0,0,0
0.294210,0,0,0,0
0.295765,0,0,0,0
0.297323,0,0,0,0
0.298909,0,0,0,0
0.300453,0,0,0,0
0.301902,0,0,0,0
0.303304,0,0,0,0
0.304827,0,0,0,0
0.306388,0,0,0,0
0.307934,0,0,0,0
0.309481,0,0,0,0
0.311029,0,0,0,0
0.312658,0,0,0,0
0.314235,0,0,0,0
0.315627,0,0,0,0
0.317152,0,0,0,0
0.318693,0,0,0,0
0.320231,0,0,0,0
0.321876,0,0,0,0
0.323424,0,0,0,0
0.324972,0,0,0,0
0.326519,0,0,0,0
0.328077,0,0,0,0
0.329670,0,0,0,0
0.331217,0,0,0,0
0.332765,0,0,0,0
0.334314,0,0,0,0
0.335859,0,0,0,0
0.337408,0,0,0,0
0.338969,0,0,0,0
0.340515,0,0,0,0
0.342106,0,0,0,0
0.343652,0,0,0,0
0.345244,0,0,0,0
0.346792,0,0,0,0
0.348385,0,0,0,0
0.349947,0,0,0,0
0.351493,0,0,0,0
0.353042,0,0,0,0
0.354816,0,0,0,0
0.356805,0,0,0,0
0.358325,0,0,0,0
0.359709,0,0,0,0
0.361144,0,0,0,0
0.362531,0,0,0,0
0.363915,0,0,0,0
0.365430,0,0,0,0
0.366978,0,0,0,0
0.368525,0,0,0,0
0.370144,0,0,0,0
0.371704,0,0,0,0
0.373255,0,0,0,0
0.374803,0,0,0,0
0.376350,0,0,0,0
0.377903,0,0,0,0
0.379450,0,0,0,0
0.381000,0,0,0,0
0.382563,0,0,0,0
0.384110,0,0,0,0
0.385659,0,0,0,0
0.387208,0,0,0,0
0.388757,0,0,0,0
0.390304,0,0,0,0
0.391851,0,0,0,0
0.393456,0,0,0,0
0.395005,0,0,0,0
0.396551,0,0,0,0
0.398120,0,0,0,0
0.399512,0,0,0,0
0.401028,0,0,0,0
0.402576,0,0,0,0
0.404135,0,0,0,0
0.405683,0,0,0,0
0.407231,0,0,0,0
0.408781,0,0,0,0
0.410175,0,0,0,0
0.411574,0,0,0,0
0.413092,0,0,0,0
0.414532,0,0,0,0
0.416050,0,0,0,0
0.417599,0,0,0,0
0.419149,0,0,0,0
0.420699,0,0,0,0
0.422240,0,0,0,0
0.423779,0,0,0,0
0.425252,0,0,0,0
0.426771,0,0,0,0
0.428316,0,0,0,0
0.429867,0,0,0,0
0.431412,0,0,0,0
0.432961,0,0,0,0
0.434508,0,0,0,0
0.436067,0,0,0,0
0.437614,0,0,0,0
0.439161,0,0,0,0
0.440710,0,0,0,0
0.442302,0,0,0,0
0.443848,0,0,0,0
0.445397,0,0,0,0
0.446958,0,0,0,0
0.448504,0,0,0,0
0.450055,0,0,0,0
0.451601,0,0,0,0
0.453150,0,0,0,0
0.454698,0,0,0,0
