elapsed_s,HLSQ_BV2LPAC_SWITCH_CNT,HLSQ_LPAC2BV_SWITCH_CYC,HLSQ_BV2LPAC_SWITCH_CYC,HLSQ_VSDP_BV2BR_SWITCH_CYC,HLSQ_VS_SP_HCTX_ACTIVE_CNT,HLSQ_FS_SP_HCTX_ACTIVE_CNT
0.105034,0,0,0,0,0,0
0.106292,0,0,0,0,0,0
0.107562,0,0,0,0,0,0
0.108822,0,0,0,0,0,0
0.110074,0,0,0,0,0,0
0.111335,0,0,0,0,0,0
0.112585,0,0,0,0,0,0
0.113748,0,0,0,0,0,0
0.114950,0,0,0,0,0,0
0.116151,0,0,0,0,0,0
0.117350,0,0,0,0,0,0
0.118502,0,0,0,0,0,0
0.119680,0,0,0,0,0,0
0.120878,0,0,0,0,0,0
0.122029,0,0,0,0,0,0
0.123240,0,0,0,0,0,0
0.124390,0,0,0,0,0,0
0.125557,0,0,0,0,0,0
0.126709,0,0,0,0,0,0
0.127860,0,0,0,0,0,0
0.129010,0,0,0,0,0,0
0.130209,0,0,0,0,0,0
0.131453,0,0,0,0,0,0
0.132673,0,0,0,0,0,0
0.133883,0,0,0,0,0,0
0.135035,0,0,0,0,0,0
0.136232,0,0,0,0,0,0
0.137485,0,0,0,0,0,0
0.138725,0,0,0,0,0,0
0.139959,0,0,0,0,0,0
0.141262,0,0,0,0,0,0
0.142495,0,0,0,0,0,0
0.143736,0,0,0,0,0,0
0.145024,0,0,0,0,0,0
0.146450,0,0,0,0,0,0
0.147796,0,0,0,0,0,0
0.149216,0,0,0,0,0,0
0.150472,0,0,0,0,0,0
0.151760,0,0,0,0,0,0
0.153014,0,0,0,0,0,0
0.154383,0,0,0,0,0,0
0.155639,0,0,0,0,0,0
0.156895,0,0,0,0,0,0
0.158143,0,0,0,0,0,0
0.159391,0,0,0,0,0,0
0.160651,0,0,0,0,0,0
0.161899,0,0,0,0,0,0
0.163146,0,0,0,0,0,0
0.164392,0,0,0,0,0,0
0.165694,0,0,0,0,0,0
0.166945,0,0,0,0,0,0
0.168231,0,0,0,0,0,0
0.169484,0,0,0,0,0,0
0.170735,0,0,0,0,0,0
0.172198,0,0,0,0,0,0
0.174015,0,0,0,0,0,0
0.175406,0,0,0,0,0,0
0.176899,0,0,0,0,0,0
0.178255,0,0,0,0,0,0
0.179512,0,0,0,0,0,0
0.180888,0,0,0,0,0,0
0.182297,0,0,0,0,0,0
0.183560,0,0,0,0,0,0
0.184842,0,0,0,0,0,0
0.186074,0,0,0,0,0,0
0.187306,0,0,0,0,0,0
0.188567,0,0,0,0,0,0
0.189834,0,0,0,0,0,0
0.191172,0,0,0,0,0,0
0.192409,0,0,0,0,0,0
0.193642,0,0,0,0,0,0
0.194867,0,0,0,0,0,0
0.196094,0,0,0,0,0,0
0.197321,0,0,0,0,0,0
0.198544,0,0,0,0,0,0
0.199912,0,0,0,0,0,0
0.201365,0,0,0,0,0,0
0.202829,0,0,0,0,0,0
0.204267,0,0,0,0,0,0
0.205909,0,0,0,0,0,0
0.207220,0,0,0,0,0,0
0.208595,0,0,0,0,0,0
0.209854,0,0,0,0,0,0
0.211157,0,0,0,0,0,0
0.212442,0,0,0,0,0,0
0.213702,0,0,0,0,0,0
0.214956,0,0,0,0,0,0
0.216208,0,0,0,0,0,0
0.217461,0,0,0,0,0,0
0.218812,0,0,0,0,0,0
0.220075,0,0,0,0,0,0
0.221332,0,0,0,0,0,0
0.222587,0,0,0,0,0,0
0.223989,0,0,0,0,0,0
0.225322,0,0,0,0,0,0
0.226580,0,0,0,0,0,0
0.227833,0,0,0,0,0,0
0.229087,0,0,0,0,0,0
0.230340,0,0,0,0,0,0
0.231592,0,0,0,0,0,0
0.232881,0,0,0,0,0,0
0.234074,0,0,0,0,0,0
0.235463,0,0,0,0,0,0
0.236885,0,0,0,0,0,0
0.238175,0,0,0,0,0,0
0.239568,0,0,0,0,0,0
0.241562,0,0,0,0,0,0
0.243952,0,0,0,0,0,0
0.245279,0,0,0,0,0,0
0.246650,0,0,0,0,0,0
0.248312,0,0,0,0,0,0
0.249715,0,0,0,0,0,0
0.250967,0,0,0,0,0,0
0.252170,0,0,0,0,0,0
0.253364,0,0,0,0,0,0
0.254610,0,0,0,0,0,0
0.255858,0,0,0,0,0,0
0.257156,0,0,0,0,0,0
0.258404,0,0,0,0,0,0
0.259649,0,0,0,0,0,0
0.260933,0,0,0,0,0,0
0.262161,0,0,0,0,0,0
0.263387,0,0,0,0,0,0
0.264678,0,0,0,0,0,0
0.266091,0,0,0,0,0,0
0.267483,0,0,0,0,0,0
0.268742,0,0,0,0,0,0
0.270024,0,0,0,0,0,0
0.271548,0,0,0,0,0,0
0.272949,0,0,0,0,0,0
0.274279,0,0,0,0,0,0
0.275601,0,0,0,0,0,0
0.276971,0,0,0,0,0,0
0.278228,0,0,0,0,0,0
0.279588,0,0,0,0,0,0
0.280885,0,0,0,0,0,0
0.282284,0,0,0,0,0,0
0.283544,0,0,0,0,0,0
0.284809,0,0,0,0,0,0
0.286072,0,0,0,0,0,0
0.287407,0,0,0,0,0,0
0.288825,0,0,0,0,0,0
0.290082,0,0,0,0,0,0
0.291335,0,0,0,0,0,0
0.292594,0,0,0,0,0,0
0.293859,0,0,0,0,0,0
0.295111,0,0,0,0,0,0
0.296400,0,0,0,0,0,0
0.297655,0,0,0,0,0,0
0.298909,0,0,0,0,0,0
0.300160,0,0,0,0,0,0
0.301412,0,0,0,0,0,0
0.302663,0,0,0,0,0,0
0.303950,0,0,0,0,0,0
0.305204,0,0,0,0,0,0
0.306456,0,0,0,0,0,0
0.307707,0,0,0,0,0,0
0.308982,0,0,0,0,0,0
0.310455,0,0,0,0,0,0
0.312824,0,0,0,0,0,0
0.314119,0,0,0,0,0,0
0.315417,0,0,0,0,0,0
0.316706,0,0,0,0,0,0
0.317966,0,0,0,0,0,0
0.319244,0,0,0,0,0,0
0.320541,0,0,0,0,0,0
0.321777,0,0,0,0,0,0
0.323019,0,0,0,0,0,0
0.324256,0,0,0,0,0,0
0.325531,0,0,0,0,0,0
0.326831,0,0,0,0,0,0
0.328075,0,0,0,0,0,0
0.329303,0,0,0,0,0,0
0.330528,0,0,0,0,0,0
0.331752,0,0,0,0,0,0
0.332981,0,0,0,0,0,0
0.334206,0,0,0,0,0,0
0.335437,0,0,0,0,0,0
0.336682,0,0,0,0,0,0
0.337941,0,0,0,0,0,0
0.339203,0,0,0,0,0,0
0.340464,0,0,0,0,0,0
0.341789,0,0,0,0,0,0
0.343268,0,0,0,0,0,0
0.344623,0,0,0,0,0,0
0.345883,0,0,0,0,0,0
0.347147,0,0,0,0,0,0
0.348406,0,0,0,0,0,0
0.349682,0,0,0,0,0,0
0.351104,0,0,0,0,0,0
0.352360,0,0,0,0,0,0
0.353622,0,0,0,0,0,0
0.354884,0,0,0,0,0,0
0.356199,0,0,0,0,0,0
0.357610,0,0,0,0,0,0
0.358968,0,0,0,0,0,0
0.360232,0,0,0,0,0,0
0.361496,0,0,0,0,0,0
0.362764,0,0,0,0,0,0
0.364017,0,0,0,0,0,0
0.365272,0,0,0,0,0,0
0.366525,0,0,0,0,0,0
0.367812,0,0,0,0,0,0
0.369067,0,0,0,0,0,0
0.370320,0,0,0,0,0,0
0.371571,0,0,0,0,0,0
0.372825,0,0,0,0,0,0
0.374077,0,0,0,0,0,0
0.375328,0,0,0,0,0,0
0.376615,0,0,0,0,0,0
0.377993,0,0,0,0,0,0
0.380202,0,0,0,0,0,0
0.381841,0,0,0,0,0,0
0.383368,0,0,0,0,0,0
0.384660,0,0,0,0,0,0
0.386105,0,0,0,0,0,0
0.387454,0,0,0,0,0,0
0.388781,0,0,0,0,0,0
0.390071,0,0,0,0,0,0
0.391356,0,0,0,0,0,0
0.392751,0,0,0,0,0,0
0.393989,0,0,0,0,0,0
0.395226,0,0,0,0,0,0
0.396557,0,0,0,0,0,0
0.397897,0,0,0,0,0,0
0.399288,0,0,0,0,0,0
0.400571,0,0,0,0,0,0
0.401880,0,0,0,0,0,0
0.403121,0,0,0,0,0,0
0.404360,0,0,0,0,0,0
0.405780,0,0,0,0,0,0
0.407029,0,0,0,0,0,0
0.408276,0,0,0,0,0,0
0.409553,0,0,0,0,0,0
0.410868,0,0,0,0,0,0
0.412247,0,0,0,0,0,0
0.413574,0,0,0,0,0,0
0.414963,0,0,0,0,0,0
0.416223,0,0,0,0,0,0
0.417575,0,0,0,0,0,0
0.418837,0,0,0,0,0,0
0.420091,0,0,0,0,0,0
0.421346,0,0,0,0,0,0
0.422598,0,0,0,0,0,0
0.423849,0,0,0,0,0,0
0.425161,0,0,0,0,0,0
0.426471,0,0,0,0,0,0
0.427878,0,0,0,0,0,0
0.429140,0,0,0,0,0,0
0.430475,0,0,0,0,0,0
0.431777,0,0,0,0,0,0
0.433032,0,0,0,0,0,0
0.434289,0,0,0,0,0,0
0.435547,0,0,0,0,0,0
0.436801,0,0,0,0,0,0
0.438052,0,0,0,0,0,0
0.439304,0,0,0,0,0,0
0.440594,0,0,0,0,0,0
0.442124,0,0,0,0,0,0
0.443604,0,0,0,0,0,0
0.444958,0,0,0,0,0,0
0.446488,0,0,0,0,0,0
0.448772,0,0,0,0,0,0
0.450287,0,0,0,0,0,0
0.451762,0,0,0,0,0,0
0.453046,0,0,0,0,0,0
0.454568,0,0,0,0,0,0
0.455880,0,0,0,0,0,0
0.457146,0,0,0,0,0,0
0.458381,0,0,0,0,0,0
0.459628,0,0,0,0,0,0
0.460877,0,0,0,0,0,0
0.462122,0,0,0,0,0,0
0.463366,0,0,0,0,0,0
0.464578,0,0,0,0,0,0
0.465838,0,0,0,0,0,0
0.467071,0,0,0,0,0,0
0.468298,0,0,0,0,0,0
0.469523,0,0,0,0,0,0
0.470744,0,0,0,0,0,0
0.472002,0,0,0,0,0,0
0.473256,0,0,0,0,0,0
0.474509,0,0,0,0,0,0
0.475763,0,0,0,0,0,0
0.477107,0,0,0,0,0,0
0.478520,0,0,0,0,0,0
0.479811,0,0,0,0,0,0
0.481065,0,0,0,0,0,0
0.482319,0,0,0,0,0,0
0.483571,0,0,0,0,0,0
0.484831,0,0,0,0,0,0
0.486089,0,0,0,0,0,0
0.487359,0,0,0,0,0,0
0.488645,0,0,0,0,0,0
0.490032,0,0,0,0,0,0
0.491434,0,0,0,0,0,0
0.492685,0,0,0,0,0,0
0.493938,0,0,0,0,0,0
0.495222,0,0,0,0,0,0
0.496549,0,0,0,0,0,0
0.497730,0,0,0,0,0,0
0.498963,0,0,0,0,0,0
0.500198,0,0,0,0,0,0
0.501517,0,0,0,0,0,0
0.502749,0,0,0,0,0,0
0.504052,0,0,0,0,0,0
0.505304,0,0,0,0,0,0
0.506555,0,0,0,0,0,0
0.507805,0,0,0,0,0,0
0.509057,0,0,0,0,0,0
0.510307,0,0,0,0,0,0
0.511556,0,0,0,0,0,0
0.512842,0,0,0,0,0,0
0.516775,0,0,0,0,0,0
0.518274,0,0,0,0,0,0
0.520006,0,0,0,0,0,0
0.521363,0,0,0,0,0,0
0.522618,0,0,0,0,0,0
0.523842,0,0,0,0,0,0
0.525125,0,0,0,0,0,0
0.526367,0,0,0,0,0,0
0.527605,0,0,0,0,0,0
0.528856,0,0,0,0,0,0
0.530101,0,0,0,0,0,0
0.531342,0,0,0,0,0,0
0.532712,0,0,0,0,0,0
0.533980,0,0,0,0,0,0
0.535303,0,0,0,0,0,0
0.536542,0,0,0,0,0,0
0.537778,0,0,0,0,0,0
0.539012,0,0,0,0,0,0
0.540248,0,0,0,0,0,0
0.541484,0,0,0,0,0,0
0.542718,0,0,0,0,0,0
0.544071,0,0,0,0,0,0
0.545379,0,0,0,0,0,0
0.546706,0,0,0,0,0,0
0.547963,0,0,0,0,0,0
0.549223,0,0,0,0,0,0
0.550482,0,0,0,0,0,0
0.551773,0,0,0,0,0,0
0.553029,0,0,0,0,0,0
0.554280,0,0,0,0,0,0
0.555582,0,0,0,0,0,0
0.556911,0,0,0,0,0,0
0.558378,0,0,0,0,0,0
0.559742,0,0,0,0,0,0
0.561146,0,0,0,0,0,0
0.562403,0,0,0,0,0,0
0.563659,0,0,0,0,0,0
0.564916,0,0,0,0,0,0
0.566312,0,0,0,0,0,0
0.567746,0,0,0,0,0,0
0.569001,0,0,0,0,0,0
0.570254,0,0,0,0,0,0
0.571506,0,0,0,0,0,0
0.572761,0,0,0,0,0,0
0.574014,0,0,0,0,0,0
0.575232,0,0,0,0,0,0
0.576519,0,0,0,0,0,0
0.577772,0,0,0,0,0,0
0.579023,0,0,0,0,0,0
0.580275,0,0,0,0,0,0
0.581529,0,0,0,0,0,0
0.582824,0,0,0,0,0,0
0.584266,0,0,0,0,0,0
0.585543,0,0,0,0,0,0
0.587007,0,0,0,0,0,0
0.588305,0,0,0,0,0,0
0.589945,0,0,0,0,0,0
0.591264,0,0,0,0,0,0
0.592621,0,0,0,0,0,0
0.593932,0,0,0,0,0,0
0.595225,0,0,0,0,0,0
0.596549,0,0,0,0,0,0
0.597866,0,0,0,0,0,0
0.599106,0,0,0,0,0,0
0.600341,0,0,0,0,0,0
0.601617,0,0,0,0,0,0
0.602840,0,0,0,0,0,0
0.604130,0,0,0,0,0,0
0.605362,0,0,0,0,0,0
0.606586,0,0,0,0,0,0
0.607975,0,0,0,0,0,0
0.609277,0,0,0,0,0,0
0.610592,0,0,0,0,0,0
0.611848,0,0,0,0,0,0
0.613104,0,0,0,0,0,0
0.614407,0,0,0,0,0,0
0.615759,0,0,0,0,0,0
0.617123,0,0,0,0,0,0
0.618417,0,0,0,0,0,0
0.619734,0,0,0,0,0,0
0.620997,0,0,0,0,0,0
0.622324,0,0,0,0,0,0
0.623655,0,0,0,0,0,0
0.625057,0,0,0,0,0,0
0.626317,0,0,0,0,0,0
0.627578,0,0,0,0,0,0
0.628849,0,0,0,0,0,0
0.630170,0,0,0,0,0,0
0.631554,0,0,0,0,0,0
0.632858,0,0,0,0,0,0
0.634263,0,0,0,0,0,0
0.635602,0,0,0,0,0,0
0.636859,0,0,0,0,0,0
0.638110,0,0,0,0,0,0
0.639374,0,0,0,0,0,0
0.640658,0,0,0,0,0,0
0.642378,0,0,0,0,0,0
0.643966,0,0,0,0,0,0
0.645409,0,0,0,0,0,0
0.646663,0,0,0,0,0,0
0.647948,0,0,0,0,0,0
0.649198,0,0,0,0,0,0
0.650600,0,0,0,0,0,0
0.652051,0,0,0,0,0,0
0.653703,0,0,0,0,0,0
0.655095,0,0,0,0,0,0
0.656428,0,0,0,0,0,0
0.657757,0,0,0,0,0,0
0.659024,0,0,0,0,0,0
0.660382,0,0,0,0,0,0
0.661692,0,0,0,0,0,0
0.662964,0,0,0,0,0,0
0.664275,0,0,0,0,0,0
0.665520,0,0,0,0,0,0
0.666764,0,0,0,0,0,0
0.668094,0,0,0,0,0,0
0.669534,0,0,0,0,0,0
0.670810,0,0,0,0,0,0
0.672082,0,0,0,0,0,0
0.673318,0,0,0,0,0,0
0.674564,0,0,0,0,0,0
0.675788,0,0,0,0,0,0
0.677343,0,0,0,0,0,0
0.678590,0,0,0,0,0,0
0.679827,0,0,0,0,0,0
0.681117,0,0,0,0,0,0
0.682468,0,0,0,0,0,0
0.683733,0,0,0,0,0,0
0.684993,0,0,0,0,0,0
0.686251,0,0,0,0,0,0
0.687514,0,0,0,0,0,0
0.689117,0,0,0,0,0,0
0.690838,0,0,0,0,0,0
0.692302,0,0,0,0,0,0
0.693958,0,0,0,0,0,0
0.695235,0,0,0,0,0,0
0.696552,0,0,0,0,0,0
0.697813,0,0,0,0,0,0
0.699119,0,0,0,0,0,0
0.700547,0,0,0,0,0,0
0.701819,0,0,0,0,0,0
0.703033,0,0,0,0,0,0
0.704305,0,0,0,0,0,0
0.705682,0,0,0,0,0,0
0.706932,0,0,0,0,0,0
0.708744,0,0,0,0,0,0
0.710126,0,0,0,0,0,0
0.711601,0,0,0,0,0,0
0.713044,0,0,0,0,0,0
0.714359,0,0,0,0,0,0
0.715680,0,0,0,0,0,0
0.717128,0,0,0,0,0,0
0.718507,0,0,0,0,0,0
0.719924,0,0,0,0,0,0
0.721889,0,0,0,0,0,0
0.724622,0,0,0,0,0,0
0.726549,0,0,0,0,0,0
0.727846,0,0,0,0,0,0
0.729288,0,0,0,0,0,0
0.730543,0,0,0,0,0,0
0.731799,0,0,0,0,0,0
0.733033,0,0,0,0,0,0
0.734260,0,0,0,0,0,0
0.735480,0,0,0,0,0,0
0.736717,0,0,0,0,0,0
0.737935,0,0,0,0,0,0
0.739192,0,0,0,0,0,0
0.740401,0,0,0,0,0,0
0.741646,0,0,0,0,0,0
0.742853,0,0,0,0,0,0
0.744076,0,0,0,0,0,0
0.745479,0,0,0,0,0,0
0.746709,0,0,0,0,0,0
0.747920,0,0,0,0,0,0
0.749147,0,0,0,0,0,0
0.750355,0,0,0,0,0,0
0.751564,0,0,0,0,0,0
0.752902,0,0,0,0,0,0
0.754245,0,0,0,0,0,0
0.755580,0,0,0,0,0,0
0.756844,0,0,0,0,0,0
0.758240,0,0,0,0,0,0
0.759500,0,0,0,0,0,0
0.760866,0,0,0,0,0,0
0.762126,0,0,0,0,0,0
0.763380,0,0,0,0,0,0
0.764637,0,0,0,0,0,0
0.765954,0,0,0,0,0,0
0.767208,0,0,0,0,0,0
0.768560,0,0,0,0,0,0
0.769764,0,0,0,0,0,0
0.771140,0,0,0,0,0,0
0.772394,0,0,0,0,0,0
0.773721,0,0,0,0,0,0
0.774996,0,0,0,0,0,0
0.776285,0,0,0,0,0,0
0.777539,0,0,0,0,0,0
0.778791,0,0,0,0,0,0
0.780045,0,0,0,0,0,0
0.781299,0,0,0,0,0,0
0.782547,0,0,0,0,0,0
0.783830,0,0,0,0,0,0
0.785079,0,0,0,0,0,0
0.786327,0,0,0,0,0,0
0.787574,0,0,0,0,0,0
0.788823,0,0,0,0,0,0
0.790454,0,0,0,0,0,0
0.792156,0,0,0,0,0,0
0.793484,0,0,0,0,0,0
0.795941,0,0,0,0,0,0
0.797196,0,0,0,0,0,0
0.799120,0,0,0,0,0,0
0.800562,0,0,0,0,0,0
0.801830,0,0,0,0,0,0
0.803080,0,0,0,0,0,0
0.804318,0,0,0,0,0,0
0.805565,0,0,0,0,0,0
0.806802,0,0,0,0,0,0
0.808044,0,0,0,0,0,0
0.809229,0,0,0,0,0,0
0.810468,0,0,0,0,0,0
0.811692,0,0,0,0,0,0
0.812985,0,0,0,0,0,0
0.814210,0,0,0,0,0,0
0.815433,0,0,0,0,0,0
0.816671,0,0,0,0,0,0
0.817927,0,0,0,0,0,0
0.819188,0,0,0,0,0,0
0.820467,0,0,0,0,0,0
0.821954,0,0,0,0,0,0
0.823462,0,0,0,0,0,0
0.824785,0,0,0,0,0,0
0.826050,0,0,0,0,0,0
0.827488,0,0,0,0,0,0
0.828766,0,0,0,0,0,0
0.830165,0,0,0,0,0,0
0.831447,0,0,0,0,0,0
0.832870,0,0,0,0,0,0
0.834287,0,0,0,0,0,0
0.835547,0,0,0,0,0,0
0.836802,0,0,0,0,0,0
0.838055,0,0,0,0,0,0
0.839326,0,0,0,0,0,0
0.840598,0,0,0,0,0,0
0.841877,0,0,0,0,0,0
0.843174,0,0,0,0,0,0
0.844541,0,0,0,0,0,0
0.845835,0,0,0,0,0,0
0.847094,0,0,0,0,0,0
0.848417,0,0,0,0,0,0
0.849672,0,0,0,0,0,0
0.850922,0,0,0,0,0,0
0.852170,0,0,0,0,0,0
0.853480,0,0,0,0,0,0
0.854734,0,0,0,0,0,0
0.856021,0,0,0,0,0,0
0.857270,0,0,0,0,0,0
0.858872,0,0,0,0,0,0
0.860393,0,0,0,0,0,0
0.861717,0,0,0,0,0,0
0.864216,0,0,0,0,0,0
0.865711,0,0,0,0,0,0
0.866967,0,0,0,0,0,0
0.868228,0,0,0,0,0,0
0.869502,0,0,0,0,0,0
0.870708,0,0,0,0,0,0
0.872067,0,0,0,0,0,0
0.873302,0,0,0,0,0,0
0.874610,0,0,0,0,0,0
0.875888,0,0,0,0,0,0
0.877185,0,0,0,0,0,0
0.878447,0,0,0,0,0,0
0.879826,0,0,0,0,0,0
0.881075,0,0,0,0,0,0
0.882316,0,0,0,0,0,0
0.883555,0,0,0,0,0,0
0.884856,0,0,0,0,0,0
0.886096,0,0,0,0,0,0
0.887431,0,0,0,0,0,0
0.888843,0,0,0,0,0,0
0.890193,0,0,0,0,0,0
0.891628,0,0,0,0,0,0
0.892940,0,0,0,0,0,0
0.894237,0,0,0,0,0,0
0.895499,0,0,0,0,0,0
0.896795,0,0,0,0,0,0
0.898051,0,0,0,0,0,0
0.899307,0,0,0,0,0,0
0.900570,0,0,0,0,0,0
0.901822,0,0,0,0,0,0
0.903072,0,0,0,0,0,0
0.904479,0,0,0,0,0,0
0.905806,0,0,0,0,0,0
0.907261,0,0,0,0,0,0
0.908770,0,0,0,0,0,0
0.910025,0,0,0,0,0,0
0.911279,0,0,0,0,0,0
0.912579,0,0,0,0,0,0
0.913831,0,0,0,0,0,0
0.915082,0,0,0,0,0,0
0.916334,0,0,0,0,0,0
0.917636,0,0,0,0,0,0
0.918895,0,0,0,0,0,0
0.920146,0,0,0,0,0,0
0.921399,0,0,0,0,0,0
0.922649,0,0,0,0,0,0
0.923899,0,0,0,0,0,0
0.925162,0,0,0,0,0,0
0.926421,0,0,0,0,0,0
0.927841,0,0,0,0,0,0
0.929119,0,0,0,0,0,0
0.930525,0,0,0,0,0,0
0.931779,0,0,0,0,0,0
0.933040,0,0,0,0,0,0
0.934369,0,0,0,0,0,0
0.935673,0,0,0,0,0,0
0.937025,0,0,0,0,0,0
0.938388,0,0,0,0,0,0
0.939626,0,0,0,0,0,0
0.940951,0,0,0,0,0,0
0.942192,0,0,0,0,0,0
0.943427,0,0,0,0,0,0
0.944647,0,0,0,0,0,0
0.945899,0,0,0,0,0,0
0.947169,0,0,0,0,0,0
0.948385,0,0,0,0,0,0
0.949614,0,0,0,0,0,0
0.950841,0,0,0,0,0,0
0.952079,0,0,0,0,0,0
0.953336,0,0,0,0,0,0
0.954592,0,0,0,0,0,0
0.955846,0,0,0,0,0,0
0.957111,0,0,0,0,0,0
0.958372,0,0,0,0,0,0
0.959752,0,0,0,0,0,0
0.961155,0,0,0,0,0,0
0.962411,0,0,0,0,0,0
0.963668,0,0,0,0,0,0
0.965010,0,0,0,0,0,0
0.966317,0,0,0,0,0,0
0.967827,0,0,0,0,0,0
0.969115,0,0,0,0,0,0
0.970377,0,0,0,0,0,0
0.971683,0,0,0,0,0,0
0.972988,0,0,0,0,0,0
0.974294,0,0,0,0,0,0
0.975656,0,0,0,0,0,0
0.976920,0,0,0,0,0,0
0.978181,0,0,0,0,0,0
0.979439,0,0,0,0,0,0
0.980803,0,0,0,0,0,0
0.982061,0,0,0,0,0,0
0.983313,0,0,0,0,0,0
0.985983,0,0,0,0,0,0
0.987371,0,0,0,0,0,0
0.988625,0,0,0,0,0,0
0.989878,0,0,0,0,0,0
0.991129,0,0,0,0,0,0
0.992416,0,0,0,0,0,0
0.993799,0,0,0,0,0,0
0.995061,0,0,0,0,0,0
0.996275,0,0,0,0,0,0
0.997531,0,0,0,0,0,0
0.999044,0,0,0,0,0,0
1.000639,0,0,0,0,0,0
1.001883,0,0,0,0,0,0
1.003092,0,0,0,0,0,0
1.004448,0,0,0,0,0,0
1.005710,0,0,0,0,0,0
1.007013,0,0,0,0,0,0
1.008294,0,0,0,0,0,0
1.009539,0,0,0,0,0,0
1.010774,0,0,0,0,0,0
1.012025,0,0,0,0,0,0
1.013272,0,0,0,0,0,0
1.014527,0,0,0,0,0,0
1.015844,0,0,0,0,0,0
1.017070,0,0,0,0,0,0
1.018294,0,0,0,0,0,0
1.019575,0,0,0,0,0,0
1.020804,0,0,0,0,0,0
1.022025,0,0,0,0,0,0
1.023272,0,0,0,0,0,0
1.024544,0,0,0,0,0,0
1.025806,0,0,0,0,0,0
1.027066,0,0,0,0,0,0
1.028325,0,0,0,0,0,0
1.029844,0,0,0,0,0,0
1.031254,0,0,0,0,0,0
1.032629,0,0,0,0,0,0
1.033871,0,0,0,0,0,0
1.035439,0,0,0,0,0,0
1.036759,0,0,0,0,0,0
1.038045,0,0,0,0,0,0
1.039300,0,0,0,0,0,0
1.040797,0,0,0,0,0,0
1.042196,0,0,0,0,0,0
1.043599,0,0,0,0,0,0
1.044893,0,0,0,0,0,0
1.046149,0,0,0,0,0,0
1.047434,0,0,0,0,0,0
1.048691,0,0,0,0,0,0
1.049946,0,0,0,0,0,0
1.051197,0,0,0,0,0,0
1.052447,0,0,0,0,0,0
