elapsed_s,HLSQ_S2W_STALL_BY_MISS_RETURN,HLSQ_MISS_RETURN_STALL_BY_S2W,HLSQ_STPROC_L0_STALL_INS_RD,HLSQ_STPROC_L0_INS_MISS,HLSQ_STPROC_L0_INS_HIT,HLSQ_STPROC_L0_INS_LATENCY_COUNT
0.252297,0,0,0,0,0,0
0.253730,0,0,0,0,0,0
0.256309,0,0,0,0,0,0
0.259044,0,0,0,0,0,0
0.260220,0,0,0,0,0,0
0.261405,0,0,0,0,0,0
0.262624,0,0,0,0,0,0
0.263859,0,0,0,0,0,0
0.265070,0,0,0,0,0,0
0.266259,0,0,0,0,0,0
0.267433,0,0,0,0,0,0
0.268608,0,0,0,0,0,0
0.269949,0,0,0,0,0,0
0.271122,0,0,0,0,0,0
0.272295,0,0,0,0,0,0
0.273477,0,0,0,0,0,0
0.274651,0,0,0,0,0,0
0.275824,0,0,0,0,0,0
0.276994,0,0,0,0,0,0
0.278316,0,0,0,0,0,0
0.279489,0,0,0,0,0,0
0.280716,0,0,0,0,0,0
0.281887,0,0,0,0,0,0
0.283056,0,0,0,0,0,0
0.284414,0,0,0,0,0,0
0.285627,0,0,0,0,0,0
0.287553,0,0,0,0,0,0
0.288881,0,0,0,0,0,0
0.290080,0,0,0,0,0,0
0.291256,0,0,0,0,0,0
0.292422,0,0,0,0,0,0
0.293589,0,0,0,0,0,0
0.294761,0,0,0,0,0,0
0.295930,0,0,0,0,0,0
0.298284,0,0,0,0,0,0
0.299770,0,0,0,0,0,0
0.301032,0,0,0,0,0,0
0.302532,0,0,0,0,0,0
0.303900,0,0,0,0,0,0
0.305684,0,0,0,0,0,0
0.306971,0,0,0,0,0,0
0.308274,0,0,0,0,0,0
0.309856,0,0,0,0,0,0
0.311158,0,0,0,0,0,0
0.312398,0,0,0,0,0,0
0.313558,0,0,0,0,0,0
0.314707,0,0,0,0,0,0
0.315855,0,0,0,0,0,0
0.317007,0,0,0,0,0,0
0.318160,0,0,0,0,0,0
0.319361,0,0,0,0,0,0
0.320574,0,0,0,0,0,0
0.321748,0,0,0,0,0,0
0.322926,0,0,0,0,0,0
0.324294,0,0,0,0,0,0
0.325842,0,0,0,0,0,0
0.327041,0,0,0,0,0,0
0.328432,0,0,0,0,0,0
0.329620,0,0,0,0,0,0
0.330831,0,0,0,0,0,0
0.332008,0,0,0,0,0,0
0.333187,0,0,0,0,0,0
0.334364,0,0,0,0,0,0
0.335541,0,0,0,0,0,0
0.336775,0,0,0,0,0,0
0.337955,0,0,0,0,0,0
0.339131,0,0,0,0,0,0
0.340309,0,0,0,0,0,0
0.341669,0,0,0,0,0,0
0.342875,0,0,0,0,0,0
0.344085,0,0,0,0,0,0
0.345331,0,0,0,0,0,0
0.346981,0,0,0,0,0,0
0.349065,0,0,0,0,0,0
0.350242,0,0,0,0,0,0
0.351415,0,0,0,0,0,0
0.352635,0,0,0,0,0,0
0.354031,0,0,0,0,0,0
0.355249,0,0,0,0,0,0
0.356581,0,0,0,0,0,0
0.358116,0,0,0,0,0,0
0.359418,0,0,0,0,0,0
0.360769,0,0,0,0,0,0
0.362063,0,0,0,0,0,0
0.363351,0,0,0,0,0,0
0.364642,0,0,0,0,0,0
0.365948,0,0,0,0,0,0
0.367575,0,0,0,0,0,0
0.368775,0,0,0,0,0,0
0.369945,0,0,0,0,0,0
0.371114,0,0,0,0,0,0
0.372282,0,0,0,0,0,0
0.373453,0,0,0,0,0,0
0.375025,0,0,0,0,0,0
0.376696,0,0,0,0,0,0
0.377831,0,0,0,0,0,0
0.379031,0,0,0,0,0,0
0.380190,0,0,0,0,0,0
0.381343,0,0,0,0,0,0
0.382589,0,0,0,0,0,0
0.383738,0,0,0,0,0,0
0.384949,0,0,0,0,0,0
0.386270,0,0,0,0,0,0
0.387448,0,0,0,0,0,0
0.388809,0,0,0,0,0,0
0.389984,0,0,0,0,0,0
0.391309,0,0,0,0,0,0
0.392591,0,0,0,0,0,0
0.393969,0,0,0,0,0,0
0.395147,0,0,0,0,0,0
0.396322,0,0,0,0,0,0
0.397722,0,0,0,0,0,0
0.398888,0,0,0,0,0,0
0.400060,0,0,0,0,0,0
0.401284,0,0,0,0,0,0
0.404180,0,0,0,0,0,0
0.405541,0,0,0,0,0,0
0.406717,0,0,0,0,0,0
0.408098,0,0,0,0,0,0
0.409326,0,0,0,0,0,0
0.410549,0,0,0,0,0,0
0.411912,0,0,0,0,0,0
0.413320,0,0,0,0,0,0
0.414755,0,0,0,0,0,0
0.416156,0,0,0,0,0,0
0.417530,0,0,0,0,0,0
0.420346,0,0,0,0,0,0
0.421520,0,0,0,0,0,0
0.422697,0,0,0,0,0,0
0.423869,0,0,0,0,0,0
0.425200,0,0,0,0,0,0
0.426373,0,0,0,0,0,0
0.427547,0,0,0,0,0,0
0.428725,0,0,0,0,0,0
0.429899,0,0,0,0,0,0
0.431072,0,0,0,0,0,0
0.432245,0,0,0,0,0,0
0.433474,0,0,0,0,0,0
0.434649,0,0,0,0,0,0
0.436208,0,0,0,0,0,0
0.438103,0,0,0,0,0,0
0.439313,0,0,0,0,0,0
0.440591,0,0,0,0,0,0
0.441740,0,0,0,0,0,0
0.442868,0,0,0,0,0,0
0.443992,0,0,0,0,0,0
0.445113,0,0,0,0,0,0
0.446293,0,0,0,0,0,0
0.447468,0,0,0,0,0,0
0.448678,0,0,0,0,0,0
0.449828,0,0,0,0,0,0
0.451003,0,0,0,0,0,0
0.452161,0,0,0,0,0,0
0.453316,0,0,0,0,0,0
0.454537,0,0,0,0,0,0
0.455690,0,0,0,0,0,0
0.457138,0,0,0,0,0,0
0.458459,0,0,0,0,0,0
0.459634,0,0,0,0,0,0
0.460803,0,0,0,0,0,0
0.462187,0,0,0,0,0,0
0.463602,0,0,0,0,0,0
0.465079,0,0,0,0,0,0
0.466976,0,0,0,0,0,0
0.468266,0,0,0,0,0,0
0.469572,0,0,0,0,0,0
0.471730,0,0,0,0,0,0
0.472927,0,0,0,0,0,0
0.474237,0,0,0,0,0,0
0.475415,0,0,0,0,0,0
0.476590,0,0,0,0,0,0
0.477769,0,0,0,0,0,0
0.478972,0,0,0,0,0,0
0.480216,0,0,0,0,0,0
0.481413,0,0,0,0,0,0
0.482582,0,0,0,0,0,0
0.483930,0,0,0,0,0,0
0.485313,0,0,0,0,0,0
0.486547,0,0,0,0,0,0
0.487716,0,0,0,0,0,0
0.488941,0,0,0,0,0,0
0.490114,0,0,0,0,0,0
0.491285,0,0,0,0,0,0
0.492565,0,0,0,0,0,0
0.493835,0,0,0,0,0,0
0.495117,0,0,0,0,0,0
0.496292,0,0,0,0,0,0
0.497561,0,0,0,0,0,0
0.498730,0,0,0,0,0,0
0.499899,0,0,0,0,0,0
0.501066,0,0,0,0,0,0
0.502281,0,0,0,0,0,0
0.503457,0,0,0,0,0,0
0.504684,0,0,0,0,0,0
0.505861,0,0,0,0,0,0
0.508236,0,0,0,0,0,0
0.509617,0,0,0,0,0,0
0.511224,0,0,0,0,0,0
0.512400,0,0,0,0,0,0
0.513580,0,0,0,0,0,0
0.514787,0,0,0,0,0,0
0.516183,0,0,0,0,0,0
0.517606,0,0,0,0,0,0
0.518863,0,0,0,0,0,0
0.520474,0,0,0,0,0,0
0.522405,0,0,0,0,0,0
0.523737,0,0,0,0,0,0
0.525049,0,0,0,0,0,0
0.526630,0,0,0,0,0,0
0.528016,0,0,0,0,0,0
0.529220,0,0,0,0,0,0
0.530477,0,0,0,0,0,0
0.531669,0,0,0,0,0,0
0.532929,0,0,0,0,0,0
0.534364,0,0,0,0,0,0
0.536110,0,0,0,0,0,0
0.537536,0,0,0,0,0,0
0.538797,0,0,0,0,0,0
0.540052,0,0,0,0,0,0
0.541308,0,0,0,0,0,0
0.542661,0,0,0,0,0,0
0.543931,0,0,0,0,0,0
0.545211,0,0,0,0,0,0
0.546574,0,0,0,0,0,0
0.547831,0,0,0,0,0,0
0.549086,0,0,0,0,0,0
0.550440,0,0,0,0,0,0
0.551602,0,0,0,0,0,0
0.552933,0,0,0,0,0,0
0.554161,0,0,0,0,0,0
0.555388,0,0,0,0,0,0
0.556573,0,0,0,0,0,0
0.557745,0,0,0,0,0,0
0.558922,0,0,0,0,0,0
0.560101,0,0,0,0,0,0
0.561280,0,0,0,0,0,0
0.562529,0,0,0,0,0,0
0.563705,0,0,0,0,0,0
0.564880,0,0,0,0,0,0
0.566366,0,0,0,0,0,0
0.567610,0,0,0,0,0,0
0.569001,0,0,0,0,0,0
0.570195,0,0,0,0,0,0
0.571402,0,0,0,0,0,0
0.572740,0,0,0,0,0,0
0.574357,0,0,0,0,0,0
0.575653,0,0,0,0,0,0
0.576978,0,0,0,0,0,0
0.578322,0,0,0,0,0,0
0.579468,0,0,0,0,0,0
0.580608,0,0,0,0,0,0
0.581971,0,0,0,0,0,0
0.583174,0,0,0,0,0,0
0.584308,0,0,0,0,0,0
0.585493,0,0,0,0,0,0
0.586653,0,0,0,0,0,0
0.587755,0,0,0,0,0,0
0.588878,0,0,0,0,0,0
0.590038,0,0,0,0,0,0
0.591380,0,0,0,0,0,0
0.592764,0,0,0,0,0,0
0.593920,0,0,0,0,0,0
0.595328,0,0,0,0,0,0
0.596478,0,0,0,0,0,0
0.597659,0,0,0,0,0,0
0.598852,0,0,0,0,0,0
0.600004,0,0,0,0,0,0
0.601212,0,0,0,0,0,0
0.602383,0,0,0,0,0,0
0.603553,0,0,0,0,0,0
0.604720,0,0,0,0,0,0
0.606092,0,0,0,0,0,0
0.607694,0,0,0,0,0,0
0.608875,0,0,0,0,0,0
0.610049,0,0,0,0,0,0
0.611223,0,0,0,0,0,0
0.612398,0,0,0,0,0,0
0.613578,0,0,0,0,0,0
0.614756,0,0,0,0,0,0
0.615942,0,0,0,0,0,0
0.617118,0,0,0,0,0,0
0.618334,0,0,0,0,0,0
0.619576,0,0,0,0,0,0
0.620748,0,0,0,0,0,0
0.622054,0,0,0,0,0,0
0.623405,0,0,0,0,0,0
0.624916,0,0,0,0,0,0
0.626215,0,0,0,0,0,0
0.627511,0,0,0,0,0,0
0.628820,0,0,0,0,0,0
0.630395,0,0,0,0,0,0
0.631686,0,0,0,0,0,0
0.633065,0,0,0,0,0,0
0.634488,0,0,0,0,0,0
0.636629,0,0,0,0,0,0
0.637953,0,0,0,0,0,0
0.639146,0,0,0,0,0,0
0.640573,0,0,0,0,0,0
0.641813,0,0,0,0,0,0
0.642985,0,0,0,0,0,0
0.644186,0,0,0,0,0,0
0.645379,0,0,0,0,0,0
0.646527,0,0,0,0,0,0
0.647654,0,0,0,0,0,0
0.648912,0,0,0,0,0,0
0.650276,0,0,0,0,0,0
0.651475,0,0,0,0,0,0
0.652611,0,0,0,0,0,0
0.653823,0,0,0,0,0,0
0.655344,0,0,0,0,0,0
0.656528,0,0,0,0,0,0
0.657948,0,0,0,0,0,0
0.659102,0,0,0,0,0,0
0.660250,0,0,0,0,0,0
0.661447,0,0,0,0,0,0
0.662639,0,0,0,0,0,0
0.663773,0,0,0,0,0,0
0.664987,0,0,0,0,0,0
0.666342,0,0,0,0,0,0
0.667735,0,0,0,0,0,0
0.668951,0,0,0,0,0,0
0.670138,0,0,0,0,0,0
0.671534,0,0,0,0,0,0
0.672763,0,0,0,0,0,0
0.673942,0,0,0,0,0,0
0.675112,0,0,0,0,0,0
0.676278,0,0,0,0,0,0
0.677675,0,0,0,0,0,0
0.678855,0,0,0,0,0,0
0.680031,0,0,0,0,0,0
0.682317,0,0,0,0,0,0
0.683546,0,0,0,0,0,0
0.684728,0,0,0,0,0,0
0.686181,0,0,0,0,0,0
0.687357,0,0,0,0,0,0
0.688602,0,0,0,0,0,0
0.689778,0,0,0,0,0,0
0.690952,0,0,0,0,0,0
0.692119,0,0,0,0,0,0
0.693289,0,0,0,0,0,0
0.694627,0,0,0,0,0,0
0.695799,0,0,0,0,0,0
0.697020,0,0,0,0,0,0
0.698743,0,0,0,0,0,0
0.699918,0,0,0,0,0,0
0.701093,0,0,0,0,0,0
0.702267,0,0,0,0,0,0
0.703436,0,0,0,0,0,0
0.704664,0,0,0,0,0,0
0.705840,0,0,0,0,0,0
0.707232,0,0,0,0,0,0
0.708410,0,0,0,0,0,0
0.709587,0,0,0,0,0,0
0.710762,0,0,0,0,0,0
0.711936,0,0,0,0,0,0
0.713292,0,0,0,0,0,0
0.714833,0,0,0,0,0,0
0.716068,0,0,0,0,0,0
0.717427,0,0,0,0,0,0
0.718619,0,0,0,0,0,0
0.719751,0,0,0,0,0,0
0.720944,0,0,0,0,0,0
0.722318,0,0,0,0,0,0
0.723514,0,0,0,0,0,0
0.724656,0,0,0,0,0,0
0.725784,0,0,0,0,0,0
0.726997,0,0,0,0,0,0
0.728215,0,0,0,0,0,0
0.729345,0,0,0,0,0,0
0.730754,0,0,0,0,0,0
0.731910,0,0,0,0,0,0
0.733309,0,0,0,0,0,0
0.734547,0,0,0,0,0,0
0.735696,0,0,0,0,0,0
0.736865,0,0,0,0,0,0
0.738178,0,0,0,0,0,0
0.739353,0,0,0,0,0,0
0.740531,0,0,0,0,0,0
0.741737,0,0,0,0,0,0
0.742913,0,0,0,0,0,0
0.744080,0,0,0,0,0,0
0.745426,0,0,0,0,0,0
0.746689,0,0,0,0,0,0
0.747863,0,0,0,0,0,0
0.749035,0,0,0,0,0,0
0.750211,0,0,0,0,0,0
0.751391,0,0,0,0,0,0
0.752620,0,0,0,0,0,0
0.754437,0,0,0,0,0,0
0.755654,0,0,0,0,0,0
0.756845,0,0,0,0,0,0
0.758032,0,0,0,0,0,0
0.759210,0,0,0,0,0,0
0.760382,0,0,0,0,0,0
0.761580,0,0,0,0,0,0
0.762774,0,0,0,0,0,0
0.763950,0,0,0,0,0,0
0.765127,0,0,0,0,0,0
0.766306,0,0,0,0,0,0
0.767528,0,0,0,0,0,0
0.768764,0,0,0,0,0,0
0.769985,0,0,0,0,0,0
0.771202,0,0,0,0,0,0
0.772384,0,0,0,0,0,0
0.773649,0,0,0,0,0,0
0.775260,0,0,0,0,0,0
0.776677,0,0,0,0,0,0
0.777856,0,0,0,0,0,0
0.779337,0,0,0,0,0,0
0.780527,0,0,0,0,0,0
0.782079,0,0,0,0,0,0
0.783262,0,0,0,0,0,0
0.784439,0,0,0,0,0,0
0.785610,0,0,0,0,0,0
0.786779,0,0,0,0,0,0
0.787954,0,0,0,0,0,0
0.789130,0,0,0,0,0,0
0.790361,0,0,0,0,0,0
0.791551,0,0,0,0,0,0
0.792798,0,0,0,0,0,0
0.793948,0,0,0,0,0,0
0.795097,0,0,0,0,0,0
0.796254,0,0,0,0,0,0
0.797411,0,0,0,0,0,0
0.798881,0,0,0,0,0,0
0.800655,0,0,0,0,0,0
0.801835,0,0,0,0,0,0
0.803007,0,0,0,0,0,0
0.804181,0,0,0,0,0,0
0.805429,0,0,0,0,0,0
0.807103,0,0,0,0,0,0
0.808305,0,0,0,0,0,0
0.809667,0,0,0,0,0,0
0.811052,0,0,0,0,0,0
0.812270,0,0,0,0,0,0
0.813506,0,0,0,0,0,0
0.814683,0,0,0,0,0,0
0.815858,0,0,0,0,0,0
0.817079,0,0,0,0,0,0
0.818258,0,0,0,0,0,0
0.819520,0,0,0,0,0,0
0.820693,0,0,0,0,0,0
0.821905,0,0,0,0,0,0
0.823080,0,0,0,0,0,0
0.824254,0,0,0,0,0,0
0.825666,0,0,0,0,0,0
0.826840,0,0,0,0,0,0
0.828152,0,0,0,0,0,0
0.829323,0,0,0,0,0,0
0.830610,0,0,0,0,0,0
0.831785,0,0,0,0,0,0
0.832961,0,0,0,0,0,0
0.834231,0,0,0,0,0,0
0.835402,0,0,0,0,0,0
0.836709,0,0,0,0,0,0
0.837884,0,0,0,0,0,0
0.839166,0,0,0,0,0,0
0.840339,0,0,0,0,0,0
0.841509,0,0,0,0,0,0
0.842693,0,0,0,0,0,0
0.843866,0,0,0,0,0,0
0.845116,0,0,0,0,0,0
0.846295,0,0,0,0,0,0
0.847659,0,0,0,0,0,0
0.850609,0,0,0,0,0,0
0.851870,0,0,0,0,0,0
0.853235,0,0,0,0,0,0
0.854516,0,0,0,0,0,0
0.855652,0,0,0,0,0,0
0.856849,0,0,0,0,0,0
0.857978,0,0,0,0,0,0
0.859161,0,0,0,0,0,0
0.860291,0,0,0,0,0,0
0.861426,0,0,0,0,0,0
0.862611,0,0,0,0,0,0
0.863743,0,0,0,0,0,0
0.864861,0,0,0,0,0,0
0.865994,0,0,0,0,0,0
0.867152,0,0,0,0,0,0
0.868306,0,0,0,0,0,0
0.869464,0,0,0,0,0,0
0.870619,0,0,0,0,0,0
0.871773,0,0,0,0,0,0
0.873463,0,0,0,0,0,0
0.874656,0,0,0,0,0,0
0.876018,0,0,0,0,0,0
0.877460,0,0,0,0,0,0
0.878640,0,0,0,0,0,0
0.879813,0,0,0,0,0,0
0.881188,0,0,0,0,0,0
0.882363,0,0,0,0,0,0
0.883547,0,0,0,0,0,0
0.884721,0,0,0,0,0,0
0.886235,0,0,0,0,0,0
0.887679,0,0,0,0,0,0
0.888855,0,0,0,0,0,0
0.890027,0,0,0,0,0,0
0.891250,0,0,0,0,0,0
0.892473,0,0,0,0,0,0
0.893650,0,0,0,0,0,0
0.894841,0,0,0,0,0,0
0.896061,0,0,0,0,0,0
0.897239,0,0,0,0,0,0
0.898410,0,0,0,0,0,0
0.899580,0,0,0,0,0,0
0.900747,0,0,0,0,0,0
0.901918,0,0,0,0,0,0
0.903093,0,0,0,0,0,0
0.904270,0,0,0,0,0,0
0.905529,0,0,0,0,0,0
0.906850,0,0,0,0,0,0
0.909297,0,0,0,0,0,0
0.910648,0,0,0,0,0,0
0.912644,0,0,0,0,0,0
0.913929,0,0,0,0,0,0
0.915109,0,0,0,0,0,0
0.916285,0,0,0,0,0,0
0.917464,0,0,0,0,0,0
0.918637,0,0,0,0,0,0
0.919814,0,0,0,0,0,0
0.920990,0,0,0,0,0,0
0.922346,0,0,0,0,0,0
0.923592,0,0,0,0,0,0
0.924768,0,0,0,0,0,0
0.925937,0,0,0,0,0,0
0.927418,0,0,0,0,0,0
0.928787,0,0,0,0,0,0
0.929998,0,0,0,0,0,0
0.931418,0,0,0,0,0,0
0.932956,0,0,0,0,0,0
0.934178,0,0,0,0,0,0
0.935337,0,0,0,0,0,0
0.936783,0,0,0,0,0,0
0.937966,0,0,0,0,0,0
0.939136,0,0,0,0,0,0
0.940354,0,0,0,0,0,0
0.941586,0,0,0,0,0,0
0.942776,0,0,0,0,0,0
0.944326,0,0,0,0,0,0
0.945636,0,0,0,0,0,0
0.946821,0,0,0,0,0,0
0.947997,0,0,0,0,0,0
0.949682,0,0,0,0,0,0
0.950932,0,0,0,0,0,0
0.952239,0,0,0,0,0,0
0.953589,0,0,0,0,0,0
0.954823,0,0,0,0,0,0
0.956035,0,0,0,0,0,0
0.957565,0,0,0,0,0,0
0.958791,0,0,0,0,0,0
0.959966,0,0,0,0,0,0
0.961133,0,0,0,0,0,0
0.962306,0,0,0,0,0,0
0.963490,0,0,0,0,0,0
0.964659,0,0,0,0,0,0
0.965835,0,0,0,0,0,0
0.967646,0,0,0,0,0,0
0.968868,0,0,0,0,0,0
0.970210,0,0,0,0,0,0
0.971385,0,0,0,0,0,0
0.972598,0,0,0,0,0,0
0.973787,0,0,0,0,0,0
0.975176,0,0,0,0,0,0
0.976351,0,0,0,0,0,0
0.977533,0,0,0,0,0,0
0.979043,0,0,0,0,0,0
0.980406,0,0,0,0,0,0
0.981610,0,0,0,0,0,0
0.982799,0,0,0,0,0,0
0.983927,0,0,0,0,0,0
0.985118,0,0,0,0,0,0
0.986248,0,0,0,0,0,0
0.987428,0,0,0,0,0,0
0.988603,0,0,0,0,0,0
0.989777,0,0,0,0,0,0
0.991145,0,0,0,0,0,0
0.992359,0,0,0,0,0,0
0.993602,0,0,0,0,0,0
0.995006,0,0,0,0,0,0
0.996176,0,0,0,0,0,0
0.997371,0,0,0,0,0,0
0.998525,0,0,0,0,0,0
0.999675,0,0,0,0,0,0
1.000834,0,0,0,0,0,0
1.002110,0,0,0,0,0,0
1.003286,0,0,0,0,0,0
1.004560,0,0,0,0,0,0
1.005737,0,0,0,0,0,0
1.006914,0,0,0,0,0,0
1.008083,0,0,0,0,0,0
1.009309,0,0,0,0,0,0
1.010594,0,0,0,0,0,0
