elapsed_s,HLSQ_BV_CTXT_BUF_FULL_BLOCK_CPI,HLSQ_VS_CONST_BUF_FULL_BLOCK_CPI,HLSQ_FS_CONST_BUF_FULL_BLOCK_CPI,HLSQ_BV_CONST_BUF_FULL_BLOCK_CPI,HLSQ_VS_INS_BUF_FULL_BLOCK_CPI,HLSQ_FS_INS_BUF_FULL_BLOCK_CPI
0.744963,0,0,0,0,0,0
0.746414,0,0,0,0,0,0
0.747909,0,0,0,0,0,0
0.749208,0,0,0,0,0,0
0.750613,0,0,0,0,0,0
0.752089,0,0,0,0,0,0
0.753386,0,0,0,0,0,0
0.754850,0,0,0,0,0,0
0.756276,0,0,0,0,0,0
0.757831,0,0,0,0,0,0
0.759130,0,0,0,0,0,0
0.760424,0,0,0,0,0,0
0.761909,0,0,0,0,0,0
0.763477,0,0,0,0,0,0
0.764827,0,0,0,0,0,0
0.766324,0,0,0,0,0,0
0.767699,0,0,0,0,0,0
0.768988,0,0,0,0,0,0
0.770286,0,0,0,0,0,0
0.771579,0,0,0,0,0,0
0.773046,0,0,0,0,0,0
0.775237,0,0,0,0,0,0
0.776541,0,0,0,0,0,0
0.777828,0,0,0,0,0,0
0.779110,0,0,0,0,0,0
0.780391,0,0,0,0,0,0
0.781720,0,0,0,0,0,0
0.783001,0,0,0,0,0,0
0.784279,0,0,0,0,0,0
0.785559,0,0,0,0,0,0
0.787021,0,0,0,0,0,0
0.788354,0,0,0,0,0,0
0.789648,0,0,0,0,0,0
0.790942,0,0,0,0,0,0
0.792570,0,0,0,0,0,0
0.793927,0,0,0,0,0,0
0.795435,0,0,0,0,0,0
0.797013,0,0,0,0,0,0
0.798559,0,0,0,0,0,0
0.801868,0,0,0,0,0,0
0.805009,0,0,0,0,0,0
0.806350,0,0,0,0,0,0
0.807723,0,0,0,0,0,0
0.808968,0,0,0,0,0,0
0.810256,0,0,0,0,0,0
0.811543,0,0,0,0,0,0
0.812888,0,0,0,0,0,0
0.814176,0,0,0,0,0,0
0.815552,0,0,0,0,0,0
0.816886,0,0,0,0,0,0
0.818185,0,0,0,0,0,0
0.819471,0,0,0,0,0,0
0.820828,0,0,0,0,0,0
0.822086,0,0,0,0,0,0
0.823359,0,0,0,0,0,0
0.824694,0,0,0,0,0,0
0.825963,0,0,0,0,0,0
0.827260,0,0,0,0,0,0
0.828562,0,0,0,0,0,0
0.829825,0,0,0,0,0,0
0.831271,0,0,0,0,0,0
0.832528,0,0,0,0,0,0
0.833786,0,0,0,0,0,0
0.835038,0,0,0,0,0,0
0.836452,0,0,0,0,0,0
