elapsed_s,HLSQ_VSDP_BR_QUERY_BUSY,HLSQ_VSDP_BV_QUERY_BUSY,HLSQ_VSDP_BR_QUERY_FAIL,HLSQ_VSDP_BV_QUERY_FAIL,HLSQ_VS_CTXT_BUF_FULL_BLOCK_CPI,HLSQ_FS_CTXT_BUF_FULL_BLOCK_CPI
0.127034,0,0,0,0,0,0
0.128433,0,0,0,0,0,0
0.129925,0,0,0,0,0,0
0.131303,0,0,0,0,0,0
0.132602,0,0,0,0,0,0
0.133867,0,0,0,0,0,0
0.135147,0,0,0,0,0,0
0.136390,0,0,0,0,0,0
0.137656,0,0,0,0,0,0
0.138922,0,0,0,0,0,0
0.140198,0,0,0,0,0,0
0.141499,0,0,0,0,0,0
0.142795,0,0,0,0,0,0
0.144091,0,0,0,0,0,0
0.145638,0,0,0,0,0,0
0.146989,0,0,0,0,0,0
0.148451,0,0,0,0,0,0
0.149920,0,0,0,0,0,0
0.151231,0,0,0,0,0,0
0.152523,0,0,0,0,0,0
0.154087,0,0,0,0,0,0
0.155408,0,0,0,0,0,0
0.156984,0,0,0,0,0,0
0.158469,0,0,0,0,0,0
0.159799,0,0,0,0,0,0
0.161061,0,0,0,0,0,0
0.162454,0,0,0,0,0,0
0.163794,0,0,0,0,0,0
0.165096,0,0,0,0,0,0
0.166337,0,0,0,0,0,0
0.167575,0,0,0,0,0,0
0.168902,0,0,0,0,0,0
0.170145,0,0,0,0,0,0
0.171383,0,0,0,0,0,0
0.172656,0,0,0,0,0,0
0.173876,0,0,0,0,0,0
0.175099,0,0,0,0,0,0
0.176325,0,0,0,0,0,0
0.178216,0,0,0,0,0,0
0.179450,0,0,0,0,0,0
0.180676,0,0,0,0,0,0
0.182001,0,0,0,0,0,0
0.183186,0,0,0,0,0,0
0.184360,0,0,0,0,0,0
0.185582,0,0,0,0,0,0
0.186876,0,0,0,0,0,0
0.188153,0,0,0,0,0,0
0.189396,0,0,0,0,0,0
0.190564,0,0,0,0,0,0
0.191785,0,0,0,0,0,0
0.193034,0,0,0,0,0,0
0.194264,0,0,0,0,0,0
0.195530,0,0,0,0,0,0
0.196761,0,0,0,0,0,0
0.197989,0,0,0,0,0,0
0.199203,0,0,0,0,0,0
0.200414,0,0,0,0,0,0
0.201634,0,0,0,0,0,0
0.202896,0,0,0,0,0,0
0.204116,0,0,0,0,0,0
0.205523,0,0,0,0,0,0
0.206890,0,0,0,0,0,0
0.208135,0,0,0,0,0,0
0.209392,0,0,0,0,0,0
0.210777,0,0,0,0,0,0
0.212111,0,0,0,0,0,0
0.213385,0,0,0,0,0,0
0.214644,0,0,0,0,0,0
0.215998,0,0,0,0,0,0
0.217376,0,0,0,0,0,0
0.218715,0,0,0,0,0,0
0.220297,0,0,0,0,0,0
0.221901,0,0,0,0,0,0
0.223251,0,0,0,0,0,0
0.224621,0,0,0,0,0,0
0.225945,0,0,0,0,0,0
0.227244,0,0,0,0,0,0
0.228645,0,0,0,0,0,0
0.230128,0,0,0,0,0,0
0.231421,0,0,0,0,0,0
0.232919,0,0,0,0,0,0
0.234218,0,0,0,0,0,0
0.235565,0,0,0,0,0,0
0.237025,0,0,0,0,0,0
0.238535,0,0,0,0,0,0
0.239836,0,0,0,0,0,0
0.241134,0,0,0,0,0,0
0.242436,0,0,0,0,0,0
0.244016,0,0,0,0,0,0
0.245383,0,0,0,0,0,0
0.247061,0,0,0,0,0,0
0.248613,0,0,0,0,0,0
0.250162,0,0,0,0,0,0
0.251450,0,0,0,0,0,0
0.252954,0,0,0,0,0,0
0.254287,0,0,0,0,0,0
0.255933,0,0,0,0,0,0
0.257429,0,0,0,0,0,0
0.258758,0,0,0,0,0,0
0.260635,0,0,0,0,0,0
0.262189,0,0,0,0,0,0
0.263703,0,0,0,0,0,0
0.265260,0,0,0,0,0,0
0.266685,0,0,0,0,0,0
0.268114,0,0,0,0,0,0
0.269374,0,0,0,0,0,0
0.270631,0,0,0,0,0,0
0.271890,0,0,0,0,0,0
0.273147,0,0,0,0,0,0
0.274527,0,0,0,0,0,0
0.275789,0,0,0,0,0,0
0.277598,0,0,0,0,0,0
0.279112,0,0,0,0,0,0
0.280610,0,0,0,0,0,0
0.281762,0,0,0,0,0,0
0.283058,0,0,0,0,0,0
0.284417,0,0,0,0,0,0
0.286180,0,0,0,0,0,0
0.287698,0,0,0,0,0,0
0.291098,0,0,0,0,0,0
0.292601,0,0,0,0,0,0
0.294146,0,0,0,0,0,0
0.295425,0,0,0,0,0,0
0.296725,0,0,0,0,0,0
0.297977,0,0,0,0,0,0
0.299228,0,0,0,0,0,0
0.300548,0,0,0,0,0,0
0.301964,0,0,0,0,0,0
0.303135,0,0,0,0,0,0
0.304419,0,0,0,0,0,0
0.305718,0,0,0,0,0,0
0.306984,0,0,0,0,0,0
0.308234,0,0,0,0,0,0
0.309502,0,0,0,0,0,0
0.310798,0,0,0,0,0,0
0.312039,0,0,0,0,0,0
0.313280,0,0,0,0,0,0
0.314519,0,0,0,0,0,0
0.315822,0,0,0,0,0,0
0.317081,0,0,0,0,0,0
0.318534,0,0,0,0,0,0
0.319912,0,0,0,0,0,0
0.321173,0,0,0,0,0,0
0.322435,0,0,0,0,0,0
0.323698,0,0,0,0,0,0
0.325238,0,0,0,0,0,0
0.326625,0,0,0,0,0,0
0.328242,0,0,0,0,0,0
0.329760,0,0,0,0,0,0
0.331132,0,0,0,0,0,0
0.332469,0,0,0,0,0,0
0.333827,0,0,0,0,0,0
0.335287,0,0,0,0,0,0
0.336632,0,0,0,0,0,0
0.337981,0,0,0,0,0,0
0.339352,0,0,0,0,0,0
0.340640,0,0,0,0,0,0
0.341909,0,0,0,0,0,0
0.343173,0,0,0,0,0,0
0.344517,0,0,0,0,0,0
0.345776,0,0,0,0,0,0
0.347036,0,0,0,0,0,0
0.348488,0,0,0,0,0,0
0.349816,0,0,0,0,0,0
0.351275,0,0,0,0,0,0
0.352574,0,0,0,0,0,0
0.354007,0,0,0,0,0,0
0.355671,0,0,0,0,0,0
0.356978,0,0,0,0,0,0
0.358272,0,0,0,0,0,0
0.359696,0,0,0,0,0,0
0.360983,0,0,0,0,0,0
0.362780,0,0,0,0,0,0
0.364126,0,0,0,0,0,0
0.365440,0,0,0,0,0,0
0.366912,0,0,0,0,0,0
0.368275,0,0,0,0,0,0
0.369588,0,0,0,0,0,0
0.370945,0,0,0,0,0,0
0.372251,0,0,0,0,0,0
0.374148,0,0,0,0,0,0
0.375447,0,0,0,0,0,0
0.376746,0,0,0,0,0,0
0.378057,0,0,0,0,0,0
0.379858,0,0,0,0,0,0
0.381276,0,0,0,0,0,0
0.382575,0,0,0,0,0,0
0.383868,0,0,0,0,0,0
0.385186,0,0,0,0,0,0
0.387009,0,0,0,0,0,0
0.388304,0,0,0,0,0,0
0.389643,0,0,0,0,0,0
0.390968,0,0,0,0,0,0
0.392335,0,0,0,0,0,0
0.393846,0,0,0,0,0,0
0.395238,0,0,0,0,0,0
0.396665,0,0,0,0,0,0
0.398248,0,0,0,0,0,0
0.399524,0,0,0,0,0,0
0.400826,0,0,0,0,0,0
0.402092,0,0,0,0,0,0
0.403441,0,0,0,0,0,0
0.404750,0,0,0,0,0,0
0.406016,0,0,0,0,0,0
0.407379,0,0,0,0,0,0
0.408670,0,0,0,0,0,0
0.410010,0,0,0,0,0,0
0.411514,0,0,0,0,0,0
0.412761,0,0,0,0,0,0
0.414007,0,0,0,0,0,0
0.415267,0,0,0,0,0,0
0.416511,0,0,0,0,0,0
0.417752,0,0,0,0,0,0
0.419081,0,0,0,0,0,0
0.420410,0,0,0,0,0,0
0.421764,0,0,0,0,0,0
0.423214,0,0,0,0,0,0
0.424513,0,0,0,0,0,0
0.426154,0,0,0,0,0,0
0.427554,0,0,0,0,0,0
0.428996,0,0,0,0,0,0
0.430430,0,0,0,0,0,0
0.431728,0,0,0,0,0,0
0.433022,0,0,0,0,0,0
0.434317,0,0,0,0,0,0
0.435645,0,0,0,0,0,0
0.437097,0,0,0,0,0,0
0.438465,0,0,0,0,0,0
0.439831,0,0,0,0,0,0
0.441569,0,0,0,0,0,0
0.442945,0,0,0,0,0,0
0.444316,0,0,0,0,0,0
0.445621,0,0,0,0,0,0
0.447016,0,0,0,0,0,0
0.448342,0,0,0,0,0,0
0.449692,0,0,0,0,0,0
0.450987,0,0,0,0,0,0
0.452346,0,0,0,0,0,0
0.453765,0,0,0,0,0,0
0.455219,0,0,0,0,0,0
0.456649,0,0,0,0,0,0
0.458080,0,0,0,0,0,0
0.459335,0,0,0,0,0,0
0.460871,0,0,0,0,0,0
0.462271,0,0,0,0,0,0
0.464686,0,0,0,0,0,0
0.465955,0,0,0,0,0,0
0.467240,0,0,0,0,0,0
0.468487,0,0,0,0,0,0
0.470402,0,0,0,0,0,0
0.471639,0,0,0,0,0,0
0.472835,0,0,0,0,0,0
0.475246,0,0,0,0,0,0
0.476487,0,0,0,0,0,0
0.477832,0,0,0,0,0,0
0.479074,0,0,0,0,0,0
0.480430,0,0,0,0,0,0
0.481728,0,0,0,0,0,0
0.482868,0,0,0,0,0,0
0.484106,0,0,0,0,0,0
0.485360,0,0,0,0,0,0
0.486731,0,0,0,0,0,0
0.488135,0,0,0,0,0,0
0.490123,0,0,0,0,0,0
0.492568,0,0,0,0,0,0
0.493846,0,0,0,0,0,0
0.495085,0,0,0,0,0,0
0.496266,0,0,0,0,0,0
0.497450,0,0,0,0,0,0
0.498628,0,0,0,0,0,0
0.499798,0,0,0,0,0,0
0.501051,0,0,0,0,0,0
0.502226,0,0,0,0,0,0
0.503570,0,0,0,0,0,0
0.504777,0,0,0,0,0,0
0.505952,0,0,0,0,0,0
0.507124,0,0,0,0,0,0
0.508309,0,0,0,0,0,0
0.509586,0,0,0,0,0,0
0.510843,0,0,0,0,0,0
0.512078,0,0,0,0,0,0
0.513378,0,0,0,0,0,0
0.514606,0,0,0,0,0,0
0.515864,0,0,0,0,0,0
0.517282,0,0,0,0,0,0
0.518501,0,0,0,0,0,0
0.519723,0,0,0,0,0,0
0.520947,0,0,0,0,0,0
0.522168,0,0,0,0,0,0
0.523397,0,0,0,0,0,0
0.524616,0,0,0,0,0,0
0.525830,0,0,0,0,0,0
0.527074,0,0,0,0,0,0
0.528287,0,0,0,0,0,0
0.529510,0,0,0,0,0,0
0.530724,0,0,0,0,0,0
0.531969,0,0,0,0,0,0
0.533181,0,0,0,0,0,0
0.534363,0,0,0,0,0,0
0.535574,0,0,0,0,0,0
0.536792,0,0,0,0,0,0
0.538190,0,0,0,0,0,0
0.539368,0,0,0,0,0,0
0.540545,0,0,0,0,0,0
0.541770,0,0,0,0,0,0
0.542994,0,0,0,0,0,0
0.544215,0,0,0,0,0,0
0.545448,0,0,0,0,0,0
0.546674,0,0,0,0,0,0
0.547928,0,0,0,0,0,0
0.549239,0,0,0,0,0,0
0.550575,0,0,0,0,0,0
0.551961,0,0,0,0,0,0
0.553269,0,0,0,0,0,0
0.554532,0,0,0,0,0,0
0.555902,0,0,0,0,0,0
0.557264,0,0,0,0,0,0
0.558559,0,0,0,0,0,0
0.559854,0,0,0,0,0,0
0.561148,0,0,0,0,0,0
0.562554,0,0,0,0,0,0
0.563906,0,0,0,0,0,0
0.565162,0,0,0,0,0,0
0.566770,0,0,0,0,0,0
0.568030,0,0,0,0,0,0
0.569907,0,0,0,0,0,0
0.571340,0,0,0,0,0,0
0.572614,0,0,0,0,0,0
0.573905,0,0,0,0,0,0
0.575193,0,0,0,0,0,0
0.576481,0,0,0,0,0,0
0.578067,0,0,0,0,0,0
0.579357,0,0,0,0,0,0
0.580689,0,0,0,0,0,0
0.581960,0,0,0,0,0,0
0.583287,0,0,0,0,0,0
0.584585,0,0,0,0,0,0
0.586920,0,0,0,0,0,0
0.588483,0,0,0,0,0,0
0.589774,0,0,0,0,0,0
0.592666,0,0,0,0,0,0
0.594106,0,0,0,0,0,0
0.595418,0,0,0,0,0,0
0.596932,0,0,0,0,0,0
0.598245,0,0,0,0,0,0
0.599556,0,0,0,0,0,0
0.600912,0,0,0,0,0,0
0.602173,0,0,0,0,0,0
0.603452,0,0,0,0,0,0
0.604722,0,0,0,0,0,0
0.606004,0,0,0,0,0,0
0.607349,0,0,0,0,0,0
0.608636,0,0,0,0,0,0
0.609891,0,0,0,0,0,0
0.611232,0,0,0,0,0,0
0.612523,0,0,0,0,0,0
0.613986,0,0,0,0,0,0
0.615296,0,0,0,0,0,0
0.616683,0,0,0,0,0,0
0.617972,0,0,0,0,0,0
0.619266,0,0,0,0,0,0
0.620557,0,0,0,0,0,0
0.622107,0,0,0,0,0,0
0.623404,0,0,0,0,0,0
0.624879,0,0,0,0,0,0
0.626301,0,0,0,0,0,0
0.627681,0,0,0,0,0,0
0.629062,0,0,0,0,0,0
0.630390,0,0,0,0,0,0
0.631727,0,0,0,0,0,0
0.633027,0,0,0,0,0,0
0.634763,0,0,0,0,0,0
0.636243,0,0,0,0,0,0
0.637709,0,0,0,0,0,0
0.639069,0,0,0,0,0,0
0.641158,0,0,0,0,0,0
0.642477,0,0,0,0,0,0
0.643860,0,0,0,0,0,0
0.645334,0,0,0,0,0,0
0.646644,0,0,0,0,0,0
0.648072,0,0,0,0,0,0
0.649566,0,0,0,0,0,0
0.651036,0,0,0,0,0,0
0.652438,0,0,0,0,0,0
0.653909,0,0,0,0,0,0
0.655624,0,0,0,0,0,0
0.657218,0,0,0,0,0,0
0.658736,0,0,0,0,0,0
0.660067,0,0,0,0,0,0
0.661362,0,0,0,0,0,0
0.662661,0,0,0,0,0,0
0.663953,0,0,0,0,0,0
0.665603,0,0,0,0,0,0
0.666952,0,0,0,0,0,0
0.668286,0,0,0,0,0,0
0.669580,0,0,0,0,0,0
0.671003,0,0,0,0,0,0
0.672378,0,0,0,0,0,0
0.673671,0,0,0,0,0,0
0.674957,0,0,0,0,0,0
0.676294,0,0,0,0,0,0
0.677584,0,0,0,0,0,0
0.679067,0,0,0,0,0,0
0.680390,0,0,0,0,0,0
0.681643,0,0,0,0,0,0
0.682888,0,0,0,0,0,0
0.684188,0,0,0,0,0,0
0.685648,0,0,0,0,0,0
0.686897,0,0,0,0,0,0
0.688166,0,0,0,0,0,0
0.689590,0,0,0,0,0,0
0.691077,0,0,0,0,0,0
0.692315,0,0,0,0,0,0
0.693624,0,0,0,0,0,0
0.694911,0,0,0,0,0,0
0.696483,0,0,0,0,0,0
0.697878,0,0,0,0,0,0
0.699200,0,0,0,0,0,0
0.700641,0,0,0,0,0,0
0.701934,0,0,0,0,0,0
0.703179,0,0,0,0,0,0
0.704439,0,0,0,0,0,0
0.705679,0,0,0,0,0,0
0.706923,0,0,0,0,0,0
0.708199,0,0,0,0,0,0
0.709553,0,0,0,0,0,0
0.710797,0,0,0,0,0,0
0.712038,0,0,0,0,0,0
0.713280,0,0,0,0,0,0
0.714554,0,0,0,0,0,0
0.715796,0,0,0,0,0,0
0.717290,0,0,0,0,0,0
0.718648,0,0,0,0,0,0
0.720096,0,0,0,0,0,0
0.721585,0,0,0,0,0,0
0.722963,0,0,0,0,0,0
0.724269,0,0,0,0,0,0
0.725568,0,0,0,0,0,0
0.726886,0,0,0,0,0,0
0.728338,0,0,0,0,0,0
0.729729,0,0,0,0,0,0
0.731028,0,0,0,0,0,0
0.732371,0,0,0,0,0,0
0.733893,0,0,0,0,0,0
0.735203,0,0,0,0,0,0
0.736494,0,0,0,0,0,0
0.737782,0,0,0,0,0,0
0.739075,0,0,0,0,0,0
0.740423,0,0,0,0,0,0
0.741775,0,0,0,0,0,0
0.743864,0,0,0,0,0,0
0.745393,0,0,0,0,0,0
0.746942,0,0,0,0,0,0
0.748459,0,0,0,0,0,0
0.749951,0,0,0,0,0,0
0.751352,0,0,0,0,0,0
0.752648,0,0,0,0,0,0
0.753956,0,0,0,0,0,0
0.755247,0,0,0,0,0,0
0.756653,0,0,0,0,0,0
0.757964,0,0,0,0,0,0
0.759384,0,0,0,0,0,0
0.760897,0,0,0,0,0,0
0.762344,0,0,0,0,0,0
0.763604,0,0,0,0,0,0
0.764881,0,0,0,0,0,0
0.766169,0,0,0,0,0,0
0.767641,0,0,0,0,0,0
0.769002,0,0,0,0,0,0
0.770992,0,0,0,0,0,0
0.772329,0,0,0,0,0,0
0.773619,0,0,0,0,0,0
0.775177,0,0,0,0,0,0
0.776666,0,0,0,0,0,0
0.777973,0,0,0,0,0,0
0.779264,0,0,0,0,0,0
0.780551,0,0,0,0,0,0
0.782038,0,0,0,0,0,0
0.783330,0,0,0,0,0,0
0.784916,0,0,0,0,0,0
0.786976,0,0,0,0,0,0
0.788364,0,0,0,0,0,0
0.789947,0,0,0,0,0,0
0.791291,0,0,0,0,0,0
0.792589,0,0,0,0,0,0
0.793894,0,0,0,0,0,0
0.795720,0,0,0,0,0,0
0.797191,0,0,0,0,0,0
0.798618,0,0,0,0,0,0
0.800136,0,0,0,0,0,0
0.801500,0,0,0,0,0,0
0.802819,0,0,0,0,0,0
0.804132,0,0,0,0,0,0
0.805467,0,0,0,0,0,0
0.806745,0,0,0,0,0,0
0.808030,0,0,0,0,0,0
0.809430,0,0,0,0,0,0
0.810845,0,0,0,0,0,0
0.812150,0,0,0,0,0,0
0.813423,0,0,0,0,0,0
0.814699,0,0,0,0,0,0
0.815967,0,0,0,0,0,0
0.817413,0,0,0,0,0,0
0.818749,0,0,0,0,0,0
0.820030,0,0,0,0,0,0
0.821427,0,0,0,0,0,0
0.822711,0,0,0,0,0,0
0.824015,0,0,0,0,0,0
0.825278,0,0,0,0,0,0
0.826545,0,0,0,0,0,0
0.827807,0,0,0,0,0,0
0.829307,0,0,0,0,0,0
0.830646,0,0,0,0,0,0
0.832027,0,0,0,0,0,0
0.833382,0,0,0,0,0,0
0.834845,0,0,0,0,0,0
0.836196,0,0,0,0,0,0
0.837604,0,0,0,0,0,0
0.839316,0,0,0,0,0,0
0.840793,0,0,0,0,0,0
0.842036,0,0,0,0,0,0
0.843417,0,0,0,0,0,0
0.844848,0,0,0,0,0,0
0.846115,0,0,0,0,0,0
0.847530,0,0,0,0,0,0
0.848841,0,0,0,0,0,0
0.850238,0,0,0,0,0,0
0.851502,0,0,0,0,0,0
0.852923,0,0,0,0,0,0
0.854400,0,0,0,0,0,0
0.857128,0,0,0,0,0,0
0.858492,0,0,0,0,0,0
0.859797,0,0,0,0,0,0
0.861146,0,0,0,0,0,0
0.862654,0,0,0,0,0,0
0.864001,0,0,0,0,0,0
0.865470,0,0,0,0,0,0
0.866760,0,0,0,0,0,0
0.869315,0,0,0,0,0,0
0.870674,0,0,0,0,0,0
0.871961,0,0,0,0,0,0
0.873248,0,0,0,0,0,0
0.874636,0,0,0,0,0,0
0.876092,0,0,0,0,0,0
0.877441,0,0,0,0,0,0
0.878745,0,0,0,0,0,0
0.880082,0,0,0,0,0,0
0.881470,0,0,0,0,0,0
0.883058,0,0,0,0,0,0
0.884596,0,0,0,0,0,0
0.886017,0,0,0,0,0,0
0.887526,0,0,0,0,0,0
0.888924,0,0,0,0,0,0
0.890408,0,0,0,0,0,0
0.892034,0,0,0,0,0,0
0.893589,0,0,0,0,0,0
0.894857,0,0,0,0,0,0
0.896345,0,0,0,0,0,0
0.897769,0,0,0,0,0,0
0.899069,0,0,0,0,0,0
0.900440,0,0,0,0,0,0
0.902029,0,0,0,0,0,0
0.903399,0,0,0,0,0,0
0.904776,0,0,0,0,0,0
0.906388,0,0,0,0,0,0
0.907999,0,0,0,0,0,0
0.909377,0,0,0,0,0,0
0.910787,0,0,0,0,0,0
0.912031,0,0,0,0,0,0
0.913296,0,0,0,0,0,0
0.914563,0,0,0,0,0,0
0.915826,0,0,0,0,0,0
0.917142,0,0,0,0,0,0
0.918526,0,0,0,0,0,0
0.919777,0,0,0,0,0,0
0.921023,0,0,0,0,0,0
0.922264,0,0,0,0,0,0
0.923505,0,0,0,0,0,0
0.924797,0,0,0,0,0,0
0.926451,0,0,0,0,0,0
0.927807,0,0,0,0,0,0
0.929088,0,0,0,0,0,0
0.930586,0,0,0,0,0,0
0.931950,0,0,0,0,0,0
0.933282,0,0,0,0,0,0
0.934635,0,0,0,0,0,0
0.935968,0,0,0,0,0,0
0.937370,0,0,0,0,0,0
0.938671,0,0,0,0,0,0
0.940174,0,0,0,0,0,0
0.941512,0,0,0,0,0,0
0.943011,0,0,0,0,0,0
0.944648,0,0,0,0,0,0
0.946263,0,0,0,0,0,0
0.947618,0,0,0,0,0,0
0.949043,0,0,0,0,0,0
0.950447,0,0,0,0,0,0
0.951829,0,0,0,0,0,0
0.953566,0,0,0,0,0,0
0.955112,0,0,0,0,0,0
0.956435,0,0,0,0,0,0
0.958221,0,0,0,0,0,0
0.959515,0,0,0,0,0,0
0.960820,0,0,0,0,0,0
0.962116,0,0,0,0,0,0
0.963449,0,0,0,0,0,0
0.964794,0,0,0,0,0,0
0.966374,0,0,0,0,0,0
0.967717,0,0,0,0,0,0
0.969029,0,0,0,0,0,0
0.970893,0,0,0,0,0,0
0.972235,0,0,0,0,0,0
0.973523,0,0,0,0,0,0
0.974810,0,0,0,0,0,0
0.976097,0,0,0,0,0,0
0.977387,0,0,0,0,0,0
0.978888,0,0,0,0,0,0
0.980250,0,0,0,0,0,0
0.981512,0,0,0,0,0,0
0.982771,0,0,0,0,0,0
0.984147,0,0,0,0,0,0
0.985607,0,0,0,0,0,0
0.987078,0,0,0,0,0,0
0.988542,0,0,0,0,0,0
0.989920,0,0,0,0,0,0
0.991241,0,0,0,0,0,0
0.992487,0,0,0,0,0,0
0.993975,0,0,0,0,0,0
0.995386,0,0,0,0,0,0
0.996690,0,0,0,0,0,0
0.998048,0,0,0,0,0,0
0.999543,0,0,0,0,0,0
1.000798,0,0,0,0,0,0
1.002062,0,0,0,0,0,0
1.003518,0,0,0,0,0,0
1.004968,0,0,0,0,0,0
1.006381,0,0,0,0,0,0
1.007631,0,0,0,0,0,0
1.008886,0,0,0,0,0,0
1.010126,0,0,0,0,0,0
1.011487,0,0,0,0,0,0
1.012771,0,0,0,0,0,0
1.014108,0,0,0,0,0,0
1.015375,0,0,0,0,0,0
1.016639,0,0,0,0,0,0
1.017906,0,0,0,0,0,0
1.019313,0,0,0,0,0,0
1.020595,0,0,0,0,0,0
1.021897,0,0,0,0,0,0
1.023614,0,0,0,0,0,0
1.025440,0,0,0,0,0,0
1.026806,0,0,0,0,0,0
1.028443,0,0,0,0,0,0
1.029880,0,0,0,0,0,0
1.031380,0,0,0,0,0,0
1.032872,0,0,0,0,0,0
1.034022,0,0,0,0,0,0
1.035465,0,0,0,0,0,0
1.037276,0,0,0,0,0,0
1.038789,0,0,0,0,0,0
1.040130,0,0,0,0,0,0
1.041570,0,0,0,0,0,0
1.043001,0,0,0,0,0,0
1.044335,0,0,0,0,0,0
1.045600,0,0,0,0,0,0
1.046951,0,0,0,0,0,0
1.048255,0,0,0,0,0,0
1.049519,0,0,0,0,0,0
1.050784,0,0,0,0,0,0
1.052107,0,0,0,0,0,0
1.053536,0,0,0,0,0,0
1.054942,0,0,0,0,0,0
1.056428,0,0,0,0,0,0
1.057759,0,0,0,0,0,0
1.059270,0,0,0,0,0,0
1.060629,0,0,0,0,0,0
1.062148,0,0,0,0,0,0
1.063442,0,0,0,0,0,0
1.064586,0,0,0,0,0,0
1.065875,0,0,0,0,0,0
1.067198,0,0,0,0,0,0
1.068669,0,0,0,0,0,0
1.070112,0,0,0,0,0,0
1.071545,0,0,0,0,0,0
1.072891,0,0,0,0,0,0
1.074179,0,0,0,0,0,0
1.075660,0,0,0,0,0,0
1.077090,0,0,0,0,0,0
1.078684,0,0,0,0,0,0
1.079981,0,0,0,0,0,0
1.081561,0,0,0,0,0,0
1.082955,0,0,0,0,0,0
1.084900,0,0,0,0,0,0
1.088227,0,0,0,0,0,0
1.090400,0,0,0,0,0,0
1.091710,0,0,0,0,0,0
1.093170,0,0,0,0,0,0
1.094402,0,0,0,0,0,0
1.095690,0,0,0,0,0,0
1.096898,0,0,0,0,0,0
1.098405,0,0,0,0,0,0
1.099658,0,0,0,0,0,0
1.100933,0,0,0,0,0,0
1.102327,0,0,0,0,0,0
