elapsed_s,HLSQ_L2STC_REQ_INS_HLSQ,HLSQ_L2STC_REQ_INS_HLSQ_HIT,HLSQ_L2STC_REQ_INS_SP,HLSQ_L2STC_REQ_INS_SP_HIT,HLSQ_L2STC_REQ_UCHE,HLSQ_L2STC_LATENCY_CYCLES
0.556776,0,0,0,0,0,0
0.557964,0,0,0,0,0,0
0.559142,0,0,0,0,0,0
0.560359,0,0,0,0,0,0
0.561687,0,0,0,0,0,0
0.562866,0,0,0,0,0,0
0.564798,0,0,0,0,0,0
0.566109,0,0,0,0,0,0
0.567282,0,0,0,0,0,0
0.568460,0,0,0,0,0,0
0.569638,0,0,0,0,0,0
0.570814,0,0,0,0,0,0
0.572046,0,0,0,0,0,0
0.573225,0,0,0,0,0,0
0.574394,0,0,0,0,0,0
0.575563,0,0,0,0,0,0
0.576735,0,0,0,0,0,0
0.578056,0,0,0,0,0,0
0.579419,0,0,0,0,0,0
0.580804,0,0,0,0,0,0
0.581997,0,0,0,0,0,0
0.583176,0,0,0,0,0,0
0.584351,0,0,0,0,0,0
0.585591,0,0,0,0,0,0
0.586761,0,0,0,0,0,0
0.588008,0,0,0,0,0,0
0.589158,0,0,0,0,0,0
0.590307,0,0,0,0,0,0
0.591456,0,0,0,0,0,0
0.592619,0,0,0,0,0,0
0.593771,0,0,0,0,0,0
0.594921,0,0,0,0,0,0
0.596113,0,0,0,0,0,0
0.597284,0,0,0,0,0,0
0.598456,0,0,0,0,0,0
0.599810,0,0,0,0,0,0
0.601025,0,0,0,0,0,0
0.602343,0,0,0,0,0,0
0.603516,0,0,0,0,0,0
0.604687,0,0,0,0,0,0
0.606048,0,0,0,0,0,0
0.607262,0,0,0,0,0,0
0.608632,0,0,0,0,0,0
0.609934,0,0,0,0,0,0
0.611152,0,0,0,0,0,0
0.612508,0,0,0,0,0,0
0.613905,0,0,0,0,0,0
0.615331,0,0,0,0,0,0
0.616564,0,0,0,0,0,0
0.617746,0,0,0,0,0,0
0.619084,0,0,0,0,0,0
0.620454,0,0,0,0,0,0
0.621670,0,0,0,0,0,0
