elapsed_s,CCHE_GMEM0_LOCAL_RD_REQUEST,CCHE_GMEM0_LOCAL_WR_REQUEST,CCHE_GMEM1_LOCAL_RD_REQUEST,CCHE_GMEM1_LOCAL_WR_REQUEST,CCHE_GMEM0_REMOTE_RD_REQUEST,CCHE_GMEM0_REMOTE_WR_REQUEST,CCHE_GMEM1_REMOTE_RD_REQUEST,CCHE_GMEM1_REMOTE_WR_REQUEST,CCHE_STALL_CYCLES_TP,CCHE_ATOMIC_REQUESTS_SP_TOTAL,CCHE_ATOMIC_PACKING_BEAT_SP_TOTAL
0.001101,0,0,0,0,0,0,0,0,0,0,0
0.002754,0,0,0,0,0,0,0,0,0,0,0
0.004305,0,0,0,0,0,0,0,0,0,0,0
0.005858,0,0,0,0,0,0,0,0,0,0,0
0.007445,0,0,0,0,0,0,0,0,0,0,0
0.009020,0,0,0,0,0,0,0,0,0,0,0
0.010567,0,0,0,0,0,0,0,0,0,0,0
0.012116,0,0,0,0,0,0,0,0,0,0,0
0.013664,0,0,0,0,0,0,0,0,0,0,0
0.015349,0,0,0,0,0,0,0,0,0,0,0
0.016943,0,0,0,0,0,0,0,0,0,0,0
0.018512,0,0,0,0,0,0,0,0,0,0,0
0.020096,0,0,0,0,0,0,0,0,0,0,0
0.021649,0,0,0,0,0,0,0,0,0,0,0
0.023223,0,0,0,0,0,0,0,0,0,0,0
0.024852,0,0,0,0,0,0,0,0,0,0,0
0.026446,0,0,0,0,0,0,0,0,0,0,0
0.028040,0,0,0,0,0,0,0,0,0,0,0
0.029629,0,0,0,0,0,0,0,0,0,0,0
0.031500,0,0,0,0,0,0,0,0,0,0,0
0.033033,0,0,0,0,0,0,0,0,0,0,0
0.034514,0,0,0,0,0,0,0,0,0,0,0
0.035995,0,0,0,0,0,0,0,0,0,0,0
0.037474,0,0,0,0,0,0,0,0,0,0,0
0.038943,0,0,0,0,0,0,0,0,0,0,0
0.040403,0,0,0,0,0,0,0,0,0,0,0
0.041869,0,0,0,0,0,0,0,0,0,0,0
0.043324,0,0,0,0,0,0,0,0,0,0,0
0.044778,0,0,0,0,0,0,0,0,0,0,0
0.046233,0,0,0,0,0,0,0,0,0,0,0
0.047686,0,0,0,0,0,0,0,0,0,0,0
0.049143,0,0,0,0,0,0,0,0,0,0,0
0.050597,0,0,0,0,0,0,0,0,0,0,0
0.052065,0,0,0,0,0,0,0,0,0,0,0
0.053626,0,0,0,0,0,0,0,0,0,0,0
0.055160,0,0,0,0,0,0,0,0,0,0,0
0.056662,0,0,0,0,0,0,0,0,0,0,0
0.058164,0,0,0,0,0,0,0,0,0,0,0
0.059666,0,0,0,0,0,0,0,0,0,0,0
0.061169,0,0,0,0,0,0,0,0,0,0,0
0.062679,0,0,0,0,0,0,0,0,0,0,0
0.064123,0,0,0,0,0,0,0,0,0,0,0
0.065569,0,0,0,0,0,0,0,0,0,0,0
0.066983,0,0,0,0,0,0,0,0,0,0,0
0.068428,0,0,0,0,0,0,0,0,0,0,0
0.069873,0,0,0,0,0,0,0,0,0,0,0
0.071247,0,0,0,0,0,0,0,0,0,0,0
0.072657,0,0,0,0,0,0,0,0,0,0,0
0.074050,0,0,0,0,0,0,0,0,0,0,0
0.075423,0,0,0,0,0,0,0,0,0,0,0
0.076843,0,0,0,0,0,0,0,0,0,0,0
0.078258,0,0,0,0,0,0,0,0,0,0,0
0.079614,0,0,0,0,0,0,0,0,0,0,0
0.080971,0,0,0,0,0,0,0,0,0,0,0
0.082326,0,0,0,0,0,0,0,0,0,0,0
0.083681,0,0,0,0,0,0,0,0,0,0,0
0.085230,0,0,0,0,0,0,0,0,0,0,0
0.086649,0,0,0,0,0,0,0,0,0,0,0
0.088035,0,0,0,0,0,0,0,0,0,0,0
0.089421,0,0,0,0,0,0,0,0,0,0,0
0.090811,0,0,0,0,0,0,0,0,0,0,0
0.092195,0,0,0,0,0,0,0,0,0,0,0
0.093578,0,0,0,0,0,0,0,0,0,0,0
0.095058,0,0,0,0,0,0,0,0,0,0,0
0.096453,0,0,0,0,0,0,0,0,0,0,0
0.097685,0,0,0,0,0,0,0,0,0,0,0
0.098919,0,0,0,0,0,0,0,0,0,0,0
0.100152,0,0,0,0,0,0,0,0,0,0,0
0.101385,0,0,0,0,0,0,0,0,0,0,0
0.102620,0,0,0,0,0,0,0,0,0,0,0
0.103853,0,0,0,0,0,0,0,0,0,0,0
0.105087,0,0,0,0,0,0,0,0,0,0,0
0.106319,0,0,0,0,0,0,0,0,0,0,0
0.107550,0,0,0,0,0,0,0,0,0,0,0
0.108784,0,0,0,0,0,0,0,0,0,0,0
0.110015,0,0,0,0,0,0,0,0,0,0,0
0.111247,0,0,0,0,0,0,0,0,0,0,0
0.112480,0,0,0,0,0,0,0,0,0,0,0
0.113713,0,0,0,0,0,0,0,0,0,0,0
0.115184,0,0,0,0,0,0,0,0,0,0,0
0.116576,0,0,0,0,0,0,0,0,0,0,0
0.118033,0,0,0,0,0,0,0,0,0,0,0
0.119416,0,0,0,0,0,0,0,0,0,0,0
0.120781,0,0,0,0,0,0,0,0,0,0,0
0.122141,0,0,0,0,0,0,0,0,0,0,0
0.123498,0,0,0,0,0,0,0,0,0,0,0
0.124853,0,0,0,0,0,0,0,0,0,0,0
0.126219,0,0,0,0,0,0,0,0,0,0,0
0.127594,0,0,0,0,0,0,0,0,0,0,0
0.128950,0,0,0,0,0,0,0,0,0,0,0
0.130306,0,0,0,0,0,0,0,0,0,0,0
0.131662,0,0,0,0,0,0,0,0,0,0,0
0.133028,0,0,0,0,0,0,0,0,0,0,0
0.135383,0,0,0,0,0,0,0,0,0,0,0
0.136740,0,0,0,0,0,0,0,0,0,0,0
0.138086,0,0,0,0,0,0,0,0,0,0,0
0.139544,0,0,0,0,0,0,0,0,0,0,0
0.140891,0,0,0,0,0,0,0,0,0,0,0
0.142349,0,0,0,0,0,0,0,0,0,0,0
0.143804,0,0,0,0,0,0,0,0,0,0,0
0.145262,0,0,0,0,0,0,0,0,0,0,0
0.146755,0,0,0,0,0,0,0,0,0,0,0
0.148215,0,0,0,0,0,0,0,0,0,0,0
0.149675,0,0,0,0,0,0,0,0,0,0,0
0.151238,0,0,0,0,0,0,0,0,0,0,0
0.152656,0,0,0,0,0,0,0,0,0,0,0
0.154040,0,0,0,0,0,0,0,0,0,0,0
0.155420,0,0,0,0,0,0,0,0,0,0,0
0.156815,0,0,0,0,0,0,0,0,0,0,0
0.158252,0,0,0,0,0,0,0,0,0,0,0
0.159673,0,0,0,0,0,0,0,0,0,0,0
0.161090,0,0,0,0,0,0,0,0,0,0,0
0.162512,0,0,0,0,0,0,0,0,0,0,0
0.163937,0,0,0,0,0,0,0,0,0,0,0
0.165360,0,0,0,0,0,0,0,0,0,0,0
0.166859,0,0,0,0,0,0,0,0,0,0,0
0.168290,0,0,0,0,0,0,0,0,0,0,0
0.169711,0,0,0,0,0,0,0,0,0,0,0
0.171130,0,0,0,0,0,0,0,0,0,0,0
0.172585,0,0,0,0,0,0,0,0,0,0,0
0.174050,0,0,0,0,0,0,0,0,0,0,0
0.175475,0,0,0,0,0,0,0,0,0,0,0
0.176898,0,0,0,0,0,0,0,0,0,0,0
0.178332,0,0,0,0,0,0,0,0,0,0,0
0.179755,0,0,0,0,0,0,0,0,0,0,0
0.181374,0,0,0,0,0,0,0,0,0,0,0
0.183572,0,0,0,0,0,0,0,0,0,0,0
0.185004,0,0,0,0,0,0,0,0,0,0,0
0.186844,0,0,0,0,0,0,0,0,0,0,0
0.188735,0,0,0,0,0,0,0,0,0,0,0
0.190163,0,0,0,0,0,0,0,0,0,0,0
0.191583,0,0,0,0,0,0,0,0,0,0,0
0.193002,0,0,0,0,0,0,0,0,0,0,0
0.194467,0,0,0,0,0,0,0,0,0,0,0
0.195886,0,0,0,0,0,0,0,0,0,0,0
0.197430,0,0,0,0,0,0,0,0,0,0,0
0.199088,0,0,0,0,0,0,0,0,0,0,0
0.200550,0,0,0,0,0,0,0,0,0,0,0
0.201980,0,0,0,0,0,0,0,0,0,0,0
0.203528,0,0,0,0,0,0,0,0,0,0,0
0.205107,0,0,0,0,0,0,0,0,0,0,0
0.206566,0,0,0,0,0,0,0,0,0,0,0
0.208125,0,0,0,0,0,0,0,0,0,0,0
0.209728,0,0,0,0,0,0,0,0,0,0,0
0.211318,0,0,0,0,0,0,0,0,0,0,0
0.212904,0,0,0,0,0,0,0,0,0,0,0
0.214536,0,0,0,0,0,0,0,0,0,0,0
0.216123,0,0,0,0,0,0,0,0,0,0,0
0.217713,0,0,0,0,0,0,0,0,0,0,0
