elapsed_s,VFD_MODE_3_FIBERS,VFD_MODE_4_FIBERS,VFD_TOTAL_VERTICES,VFDP_STALL_CYCLES_VFD,VFDP_STALL_CYCLES_VFD_INDEX,VFDP_STALL_CYCLES_VFD_PROG,VFDP_STARVE_CYCLES_PC,VFDP_VS_STAGE_WAVES
0.671598,0,0,0,0,0,0,0,0
0.673064,0,0,0,0,0,0,0,0
0.674563,0,0,0,0,0,0,0,0
0.676023,0,0,0,0,0,0,0,0
0.677434,0,0,0,0,0,0,0,0
0.678843,0,0,0,0,0,0,0,0
0.680318,0,0,0,0,0,0,0,0
0.681722,0,0,0,0,0,0,0,0
0.683123,0,0,0,0,0,0,0,0
0.684644,0,0,0,0,0,0,0,0
0.686083,0,0,0,0,0,0,0,0
0.687493,0,0,0,0,0,0,0,0
0.688901,0,0,0,0,0,0,0,0
0.690308,0,0,0,0,0,0,0,0
0.691718,0,0,0,0,0,0,0,0
0.693288,0,0,0,0,0,0,0,0
0.694873,0,0,0,0,0,0,0,0
0.696447,0,0,0,0,0,0,0,0
0.698020,0,0,0,0,0,0,0,0
0.699595,0,0,0,0,0,0,0,0
0.701171,0,0,0,0,0,0,0,0
0.702742,0,0,0,0,0,0,0,0
0.704316,0,0,0,0,0,0,0,0
0.705904,0,0,0,0,0,0,0,0
0.707478,0,0,0,0,0,0,0,0
0.709094,0,0,0,0,0,0,0,0
0.710666,0,0,0,0,0,0,0,0
0.712240,0,0,0,0,0,0,0,0
0.713814,0,0,0,0,0,0,0,0
0.715469,0,0,0,0,0,0,0,0
0.716947,0,0,0,0,0,0,0,0
0.718359,0,0,0,0,0,0,0,0
0.719900,0,0,0,0,0,0,0,0
0.721474,0,0,0,0,0,0,0,0
0.723047,0,0,0,0,0,0,0,0
0.724683,0,0,0,0,0,0,0,0
0.726254,0,0,0,0,0,0,0,0
0.727841,0,0,0,0,0,0,0,0
0.729413,0,0,0,0,0,0,0,0
0.730984,0,0,0,0,0,0,0,0
0.732663,0,0,0,0,0,0,0,0
0.734237,0,0,0,0,0,0,0,0
0.735810,0,0,0,0,0,0,0,0
0.737383,0,0,0,0,0,0,0,0
0.738843,0,0,0,0,0,0,0,0
0.740429,0,0,0,0,0,0,0,0
0.742001,0,0,0,0,0,0,0,0
0.743575,0,0,0,0,0,0,0,0
0.745147,0,0,0,0,0,0,0,0
0.746718,0,0,0,0,0,0,0,0
0.748187,0,0,0,0,0,0,0,0
0.749764,0,0,0,0,0,0,0,0
0.751334,0,0,0,0,0,0,0,0
0.752720,0,0,0,0,0,0,0,0
0.754131,0,0,0,0,0,0,0,0
0.755670,0,0,0,0,0,0,0,0
0.757287,0,0,0,0,0,0,0,0
0.758858,0,0,0,0,0,0,0,0
0.760445,0,0,0,0,0,0,0,0
0.762018,0,0,0,0,0,0,0,0
0.763592,0,0,0,0,0,0,0,0
0.765166,0,0,0,0,0,0,0,0
0.766738,0,0,0,0,0,0,0,0
0.768310,0,0,0,0,0,0,0,0
0.769882,0,0,0,0,0,0,0,0
0.771469,0,0,0,0,0,0,0,0
