elapsed_s,HLSQ_BV_STALL_CYCLES,HLSQ_VSBR_DEREF_CYCLES,HLSQ_FS_DEREF_CYCLES,HLSQ_LPAC_DEREF_CYCLES,HLSQ_BV_DEREF_CYCLES,HLSQ_VSBR_S2W_CYCLES
0.154639,0,0,0,0,0,0
0.156202,0,0,0,0,0,0
0.157801,0,0,0,0,0,0
0.159379,0,0,0,0,0,0
0.160938,0,0,0,0,0,0
0.162498,0,0,0,0,0,0
0.164057,0,0,0,0,0,0
0.165657,0,0,0,0,0,0
0.167092,0,0,0,0,0,0
0.168621,0,0,0,0,0,0
0.170423,0,0,0,0,0,0
0.171890,0,0,0,0,0,0
0.173293,0,0,0,0,0,0
0.174695,0,0,0,0,0,0
0.176093,0,0,0,0,0,0
0.177490,0,0,0,0,0,0
0.178889,0,0,0,0,0,0
0.180295,0,0,0,0,0,0
0.181843,0,0,0,0,0,0
0.183363,0,0,0,0,0,0
0.184768,0,0,0,0,0,0
0.186280,0,0,0,0,0,0
0.187717,0,0,0,0,0,0
0.189158,0,0,0,0,0,0
0.190562,0,0,0,0,0,0
0.191952,0,0,0,0,0,0
0.193340,0,0,0,0,0,0
0.194729,0,0,0,0,0,0
0.196118,0,0,0,0,0,0
0.197556,0,0,0,0,0,0
0.198922,0,0,0,0,0,0
0.200287,0,0,0,0,0,0
0.201656,0,0,0,0,0,0
0.203020,0,0,0,0,0,0
0.204384,0,0,0,0,0,0
0.205780,0,0,0,0,0,0
0.207130,0,0,0,0,0,0
0.208479,0,0,0,0,0,0
0.209827,0,0,0,0,0,0
0.211246,0,0,0,0,0,0
0.212600,0,0,0,0,0,0
0.213977,0,0,0,0,0,0
0.215285,0,0,0,0,0,0
0.216658,0,0,0,0,0,0
0.218028,0,0,0,0,0,0
0.219349,0,0,0,0,0,0
0.220768,0,0,0,0,0,0
0.222187,0,0,0,0,0,0
0.223610,0,0,0,0,0,0
0.225029,0,0,0,0,0,0
0.226446,0,0,0,0,0,0
0.227864,0,0,0,0,0,0
0.229296,0,0,0,0,0,0
0.230739,0,0,0,0,0,0
0.232251,0,0,0,0,0,0
0.233680,0,0,0,0,0,0
0.235294,0,0,0,0,0,0
0.236820,0,0,0,0,0,0
0.238419,0,0,0,0,0,0
0.239926,0,0,0,0,0,0
0.241394,1,16,20,0,4,0
0.243085,0,0,0,0,0,0
0.246583,0,0,0,0,0,0
0.247980,0,0,0,0,0,0
0.249373,0,0,0,0,0,0
0.250764,0,0,0,0,0,0
0.252160,12,48,270,0,36,0
0.253425,0,59,63,0,0,0
0.254853,0,0,0,0,0,0
0.256482,0,0,0,0,0,0
0.257896,0,0,0,0,0,0
0.259392,0,0,0,0,0,0
0.260787,0,0,0,0,0,0
0.264533,0,0,0,0,0,0
0.265935,0,0,0,0,0,0
0.267305,0,0,0,0,0,0
0.268704,0,0,0,0,0,0
0.270136,0,0,0,0,0,0
0.271614,0,0,0,0,0,0
0.272979,0,0,0,0,0,0
0.274432,0,0,0,0,0,0
0.275827,0,0,0,0,0,0
0.277199,0,0,0,0,0,0
0.278591,0,0,0,0,0,0
0.279989,0,0,0,0,0,0
0.281380,0,0,0,0,0,0
0.282771,0,0,0,0,0,0
0.284167,0,0,0,0,0,0
0.285599,0,0,0,0,0,0
0.286999,0,0,0,0,0,0
0.288389,0,0,0,0,0,0
0.289781,0,0,0,0,0,0
0.291544,0,0,0,0,0,0
0.293105,0,0,0,0,0,0
0.294536,0,0,0,0,0,0
0.296068,0,0,0,0,0,0
0.297628,0,0,0,0,0,0
0.299190,0,0,0,0,0,0
0.300743,0,0,0,0,0,0
0.302245,0,0,0,0,0,0
0.303810,0,0,0,0,0,0
0.305369,0,0,0,0,0,0
0.306929,0,0,0,0,0,0
0.308490,0,0,0,0,0,0
0.310050,0,0,0,0,0,0
0.311651,0,0,0,0,0,0
0.313222,0,0,0,0,0,0
0.314785,0,0,0,0,0,0
0.316346,0,0,0,0,0,0
0.317907,0,0,0,0,0,0
0.319546,0,0,0,0,0,0
0.321105,0,0,0,0,0,0
0.322667,0,0,0,0,0,0
0.324245,0,0,0,0,0,0
0.325847,0,0,0,0,0,0
0.327411,0,0,0,0,0,0
0.328970,0,0,0,0,0,0
0.330532,0,0,0,0,0,0
0.332093,0,0,0,0,0,0
0.333824,0,0,0,0,0,0
0.335406,0,0,0,0,0,0
0.336966,0,0,0,0,0,0
0.338531,0,0,0,0,0,0
0.340092,0,0,0,0,0,0
0.341696,0,0,0,0,0,0
0.343258,0,0,0,0,0,0
0.344820,0,0,0,0,0,0
0.346397,0,0,0,0,0,0
0.347959,0,0,0,0,0,0
0.349560,0,0,0,0,0,0
0.351123,0,0,0,0,0,0
0.352685,0,0,0,0,0,0
0.354386,0,0,0,0,0,0
0.355778,0,0,0,0,0,0
0.357228,0,0,0,0,0,0
0.358625,0,0,0,0,0,0
0.360151,0,0,0,0,0,0
0.361711,0,0,0,0,0,0
0.363143,0,0,0,0,0,0
0.364665,0,0,0,0,0,0
0.366124,0,0,0,0,0,0
0.367590,0,0,0,0,0,0
0.368967,0,0,0,0,0,0
0.370327,0,0,0,0,0,0
0.371676,0,0,0,0,0,0
0.373127,0,0,0,0,0,0
0.374495,0,0,0,0,0,0
0.375816,0,0,0,0,0,0
0.377130,0,0,0,0,0,0
0.378504,0,0,0,0,0,0
0.379820,0,0,0,0,0,0
0.381170,0,0,0,0,0,0
0.382495,0,0,0,0,0,0
0.383863,0,0,0,0,0,0
0.385237,0,0,0,0,0,0
0.386654,0,0,0,0,0,0
0.388020,0,0,0,0,0,0
0.389437,0,0,0,0,0,0
0.390796,0,0,0,0,0,0
0.392140,0,0,0,0,0,0
0.393485,0,0,0,0,0,0
0.394840,0,0,0,0,0,0
0.396207,0,0,0,0,0,0
0.397580,0,0,0,0,0,0
0.398999,0,0,0,0,0,0
0.400432,0,0,0,0,0,0
0.401837,0,0,0,0,0,0
0.403566,0,0,0,0,0,0
0.405112,0,0,0,0,0,0
0.406521,0,0,0,0,0,0
0.407917,0,0,0,0,0,0
0.409318,0,0,0,0,0,0
0.410819,0,0,0,0,0,0
0.412660,0,0,0,0,0,0
0.414128,1,16,20,0,4,0
0.415525,0,0,0,0,0,0
0.416918,0,0,0,0,0,0
0.418357,0,0,0,0,0,0
0.419785,0,0,0,0,0,0
0.421227,0,0,0,0,0,0
0.422621,0,0,0,0,0,0
0.424018,12,107,369,0,36,0
0.425417,0,0,0,0,0,0
0.426826,0,0,0,0,0,0
0.428256,0,0,0,0,0,0
0.429698,0,0,0,0,0,0
0.431094,0,0,0,0,0,0
0.432565,0,0,0,0,0,0
0.433963,0,0,0,0,0,0
0.435646,0,0,0,0,0,0
0.437086,0,0,0,0,0,0
0.440846,0,0,0,0,0,0
0.442367,0,0,0,0,0,0
0.443764,0,0,0,0,0,0
0.445195,0,0,0,0,0,0
0.446585,0,0,0,0,0,0
0.447973,0,0,0,0,0,0
0.449361,0,0,0,0,0,0
0.450770,0,0,0,0,0,0
0.452159,0,0,0,0,0,0
0.453531,0,0,0,0,0,0
0.454939,0,0,0,0,0,0
0.456569,0,0,0,0,0,0
0.457965,0,0,0,0,0,0
0.459410,0,0,0,0,0,0
0.460927,0,0,0,0,0,0
0.462401,0,0,0,0,0,0
0.463932,0,0,0,0,0,0
0.465504,0,0,0,0,0,0
0.467066,0,0,0,0,0,0
0.468627,0,0,0,0,0,0
0.470191,0,0,0,0,0,0
0.471752,0,0,0,0,0,0
0.473312,0,0,0,0,0,0
0.474768,0,0,0,0,0,0
0.476337,0,0,0,0,0,0
0.477897,0,0,0,0,0,0
0.479460,0,0,0,0,0,0
0.481020,0,0,0,0,0,0
0.482582,0,0,0,0,0,0
0.484143,0,0,0,0,0,0
0.485745,0,0,0,0,0,0
0.487259,0,0,0,0,0,0
0.488790,0,0,0,0,0,0
0.490352,0,0,0,0,0,0
0.491914,0,0,0,0,0,0
0.493515,0,0,0,0,0,0
0.494952,0,0,0,0,0,0
0.496489,0,0,0,0,0,0
0.498062,0,0,0,0,0,0
0.499536,0,0,0,0,0,0
0.501109,0,0,0,0,0,0
0.502674,0,0,0,0,0,0
0.504236,0,0,0,0,0,0
0.505797,0,0,0,0,0,0
0.507363,0,0,0,0,0,0
0.508937,0,0,0,0,0,0
0.510545,0,0,0,0,0,0
0.512108,0,0,0,0,0,0
0.513669,0,0,0,0,0,0
0.515231,0,0,0,0,0,0
0.516794,0,0,0,0,0,0
0.518400,0,0,0,0,0,0
0.519852,0,0,0,0,0,0
0.521384,0,0,0,0,0,0
0.522946,0,0,0,0,0,0
0.524501,0,0,0,0,0,0
0.526054,0,0,0,0,0,0
0.527766,0,0,0,0,0,0
0.529167,0,0,0,0,0,0
0.530577,0,0,0,0,0,0
0.531975,0,0,0,0,0,0
0.533411,0,0,0,0,0,0
0.534809,0,0,0,0,0,0
0.536203,0,0,0,0,0,0
0.537603,0,0,0,0,0,0
0.539000,0,0,0,0,0,0
0.540391,0,0,0,0,0,0
0.541826,0,0,0,0,0,0
0.543263,0,0,0,0,0,0
0.544648,0,0,0,0,0,0
0.546035,0,0,0,0,0,0
0.547410,0,0,0,0,0,0
0.548800,0,0,0,0,0,0
0.550224,0,0,0,0,0,0
0.551587,0,0,0,0,0,0
0.552956,0,0,0,0,0,0
0.554318,0,0,0,0,0,0
0.555683,0,0,0,0,0,0
0.557080,0,0,0,0,0,0
0.558506,0,0,0,0,0,0
0.559922,0,0,0,0,0,0
0.561339,0,0,0,0,0,0
0.562756,0,0,0,0,0,0
0.564179,0,0,0,0,0,0
0.565598,0,0,0,0,0,0
0.567063,0,0,0,0,0,0
0.568454,0,0,0,0,0,0
0.569817,0,0,0,0,0,0
0.571187,0,0,0,0,0,0
0.572730,0,0,0,0,0,0
0.574180,0,0,0,0,0,0
0.575593,0,0,0,0,0,0
0.577003,0,0,0,0,0,0
0.578426,0,0,0,0,0,0
0.579900,0,0,0,0,0,0
0.581398,0,0,0,0,0,0
0.582793,0,0,0,0,0,0
0.584193,0,0,0,0,0,0
0.585606,0,0,0,0,0,0
0.587026,2,44,53,0,8,0
0.588295,0,0,0,0,0,0
0.589730,0,0,0,0,0,0
0.591126,0,0,0,0,0,0
0.592520,0,0,0,0,0,0
0.593912,0,0,0,0,0,0
0.595353,0,0,0,0,0,0
0.596752,12,91,318,0,36,0
0.598003,0,16,20,0,0,0
0.599421,0,0,0,0,0,0
0.600827,0,0,0,0,0,0
0.602242,0,0,0,0,0,0
0.603639,0,0,0,0,0,0
0.605084,0,0,0,0,0,0
0.606480,0,0,0,0,0,0
0.607887,0,0,0,0,0,0
0.609280,0,0,0,0,0,0
0.610670,0,0,0,0,0,0
0.612064,0,0,0,0,0,0
0.613498,0,0,0,0,0,0
0.615458,0,0,0,0,0,0
0.616850,0,0,0,0,0,0
0.618361,0,0,0,0,0,0
0.619748,0,0,0,0,0,0
0.621175,0,0,0,0,0,0
0.622567,0,0,0,0,0,0
0.623957,0,0,0,0,0,0
0.625345,0,0,0,0,0,0
0.626734,0,0,0,0,0,0
0.628120,0,0,0,0,0,0
0.629519,0,0,0,0,0,0
0.630910,0,0,0,0,0,0
0.632308,0,0,0,0,0,0
0.633705,0,0,0,0,0,0
0.635105,0,0,0,0,0,0
0.636495,0,0,0,0,0,0
0.637920,0,0,0,0,0,0
0.639729,0,0,0,0,0,0
0.641254,0,0,0,0,0,0
0.642686,0,0,0,0,0,0
0.644216,0,0,0,0,0,0
0.645815,0,0,0,0,0,0
0.647378,0,0,0,0,0,0
0.648936,0,0,0,0,0,0
0.650497,0,0,0,0,0,0
0.651945,0,0,0,0,0,0
0.653516,0,0,0,0,0,0
0.655076,0,0,0,0,0,0
0.656636,0,0,0,0,0,0
0.658198,0,0,0,0,0,0
0.659758,0,0,0,0,0,0
0.661360,0,0,0,0,0,0
0.662933,0,0,0,0,0,0
0.664495,0,0,0,0,0,0
0.666054,0,0,0,0,0,0
0.667760,0,0,0,0,0,0
0.669360,0,0,0,0,0,0
0.670922,0,0,0,0,0,0
0.672483,0,0,0,0,0,0
0.674052,0,0,0,0,0,0
0.675649,0,0,0,0,0,0
0.677250,0,0,0,0,0,0
0.678812,0,0,0,0,0,0
0.680373,0,0,0,0,0,0
0.681932,0,0,0,0,0,0
0.683497,0,0,0,0,0,0
0.685112,0,0,0,0,0,0
0.686676,0,0,0,0,0,0
0.688236,0,0,0,0,0,0
0.689795,0,0,0,0,0,0
0.691359,0,0,0,0,0,0
0.692917,0,0,0,0,0,0
0.694523,0,0,0,0,0,0
0.696097,0,0,0,0,0,0
0.697656,0,0,0,0,0,0
0.699216,0,0,0,0,0,0
0.700780,0,0,0,0,0,0
0.702385,0,0,0,0,0,0
0.703946,0,0,0,0,0,0
0.705504,0,0,0,0,0,0
0.706950,0,0,0,0,0,0
0.708481,0,0,0,0,0,0
0.710041,0,0,0,0,0,0
0.712221,0,0,0,0,0,0
0.713634,0,0,0,0,0,0
0.715028,0,0,0,0,0,0
0.716419,0,0,0,0,0,0
0.717862,0,0,0,0,0,0
0.719322,0,0,0,0,0,0
0.720716,0,0,0,0,0,0
0.722112,0,0,0,0,0,0
0.723526,0,0,0,0,0,0
0.724915,0,0,0,0,0,0
0.726338,0,0,0,0,0,0
0.727702,0,0,0,0,0,0
0.729071,0,0,0,0,0,0
0.730435,0,0,0,0,0,0
0.731799,0,0,0,0,0,0
0.733196,0,0,0,0,0,0
0.734618,0,0,0,0,0,0
0.736036,0,0,0,0,0,0
0.737454,0,0,0,0,0,0
0.738872,0,0,0,0,0,0
0.740298,0,0,0,0,0,0
0.741729,0,0,0,0,0,0
0.743192,0,0,0,0,0,0
0.744582,0,0,0,0,0,0
0.745974,0,0,0,0,0,0
0.747442,0,0,0,0,0,0
0.748863,0,0,0,0,0,0
0.751268,0,0,0,0,0,0
0.752729,0,0,0,0,0,0
0.754318,0,0,0,0,0,0
0.755829,0,0,0,0,0,0
0.757239,0,0,0,0,0,0
0.758918,0,0,0,0,0,0
0.760429,0,0,0,0,0,0
0.761824,0,0,0,0,0,0
0.763335,1,16,20,0,4,0
0.764766,0,0,0,0,0,0
0.766204,0,0,0,0,0,0
0.767758,0,0,0,0,0,0
0.769129,0,0,0,0,0,0
0.770532,0,0,0,0,0,0
0.771927,0,0,0,0,0,0
0.773323,12,48,287,0,40,0
0.774574,0,59,63,0,0,0
0.775963,0,0,0,0,0,0
0.777362,0,0,0,0,0,0
0.778758,0,0,0,0,0,0
0.780154,0,0,0,0,0,0
0.781608,0,0,0,0,0,0
0.783003,0,0,0,0,0,0
0.784399,0,0,0,0,0,0
0.785795,0,0,0,0,0,0
0.787304,0,0,0,0,0,0
0.789161,0,0,0,0,0,0
0.790683,0,0,0,0,0,0
0.792085,0,0,0,0,0,0
0.793475,0,0,0,0,0,0
0.798175,0,0,0,0,0,0
0.799569,0,0,0,0,0,0
0.800939,0,0,0,0,0,0
0.802310,0,0,0,0,0,0
0.803693,0,0,0,0,0,0
0.805057,0,0,0,0,0,0
0.806453,0,0,0,0,0,0
0.807893,0,0,0,0,0,0
0.809284,0,0,0,0,0,0
0.810674,0,0,0,0,0,0
0.812065,0,0,0,0,0,0
0.813498,0,0,0,0,0,0
0.814892,0,0,0,0,0,0
0.816324,0,0,0,0,0,0
0.817723,0,0,0,0,0,0
0.819122,0,0,0,0,0,0
0.820519,0,0,0,0,0,0
0.822046,0,0,0,0,0,0
0.823645,0,0,0,0,0,0
0.825206,0,0,0,0,0,0
0.826771,0,0,0,0,0,0
0.828333,0,0,0,0,0,0
0.829896,0,0,0,0,0,0
0.831486,0,0,0,0,0,0
0.833046,0,0,0,0,0,0
0.834622,0,0,0,0,0,0
0.836185,0,0,0,0,0,0
0.837788,0,0,0,0,0,0
0.839356,0,0,0,0,0,0
0.840917,0,0,0,0,0,0
0.842483,0,0,0,0,0,0
0.844047,0,0,0,0,0,0
0.845664,0,0,0,0,0,0
0.847227,0,0,0,0,0,0
0.848790,0,0,0,0,0,0
0.850355,0,0,0,0,0,0
0.851818,0,0,0,0,0,0
0.853421,0,0,0,0,0,0
0.854984,0,0,0,0,0,0
0.856561,0,0,0,0,0,0
0.858126,0,0,0,0,0,0
0.859689,0,0,0,0,0,0
0.861292,0,0,0,0,0,0
0.862855,0,0,0,0,0,0
0.864418,0,0,0,0,0,0
0.865978,0,0,0,0,0,0
0.867434,0,0,0,0,0,0
0.868967,0,0,0,0,0,0
0.870531,0,0,0,0,0,0
0.872094,0,0,0,0,0,0
0.873655,0,0,0,0,0,0
0.875255,0,0,0,0,0,0
0.876808,0,0,0,0,0,0
0.878410,0,0,0,0,0,0
0.879892,0,0,0,0,0,0
0.881420,0,0,0,0,0,0
0.882982,0,0,0,0,0,0
0.884547,0,0,0,0,0,0
0.886112,0,0,0,0,0,0
0.887677,0,0,0,0,0,0
0.889252,0,0,0,0,0,0
0.890817,0,0,0,0,0,0
0.892380,0,0,0,0,0,0
0.893942,0,0,0,0,0,0
0.895509,0,0,0,0,0,0
0.897070,0,0,0,0,0,0
0.898634,0,0,0,0,0,0
0.900210,0,0,0,0,0,0
0.901813,0,0,0,0,0,0
0.903381,0,0,0,0,0,0
0.904942,0,0,0,0,0,0
0.906506,0,0,0,0,0,0
0.908068,0,0,0,0,0,0
0.909672,0,0,0,0,0,0
0.911119,0,0,0,0,0,0
0.912652,0,0,0,0,0,0
0.914217,0,0,0,0,0,0
0.915780,0,0,0,0,0,0
0.917384,0,0,0,0,0,0
0.918949,0,0,0,0,0,0
0.920513,0,0,0,0,0,0
0.922169,0,0,0,0,0,0
0.923650,0,0,0,0,0,0
0.925095,0,0,0,0,0,0
0.926627,0,0,0,0,0,0
0.928189,0,0,0,0,0,0
0.929749,0,0,0,0,0,0
0.931374,0,0,0,0,0,0
0.932947,0,0,0,0,0,0
0.934556,0,0,0,0,0,0
0.936118,0,0,0,0,0,0
0.937680,0,0,0,0,0,0
0.939243,0,0,0,0,0,0
0.940796,0,0,0,0,0,0
0.942615,0,0,0,0,0,0
0.944181,0,0,0,0,0,0
0.945597,0,0,0,0,0,0
0.947083,0,0,0,0,0,0
0.948495,0,0,0,0,0,0
0.949929,0,0,0,0,0,0
0.951326,0,0,0,0,0,0
0.952852,0,0,0,0,0,0
0.954427,0,0,0,0,0,0
0.955991,0,0,0,0,0,0
0.957594,0,0,0,0,0,0
0.959158,0,0,0,0,0,0
0.960719,0,0,0,0,0,0
0.962284,0,0,0,0,0,0
0.963847,0,0,0,0,0,0
0.965463,0,0,0,0,0,0
0.967027,0,0,0,0,0,0
0.968710,0,0,0,0,0,0
0.970163,0,0,0,0,0,0
0.971577,0,0,0,0,0,0
0.972977,0,0,0,0,0,0
0.974541,0,0,0,0,0,0
0.975987,0,0,0,0,0,0
0.977386,0,0,0,0,0,0
0.978914,0,0,0,0,0,0
0.980476,0,0,0,0,0,0
0.982039,0,0,0,0,0,0
0.983646,0,0,0,0,0,0
0.985207,0,0,0,0,0,0
0.987164,0,0,0,0,0,0
0.989637,0,0,0,0,0,0
0.991074,0,0,0,0,0,0
0.992478,0,0,0,0,0,0
0.993877,0,0,0,0,0,0
0.995277,0,0,0,0,0,0
0.996688,0,0,0,0,0,0
0.998089,0,0,0,0,0,0
0.999669,0,0,0,0,0,0
1.001229,0,0,0,0,0,0
1.002794,0,0,0,0,0,0
1.004358,0,0,0,0,0,0
1.005886,0,0,0,0,0,0
1.007305,0,0,0,0,0,0
1.008704,0,0,0,0,0,0
1.010103,0,0,0,0,0,0
1.011501,0,0,0,0,0,0
1.012896,0,0,0,0,0,0
1.014460,0,0,0,0,0,0
1.016021,0,0,0,0,0,0
1.017595,0,0,0,0,0,0
1.019159,0,0,0,0,0,0
1.020721,0,0,0,0,0,0
1.022327,0,0,0,0,0,0
1.023889,0,0,0,0,0,0
1.025450,0,0,0,0,0,0
1.027012,0,0,0,0,0,0
1.028588,0,0,0,0,0,0
1.030153,0,0,0,0,0,0
1.031717,0,0,0,0,0,0
1.033278,0,0,0,0,0,0
1.034843,0,0,0,0,0,0
1.036405,0,0,0,0,0,0
1.037968,0,0,0,0,0,0
1.039549,0,0,0,0,0,0
1.041110,0,0,0,0,0,0
1.042675,0,0,0,0,0,0
1.044238,0,0,0,0,0,0
1.045841,0,0,0,0,0,0
1.047410,0,0,0,0,0,0
1.048971,0,0,0,0,0,0
1.050548,0,0,0,0,0,0
1.052111,0,0,0,0,0,0
1.053714,0,0,0,0,0,0
1.055227,0,0,0,0,0,0
1.056759,0,0,0,0,0,0
1.058324,0,0,0,0,0,0
1.059887,0,0,0,0,0,0
1.061503,0,0,0,0,0,0
1.063066,0,0,0,0,0,0
1.064630,0,0,0,0,0,0
1.066194,0,0,0,0,0,0
1.067765,0,0,0,0,0,0
1.069370,0,0,0,0,0,0
1.070932,0,0,0,0,0,0
1.072508,0,0,0,0,0,0
1.074146,0,0,0,0,0,0
1.075778,0,0,0,0,0,0
1.077383,0,0,0,0,0,0
1.078946,0,0,0,0,0,0
1.080509,0,0,0,0,0,0
1.082145,0,0,0,0,0,0
1.083799,0,0,0,0,0,0
1.085404,0,0,0,0,0,0
1.086967,0,0,0,0,0,0
1.088530,0,0,0,0,0,0
1.090096,0,0,0,0,0,0
1.091659,0,0,0,0,0,0
1.093142,0,0,0,0,0,0
1.094566,0,0,0,0,0,0
1.096096,0,0,0,0,0,0
1.097658,0,0,0,0,0,0
1.099221,0,0,0,0,0,0
1.100783,0,0,0,0,0,0
1.102368,0,0,0,0,0,0
1.105678,0,0,0,0,0,0
1.107367,0,0,0,0,0,0
1.108782,0,0,0,0,0,0
1.110224,0,0,0,0,0,0
1.111626,0,0,0,0,0,0
1.112998,0,0,0,0,0,0
1.114352,0,0,0,0,0,0
1.115705,0,0,0,0,0,0
1.117075,0,0,0,0,0,0
1.118479,0,0,0,0,0,0
1.120000,0,0,0,0,0,0
1.121552,0,0,0,0,0,0
1.123121,0,0,0,0,0,0
1.124867,0,0,0,0,0,0
1.126319,0,0,0,0,0,0
1.127718,0,0,0,0,0,0
1.129127,0,0,0,0,0,0
1.130527,0,0,0,0,0,0
1.131919,0,0,0,0,0,0
1.133345,0,0,0,0,0,0
1.134794,0,0,0,0,0,0
1.136192,0,0,0,0,0,0
1.137590,0,0,0,0,0,0
1.138992,0,0,0,0,0,0
1.140399,0,0,0,0,0,0
1.141835,0,0,0,0,0,0
1.143233,0,0,0,0,0,0
1.144759,0,0,0,0,0,0
1.146325,0,0,0,0,0,0
1.147880,0,0,0,0,0,0
1.149487,0,0,0,0,0,0
1.150929,0,0,0,0,0,0
1.152461,0,0,0,0,0,0
1.154022,0,0,0,0,0,0
1.155583,0,0,0,0,0,0
1.157182,0,0,0,0,0,0
1.158843,0,0,0,0,0,0
1.160405,0,0,0,0,0,0
1.161977,0,0,0,0,0,0
1.163543,0,0,0,0,0,0
1.165145,0,0,0,0,0,0
1.166706,0,0,0,0,0,0
1.168266,0,0,0,0,0,0
1.169703,0,0,0,0,0,0
1.171241,0,0,0,0,0,0
1.172818,0,0,0,0,0,0
1.174425,0,0,0,0,0,0
1.175988,0,0,0,0,0,0
1.177587,0,0,0,0,0,0
1.179149,0,0,0,0,0,0
1.180712,0,0,0,0,0,0
1.182320,0,0,0,0,0,0
1.183897,0,0,0,0,0,0
1.185459,0,0,0,0,0,0
1.187023,0,0,0,0,0,0
1.188586,0,0,0,0,0,0
1.190152,0,0,0,0,0,0
1.191716,0,0,0,0,0,0
1.193277,0,0,0,0,0,0
1.194855,0,0,0,0,0,0
1.196323,0,0,0,0,0,0
1.197735,0,0,0,0,0,0
1.199137,0,0,0,0,0,0
1.200536,0,0,0,0,0,0
1.201934,0,0,0,0,0,0
1.203369,0,0,0,0,0,0
1.204778,0,0,0,0,0,0
1.206304,0,0,0,0,0,0
1.207867,0,0,0,0,0,0
1.209429,0,0,0,0,0,0
1.210993,0,0,0,0,0,0
1.212556,0,0,0,0,0,0
1.214122,0,0,0,0,0,0
1.215698,0,0,0,0,0,0
1.217258,0,0,0,0,0,0
1.218822,0,0,0,0,0,0
1.220385,0,0,0,0,0,0
