elapsed_s,HLSQ_BV2LPAC_SWITCH_CNT,HLSQ_LPAC2BV_SWITCH_CYC,HLSQ_BV2LPAC_SWITCH_CYC,HLSQ_VSDP_BV2BR_SWITCH_CYC,HLSQ_VS_SP_HCTX_ACTIVE_CNT,HLSQ_FS_SP_HCTX_ACTIVE_CNT
0.146935,0,0,0,0,0,0
0.148458,0,0,0,0,0,0
0.149855,0,0,0,0,0,0
0.151254,0,0,0,0,0,0
0.152651,0,0,0,0,0,0
0.154082,0,0,0,0,0,0
0.155663,0,0,0,0,0,0
0.157226,0,0,0,0,0,0
0.158696,0,0,0,0,0,0
0.160257,0,0,0,0,0,0
0.161861,0,0,0,0,0,0
0.163425,0,0,0,0,0,0
0.164987,0,0,0,0,0,0
0.166547,0,0,0,0,0,0
0.168110,0,0,0,0,0,0
0.169574,0,0,0,0,0,0
0.171423,0,0,0,0,0,0
0.173113,0,0,0,0,0,0
0.174561,0,0,0,0,0,0
0.175966,0,0,0,0,0,0
0.177361,0,0,0,0,0,0
0.178752,0,0,0,0,0,0
0.180276,0,0,0,0,0,0
0.181668,0,0,0,0,0,0
0.183057,0,0,0,0,0,0
0.184446,0,0,0,0,0,0
0.185885,0,0,0,0,0,0
0.187250,0,0,0,0,0,0
0.188615,0,0,0,0,0,0
0.189979,0,0,0,0,0,0
0.191350,0,0,0,0,0,0
0.192714,0,0,0,0,0,0
0.194113,0,0,0,0,0,0
0.195461,0,0,0,0,0,0
0.196810,0,0,0,0,0,0
0.198159,0,0,0,0,0,0
0.199507,0,0,0,0,0,0
0.200856,0,0,0,0,0,0
0.202239,0,0,0,0,0,0
0.203658,0,0,0,0,0,0
0.205076,0,0,0,0,0,0
0.206494,0,0,0,0,0,0
0.207915,0,0,0,0,0,0
0.209334,0,0,0,0,0,0
0.210752,0,0,0,0,0,0
0.212170,0,0,0,0,0,0
0.213591,0,0,0,0,0,0
0.215008,0,0,0,0,0,0
0.216425,0,0,0,0,0,0
0.217849,0,0,0,0,0,0
0.219729,0,0,0,0,0,0
0.221224,0,0,0,0,0,0
0.223105,0,0,0,0,0,0
0.224624,0,0,0,0,0,0
0.226077,0,0,0,0,0,0
0.227604,0,0,0,0,0,0
0.229008,0,0,0,0,0,0
0.230364,0,0,0,0,0,0
0.232129,0,0,0,0,0,0
0.233504,0,0,0,0,0,0
0.234962,0,0,0,0,0,0
0.236374,0,0,0,0,0,0
0.237771,0,0,0,0,0,0
0.239163,0,0,0,0,0,0
0.240645,0,0,0,0,0,0
0.242028,0,0,0,0,0,0
0.243425,0,0,0,0,0,0
0.244820,0,0,0,0,0,0
0.246226,0,0,0,0,0,0
0.247622,0,0,0,0,0,0
0.249018,0,0,0,0,0,0
0.250457,0,0,0,0,0,0
0.251981,0,0,0,0,0,0
0.253369,0,0,0,0,0,0
0.254989,0,0,0,0,0,0
0.256420,0,0,0,0,0,0
0.257855,0,0,0,0,0,0
0.259695,0,0,0,0,0,0
0.261087,0,0,0,0,0,0
0.262476,0,0,0,0,0,0
0.263974,0,0,0,0,0,0
0.265364,0,0,0,0,0,0
0.266797,0,0,0,0,0,0
0.268216,0,0,0,0,0,0
0.269639,0,0,0,0,0,0
0.271036,0,0,0,0,0,0
0.272427,0,0,0,0,0,0
0.273854,0,0,0,0,0,0
0.275245,0,0,0,0,0,0
0.276635,0,0,0,0,0,0
0.278033,0,0,0,0,0,0
0.279424,0,0,0,0,0,0
0.280953,0,0,0,0,0,0
0.282555,0,0,0,0,0,0
0.284122,0,0,0,0,0,0
0.285683,0,0,0,0,0,0
0.287291,0,0,0,0,0,0
0.288867,0,0,0,0,0,0
0.290470,0,0,0,0,0,0
0.292123,0,0,0,0,0,0
0.293684,0,0,0,0,0,0
0.295249,0,0,0,0,0,0
0.296803,0,0,0,0,0,0
0.298397,0,0,0,0,0,0
0.299845,0,0,0,0,0,0
0.301382,0,0,0,0,0,0
0.302950,0,0,0,0,0,0
0.304511,0,0,0,0,0,0
0.306115,0,0,0,0,0,0
0.307678,0,0,0,0,0,0
0.309239,0,0,0,0,0,0
0.310815,0,0,0,0,0,0
0.312377,0,0,0,0,0,0
0.313994,0,0,0,0,0,0
0.315559,0,0,0,0,0,0
0.317120,0,0,0,0,0,0
0.318680,0,0,0,0,0,0
0.320246,0,0,0,0,0,0
0.321860,0,0,0,0,0,0
0.323422,0,0,0,0,0,0
0.324986,0,0,0,0,0,0
0.326545,0,0,0,0,0,0
0.328109,0,0,0,0,0,0
0.329668,0,0,0,0,0,0
0.331231,0,0,0,0,0,0
0.332807,0,0,0,0,0,0
0.334366,0,0,0,0,0,0
0.335886,0,0,0,0,0,0
0.337313,0,0,0,0,0,0
0.338760,0,0,0,0,0,0
0.340213,0,0,0,0,0,0
0.341608,0,0,0,0,0,0
0.344511,0,0,0,0,0,0
0.346200,0,0,0,0,0,0
0.347668,0,0,0,0,0,0
0.349070,0,0,0,0,0,0
0.350429,0,0,0,0,0,0
0.351783,0,0,0,0,0,0
0.353157,0,0,0,0,0,0
0.354520,0,0,0,0,0,0
0.356007,0,0,0,0,0,0
0.357400,0,0,0,0,0,0
0.358863,0,0,0,0,0,0
0.360253,0,0,0,0,0,0
0.361641,0,0,0,0,0,0
0.363118,0,0,0,0,0,0
0.364490,0,0,0,0,0,0
0.365855,0,0,0,0,0,0
0.367220,0,0,0,0,0,0
0.368585,0,0,0,0,0,0
0.369985,0,0,0,0,0,0
0.371407,0,0,0,0,0,0
0.372831,0,0,0,0,0,0
0.374248,0,0,0,0,0,0
0.375668,0,0,0,0,0,0
0.377087,0,0,0,0,0,0
0.378516,0,0,0,0,0,0
0.380068,0,0,0,0,0,0
0.381438,0,0,0,0,0,0
0.382982,0,0,0,0,0,0
0.384408,0,0,0,0,0,0
0.385810,0,0,0,0,0,0
0.387214,0,0,0,0,0,0
0.388611,0,0,0,0,0,0
0.390041,0,0,0,0,0,0
0.391692,0,0,0,0,0,0
0.393132,0,0,0,0,0,0
0.394602,0,0,0,0,0,0
0.395995,0,0,0,0,0,0
0.397394,0,0,0,0,0,0
0.398997,0,0,0,0,0,0
0.400458,0,0,0,0,0,0
0.401992,0,0,0,0,0,0
0.404249,0,0,0,0,0,0
0.405641,0,0,0,0,0,0
0.407046,0,0,0,0,0,0
0.408439,0,0,0,0,0,0
0.409867,0,0,0,0,0,0
0.411276,0,0,0,0,0,0
0.412673,0,0,0,0,0,0
0.414066,0,0,0,0,0,0
0.415459,0,0,0,0,0,0
0.416854,0,0,0,0,0,0
0.418299,0,0,0,0,0,0
0.419696,0,0,0,0,0,0
0.421090,0,0,0,0,0,0
0.422481,0,0,0,0,0,0
0.424000,0,0,0,0,0,0
0.425392,0,0,0,0,0,0
0.426909,0,0,0,0,0,0
0.428327,0,0,0,0,0,0
0.429717,0,0,0,0,0,0
0.431107,0,0,0,0,0,0
0.432495,0,0,0,0,0,0
0.433929,0,0,0,0,0,0
0.435317,0,0,0,0,0,0
0.436705,0,0,0,0,0,0
0.438096,0,0,0,0,0,0
0.439496,0,0,0,0,0,0
0.440890,0,0,0,0,0,0
0.442281,0,0,0,0,0,0
0.443672,0,0,0,0,0,0
0.445062,0,0,0,0,0,0
0.446452,0,0,0,0,0,0
0.448250,0,0,0,0,0,0
0.449655,0,0,0,0,0,0
0.451184,0,0,0,0,0,0
0.452618,0,0,0,0,0,0
0.454020,0,0,0,0,0,0
0.455420,0,0,0,0,0,0
0.456817,0,0,0,0,0,0
0.458253,0,0,0,0,0,0
0.459664,0,0,0,0,0,0
0.461188,0,0,0,0,0,0
0.462746,0,0,0,0,0,0
0.464327,0,0,0,0,0,0
0.465926,0,0,0,0,0,0
0.467489,0,0,0,0,0,0
0.469049,0,0,0,0,0,0
0.470618,0,0,0,0,0,0
0.472183,0,0,0,0,0,0
0.473784,0,0,0,0,0,0
0.475347,0,0,0,0,0,0
0.476906,0,0,0,0,0,0
0.478464,0,0,0,0,0,0
0.479980,0,0,0,0,0,0
0.481409,0,0,0,0,0,0
0.482813,0,0,0,0,0,0
0.484211,0,0,0,0,0,0
0.485607,0,0,0,0,0,0
0.487005,0,0,0,0,0,0
0.488400,0,0,0,0,0,0
0.489830,0,0,0,0,0,0
0.491329,0,0,0,0,0,0
0.492969,0,0,0,0,0,0
0.494527,0,0,0,0,0,0
0.496091,0,0,0,0,0,0
0.497649,0,0,0,0,0,0
0.499253,0,0,0,0,0,0
0.500812,0,0,0,0,0,0
0.502369,0,0,0,0,0,0
0.503812,0,0,0,0,0,0
0.505342,0,0,0,0,0,0
0.506903,0,0,0,0,0,0
0.508464,0,0,0,0,0,0
0.510022,0,0,0,0,0,0
0.511583,0,0,0,0,0,0
0.513144,0,0,0,0,0,0
0.514589,0,0,0,0,0,0
0.516124,0,0,0,0,0,0
0.517681,0,0,0,0,0,0
0.519242,0,0,0,0,0,0
0.520800,0,0,0,0,0,0
0.522398,0,0,0,0,0,0
0.524632,0,0,0,0,0,0
0.526040,0,0,0,0,0,0
0.527437,0,0,0,0,0,0
0.528827,0,0,0,0,0,0
0.530255,0,0,0,0,0,0
0.531644,0,0,0,0,0,0
0.533034,0,0,0,0,0,0
0.534424,0,0,0,0,0,0
0.535825,0,0,0,0,0,0
0.537225,0,0,0,0,0,0
0.538676,0,0,0,0,0,0
0.540057,0,0,0,0,0,0
0.541420,0,0,0,0,0,0
0.542852,0,0,0,0,0,0
0.544212,0,0,0,0,0,0
0.545576,0,0,0,0,0,0
0.546971,0,0,0,0,0,0
0.548319,0,0,0,0,0,0
0.549667,0,0,0,0,0,0
0.551015,0,0,0,0,0,0
0.552363,0,0,0,0,0,0
0.553739,0,0,0,0,0,0
0.555157,0,0,0,0,0,0
0.556575,0,0,0,0,0,0
0.557997,0,0,0,0,0,0
0.559414,0,0,0,0,0,0
0.560725,0,0,0,0,0,0
0.562157,0,0,0,0,0,0
0.563596,0,0,0,0,0,0
0.564987,0,0,0,0,0,0
0.566383,0,0,0,0,0,0
0.567773,0,0,0,0,0,0
0.569182,0,0,0,0,0,0
0.570582,0,0,0,0,0,0
0.572040,0,0,0,0,0,0
0.573521,0,0,0,0,0,0
0.576157,0,0,0,0,0,0
0.577597,0,0,0,0,0,0
0.579038,0,0,0,0,0,0
0.580444,0,0,0,0,0,0
0.581776,0,0,0,0,0,0
0.583227,0,0,0,0,0,0
0.584663,0,0,0,0,0,0
0.586061,0,0,0,0,0,0
0.587458,0,0,0,0,0,0
0.588851,0,0,0,0,0,0
0.590244,0,0,0,0,0,0
0.591495,0,0,0,0,0,0
0.592882,0,0,0,0,0,0
0.594331,0,0,0,0,0,0
0.595732,0,0,0,0,0,0
0.597245,0,0,0,0,0,0
0.598643,0,0,0,0,0,0
0.600132,0,0,0,0,0,0
0.601538,0,0,0,0,0,0
0.603148,0,0,0,0,0,0
0.604544,0,0,0,0,0,0
0.605938,0,0,0,0,0,0
0.607332,0,0,0,0,0,0
0.608719,0,0,0,0,0,0
0.610150,0,0,0,0,0,0
0.611548,0,0,0,0,0,0
0.612940,0,0,0,0,0,0
0.614331,0,0,0,0,0,0
0.615752,0,0,0,0,0,0
0.617145,0,0,0,0,0,0
