elapsed_s,HLSQ_NEVER_COUNT,HLSQ_BUSY_CYCLES,HLSQ_STALL_CYCLES_SP_STATE,HLSQ_STALL_CYCLES_SP_FS_STAGE,HLSQ_UCHE_LATENCY_CYCLES,HLSQ_UCHE_LATENCY_COUNT
0.001334,0,104,0,0,0,0
0.002815,0,104,0,0,0,0
0.004254,0,104,0,0,0,0
0.005738,0,104,0,0,0,0
0.007174,0,104,0,0,0,0
0.008607,0,104,0,0,0,0
0.010040,0,104,0,0,0,0
0.011477,0,104,0,0,0,0
0.012911,0,104,0,0,0,0
0.014396,0,104,0,0,0,0
0.015807,0,104,0,0,0,0
0.017217,0,104,0,0,0,0
0.018626,0,104,0,0,0,0
0.020041,0,104,0,0,0,0
0.021499,0,104,0,0,0,0
0.022946,0,104,0,0,0,0
0.024318,0,104,0,0,0,0
0.025732,0,104,0,0,0,0
0.027106,0,104,0,0,0,0
0.028467,0,104,0,0,0,0
0.029943,0,104,0,0,0,0
0.031259,0,104,0,0,0,0
0.032620,0,104,0,0,0,0
0.034000,0,104,0,0,0,0
0.035309,0,104,0,0,0,0
0.036615,0,104,0,0,0,0
0.037934,0,104,0,0,0,0
0.039239,0,104,0,0,0,0
0.040544,0,104,0,0,0,0
0.041981,0,104,0,0,0,0
0.043243,0,104,0,0,0,0
0.044505,0,104,0,0,0,0
0.045780,0,104,0,0,0,0
0.047042,0,104,0,0,0,0
0.048304,0,104,0,0,0,0
0.049589,0,104,0,0,0,0
0.050940,0,104,0,0,0,0
0.052302,0,104,0,0,0,0
0.053656,0,104,0,0,0,0
0.055006,0,104,0,0,0,0
0.056362,0,104,0,0,0,0
0.057682,0,104,0,0,0,0
0.058958,0,104,0,0,0,0
0.060221,0,104,0,0,0,0
0.061549,0,104,0,0,0,0
0.062819,0,104,0,0,0,0
0.064083,0,104,0,0,0,0
0.065397,0,104,0,0,0,0
0.066815,0,104,0,0,0,0
0.068197,0,1561,0,0,0,0
0.069355,0,104,0,0,0,0
0.070712,0,104,0,0,0,0
0.072068,0,104,0,0,0,0
0.073425,0,104,0,0,0,0
0.074740,0,104,0,0,0,0
0.076054,0,104,0,0,0,0
0.077385,0,104,0,0,0,0
0.078701,0,104,0,0,0,0
0.080017,0,104,0,0,0,0
0.081354,0,104,0,0,0,0
0.082788,0,104,0,0,0,0
0.084242,0,104,0,0,0,0
0.085679,0,513976,0,0,1059,6
0.086935,0,1028866,0,0,0,0
0.088202,0,1182911,0,0,0,0
0.089609,0,1034906,0,0,0,0
0.090838,0,1008958,0,0,0,0
0.092049,0,988208,0,0,0,0
0.093323,0,1054996,0,0,0,0
0.094575,0,1024519,0,0,0,0
0.095828,0,1033542,0,0,0,0
0.097077,0,1054367,0,0,0,0
0.098362,0,973784,0,0,0,0
0.099669,0,104,0,0,0,0
0.101063,0,104,0,0,0,0
0.102524,0,104,0,0,0,0
0.103950,0,104,0,0,0,0
0.105343,0,104,0,0,0,0
0.106735,0,104,0,0,0,0
0.108126,0,104,0,0,0,0
0.109565,0,104,0,0,0,0
0.110940,0,104,0,0,0,0
0.112307,0,104,0,0,0,0
0.113674,0,104,0,0,0,0
0.115040,0,104,0,0,0,0
0.116406,0,104,0,0,0,0
0.117808,0,104,0,0,0,0
0.119158,0,104,0,0,0,0
0.120508,0,104,0,0,0,0
0.121915,0,104,0,0,0,0
0.123265,0,104,0,0,0,0
0.124614,0,104,0,0,0,0
0.126954,0,104,0,0,0,0
0.128372,0,104,0,0,0,0
0.129797,0,104,0,0,0,0
0.131118,0,104,0,0,0,0
0.132572,0,104,0,0,0,0
0.134032,0,104,0,0,0,0
0.135415,0,104,0,0,0,0
0.136838,0,104,0,0,0,0
0.138103,0,104,0,0,0,0
0.139478,0,104,0,0,0,0
0.140850,0,104,0,0,0,0
0.142299,0,104,0,0,0,0
0.143718,0,104,0,0,0,0
0.145171,0,104,0,0,0,0
0.146569,0,104,0,0,0,0
0.147959,0,104,0,0,0,0
0.149384,0,104,0,0,0,0
0.150776,0,104,0,0,0,0
0.152166,0,104,0,0,0,0
0.153555,0,104,0,0,0,0
0.154954,0,104,0,0,0,0
0.156345,0,104,0,0,0,0
0.157770,0,104,0,0,0,0
0.159162,0,104,0,0,0,0
0.160552,0,104,0,0,0,0
0.162039,0,104,0,0,0,0
0.163434,0,104,0,0,0,0
0.164832,0,104,0,0,0,0
0.166275,0,104,0,0,0,0
0.167672,0,104,0,0,0,0
0.169069,0,104,0,0,0,0
0.170464,0,104,0,0,0,0
0.171987,0,104,0,0,0,0
0.173591,0,104,0,0,0,0
0.175153,0,104,0,0,0,0
0.176725,0,104,0,0,0,0
0.178287,0,104,0,0,0,0
0.179845,0,104,0,0,0,0
0.181451,0,104,0,0,0,0
0.183011,0,104,0,0,0,0
0.184570,0,104,0,0,0,0
0.186137,0,104,0,0,0,0
0.187710,0,104,0,0,0,0
0.189524,0,104,0,0,0,0
0.191114,0,104,0,0,0,0
0.192672,0,104,0,0,0,0
0.194238,0,104,0,0,0,0
0.195798,0,104,0,0,0,0
0.197403,0,104,0,0,0,0
0.198975,0,104,0,0,0,0
0.200691,0,104,0,0,0,0
0.202139,0,104,0,0,0,0
0.203541,0,104,0,0,0,0
0.204941,0,104,0,0,0,0
0.206382,0,104,0,0,0,0
0.207778,0,104,0,0,0,0
0.209188,0,104,0,0,0,0
0.210713,0,104,0,0,0,0
0.212273,0,104,0,0,0,0
0.213877,0,104,0,0,0,0
0.215438,0,104,0,0,0,0
0.217001,0,104,0,0,0,0
0.218562,0,104,0,0,0,0
0.220135,0,104,0,0,0,0
0.221633,0,104,0,0,0,0
0.223294,0,104,0,0,0,0
0.224858,0,104,0,0,0,0
0.226419,0,104,0,0,0,0
0.227979,0,104,0,0,0,0
0.229586,0,104,0,0,0,0
0.231162,0,104,0,0,0,0
0.232721,0,104,0,0,0,0
0.234288,0,104,0,0,0,0
0.235850,0,104,0,0,0,0
0.237458,0,104,0,0,0,0
0.239021,0,104,0,0,0,0
0.240581,0,104,0,0,0,0
0.242025,0,104,0,0,0,0
0.243556,0,104,0,0,0,0
0.245118,0,104,0,0,0,0
0.246725,0,104,0,0,0,0
0.248286,0,104,0,0,0,0
0.249848,0,104,0,0,0,0
0.251410,0,104,0,0,0,0
0.252987,0,104,0,0,0,0
0.254638,0,104,0,0,0,0
0.256199,0,104,0,0,0,0
0.257761,0,104,0,0,0,0
0.259323,0,104,0,0,0,0
0.260852,0,104,0,0,0,0
0.262371,0,104,0,0,0,0
0.263812,0,104,0,0,0,0
0.265372,0,104,0,0,0,0
0.266773,0,104,0,0,0,0
0.268174,0,104,0,0,0,0
0.269610,0,104,0,0,0,0
0.271009,0,104,0,0,0,0
0.272534,0,104,0,0,0,0
0.274114,0,104,0,0,0,0
0.275673,0,104,0,0,0,0
0.277278,0,104,0,0,0,0
0.278840,0,104,0,0,0,0
0.280399,0,104,0,0,0,0
0.281960,0,104,0,0,0,0
0.283513,0,104,0,0,0,0
0.285046,0,104,0,0,0,0
0.286462,0,104,0,0,0,0
0.287867,0,104,0,0,0,0
0.289268,0,104,0,0,0,0
0.290666,0,104,0,0,0,0
0.292062,0,104,0,0,0,0
0.293505,0,104,0,0,0,0
0.294902,0,104,0,0,0,0
0.296436,0,104,0,0,0,0
0.298061,0,104,0,0,0,0
0.299632,0,104,0,0,0,0
0.301118,0,104,0,0,0,0
0.302597,0,104,0,0,0,0
0.304000,0,104,0,0,0,0
0.305401,0,104,0,0,0,0
0.306813,0,104,0,0,0,0
0.308210,0,104,0,0,0,0
0.309632,0,104,0,0,0,0
0.311157,0,104,0,0,0,0
0.312717,0,104,0,0,0,0
0.314283,0,104,0,0,0,0
0.315843,0,104,0,0,0,0
0.317388,0,104,0,0,0,0
0.318829,0,104,0,0,0,0
0.320232,0,104,0,0,0,0
0.321633,0,104,0,0,0,0
0.323032,0,104,0,0,0,0
0.324429,0,104,0,0,0,0
0.325864,0,104,0,0,0,0
0.327390,0,104,0,0,0,0
0.328967,0,104,0,0,0,0
0.330530,0,104,0,0,0,0
0.332089,0,104,0,0,0,0
0.333695,0,104,0,0,0,0
0.335259,0,104,0,0,0,0
0.336823,0,104,0,0,0,0
0.338385,0,104,0,0,0,0
0.339836,0,104,0,0,0,0
0.341415,0,104,0,0,0,0
0.342969,0,104,0,0,0,0
0.344521,0,104,0,0,0,0
0.346053,0,104,0,0,0,0
0.347575,0,104,0,0,0,0
0.349005,0,104,0,0,0,0
0.350589,0,104,0,0,0,0
0.352147,0,104,0,0,0,0
0.354770,0,104,0,0,0,0
0.356173,0,104,0,0,0,0
0.357612,0,104,0,0,0,0
0.359012,0,104,0,0,0,0
0.360409,0,104,0,0,0,0
0.361816,0,104,0,0,0,0
0.363214,0,104,0,0,0,0
0.364610,0,104,0,0,0,0
0.366044,0,104,0,0,0,0
0.367440,0,104,0,0,0,0
0.368839,0,104,0,0,0,0
0.370362,0,104,0,0,0,0
0.371932,0,104,0,0,0,0
0.373451,0,104,0,0,0,0
0.374863,0,104,0,0,0,0
0.376388,0,104,0,0,0,0
0.377949,0,104,0,0,0,0
0.379510,0,104,0,0,0,0
0.381072,0,104,0,0,0,0
0.382679,0,104,0,0,0,0
0.384251,0,104,0,0,0,0
0.385812,0,104,0,0,0,0
0.387373,0,104,0,0,0,0
0.388935,0,104,0,0,0,0
0.390539,0,104,0,0,0,0
0.392098,0,104,0,0,0,0
0.393659,0,104,0,0,0,0
0.395234,0,104,0,0,0,0
0.396876,0,104,0,0,0,0
0.399060,0,104,0,0,0,0
0.400466,0,104,0,0,0,0
0.401979,0,104,0,0,0,0
0.403384,0,104,0,0,0,0
0.404876,0,104,0,0,0,0
0.406321,0,104,0,0,0,0
0.407717,0,104,0,0,0,0
0.409245,0,104,0,0,0,0
0.410808,0,104,0,0,0,0
0.412367,0,104,0,0,0,0
0.413972,0,104,0,0,0,0
0.415534,0,104,0,0,0,0
0.417111,0,104,0,0,0,0
0.418673,0,104,0,0,0,0
0.420232,0,104,0,0,0,0
0.421837,0,104,0,0,0,0
0.423399,0,104,0,0,0,0
0.425266,0,104,0,0,0,0
0.426832,0,104,0,0,0,0
0.428408,0,104,0,0,0,0
0.429887,0,104,0,0,0,0
0.431419,0,104,0,0,0,0
0.432984,0,104,0,0,0,0
0.434547,0,104,0,0,0,0
0.436109,0,104,0,0,0,0
0.437716,0,104,0,0,0,0
0.439293,0,104,0,0,0,0
0.440857,0,104,0,0,0,0
0.442421,0,104,0,0,0,0
0.443983,0,104,0,0,0,0
0.445592,0,104,0,0,0,0
0.447145,0,104,0,0,0,0
0.448696,0,104,0,0,0,0
0.450189,0,104,0,0,0,0
0.451592,0,104,0,0,0,0
0.453122,0,104,0,0,0,0
0.454729,0,104,0,0,0,0
0.456291,0,104,0,0,0,0
0.457854,0,104,0,0,0,0
0.459417,0,104,0,0,0,0
0.460995,0,104,0,0,0,0
0.462560,0,104,0,0,0,0
0.464122,0,104,0,0,0,0
0.465685,0,104,0,0,0,0
0.467248,0,104,0,0,0,0
0.468812,0,104,0,0,0,0
0.470375,0,104,0,0,0,0
0.471950,0,104,0,0,0,0
0.473514,0,104,0,0,0,0
0.475068,0,104,0,0,0,0
0.476620,0,104,0,0,0,0
0.478161,0,104,0,0,0,0
0.479566,0,104,0,0,0,0
0.481097,0,104,0,0,0,0
0.482674,0,104,0,0,0,0
0.484234,0,104,0,0,0,0
0.485840,0,104,0,0,0,0
0.487402,0,104,0,0,0,0
0.488967,0,104,0,0,0,0
0.490530,0,104,0,0,0,0
0.492091,0,104,0,0,0,0
0.493545,0,104,0,0,0,0
0.494972,0,104,0,0,0,0
0.496374,0,104,0,0,0,0
0.497774,0,104,0,0,0,0
0.499173,0,104,0,0,0,0
0.500570,0,104,0,0,0,0
0.502648,0,104,0,0,0,0
0.504892,0,104,0,0,0,0
0.506291,0,104,0,0,0,0
0.507684,0,104,0,0,0,0
0.509074,0,104,0,0,0,0
0.510534,0,104,0,0,0,0
0.511925,0,104,0,0,0,0
0.513317,0,104,0,0,0,0
0.514728,0,104,0,0,0,0
0.516228,0,104,0,0,0,0
0.517648,0,104,0,0,0,0
0.519039,0,104,0,0,0,0
0.520430,0,104,0,0,0,0
0.521824,0,104,0,0,0,0
0.523222,0,104,0,0,0,0
0.524619,0,104,0,0,0,0
0.526200,0,104,0,0,0,0
0.527761,0,104,0,0,0,0
0.529326,0,104,0,0,0,0
0.530891,0,104,0,0,0,0
0.532452,0,104,0,0,0,0
0.533966,0,104,0,0,0,0
0.535498,0,104,0,0,0,0
0.537075,0,104,0,0,0,0
0.538629,0,104,0,0,0,0
0.540181,0,104,0,0,0,0
0.541663,0,104,0,0,0,0
0.543141,0,104,0,0,0,0
0.544642,0,104,0,0,0,0
0.546097,0,104,0,0,0,0
0.547510,0,104,0,0,0,0
0.548919,0,104,0,0,0,0
0.551535,0,104,0,0,0,0
0.552930,0,104,0,0,0,0
0.554327,0,104,0,0,0,0
0.555723,0,104,0,0,0,0
0.557120,0,104,0,0,0,0
0.558561,0,104,0,0,0,0
0.559956,0,104,0,0,0,0
0.561354,0,104,0,0,0,0
0.562749,0,104,0,0,0,0
0.564144,0,104,0,0,0,0
0.565575,0,104,0,0,0,0
0.567099,0,104,0,0,0,0
0.568660,0,104,0,0,0,0
0.570239,0,104,0,0,0,0
0.571799,0,104,0,0,0,0
0.573407,0,104,0,0,0,0
0.574870,0,104,0,0,0,0
0.576430,0,104,0,0,0,0
0.577943,0,104,0,0,0,0
0.579475,0,104,0,0,0,0
0.581051,0,104,0,0,0,0
0.582656,0,104,0,0,0,0
0.584216,0,104,0,0,0,0
0.585778,0,104,0,0,0,0
0.587338,0,104,0,0,0,0
0.589008,0,104,0,0,0,0
0.590548,0,104,0,0,0,0
0.592120,0,104,0,0,0,0
0.593681,0,104,0,0,0,0
0.595242,0,104,0,0,0,0
0.596804,0,104,0,0,0,0
0.598365,0,104,0,0,0,0
0.599924,0,104,0,0,0,0
0.601487,0,104,0,0,0,0
0.603008,0,104,0,0,0,0
0.604420,0,104,0,0,0,0
0.605866,0,104,0,0,0,0
0.607265,0,104,0,0,0,0
0.608663,0,104,0,0,0,0
0.610063,0,104,0,0,0,0
0.611588,0,104,0,0,0,0
0.613172,0,104,0,0,0,0
0.614735,0,104,0,0,0,0
0.616297,0,104,0,0,0,0
0.617860,0,104,0,0,0,0
0.619422,0,104,0,0,0,0
0.620986,0,104,0,0,0,0
0.622593,0,104,0,0,0,0
0.624167,0,104,0,0,0,0
0.625731,0,104,0,0,0,0
0.627294,0,104,0,0,0,0
0.628859,0,104,0,0,0,0
0.630422,0,104,0,0,0,0
0.631984,0,104,0,0,0,0
0.633548,0,104,0,0,0,0
0.635126,0,104,0,0,0,0
0.636687,0,104,0,0,0,0
0.638256,0,104,0,0,0,0
0.639816,0,104,0,0,0,0
0.641381,0,104,0,0,0,0
0.642944,0,104,0,0,0,0
0.644506,0,104,0,0,0,0
0.646088,0,104,0,0,0,0
0.647649,0,104,0,0,0,0
0.649212,0,104,0,0,0,0
0.650775,0,104,0,0,0,0
0.652337,0,104,0,0,0,0
0.653944,0,104,0,0,0,0
0.655498,0,104,0,0,0,0
0.657110,0,104,0,0,0,0
0.658645,0,104,0,0,0,0
0.660205,0,104,0,0,0,0
0.661810,0,104,0,0,0,0
0.663374,0,104,0,0,0,0
0.664940,0,104,0,0,0,0
0.666503,0,104,0,0,0,0
0.667954,0,104,0,0,0,0
0.669532,0,104,0,0,0,0
0.671096,0,104,0,0,0,0
0.672657,0,104,0,0,0,0
0.674224,0,104,0,0,0,0
0.675785,0,104,0,0,0,0
0.677392,0,104,0,0,0,0
0.678970,0,104,0,0,0,0
0.680531,0,104,0,0,0,0
0.682099,0,104,0,0,0,0
0.683660,0,104,0,0,0,0
0.685267,0,104,0,0,0,0
0.686832,0,104,0,0,0,0
0.688393,0,104,0,0,0,0
0.689840,0,104,0,0,0,0
0.691372,0,104,0,0,0,0
0.692937,0,104,0,0,0,0
0.694645,0,104,0,0,0,0
0.696387,0,104,0,0,0,0
0.698150,0,104,0,0,0,0
0.699553,0,104,0,0,0,0
0.700958,0,104,0,0,0,0
0.702352,0,104,0,0,0,0
0.703750,0,104,0,0,0,0
0.705150,0,104,0,0,0,0
0.706548,0,104,0,0,0,0
0.707945,0,104,0,0,0,0
0.709379,0,104,0,0,0,0
0.710905,0,104,0,0,0,0
0.712482,0,104,0,0,0,0
0.714132,0,104,0,0,0,0
0.715692,0,104,0,0,0,0
0.717301,0,104,0,0,0,0
0.718864,0,104,0,0,0,0
0.720425,0,104,0,0,0,0
0.722048,0,104,0,0,0,0
0.723624,0,104,0,0,0,0
0.725231,0,104,0,0,0,0
0.726793,0,104,0,0,0,0
0.728353,0,104,0,0,0,0
0.729915,0,104,0,0,0,0
0.731478,0,104,0,0,0,0
0.733041,0,104,0,0,0,0
0.734663,0,104,0,0,0,0
0.736222,0,104,0,0,0,0
0.737785,0,104,0,0,0,0
0.739338,0,104,0,0,0,0
0.740964,0,104,0,0,0,0
0.742439,0,104,0,0,0,0
0.743844,0,104,0,0,0,0
0.745254,0,104,0,0,0,0
0.746654,0,104,0,0,0,0
0.748052,0,104,0,0,0,0
0.749489,0,104,0,0,0,0
0.750975,0,104,0,0,0,0
0.752535,0,104,0,0,0,0
0.754101,0,104,0,0,0,0
0.755676,0,104,0,0,0,0
0.757285,0,104,0,0,0,0
0.758839,0,104,0,0,0,0
0.760391,0,104,0,0,0,0
0.761821,0,104,0,0,0,0
0.763350,0,104,0,0,0,0
0.764914,0,104,0,0,0,0
0.766535,0,104,0,0,0,0
0.768096,0,104,0,0,0,0
0.769657,0,104,0,0,0,0
0.771219,0,104,0,0,0,0
0.772846,0,104,0,0,0,0
0.774514,0,104,0,0,0,0
0.776073,0,104,0,0,0,0
0.777647,0,104,0,0,0,0
0.779209,0,104,0,0,0,0
0.780768,0,104,0,0,0,0
0.782394,0,104,0,0,0,0
0.783797,0,104,0,0,0,0
0.785326,0,104,0,0,0,0
0.786887,0,104,0,0,0,0
0.788459,0,104,0,0,0,0
0.790084,0,104,0,0,0,0
0.791644,0,104,0,0,0,0
0.793207,0,104,0,0,0,0
0.794767,0,104,0,0,0,0
0.796327,0,104,0,0,0,0
0.797762,0,104,0,0,0,0
0.799304,0,104,0,0,0,0
0.800907,0,104,0,0,0,0
0.802470,0,104,0,0,0,0
0.804070,0,104,0,0,0,0
0.805516,0,104,0,0,0,0
0.806919,0,104,0,0,0,0
0.808325,0,104,0,0,0,0
0.809766,0,104,0,0,0,0
0.813011,0,104,0,0,0,0
0.814481,0,104,0,0,0,0
0.815880,0,104,0,0,0,0
0.817276,0,104,0,0,0,0
0.818668,0,104,0,0,0,0
0.820069,0,104,0,0,0,0
0.821498,0,104,0,0,0,0
