elapsed_s,HLSQ_STPROC_L0_INS_LATENCY_CYCLE,HLSQ_STPROC_DPS_RUN_COUNT,HLSQ_STPROC_DPS_RUN_CYCLE,HLSQ_VSDP_BR_QUERY_REQ,HLSQ_VSDP_BV_QUERY_REQ,HLSQ_VSDP_BR_QUERY_REQ_WHEN_BV_PENDING
0.893742,0,0,0,0,0,0
0.895304,0,0,0,0,0,0
0.896863,0,0,0,0,0,0
0.898499,0,0,0,0,0,0
0.900097,0,0,0,0,0,0
0.901716,0,0,0,0,0,0
0.903278,0,0,0,0,0,0
0.904839,0,0,0,0,0,0
0.906272,0,0,0,0,0,0
0.907802,0,0,0,0,0,0
0.909387,0,0,0,0,0,0
0.910928,0,0,0,0,0,0
0.912354,0,0,0,0,0,0
0.913888,0,0,0,0,0,0
0.915450,0,0,0,0,0,0
0.917011,0,0,0,0,0,0
0.918578,0,0,0,0,0,0
0.920139,0,0,0,0,0,0
0.921703,0,0,0,0,0,0
0.923156,0,0,0,0,0,0
0.924693,0,0,0,0,0,0
0.926303,0,0,0,0,0,0
0.927869,0,0,0,0,0,0
0.929437,0,0,0,0,0,0
0.931003,0,0,0,0,0,0
0.932568,0,0,0,0,0,0
0.934192,0,0,0,0,0,0
0.935760,0,0,0,0,0,0
0.937327,0,0,0,0,0,0
0.938893,0,0,0,0,0,0
0.940458,0,0,0,0,0,0
0.942069,0,0,0,0,0,0
0.943635,0,0,0,0,0,0
0.945298,0,0,0,0,0,0
0.946705,0,0,0,0,0,0
0.948231,0,0,0,0,0,0
0.949708,0,0,0,0,0,0
0.951243,0,0,0,0,0,0
0.952806,0,0,0,0,0,0
0.954371,0,0,0,0,0,0
0.955951,0,0,0,0,0,0
0.957516,0,0,0,0,0,0
0.959202,0,0,0,0,0,0
0.960765,0,0,0,0,0,0
0.962329,0,0,0,0,0,0
0.963894,0,0,0,0,0,0
0.965459,0,0,0,0,0,0
0.967084,0,0,0,0,0,0
0.968647,0,0,0,0,0,0
0.970212,0,0,0,0,0,0
0.971777,0,0,0,0,0,0
0.973342,0,0,0,0,0,0
0.974953,0,0,0,0,0,0
0.976515,0,0,0,0,0,0
0.977970,0,0,0,0,0,0
0.979505,0,0,0,0,0,0
0.981069,0,0,0,0,0,0
0.982637,0,0,0,0,0,0
0.984163,0,0,0,0,0,0
0.985731,0,0,0,0,0,0
0.987297,0,0,0,0,0,0
0.988874,0,0,0,0,0,0
0.990392,0,0,0,0,0,0
0.991927,0,0,0,0,0,0
0.993495,0,0,0,0,0,0
0.995061,0,0,0,0,0,0
0.996626,0,0,0,0,0,0
0.998236,0,0,0,0,0,0
0.999816,0,0,0,0,0,0
1.001385,0,0,0,0,0,0
1.002951,0,0,0,0,0,0
1.004516,0,0,0,0,0,0
1.006128,0,0,0,0,0,0
1.007694,0,0,0,0,0,0
1.009263,0,0,0,0,0,0
1.010844,0,0,0,0,0,0
1.012409,0,0,0,0,0,0
1.014021,0,0,0,0,0,0
1.015587,0,0,0,0,0,0
1.017153,0,0,0,0,0,0
1.018720,0,0,0,0,0,0
1.020286,0,0,0,0,0,0
1.021916,0,0,0,0,0,0
1.023482,0,0,0,0,0,0
1.025048,0,0,0,0,0,0
1.026662,0,0,0,0,0,0
1.028227,0,0,0,0,0,0
1.029840,0,0,0,0,0,0
1.031408,0,0,0,0,0,0
1.032987,0,0,0,0,0,0
1.034558,0,0,0,0,0,0
1.036123,0,0,0,0,0,0
1.037736,0,0,0,0,0,0
1.039303,0,0,0,0,0,0
1.040869,0,0,0,0,0,0
1.042378,0,0,0,0,0,0
1.043913,0,0,0,0,0,0
1.045383,0,0,0,0,0,0
1.046997,0,0,0,0,0,0
1.048562,0,0,0,0,0,0
1.050128,0,0,0,0,0,0
1.051686,0,0,0,0,0,0
1.053358,0,0,0,0,0,0
1.054976,0,0,0,0,0,0
1.056540,0,0,0,0,0,0
1.058105,0,0,0,0,0,0
1.059670,0,0,0,0,0,0
1.061237,0,0,0,0,0,0
1.062803,0,0,0,0,0,0
1.064366,0,0,0,0,0,0
1.065946,0,0,0,0,0,0
1.067510,0,0,0,0,0,0
1.069074,0,0,0,0,0,0
1.070646,0,0,0,0,0,0
1.072210,0,0,0,0,0,0
1.073776,0,0,0,0,0,0
1.075339,0,0,0,0,0,0
1.077028,0,0,0,0,0,0
1.078597,0,0,0,0,0,0
1.080160,0,0,0,0,0,0
1.081725,0,0,0,0,0,0
1.083290,0,0,0,0,0,0
1.084852,0,0,0,0,0,0
1.086496,0,0,0,0,0,0
1.088074,0,0,0,0,0,0
1.089640,0,0,0,0,0,0
1.091205,0,0,0,0,0,0
1.092768,0,0,0,0,0,0
1.094377,0,0,0,0,0,0
1.095942,0,0,0,0,0,0
1.097509,0,0,0,0,0,0
1.099089,0,0,0,0,0,0
1.100652,0,0,0,0,0,0
1.102261,0,0,0,0,0,0
1.103826,0,0,0,0,0,0
1.105393,0,0,0,0,0,0
1.106958,0,0,0,0,0,0
1.108521,0,0,0,0,0,0
1.110278,0,0,0,0,0,0
1.111793,0,0,0,0,0,0
1.113333,0,0,0,0,0,0
1.114890,0,0,0,0,0,0
1.116446,0,0,0,0,0,0
1.117923,0,0,0,0,0,0
1.119496,0,0,0,0,0,0
1.121076,0,0,0,0,0,0
1.122647,0,0,0,0,0,0
1.124213,0,0,0,0,0,0
1.125826,0,0,0,0,0,0
1.127394,0,0,0,0,0,0
1.128959,0,0,0,0,0,0
1.130530,0,0,0,0,0,0
1.131983,0,0,0,0,0,0
1.133520,0,0,0,0,0,0
1.135129,0,0,0,0,0,0
1.136691,0,0,0,0,0,0
1.138254,0,0,0,0,0,0
1.139818,0,0,0,0,0,0
1.141384,0,0,0,0,0,0
1.142888,0,0,0,0,0,0
1.144420,0,0,0,0,0,0
1.145986,0,0,0,0,0,0
1.147549,0,0,0,0,0,0
1.149112,0,0,0,0,0,0
1.150681,0,0,0,0,0,0
1.152243,0,0,0,0,0,0
1.153822,0,0,0,0,0,0
1.155377,0,0,0,0,0,0
1.156931,0,0,0,0,0,0
1.158472,0,0,0,0,0,0
1.160005,0,0,0,0,0,0
1.161572,0,0,0,0,0,0
1.163135,0,0,0,0,0,0
1.164709,0,0,0,0,0,0
1.166316,0,0,0,0,0,0
1.167878,0,0,0,0,0,0
1.169443,0,0,0,0,0,0
1.171005,0,0,0,0,0,0
1.172565,0,0,0,0,0,0
1.174171,0,0,0,0,0,0
1.175749,0,0,0,0,0,0
1.177312,0,0,0,0,0,0
1.178876,0,0,0,0,0,0
1.180438,0,0,0,0,0,0
1.182048,0,0,0,0,0,0
1.183612,0,0,0,0,0,0
1.185174,0,0,0,0,0,0
1.186795,0,0,0,0,0,0
1.188357,0,0,0,0,0,0
1.189966,0,0,0,0,0,0
1.191530,0,0,0,0,0,0
1.193092,0,0,0,0,0,0
