elapsed_s,HLSQ_VSDP_BR_QUERY_BUSY,HLSQ_VSDP_BV_QUERY_BUSY,HLSQ_VSDP_BR_QUERY_FAIL,HLSQ_VSDP_BV_QUERY_FAIL,HLSQ_VS_CTXT_BUF_FULL_BLOCK_CPI,HLSQ_FS_CTXT_BUF_FULL_BLOCK_CPI
0.235251,0,0,0,0,0,0
0.236814,0,0,0,0,0,0
0.238376,0,0,0,0,0,0
0.239937,0,0,0,0,0,0
0.241505,0,0,0,0,0,0
0.243066,0,0,0,0,0,0
0.244645,0,0,0,0,0,0
0.246197,0,0,0,0,0,0
0.247749,0,0,0,0,0,0
0.249271,0,0,0,0,0,0
0.250802,0,0,0,0,0,0
0.252364,0,0,0,0,0,0
0.253925,0,0,0,0,0,0
0.255496,0,0,0,0,0,0
0.257100,0,0,0,0,0,0
0.258538,0,0,0,0,0,0
0.259971,0,0,0,0,0,0
0.261498,0,0,0,0,0,0
0.263056,0,0,0,0,0,0
0.264662,0,0,0,0,0,0
0.266235,0,0,0,0,0,0
0.267794,0,0,0,0,0,0
0.269443,0,0,0,0,0,0
0.271002,0,0,0,0,0,0
0.272608,0,0,0,0,0,0
0.274168,0,0,0,0,0,0
0.275727,0,0,0,0,0,0
0.277362,0,0,0,0,0,0
0.278922,0,0,0,0,0,0
0.280482,0,0,0,0,0,0
0.284419,0,0,0,0,0,0
0.289320,0,0,0,0,0,0
0.290705,0,0,0,0,0,0
0.292035,0,0,0,0,0,0
0.293428,0,0,0,0,0,0
0.294752,0,0,0,0,0,0
0.296074,0,0,0,0,0,0
0.297438,0,0,0,0,0,0
0.298788,0,0,0,0,0,0
0.300199,0,0,0,0,0,0
0.301550,0,0,0,0,0,0
0.302899,0,0,0,0,0,0
0.304250,0,0,0,0,0,0
0.305634,0,0,0,0,0,0
0.306981,0,0,0,0,0,0
0.308333,0,0,0,0,0,0
0.309682,0,0,0,0,0,0
0.311048,0,0,0,0,0,0
0.312397,0,0,0,0,0,0
0.313938,0,0,0,0,0,0
0.315498,0,0,0,0,0,0
0.317061,0,0,0,0,0,0
0.318623,0,0,0,0,0,0
0.320187,0,0,0,0,0,0
0.321683,0,0,0,0,0,0
0.323086,0,0,0,0,0,0
0.324488,0,0,0,0,0,0
0.325886,0,0,0,0,0,0
0.327284,0,0,0,0,0,0
0.328719,0,0,0,0,0,0
0.330245,0,0,0,0,0,0
0.331695,0,0,0,0,0,0
0.333229,0,0,0,0,0,0
0.334791,0,0,0,0,0,0
0.336355,0,0,0,0,0,0
0.337960,0,0,0,0,0,0
0.339521,0,0,0,0,0,0
0.341084,0,0,0,0,0,0
0.342659,0,0,0,0,0,0
0.344223,0,0,0,0,0,0
0.345828,0,0,0,0,0,0
0.347388,0,0,0,0,0,0
0.348950,0,0,0,0,0,0
0.350512,0,0,0,0,0,0
0.352072,0,0,0,0,0,0
0.353726,0,0,0,0,0,0
0.355130,0,0,0,0,0,0
0.356660,0,0,0,0,0,0
0.358222,0,0,0,0,0,0
0.359782,0,0,0,0,0,0
0.361434,0,0,0,0,0,0
0.362995,0,0,0,0,0,0
0.364572,0,0,0,0,0,0
0.366134,0,0,0,0,0,0
0.367694,0,0,0,0,0,0
0.369299,0,0,0,0,0,0
0.370861,0,0,0,0,0,0
0.372425,0,0,0,0,0,0
0.373978,0,0,0,0,0,0
0.375543,0,0,0,0,0,0
0.377171,0,0,0,0,0,0
0.378597,0,0,0,0,0,0
0.380170,0,0,0,0,0,0
0.381611,0,0,0,0,0,0
0.383013,0,0,0,0,0,0
0.384423,0,0,0,0,0,0
0.385869,0,0,0,0,0,0
0.387266,0,0,0,0,0,0
0.388665,0,0,0,0,0,0
0.390191,0,0,0,0,0,0
0.391751,0,0,0,0,0,0
0.393268,0,0,0,0,0,0
0.394799,0,0,0,0,0,0
0.396373,0,0,0,0,0,0
0.397934,0,0,0,0,0,0
0.399493,0,0,0,0,0,0
0.401099,0,0,0,0,0,0
0.402660,0,0,0,0,0,0
0.404222,0,0,0,0,0,0
0.405781,0,0,0,0,0,0
0.407352,0,0,0,0,0,0
0.408869,0,0,0,0,0,0
0.410269,0,0,0,0,0,0
0.411787,0,0,0,0,0,0
0.413486,0,0,0,0,0,0
0.415047,0,0,0,0,0,0
0.416654,0,0,0,0,0,0
0.418229,0,0,0,0,0,0
0.419789,0,0,0,0,0,0
0.421439,0,0,0,0,0,0
0.422999,0,0,0,0,0,0
0.424606,0,0,0,0,0,0
0.426168,0,0,0,0,0,0
0.427729,0,0,0,0,0,0
0.429364,0,0,0,0,0,0
0.430926,0,0,0,0,0,0
0.432533,0,0,0,0,0,0
0.434095,0,0,0,0,0,0
0.435656,0,0,0,0,0,0
0.437218,0,0,0,0,0,0
0.438771,0,0,0,0,0,0
0.440570,0,0,0,0,0,0
0.442050,0,0,0,0,0,0
0.443651,0,0,0,0,0,0
0.445062,0,0,0,0,0,0
0.446525,0,0,0,0,0,0
0.447953,0,0,0,0,0,0
0.450786,0,0,0,0,0,0
0.452196,0,0,0,0,0,0
0.453592,0,0,0,0,0,0
0.454988,0,0,0,0,0,0
0.456384,0,0,0,0,0,0
0.457814,0,0,0,0,0,0
0.459208,0,0,0,0,0,0
0.460698,0,0,0,0,0,0
0.462228,0,0,0,0,0,0
0.463677,0,0,0,0,0,0
0.465130,0,0,0,0,0,0
0.466533,0,0,0,0,0,0
0.467931,0,0,0,0,0,0
0.469354,0,0,0,0,0,0
0.470753,0,0,0,0,0,0
0.472281,0,0,0,0,0,0
0.473903,0,0,0,0,0,0
0.475464,0,0,0,0,0,0
0.477026,0,0,0,0,0,0
0.478588,0,0,0,0,0,0
0.480152,0,0,0,0,0,0
0.481714,0,0,0,0,0,0
0.483275,0,0,0,0,0,0
0.484852,0,0,0,0,0,0
0.486415,0,0,0,0,0,0
0.487975,0,0,0,0,0,0
0.489544,0,0,0,0,0,0
0.491104,0,0,0,0,0,0
0.492668,0,0,0,0,0,0
0.494230,0,0,0,0,0,0
0.495805,0,0,0,0,0,0
0.497373,0,0,0,0,0,0
0.498934,0,0,0,0,0,0
0.500497,0,0,0,0,0,0
0.502060,0,0,0,0,0,0
0.503621,0,0,0,0,0,0
0.505226,0,0,0,0,0,0
0.506802,0,0,0,0,0,0
0.508366,0,0,0,0,0,0
0.509929,0,0,0,0,0,0
0.511490,0,0,0,0,0,0
0.513096,0,0,0,0,0,0
0.514648,0,0,0,0,0,0
0.516308,0,0,0,0,0,0
0.517725,0,0,0,0,0,0
0.519128,0,0,0,0,0,0
0.520701,0,0,0,0,0,0
0.522262,0,0,0,0,0,0
0.523820,0,0,0,0,0,0
0.525381,0,0,0,0,0,0
0.526939,0,0,0,0,0,0
0.528559,0,0,0,0,0,0
0.530119,0,0,0,0,0,0
0.531678,0,0,0,0,0,0
0.533239,0,0,0,0,0,0
0.534799,0,0,0,0,0,0
0.536361,0,0,0,0,0,0
0.537965,0,0,0,0,0,0
0.539539,0,0,0,0,0,0
0.541099,0,0,0,0,0,0
0.542661,0,0,0,0,0,0
0.544223,0,0,0,0,0,0
0.545827,0,0,0,0,0,0
0.547387,0,0,0,0,0,0
0.548948,0,0,0,0,0,0
0.550522,0,0,0,0,0,0
0.552148,0,0,0,0,0,0
0.553821,0,0,0,0,0,0
0.555381,0,0,0,0,0,0
0.556942,0,0,0,0,0,0
0.558503,0,0,0,0,0,0
0.560063,0,0,0,0,0,0
0.561682,0,0,0,0,0,0
0.563087,0,0,0,0,0,0
0.564616,0,0,0,0,0,0
0.566177,0,0,0,0,0,0
0.567737,0,0,0,0,0,0
0.569360,0,0,0,0,0,0
0.570922,0,0,0,0,0,0
0.572499,0,0,0,0,0,0
0.574060,0,0,0,0,0,0
0.575620,0,0,0,0,0,0
0.577224,0,0,0,0,0,0
0.578786,0,0,0,0,0,0
0.580349,0,0,0,0,0,0
0.581908,0,0,0,0,0,0
0.583543,0,0,0,0,0,0
0.585150,0,0,0,0,0,0
0.586713,0,0,0,0,0,0
0.588276,0,0,0,0,0,0
0.589838,0,0,0,0,0,0
0.591398,0,0,0,0,0,0
0.593004,0,0,0,0,0,0
0.594580,0,0,0,0,0,0
0.596144,0,0,0,0,0,0
0.597698,0,0,0,0,0,0
0.599249,0,0,0,0,0,0
0.600761,0,0,0,0,0,0
0.602358,0,0,0,0,0,0
0.603918,0,0,0,0,0,0
0.605497,0,0,0,0,0,0
0.607058,0,0,0,0,0,0
0.608666,0,0,0,0,0,0
0.610229,0,0,0,0,0,0
0.611790,0,0,0,0,0,0
0.613440,0,0,0,0,0,0
0.615001,0,0,0,0,0,0
0.616621,0,0,0,0,0,0
0.618174,0,0,0,0,0,0
0.619727,0,0,0,0,0,0
0.621156,0,0,0,0,0,0
0.622687,0,0,0,0,0,0
0.624250,0,0,0,0,0,0
0.625854,0,0,0,0,0,0
0.627435,0,0,0,0,0,0
0.628919,0,0,0,0,0,0
0.630320,0,0,0,0,0,0
0.631735,0,0,0,0,0,0
0.633134,0,0,0,0,0,0
0.634530,0,0,0,0,0,0
0.635926,0,0,0,0,0,0
0.637453,0,0,0,0,0,0
0.639026,0,0,0,0,0,0
0.640524,0,0,0,0,0,0
0.642080,0,0,0,0,0,0
0.643639,0,0,0,0,0,0
0.645199,0,0,0,0,0,0
0.646759,0,0,0,0,0,0
0.648321,0,0,0,0,0,0
0.649940,0,0,0,0,0,0
0.651392,0,0,0,0,0,0
0.652828,0,0,0,0,0,0
0.654236,0,0,0,0,0,0
0.655635,0,0,0,0,0,0
0.657077,0,0,0,0,0,0
0.658473,0,0,0,0,0,0
0.659882,0,0,0,0,0,0
0.661287,0,0,0,0,0,0
0.662817,0,0,0,0,0,0
0.664381,0,0,0,0,0,0
0.665987,0,0,0,0,0,0
0.667548,0,0,0,0,0,0
0.669110,0,0,0,0,0,0
0.670687,0,0,0,0,0,0
0.672250,0,0,0,0,0,0
0.673856,0,0,0,0,0,0
0.675418,0,0,0,0,0,0
0.676980,0,0,0,0,0,0
0.678543,0,0,0,0,0,0
0.680196,0,0,0,0,0,0
0.681663,0,0,0,0,0,0
0.683065,0,0,0,0,0,0
0.684595,0,0,0,0,0,0
0.686158,0,0,0,0,0,0
0.687718,0,0,0,0,0,0
0.689195,0,0,0,0,0,0
0.690727,0,0,0,0,0,0
0.692306,0,0,0,0,0,0
0.693868,0,0,0,0,0,0
0.695428,0,0,0,0,0,0
0.696887,0,0,0,0,0,0
0.698446,0,0,0,0,0,0
0.700006,0,0,0,0,0,0
0.701574,0,0,0,0,0,0
0.703147,0,0,0,0,0,0
0.704754,0,0,0,0,0,0
0.706316,0,0,0,0,0,0
0.707876,0,0,0,0,0,0
0.709443,0,0,0,0,0,0
0.711003,0,0,0,0,0,0
0.712612,0,0,0,0,0,0
0.714188,0,0,0,0,0,0
0.715750,0,0,0,0,0,0
0.717383,0,0,0,0,0,0
0.718944,0,0,0,0,0,0
0.720552,0,0,0,0,0,0
0.722106,0,0,0,0,0,0
0.723659,0,0,0,0,0,0
0.725105,0,0,0,0,0,0
0.726638,0,0,0,0,0,0
0.728203,0,0,0,0,0,0
0.729809,0,0,0,0,0,0
0.731370,0,0,0,0,0,0
0.732933,0,0,0,0,0,0
0.734495,0,0,0,0,0,0
0.736069,0,0,0,0,0,0
0.737653,0,0,0,0,0,0
0.739214,0,0,0,0,0,0
0.740778,0,0,0,0,0,0
0.742340,0,0,0,0,0,0
0.743901,0,0,0,0,0,0
0.745468,0,0,0,0,0,0
0.747042,0,0,0,0,0,0
0.748605,0,0,0,0,0,0
0.750169,0,0,0,0,0,0
0.751729,0,0,0,0,0,0
0.753352,0,0,0,0,0,0
0.754916,0,0,0,0,0,0
0.756480,0,0,0,0,0,0
0.758046,0,0,0,0,0,0
0.759599,0,0,0,0,0,0
0.761071,0,0,0,0,0,0
0.762603,0,0,0,0,0,0
0.764167,0,0,0,0,0,0
0.765729,0,0,0,0,0,0
0.767289,0,0,0,0,0,0
0.768911,0,0,0,0,0,0
0.770474,0,0,0,0,0,0
0.772034,0,0,0,0,0,0
0.773598,0,0,0,0,0,0
0.775158,0,0,0,0,0,0
0.776767,0,0,0,0,0,0
0.778330,0,0,0,0,0,0
0.779905,0,0,0,0,0,0
0.781469,0,0,0,0,0,0
0.783030,0,0,0,0,0,0
0.784638,0,0,0,0,0,0
0.786199,0,0,0,0,0,0
0.787761,0,0,0,0,0,0
0.789403,0,0,0,0,0,0
0.790976,0,0,0,0,0,0
0.792584,0,0,0,0,0,0
0.794147,0,0,0,0,0,0
0.795708,0,0,0,0,0,0
0.797271,0,0,0,0,0,0
0.798833,0,0,0,0,0,0
0.800398,0,0,0,0,0,0
0.802022,0,0,0,0,0,0
0.803489,0,0,0,0,0,0
0.804898,0,0,0,0,0,0
0.806300,0,0,0,0,0,0
0.807698,0,0,0,0,0,0
0.809141,0,0,0,0,0,0
0.810540,0,0,0,0,0,0
0.812077,0,0,0,0,0,0
0.813658,0,0,0,0,0,0
0.815219,0,0,0,0,0,0
0.816825,0,0,0,0,0,0
0.818388,0,0,0,0,0,0
0.820604,0,0,0,0,0,0
0.822125,0,0,0,0,0,0
0.823540,0,0,0,0,0,0
0.824976,0,0,0,0,0,0
0.826370,0,0,0,0,0,0
0.827762,0,0,0,0,0,0
0.829281,0,0,0,0,0,0
0.831151,0,0,0,0,0,0
0.832591,0,0,0,0,0,0
0.833984,0,0,0,0,0,0
0.835377,0,0,0,0,0,0
0.836768,0,0,0,0,0,0
0.838160,0,0,0,0,0,0
0.839552,0,0,0,0,0,0
0.840956,0,0,0,0,0,0
0.842480,0,0,0,0,0,0
0.844052,0,0,0,0,0,0
0.845655,0,0,0,0,0,0
0.847215,0,0,0,0,0,0
0.848822,0,0,0,0,0,0
0.850383,0,0,0,0,0,0
0.851942,0,0,0,0,0,0
0.853507,0,0,0,0,0,0
0.855079,0,0,0,0,0,0
0.856685,0,0,0,0,0,0
0.858246,0,0,0,0,0,0
0.859806,0,0,0,0,0,0
0.861249,0,0,0,0,0,0
0.862786,0,0,0,0,0,0
0.864350,0,0,0,0,0,0
0.865960,0,0,0,0,0,0
0.867512,0,0,0,0,0,0
0.868945,0,0,0,0,0,0
0.870476,0,0,0,0,0,0
0.872038,0,0,0,0,0,0
0.873458,0,0,0,0,0,0
0.874860,0,0,0,0,0,0
0.876403,0,0,0,0,0,0
0.877967,0,0,0,0,0,0
0.879527,0,0,0,0,0,0
0.881134,0,0,0,0,0,0
0.882696,0,0,0,0,0,0
0.884260,0,0,0,0,0,0
0.885822,0,0,0,0,0,0
0.887398,0,0,0,0,0,0
0.889003,0,0,0,0,0,0
0.890565,0,0,0,0,0,0
0.892130,0,0,0,0,0,0
0.893693,0,0,0,0,0,0
0.895254,0,0,0,0,0,0
0.896862,0,0,0,0,0,0
0.898439,0,0,0,0,0,0
0.900000,0,0,0,0,0,0
0.901606,0,0,0,0,0,0
0.903166,0,0,0,0,0,0
0.904774,0,0,0,0,0,0
0.906337,0,0,0,0,0,0
0.907897,0,0,0,0,0,0
0.909347,0,0,0,0,0,0
0.910879,0,0,0,0,0,0
0.912443,0,0,0,0,0,0
0.914007,0,0,0,0,0,0
0.915568,0,0,0,0,0,0
0.917131,0,0,0,0,0,0
0.918694,0,0,0,0,0,0
0.920271,0,0,0,0,0,0
0.922022,0,0,0,0,0,0
0.923561,0,0,0,0,0,0
0.924945,0,0,0,0,0,0
0.926349,0,0,0,0,0,0
0.927940,0,0,0,0,0,0
0.931798,0,0,0,0,0,0
0.933409,0,0,0,0,0,0
0.934903,0,0,0,0,0,0
0.936312,0,0,0,0,0,0
0.937747,0,0,0,0,0,0
0.939138,0,0,0,0,0,0
0.940531,0,0,0,0,0,0
0.941946,0,0,0,0,0,0
0.943341,0,0,0,0,0,0
0.944775,0,0,0,0,0,0
0.946172,0,0,0,0,0,0
0.947567,0,0,0,0,0,0
0.948966,0,0,0,0,0,0
0.950362,0,0,0,0,0,0
0.951757,0,0,0,0,0,0
0.953225,0,0,0,0,0,0
0.954625,0,0,0,0,0,0
0.956154,0,0,0,0,0,0
0.957713,0,0,0,0,0,0
0.959273,0,0,0,0,0,0
0.960880,0,0,0,0,0,0
0.962441,0,0,0,0,0,0
0.964013,0,0,0,0,0,0
0.965578,0,0,0,0,0,0
0.967137,0,0,0,0,0,0
0.968745,0,0,0,0,0,0
0.970306,0,0,0,0,0,0
0.971865,0,0,0,0,0,0
0.973430,0,0,0,0,0,0
0.975002,0,0,0,0,0,0
0.976608,0,0,0,0,0,0
0.978170,0,0,0,0,0,0
0.979730,0,0,0,0,0,0
0.981353,0,0,0,0,0,0
0.982914,0,0,0,0,0,0
0.984478,0,0,0,0,0,0
0.985927,0,0,0,0,0,0
0.987458,0,0,0,0,0,0
0.989045,0,0,0,0,0,0
0.990606,0,0,0,0,0,0
0.992168,0,0,0,0,0,0
0.993729,0,0,0,0,0,0
0.995285,0,0,0,0,0,0
0.996865,0,0,0,0,0,0
0.998422,0,0,0,0,0,0
0.999980,0,0,0,0,0,0
1.001546,0,0,0,0,0,0
1.003106,0,0,0,0,0,0
1.004668,0,0,0,0,0,0
1.006228,0,0,0,0,0,0
1.007802,0,0,0,0,0,0
1.009367,0,0,0,0,0,0
1.010926,0,0,0,0,0,0
1.012488,0,0,0,0,0,0
1.014049,0,0,0,0,0,0
1.015609,0,0,0,0,0,0
1.017213,0,0,0,0,0,0
1.018788,0,0,0,0,0,0
1.020350,0,0,0,0,0,0
1.021908,0,0,0,0,0,0
1.023576,0,0,0,0,0,0
1.025184,0,0,0,0,0,0
1.026748,0,0,0,0,0,0
1.028312,0,0,0,0,0,0
1.029763,0,0,0,0,0,0
1.031287,0,0,0,0,0,0
1.032718,0,0,0,0,0,0
1.034242,0,0,0,0,0,0
1.035794,0,0,0,0,0,0
1.037450,0,0,0,0,0,0
1.039011,0,0,0,0,0,0
1.040630,0,0,0,0,0,0
1.042191,0,0,0,0,0,0
1.043751,0,0,0,0,0,0
1.045374,0,0,0,0,0,0
1.046936,0,0,0,0,0,0
1.048545,0,0,0,0,0,0
1.050108,0,0,0,0,0,0
1.051682,0,0,0,0,0,0
1.053245,0,0,0,0,0,0
1.054808,0,0,0,0,0,0
1.056371,0,0,0,0,0,0
1.057979,0,0,0,0,0,0
1.059541,0,0,0,0,0,0
1.061102,0,0,0,0,0,0
1.062550,0,0,0,0,0,0
1.064153,0,0,0,0,0,0
1.065672,0,0,0,0,0,0
1.067232,0,0,0,0,0,0
1.068797,0,0,0,0,0,0
1.070361,0,0,0,0,0,0
1.071923,0,0,0,0,0,0
1.073318,0,0,0,0,0,0
1.074851,0,0,0,0,0,0
1.076416,0,0,0,0,0,0
1.077980,0,0,0,0,0,0
1.079542,0,0,0,0,0,0
1.081150,0,0,0,0,0,0
1.082714,0,0,0,0,0,0
1.084170,0,0,0,0,0,0
1.085708,0,0,0,0,0,0
1.087273,0,0,0,0,0,0
1.088886,0,0,0,0,0,0
1.090453,0,0,0,0,0,0
1.092017,0,0,0,0,0,0
1.093589,0,0,0,0,0,0
1.095167,0,0,0,0,0,0
1.096777,0,0,0,0,0,0
1.098344,0,0,0,0,0,0
1.099906,0,0,0,0,0,0
1.101475,0,0,0,0,0,0
1.103520,0,0,0,0,0,0
1.104936,0,0,0,0,0,0
1.106388,0,0,0,0,0,0
1.107818,0,0,0,0,0,0
1.109234,0,0,0,0,0,0
1.110630,0,0,0,0,0,0
1.112026,0,0,0,0,0,0
1.113460,0,0,0,0,0,0
1.114891,0,0,0,0,0,0
1.116294,0,0,0,0,0,0
1.117706,0,0,0,0,0,0
1.119106,0,0,0,0,0,0
1.120552,0,0,0,0,0,0
1.121952,0,0,0,0,0,0
1.123352,0,0,0,0,0,0
1.124754,0,0,0,0,0,0
1.126284,0,0,0,0,0,0
1.127863,0,0,0,0,0,0
1.129434,0,0,0,0,0,0
1.130997,0,0,0,0,0,0
1.132565,0,0,0,0,0,0
1.134132,0,0,0,0,0,0
1.135699,0,0,0,0,0,0
1.137309,0,0,0,0,0,0
1.138759,0,0,0,0,0,0
1.140347,0,0,0,0,0,0
1.141914,0,0,0,0,0,0
1.143479,0,0,0,0,0,0
1.145091,0,0,0,0,0,0
1.146658,0,0,0,0,0,0
1.148225,0,0,0,0,0,0
1.149807,0,0,0,0,0,0
1.151373,0,0,0,0,0,0
1.152986,0,0,0,0,0,0
1.154544,0,0,0,0,0,0
1.156168,0,0,0,0,0,0
1.157726,0,0,0,0,0,0
1.159134,0,0,0,0,0,0
1.160721,0,0,0,0,0,0
1.162288,0,0,0,0,0,0
1.163853,0,0,0,0,0,0
1.165423,0,0,0,0,0,0
1.166989,0,0,0,0,0,0
1.168602,0,0,0,0,0,0
1.170169,0,0,0,0,0,0
1.171748,0,0,0,0,0,0
1.173383,0,0,0,0,0,0
1.174949,0,0,0,0,0,0
1.176563,0,0,0,0,0,0
1.178131,0,0,0,0,0,0
1.179698,0,0,0,0,0,0
1.181264,0,0,0,0,0,0
1.182847,0,0,0,0,0,0
1.184450,0,0,0,0,0,0
1.186019,0,0,0,0,0,0
1.187585,0,0,0,0,0,0
1.189152,0,0,0,0,0,0
1.190719,0,0,0,0,0,0
1.192288,0,0,0,0,0,0
1.193913,0,0,0,0,0,0
1.195479,0,0,0,0,0,0
1.197047,0,0,0,0,0,0
1.198614,0,0,0,0,0,0
1.200183,0,0,0,0,0,0
1.201794,0,0,0,0,0,0
1.203359,0,0,0,0,0,0
1.204979,0,0,0,0,0,0
1.206537,0,0,0,0,0,0
1.208201,0,0,0,0,0,0
1.209702,0,0,0,0,0,0
1.211108,0,0,0,0,0,0
1.212643,0,0,0,0,0,0
1.214211,0,0,0,0,0,0
1.215789,0,0,0,0,0,0
1.217446,0,0,0,0,0,0
1.219010,0,0,0,0,0,0
1.220579,0,0,0,0,0,0
1.222147,0,0,0,0,0,0
1.223713,0,0,0,0,0,0
1.225151,0,0,0,0,0,0
1.226698,0,0,0,0,0,0
1.228267,0,0,0,0,0,0
1.229835,0,0,0,0,0,0
1.231401,0,0,0,0,0,0
1.233012,0,0,0,0,0,0
1.234579,0,0,0,0,0,0
1.236148,0,0,0,0,0,0
1.237729,0,0,0,0,0,0
