elapsed_s,TSE_SETUP_FMUL_3_WORKING_CYCLE_L3,TSE_SETUP_FMUL_4_WORKING_CYCLE_L3,TSE_SETUP_FMUL_5_WORKING_CYCLE_L3,TSE_EDGE_SETUP_WORKING_CYCLE_L1
0.628371,0,0,0,0
0.629750,0,0,0,0
0.631169,0,0,0,0
0.632549,0,0,0,0
0.633937,0,0,0,0
0.635317,0,0,0,0
0.636694,0,0,0,0
0.638071,0,0,0,0
0.639448,0,0,0,0
0.640825,0,0,0,0
0.642202,0,0,0,0
0.643580,0,0,0,0
0.644967,0,0,0,0
0.646420,0,0,0,0
0.647846,0,0,0,0
0.649201,0,0,0,0
0.650654,0,0,0,0
0.652008,0,0,0,0
0.653432,0,0,0,0
0.654791,0,0,0,0
0.656155,0,0,0,0
0.657509,0,0,0,0
0.658864,0,0,0,0
0.660218,0,0,0,0
0.661575,0,0,0,0
0.662967,0,0,0,0
0.664309,0,0,0,0
0.665649,0,0,0,0
0.666996,0,0,0,0
0.668335,0,0,0,0
0.669673,0,0,0,0
0.671012,0,0,0,0
0.672351,0,0,0,0
0.673690,0,0,0,0
0.675028,0,0,0,0
0.676367,0,0,0,0
0.678002,0,0,0,0
0.679373,0,0,0,0
0.680784,0,0,0,0
0.682087,0,0,0,0
0.683398,0,0,0,0
0.684808,0,0,0,0
0.686217,0,0,0,0
0.687629,0,0,0,0
0.689049,0,0,0,0
0.690460,0,0,0,0
0.691870,0,0,0,0
0.693256,0,0,0,0
0.694667,0,0,0,0
0.695997,0,0,0,0
0.697408,0,0,0,0
0.698818,0,0,0,0
0.700211,105,105,96,0
0.701358,0,0,0,0
0.702721,0,0,0,0
0.704083,0,0,0,0
0.705445,0,0,0,0
0.706806,0,0,0,0
0.708167,0,0,0,0
0.709577,0,0,0,0
0.710848,0,0,0,0
0.712247,498,498,528,0
0.715071,231,231,285,0
0.716462,0,0,0,0
0.717871,0,0,0,0
0.719259,0,0,0,0
0.720646,0,0,0,0
0.722042,0,0,0,0
0.723428,0,0,0,0
0.724807,0,0,0,0
0.726703,0,0,0,0
0.728132,0,0,0,0
0.729520,0,0,0,0
0.730900,0,0,0,0
0.732288,0,0,0,0
0.733668,0,0,0,0
0.735043,0,0,0,0
0.736419,0,0,0,0
0.737796,0,0,0,0
0.739171,0,0,0,0
0.740548,0,0,0,0
0.741928,0,0,0,0
0.743358,0,0,0,0
0.744744,0,0,0,0
0.746127,0,0,0,0
0.747507,0,0,0,0
0.748890,0,0,0,0
0.750401,0,0,0,0
0.751944,0,0,0,0
0.753377,0,0,0,0
0.755101,0,0,0,0
0.756651,0,0,0,0
0.758205,0,0,0,0
0.759758,0,0,0,0
0.761313,0,0,0,0
0.762864,0,0,0,0
0.764426,0,0,0,0
0.765979,0,0,0,0
0.767530,0,0,0,0
0.769077,0,0,0,0
0.770654,0,0,0,0
0.772203,0,0,0,0
0.773757,0,0,0,0
0.775366,0,0,0,0
0.776915,0,0,0,0
0.778523,0,0,0,0
0.780071,0,0,0,0
0.781624,0,0,0,0
0.783175,0,0,0,0
0.784725,0,0,0,0
0.786290,0,0,0,0
0.787840,0,0,0,0
0.789405,0,0,0,0
0.790866,0,0,0,0
0.792258,0,0,0,0
0.793776,0,0,0,0
0.795327,0,0,0,0
0.796890,0,0,0,0
0.798311,0,0,0,0
0.799831,0,0,0,0
0.801384,0,0,0,0
0.802935,0,0,0,0
0.804485,0,0,0,0
0.806038,0,0,0,0
0.807519,0,0,0,0
0.809040,0,0,0,0
0.810596,0,0,0,0
0.812146,0,0,0,0
0.813699,0,0,0,0
0.815250,0,0,0,0
0.816799,0,0,0,0
0.818365,0,0,0,0
0.819916,0,0,0,0
0.821469,0,0,0,0
0.823065,0,0,0,0
0.824613,0,0,0,0
0.827012,0,0,0,0
0.828455,0,0,0,0
0.829849,0,0,0,0
0.831231,0,0,0,0
0.832608,0,0,0,0
0.833986,0,0,0,0
0.835388,0,0,0,0
0.836766,0,0,0,0
0.838145,0,0,0,0
0.839651,0,0,0,0
0.841030,0,0,0,0
0.842416,0,0,0,0
0.843794,0,0,0,0
0.845170,0,0,0,0
0.846628,0,0,0,0
0.848007,0,0,0,0
0.849383,0,0,0,0
0.850770,0,0,0,0
0.852146,0,0,0,0
0.853529,0,0,0,0
0.854956,0,0,0,0
0.856311,0,0,0,0
0.857665,0,0,0,0
0.859018,0,0,0,0
