elapsed_s,TSE_FE_BR_STALLS_DUETO_BV_CLIP,TSE_FE_BR_STALLS_DUETO_BV_POLY,TSE_FE_BV_STALLS_DUETO_BR_CLIP,TSE_FE_BV_STALLS_DUETO_BR_POLY
0.121433,0,0,0,0
0.122835,0,0,0,0
0.124211,0,0,0,0
0.125551,0,0,0,0
0.126894,0,0,0,0
0.128249,0,0,0,0
0.129653,0,0,0,0
0.131148,0,0,0,0
0.132536,0,0,0,0
0.133951,0,0,0,0
0.135333,0,0,0,0
0.136712,0,0,0,0
0.138091,0,0,0,0
0.139471,0,0,0,0
0.140859,0,0,0,0
0.142238,0,0,0,0
0.143657,0,0,0,0
0.145036,0,0,0,0
0.146417,0,0,0,0
0.147803,0,0,0,0
0.149189,0,0,0,0
0.150705,0,0,0,0
0.152270,0,0,0,0
0.153824,0,0,0,0
0.155376,0,0,0,0
0.156926,0,0,0,0
0.158372,0,0,0,0
0.160072,0,0,0,0
0.161625,0,0,0,0
0.163196,0,0,0,0
0.164747,0,0,0,0
0.166300,0,0,0,0
0.167844,0,0,0,0
0.169385,0,0,0,0
0.170804,0,0,0,0
0.172323,0,0,0,0
0.173887,0,0,0,0
0.175481,0,0,0,0
0.177030,0,0,0,0
0.178582,0,0,0,0
0.180133,0,0,0,0
0.181681,0,0,0,0
0.183235,0,0,0,0
0.184796,0,0,0,0
0.186348,0,0,0,0
0.187898,0,0,0,0
0.189445,0,0,0,0
0.191061,0,0,0,0
0.192655,0,0,0,0
0.194207,0,0,0,0
0.195771,0,0,0,0
0.197319,0,0,0,0
0.198871,0,0,0,0
0.200300,0,0,0,0
0.201824,0,0,0,0
0.203375,0,0,0,0
0.204923,0,0,0,0
0.206385,0,0,0,0
0.207855,0,0,0,0
0.209202,0,0,0,0
0.210588,0,0,0,0
0.211925,0,0,0,0
0.213260,0,0,0,0
0.214643,0,0,0,0
0.215981,0,0,0,0
0.217338,0,0,0,0
0.218673,0,0,0,0
0.220003,0,0,0,0
0.221334,0,0,0,0
0.222711,0,0,0,0
0.224087,0,0,0,0
0.225394,0,0,0,0
0.226747,0,0,0,0
0.228062,0,0,0,0
0.229367,0,0,0,0
0.230719,0,0,0,0
0.232025,0,0,0,0
0.233329,0,0,0,0
0.234682,0,0,0,0
0.235990,0,0,0,0
0.237294,0,0,0,0
0.238654,0,0,0,0
