elapsed_s,TSE_FE_ILLEGAL_BOUNDING_BOX_PRIM,TSE_FE_VP_OUT_IS_NAN,TSE_FE_EXCLUDED_PRIM,TSE_FE_EARLY_CULL_CLIPPED_PRIM
1.331117,0,0,0,0
1.332681,0,0,0,0
1.334232,0,0,0,0
1.335823,0,0,0,0
1.337255,0,0,0,0
1.338781,0,0,0,0
1.340331,0,0,0,0
1.341880,0,0,0,0
1.343379,0,0,0,0
1.344897,0,0,0,0
1.346449,0,0,0,0
1.347997,0,0,0,0
1.349416,0,0,0,0
1.350938,0,0,0,0
1.352365,0,0,0,0
1.353897,0,0,0,0
1.355503,0,0,0,0
1.357052,0,0,0,0
1.358607,0,0,0,0
1.360158,0,0,0,0
1.361708,0,0,0,0
1.363261,0,0,0,0
1.364825,0,0,0,0
1.366377,0,0,0,0
1.367976,0,0,0,0
1.369527,0,0,0,0
1.371079,0,0,0,0
1.372632,0,0,0,0
1.374181,0,0,0,0
1.375788,0,0,0,0
1.377338,0,0,0,0
1.378891,0,0,0,0
1.380443,0,0,0,0
1.381993,0,0,0,0
1.383550,0,0,0,0
1.385144,0,0,0,0
1.386711,0,0,0,0
1.388263,0,0,0,0
1.389813,0,0,0,0
1.391365,0,0,0,0
1.392917,0,0,0,0
1.394481,0,0,0,0
1.395990,0,0,0,0
1.397527,0,0,0,0
1.399078,0,0,0,0
1.400630,0,0,0,0
1.402180,0,0,0,0
1.403552,0,0,0,0
1.404943,0,0,0,0
1.406462,0,0,0,0
1.408029,0,0,0,0
1.409577,0,0,0,0
1.411127,0,0,0,0
1.412677,0,0,0,0
1.414294,0,0,0,0
1.415951,0,0,0,0
1.417501,0,0,0,0
1.419064,0,0,0,0
1.420615,0,0,0,0
1.422164,0,0,0,0
1.423528,0,0,0,0
1.424916,0,0,0,0
1.426434,0,0,0,0
1.427984,0,0,0,0
1.429544,0,0,0,0
1.431095,0,0,0,0
1.432647,0,0,0,0
1.434196,0,0,0,0
1.435678,0,0,0,0
1.437070,0,0,0,0
1.438588,0,0,0,0
1.440150,0,0,0,0
1.441698,0,0,0,0
1.443247,0,0,0,0
1.444798,0,0,0,0
1.446384,0,0,0,0
1.447978,0,0,0,0
1.449528,0,0,0,0
1.451092,0,0,0,0
1.452641,0,0,0,0
1.454189,0,0,0,0
1.455761,0,0,0,0
1.457309,0,0,0,0
1.458862,0,0,0,0
1.460413,0,0,0,0
1.461974,0,0,0,0
1.463528,0,0,0,0
1.465122,0,0,0,0
1.466674,0,0,0,0
1.468224,0,0,0,0
1.469772,0,0,0,0
1.471322,0,0,0,0
1.472888,0,0,0,0
1.474440,0,0,0,0
1.475989,0,0,0,0
1.477538,0,0,0,0
1.479088,0,0,0,0
1.480640,0,0,0,0
1.482190,0,0,0,0
1.483853,0,0,0,0
1.485420,0,0,0,0
1.486884,0,0,0,0
1.488273,0,0,0,0
1.489696,0,0,0,0
1.491086,0,0,0,0
1.492472,0,0,0,0
1.493868,0,0,0,0
1.495256,0,0,0,0
1.496683,0,0,0,0
1.498270,0,0,0,0
1.499775,0,0,0,0
1.501323,0,0,0,0
1.502875,0,0,0,0
1.504439,0,0,0,0
1.505989,0,0,0,0
1.507546,0,0,0,0
1.509098,0,0,0,0
1.510988,0,0,0,0
1.512381,0,0,0,0
1.513901,0,0,0,0
1.515418,0,0,0,0
1.516939,0,0,0,0
1.518495,0,0,0,0
1.520038,0,0,0,0
1.521579,0,0,0,0
1.523000,0,0,0,0
1.524554,0,0,0,0
1.526114,0,0,0,0
1.527670,0,0,0,0
1.529265,0,0,0,0
1.530819,0,0,0,0
1.532371,0,0,0,0
1.533920,0,0,0,0
1.535561,0,0,0,0
1.537121,0,0,0,0
1.538600,0,0,0,0
1.540002,0,0,0,0
1.541519,0,0,0,0
1.543071,0,0,0,0
1.544623,0,0,0,0
1.546173,0,0,0,0
1.547554,0,0,0,0
1.548943,0,0,0,0
1.550462,0,0,0,0
1.552013,0,0,0,0
1.553563,0,0,0,0
1.555115,0,0,0,0
1.556667,0,0,0,0
1.558233,0,0,0,0
1.559828,0,0,0,0
1.561377,0,0,0,0
1.562930,0,0,0,0
1.564483,0,0,0,0
1.566034,0,0,0,0
1.567554,0,0,0,0
1.568953,0,0,0,0
1.570473,0,0,0,0
1.572025,0,0,0,0
1.573576,0,0,0,0
1.575128,0,0,0,0
1.576680,0,0,0,0
1.578233,0,0,0,0
1.579799,0,0,0,0
