elapsed_s,PC_US_MESH_DRAWS,PC_US_MESH_DEAD_DRAWS,PC_US_MESH_MVIS_EN_DRAWS,PC_US_MESH_DEAD_PRIM,PC_US_MESH_LIVE_PRIM,PC_US_MESH_PA_EN_PRIM,PC_US_STARVE_CYCLES_FOR_MVIS_STREAM,PC_US_STARVE_CYCLES_PREDRAW
0.061540,0,0,0,0,0,0,0,0
0.062939,0,0,0,0,0,0,0,0
0.064343,0,0,0,0,0,0,0,0
0.065806,0,0,0,0,0,0,0,0
0.067271,0,0,0,0,0,0,0,0
0.068610,0,0,0,0,0,0,0,0
0.069953,0,0,0,0,0,0,0,0
0.071305,0,0,0,0,0,0,0,0
0.072644,0,0,0,0,0,0,0,0
0.074207,0,0,0,0,0,0,0,0
0.075597,0,0,0,0,0,0,0,0
0.076940,0,0,0,0,0,0,0,0
0.078287,0,0,0,0,0,0,0,0
0.079623,0,0,0,0,0,0,0,0
0.081043,0,0,0,0,0,0,0,0
0.082528,0,0,0,0,0,0,0,0
0.084085,0,0,0,0,0,0,0,0
0.085656,0,0,0,0,0,0,0,0
0.087120,0,0,0,0,0,0,0,0
0.088558,0,0,0,0,0,0,0,0
0.090068,0,0,0,0,0,0,0,0
0.091709,0,0,0,0,0,0,0,0
0.092979,0,0,0,0,0,0,0,0
0.094366,0,0,0,0,0,0,0,0
0.095807,0,0,0,0,0,0,0,0
0.097177,0,0,0,0,0,0,0,0
0.098545,0,0,0,0,0,0,0,0
0.099913,0,0,0,0,0,0,0,0
0.101278,0,0,0,0,0,0,0,0
0.102635,0,0,0,0,0,0,0,0
0.104003,0,0,0,0,0,0,0,0
0.105362,0,0,0,0,0,0,0,0
0.106732,0,0,0,0,0,0,0,0
0.108087,0,0,0,0,0,0,0,0
0.109445,0,0,0,0,0,0,0,0
0.111003,0,0,0,0,0,0,0,0
0.112413,0,0,0,0,0,0,0,0
0.113815,0,0,0,0,0,0,0,0
0.115217,0,0,0,0,0,0,0,0
0.116618,0,0,0,0,0,0,0,0
0.118030,0,0,0,0,0,0,0,0
0.119435,0,0,0,0,0,0,0,0
0.120837,0,0,0,0,0,0,0,0
0.122292,0,0,0,0,0,0,0,0
0.123697,0,0,0,0,0,0,0,0
0.125107,0,0,0,0,0,0,0,0
0.126696,0,0,0,0,0,0,0,0
0.128092,0,0,0,0,0,0,0,0
0.129456,0,0,0,0,0,0,0,0
0.130817,0,0,0,0,0,0,0,0
0.132177,0,0,0,0,0,0,0,0
0.133539,0,0,0,0,0,0,0,0
0.134901,0,0,0,0,0,0,0,0
0.136261,0,0,0,0,0,0,0,0
0.137622,0,0,0,0,0,0,0,0
0.138993,0,0,0,0,0,0,0,0
0.140352,0,0,0,0,0,0,0,0
0.141713,0,0,0,0,0,0,0,0
0.143203,0,0,0,0,0,0,0,0
0.144786,0,0,0,0,0,0,0,0
0.146413,0,0,0,0,0,0,0,0
0.147984,0,0,0,0,0,0,0,0
0.149572,0,0,0,0,0,0,0,0
0.151145,0,0,0,0,0,0,0,0
0.152715,0,0,0,0,0,0,0,0
0.154286,0,0,0,0,0,0,0,0
0.155858,0,0,0,0,0,0,0,0
0.157432,0,0,0,0,0,0,0,0
0.159049,0,0,0,0,0,0,0,0
0.160633,0,0,0,0,0,0,0,0
0.162206,0,0,0,0,0,0,0,0
0.163776,0,0,0,0,0,0,0,0
0.165352,0,0,0,0,0,0,0,0
0.166925,0,0,0,0,0,0,0,0
0.168495,0,0,0,0,0,0,0,0
0.170068,0,0,0,0,0,0,0,0
0.171653,0,0,0,0,0,0,0,0
0.173228,0,0,0,0,0,0,0,0
0.174844,0,0,0,0,0,0,0,0
0.176415,0,0,0,0,0,0,0,0
0.177987,0,0,0,0,0,0,0,0
0.179559,0,0,0,0,0,0,0,0
0.181012,0,0,0,0,0,0,0,0
0.182578,0,0,0,0,0,0,0,0
0.184150,0,0,0,0,0,0,0,0
0.185898,0,0,0,0,0,0,0,0
0.187468,0,0,0,0,0,0,0,0
0.188976,0,0,0,0,0,0,0,0
0.190462,0,0,0,0,0,0,0,0
0.191885,0,0,0,0,0,0,0,0
0.193303,0,0,0,0,0,0,0,0
0.194815,0,0,0,0,0,0,0,0
0.196712,0,0,0,0,0,0,0,0
0.198167,0,0,0,0,0,0,0,0
0.200368,0,0,0,0,0,0,0,0
0.201784,0,0,0,0,0,0,0,0
0.203196,0,0,0,0,0,0,0,0
0.204639,0,0,0,0,0,0,0,0
0.206086,0,0,0,0,0,0,0,0
0.207500,0,0,0,0,0,0,0,0
0.208861,0,0,0,0,0,0,0,0
0.210222,0,0,0,0,0,0,0,0
0.211578,0,0,0,0,0,0,0,0
0.212935,0,0,0,0,0,0,0,0
0.214344,0,0,0,0,0,0,0,0
0.215718,0,0,0,0,0,0,0,0
0.217146,0,0,0,0,0,0,0,0
0.218508,0,0,0,0,0,0,0,0
0.219864,0,0,0,0,0,0,0,0
0.221225,0,0,0,0,0,0,0,0
0.222581,0,0,0,0,0,0,0,0
0.223965,0,0,0,0,0,0,0,0
0.225362,0,0,0,0,0,0,0,0
0.226736,0,0,0,0,0,0,0,0
0.228066,0,0,0,0,0,0,0,0
0.229444,0,0,0,0,0,0,0,0
0.230773,0,0,0,0,0,0,0,0
0.232098,0,0,0,0,0,0,0,0
0.233492,0,0,0,0,0,0,0,0
0.234858,0,0,0,0,0,0,0,0
0.236192,0,0,0,0,0,0,0,0
0.237535,0,0,0,0,0,0,0,0
0.238909,0,0,0,0,0,0,0,0
0.240288,0,0,0,0,0,0,0,0
0.241713,0,0,0,0,0,0,0,0
0.243104,0,0,0,0,0,0,0,0
0.244481,0,0,0,0,0,0,0,0
0.245857,0,0,0,0,0,0,0,0
0.247232,0,0,0,0,0,0,0,0
0.248611,0,0,0,0,0,0,0,0
0.250036,0,0,0,0,0,0,0,0
0.251413,0,0,0,0,0,0,0,0
0.252840,0,0,0,0,0,0,0,0
0.254280,0,0,0,0,0,0,0,0
0.255645,0,0,0,0,0,0,0,0
0.257064,0,0,0,0,0,0,0,0
0.258488,0,0,0,0,0,0,0,0
0.259920,0,0,0,0,0,0,0,0
0.261367,0,0,0,0,0,0,0,0
0.262790,0,0,0,0,0,0,0,0
0.264165,0,0,0,0,0,0,0,0
0.265585,0,0,0,0,0,0,0,0
0.267080,0,0,0,0,0,0,0,0
0.268442,0,0,0,0,0,0,0,0
0.269803,0,0,0,0,0,0,0,0
0.271199,0,0,0,0,0,0,0,0
0.272615,0,0,0,0,0,0,0,0
0.274023,0,0,0,0,0,0,0,0
0.275669,0,0,0,0,0,0,0,0
0.278360,0,0,0,0,0,0,0,0
0.279787,0,0,0,0,0,0,0,0
0.281241,0,0,0,0,0,0,0,0
0.284038,0,0,0,0,0,0,0,0
0.285449,0,0,0,0,0,0,0,0
0.286906,0,0,0,0,0,0,0,0
0.288309,0,0,0,0,0,0,0,0
0.289841,0,0,0,0,0,0,0,0
0.291271,0,0,0,0,0,0,0,0
0.292652,0,0,0,0,0,0,0,0
0.294033,0,0,0,0,0,0,0,0
0.295393,0,0,0,0,0,0,0,0
0.296752,0,0,0,0,0,0,0,0
0.298181,0,0,0,0,0,0,0,0
0.299542,0,0,0,0,0,0,0,0
0.300903,0,0,0,0,0,0,0,0
0.302262,0,0,0,0,0,0,0,0
0.303639,0,0,0,0,0,0,0,0
0.305066,0,0,0,0,0,0,0,0
0.306596,0,0,0,0,0,0,0,0
0.308008,0,0,0,0,0,0,0,0
0.309414,0,0,0,0,0,0,0,0
0.310822,0,0,0,0,0,0,0,0
0.312229,0,0,0,0,0,0,0,0
0.313631,0,0,0,0,0,0,0,0
0.315144,0,0,0,0,0,0,0,0
0.316719,0,0,0,0,0,0,0,0
0.318161,0,0,0,0,0,0,0,0
0.319706,0,0,0,0,0,0,0,0
0.321281,0,0,0,0,0,0,0,0
0.322847,0,0,0,0,0,0,0,0
0.324409,0,0,0,0,0,0,0,0
0.325850,0,0,0,0,0,0,0,0
0.327278,0,0,0,0,0,0,0,0
0.328817,0,0,0,0,0,0,0,0
0.330395,0,0,0,0,0,0,0,0
0.331968,0,0,0,0,0,0,0,0
0.333545,0,0,0,0,0,0,0,0
0.335160,0,0,0,0,0,0,0,0
0.336733,0,0,0,0,0,0,0,0
0.338262,0,0,0,0,0,0,0,0
0.339805,0,0,0,0,0,0,0,0
0.341381,0,0,0,0,0,0,0,0
0.342955,0,0,0,0,0,0,0,0
0.344528,0,0,0,0,0,0,0,0
0.346102,0,0,0,0,0,0,0,0
0.347677,0,0,0,0,0,0,0,0
0.349265,0,0,0,0,0,0,0,0
0.350884,0,0,0,0,0,0,0,0
0.352456,0,0,0,0,0,0,0,0
0.354031,0,0,0,0,0,0,0,0
0.355605,0,0,0,0,0,0,0,0
0.357181,0,0,0,0,0,0,0,0
0.358756,0,0,0,0,0,0,0,0
0.360341,0,0,0,0,0,0,0,0
0.361916,0,0,0,0,0,0,0,0
0.363491,0,0,0,0,0,0,0,0
0.365064,0,0,0,0,0,0,0,0
0.366734,0,0,0,0,0,0,0,0
0.368148,0,0,0,0,0,0,0,0
0.369690,0,0,0,0,0,0,0,0
0.371277,0,0,0,0,0,0,0,0
0.372850,0,0,0,0,0,0,0,0
0.374426,0,0,0,0,0,0,0,0
0.375998,0,0,0,0,0,0,0,0
0.377573,0,0,0,0,0,0,0,0
0.379147,0,0,0,0,0,0,0,0
0.380720,0,0,0,0,0,0,0,0
0.382368,0,0,0,0,0,0,0,0
0.383985,0,0,0,0,0,0,0,0
0.385561,0,0,0,0,0,0,0,0
0.387135,0,0,0,0,0,0,0,0
0.388708,0,0,0,0,0,0,0,0
0.390159,0,0,0,0,0,0,0,0
0.391578,0,0,0,0,0,0,0,0
0.392999,0,0,0,0,0,0,0,0
0.394444,0,0,0,0,0,0,0,0
0.395844,0,0,0,0,0,0,0,0
0.397268,0,0,0,0,0,0,0,0
0.398715,0,0,0,0,0,0,0,0
0.400116,0,0,0,0,0,0,0,0
0.401515,0,0,0,0,0,0,0,0
0.402916,0,0,0,0,0,0,0,0
0.404327,0,0,0,0,0,0,0,0
0.405729,0,0,0,0,0,0,0,0
0.407128,0,0,0,0,0,0,0,0
0.408526,0,0,0,0,0,0,0,0
0.409926,0,0,0,0,0,0,0,0
0.411326,0,0,0,0,0,0,0,0
0.412725,0,0,0,0,0,0,0,0
0.414125,0,0,0,0,0,0,0,0
0.415584,0,0,0,0,0,0,0,0
0.416960,0,0,0,0,0,0,0,0
0.418401,0,0,0,0,0,0,0,0
0.419774,0,0,0,0,0,0,0,0
0.421148,0,0,0,0,0,0,0,0
0.422591,0,0,0,0,0,0,0,0
0.423965,0,0,0,0,0,0,0,0
0.425339,0,0,0,0,0,0,0,0
0.426722,0,0,0,0,0,0,0,0
0.428096,0,0,0,0,0,0,0,0
0.429471,0,0,0,0,0,0,0,0
0.430883,0,0,0,0,0,0,0,0
0.432243,0,0,0,0,0,0,0,0
0.433602,0,0,0,0,0,0,0,0
0.434962,0,0,0,0,0,0,0,0
0.436321,0,0,0,0,0,0,0,0
0.437684,0,0,0,0,0,0,0,0
0.439040,0,0,0,0,0,0,0,0
0.440398,0,0,0,0,0,0,0,0
0.441755,0,0,0,0,0,0,0,0
0.443112,0,0,0,0,0,0,0,0
0.444470,0,0,0,0,0,0,0,0
0.445828,0,0,0,0,0,0,0,0
0.447217,0,0,0,0,0,0,0,0
0.448650,0,0,0,0,0,0,0,0
0.449968,0,0,0,0,0,0,0,0
0.451398,0,0,0,0,0,0,0,0
0.452823,0,0,0,0,0,0,0,0
0.454200,0,0,0,0,0,0,0,0
0.455630,0,0,0,0,0,0,0,0
0.457062,0,0,0,0,0,0,0,0
0.458447,0,0,0,0,0,0,0,0
0.459830,0,0,0,0,0,0,0,0
0.461206,0,0,0,0,0,0,0,0
0.462583,0,0,0,0,0,0,0,0
0.463916,0,0,0,0,0,0,0,0
0.465342,0,0,0,0,0,0,0,0
0.466720,0,0,0,0,0,0,0,0
0.468152,0,0,0,0,0,0,0,0
0.469321,0,0,0,0,0,0,0,0
0.470704,0,0,0,0,0,0,0,0
0.472081,0,0,0,0,0,0,0,0
0.473513,0,0,0,0,0,0,0,0
0.474898,0,0,0,0,0,0,0,0
0.476167,0,0,0,0,0,0,0,0
0.477543,0,0,0,0,0,0,0,0
0.478825,0,0,0,0,0,0,0,0
0.480220,0,0,0,0,0,0,0,0
0.483145,0,0,0,0,0,0,0,0
0.484618,0,0,0,0,0,0,0,0
0.486180,0,0,0,0,0,0,0,0
0.487612,0,0,0,0,0,0,0,0
0.488992,0,0,0,0,0,0,0,0
0.490366,0,0,0,0,0,0,0,0
0.491735,0,0,0,0,0,0,0,0
0.493127,0,0,0,0,0,0,0,0
0.494488,0,0,0,0,0,0,0,0
0.495918,0,0,0,0,0,0,0,0
0.497323,0,0,0,0,0,0,0,0
0.498725,0,0,0,0,0,0,0,0
0.500125,0,0,0,0,0,0,0,0
0.501527,0,0,0,0,0,0,0,0
0.502926,0,0,0,0,0,0,0,0
0.504338,0,0,0,0,0,0,0,0
0.505874,0,0,0,0,0,0,0,0
0.507275,0,0,0,0,0,0,0,0
0.508677,0,0,0,0,0,0,0,0
0.510079,0,0,0,0,0,0,0,0
0.511506,0,0,0,0,0,0,0,0
0.512913,0,0,0,0,0,0,0,0
0.514344,0,0,0,0,0,0,0,0
0.515746,0,0,0,0,0,0,0,0
0.517198,0,0,0,0,0,0,0,0
0.518599,0,0,0,0,0,0,0,0
0.520128,0,0,0,0,0,0,0,0
0.521567,0,0,0,0,0,0,0,0
0.523420,0,0,0,0,0,0,0,0
0.524995,0,0,0,0,0,0,0,0
0.526397,0,0,0,0,0,0,0,0
0.527855,0,0,0,0,0,0,0,0
0.529395,0,0,0,0,0,0,0,0
0.530966,0,0,0,0,0,0,0,0
0.532536,0,0,0,0,0,0,0,0
0.534108,0,0,0,0,0,0,0,0
0.535693,0,0,0,0,0,0,0,0
0.537266,0,0,0,0,0,0,0,0
0.538838,0,0,0,0,0,0,0,0
0.540407,0,0,0,0,0,0,0,0
0.541979,0,0,0,0,0,0,0,0
0.543551,0,0,0,0,0,0,0,0
0.545124,0,0,0,0,0,0,0,0
0.546584,0,0,0,0,0,0,0,0
0.548125,0,0,0,0,0,0,0,0
0.549698,0,0,0,0,0,0,0,0
0.551269,0,0,0,0,0,0,0,0
0.552840,0,0,0,0,0,0,0,0
0.554415,0,0,0,0,0,0,0,0
0.555985,0,0,0,0,0,0,0,0
0.557571,0,0,0,0,0,0,0,0
0.559187,0,0,0,0,0,0,0,0
0.560758,0,0,0,0,0,0,0,0
0.562296,0,0,0,0,0,0,0,0
0.563836,0,0,0,0,0,0,0,0
0.565410,0,0,0,0,0,0,0,0
0.566981,0,0,0,0,0,0,0,0
0.568439,0,0,0,0,0,0,0,0
0.569983,0,0,0,0,0,0,0,0
0.571554,0,0,0,0,0,0,0,0
0.573129,0,0,0,0,0,0,0,0
0.574743,0,0,0,0,0,0,0,0
0.576313,0,0,0,0,0,0,0,0
0.577887,0,0,0,0,0,0,0,0
0.579473,0,0,0,0,0,0,0,0
0.581043,0,0,0,0,0,0,0,0
0.582655,0,0,0,0,0,0,0,0
0.584225,0,0,0,0,0,0,0,0
0.585797,0,0,0,0,0,0,0,0
0.587370,0,0,0,0,0,0,0,0
0.588940,0,0,0,0,0,0,0,0
0.590528,0,0,0,0,0,0,0,0
0.592145,0,0,0,0,0,0,0,0
0.593717,0,0,0,0,0,0,0,0
0.595184,0,0,0,0,0,0,0,0
0.596607,0,0,0,0,0,0,0,0
0.598015,0,0,0,0,0,0,0,0
0.599417,0,0,0,0,0,0,0,0
0.600828,0,0,0,0,0,0,0,0
0.602305,0,0,0,0,0,0,0,0
0.603704,0,0,0,0,0,0,0,0
0.605140,0,0,0,0,0,0,0,0
0.606541,0,0,0,0,0,0,0,0
0.607983,0,0,0,0,0,0,0,0
0.609386,0,0,0,0,0,0,0,0
0.610787,0,0,0,0,0,0,0,0
0.612198,0,0,0,0,0,0,0,0
0.613598,0,0,0,0,0,0,0,0
0.614996,0,0,0,0,0,0,0,0
0.616394,0,0,0,0,0,0,0,0
0.617793,0,0,0,0,0,0,0,0
0.619193,0,0,0,0,0,0,0,0
0.620591,0,0,0,0,0,0,0,0
0.621990,0,0,0,0,0,0,0,0
0.623451,0,0,0,0,0,0,0,0
0.624826,0,0,0,0,0,0,0,0
0.626283,0,0,0,0,0,0,0,0
0.627655,0,0,0,0,0,0,0,0
0.629027,0,0,0,0,0,0,0,0
0.630435,0,0,0,0,0,0,0,0
0.631810,0,0,0,0,0,0,0,0
0.633184,0,0,0,0,0,0,0,0
0.634564,0,0,0,0,0,0,0,0
0.635938,0,0,0,0,0,0,0,0
0.637313,0,0,0,0,0,0,0,0
0.638724,0,0,0,0,0,0,0,0
0.640082,0,0,0,0,0,0,0,0
0.641442,0,0,0,0,0,0,0,0
0.642802,0,0,0,0,0,0,0,0
0.644160,0,0,0,0,0,0,0,0
0.645523,0,0,0,0,0,0,0,0
0.646881,0,0,0,0,0,0,0,0
0.648238,0,0,0,0,0,0,0,0
0.649595,0,0,0,0,0,0,0,0
0.650952,0,0,0,0,0,0,0,0
0.652309,0,0,0,0,0,0,0,0
0.653667,0,0,0,0,0,0,0,0
0.655053,0,0,0,0,0,0,0,0
0.656487,0,0,0,0,0,0,0,0
0.657913,0,0,0,0,0,0,0,0
0.659338,0,0,0,0,0,0,0,0
0.660763,0,0,0,0,0,0,0,0
0.662225,0,0,0,0,0,0,0,0
0.663544,0,0,0,0,0,0,0,0
0.664977,0,0,0,0,0,0,0,0
0.666255,0,0,0,0,0,0,0,0
0.667640,0,0,0,0,0,0,0,0
0.669017,0,0,0,0,0,0,0,0
0.670399,0,0,0,0,0,0,0,0
0.671682,0,0,0,0,0,0,0,0
0.673058,0,0,0,0,0,0,0,0
0.674417,0,0,0,0,0,0,0,0
0.675787,0,0,0,0,0,0,0,0
0.677143,0,0,0,0,0,0,0,0
0.678941,0,0,0,0,0,0,0,0
0.680365,0,0,0,0,0,0,0,0
0.681777,0,0,0,0,0,0,0,0
0.683180,0,0,0,0,0,0,0,0
0.684588,0,0,0,0,0,0,0,0
0.686013,0,0,0,0,0,0,0,0
0.687439,0,0,0,0,0,0,0,0
0.688874,0,0,0,0,0,0,0,0
0.690347,0,0,0,0,0,0,0,0
0.691757,0,0,0,0,0,0,0,0
0.693229,0,0,0,0,0,0,0,0
0.694666,0,0,0,0,0,0,0,0
0.696074,0,0,0,0,0,0,0,0
0.697483,0,0,0,0,0,0,0,0
0.699070,0,0,0,0,0,0,0,0
0.700901,0,0,0,0,0,0,0,0
0.702447,0,0,0,0,0,0,0,0
0.703890,0,0,0,0,0,0,0,0
0.705292,0,0,0,0,0,0,0,0
0.706691,0,0,0,0,0,0,0,0
0.708090,0,0,0,0,0,0,0,0
0.709498,0,0,0,0,0,0,0,0
0.711150,0,0,0,0,0,0,0,0
0.712562,0,0,0,0,0,0,0,0
0.713966,0,0,0,0,0,0,0,0
0.715545,0,0,0,0,0,0,0,0
0.716949,0,0,0,0,0,0,0,0
0.718338,0,0,0,0,0,0,0,0
0.719775,0,0,0,0,0,0,0,0
0.721304,0,0,0,0,0,0,0,0
0.722793,0,0,0,0,0,0,0,0
0.724230,0,0,0,0,0,0,0,0
0.725632,0,0,0,0,0,0,0,0
0.727003,0,0,0,0,0,0,0,0
0.728534,0,0,0,0,0,0,0,0
0.729991,0,0,0,0,0,0,0,0
0.731535,0,0,0,0,0,0,0,0
0.733112,0,0,0,0,0,0,0,0
0.734731,0,0,0,0,0,0,0,0
0.736305,0,0,0,0,0,0,0,0
0.737882,0,0,0,0,0,0,0,0
0.739457,0,0,0,0,0,0,0,0
0.741043,0,0,0,0,0,0,0,0
0.742649,0,0,0,0,0,0,0,0
0.744213,0,0,0,0,0,0,0,0
0.745655,0,0,0,0,0,0,0,0
0.747208,0,0,0,0,0,0,0,0
0.748784,0,0,0,0,0,0,0,0
0.750415,0,0,0,0,0,0,0,0
0.752052,0,0,0,0,0,0,0,0
0.753627,0,0,0,0,0,0,0,0
0.755201,0,0,0,0,0,0,0,0
0.756773,0,0,0,0,0,0,0,0
0.758442,0,0,0,0,0,0,0,0
0.760013,0,0,0,0,0,0,0,0
0.761588,0,0,0,0,0,0,0,0
0.763050,0,0,0,0,0,0,0,0
0.764592,0,0,0,0,0,0,0,0
0.766167,0,0,0,0,0,0,0,0
0.767740,0,0,0,0,0,0,0,0
0.769315,0,0,0,0,0,0,0,0
0.770889,0,0,0,0,0,0,0,0
0.772461,0,0,0,0,0,0,0,0
0.774049,0,0,0,0,0,0,0,0
0.775624,0,0,0,0,0,0,0,0
0.777199,0,0,0,0,0,0,0,0
0.778774,0,0,0,0,0,0,0,0
0.780347,0,0,0,0,0,0,0,0
0.781923,0,0,0,0,0,0,0,0
0.783515,0,0,0,0,0,0,0,0
0.785194,0,0,0,0,0,0,0,0
0.786617,0,0,0,0,0,0,0,0
0.788030,0,0,0,0,0,0,0,0
0.789570,0,0,0,0,0,0,0,0
0.791144,0,0,0,0,0,0,0,0
0.792715,0,0,0,0,0,0,0,0
0.794286,0,0,0,0,0,0,0,0
0.795871,0,0,0,0,0,0,0,0
0.797444,0,0,0,0,0,0,0,0
0.799058,0,0,0,0,0,0,0,0
0.800627,0,0,0,0,0,0,0,0
0.802086,0,0,0,0,0,0,0,0
0.803509,0,0,0,0,0,0,0,0
0.804924,0,0,0,0,0,0,0,0
0.806343,0,0,0,0,0,0,0,0
0.807744,0,0,0,0,0,0,0,0
0.809146,0,0,0,0,0,0,0,0
0.810546,0,0,0,0,0,0,0,0
0.811944,0,0,0,0,0,0,0,0
0.813343,0,0,0,0,0,0,0,0
0.814789,0,0,0,0,0,0,0,0
0.816190,0,0,0,0,0,0,0,0
0.817599,0,0,0,0,0,0,0,0
0.819000,0,0,0,0,0,0,0,0
0.820398,0,0,0,0,0,0,0,0
0.821797,0,0,0,0,0,0,0,0
0.823197,0,0,0,0,0,0,0,0
0.824595,0,0,0,0,0,0,0,0
0.825995,0,0,0,0,0,0,0,0
0.827394,0,0,0,0,0,0,0,0
0.828803,0,0,0,0,0,0,0,0
0.830328,0,0,0,0,0,0,0,0
0.831722,0,0,0,0,0,0,0,0
0.833155,0,0,0,0,0,0,0,0
0.834530,0,0,0,0,0,0,0,0
0.835902,0,0,0,0,0,0,0,0
0.837315,0,0,0,0,0,0,0,0
0.838690,0,0,0,0,0,0,0,0
0.840071,0,0,0,0,0,0,0,0
0.841445,0,0,0,0,0,0,0,0
0.842818,0,0,0,0,0,0,0,0
0.844193,0,0,0,0,0,0,0,0
0.845568,0,0,0,0,0,0,0,0
0.846980,0,0,0,0,0,0,0,0
0.848410,0,0,0,0,0,0,0,0
0.849835,0,0,0,0,0,0,0,0
0.851269,0,0,0,0,0,0,0,0
0.852695,0,0,0,0,0,0,0,0
0.854013,0,0,0,0,0,0,0,0
0.855454,0,0,0,0,0,0,0,0
0.856880,0,0,0,0,0,0,0,0
0.858204,0,0,0,0,0,0,0,0
0.859628,0,0,0,0,0,0,0,0
0.861075,0,0,0,0,0,0,0,0
0.862554,0,0,0,0,0,0,0,0
0.863841,0,0,0,0,0,0,0,0
0.865180,0,0,0,0,0,0,0,0
0.866537,0,0,0,0,0,0,0,0
0.867910,0,0,0,0,0,0,0,0
0.869269,0,0,0,0,0,0,0,0
0.870630,0,0,0,0,0,0,0,0
0.871995,0,0,0,0,0,0,0,0
0.873416,0,0,0,0,0,0,0,0
0.874811,0,0,0,0,0,0,0,0
0.876182,0,0,0,0,0,0,0,0
0.877546,0,0,0,0,0,0,0,0
0.878926,0,0,0,0,0,0,0,0
0.880345,0,0,0,0,0,0,0,0
0.881750,0,0,0,0,0,0,0,0
0.883154,0,0,0,0,0,0,0,0
0.884420,0,0,0,0,0,0,0,0
0.885831,0,0,0,0,0,0,0,0
0.887239,0,0,0,0,0,0,0,0
0.888644,0,0,0,0,0,0,0,0
0.890052,0,0,0,0,0,0,0,0
0.891459,0,0,0,0,0,0,0,0
0.892863,0,0,0,0,0,0,0,0
0.894358,0,0,0,0,0,0,0,0
0.896065,0,0,0,0,0,0,0,0
0.897466,0,0,0,0,0,0,0,0
0.898865,0,0,0,0,0,0,0,0
0.900263,0,0,0,0,0,0,0,0
0.901661,0,0,0,0,0,0,0,0
0.903060,0,0,0,0,0,0,0,0
0.904472,0,0,0,0,0,0,0,0
0.905873,0,0,0,0,0,0,0,0
0.907423,0,0,0,0,0,0,0,0
0.908829,0,0,0,0,0,0,0,0
0.910530,0,0,0,0,0,0,0,0
0.912011,0,0,0,0,0,0,0,0
0.913548,0,0,0,0,0,0,0,0
0.914933,0,0,0,0,0,0,0,0
0.916342,0,0,0,0,0,0,0,0
0.917753,0,0,0,0,0,0,0,0
0.919155,0,0,0,0,0,0,0,0
0.920557,0,0,0,0,0,0,0,0
0.921959,0,0,0,0,0,0,0,0
0.923358,0,0,0,0,0,0,0,0
0.924886,0,0,0,0,0,0,0,0
0.926374,0,0,0,0,0,0,0,0
0.927829,0,0,0,0,0,0,0,0
0.929250,0,0,0,0,0,0,0,0
0.930661,0,0,0,0,0,0,0,0
0.932070,0,0,0,0,0,0,0,0
0.933481,0,0,0,0,0,0,0,0
0.935011,0,0,0,0,0,0,0,0
0.936587,0,0,0,0,0,0,0,0
0.938028,0,0,0,0,0,0,0,0
0.939569,0,0,0,0,0,0,0,0
0.941143,0,0,0,0,0,0,0,0
0.942759,0,0,0,0,0,0,0,0
0.944330,0,0,0,0,0,0,0,0
0.945904,0,0,0,0,0,0,0,0
0.947490,0,0,0,0,0,0,0,0
0.949059,0,0,0,0,0,0,0,0
0.950653,0,0,0,0,0,0,0,0
0.952224,0,0,0,0,0,0,0,0
0.953798,0,0,0,0,0,0,0,0
