elapsed_s,PC_US_BV_STALLED_BY_UCHE_FEEDBACK,PC_US_VSD_RARB_DVIZ_FULL,PC_US_VSD_RARB_PVIZ_FULL,PC_US_VSD_RARB_TVIZ_FULL,PC_US_DP0_RARB_FULL,PC_US_DP1_RARB_FULL,PC_US_DP0_LIVE_PRIM,PC_US_DP1_LIVE_PRIM
0.180825,0,0,0,0,0,0,0,0
0.182398,0,0,0,0,0,0,0,0
0.183973,0,0,0,0,0,0,0,0
0.185561,0,0,0,0,0,0,0,0
0.187136,0,0,0,0,0,0,0,0
0.188710,0,0,0,0,0,0,0,0
0.190283,0,0,0,0,0,0,0,0
0.191858,0,0,0,0,0,0,0,0
0.193433,0,0,0,0,0,0,0,0
0.195014,0,0,0,0,0,0,0,0
0.196514,0,0,0,0,0,0,0,0
0.197983,0,0,0,0,0,0,0,0
0.199567,0,0,0,0,0,0,0,0
0.200994,0,0,0,0,0,0,0,0
0.202351,0,0,0,0,0,0,0,0
0.203965,0,0,0,0,0,0,0,0
0.205467,0,0,0,0,0,0,0,0
0.206956,0,0,0,0,0,0,0,0
0.208326,0,0,0,0,0,0,0,0
0.209691,0,0,0,0,0,0,0,0
0.211161,0,0,0,0,0,0,0,0
0.212586,0,0,0,0,0,0,0,0
0.213953,0,0,0,0,0,0,0,0
0.215361,0,0,0,0,0,0,0,0
0.216784,0,0,0,0,0,0,0,0
0.218127,0,0,0,0,0,0,0,0
0.219459,0,0,0,0,0,0,0,0
0.220786,0,0,0,0,0,0,0,0
0.222111,0,0,0,0,0,0,0,0
0.223486,0,0,0,0,0,0,0,0
0.224818,0,0,0,0,0,0,0,0
0.226147,0,0,0,0,0,0,0,0
0.227524,0,0,0,0,0,0,0,0
0.228859,0,0,0,0,0,0,0,0
0.230183,0,0,0,0,0,0,0,0
0.231559,0,0,0,0,0,0,0,0
0.232887,0,0,0,0,0,0,0,0
0.234199,0,0,0,0,0,0,0,0
0.235512,0,0,0,0,0,0,0,0
0.236823,0,0,0,0,0,0,0,0
0.238134,0,0,0,0,0,0,0,0
0.239501,0,0,0,0,0,0,0,0
0.240814,0,0,0,0,0,0,0,0
0.242129,0,0,0,0,0,0,0,0
0.243444,0,0,0,0,0,0,0,0
0.244785,0,0,0,0,0,0,0,0
0.246095,0,0,0,0,0,0,0,0
0.247453,0,0,0,0,0,0,0,0
0.248795,0,0,0,0,0,0,0,0
0.250177,0,0,0,0,0,0,0,0
0.251553,0,0,0,0,0,0,0,0
0.252933,0,0,0,0,0,0,0,0
0.254201,0,0,0,0,0,0,0,0
0.255626,0,0,0,0,0,0,0,0
0.257002,0,0,0,0,0,0,0,0
0.258429,0,0,0,0,0,0,0,0
0.259858,0,0,0,0,0,0,0,0
0.261285,0,0,0,0,0,0,0,0
0.262670,0,0,0,0,0,0,0,0
0.264048,0,0,0,0,0,0,0,0
0.265439,0,0,0,0,0,0,0,0
0.266709,0,0,0,0,0,0,0,0
0.267993,0,0,0,0,0,0,0,0
0.269265,0,0,0,0,0,0,0,0
0.270645,0,0,0,0,0,0,0,0
0.272050,0,0,0,0,0,0,0,0
0.273425,0,0,0,0,0,0,0,0
0.274801,0,0,0,0,0,0,0,0
0.276159,0,0,0,0,0,0,0,0
0.277535,0,0,0,0,0,0,0,0
0.278913,0,0,0,0,0,0,0,0
0.280291,0,0,0,0,0,0,0,0
0.281574,0,0,0,0,0,0,0,0
0.282975,0,0,0,0,0,0,0,0
0.284334,0,0,0,0,0,0,0,0
0.285712,0,0,0,0,0,0,0,0
0.287087,0,0,0,0,0,0,0,0
0.288457,0,0,0,0,0,0,0,0
0.289824,0,0,0,0,0,0,0,0
0.291193,0,0,0,0,0,0,0,0
0.292560,0,0,0,0,0,0,0,0
0.293941,0,0,0,0,0,0,0,0
0.295505,0,0,0,0,0,0,0,0
0.296945,0,0,0,0,0,0,0,0
0.298378,0,0,0,0,0,0,0,0
0.299782,0,0,0,0,0,0,0,0
0.301279,0,0,0,0,0,0,0,0
0.302682,0,0,0,0,0,0,0,0
0.304195,0,0,0,0,0,0,0,0
0.305595,0,0,0,0,0,0,0,0
0.307027,0,0,0,0,0,0,0,0
0.308426,0,0,0,0,0,0,0,0
0.309827,0,0,0,0,0,0,0,0
0.311229,0,0,0,0,0,0,0,0
0.312634,0,0,0,0,0,0,0,0
0.314041,0,0,0,0,0,0,0,0
0.315569,0,0,0,0,0,0,0,0
0.316973,0,0,0,0,0,0,0,0
0.318375,0,0,0,0,0,0,0,0
0.319777,0,0,0,0,0,0,0,0
0.321180,0,0,0,0,0,0,0,0
0.322709,0,0,0,0,0,0,0,0
0.324178,0,0,0,0,0,0,0,0
0.325612,0,0,0,0,0,0,0,0
0.327026,0,0,0,0,0,0,0,0
0.328479,0,0,0,0,0,0,0,0
0.329891,0,0,0,0,0,0,0,0
0.331303,0,0,0,0,0,0,0,0
0.332840,0,0,0,0,0,0,0,0
0.334413,0,0,0,0,0,0,0,0
0.336001,0,0,0,0,0,0,0,0
0.337576,0,0,0,0,0,0,0,0
0.339153,0,0,0,0,0,0,0,0
0.340728,0,0,0,0,0,0,0,0
0.342300,0,0,0,0,0,0,0,0
0.343876,0,0,0,0,0,0,0,0
0.345441,0,0,0,0,0,0,0,0
0.347083,0,0,0,0,0,0,0,0
0.348656,0,0,0,0,0,0,0,0
0.350229,0,0,0,0,0,0,0,0
0.351805,0,0,0,0,0,0,0,0
0.353369,0,0,0,0,0,0,0,0
0.354976,0,0,0,0,0,0,0,0
0.356550,0,0,0,0,0,0,0,0
0.358132,0,0,0,0,0,0,0,0
0.359707,0,0,0,0,0,0,0,0
0.361282,0,0,0,0,0,0,0,0
0.362929,0,0,0,0,0,0,0,0
0.364567,0,0,0,0,0,0,0,0
0.366138,0,0,0,0,0,0,0,0
0.367713,0,0,0,0,0,0,0,0
0.369299,0,0,0,0,0,0,0,0
0.370943,0,0,0,0,0,0,0,0
0.372519,0,0,0,0,0,0,0,0
0.373939,0,0,0,0,0,0,0,0
0.375343,0,0,0,0,0,0,0,0
0.376754,0,0,0,0,0,0,0,0
0.378298,0,0,0,0,0,0,0,0
0.379887,0,0,0,0,0,0,0,0
0.381451,0,0,0,0,0,0,0,0
0.383129,0,0,0,0,0,0,0,0
0.384692,0,0,0,0,0,0,0,0
0.386254,0,0,0,0,0,0,0,0
0.387696,0,0,0,0,0,0,0,0
0.389241,0,0,0,0,0,0,0,0
0.390827,0,0,0,0,0,0,0,0
0.392516,0,0,0,0,0,0,0,0
0.394089,0,0,0,0,0,0,0,0
0.395665,0,0,0,0,0,0,0,0
0.397238,0,0,0,0,0,0,0,0
0.398812,0,0,0,0,0,0,0,0
0.400329,0,0,0,0,0,0,0,0
0.401757,0,0,0,0,0,0,0,0
0.403125,0,0,0,0,0,0,0,0
0.404488,0,0,0,0,0,0,0,0
0.405846,0,0,0,0,0,0,0,0
0.407215,0,0,0,0,0,0,0,0
0.408619,0,0,0,0,0,0,0,0
0.409977,0,0,0,0,0,0,0,0
0.411333,0,0,0,0,0,0,0,0
0.412705,0,0,0,0,0,0,0,0
0.414062,0,0,0,0,0,0,0,0
0.415465,0,0,0,0,0,0,0,0
0.416823,0,0,0,0,0,0,0,0
0.418179,0,0,0,0,0,0,0,0
0.419536,0,0,0,0,0,0,0,0
0.420892,0,0,0,0,0,0,0,0
0.422249,0,0,0,0,0,0,0,0
0.423664,0,0,0,0,0,0,0,0
0.425069,0,0,0,0,0,0,0,0
0.426399,0,0,0,0,0,0,0,0
0.427728,0,0,0,0,0,0,0,0
0.429062,0,0,0,0,0,0,0,0
0.430390,0,0,0,0,0,0,0,0
0.431767,0,0,0,0,0,0,0,0
0.433098,0,0,0,0,0,0,0,0
0.434434,0,0,0,0,0,0,0,0
0.435763,0,0,0,0,0,0,0,0
0.437098,0,0,0,0,0,0,0,0
0.438428,0,0,0,0,0,0,0,0
0.439806,0,0,0,0,0,0,0,0
0.441145,0,0,0,0,0,0,0,0
0.442458,0,0,0,0,0,0,0,0
0.443771,0,0,0,0,0,0,0,0
0.445092,0,0,0,0,0,0,0,0
0.446406,0,0,0,0,0,0,0,0
0.447768,0,0,0,0,0,0,0,0
0.449080,0,0,0,0,0,0,0,0
0.450392,0,0,0,0,0,0,0,0
0.451704,0,0,0,0,0,0,0,0
0.453022,0,0,0,0,0,0,0,0
0.454333,0,0,0,0,0,0,0,0
0.455701,0,0,0,0,0,0,0,0
0.457045,0,0,0,0,0,0,0,0
0.458315,0,0,0,0,0,0,0,0
0.459691,0,0,0,0,0,0,0,0
0.460964,0,0,0,0,0,0,0,0
0.462341,0,0,0,0,0,0,0,0
0.463717,0,0,0,0,0,0,0,0
0.465143,0,0,0,0,0,0,0,0
0.466579,0,0,0,0,0,0,0,0
0.467932,0,0,0,0,0,0,0,0
0.469360,0,0,0,0,0,0,0,0
0.470788,0,0,0,0,0,0,0,0
0.472215,0,0,0,0,0,0,0,0
0.473547,0,0,0,0,0,0,0,0
0.474975,0,0,0,0,0,0,0,0
0.476404,0,0,0,0,0,0,0,0
0.477833,0,0,0,0,0,0,0,0
0.479170,0,0,0,0,0,0,0,0
0.480596,0,0,0,0,0,0,0,0
0.482021,0,0,0,0,0,0,0,0
0.483339,0,0,0,0,0,0,0,0
0.484765,0,0,0,0,0,0,0,0
0.486191,0,0,0,0,0,0,0,0
0.487617,0,0,0,0,0,0,0,0
0.488955,0,0,0,0,0,0,0,0
0.490404,0,0,0,0,0,0,0,0
0.493233,0,0,0,0,0,0,0,0
0.494842,0,0,0,0,0,0,0,0
0.496320,0,0,0,0,0,0,0,0
0.497696,0,0,0,0,0,0,0,0
0.499081,0,0,0,0,0,0,0,0
0.500447,0,0,0,0,0,0,0,0
0.501814,0,0,0,0,0,0,0,0
0.503180,0,0,0,0,0,0,0,0
0.504550,0,0,0,0,0,0,0,0
0.505963,0,0,0,0,0,0,0,0
0.508274,0,0,0,0,0,0,0,0
0.509690,0,0,0,0,0,0,0,0
0.511267,0,0,0,0,0,0,0,0
0.512709,0,0,0,0,0,0,0,0
0.514105,0,0,0,0,0,0,0,0
0.517857,0,0,0,0,0,0,0,0
0.519663,0,0,0,0,0,0,0,0
0.521129,0,0,0,0,0,0,0,0
0.522584,0,0,0,0,0,0,0,0
0.524054,0,0,0,0,0,0,0,0
0.525457,0,0,0,0,0,0,0,0
0.526923,0,0,0,0,0,0,0,0
0.528404,0,0,0,0,0,0,0,0
0.529779,0,0,0,0,0,0,0,0
0.531159,0,0,0,0,0,0,0,0
0.532522,0,0,0,0,0,0,0,0
0.533882,0,0,0,0,0,0,0,0
0.535244,0,0,0,0,0,0,0,0
0.536739,0,0,0,0,0,0,0,0
0.538195,0,0,0,0,0,0,0,0
0.539736,0,0,0,0,0,0,0,0
0.541309,0,0,0,0,0,0,0,0
0.542769,0,0,0,0,0,0,0,0
0.544187,0,0,0,0,0,0,0,0
0.545596,0,0,0,0,0,0,0,0
0.547005,0,0,0,0,0,0,0,0
0.548412,0,0,0,0,0,0,0,0
0.549818,0,0,0,0,0,0,0,0
0.551357,0,0,0,0,0,0,0,0
0.552861,0,0,0,0,0,0,0,0
0.554275,0,0,0,0,0,0,0,0
0.555685,0,0,0,0,0,0,0,0
0.557093,0,0,0,0,0,0,0,0
0.558500,0,0,0,0,0,0,0,0
0.559908,0,0,0,0,0,0,0,0
0.561445,0,0,0,0,0,0,0,0
0.563033,0,0,0,0,0,0,0,0
0.564608,0,0,0,0,0,0,0,0
0.566180,0,0,0,0,0,0,0,0
0.567752,0,0,0,0,0,0,0,0
0.569327,0,0,0,0,0,0,0,0
0.570902,0,0,0,0,0,0,0,0
0.572476,0,0,0,0,0,0,0,0
0.574061,0,0,0,0,0,0,0,0
0.575636,0,0,0,0,0,0,0,0
0.577081,0,0,0,0,0,0,0,0
0.578620,0,0,0,0,0,0,0,0
0.580205,0,0,0,0,0,0,0,0
0.581748,0,0,0,0,0,0,0,0
0.583324,0,0,0,0,0,0,0,0
0.584829,0,0,0,0,0,0,0,0
0.586575,0,0,0,0,0,0,0,0
0.588153,0,0,0,0,0,0,0,0
0.589725,0,0,0,0,0,0,0,0
0.591302,0,0,0,0,0,0,0,0
0.592877,0,0,0,0,0,0,0,0
0.594448,0,0,0,0,0,0,0,0
0.595908,0,0,0,0,0,0,0,0
0.597450,0,0,0,0,0,0,0,0
0.599026,0,0,0,0,0,0,0,0
0.600642,0,0,0,0,0,0,0,0
0.602215,0,0,0,0,0,0,0,0
0.603788,0,0,0,0,0,0,0,0
0.605333,0,0,0,0,0,0,0,0
0.606771,0,0,0,0,0,0,0,0
0.608191,0,0,0,0,0,0,0,0
0.609592,0,0,0,0,0,0,0,0
0.611001,0,0,0,0,0,0,0,0
0.612402,0,0,0,0,0,0,0,0
0.613953,0,0,0,0,0,0,0,0
0.616060,0,0,0,0,0,0,0,0
0.617522,0,0,0,0,0,0,0,0
0.619040,0,0,0,0,0,0,0,0
0.620478,0,0,0,0,0,0,0,0
0.621877,0,0,0,0,0,0,0,0
0.623277,0,0,0,0,0,0,0,0
0.624675,0,0,0,0,0,0,0,0
0.626073,0,0,0,0,0,0,0,0
0.627480,0,0,0,0,0,0,0,0
0.628880,0,0,0,0,0,0,0,0
0.630279,0,0,0,0,0,0,0,0
0.631678,0,0,0,0,0,0,0,0
0.633130,0,0,0,0,0,0,0,0
0.634506,0,0,0,0,0,0,0,0
0.635880,0,0,0,0,0,0,0,0
0.637253,0,0,0,0,0,0,0,0
0.638633,0,0,0,0,0,0,0,0
0.640041,0,0,0,0,0,0,0,0
0.641415,0,0,0,0,0,0,0,0
0.642788,0,0,0,0,0,0,0,0
0.644224,0,0,0,0,0,0,0,0
0.645629,0,0,0,0,0,0,0,0
0.647004,0,0,0,0,0,0,0,0
0.648416,0,0,0,0,0,0,0,0
0.649781,0,0,0,0,0,0,0,0
0.651140,0,0,0,0,0,0,0,0
0.652500,0,0,0,0,0,0,0,0
0.653860,0,0,0,0,0,0,0,0
0.655217,0,0,0,0,0,0,0,0
0.656575,0,0,0,0,0,0,0,0
0.657934,0,0,0,0,0,0,0,0
0.659292,0,0,0,0,0,0,0,0
0.660655,0,0,0,0,0,0,0,0
0.662013,0,0,0,0,0,0,0,0
0.663379,0,0,0,0,0,0,0,0
0.664766,0,0,0,0,0,0,0,0
0.666192,0,0,0,0,0,0,0,0
0.667617,0,0,0,0,0,0,0,0
0.669042,0,0,0,0,0,0,0,0
0.670467,0,0,0,0,0,0,0,0
0.671898,0,0,0,0,0,0,0,0
0.673323,0,0,0,0,0,0,0,0
0.674755,0,0,0,0,0,0,0,0
0.676044,0,0,0,0,0,0,0,0
0.677421,0,0,0,0,0,0,0,0
0.678796,0,0,0,0,0,0,0,0
0.680152,0,0,0,0,0,0,0,0
0.681435,0,0,0,0,0,0,0,0
0.682815,0,0,0,0,0,0,0,0
0.684170,0,0,0,0,0,0,0,0
0.685528,0,0,0,0,0,0,0,0
0.687029,0,0,0,0,0,0,0,0
0.688652,0,0,0,0,0,0,0,0
0.690079,0,0,0,0,0,0,0,0
0.691491,0,0,0,0,0,0,0,0
0.692918,0,0,0,0,0,0,0,0
0.694327,0,0,0,0,0,0,0,0
0.695734,0,0,0,0,0,0,0,0
0.697141,0,0,0,0,0,0,0,0
0.698565,0,0,0,0,0,0,0,0
0.700235,0,0,0,0,0,0,0,0
0.701644,0,0,0,0,0,0,0,0
0.703070,0,0,0,0,0,0,0,0
0.704479,0,0,0,0,0,0,0,0
0.705886,0,0,0,0,0,0,0,0
0.707292,0,0,0,0,0,0,0,0
0.708698,0,0,0,0,0,0,0,0
0.710097,0,0,0,0,0,0,0,0
0.711518,0,0,0,0,0,0,0,0
0.712965,0,0,0,0,0,0,0,0
0.714377,0,0,0,0,0,0,0,0
0.715778,0,0,0,0,0,0,0,0
0.717178,0,0,0,0,0,0,0,0
0.718575,0,0,0,0,0,0,0,0
0.720053,0,0,0,0,0,0,0,0
0.721485,0,0,0,0,0,0,0,0
0.722951,0,0,0,0,0,0,0,0
0.724434,0,0,0,0,0,0,0,0
0.725959,0,0,0,0,0,0,0,0
0.727362,0,0,0,0,0,0,0,0
0.728767,0,0,0,0,0,0,0,0
0.730169,0,0,0,0,0,0,0,0
0.731571,0,0,0,0,0,0,0,0
0.732974,0,0,0,0,0,0,0,0
0.734374,0,0,0,0,0,0,0,0
0.735786,0,0,0,0,0,0,0,0
0.737192,0,0,0,0,0,0,0,0
0.738728,0,0,0,0,0,0,0,0
0.740308,0,0,0,0,0,0,0,0
0.741880,0,0,0,0,0,0,0,0
0.743456,0,0,0,0,0,0,0,0
0.745074,0,0,0,0,0,0,0,0
0.746661,0,0,0,0,0,0,0,0
0.748238,0,0,0,0,0,0,0,0
0.749810,0,0,0,0,0,0,0,0
0.751386,0,0,0,0,0,0,0,0
0.752959,0,0,0,0,0,0,0,0
0.754531,0,0,0,0,0,0,0,0
0.756168,0,0,0,0,0,0,0,0
0.757627,0,0,0,0,0,0,0,0
0.759174,0,0,0,0,0,0,0,0
0.760791,0,0,0,0,0,0,0,0
0.762362,0,0,0,0,0,0,0,0
0.763936,0,0,0,0,0,0,0,0
0.765510,0,0,0,0,0,0,0,0
0.767084,0,0,0,0,0,0,0,0
0.768671,0,0,0,0,0,0,0,0
0.770322,0,0,0,0,0,0,0,0
0.771791,0,0,0,0,0,0,0,0
0.773364,0,0,0,0,0,0,0,0
0.774937,0,0,0,0,0,0,0,0
0.776547,0,0,0,0,0,0,0,0
0.778068,0,0,0,0,0,0,0,0
0.779493,0,0,0,0,0,0,0,0
0.781025,0,0,0,0,0,0,0,0
0.782588,0,0,0,0,0,0,0,0
0.784251,0,0,0,0,0,0,0,0
0.785823,0,0,0,0,0,0,0,0
0.787399,0,0,0,0,0,0,0,0
0.788972,0,0,0,0,0,0,0,0
0.790557,0,0,0,0,0,0,0,0
0.792185,0,0,0,0,0,0,0,0
0.793801,0,0,0,0,0,0,0,0
0.795377,0,0,0,0,0,0,0,0
0.796951,0,0,0,0,0,0,0,0
0.798524,0,0,0,0,0,0,0,0
0.800159,0,0,0,0,0,0,0,0
0.801742,0,0,0,0,0,0,0,0
0.803319,0,0,0,0,0,0,0,0
0.804892,0,0,0,0,0,0,0,0
0.806464,0,0,0,0,0,0,0,0
0.808036,0,0,0,0,0,0,0,0
0.809607,0,0,0,0,0,0,0,0
0.811592,0,0,0,0,0,0,0,0
0.813030,0,0,0,0,0,0,0,0
0.814442,0,0,0,0,0,0,0,0
0.815847,0,0,0,0,0,0,0,0
0.817248,0,0,0,0,0,0,0,0
0.818647,0,0,0,0,0,0,0,0
0.820080,0,0,0,0,0,0,0,0
0.821481,0,0,0,0,0,0,0,0
0.822973,0,0,0,0,0,0,0,0
0.824444,0,0,0,0,0,0,0,0
0.825819,0,0,0,0,0,0,0,0
0.827193,0,0,0,0,0,0,0,0
0.828565,0,0,0,0,0,0,0,0
0.829977,0,0,0,0,0,0,0,0
0.831371,0,0,0,0,0,0,0,0
0.832744,0,0,0,0,0,0,0,0
0.834123,0,0,0,0,0,0,0,0
0.835529,0,0,0,0,0,0,0,0
0.836903,0,0,0,0,0,0,0,0
0.838276,0,0,0,0,0,0,0,0
0.839649,0,0,0,0,0,0,0,0
0.841057,0,0,0,0,0,0,0,0
0.842382,0,0,0,0,0,0,0,0
0.843808,0,0,0,0,0,0,0,0
0.845234,0,0,0,0,0,0,0,0
0.846554,0,0,0,0,0,0,0,0
0.847991,0,0,0,0,0,0,0,0
0.849417,0,0,0,0,0,0,0,0
0.850842,0,0,0,0,0,0,0,0
0.852268,0,0,0,0,0,0,0,0
0.853693,0,0,0,0,0,0,0,0
0.855062,0,0,0,0,0,0,0,0
0.856440,0,0,0,0,0,0,0,0
0.857831,0,0,0,0,0,0,0,0
0.859198,0,0,0,0,0,0,0,0
0.860574,0,0,0,0,0,0,0,0
0.861937,0,0,0,0,0,0,0,0
0.863313,0,0,0,0,0,0,0,0
0.864677,0,0,0,0,0,0,0,0
0.866030,0,0,0,0,0,0,0,0
0.867450,0,0,0,0,0,0,0,0
0.868897,0,0,0,0,0,0,0,0
0.870323,0,0,0,0,0,0,0,0
0.871750,0,0,0,0,0,0,0,0
0.873223,0,0,0,0,0,0,0,0
0.874897,0,0,0,0,0,0,0,0
0.876335,0,0,0,0,0,0,0,0
0.877740,0,0,0,0,0,0,0,0
0.879251,0,0,0,0,0,0,0,0
0.881106,0,0,0,0,0,0,0,0
0.882549,0,0,0,0,0,0,0,0
0.884012,0,0,0,0,0,0,0,0
0.885422,0,0,0,0,0,0,0,0
0.886829,0,0,0,0,0,0,0,0
0.888255,0,0,0,0,0,0,0,0
0.889728,0,0,0,0,0,0,0,0
0.891139,0,0,0,0,0,0,0,0
0.892538,0,0,0,0,0,0,0,0
0.894773,0,0,0,0,0,0,0,0
0.898526,0,0,0,0,0,0,0,0
0.900233,0,0,0,0,0,0,0,0
0.901637,0,0,0,0,0,0,0,0
0.903088,0,0,0,0,0,0,0,0
0.904629,0,0,0,0,0,0,0,0
0.906032,0,0,0,0,0,0,0,0
0.907453,0,0,0,0,0,0,0,0
0.908860,0,0,0,0,0,0,0,0
0.910284,0,0,0,0,0,0,0,0
0.911650,0,0,0,0,0,0,0,0
0.913010,0,0,0,0,0,0,0,0
0.914369,0,0,0,0,0,0,0,0
0.915728,0,0,0,0,0,0,0,0
0.917087,0,0,0,0,0,0,0,0
0.918444,0,0,0,0,0,0,0,0
0.919803,0,0,0,0,0,0,0,0
0.921299,0,0,0,0,0,0,0,0
0.922753,0,0,0,0,0,0,0,0
0.924300,0,0,0,0,0,0,0,0
0.925870,0,0,0,0,0,0,0,0
0.927443,0,0,0,0,0,0,0,0
0.929016,0,0,0,0,0,0,0,0
0.930585,0,0,0,0,0,0,0,0
0.932174,0,0,0,0,0,0,0,0
0.933744,0,0,0,0,0,0,0,0
0.935228,0,0,0,0,0,0,0,0
0.936683,0,0,0,0,0,0,0,0
0.938225,0,0,0,0,0,0,0,0
0.939797,0,0,0,0,0,0,0,0
0.941367,0,0,0,0,0,0,0,0
0.942955,0,0,0,0,0,0,0,0
0.944527,0,0,0,0,0,0,0,0
0.946096,0,0,0,0,0,0,0,0
0.947671,0,0,0,0,0,0,0,0
0.949243,0,0,0,0,0,0,0,0
0.950812,0,0,0,0,0,0,0,0
0.952475,0,0,0,0,0,0,0,0
0.954059,0,0,0,0,0,0,0,0
0.955633,0,0,0,0,0,0,0,0
0.957206,0,0,0,0,0,0,0,0
