elapsed_s,PC_NEVER_COUNT,PC_US_BUSY_CYCLES,PC_US_WORKING_CYCLES,PC_US_UCHE_OUTSTANDING_TRANS,PC_US_PASS1_TF_STALL_CYCLES,PC_US_STARVE_CYCLES_FOR_INDEX,PC_US_STARVE_CYCLES_FOR_TF,PC_US_STARVE_CYCLES_FOR_VIZ_STREAM
0.100712,0,0,0,0,0,0,0,0
0.102084,0,0,0,0,0,0,0,0
0.103442,0,0,0,0,0,0,0,0
0.104799,0,0,0,0,0,0,0,0
0.106156,0,0,0,0,0,0,0,0
0.107529,0,0,0,0,0,0,0,0
0.108888,0,0,0,0,0,0,0,0
0.110244,0,0,0,0,0,0,0,0
0.111650,0,0,0,0,0,0,0,0
0.113069,0,0,0,0,0,0,0,0
0.114474,0,0,0,0,0,0,0,0
0.115828,0,0,0,0,0,0,0,0
0.117187,0,0,0,0,0,0,0,0
0.118554,0,0,0,0,0,0,0,0
0.119909,0,0,0,0,0,0,0,0
0.121267,0,0,0,0,0,0,0,0
0.122623,0,0,0,0,0,0,0,0
0.123981,0,0,0,0,0,0,0,0
0.125333,0,0,0,0,0,0,0,0
0.126684,0,0,0,0,0,0,0,0
0.128037,0,0,0,0,0,0,0,0
0.129535,0,0,0,0,0,0,0,0
0.131117,0,0,0,0,0,0,0,0
0.132695,0,0,0,0,0,0,0,0
0.134266,0,0,0,0,0,0,0,0
0.135841,0,0,0,0,0,0,0,0
0.137415,0,0,0,0,0,0,0,0
0.138986,0,0,0,0,0,0,0,0
0.140625,0,0,0,0,0,0,0,0
0.142197,0,0,0,0,0,0,0,0
0.143772,0,0,0,0,0,0,0,0
0.145388,0,0,0,0,0,0,0,0
0.146960,0,0,0,0,0,0,0,0
0.148534,0,0,0,0,0,0,0,0
0.150107,0,0,0,0,0,0,0,0
0.151695,0,0,0,0,0,0,0,0
0.153260,0,0,0,0,0,0,0,0
0.154821,0,0,0,0,0,0,0,0
0.156262,0,0,0,0,0,0,0,0
0.157803,0,0,0,0,0,0,0,0
0.159431,0,0,0,0,0,0,0,0
0.161043,0,0,0,0,0,0,0,0
0.162628,0,0,0,0,0,0,0,0
0.164201,0,0,0,0,0,0,0,0
0.165771,0,0,0,0,0,0,0,0
0.167341,0,0,0,0,0,0,0,0
0.168963,0,0,0,0,0,0,0,0
0.170533,0,0,0,0,0,0,0,0
0.171999,0,0,0,0,0,0,0,0
0.173578,0,0,0,0,0,0,0,0
0.175147,0,0,0,0,0,0,0,0
0.176723,0,0,0,0,0,0,0,0
0.178188,0,0,0,0,0,0,0,0
0.179603,0,0,0,0,0,0,0,0
0.181140,0,0,0,0,0,0,0,0
0.182709,0,0,0,0,0,0,0,0
0.185881,0,0,0,0,0,0,0,0
0.187294,0,0,0,0,0,0,0,0
0.188708,0,0,0,0,0,0,0,0
0.190115,0,0,0,0,0,0,0,0
0.191524,0,0,0,0,0,0,0,0
0.192990,0,0,0,0,0,0,0,0
0.194442,0,0,0,0,0,0,0,0
0.195879,0,0,0,0,0,0,0,0
0.197240,0,0,0,0,0,0,0,0
0.198594,0,0,0,0,0,0,0,0
0.199993,0,0,0,0,0,0,0,0
0.201347,0,0,0,0,0,0,0,0
0.202699,0,0,0,0,0,0,0,0
0.204099,0,0,0,0,0,0,0,0
0.205506,0,0,0,0,0,0,0,0
0.206877,0,0,0,0,0,0,0,0
0.208275,0,0,0,0,0,0,0,0
0.209679,0,0,0,0,0,0,0,0
0.211005,0,0,0,0,0,0,0,0
0.212379,0,0,0,0,0,0,0,0
0.213706,0,0,0,0,0,0,0,0
0.215032,0,0,0,0,0,0,0,0
0.216405,0,0,0,0,0,0,0,0
0.217739,0,0,0,0,0,0,0,0
0.219065,0,0,0,0,0,0,0,0
0.220442,0,0,0,0,0,0,0,0
0.221771,0,0,0,0,0,0,0,0
0.223100,0,0,0,0,0,0,0,0
0.224507,0,0,0,0,0,0,0,0
0.225874,0,0,0,0,0,0,0,0
0.227187,0,0,0,0,0,0,0,0
0.228516,0,0,0,0,0,0,0,0
0.229828,0,0,0,0,0,0,0,0
0.231142,0,0,0,0,0,0,0,0
0.232508,0,0,0,0,0,0,0,0
0.233818,0,0,0,0,0,0,0,0
0.235128,0,0,0,0,0,0,0,0
0.236469,0,0,0,0,0,0,0,0
0.237781,0,0,0,0,0,0,0,0
0.239101,0,0,0,0,0,0,0,0
0.240506,0,0,0,0,0,0,0,0
0.241848,0,0,0,0,0,0,0,0
0.243225,0,0,0,0,0,0,0,0
0.244620,0,0,0,0,0,0,0,0
0.245888,0,0,0,0,0,0,0,0
0.247264,0,0,0,0,0,0,0,0
0.248641,0,0,0,0,0,0,0,0
0.250020,0,0,0,0,0,0,0,0
0.251451,0,0,0,0,0,0,0,0
0.252892,0,0,0,0,0,0,0,0
0.254276,0,0,0,0,0,0,0,0
0.255703,0,0,0,0,0,0,0,0
0.257094,0,0,0,0,0,0,0,0
0.258471,0,0,0,0,0,0,0,0
0.259897,0,0,0,0,0,0,0,0
0.261276,0,0,0,0,0,0,0,0
0.262651,0,0,0,0,0,0,0,0
0.264074,0,270,361,0,0,0,0,0
0.265235,0,0,0,0,0,0,0,0
0.266610,0,0,0,0,0,0,0,0
0.268034,0,0,0,0,0,0,0,0
0.269409,0,0,0,0,0,0,0,0
0.270784,0,0,0,0,0,0,0,0
0.272212,0,0,0,0,0,0,0,0
0.273599,0,0,0,0,0,0,0,0
0.274866,0,0,0,0,0,0,0,0
0.276314,0,0,0,0,0,0,0,0
0.277669,0,0,0,0,0,0,0,0
0.279039,0,65857,823,0,0,0,0,0
0.280475,0,0,0,0,0,0,0,0
0.281900,0,0,0,0,0,0,0,0
0.283315,0,0,0,0,0,0,0,0
0.284695,0,0,0,0,0,0,0,0
0.286065,0,0,0,0,0,0,0,0
0.287434,0,0,0,0,0,0,0,0
0.289001,0,0,0,0,0,0,0,0
0.290436,0,0,0,0,0,0,0,0
0.295528,0,0,0,0,0,0,0,0
0.296950,0,0,0,0,0,0,0,0
0.298356,0,0,0,0,0,0,0,0
0.299760,0,0,0,0,0,0,0,0
0.301164,0,0,0,0,0,0,0,0
0.302566,0,0,0,0,0,0,0,0
0.303966,0,0,0,0,0,0,0,0
0.305414,0,0,0,0,0,0,0,0
0.306819,0,0,0,0,0,0,0,0
0.308253,0,0,0,0,0,0,0,0
0.309657,0,0,0,0,0,0,0,0
0.311022,0,0,0,0,0,0,0,0
0.312567,0,0,0,0,0,0,0,0
0.314204,0,0,0,0,0,0,0,0
0.315650,0,0,0,0,0,0,0,0
0.317020,0,0,0,0,0,0,0,0
0.318399,0,0,0,0,0,0,0,0
0.319760,0,0,0,0,0,0,0,0
0.321136,0,0,0,0,0,0,0,0
0.322549,0,0,0,0,0,0,0,0
0.323952,0,0,0,0,0,0,0,0
0.325355,0,0,0,0,0,0,0,0
0.326952,0,0,0,0,0,0,0,0
0.328391,0,0,0,0,0,0,0,0
0.329812,0,0,0,0,0,0,0,0
0.331216,0,0,0,0,0,0,0,0
0.332624,0,0,0,0,0,0,0,0
0.334033,0,0,0,0,0,0,0,0
0.335442,0,0,0,0,0,0,0,0
0.336854,0,0,0,0,0,0,0,0
0.338303,0,0,0,0,0,0,0,0
0.339712,0,0,0,0,0,0,0,0
0.341259,0,0,0,0,0,0,0,0
0.342833,0,0,0,0,0,0,0,0
0.344407,0,0,0,0,0,0,0,0
0.345982,0,0,0,0,0,0,0,0
0.347557,0,0,0,0,0,0,0,0
0.349132,0,0,0,0,0,0,0,0
0.350707,0,0,0,0,0,0,0,0
0.352294,0,0,0,0,0,0,0,0
0.353870,0,0,0,0,0,0,0,0
0.355447,0,0,0,0,0,0,0,0
0.357021,0,0,0,0,0,0,0,0
0.358596,0,0,0,0,0,0,0,0
0.360173,0,0,0,0,0,0,0,0
0.361628,0,0,0,0,0,0,0,0
0.363188,0,0,0,0,0,0,0,0
0.364747,0,0,0,0,0,0,0,0
0.366287,0,0,0,0,0,0,0,0
0.367865,0,0,0,0,0,0,0,0
0.369484,0,0,0,0,0,0,0,0
0.371056,0,0,0,0,0,0,0,0
0.372687,0,0,0,0,0,0,0,0
0.374274,0,0,0,0,0,0,0,0
0.375850,0,0,0,0,0,0,0,0
0.377416,0,0,0,0,0,0,0,0
0.378979,0,0,0,0,0,0,0,0
0.380425,0,0,0,0,0,0,0,0
0.381972,0,0,0,0,0,0,0,0
0.383547,0,0,0,0,0,0,0,0
0.385175,0,0,0,0,0,0,0,0
0.386747,0,0,0,0,0,0,0,0
0.388192,0,0,0,0,0,0,0,0
0.389732,0,0,0,0,0,0,0,0
0.391513,0,0,0,0,0,0,0,0
0.392942,0,0,0,0,0,0,0,0
0.394349,0,0,0,0,0,0,0,0
0.395762,0,0,0,0,0,0,0,0
0.397165,0,0,0,0,0,0,0,0
0.398565,0,0,0,0,0,0,0,0
0.399965,0,0,0,0,0,0,0,0
0.401409,0,0,0,0,0,0,0,0
0.402809,0,0,0,0,0,0,0,0
0.404417,0,0,0,0,0,0,0,0
0.405898,0,0,0,0,0,0,0,0
0.407310,0,0,0,0,0,0,0,0
0.408741,0,0,0,0,0,0,0,0
0.410139,0,0,0,0,0,0,0,0
0.411544,0,0,0,0,0,0,0,0
0.412976,0,0,0,0,0,0,0,0
0.414380,0,0,0,0,0,0,0,0
0.415780,0,0,0,0,0,0,0,0
0.417246,0,0,0,0,0,0,0,0
0.423067,0,0,0,0,0,0,0,0
0.424540,0,0,0,0,0,0,0,0
0.425915,0,0,0,0,0,0,0,0
0.427296,0,0,0,0,0,0,0,0
0.428766,0,0,0,0,0,0,0,0
0.430143,0,0,0,0,0,0,0,0
0.431518,0,0,0,0,0,0,0,0
0.432937,0,0,0,0,0,0,0,0
0.434297,0,0,0,0,0,0,0,0
0.435672,0,0,0,0,0,0,0,0
0.437039,0,0,0,0,0,0,0,0
0.438414,0,0,0,0,0,0,0,0
0.439771,0,0,0,0,0,0,0,0
0.441129,0,0,0,0,0,0,0,0
0.442486,0,0,0,0,0,0,0,0
0.443844,0,0,0,0,0,0,0,0
0.445202,0,0,0,0,0,0,0,0
0.446558,0,0,0,0,0,0,0,0
0.447916,0,0,0,0,0,0,0,0
0.449307,0,0,0,0,0,0,0,0
0.450733,0,0,0,0,0,0,0,0
0.452159,0,0,0,0,0,0,0,0
0.453585,0,0,0,0,0,0,0,0
0.455009,0,0,0,0,0,0,0,0
0.456461,0,0,0,0,0,0,0,0
0.457887,0,0,0,0,0,0,0,0
0.459319,0,0,0,0,0,0,0,0
0.460605,0,0,0,0,0,0,0,0
0.462061,0,0,0,0,0,0,0,0
0.463442,0,0,0,0,0,0,0,0
0.464821,0,0,0,0,0,0,0,0
0.466105,0,0,0,0,0,0,0,0
0.467507,0,0,0,0,0,0,0,0
0.468900,0,0,0,0,0,0,0,0
0.470337,0,0,0,0,0,0,0,0
0.471703,0,0,0,0,0,0,0,0
0.473085,0,101,143,0,0,0,0,0
0.474453,0,0,0,0,0,0,0,0
0.475817,0,0,0,0,0,0,0,0
0.477176,0,0,0,0,0,0,0,0
0.478538,0,0,0,0,0,0,0,0
0.479900,0,0,0,0,0,0,0,0
0.481295,0,0,0,0,0,0,0,0
0.482821,0,78701,821,0,0,0,0,0
0.484581,0,0,0,0,0,0,0,0
0.485994,0,0,0,0,0,0,0,0
0.487436,0,0,0,0,0,0,0,0
0.488844,0,0,0,0,0,0,0,0
0.490252,0,0,0,0,0,0,0,0
0.491672,0,0,0,0,0,0,0,0
0.493079,0,0,0,0,0,0,0,0
0.494715,0,0,0,0,0,0,0,0
0.496619,0,0,0,0,0,0,0,0
0.498153,0,0,0,0,0,0,0,0
0.499622,0,0,0,0,0,0,0,0
0.501107,0,0,0,0,0,0,0,0
0.502517,0,0,0,0,0,0,0,0
0.507438,0,0,0,0,0,0,0,0
0.508872,0,0,0,0,0,0,0,0
0.510278,0,0,0,0,0,0,0,0
0.511715,0,0,0,0,0,0,0,0
0.513975,0,0,0,0,0,0,0,0
0.515356,0,0,0,0,0,0,0,0
0.516806,0,0,0,0,0,0,0,0
0.518161,0,0,0,0,0,0,0,0
0.519518,0,0,0,0,0,0,0,0
0.520880,0,0,0,0,0,0,0,0
0.522240,0,0,0,0,0,0,0,0
0.523602,0,0,0,0,0,0,0,0
0.524974,0,0,0,0,0,0,0,0
0.526335,0,0,0,0,0,0,0,0
0.527697,0,0,0,0,0,0,0,0
0.529190,0,0,0,0,0,0,0,0
0.530776,0,0,0,0,0,0,0,0
0.532350,0,0,0,0,0,0,0,0
0.533925,0,0,0,0,0,0,0,0
0.535515,0,0,0,0,0,0,0,0
0.537081,0,0,0,0,0,0,0,0
0.538643,0,0,0,0,0,0,0,0
0.540082,0,0,0,0,0,0,0,0
0.541625,0,0,0,0,0,0,0,0
0.543195,0,0,0,0,0,0,0,0
0.544769,0,0,0,0,0,0,0,0
0.546273,0,0,0,0,0,0,0,0
0.547819,0,0,0,0,0,0,0,0
0.549391,0,0,0,0,0,0,0,0
0.550962,0,0,0,0,0,0,0,0
0.552535,0,0,0,0,0,0,0,0
0.554107,0,0,0,0,0,0,0,0
0.555681,0,0,0,0,0,0,0,0
0.557266,0,0,0,0,0,0,0,0
0.558838,0,0,0,0,0,0,0,0
0.560410,0,0,0,0,0,0,0,0
0.561985,0,0,0,0,0,0,0,0
0.563561,0,0,0,0,0,0,0,0
0.565134,0,0,0,0,0,0,0,0
0.566705,0,0,0,0,0,0,0,0
0.568291,0,0,0,0,0,0,0,0
0.569864,0,0,0,0,0,0,0,0
0.571438,0,0,0,0,0,0,0,0
0.573013,0,0,0,0,0,0,0,0
0.574584,0,0,0,0,0,0,0,0
0.576157,0,0,0,0,0,0,0,0
0.577652,0,0,0,0,0,0,0,0
0.579211,0,0,0,0,0,0,0,0
0.580788,0,0,0,0,0,0,0,0
0.582359,0,0,0,0,0,0,0,0
0.583933,0,0,0,0,0,0,0,0
0.585505,0,0,0,0,0,0,0,0
0.587075,0,0,0,0,0,0,0,0
0.588627,0,0,0,0,0,0,0,0
0.590182,0,0,0,0,0,0,0,0
0.591756,0,0,0,0,0,0,0,0
0.593368,0,0,0,0,0,0,0,0
0.595806,0,0,0,0,0,0,0,0
0.597254,0,0,0,0,0,0,0,0
0.598669,0,0,0,0,0,0,0,0
0.600091,0,0,0,0,0,0,0,0
0.601494,0,0,0,0,0,0,0,0
0.602895,0,0,0,0,0,0,0,0
0.604297,0,0,0,0,0,0,0,0
0.605699,0,0,0,0,0,0,0,0
0.607123,0,0,0,0,0,0,0,0
0.608608,0,0,0,0,0,0,0,0
0.610004,0,0,0,0,0,0,0,0
0.611407,0,0,0,0,0,0,0,0
0.612781,0,0,0,0,0,0,0,0
0.614155,0,0,0,0,0,0,0,0
0.615529,0,0,0,0,0,0,0,0
0.616904,0,0,0,0,0,0,0,0
0.618277,0,0,0,0,0,0,0,0
0.619651,0,0,0,0,0,0,0,0
0.621026,0,0,0,0,0,0,0,0
0.622407,0,0,0,0,0,0,0,0
0.623780,0,0,0,0,0,0,0,0
0.625189,0,0,0,0,0,0,0,0
0.626619,0,0,0,0,0,0,0,0
0.628044,0,0,0,0,0,0,0,0
0.629469,0,0,0,0,0,0,0,0
0.630894,0,0,0,0,0,0,0,0
0.632320,0,0,0,0,0,0,0,0
0.633645,0,0,0,0,0,0,0,0
0.635071,0,0,0,0,0,0,0,0
0.636510,0,0,0,0,0,0,0,0
0.637936,0,0,0,0,0,0,0,0
0.639369,0,0,0,0,0,0,0,0
0.640795,0,0,0,0,0,0,0,0
0.642159,0,0,0,0,0,0,0,0
0.643604,0,0,0,0,0,0,0,0
0.645093,0,0,0,0,0,0,0,0
0.646477,0,0,0,0,0,0,0,0
0.647850,0,0,0,0,0,0,0,0
0.649216,0,0,0,0,0,0,0,0
0.650579,0,0,0,0,0,0,0,0
0.651946,0,0,0,0,0,0,0,0
0.653306,0,101,139,0,0,0,0,0
0.654537,0,0,0,0,0,0,0,0
0.655917,0,0,0,0,0,0,0,0
0.657298,0,0,0,0,0,0,0,0
0.658712,0,0,0,0,0,0,0,0
0.661026,0,0,0,0,0,0,0,0
0.662436,0,0,0,0,0,0,0,0
0.663842,0,100137,823,0,0,0,0,0
0.665134,0,0,0,0,0,0,0,0
0.666555,0,0,0,0,0,0,0,0
0.667962,0,0,0,0,0,0,0,0
0.669371,0,0,0,0,0,0,0,0
0.670778,0,0,0,0,0,0,0,0
0.672634,0,0,0,0,0,0,0,0
0.674085,0,0,0,0,0,0,0,0
0.675691,0,0,0,0,0,0,0,0
0.677234,0,0,0,0,0,0,0,0
0.678637,0,0,0,0,0,0,0,0
0.680067,0,0,0,0,0,0,0,0
0.681470,0,0,0,0,0,0,0,0
0.682872,0,0,0,0,0,0,0,0
0.687457,0,0,0,0,0,0,0,0
0.689023,0,0,0,0,0,0,0,0
0.690437,0,0,0,0,0,0,0,0
0.691863,0,0,0,0,0,0,0,0
0.693284,0,0,0,0,0,0,0,0
0.694684,0,0,0,0,0,0,0,0
0.696086,0,0,0,0,0,0,0,0
0.697488,0,0,0,0,0,0,0,0
0.698899,0,0,0,0,0,0,0,0
0.700303,0,0,0,0,0,0,0,0
0.701713,0,0,0,0,0,0,0,0
0.703119,0,0,0,0,0,0,0,0
0.704528,0,0,0,0,0,0,0,0
0.705967,0,0,0,0,0,0,0,0
0.707433,0,0,0,0,0,0,0,0
0.708833,0,0,0,0,0,0,0,0
0.710249,0,0,0,0,0,0,0,0
0.711653,0,0,0,0,0,0,0,0
0.713060,0,0,0,0,0,0,0,0
0.714466,0,0,0,0,0,0,0,0
0.715875,0,0,0,0,0,0,0,0
0.717282,0,0,0,0,0,0,0,0
0.718818,0,0,0,0,0,0,0,0
0.720282,0,0,0,0,0,0,0,0
0.721741,0,0,0,0,0,0,0,0
0.723150,0,0,0,0,0,0,0,0
0.724561,0,0,0,0,0,0,0,0
0.725969,0,0,0,0,0,0,0,0
0.727378,0,0,0,0,0,0,0,0
0.728914,0,0,0,0,0,0,0,0
0.730540,0,0,0,0,0,0,0,0
0.732114,0,0,0,0,0,0,0,0
0.733686,0,0,0,0,0,0,0,0
0.735256,0,0,0,0,0,0,0,0
0.736799,0,0,0,0,0,0,0,0
0.738257,0,0,0,0,0,0,0,0
0.739668,0,0,0,0,0,0,0,0
0.741087,0,0,0,0,0,0,0,0
0.742493,0,0,0,0,0,0,0,0
0.743902,0,0,0,0,0,0,0,0
0.745437,0,0,0,0,0,0,0,0
0.747007,0,0,0,0,0,0,0,0
0.748641,0,0,0,0,0,0,0,0
0.750213,0,0,0,0,0,0,0,0
0.751799,0,0,0,0,0,0,0,0
0.753485,0,0,0,0,0,0,0,0
0.755055,0,0,0,0,0,0,0,0
0.756715,0,0,0,0,0,0,0,0
0.758284,0,0,0,0,0,0,0,0
0.759857,0,0,0,0,0,0,0,0
0.761429,0,0,0,0,0,0,0,0
0.762888,0,0,0,0,0,0,0,0
0.764430,0,0,0,0,0,0,0,0
0.766003,0,0,0,0,0,0,0,0
0.767576,0,0,0,0,0,0,0,0
0.769192,0,0,0,0,0,0,0,0
0.770764,0,0,0,0,0,0,0,0
0.772336,0,0,0,0,0,0,0,0
0.773921,0,0,0,0,0,0,0,0
0.775495,0,0,0,0,0,0,0,0
0.776928,0,0,0,0,0,0,0,0
0.778347,0,0,0,0,0,0,0,0
0.779878,0,0,0,0,0,0,0,0
0.781284,0,0,0,0,0,0,0,0
0.782684,0,0,0,0,0,0,0,0
0.784094,0,0,0,0,0,0,0,0
0.785539,0,0,0,0,0,0,0,0
0.786938,0,0,0,0,0,0,0,0
0.788339,0,0,0,0,0,0,0,0
0.789741,0,0,0,0,0,0,0,0
0.791139,0,0,0,0,0,0,0,0
0.792619,0,0,0,0,0,0,0,0
0.794017,0,0,0,0,0,0,0,0
0.795426,0,0,0,0,0,0,0,0
0.796827,0,0,0,0,0,0,0,0
0.798226,0,0,0,0,0,0,0,0
0.799747,0,0,0,0,0,0,0,0
0.801196,0,0,0,0,0,0,0,0
0.802571,0,0,0,0,0,0,0,0
0.803944,0,0,0,0,0,0,0,0
0.805317,0,0,0,0,0,0,0,0
0.806721,0,0,0,0,0,0,0,0
0.808096,0,0,0,0,0,0,0,0
0.809470,0,0,0,0,0,0,0,0
0.810842,0,0,0,0,0,0,0,0
0.812217,0,0,0,0,0,0,0,0
0.813592,0,0,0,0,0,0,0,0
0.814965,0,0,0,0,0,0,0,0
0.816339,0,0,0,0,0,0,0,0
0.817761,0,0,0,0,0,0,0,0
0.819086,0,0,0,0,0,0,0,0
0.820500,0,0,0,0,0,0,0,0
0.821880,0,0,0,0,0,0,0,0
0.823258,0,0,0,0,0,0,0,0
0.824637,0,0,0,0,0,0,0,0
0.826014,0,0,0,0,0,0,0,0
0.827391,0,0,0,0,0,0,0,0
0.828770,0,0,0,0,0,0,0,0
0.830147,0,0,0,0,0,0,0,0
0.831573,0,0,0,0,0,0,0,0
0.832970,0,0,0,0,0,0,0,0
0.834413,0,0,0,0,0,0,0,0
0.835792,0,0,0,0,0,0,0,0
0.837169,0,0,0,0,0,0,0,0
0.838546,0,0,0,0,0,0,0,0
0.839975,0,0,0,0,0,0,0,0
0.841352,0,0,0,0,0,0,0,0
0.842729,0,0,0,0,0,0,0,0
0.844105,0,103,146,0,0,0,0,0
0.845570,0,0,0,0,0,0,0,0
0.846946,0,0,0,0,0,0,0,0
0.848372,0,0,0,0,0,0,0,0
0.849768,0,0,0,0,0,0,0,0
0.851148,0,0,0,0,0,0,0,0
0.852599,0,0,0,0,0,0,0,0
0.853960,0,0,0,0,0,0,0,0
0.855318,0,0,0,0,0,0,0,0
0.856773,0,0,0,0,0,0,0,0
0.858138,0,124386,599,0,0,0,0,0
0.859420,0,39314,223,0,0,0,0,0
0.860789,0,0,0,0,0,0,0,0
0.862169,0,0,0,0,0,0,0,0
0.863535,0,0,0,0,0,0,0,0
0.864956,0,0,0,0,0,0,0,0
0.866375,0,0,0,0,0,0,0,0
0.867787,0,0,0,0,0,0,0,0
0.869196,0,0,0,0,0,0,0,0
0.871101,0,0,0,0,0,0,0,0
0.872621,0,0,0,0,0,0,0,0
0.874023,0,0,0,0,0,0,0,0
0.875463,0,0,0,0,0,0,0,0
0.876934,0,0,0,0,0,0,0,0
0.878336,0,0,0,0,0,0,0,0
0.883472,0,0,0,0,0,0,0,0
0.884893,0,0,0,0,0,0,0,0
0.886298,0,0,0,0,0,0,0,0
0.887704,0,0,0,0,0,0,0,0
0.889106,0,0,0,0,0,0,0,0
0.890508,0,0,0,0,0,0,0,0
0.892402,0,0,0,0,0,0,0,0
0.893829,0,0,0,0,0,0,0,0
0.895246,0,0,0,0,0,0,0,0
0.896967,0,0,0,0,0,0,0,0
0.898507,0,0,0,0,0,0,0,0
0.899927,0,0,0,0,0,0,0,0
0.901301,0,0,0,0,0,0,0,0
0.902662,0,0,0,0,0,0,0,0
0.904026,0,0,0,0,0,0,0,0
0.905412,0,0,0,0,0,0,0,0
0.906774,0,0,0,0,0,0,0,0
0.908137,0,0,0,0,0,0,0,0
0.909499,0,0,0,0,0,0,0,0
0.910859,0,0,0,0,0,0,0,0
0.912220,0,0,0,0,0,0,0,0
0.913718,0,0,0,0,0,0,0,0
0.915304,0,0,0,0,0,0,0,0
0.916904,0,0,0,0,0,0,0,0
0.918477,0,0,0,0,0,0,0,0
0.920053,0,0,0,0,0,0,0,0
0.921617,0,0,0,0,0,0,0,0
0.923179,0,0,0,0,0,0,0,0
0.924623,0,0,0,0,0,0,0,0
0.926076,0,0,0,0,0,0,0,0
0.927501,0,0,0,0,0,0,0,0
0.928955,0,0,0,0,0,0,0,0
0.930361,0,0,0,0,0,0,0,0
0.931773,0,0,0,0,0,0,0,0
0.933188,0,0,0,0,0,0,0,0
0.934593,0,0,0,0,0,0,0,0
0.936001,0,0,0,0,0,0,0,0
0.937406,0,0,0,0,0,0,0,0
0.938823,0,0,0,0,0,0,0,0
0.940232,0,0,0,0,0,0,0,0
0.941768,0,0,0,0,0,0,0,0
0.943338,0,0,0,0,0,0,0,0
0.944805,0,0,0,0,0,0,0,0
0.946258,0,0,0,0,0,0,0,0
0.947797,0,0,0,0,0,0,0,0
0.949383,0,0,0,0,0,0,0,0
0.950953,0,0,0,0,0,0,0,0
0.952526,0,0,0,0,0,0,0,0
0.954098,0,0,0,0,0,0,0,0
0.955671,0,0,0,0,0,0,0,0
0.957243,0,0,0,0,0,0,0,0
0.958815,0,0,0,0,0,0,0,0
0.960398,0,0,0,0,0,0,0,0
0.961972,0,0,0,0,0,0,0,0
0.963546,0,0,0,0,0,0,0,0
0.965117,0,0,0,0,0,0,0,0
