elapsed_s,RB_C_WRITE,RB_TOTAL_PASS,RB_Z_PASS,RB_Z_FAIL,RB_S_FAIL,RB_BLENDED_FXP_COMPONENTS,RB_BLENDED_FP16_COMPONENTS,RB_PS_INVOCATIONS
0.762463,0,0,0,0,0,0,0,0
0.764034,0,0,0,0,0,0,0,0
0.765604,0,0,0,0,0,0,0,0
0.767177,0,0,0,0,0,0,0,0
0.768761,0,0,0,0,0,0,0,0
0.770336,0,0,0,0,0,0,0,0
0.771908,0,0,0,0,0,0,0,0
0.773478,0,0,0,0,0,0,0,0
0.775052,0,0,0,0,0,0,0,0
0.776623,0,0,0,0,0,0,0,0
0.778194,0,0,0,0,0,0,0,0
0.779715,0,0,0,0,0,0,0,0
0.781126,0,0,0,0,0,0,0,0
0.782709,0,0,0,0,0,0,0,0
0.784281,0,0,0,0,0,0,0,0
0.785850,0,0,0,0,0,0,0,0
0.787421,0,0,0,0,0,0,0,0
0.788993,0,0,0,0,0,0,0,0
0.790579,0,0,0,0,0,0,0,0
0.792151,0,0,0,0,0,0,0,0
0.793721,0,0,0,0,0,0,0,0
0.795292,0,0,0,0,0,0,0,0
