elapsed_s,RBBM_US_VSC_BUSY,RBBM_US_UCHE_BUSY,RBBM_US_HLSQ_BUSY,RBBM_S_HLSQ_BUSY
1.108281,0,0,104,0
1.109669,0,0,104,0
1.111096,0,0,104,0
1.112483,0,0,104,0
1.114000,0,0,104,0
1.115552,0,0,104,0
1.117120,0,0,104,0
1.118672,0,0,104,0
1.120812,0,0,104,0
1.123730,0,0,104,0
1.125717,0,0,104,0
1.127173,0,0,104,0
1.128561,0,0,104,0
1.129920,0,0,104,0
1.131261,0,0,104,0
1.132649,0,0,104,0
1.134025,0,0,104,0
1.135376,0,0,104,0
1.136717,0,0,104,0
1.138085,0,0,104,0
1.139424,0,0,104,0
1.140763,0,0,104,0
1.142103,0,0,104,0
1.143460,0,0,104,0
1.144857,0,0,104,0
1.146394,0,0,104,0
1.147902,0,0,104,0
1.149332,0,0,104,0
1.150855,0,0,104,0
1.152405,0,0,104,0
1.153955,0,0,104,0
1.155507,0,0,104,0
1.157060,0,0,104,0
1.158655,0,0,104,0
1.160094,0,0,104,0
1.161618,0,0,104,0
1.163169,0,0,104,0
1.164718,0,0,104,0
1.166269,0,0,104,0
1.167810,0,0,104,0
1.169227,0,0,104,0
1.170759,0,0,104,0
1.172310,0,0,104,0
1.173861,0,0,104,0
1.175414,0,0,104,0
1.176966,0,0,104,0
1.178517,0,0,104,0
1.180067,0,0,104,0
1.181634,0,0,104,0
1.183186,0,0,104,0
1.184737,0,0,104,0
1.186291,0,0,104,0
1.187841,0,0,104,0
1.189395,0,0,104,0
1.190990,0,0,104,0
1.192553,0,0,104,0
1.194106,0,0,104,0
1.195656,0,0,104,0
1.197210,0,0,104,0
1.198762,0,0,104,0
1.200311,0,0,104,0
1.201863,0,0,104,0
1.203427,0,0,104,0
1.204982,0,0,104,0
1.206578,0,0,104,0
1.208127,0,0,104,0
1.209561,0,0,104,0
1.211103,0,0,104,0
1.212653,0,0,104,0
1.214221,0,0,104,0
1.215998,0,0,104,0
1.217554,0,0,104,0
