elapsed_s,RBBM_S_RAS_BUSY
0.001104,0
0.002832,0
0.004254,0
0.005651,0
0.007090,0
0.008543,0
0.009948,0
0.011392,0
0.012785,0
0.014176,0
0.015567,0
0.016965,0
0.018356,0
0.019851,0
0.021264,0
0.022676,0
0.024082,0
0.025564,0
0.026931,0
0.028300,0
0.029667,0
0.031081,0
0.032466,0
0.033831,0
0.035198,0
0.036565,0
0.037931,0
0.039346,0
0.040707,0
0.042140,0
0.043630,0
0.045062,0
0.046494,0
0.047936,0
0.049371,0
0.050862,0
0.052298,0
0.053746,0
0.055224,0
0.056589,0
0.057939,0
0.059314,0
0.060636,0
0.061955,0
0.063279,0
0.064727,0
0.066073,0
0.067406,0
0.068730,0
0.070048,0
0.071416,0
0.072786,0
0.074212,0
0.075895,0
0.077271,0
0.078641,0
0.080013,0
0.081380,0
0.082801,0
0.084510,0
0.085741,0
0.087115,0
0.088528,0
0.089897,0
0.091266,0
0.092635,0
0.094003,0
0.095369,0
0.096831,0
0.098403,0
0.100453,0
0.101820,0
0.103183,0
0.104595,0
0.105954,0
0.107323,0
0.108682,0
0.110170,0
0.111535,0
0.112900,0
0.114262,0
0.115628,0
0.116997,0
0.118373,0
0.119793,0
0.121201,0
0.122564,0
0.124198,0
0.125567,0
0.126932,0
0.128296,0
0.129667,0
0.131033,0
0.132530,0
0.134063,0
0.135596,0
0.137130,0
0.138731,0
0.140214,0
0.141718,0
0.143254,0
0.144788,0
0.146320,0
0.147851,0
0.149397,0
0.150946,0
0.152526,0
0.154060,0
0.155596,0
0.157131,0
0.158738,0
0.160341,0
0.161887,0
0.163305,0
0.164830,0
0.166364,0
0.167953,0
0.169530,0
0.171068,0
0.172617,0
0.174150,0
0.175686,0
0.177221,0
0.178758,0
0.180293,0
0.181827,0
0.183376,0
0.184956,0
0.186490,0
0.188068,0
0.189602,0
0.191138,0
0.192674,0
0.194220,0
0.195756,0
0.197291,0
0.198717,0
0.200063,0
0.201457,0
0.202938,0
0.204270,0
0.205584,0
0.206946,0
0.208260,0
0.209574,0
0.210934,0
0.212247,0
0.213560,0
0.214931,0
0.216290,0
0.217582,0
0.218920,0
0.220212,0
0.221503,0
0.222840,0
0.224131,0
0.225436,0
0.226774,0
0.228065,0
0.229355,0
0.230694,0
0.231989,0
0.233302,0
0.234652,0
0.235901,0
0.237249,0
0.238597,0
0.239905,0
0.241253,0
0.242495,0
0.243848,0
0.245088,0
0.246499,0
0.247860,0
0.249161,0
0.250577,0
0.253208,0
0.254626,0
0.256038,0
0.257427,0
0.258849,0
0.260576,0
0.261947,0
0.263313,0
0.264679,0
0.266043,0
0.267407,0
0.268783,0
0.270238,0
0.271608,0
0.272977,0
0.274343,0
0.275711,0
0.277080,0
0.278448,0
0.279842,0
0.281206,0
0.282570,0
0.285290,0
0.286781,0
0.288148,0
0.289514,0
0.290918,0
0.292306,0
0.293703,0
0.295395,0
0.296775,0
0.298171,0
0.299955,0
0.301330,0
0.302897,0
0.304850,0
0.306402,0
0.307862,0
0.309226,0
0.310589,0
0.311985,0
0.313391,0
0.314794,0
0.316167,0
0.317536,0
0.318908,0
0.320277,0
0.321774,0
0.323323,0
0.324860,0
0.326393,0
0.327932,0
0.329510,0
0.331046,0
0.332581,0
0.334127,0
