elapsed_s,RBBM_US_PC_BUSY,RBBM_US_COM_BUSY,RBBM_US_DCOM_BUSY,RBBM_US_VBIF_BUSY
0.229731,0,0,0,1985
0.231084,0,0,0,2093
0.232438,0,0,0,2025
0.233795,0,0,0,2026
0.235149,0,0,0,2046
0.236539,0,0,0,1944
0.237886,0,0,0,1984
0.239228,0,0,0,1990
0.240568,0,0,0,1950
0.241907,0,0,0,2018
0.243245,0,0,0,2024
0.244584,0,0,0,1946
0.245922,0,0,0,2071
0.247261,0,0,0,1939
0.248605,0,0,0,2066
0.249946,0,0,0,2020
0.251286,0,0,0,1947
0.252658,0,0,0,1948
0.254068,0,0,0,1948
0.255506,0,0,0,2044
0.256871,0,0,0,1953
0.258233,0,0,0,1990
0.259603,0,0,0,1988
0.261027,0,0,0,1936
0.262450,0,0,0,2032
0.263733,0,0,0,1964
0.265101,0,0,0,2004
0.266463,0,0,0,1988
0.267823,0,0,0,2433
0.269090,0,0,0,2045
0.270360,0,0,0,2006
0.271736,0,0,0,2215
0.273163,129,111,0,16042
0.274604,0,0,0,2058
0.275965,0,0,0,2014
0.277327,0,0,0,1949
0.278738,0,0,0,2164
0.280099,0,0,0,2221
0.281463,0,0,0,2390
0.282824,0,0,0,1946
0.284093,0,0,0,1986
0.285488,66058,334,0,40489
0.289007,0,0,0,2337
0.290463,0,0,0,2157
0.291838,0,0,0,2039
0.293201,0,0,0,2019
0.295578,0,0,0,2031
0.296939,0,0,0,2056
0.298350,0,0,0,2225
0.299799,0,0,0,2026
0.301216,0,0,0,2025
0.303880,0,0,0,2160
0.305262,0,0,0,2031
0.306649,0,0,0,2017
0.308030,0,0,0,2025
0.309409,0,0,0,2028
0.310978,0,0,0,2028
0.312354,0,0,0,2031
0.313740,0,0,0,2022
0.315118,0,0,0,2076
0.316543,0,0,0,2022
0.317923,0,0,0,2027
0.319303,0,0,0,2022
0.320683,0,0,0,2029
0.322062,0,0,0,2027
0.323444,0,0,0,2057
0.324841,0,0,0,2029
0.326227,0,0,0,2085
0.327613,0,0,0,2025
0.328993,0,0,0,2026
0.330372,0,0,0,2019
0.331720,0,0,0,2022
0.333261,0,0,0,2028
0.334680,0,0,0,2027
0.336213,0,0,0,2026
0.337763,0,0,0,2025
0.339314,0,0,0,2019
0.340737,0,0,0,2042
0.342129,0,0,0,2021
0.343611,0,0,0,2029
0.344993,0,0,0,2019
0.346481,0,0,0,2051
0.347864,0,0,0,2043
0.350646,0,0,0,2024
0.352292,0,0,0,2032
0.353688,0,0,0,2022
0.355072,0,0,0,2022
0.356468,0,0,0,2028
0.357849,0,0,0,2022
0.359233,0,0,0,2027
0.360750,0,0,0,2151
0.362299,0,0,0,2124
0.363850,0,0,0,2029
0.365441,0,0,0,2017
0.366879,0,0,0,2025
0.368402,0,0,0,2024
0.369952,0,0,0,2091
0.371503,0,0,0,2020
0.373045,0,0,0,2084
0.374658,0,0,0,2020
0.376066,0,0,0,2019
0.378260,0,0,0,2036
0.379657,0,0,0,2042
0.381086,0,0,0,2028
0.382473,0,0,0,2021
0.383857,0,0,0,2136
0.385240,0,0,0,2021
0.386637,0,0,0,2016
0.388043,0,0,0,2024
0.389424,0,0,0,2025
0.390806,0,0,0,2026
0.392204,0,0,0,2070
0.393928,0,0,0,2034
0.395568,0,0,0,2030
0.397120,0,0,0,2023
0.398543,0,0,0,2070
0.399959,0,0,0,2020
0.401400,0,0,0,2023
0.402999,0,0,0,2031
0.405094,0,0,0,2096
0.406524,0,0,0,2028
0.407924,0,0,0,2023
0.409318,0,0,0,2106
0.410697,0,0,0,2032
0.412119,0,0,0,2027
0.413496,0,0,0,2025
0.414873,0,0,0,2028
0.416252,0,0,0,2029
0.417631,0,0,0,2143
0.419008,0,0,0,2081
0.420394,0,0,0,2025
0.421771,0,0,0,2030
0.423147,0,0,0,2024
0.424525,0,0,0,2048
0.425902,0,0,0,2027
0.427278,0,0,0,2025
0.428706,0,0,0,2024
0.430060,0,0,0,2029
0.431420,0,0,0,2025
0.432774,0,0,0,2030
0.434127,0,0,0,2100
0.435549,0,0,0,2217
0.436903,0,0,0,2074
0.438255,0,0,0,2157
0.439876,0,0,0,2026
0.441231,0,0,0,2030
0.442593,0,0,0,2142
0.443985,0,0,0,2027
0.445326,0,0,0,2009
0.446666,0,0,0,2015
0.448007,0,0,0,2057
0.449348,0,0,0,2024
0.450688,0,0,0,2026
0.452028,0,0,0,2017
0.453372,0,0,0,2028
0.454714,0,0,0,2030
0.456053,0,0,0,2149
0.457393,0,0,0,2040
0.458884,0,0,0,2060
0.460255,0,0,0,2025
0.461667,0,0,0,2026
0.463077,0,0,0,2029
0.464492,0,0,0,2053
0.465902,0,0,0,2043
0.467311,0,0,0,2054
0.468723,0,0,0,2027
0.470142,0,0,0,2199
0.471511,0,0,0,2027
0.472874,0,0,0,2022
0.474234,0,0,0,2019
0.475541,0,0,0,2106
0.476903,0,0,0,2029
0.478265,0,0,0,2215
0.479671,0,0,0,2025
0.481061,0,0,0,2021
0.482495,129,111,0,16418
0.483955,0,0,0,2142
0.485687,0,0,0,2027
0.487107,0,0,0,2024
0.488497,0,0,0,2020
0.489877,0,0,0,2118
0.491259,0,0,0,2031
0.492643,24570,207,0,41325
0.494014,54185,127,0,16250
0.495605,0,0,0,2200
0.497750,0,0,0,1999
0.499153,0,0,0,2148
0.500542,0,0,0,2150
0.501928,0,0,0,2003
0.503313,0,0,0,1960
0.504712,0,0,0,2089
0.506093,0,0,0,1947
0.510492,0,0,0,2018
0.511875,0,0,0,1989
0.513255,0,0,0,1946
0.514642,0,0,0,2139
0.516022,0,0,0,2028
0.517400,0,0,0,1983
0.518794,0,0,0,1951
0.520170,0,0,0,2043
0.521742,0,0,0,1943
0.523119,0,0,0,1991
0.524544,0,0,0,1979
0.525922,0,0,0,2055
0.527392,0,0,0,1943
0.528792,0,0,0,1945
0.530173,0,0,0,1990
0.531573,0,0,0,1945
0.532951,0,0,0,1943
0.534330,0,0,0,1980
0.535781,0,0,0,1943
0.537171,0,0,0,1943
0.538557,0,0,0,2063
0.539987,0,0,0,2236
0.541372,0,0,0,1945
0.542760,0,0,0,1947
0.544145,0,0,0,1982
0.545529,0,0,0,2180
0.546913,0,0,0,2027
0.548298,0,0,0,2115
0.549810,0,0,0,1944
0.551375,0,0,0,1985
0.552926,0,0,0,1984
0.554479,0,0,0,1942
0.556073,0,0,0,1979
0.557623,0,0,0,2083
0.559175,0,0,0,1984
0.560727,0,0,0,2028
0.562290,0,0,0,1989
0.563846,0,0,0,2042
0.565395,0,0,0,2104
0.566948,0,0,0,1948
0.568498,0,0,0,1938
0.570047,0,0,0,1944
0.571556,0,0,0,1985
0.573086,0,0,0,1984
0.574638,0,0,0,2079
0.576190,0,0,0,1945
0.577738,0,0,0,1990
0.579289,0,0,0,1944
0.580840,0,0,0,1984
0.582445,0,0,0,1984
0.584006,0,0,0,1946
0.585554,0,0,0,1952
0.587076,0,0,0,2018
0.588654,0,0,0,1986
0.590202,0,0,0,1944
0.591758,0,0,0,2080
0.593308,0,0,0,1951
0.594750,0,0,0,1950
0.596272,0,0,0,1945
0.597821,0,0,0,2040
0.599416,0,0,0,1986
0.600967,0,0,0,1951
0.602520,0,0,0,2151
0.604477,0,0,0,2036
0.606556,0,0,0,1948
0.607950,0,0,0,2081
0.609332,0,0,0,1980
0.610821,0,0,0,1944
0.612279,0,0,0,1944
0.613658,0,0,0,1960
0.615035,0,0,0,2012
0.616415,0,0,0,2063
0.617802,0,0,0,2010
0.619181,0,0,0,2015
0.620614,0,0,0,1989
0.621969,0,0,0,1937
0.623323,0,0,0,1981
0.624677,0,0,0,1941
0.626030,0,0,0,1949
0.627385,0,0,0,1981
0.628746,0,0,0,1950
0.630100,0,0,0,1984
0.631547,0,0,0,1947
0.632901,0,0,0,2076
0.634253,0,0,0,2021
0.635657,0,0,0,1956
0.637040,0,0,0,1984
0.638453,0,0,0,1949
0.639852,0,0,0,1944
0.641193,0,0,0,1987
0.642534,0,0,0,1951
0.643873,0,0,0,1953
0.645213,0,0,0,2167
0.646552,0,0,0,1946
0.647893,0,0,0,1983
0.649233,0,0,0,2013
0.650585,0,0,0,1989
0.651954,0,0,0,2002
0.653365,0,0,0,2010
0.654775,0,0,0,1945
0.656186,0,0,0,2234
0.657597,0,0,0,1969
0.659007,0,0,0,2027
0.660417,0,0,0,2126
0.661833,0,0,0,1986
0.663256,0,0,0,1982
0.664677,0,0,0,1950
0.666045,0,0,0,2029
0.667428,0,0,0,1986
0.668788,0,0,0,1986
0.670042,0,0,0,1952
0.671476,0,0,0,1999
0.672887,0,0,0,1990
0.674272,0,0,0,1999
0.675870,130,111,0,15987
0.677584,0,0,0,2130
0.678977,0,0,0,2002
0.680359,0,0,0,1983
0.681737,0,0,0,2112
0.683133,0,0,0,2090
0.684518,0,0,0,1998
0.685901,0,0,0,2092
0.687296,100183,334,0,89547
0.688695,0,0,0,2032
0.690079,0,0,0,2035
0.691866,0,0,0,2019
0.693262,0,0,0,2020
0.694648,0,0,0,2030
0.696034,0,0,0,2018
0.697417,0,0,0,2128
0.698925,0,0,0,2015
0.700900,0,0,0,2053
0.702278,0,0,0,2065
0.704810,0,0,0,2069
0.707573,0,0,0,2146
0.708960,0,0,0,2034
0.710346,0,0,0,2033
0.711734,0,0,0,2020
0.713114,0,0,0,2029
0.714507,0,0,0,2025
0.716037,0,0,0,2028
0.717417,0,0,0,2084
0.718925,0,0,0,2029
0.720320,0,0,0,2088
0.721665,0,0,0,2027
0.723007,0,0,0,2022
0.724347,0,0,0,2123
0.725700,0,0,0,2019
0.727038,0,0,0,2033
0.728375,0,0,0,2025
0.729712,0,0,0,2024
0.731049,0,0,0,2026
0.732519,0,0,0,2031
0.734080,0,0,0,2030
0.735725,0,0,0,2023
0.737287,0,0,0,2023
0.738840,0,0,0,2026
0.740392,0,0,0,2030
0.741942,0,0,0,2019
0.743494,0,0,0,2021
0.745046,0,0,0,2025
0.746599,0,0,0,2021
0.748207,0,0,0,2031
0.749758,0,0,0,2024
0.751310,0,0,0,2040
0.752862,0,0,0,2262
0.754416,0,0,0,2026
0.755957,0,0,0,2024
0.757497,0,0,0,2024
0.758935,0,0,0,2077
0.760540,0,0,0,2028
0.762036,0,0,0,2031
0.763640,0,0,0,2031
0.765363,0,0,0,2024
0.766830,0,0,0,2199
0.768221,0,0,0,2024
0.769621,0,0,0,2023
0.771010,0,0,0,2021
0.772396,0,0,0,2018
0.773781,0,0,0,2051
0.775297,0,0,0,2027
0.776847,0,0,0,2021
0.778465,0,0,0,2028
0.780130,0,0,0,2025
0.781679,0,0,0,2029
0.783231,0,0,0,2034
0.784782,0,0,0,2061
0.786331,0,0,0,2089
0.787759,0,0,0,2167
0.789277,0,0,0,2023
0.790708,0,0,0,2193
0.792228,0,0,0,2024
0.793656,0,0,0,2204
0.795183,0,0,0,2028
0.796619,0,0,0,2020
0.798142,0,0,0,2020
0.800500,0,0,0,2020
0.801943,0,0,0,2019
0.803335,0,0,0,1942
0.804718,0,0,0,1984
0.806096,0,0,0,1945
0.807563,0,0,0,2050
0.808940,0,0,0,1951
0.810317,0,0,0,1949
0.811894,0,0,0,2094
0.813385,0,0,0,2048
0.814838,0,0,0,1948
0.816291,0,0,0,1984
0.817681,0,0,0,1981
0.819063,0,0,0,2132
0.820441,0,0,0,2126
0.821817,0,0,0,1985
0.823193,0,0,0,1989
0.824598,0,0,0,1943
0.825980,0,0,0,1971
0.827357,0,0,0,1943
0.828792,0,0,0,2021
0.830148,0,0,0,1973
0.831550,0,0,0,1993
0.832903,0,0,0,1944
0.834255,0,0,0,1992
0.835693,0,0,0,1961
0.837047,0,0,0,1991
0.838450,0,0,0,2009
0.839808,0,0,0,1985
0.841163,0,0,0,2022
0.842574,0,0,0,1980
0.843967,0,0,0,2051
0.845307,0,0,0,1987
0.846653,0,0,0,2129
0.847995,0,0,0,1945
0.849334,0,0,0,2084
0.850673,0,0,0,2002
0.852011,0,0,0,2111
0.853350,0,0,0,1990
0.854688,0,0,0,1951
0.856028,0,0,0,1946
0.857372,0,0,0,2011
0.858711,0,0,0,1982
0.860080,0,0,0,2031
0.861491,0,0,0,1988
0.862901,0,0,0,2050
0.864312,0,0,0,1982
0.865723,0,0,0,2280
0.867140,0,0,0,2016
0.868448,0,0,0,1950
0.869775,0,0,0,2126
0.871085,0,0,0,1988
0.872453,0,0,0,2196
0.873815,0,0,0,1981
0.875226,0,0,0,1987
0.876605,0,0,0,1987
0.877966,0,0,0,1944
0.879370,0,0,0,1987
0.880776,0,0,0,1987
0.882167,0,0,0,2027
0.883650,312,281,0,20087
0.885850,0,0,0,2214
0.887239,0,0,0,2001
0.888624,0,0,0,1949
0.890017,0,0,0,1956
0.891399,0,0,0,1979
0.892782,0,0,0,2052
0.894190,45458,197,0,72570
0.895895,117906,137,0,143806
0.897282,0,0,0,2019
0.898675,0,0,0,2018
0.900073,0,0,0,2062
0.901459,0,0,0,2028
0.903613,0,0,0,2021
0.905017,0,0,0,2033
0.906607,0,0,0,2328
0.908441,0,0,0,2029
0.910088,0,0,0,2050
0.913346,0,0,0,2024
0.914727,0,0,0,2022
0.916108,0,0,0,2029
0.917487,0,0,0,2018
0.920300,0,0,0,2026
0.922061,0,0,0,2183
0.923455,0,0,0,2027
0.924885,0,0,0,2017
0.926265,0,0,0,2033
0.927751,0,0,0,2027
0.929137,0,0,0,2028
0.930522,0,0,0,2029
0.931919,0,0,0,2022
0.933303,0,0,0,2027
0.934645,0,0,0,2028
0.935986,0,0,0,2031
0.937324,0,0,0,2024
0.938665,0,0,0,2020
0.940136,0,0,0,2018
0.941698,0,0,0,2022
0.943248,0,0,0,2018
0.944812,0,0,0,2022
0.946360,0,0,0,2023
0.947961,0,0,0,2027
0.949509,0,0,0,2017
0.951061,0,0,0,2027
0.952826,0,0,0,2080
0.954273,0,0,0,2024
0.955676,0,0,0,2024
0.957105,0,0,0,2020
0.958492,0,0,0,2025
0.959878,0,0,0,2022
0.961262,0,0,0,2024
0.962663,0,0,0,2019
0.964128,0,0,0,2057
0.965513,0,0,0,2027
0.966908,0,0,0,2017
0.968294,0,0,0,2021
0.969678,0,0,0,2027
0.971063,0,0,0,2026
0.972483,0,0,0,2031
0.973998,0,0,0,2024
0.975550,0,0,0,2023
0.976987,0,0,0,2016
0.978510,0,0,0,2052
0.980062,0,0,0,2023
0.981610,0,0,0,2021
0.983162,0,0,0,2020
0.984723,0,0,0,2021
0.986265,0,0,0,2027
0.987890,0,0,0,2073
0.989324,0,0,0,2027
0.990733,0,0,0,2015
0.992123,0,0,0,2032
0.993511,0,0,0,2018
0.994898,0,0,0,2022
0.996282,0,0,0,2016
0.997797,0,0,0,2026
0.999363,0,0,0,2021
1.000916,0,0,0,2019
1.002473,0,0,0,2025
1.004059,0,0,0,2022
1.005601,0,0,0,2030
1.007019,0,0,0,2025
1.008538,0,0,0,2032
1.010098,0,0,0,2015
1.011653,0,0,0,2026
1.013201,0,0,0,2186
1.014754,0,0,0,2019
1.016313,0,0,0,2048
1.017860,0,0,0,2028
1.019411,0,0,0,2025
1.020977,0,0,0,2023
1.022531,0,0,0,2021
1.024082,0,0,0,2165
1.025631,0,0,0,2032
1.027183,0,0,0,2025
1.028739,0,0,0,2019
1.030286,0,0,0,2113
1.031855,0,0,0,2027
1.033403,0,0,0,2020
1.034955,0,0,0,2029
1.036543,0,0,0,2034
1.037958,0,0,0,2028
1.039345,0,0,0,2049
1.040864,0,0,0,2063
1.042427,0,0,0,2024
1.043976,0,0,0,2026
1.045522,0,0,0,2033
1.047074,0,0,0,2022
1.048725,0,0,0,2026
1.050277,0,0,0,2066
1.051834,0,0,0,2049
1.053443,0,0,0,2027
1.054999,0,0,0,2029
1.056552,0,0,0,2026
1.058103,0,0,0,2018
1.059660,0,0,0,2026
1.061210,0,0,0,2023
1.062764,0,0,0,2199
1.064329,0,0,0,2029
1.065880,0,0,0,2025
1.067434,0,0,0,2047
1.068988,0,0,0,2045
1.070543,0,0,0,2021
1.072096,0,0,0,2133
1.073647,0,0,0,2014
1.075212,0,0,0,2022
1.076765,0,0,0,2035
1.078315,0,0,0,2027
1.079873,0,0,0,2031
1.081423,0,0,0,2022
1.082978,0,0,0,2024
1.084575,0,0,0,2024
1.086139,0,0,0,2025
1.087696,0,0,0,2024
1.089246,0,0,0,2021
1.090801,0,0,0,2127
1.092354,0,0,0,2030
1.093905,0,0,0,2034
1.095458,0,0,0,2025
1.096898,0,0,0,1984
1.098422,0,0,0,1991
1.100018,0,0,0,2105
1.101570,0,0,0,1945
1.103123,0,0,0,1941
1.104676,0,0,0,1985
1.106228,0,0,0,1946
1.107754,0,0,0,1952
1.109275,0,0,0,1947
1.110830,0,0,0,1946
1.112384,0,0,0,1987
1.113935,0,0,0,1945
1.115488,0,0,0,2012
1.117042,0,0,0,2119
1.118609,0,0,0,2166
1.120162,0,0,0,1982
1.121713,0,0,0,1946
1.123266,0,0,0,1983
1.124819,0,0,0,1947
1.126369,0,0,0,2068
1.128064,0,0,0,1985
1.129625,0,0,0,1943
1.131178,0,0,0,2081
1.132771,0,0,0,1994
1.134323,0,0,0,1950
1.135878,0,0,0,2010
1.137427,0,0,0,2059
1.138977,0,0,0,2178
1.140533,0,0,0,1991
1.142073,0,0,0,1979
1.143756,0,0,0,1987
1.145305,0,0,0,1946
1.146859,0,0,0,2035
1.148454,0,0,0,1985
1.150004,0,0,0,2027
1.151438,0,0,0,1985
1.152959,0,0,0,1942
1.154513,0,0,0,1948
1.156064,0,0,0,1964
1.157613,0,0,0,1986
1.159166,0,0,0,1985
1.160718,0,0,0,1946
1.162279,0,0,0,1957
1.163835,0,0,0,1946
1.165430,0,0,0,1943
1.166983,0,0,0,1978
1.168534,0,0,0,1982
1.170083,0,0,0,1985
1.171689,0,0,0,2088
1.173250,0,0,0,1947
1.174802,0,0,0,1980
1.176353,0,0,0,1983
1.177903,0,0,0,1982
1.179454,0,0,0,1987
1.181007,0,0,0,2054
1.182560,0,0,0,1982
1.184123,0,0,0,1986
1.185673,0,0,0,1946
1.187224,0,0,0,2026
1.188693,0,0,0,1946
1.190219,0,0,0,1984
1.191759,0,0,0,1943
1.193150,0,0,0,1985
1.194678,0,0,0,1940
1.196273,0,0,0,1985
1.199566,0,0,0,2082
1.201001,0,0,0,1980
1.202407,0,0,0,2150
1.203791,0,0,0,2175
1.205185,0,0,0,1943
1.206556,0,0,0,1948
1.207936,0,0,0,2009
1.209444,0,0,0,1943
1.210906,0,0,0,1979
1.212473,0,0,0,1949
1.214025,0,0,0,1942
1.215644,0,0,0,1977
1.217198,0,0,0,1985
1.218753,0,0,0,1983
1.220305,0,0,0,1947
1.221857,0,0,0,1943
1.223410,0,0,0,1992
1.224963,0,0,0,1987
1.226531,0,0,0,1943
1.228129,0,0,0,1948
1.229681,0,0,0,2203
1.231234,0,0,0,2134
1.232785,0,0,0,1950
1.234336,0,0,0,1945
1.235750,0,0,0,2279
1.237145,0,0,0,1981
1.238740,0,0,0,2067
1.240252,0,0,0,2006
1.241793,0,0,0,2090
1.243209,0,0,0,2060
1.244765,0,0,0,2025
1.246307,0,0,0,1944
1.247884,0,0,0,2127
1.249434,0,0,0,2081
1.250987,0,0,0,1943
1.252538,0,0,0,1983
1.254085,0,0,0,2030
1.255610,0,0,0,1971
1.256994,0,0,0,1946
1.258470,0,0,0,2005
1.259873,0,0,0,1944
1.261230,0,0,0,1993
1.262654,0,0,0,2146
1.264035,0,0,0,2125
1.265374,0,0,0,1983
1.266708,0,0,0,2057
1.268038,0,0,0,1983
1.269387,0,0,0,2006
1.270810,0,0,0,1942
1.272148,0,0,0,1997
1.273484,0,0,0,1986
1.274817,0,0,0,2163
1.276144,0,0,0,1949
1.277452,0,0,0,2024
1.278761,0,0,0,2082
1.280077,0,0,0,1984
1.281386,0,0,0,1983
1.282745,0,0,0,1947
1.284057,0,0,0,1956
1.285366,0,0,0,1953
1.286674,0,0,0,1961
1.288036,0,0,0,1946
1.289347,0,0,0,1988
1.290662,0,0,0,1984
1.292011,0,0,0,2011
1.293288,0,0,0,1995
1.294563,0,0,0,2056
1.295842,0,0,0,1942
1.297232,0,0,0,1990
1.298507,0,0,0,1944
1.299783,0,0,0,2066
1.301065,0,0,0,2099
1.302341,0,0,0,2016
1.303620,0,0,0,2060
1.304896,0,0,0,1941
1.306172,0,0,0,2030
1.307457,0,0,0,1994
1.308808,0,0,0,1983
1.310240,0,0,0,1990
1.311626,0,0,0,1949
1.313002,0,0,0,1949
1.314410,0,0,0,1988
1.315788,0,0,0,1945
1.317166,0,0,0,1940
1.318547,0,0,0,1985
1.319927,0,0,0,2024
1.321305,0,0,0,2031
1.322688,0,0,0,1981
1.324108,0,0,0,1952
1.325649,0,0,0,1981
1.327070,0,0,0,2206
1.328592,0,0,0,1941
1.330142,0,0,0,1949
1.331695,0,0,0,1944
1.333249,0,0,0,1962
1.334667,0,0,0,1947
1.336189,0,0,0,1948
1.337740,0,0,0,1986
1.339293,0,0,0,1989
1.340847,0,0,0,1944
1.342456,0,0,0,2027
1.344020,0,0,0,2128
1.345572,0,0,0,1943
1.347127,0,0,0,1937
1.348672,0,0,0,1981
1.350212,0,0,0,1942
1.352065,0,0,0,1985
1.353480,0,0,0,1983
1.354876,0,0,0,1949
1.356438,0,0,0,1952
1.357988,0,0,0,1946
1.359540,0,0,0,1982
1.361092,0,0,0,1944
1.362646,0,0,0,1945
1.364197,0,0,0,1942
1.365760,0,0,0,1981
1.367185,0,0,0,1983
1.368706,0,0,0,1998
1.370257,0,0,0,2093
1.371813,0,0,0,1985
1.373407,0,0,0,1957
1.374962,0,0,0,1945
1.376528,0,0,0,1981
1.378077,0,0,0,1989
1.379689,0,0,0,2003
1.381240,0,0,0,2088
1.382793,0,0,0,2119
1.384346,0,0,0,1984
1.385895,0,0,0,1999
1.387459,0,0,0,1949
1.388950,0,0,0,2029
1.390525,0,0,0,2028
1.391919,0,0,0,1982
1.393435,0,0,0,1945
1.394989,0,0,0,1943
1.396532,0,0,0,1945
1.398084,0,0,0,1985
1.399702,0,0,0,1981
1.401250,0,0,0,1945
1.402803,0,0,0,2025
1.404398,0,0,0,1982
1.405948,0,0,0,2004
1.407498,0,0,0,1947
1.408938,0,0,0,1880
1.410462,0,0,0,1922
1.412012,0,0,0,1921
1.413560,0,0,0,2005
1.415112,0,0,0,1906
1.416664,0,0,0,1922
1.418212,0,0,0,1911
1.419732,0,0,0,1920
1.421294,0,0,0,1919
1.422846,0,0,0,1923
1.424396,0,0,0,1924
1.425945,0,0,0,1918
1.427495,0,0,0,1924
1.429045,0,0,0,1919
1.430610,0,0,0,1920
1.432160,0,0,0,1882
1.433709,0,0,0,1918
1.435260,0,0,0,1963
1.436811,0,0,0,1883
1.438359,0,0,0,1914
1.439752,0,0,0,1940
1.441127,0,0,0,1916
1.442648,0,0,0,1915
1.444202,0,0,0,1918
1.445753,0,0,0,1920
1.447306,0,0,0,1883
1.448860,0,0,0,1919
1.450415,0,0,0,1918
1.452015,0,0,0,1915
1.453556,0,0,0,1879
1.454973,0,0,0,1886
1.456494,0,0,0,1917
1.458045,0,0,0,1889
1.459534,0,0,0,1885
1.461048,0,0,0,2026
1.462556,0,0,0,1957
1.464110,0,0,0,1920
1.465662,0,0,0,1923
1.467216,0,0,0,1882
