elapsed_s,RBBM_NEVER_COUNT,RBBM_US_ALWAYS_COUNT,RBBM_US_ALWAYS_ON,RBBM_US_STATUS_MASKED
0.821741,0,398086,3403,2683
0.823094,0,396493,3390,2492
0.824447,0,396363,3388,2501
0.825800,0,396591,3389,2643
0.827160,0,397301,3397,2489
0.828515,0,396863,3393,2502
0.829870,0,397343,3396,2504
0.831228,0,403645,3452,2523
0.832659,0,395521,3380,2506
0.834049,0,389435,3325,2484
0.835390,0,454799,3899,2528
0.836791,0,388969,3323,2495
0.838139,0,389227,3326,2515
0.839478,0,435826,3732,2496
0.840859,0,387282,3310,2500
0.842197,0,387610,3313,2500
0.843575,0,388499,3319,2515
0.844915,0,395944,3384,2502
0.846265,0,390562,3338,2512
0.847612,0,603830,5198,2507
0.849185,0,482651,4137,2495
0.850596,0,481672,4133,2506
0.852007,0,483986,4153,2666
0.853418,0,482152,4138,2550
0.854829,0,481551,4132,2498
0.856239,0,482165,4137,2500
0.857697,0,474719,4071,2552
0.859131,0,497803,4275,2534
0.860567,0,484432,4159,2493
0.861932,0,482296,4137,2548
0.863294,0,494366,4243,2550
0.864667,0,481271,4129,2492
0.866027,0,375182,3204,2612
0.867282,0,532956,4592,2489
0.868787,0,418671,3584,2481
0.870201,0,430520,3686,2539
0.871651,0,532781,4874,2427
0.873177,0,788721,7070,19930
0.874572,0,388287,3468,2419
0.875958,0,380476,3405,2563
0.877343,0,398393,3566,2499
0.878725,0,396975,3554,2420
0.880105,0,398026,3564,2437
0.881532,0,399710,3580,2451
0.882950,0,438379,3895,84034
0.884340,0,1205528,10414,278439
0.886198,0,410898,3480,2541
0.887601,0,466768,4001,2494
0.889034,0,419166,3589,2574
0.890419,0,418746,3584,2514
0.891804,0,417743,3575,2498
0.893201,0,407964,3490,2486
0.894583,0,414611,3546,2492
0.896432,0,412801,3531,2646
0.897851,0,413983,3542,2503
0.899231,0,413000,3534,2496
0.900733,0,553619,4759,2500
0.902110,0,415338,3553,2562
0.903500,0,437111,3743,2492
0.904913,0,421876,3611,2508
0.906288,0,412509,3530,2651
0.907663,0,423506,3625,2500
0.909041,0,414469,3546,2486
0.910420,0,413627,3539,2493
0.912131,0,413515,3539,2493
0.913519,0,400053,3420,2566
0.914898,0,412609,3531,2493
0.916277,0,413263,3536,2499
0.917656,0,413627,3539,2500
0.919035,0,414763,3548,2491
0.920415,0,412881,3534,2500
0.921796,0,411101,3517,2493
0.923172,0,425661,3643,2634
0.924562,0,404138,3458,2645
0.926077,0,429650,3678,2495
0.927629,0,437886,3750,2495
0.929216,0,428506,3669,2508
0.930635,0,418095,3577,2498
0.932158,0,432321,3701,2486
0.933711,0,430730,3689,2596
0.935149,0,423197,3586,2689
0.936672,0,432549,3703,2499
0.938224,0,432642,3705,2600
0.939779,0,432025,3700,2494
0.941331,0,431831,3698,2489
0.942881,0,432700,3704,2491
0.944433,0,430571,3688,2502
0.945999,0,432977,3708,2526
0.947553,0,432998,3708,2499
0.949105,0,433123,3709,2587
0.950657,0,433015,3709,2483
0.952104,0,423891,3629,2486
0.953651,0,430231,3684,2491
0.955200,0,430746,3688,2497
0.956699,0,416339,3563,2498
0.958220,0,430145,3683,2499
0.959772,0,431654,3696,2511
0.961366,0,429403,3677,2494
0.962914,0,430470,3686,2655
0.964465,0,429764,3680,2499
0.966016,0,430151,3682,2649
0.967582,0,430441,3686,2502
0.969135,0,430173,3683,2497
0.970685,0,430326,3686,2490
0.972237,0,440787,3776,2494
0.973682,0,430906,3689,2486
0.975231,0,492117,4225,2489
0.976840,0,491974,4223,2498
0.978451,0,432176,3700,2521
0.980004,0,431327,3694,2496
0.981555,0,429733,3680,2653
0.983105,0,430706,3686,2553
0.984656,0,429104,3674,2498
0.986207,0,429990,3681,2500
0.987760,0,431049,3691,2499
0.989198,0,421350,3570,2510
0.990721,0,430115,3683,2505
0.992274,0,430890,3690,2498
0.993869,0,430947,3690,2488
0.995420,0,446928,3829,2496
0.996976,0,430658,3688,2486
0.998525,0,428511,3668,2499
1.000091,0,431173,3691,2510
1.001643,0,431463,3694,2501
1.003194,0,430250,3684,2503
1.004690,0,416482,3564,2491
1.006211,0,430066,3683,2625
1.007764,0,432396,3704,2507
1.009359,0,430280,3683,2494
1.010922,0,428290,3668,2494
1.012473,0,431032,3692,2497
1.014024,0,430000,3682,2499
1.015576,0,431426,3694,2642
1.017128,0,441721,3784,2502
1.018677,0,426811,3654,2492
1.020229,0,430830,3688,2507
1.021792,0,430653,3688,2495
1.023342,0,432642,3704,2498
1.024896,0,478567,4105,2505
1.026491,0,430626,3689,2497
1.028043,0,429485,3677,2498
1.029592,0,427558,3660,2494
1.031332,0,480888,4126,2543
1.032808,0,427397,3659,2495
1.034210,0,405319,3466,2497
1.035731,0,426266,3650,2491
1.037274,0,425491,3642,2486
1.038814,0,424464,3632,2490
1.040230,0,411570,3521,2498
1.041786,0,410980,3515,2500
1.043341,0,458013,3926,2731
1.044793,0,422311,3615,2497
1.046312,0,431279,3693,2500
1.047865,0,430648,3688,2486
1.049415,0,430583,3686,2501
1.050963,0,429685,3679,2498
1.052513,0,431829,3699,2494
1.054075,0,429817,3680,2501
1.055628,0,431972,3699,2503
1.057221,0,430855,3689,2493
1.058771,0,438815,3760,2498
1.060322,0,428878,3671,2496
1.061872,0,430983,3690,2495
1.063421,0,436464,3739,2494
1.064863,0,419265,3589,2506
1.066384,0,430902,3688,2502
1.067937,0,431880,3698,2500
1.069490,0,441365,3780,2490
1.071041,0,441848,3786,2488
1.072595,0,431980,3698,2491
1.074148,0,430640,3688,2494
1.075715,0,432093,3699,2493
1.077268,0,432350,3703,2499
1.078858,0,421173,3604,2500
1.080410,0,432356,3702,2490
1.081961,0,431609,3696,2496
1.083596,0,389033,3324,2498
1.084982,0,419356,3589,2497
1.086383,0,409415,3503,2502
1.087903,0,431216,3693,2495
1.089498,0,430478,3685,2496
1.091048,0,431225,3693,2499
1.092601,0,430574,3687,2492
1.094153,0,429013,3673,2500
1.095705,0,432243,3702,2497
1.097272,0,429635,3678,2497
1.098822,0,429222,3674,2507
1.100375,0,432342,3701,2495
1.101927,0,430561,3686,2487
1.103477,0,476259,4085,2578
1.105116,0,429650,3678,2491
1.106666,0,424522,3635,2496
1.108233,0,432758,3705,2502
1.109785,0,427909,3662,2498
1.111333,0,435388,3729,2499
1.112889,0,430501,3687,2493
1.114439,0,429432,3677,2496
1.115992,0,431726,3696,2656
1.117544,0,431960,3699,2498
1.119106,0,431659,3696,2501
1.120658,0,429889,3681,2493
1.122211,0,431929,3698,2696
1.123764,0,431131,3692,2498
1.125316,0,429848,3680,2493
1.126864,0,430165,3683,2496
1.128416,0,429448,3677,2486
1.129980,0,430433,3686,2665
1.131618,0,506508,4349,2501
1.133114,0,420712,3600,2494
1.134505,0,399299,3413,2498
1.136024,0,431066,3692,2492
1.137619,0,430586,3686,2498
1.139175,0,432673,3720,2623
1.140702,0,387291,3293,2501
1.142071,0,409451,3502,2489
1.143462,0,408024,3491,2488
1.144856,0,401935,3435,2493
1.146242,0,418996,3587,2492
1.147628,0,417398,3571,2489
1.149014,0,417560,3573,2495
1.150529,0,428691,3670,2491
1.152093,0,428924,3672,2498
1.154301,0,1128160,9773,2492
1.156360,0,419963,3594,2512
1.157760,0,423278,3622,2496
1.159170,0,411341,3520,2489
1.160565,0,403055,3447,2501
1.162095,0,429711,3678,2627
1.163648,0,431069,3692,2491
1.165081,0,421027,3612,2494
1.166607,0,433618,3705,2514
1.168161,0,432518,3703,2497
1.169758,0,432014,3699,2488
1.171309,0,436105,3736,2544
1.172754,0,390458,3576,2412
1.174275,0,423406,3795,2411
1.175828,0,414387,3715,2415
1.177381,0,412776,3700,2450
1.178932,0,413531,3707,2421
1.180483,0,415417,3723,2456
1.182036,0,422909,3792,2539
1.183603,0,413770,3709,2452
1.185198,0,414418,3715,2441
1.186749,0,423144,3795,2411
1.188303,0,413151,3701,2457
1.189856,0,412075,3692,2460
1.191406,0,416118,3730,2451
1.192956,0,407243,3648,2452
1.194510,0,406852,3645,2458
1.195987,0,405394,3632,2452
1.197512,0,405523,3633,2567
1.198931,0,398228,3567,2449
1.200451,0,413711,3708,2408
1.202003,0,412219,3693,2435
1.203555,0,412192,3695,2547
1.205120,0,413590,3708,2418
1.206672,0,411834,3692,2456
1.208225,0,411259,3685,2454
1.209776,0,411440,3688,2418
1.211326,0,426633,3827,2412
1.212880,0,411979,3693,2452
1.214429,0,409838,3673,2449
1.215994,0,412752,3698,2454
1.217589,0,412057,3693,2417
1.219141,0,411794,3691,2457
1.220562,0,399901,3582,2452
1.222083,0,411213,3686,2407
1.223636,0,409549,3672,2469
1.225191,0,690882,6243,2431
1.226901,0,404030,3620,2411
1.228295,0,395579,3543,2451
1.229842,0,409142,3666,2593
1.231384,0,374869,3352,2618
1.232781,0,451123,4051,2419
1.234350,0,412503,3698,2449
1.235903,0,414144,3713,2456
1.237469,0,410708,3679,2532
1.239017,0,411884,3692,2459
1.240568,0,413010,3703,2453
1.242120,0,412242,3694,2462
1.243674,0,422686,3790,2456
1.245225,0,412488,3698,2490
1.246774,0,412385,3695,2487
1.248340,0,413961,3711,2414
1.249894,0,413835,3710,2591
1.251442,0,416733,3735,2416
1.252997,0,411325,3686,2414
1.254546,0,411959,3693,2411
1.256100,0,413609,3706,2447
1.257652,0,412488,3697,2408
1.259215,0,494691,4433,2468
1.260729,0,409115,3682,2433
1.262249,0,411069,3685,2529
1.263801,0,411952,3691,2454
1.265395,0,410576,3680,2454
1.266944,0,412417,3697,2421
1.268496,0,411323,3685,2452
1.270059,0,411654,3690,2409
1.271611,0,412569,3697,2412
1.273162,0,411563,3688,2455
1.274711,0,410496,3679,2417
1.276264,0,413339,3705,2454
1.277816,0,411967,3692,2446
1.279365,0,453817,4075,2449
1.280966,0,461342,4145,2407
