elapsed_s,RBBM_NEVER_COUNT,RBBM_US_ALWAYS_COUNT,RBBM_US_ALWAYS_ON,RBBM_US_STATUS_MASKED
0.001097,0,268478,4287,2712
0.002610,0,219367,3838,2826
0.004029,0,212200,3806,2982
0.005470,0,239674,4234,2969
0.006933,0,215503,3791,2640
0.008347,0,216408,3808,3098
0.009762,0,216736,3813,3048
0.011200,0,214952,3780,2906
0.012615,0,218142,3841,3076
0.014091,0,208657,3737,2764
0.015486,0,205748,3686,2653
0.016898,0,213907,3838,3036
0.018327,0,205866,3689,3029
0.019679,0,208799,3669,3069
0.021023,0,208406,3660,3096
0.022448,0,207487,3721,3044
0.023799,0,205298,3681,3061
0.025148,0,211752,3727,3094
0.026510,0,209188,3746,2870
0.027857,0,207506,3721,3000
0.029205,0,226446,4048,2606
0.030638,0,199552,3509,2646
0.031928,0,190407,3407,2965
0.033223,0,202493,3609,2848
0.034564,0,191470,3415,2229
0.035823,0,236873,4256,2248
0.037189,0,191206,3453,2164
0.038477,0,182686,3236,2001
0.039737,0,236746,4254,2214
0.041104,0,250965,4533,2184
0.042536,0,206370,3690,2086
0.043891,0,206541,3701,2154
0.045234,0,274971,4957,2057
0.046817,0,240749,4326,2025
0.048282,0,204707,3669,2131
0.049685,0,205780,3689,1714
0.051123,0,240696,4363,1706
0.052594,0,212906,3784,1702
0.054003,0,212621,3814,1744
0.055414,0,208244,3734,1721
0.056812,0,204585,3666,1782
0.058272,0,436128,7905,1670
0.060091,0,206907,3703,1672
0.061482,0,232326,4174,1675
0.062927,0,439614,7966,75983
0.064326,0,206463,3700,1673
0.065757,0,211319,3791,1736
0.067160,0,204992,3674,1744
0.068543,0,205248,3679,1722
0.069967,0,205940,3693,1725
0.071354,0,205406,3681,1717
0.072739,0,382150,4915,198872
0.074115,0,4560203,39799,4560275
0.078261,0,1552682,13550,1552629
0.079510,0,1339920,11694,1339902
0.080713,0,1320706,11526,1320751
0.081912,0,1318283,11505,1318256
0.083112,0,1318370,11505,1318380
0.084307,0,1315248,11479,1315221
0.085685,0,1610315,14054,1610296
0.087019,0,1374205,11993,1374208
0.088261,0,1363733,11901,1363733
0.089584,0,1577294,13766,1577313
0.090936,0,1364417,11908,1364413
0.092175,0,1361972,11886,1361956
0.093427,0,1381406,12056,1381423
0.094676,0,1509966,13181,1510407
0.096086,0,1414291,12340,1413835
0.097480,0,1533506,13383,1098406
0.098747,0,405376,3432,2779
0.100132,0,391562,3345,2614
0.101679,0,466541,4001,2510
0.103116,0,409825,3507,2499
0.104505,0,402006,3436,2514
0.105890,0,439541,3765,2592
0.107721,0,6632574,57816,2674
0.114825,0,428389,3629,2570
0.116182,0,416514,3563,2510
0.117522,0,476846,4091,2506
0.118913,0,427890,3662,2543
0.120264,0,417453,3573,2511
0.121600,0,418170,3579,2502
0.122939,0,417935,3576,2512
0.124275,0,419247,3589,2688
0.125625,0,2514466,21873,2542
0.128922,0,405545,3467,2510
0.130307,0,418381,3581,2520
0.131694,0,417690,3574,2638
0.133076,0,465031,3999,2507
0.134538,0,415377,3543,2509
0.135935,0,410608,3513,2508
0.137314,0,476440,4088,2509
0.138752,0,417677,3573,2509
0.140111,0,420046,3593,2510
0.141455,0,466938,4004,2500
0.142839,0,416545,3564,2513
0.144177,0,418200,3579,2506
0.145514,0,418841,3585,2667
0.146869,0,418044,3578,2515
0.148205,0,418687,3583,2637
0.149544,0,515185,4432,2504
0.151105,0,434003,3710,2502
0.152517,0,391596,3346,2571
0.153895,0,402922,3447,2514
0.155282,0,415485,3554,2628
0.156663,0,416408,3564,2511
0.158095,0,429155,3675,2500
0.159483,0,419385,3589,2507
0.160869,0,418468,3581,2505
0.162257,0,418090,3579,2690
0.163642,0,418510,3582,2498
0.165027,0,417158,3568,2514
0.166445,0,417771,3574,2500
0.167957,0,433583,3713,2501
0.169401,0,427448,3661,2503
0.170921,0,430529,3686,2497
0.172469,0,432185,3700,2510
0.174065,0,430691,3688,2509
0.175615,0,431170,3693,2506
0.177163,0,434194,3717,2514
0.178716,0,430339,3685,2505
0.180278,0,430374,3685,2513
0.181873,0,431260,3693,2508
0.183424,0,431636,3696,2504
0.184972,0,429575,3678,2504
0.186522,0,430437,3686,2607
0.188071,0,439242,3763,2508
0.189621,0,480546,4124,2509
0.191231,0,429484,3677,2508
0.192778,0,430242,3683,2507
0.194328,0,428376,3669,2499
0.195878,0,430901,3688,2511
0.197430,0,440069,3769,2511
0.198979,0,429481,3677,2514
0.200527,0,431816,3696,2506
0.202092,0,430336,3685,2693
0.203641,0,430431,3685,2497
0.205190,0,435161,3728,2509
0.206745,0,430195,3684,2513
0.208292,0,429415,3675,2702
0.209843,0,441057,3777,2504
0.211391,0,429885,3680,2501
0.212953,0,431064,3691,2506
0.214546,0,431464,3695,2569
0.216145,0,429638,3677,2508
0.217696,0,429023,3674,2585
0.219244,0,431660,3695,2512
0.220793,0,429443,3677,2503
0.222385,0,431530,3695,2499
0.223950,0,428225,3667,2509
0.225500,0,430506,3687,2507
0.227050,0,438384,3755,2510
0.228597,0,431529,3694,2514
0.230193,0,431619,3695,2503
0.231743,0,428858,3672,2499
0.233290,0,431042,3692,2503
0.234854,0,430065,3682,2514
0.236402,0,458817,3934,2525
0.237907,0,435967,3733,2627
0.239308,0,404675,3461,2662
0.240823,0,432155,3701,2502
0.242374,0,426609,3652,2496
0.243917,0,426228,3650,2504
0.245552,0,600148,5166,2504
0.247146,0,419154,3587,2506
0.248538,0,403284,3449,2508
0.249928,0,401334,3431,2506
0.251314,0,417630,3573,2504
0.252699,0,417018,3568,2505
0.254121,0,418024,3577,2502
0.255516,0,406028,3473,2511
0.257029,0,429617,3678,2501
0.258638,0,499609,4289,2503
0.260186,0,431368,3694,2499
0.261736,0,431707,3695,2513
0.263287,0,440437,3773,2512
0.264834,0,440706,3775,2509
0.266395,0,428966,3671,2506
0.267945,0,428728,3672,2500
0.269494,0,479253,4112,2502
0.271086,0,429294,3676,2505
0.272633,0,429168,3675,2513
0.274183,0,430697,3687,2505
0.275732,0,429120,3674,2506
0.277293,0,477655,4098,2684
0.278887,0,429253,3674,2499
0.280433,0,428422,3667,2509
0.281992,0,497728,4272,2602
0.283485,0,425517,3642,2509
0.284884,0,402138,3437,2507
0.286443,0,416809,3567,2506
0.288005,0,431673,3696,2514
0.289555,0,431172,3692,2685
0.291104,0,428759,3671,2498
0.292652,0,429916,3680,2510
0.294245,0,427385,3660,2501
0.295794,0,430151,3682,2503
0.297424,0,502458,4314,2511
