elapsed_s,RB_STARVE_CYCLES_CCU,RB_STARVE_CYCLES_Z_PLANE,RB_STARVE_CYCLES_BARY_PLANE,RB_Z_WORKLOAD,RB_HLSQ_ACTIVE,RB_Z_READ,RB_Z_WRITE,RB_C_READ
0.334801,0,0,0,0,0,0,0,0
0.336201,0,0,0,0,0,0,0,0
0.337604,0,0,0,0,0,0,0,0
0.339205,0,0,0,0,0,0,0,0
0.340775,0,0,0,0,0,0,0,0
0.342349,0,0,0,0,0,0,0,0
0.343917,0,0,0,0,0,0,0,0
0.345489,0,0,0,0,0,0,0,0
0.347061,0,0,0,0,0,0,0,0
0.348673,0,0,0,0,0,0,0,0
0.350336,0,0,0,0,0,0,0,0
0.351904,0,0,0,0,0,0,0,0
0.353475,0,0,0,0,0,0,0,0
0.355046,0,0,0,0,0,0,0,0
0.356615,0,0,0,0,0,0,0,0
0.358124,0,0,0,0,0,0,0,0
0.359664,0,0,0,0,0,0,0,0
0.361248,0,0,0,0,0,0,0,0
0.362819,0,0,0,0,0,0,0,0
0.364430,0,0,0,0,0,0,0,0
0.366001,0,0,0,0,0,0,0,0
0.367572,0,0,0,0,0,0,0,0
0.369143,0,0,0,0,0,0,0,0
0.370714,0,0,0,0,0,0,0,0
0.372296,0,0,0,0,0,0,0,0
0.373866,0,0,0,0,0,0,0,0
0.375335,0,0,0,0,0,0,0,0
0.376901,0,0,0,0,0,0,0,0
0.378475,0,0,0,0,0,0,0,0
0.380091,0,0,0,0,0,0,0,0
0.381666,0,0,0,0,0,0,0,0
0.383250,0,0,0,0,0,0,0,0
0.384820,0,0,0,0,0,0,0,0
0.386445,0,0,0,0,0,0,0,0
0.388013,0,0,0,0,0,0,0,0
0.389587,0,0,0,0,0,0,0,0
0.391158,0,0,0,0,0,0,0,0
0.392727,0,0,0,0,0,0,0,0
0.394314,0,0,0,0,0,0,0,0
0.395883,0,0,0,0,0,0,0,0
0.397421,0,0,0,0,0,0,0,0
0.398861,0,0,0,0,0,0,0,0
0.400273,0,0,0,0,0,0,0,0
