elapsed_s,CP_SQE_SYNC_STALL,CP_SQE_PM4_WFI_STALL,CP_SQE_SYS_WFI_STALL,CP_WAIT_ON_OTHER_PIPE,CP_OUTPUT_BLOCKED,CP_SQE_T4_EXEC,CP_SQE_LOAD_STATE_EXEC,CP_SQE_SAVE_SDS_STATE,CP_SQE_DRAW_EXEC,CP_SQE_CTXT_REG_BUNCH_EXEC,CP_SQE_EXEC_PROFILED,CP_MEMORY_POOL_EMPTY,CP_MEMORY_POOL_SYNC_STALL,CP_MEMORY_POOL_ABOVE_THRESH
0.160144,0,0,0,0,0,0,0,0,0,0,445657,445473,0,0
0.161578,0,0,0,0,0,0,0,0,0,0,456307,456101,0,0
0.164514,0,0,0,0,0,0,0,0,0,0,490866,490670,0,0
0.165967,0,0,0,0,0,0,0,0,0,0,484105,483867,0,0
0.167383,0,0,0,0,0,0,0,0,0,0,480726,480594,0,0
0.168777,0,0,0,0,0,0,0,0,0,0,472580,472313,0,0
0.170171,0,0,0,0,0,0,0,0,0,0,472057,471860,0,0
0.171563,0,0,0,0,0,0,0,0,0,0,471983,471806,0,0
0.172967,0,0,0,0,0,0,0,0,0,0,478572,478361,0,0
0.174554,0,0,0,0,0,0,0,0,0,0,507874,508483,0,0
0.176040,0,0,0,0,0,0,0,0,0,0,485426,484455,0,0
0.177477,0,0,0,0,0,0,0,0,0,0,476556,476350,0,0
0.178922,0,0,0,0,0,0,0,0,0,0,458506,458312,0,0
0.180365,0,0,0,0,0,0,0,0,0,0,457378,457183,0,0
0.181805,0,0,0,0,0,0,0,0,0,0,456294,456082,0,0
0.183244,0,0,0,0,0,0,0,0,0,0,457062,456879,0,0
0.184685,0,0,0,0,0,0,0,0,0,0,456996,456879,0,0
0.186140,0,0,0,0,0,0,0,0,0,0,472499,472249,0,0
0.187707,0,0,0,0,0,0,0,0,0,0,484079,483865,0,0
0.189352,0,0,0,0,0,0,0,0,0,0,475318,475106,0,0
0.190955,0,0,0,0,0,0,0,0,0,0,485319,485124,0,0
0.192559,0,0,0,0,0,0,0,0,0,0,483143,482932,0,0
0.194161,0,0,0,0,0,0,0,0,0,0,485506,485340,0,0
0.195762,0,0,0,0,0,0,0,0,0,0,484234,484028,0,0
0.197422,0,0,0,0,0,0,0,0,0,0,486133,485938,0,0
0.199026,0,0,0,0,0,0,0,0,0,0,485190,485009,0,0
0.200631,0,0,0,0,0,0,0,0,0,0,484426,484236,0,0
0.202233,0,0,0,0,0,0,0,0,0,0,485065,484870,0,0
0.203833,0,0,0,0,0,0,0,0,0,0,485507,485297,0,0
0.205480,0,0,0,0,0,0,0,0,0,0,570215,570035,0,0
0.207213,0,0,0,0,0,0,0,0,0,0,486719,486508,0,0
0.208832,0,0,0,0,0,0,0,0,0,0,485620,485443,0,0
0.210435,0,0,0,0,0,0,0,0,0,0,483756,483545,0,0
0.212037,0,0,0,0,0,0,0,0,0,0,491127,490943,0,0
0.213646,0,0,0,0,0,0,0,0,0,0,483152,482959,0,0
0.215292,0,0,0,0,0,0,0,0,0,0,487688,487572,0,0
0.216900,0,0,0,0,0,0,0,0,0,0,486914,486630,0,0
0.218505,0,0,0,0,0,0,0,0,0,0,484908,484730,0,0
0.220122,0,0,0,0,0,0,0,0,0,0,599440,599247,0,0
0.222770,0,0,0,0,0,0,0,0,0,0,475374,475179,0,0
0.224220,0,0,0,0,0,0,0,0,0,0,452589,452386,0,0
0.225653,0,0,0,0,0,0,0,0,0,0,479220,479104,0,0
0.227091,0,0,0,0,0,0,0,0,0,0,453067,452772,0,0
0.228529,0,0,0,0,0,0,0,0,0,0,498962,498671,0,0
0.230017,0,0,0,0,0,0,0,0,0,0,471354,471142,0,0
0.231457,0,0,0,0,0,0,0,0,0,0,456592,456398,0,0
0.233028,0,0,0,0,0,0,0,0,0,0,485879,485701,0,0
0.234633,0,0,0,0,0,0,0,0,0,0,485950,485737,0,0
0.236237,0,0,0,0,0,0,0,0,0,0,531257,531080,0,0
0.237885,0,0,0,0,0,0,0,0,0,0,485812,485617,0,0
0.239488,0,0,0,0,0,0,0,0,0,0,483535,483324,0,0
0.241107,0,0,0,0,0,0,0,0,0,0,482820,482637,0,0
0.242705,0,0,0,0,0,0,0,0,0,0,481677,481487,0,0
0.244423,0,0,0,0,0,0,0,0,0,0,544206,544013,0,0
0.246068,0,0,0,0,0,0,0,0,0,0,487672,487460,0,0
0.247673,0,0,0,0,0,0,0,0,0,0,485686,485501,0,0
0.249277,0,0,0,0,0,0,0,0,0,0,484105,483989,0,0
0.250883,0,0,0,0,0,0,0,0,0,0,486039,485784,0,0
0.252504,0,0,0,0,0,0,0,0,0,0,489637,489423,0,0
0.254113,0,0,0,0,0,0,0,0,0,0,486854,486649,0,0
0.255717,0,0,0,0,0,0,0,0,0,0,485114,484933,0,0
0.257323,0,0,0,0,0,0,0,0,0,0,487671,487488,0,0
0.258929,0,0,0,0,0,0,0,0,0,0,485999,485777,0,0
0.260535,0,0,0,0,0,0,0,0,0,0,535681,535470,0,0
0.262185,0,0,0,0,0,0,0,0,0,0,486280,486102,0,0
0.263680,0,0,0,0,0,0,0,0,0,0,444628,444193,0,0
0.265257,0,0,0,0,0,0,0,0,0,0,465388,465199,0,0
0.266863,0,0,0,0,0,0,0,0,0,0,463914,463726,0,0
0.268508,0,0,0,0,0,0,0,0,0,0,467501,467324,0,0
0.270117,0,0,0,0,0,0,0,0,0,0,465794,465611,0,0
0.271721,0,0,0,0,0,0,0,0,0,0,465573,465385,0,0
0.273328,0,0,0,0,0,0,0,0,0,0,460327,460125,0,0
0.274938,0,0,0,0,0,0,0,0,0,0,459760,459556,0,0
0.276542,0,0,0,0,0,0,0,0,0,0,489569,489398,0,0
0.278044,0,0,0,0,0,0,0,0,0,0,452648,452477,0,0
0.279616,0,0,0,0,0,0,0,0,0,0,460977,460774,0,0
0.281219,0,0,0,0,0,0,0,0,0,0,464109,463935,0,0
0.282823,0,0,0,0,0,0,0,0,0,0,464640,464447,0,0
0.284428,0,0,0,0,0,0,0,0,0,0,507533,507335,0,0
0.286090,0,0,0,0,0,0,0,0,0,0,463878,463773,0,0
0.287692,0,0,0,0,0,0,0,0,0,0,474476,474214,0,0
0.289295,0,0,0,0,0,0,0,0,0,0,462729,462532,0,0
0.290897,0,0,0,0,0,0,0,0,0,0,463781,463591,0,0
0.292499,0,0,0,0,0,0,0,0,0,0,464308,464205,0,0
0.294104,0,0,0,0,0,0,0,0,0,0,465092,464834,0,0
0.295705,0,0,0,0,0,0,0,0,0,0,463970,463767,0,0
0.297323,0,0,0,0,0,0,0,0,0,0,465033,464859,0,0
0.298926,0,0,0,0,0,0,0,0,0,0,462898,462710,0,0
0.300531,0,0,0,0,0,0,0,0,0,0,511607,511414,0,0
0.302179,0,0,0,0,0,0,0,0,0,0,463166,462978,0,0
0.303781,0,0,0,0,0,0,0,0,0,0,464482,464268,0,0
0.305384,0,0,0,0,0,0,0,0,0,0,462959,462797,0,0
0.306988,0,0,0,0,0,0,0,0,0,0,462755,462573,0,0
0.308620,0,0,0,0,0,0,0,0,0,0,515019,514799,0,0
0.310167,0,0,0,0,0,0,0,0,0,0,457818,457514,0,0
0.311620,0,0,0,0,0,0,0,0,0,0,444157,443963,0,0
0.313192,0,0,0,0,0,0,0,0,0,0,465192,465010,0,0
0.314798,0,0,0,0,0,0,0,0,0,0,463355,463142,0,0
0.316405,0,0,0,0,0,0,0,0,0,0,510788,510611,0,0
0.318054,0,0,0,0,0,0,0,0,0,0,464908,464734,0,0
0.319572,0,0,0,0,0,0,0,0,0,0,465536,465367,0,0
0.321180,0,0,0,0,0,0,0,0,0,0,464037,463817,0,0
0.322785,0,0,0,0,0,0,0,0,0,0,464456,464282,0,0
0.324391,0,0,0,0,0,0,0,0,0,0,512562,512360,0,0
0.326041,0,0,0,0,0,0,0,0,0,0,462935,462746,0,0
0.327645,0,0,0,0,0,0,0,0,0,0,465767,465596,0,0
0.329250,0,0,0,0,0,0,0,0,0,0,465743,465538,0,0
0.330872,0,0,0,0,0,0,0,0,0,0,465585,465413,0,0
0.332480,0,0,0,0,0,0,0,0,0,0,511804,511612,0,0
0.334130,0,0,0,0,0,0,0,0,0,0,464640,464441,0,0
0.335735,0,0,0,0,0,0,0,0,0,0,465068,464897,0,0
0.337341,0,0,0,0,0,0,0,0,0,0,459623,459432,0,0
0.338938,0,0,0,0,0,0,0,0,0,0,460216,460034,0,0
0.340790,0,0,0,0,0,0,0,0,0,0,462573,462384,0,0
0.342402,0,0,0,0,0,0,0,0,0,0,465388,465184,0,0
0.344007,0,0,0,0,0,0,0,0,0,0,468959,468771,0,0
0.345613,0,0,0,0,0,0,0,0,0,0,460117,459913,0,0
0.347209,0,0,0,0,0,0,0,0,0,0,460756,460566,0,0
0.348723,0,0,0,0,0,0,0,0,0,0,453493,453338,0,0
0.350298,0,0,0,0,0,0,0,0,0,0,463433,463183,0,0
0.351900,0,0,0,0,0,0,0,0,0,0,463787,463598,0,0
0.353570,0,0,0,0,0,0,0,0,0,0,464276,464078,0,0
0.355173,0,0,0,0,0,0,0,0,0,0,464919,464804,0,0
0.356823,0,0,0,0,0,0,0,0,0,0,463296,463051,0,0
0.358428,0,0,0,0,0,0,0,0,0,0,463813,463625,0,0
0.360031,0,0,0,0,0,0,0,0,0,0,468034,467840,0,0
0.361639,0,0,0,0,0,0,0,0,0,0,463278,463091,0,0
0.363243,0,0,0,0,0,0,0,0,0,0,464031,463832,0,0
0.364907,0,0,0,0,0,0,0,0,0,0,462263,462144,0,0
0.366610,0,0,0,0,0,0,0,0,0,0,511850,511610,0,0
0.368135,0,0,0,0,0,0,0,0,0,0,471447,471258,0,0
0.369722,0,0,0,0,0,0,0,0,0,0,461251,461065,0,0
0.371318,0,0,0,0,0,0,0,0,0,0,460713,460508,0,0
0.372836,0,0,0,0,0,0,0,0,0,0,454710,454523,0,0
0.374449,0,0,0,0,0,0,0,0,0,0,475319,475147,0,0
0.376069,0,0,0,0,0,0,0,0,0,0,469374,469179,0,0
0.377679,0,0,0,0,0,0,0,0,0,0,464995,464812,0,0
0.379284,0,0,0,0,0,0,0,0,0,0,463978,463776,0,0
0.380935,0,0,0,0,0,0,0,0,0,0,466880,466707,0,0
0.382542,0,0,0,0,0,0,0,0,0,0,463894,463707,0,0
0.384146,0,0,0,0,0,0,0,0,0,0,469791,469587,0,0
0.385756,0,0,0,0,0,0,0,0,0,0,465599,465422,0,0
0.387375,0,0,0,0,0,0,0,0,0,0,466603,466420,0,0
0.389026,0,0,0,0,0,0,0,0,0,0,464096,463908,0,0
0.390632,0,0,0,0,0,0,0,0,0,0,464358,464170,0,0
0.392236,0,0,0,0,0,0,0,0,0,0,527084,526880,0,0
0.393774,0,0,0,0,0,0,0,0,0,0,453223,453109,0,0
0.395220,0,0,0,0,0,0,0,0,0,0,440230,439983,0,0
0.396836,0,0,0,0,0,0,0,0,0,0,463669,463482,0,0
0.398457,0,0,0,0,0,0,0,0,0,0,464017,463897,0,0
0.400061,0,0,0,0,0,0,0,0,0,0,469196,468939,0,0
0.401671,0,0,0,0,0,0,0,0,0,0,463784,463598,0,0
0.403275,0,0,0,0,0,0,0,0,0,0,464680,464476,0,0
0.404927,0,0,0,0,0,0,0,0,0,0,466001,465830,0,0
0.406534,0,0,0,0,0,0,0,0,0,0,474009,473820,0,0
0.408174,0,0,0,0,0,0,0,0,0,0,466412,466222,0,0
0.409800,0,0,0,0,0,0,0,0,0,0,464643,464452,0,0
0.411405,0,0,0,0,0,0,0,0,0,0,464602,464403,0,0
0.413055,0,0,0,0,0,0,0,0,0,0,466287,466109,0,0
0.414662,0,0,0,0,0,0,0,0,0,0,464535,464353,0,0
0.416267,0,0,0,0,0,0,0,0,0,0,417156,416962,0,0
0.417894,0,0,0,0,0,0,0,0,0,0,464998,464801,0,0
0.419500,0,0,0,0,0,0,0,0,0,0,464048,463944,0,0
0.421161,0,0,0,0,0,0,0,0,0,0,465155,464883,0,0
0.422767,0,0,0,0,0,0,0,0,0,0,464870,464697,0,0
0.424375,0,0,0,0,0,0,0,0,0,0,464456,464252,0,0
0.425981,0,0,0,0,0,0,0,0,0,0,463786,463599,0,0
0.427586,0,0,0,0,0,0,0,0,0,0,465139,464966,0,0
0.429234,0,0,0,0,0,0,0,0,0,0,460638,460451,0,0
0.430840,0,0,0,0,0,0,0,0,0,0,475719,475547,0,0
0.432463,0,0,0,0,0,0,0,0,0,0,477105,476885,0,0
0.434070,0,0,0,0,0,0,0,0,0,0,464129,463952,0,0
0.435674,0,0,0,0,0,0,0,0,0,0,463238,463028,0,0
0.437322,0,0,0,0,0,0,0,0,0,0,466661,466500,0,0
0.438929,0,0,0,0,0,0,0,0,0,0,464120,463916,0,0
0.440536,0,0,0,0,0,0,0,0,0,0,464759,464571,0,0
0.442143,0,0,0,0,0,0,0,0,0,0,464094,463923,0,0
0.443762,0,0,0,0,0,0,0,0,0,0,464563,464360,0,0
0.445410,0,0,0,0,0,0,0,0,0,0,466013,465838,0,0
0.447016,0,0,0,0,0,0,0,0,0,0,466214,466012,0,0
0.448624,0,0,0,0,0,0,0,0,0,0,455234,455047,0,0
0.450221,0,0,0,0,0,0,0,0,0,0,459759,459587,0,0
0.451815,0,0,0,0,0,0,0,0,0,0,469328,469124,0,0
0.453332,0,0,0,0,0,0,0,0,0,0,453232,453060,0,0
0.454917,0,0,0,0,0,0,0,0,0,0,463767,463578,0,0
0.456523,0,0,0,0,0,0,0,0,0,0,464012,463824,0,0
0.458128,0,0,0,0,0,0,0,0,0,0,463362,463171,0,0
0.459731,0,0,0,0,0,0,0,0,0,0,464521,464330,0,0
0.461379,0,0,0,0,0,0,0,0,0,0,473419,473221,0,0
0.462984,0,0,0,0,0,0,0,0,0,0,472876,472705,0,0
0.464589,0,0,0,0,0,0,0,0,0,0,464137,463931,0,0
0.466208,0,0,0,0,0,0,0,0,0,0,462533,462357,0,0
0.467810,0,0,0,0,0,0,0,0,0,0,463139,462951,0,0
0.469293,0,0,0,0,0,0,0,0,0,0,450313,450100,0,0
0.470872,0,0,0,0,0,0,0,0,0,0,461555,461383,0,0
0.472477,0,0,0,0,0,0,0,0,0,0,463531,463342,0,0
0.474083,0,0,0,0,0,0,0,0,0,0,464173,464078,0,0
0.475685,0,0,0,0,0,0,0,0,0,0,462831,462567,0,0
0.477347,0,0,0,0,0,0,0,0,0,0,464038,463834,0,0
0.478952,0,0,0,0,0,0,0,0,0,0,462923,462751,0,0
0.480558,0,0,0,0,0,0,0,0,0,0,463234,463029,0,0
0.482163,0,0,0,0,0,0,0,0,0,0,463936,463765,0,0
0.483766,0,0,0,0,0,0,0,0,0,0,472138,471944,0,0
0.485413,0,0,0,0,0,0,0,0,0,0,464636,464450,0,0
0.487019,0,0,0,0,0,0,0,0,0,0,465035,464837,0,0
0.488639,0,0,0,0,0,0,0,0,0,0,465079,464918,0,0
0.490243,0,0,0,0,0,0,0,0,0,0,472877,472661,0,0
0.491847,0,0,0,0,0,0,0,0,0,0,464366,464180,0,0
0.493495,0,0,0,0,0,0,0,0,0,0,464966,464778,0,0
0.495101,0,0,0,0,0,0,0,0,0,0,463143,462965,0,0
0.496707,0,0,0,0,0,0,0,0,0,0,463823,463640,0,0
0.498312,0,0,0,0,0,0,0,0,0,0,465382,465193,0,0
0.499928,0,0,0,0,0,0,0,0,0,0,463656,557676,0,0
0.501638,0,0,0,0,0,0,0,0,0,0,556989,462663,0,0
0.503242,0,0,0,0,0,0,0,0,0,0,473017,472754,0,0
0.504848,0,0,0,0,0,0,0,0,0,0,465348,465168,0,0
0.506452,0,0,0,0,0,0,0,0,0,0,464273,464077,0,0
0.508056,0,0,0,0,0,0,0,0,0,0,467108,466911,0,0
0.509663,0,0,0,0,0,0,0,0,0,0,462093,461905,0,0
0.511325,0,0,0,0,0,0,0,0,0,0,452550,452361,0,0
0.512775,0,0,0,0,0,0,0,0,0,0,448748,448570,0,0
0.514342,0,0,0,0,0,0,0,0,0,0,460898,460699,0,0
0.515937,0,0,0,0,0,0,0,0,0,0,606415,604651,0,0
0.517668,0,0,0,0,0,0,0,0,0,0,463877,465266,0,0
0.519271,0,0,0,0,0,0,0,0,0,0,465234,465062,0,0
0.520879,0,0,0,0,0,0,0,0,0,0,475229,475042,0,0
0.522500,0,0,0,0,0,0,0,0,0,0,464031,463911,0,0
0.524104,0,0,0,0,0,0,0,0,0,0,467598,467341,0,0
0.525713,0,0,0,0,0,0,0,0,0,0,464458,464265,0,0
0.527317,0,0,0,0,0,0,0,0,0,0,466289,466107,0,0
0.528923,0,0,0,0,0,0,0,0,0,0,466880,466692,0,0
0.530529,0,0,0,0,0,0,0,0,0,0,464455,464250,0,0
0.532132,0,0,0,0,0,0,0,0,0,0,469699,470367,0,0
0.533868,0,0,0,0,0,0,0,0,0,0,498762,497736,0,0
0.535374,0,0,0,0,0,0,0,0,0,0,453932,453743,0,0
0.536852,0,0,0,0,0,0,0,0,0,0,536111,533759,0,0
0.538429,0,0,0,0,0,0,0,0,0,0,514781,516754,0,0
0.539893,0,0,0,0,0,0,0,0,0,0,437167,437043,0,0
0.541411,0,0,0,0,0,0,0,0,0,0,1939152,1938892,0,0
0.544294,0,0,0,0,0,0,0,0,0,0,445637,445073,0,0
0.545739,0,0,0,0,0,0,0,0,0,0,434938,434752,0,0
0.547181,0,0,0,0,0,0,0,0,0,0,433864,433698,0,0
0.548656,0,0,0,0,0,0,0,0,0,0,435102,434916,0,0
0.550098,0,0,0,0,0,0,0,0,0,0,433369,433192,0,0
0.551539,0,0,0,0,0,0,0,0,0,0,434208,434033,0,0
0.552981,0,0,0,0,0,0,0,0,0,0,431412,431258,0,0
0.554437,0,0,0,0,0,0,0,0,0,0,430603,430413,0,0
0.555871,0,0,0,0,0,0,0,0,0,0,431148,430945,0,0
0.557342,0,0,0,0,0,0,0,0,0,0,433438,433301,0,0
0.558782,0,0,0,0,0,0,0,0,0,0,434358,434169,0,0
0.560221,0,0,0,0,0,0,0,0,0,0,436918,436795,0,0
0.561662,0,0,0,0,0,0,0,0,0,0,433029,432788,0,0
0.563102,0,0,0,0,0,0,0,0,0,0,433734,433559,0,0
0.564552,0,0,0,0,0,0,0,0,0,0,465449,465282,0,0
0.566153,0,0,0,0,0,0,0,0,0,0,441797,441684,0,0
0.567632,0,0,0,0,0,0,0,0,0,0,437228,436951,0,0
0.569211,0,0,0,0,0,0,0,0,0,0,444670,444515,0,0
0.570814,0,0,0,0,0,0,0,0,0,0,443102,442919,0,0
0.572420,0,0,0,0,0,0,0,0,0,0,487804,487626,0,0
0.574067,0,0,0,0,0,0,0,0,0,0,442359,442197,0,0
0.575684,0,0,0,0,0,0,0,0,0,0,444436,444245,0,0
0.577288,0,0,0,0,0,0,0,0,0,0,444530,444379,0,0
0.578892,0,0,0,0,0,0,0,0,0,0,443615,443438,0,0
0.580497,0,0,0,0,0,0,0,0,0,0,445847,445671,0,0
0.582102,0,0,0,0,0,0,0,0,0,0,443987,443800,0,0
0.583705,0,0,0,0,0,0,0,0,0,0,444213,444038,0,0
0.585309,0,0,0,0,0,0,0,0,0,0,443157,442966,0,0
0.586927,0,0,0,0,0,0,0,0,0,0,443930,443818,0,0
0.588534,0,0,0,0,0,0,0,0,0,0,486680,486453,0,0
0.590182,0,0,0,0,0,0,0,0,0,0,443720,443543,0,0
0.591784,0,0,0,0,0,0,0,0,0,0,443908,443732,0,0
0.593389,0,0,0,0,0,0,0,0,0,0,443339,443164,0,0
0.594992,0,0,0,0,0,0,0,0,0,0,444070,443891,0,0
0.596598,0,0,0,0,0,0,0,0,0,0,487020,486846,0,0
0.598261,0,0,0,0,0,0,0,0,0,0,442994,442816,0,0
0.599862,0,0,0,0,0,0,0,0,0,0,442774,442570,0,0
0.601466,0,0,0,0,0,0,0,0,0,0,443835,443688,0,0
