elapsed_s,RBBM_S_RAS_BUSY
0.670132,0
0.671709,0
0.673241,0
0.674773,0
0.676210,0
0.677592,0
0.679093,0
0.680546,0
0.682052,0
0.683585,0
0.685116,0
0.686646,0
0.688270,0
0.689801,0
0.691290,0
0.693248,0
0.694627,0
0.696041,0
0.697413,0
0.698797,0
0.700191,0
0.701688,0
0.703223,0
0.704800,0
0.706331,0
0.707865,0
0.709412,0
0.711010,0
0.712357,0
0.713859,0
0.715393,0
0.716925,0
0.718457,0
0.720047,0
0.721581,0
0.723115,0
0.724649,0
0.726181,0
0.727759,0
0.729292,0
0.730838,0
0.732376,0
0.733909,0
0.735487,0
0.737020,0
0.738552,0
0.740084,0
0.741633,0
0.743166,0
0.744702,0
0.746233,0
0.747767,0
0.749299,0
0.750830,0
0.752382,0
0.753913,0
0.755445,0
0.756977,0
0.758507,0
0.760082,0
0.761614,0
0.763161,0
0.764694,0
0.766223,0
0.767800,0
0.769332,0
0.770862,0
0.772398,0
0.773942,0
0.775517,0
0.777049,0
0.778579,0
0.780110,0
0.781641,0
0.783175,0
0.784764,0
0.786293,0
0.787825,0
0.789356,0
0.790886,0
0.792420,0
0.793951,0
0.795498,0
0.797030,0
0.798560,0
0.800134,0
0.801665,0
0.803198,0
0.804730,0
0.806272,0
0.807849,0
0.809381,0
0.810911,0
0.812306,0
0.813807,0
0.815340,0
0.816885,0
0.818415,0
0.819947,0
0.821479,0
0.823011,0
0.824541,0
0.826068,0
0.827615,0
0.829147,0
0.830677,0
0.832212,0
0.833742,0
0.835274,0
0.836684,0
0.838203,0
0.839780,0
0.841310,0
0.842720,0
0.844226,0
0.845750,0
0.847150,0
0.848708,0
0.850238,0
0.851771,0
0.853302,0
0.854832,0
0.856367,0
0.857897,0
0.859443,0
0.860975,0
0.862506,0
0.864080,0
0.865612,0
0.867144,0
0.868676,0
0.870219,0
0.871796,0
0.873327,0
0.874858,0
0.876393,0
0.877923,0
0.879497,0
0.880954,0
0.882462,0
0.883994,0
0.885403,0
0.886908,0
0.888486,0
0.890018,0
0.891567,0
0.893100,0
0.894631,0
0.896227,0
0.897758,0
0.899293,0
0.900826,0
0.902372,0
0.903949,0
0.905483,0
0.907018,0
0.908552,0
0.910082,0
0.911662,0
0.913209,0
0.914741,0
0.916278,0
0.917809,0
0.919342,0
0.920877,0
0.922408,0
0.923955,0
0.925489,0
0.927024,0
0.928557,0
0.930088,0
0.931623,0
0.933157,0
0.934702,0
0.936242,0
0.937773,0
0.939309,0
0.940842,0
0.942374,0
0.943949,0
0.945497,0
0.947032,0
0.948565,0
0.950097,0
0.951677,0
0.953211,0
0.954743,0
0.956293,0
0.957826,0
0.959404,0
0.960939,0
0.962470,0
0.964004,0
0.965537,0
0.967085,0
0.968663,0
0.970195,0
0.971730,0
0.973255,0
0.974779,0
0.976310,0
0.977704,0
0.979213,0
0.980746,0
0.982278,0
0.983859,0
0.985393,0
0.986924,0
0.988368,0
0.989872,0
0.991452,0
0.992987,0
0.994519,0
0.996052,0
0.997586,0
0.999142,0
1.000720,0
1.002252,0
1.003787,0
1.005321,0
1.006852,0
1.008392,0
1.009938,0
1.011473,0
1.013007,0
